"ZCTA","B25024_1_total","B25024_2_1._detached","B25024_7_10_to_19","B25024_8_20_to_49","B25024_9_50_or_more","B25024_10_mobile_home","B25024_11_boat._rv._van._etc.","B11003_1_total","B11003_2_married.couple_family","B11003_3_with_own_children_of_the_householder_under_18_years","B11003_4_under_6_years_only","B11003_5_under_6_years_and_6_to_17_years","B11003_6_6_to_17_years_only","B11003_7_no_own_children_of_the_householder_under_18_years","B11003_8_other_family","B11003_9_male_householder._no_wife_present","B11003_10_with_own_children_of_the_householder_under_18_years","B11003_11_under_6_years_only","B11003_12_under_6_years_and_6_to_17_years","B11003_13_6_to_17_years_only","B11003_14_no_own_children_of_the_householder_under_18_years","B11003_15_female_householder._no_husband_present","B11003_16_with_own_children_of_the_householder_under_18_years","B11003_17_under_6_years_only","B11003_18_under_6_years_and_6_to_17_years","B11003_19_6_to_17_years_only","B11003_20_no_own_children_of_the_householder_under_18_years","B25075_1_total","B25075_2_less_than_.10.000","B25075_3_.10.000_to_.14.999","B25075_4_.15.000_to_.19.999","B25075_5_.20.000_to_.24.999","B25075_6_.25.000_to_.29.999","B25075_7_.30.000_to_.34.999","B25075_8_.35.000_to_.39.999","B25075_9_.40.000_to_.49.999","B25075_10_.50.000_to_.59.999","B25075_11_.60.000_to_.69.999","B25075_12_.70.000_to_.79.999","B25075_13_.80.000_to_.89.999","B25075_14_.90.000_to_.99.999","B25075_15_.100.000_to_.124.999","B25075_16_.125.000_to_.149.999","B25075_17_.150.000_to_.174.999","B25075_18_.175.000_to_.199.999","B25075_19_.200.000_to_.249.999","B25075_20_.250.000_to_.299.999","B25075_21_.300.000_to_.399.999","B25075_22_.400.000_to_.499.999","B25075_23_.500.000_to_.749.999","B25075_24_.750.000_to_.999.999","B25075_25_.1.000.000_to_.1.499.999","B25075_26_.1.500.000_to_.1.999.999","B25075_27_.2.000.000_or_more","B03002_1_total","B03002_2_not_hispanic_or_latino","B03002_3_white_alone","B03002_4_black_or_african_american_alone","B03002_5_american_indian_and_alaska_native_alone","B03002_6_asian_alone","B03002_7_native_hawaiian_and_other_pacific_islander_alone","B03002_8_some_other_race_alone","B03002_9_two_or_more_races","B03002_10_two_races_including_some_other_race","B03002_11_two_races_excluding_some_other_race._and_three_or_more_races","B03002_12_hispanic_or_latino","B03002_13_white_alone","B03002_14_black_or_african_american_alone","B03002_15_american_indian_and_alaska_native_alone","B03002_16_asian_alone","B03002_17_native_hawaiian_and_other_pacific_islander_alone","B03002_18_some_other_race_alone","B03002_19_two_or_more_races","B03002_20_two_races_including_some_other_race","B03002_21_two_races_excluding_some_other_race._and_three_or_more_races","B25056_1_total","B25056_2_with_cash_rent","B25056_3_less_than_.100","B25056_4_.100_to_.149","B25056_5_.150_to_.199","B25056_6_.200_to_.249","B25056_7_.250_to_.299","B25056_8_.300_to_.349","B25056_9_.350_to_.399","B25056_10_.400_to_.449","B25056_11_.450_to_.499","B25056_12_.500_to_.549","B25056_13_.550_to_.599","B25056_14_.600_to_.649","B25056_15_.650_to_.699","B25056_16_.700_to_.749","B25056_17_.750_to_.799","B25056_18_.800_to_.899","B25056_19_.900_to_.999","B25056_20_.1.000_to_.1.249","B25056_21_.1.250_to_.1.499","B25056_22_.1.500_to_.1.999","B25056_23_.2.000_to_.2.499","B25056_24_.2.500_to_.2.999","B25056_25_.3.000_to_.3.499","B25056_26_.3.500_or_more","B25056_27_no_cash_rent","STATE","COUNTY","CENSUSAREA","zcta_area","intersected_area","percent_intersected_area","NAME","LSAD","new_constructions","existing_constructions","total_single_family_households_since_2000","total_single_family_households","new_existing_constructions_ratio","share_single_family_new_constructions","area_type","brks","B25024_3_1._attached","B25024_4_2","B25024_5_3_or_4","B25024_6_5_to_9","AFFGEOID10","GEOID10","ALAND10","AWATER10"
"20874",22821,4964,4650,476,706,43,0,15369,10922,5986,1409,1233,3344,4936,4447,1019,521,147,135,239,498,3428,1993,244,469,1280,1435,14136,198,0,20,14,37,96,17,19,0,15,20,42,72,313,582,916,579,2055,2109,3019,1524,1956,357,95,75,6,60306,48172,21600,14763,60,9841,8,192,1708,68,1640,12134,8493,274,186,25,0,2350,806,220,586,7801,7676,28,58,0,20,16,0,0,0,11,83,8,0,0,217,53,151,199,1420,2994,2017,330,54,17,0,125,51,"059",390.969,58459166.0035546,0.144705608487129,2.4753279661624e-09,"Fairfax","County",3547,18347,2084,14327,0.19,0.59,"Suburban","0.91",10033,203,528,1218,"8600000US20874","20874",55154305,3336889
"20874",22821,4964,4650,476,706,43,0,15369,10922,5986,1409,1233,3344,4936,4447,1019,521,147,135,239,498,3428,1993,244,469,1280,1435,14136,198,0,20,14,37,96,17,19,0,15,20,42,72,313,582,916,579,2055,2109,3019,1524,1956,357,95,75,6,60306,48172,21600,14763,60,9841,8,192,1708,68,1640,12134,8493,274,186,25,0,2350,806,220,586,7801,7676,28,58,0,20,16,0,0,0,11,83,8,0,0,217,53,151,199,1420,2994,2017,330,54,17,0,125,24,"031",491.254,58459166.0035546,58459163.908223,0.999999964157347,"Montgomery","County",3547,18347,2084,14327,0.19,0.59,"Suburban","0.91",10033,203,528,1218,"8600000US20874","20874",55154305,3336889
"20876",8919,3448,1677,94,105,161,0,6786,4913,2338,552,541,1245,2575,1873,415,198,20,81,97,217,1458,861,82,214,565,597,5769,64,28,0,0,9,8,26,47,0,25,7,0,12,64,110,196,281,773,589,1218,1021,1181,75,0,5,30,26695,20915,8450,5536,60,5992,0,28,849,13,836,5780,3908,213,47,26,0,1259,327,213,114,2763,2666,0,19,26,0,10,28,35,0,16,23,34,52,18,30,0,8,41,182,774,1123,240,7,0,0,97,24,"031",491.254,30336821.1588094,30336821.1588094,1,"Montgomery","County",1313,7083,760,6208,0.19,0.58,"Suburban","0.91",3041,0,31,362,"8600000US20876","20876",30253550,122385
"20877",13421,3362,2761,357,1867,87,5,8540,5915,3060,860,689,1511,2855,2625,662,318,100,75,143,344,1963,1209,244,148,817,754,5456,39,21,0,5,6,42,0,0,16,10,8,29,55,141,117,289,151,567,742,1473,1244,416,75,10,0,0,38149,23630,9930,7424,57,5139,8,216,856,43,813,14519,8589,135,5,23,0,5085,682,365,317,7220,7085,72,128,88,70,0,17,9,37,9,11,0,75,0,22,28,176,741,1481,1614,1574,622,146,75,90,135,24,"031",491.254,14983548.7681346,14983548.7681346,1,"Montgomery","County",2115,10469,926,6222,0.2,0.44,"Suburban","0.46",3243,137,175,1427,"8600000US20877","20877",14924569,89639
"20878",23653,10440,3295,610,1008,20,0,17623,14280,6641,1728,1189,3724,7639,3343,1210,599,38,46,515,611,2133,1183,223,159,801,950,16101,153,0,0,34,0,11,0,0,43,25,11,49,48,116,120,128,81,557,945,2844,1848,5974,2359,571,94,90,64356,55751,32001,6186,163,15222,0,154,2025,187,1838,8605,6033,109,11,85,0,1862,505,256,249,6680,6588,16,0,0,10,0,91,12,27,0,0,0,8,20,0,13,36,69,1067,1953,2220,668,283,82,13,92,24,"031",491.254,57765090.7877636,57765090.7877636,1,"Montgomery","County",3266,19495,2188,16457,0.17,0.67,"Suburban","0.91",6456,190,176,1458,"8600000US20878","20878",56743636,1016907
"20879",8592,3050,951,205,270,21,0,6026,4408,2202,649,623,930,2206,1618,387,113,0,0,113,274,1231,696,51,126,519,535,5594,93,6,0,17,36,0,0,0,0,0,9,13,24,148,91,163,312,885,1167,1428,661,370,134,26,11,0,26259,19667,7797,7006,84,3829,12,10,929,60,869,6592,4237,134,73,27,0,1779,342,29,313,2728,2644,12,56,8,10,0,33,21,13,0,41,11,10,6,8,0,0,47,511,828,861,129,29,10,0,84,24,"031",491.254,19980480.4733474,19980480.4733474,1,"Montgomery","County",415,7886,230,6346,0.05,0.55,"Suburban","0.91",3477,7,133,478,"8600000US20879","20879",19864991,103632
"20880",204,197,0,0,0,2,0,134,105,32,13,4,15,73,29,14,4,0,0,4,10,15,4,0,0,4,11,186,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,51,51,65,6,0,0,0,487,479,417,34,0,16,0,0,12,2,10,8,5,0,0,0,0,0,3,3,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,3,0,0,0,0,24,"031",491.254,606894.016048491,606894.016048491,1,"Montgomery","County",11,189,11,198,0.06,1,"Suburban","1",3,0,0,2,"8600000US20880","20880",615162,0
"20882",4655,4417,0,9,0,0,0,3825,3543,1334,164,114,1056,2209,282,90,28,0,0,28,62,192,82,2,11,69,110,4204,63,9,10,0,0,0,7,0,0,10,0,0,0,22,10,6,2,77,214,594,742,1607,721,80,10,20,13921,12824,10515,938,0,992,0,5,374,2,372,1097,677,7,9,0,0,359,45,14,31,245,203,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0,9,26,31,86,19,15,0,0,42,24,"031",491.254,100399626.129996,100372677.239197,0.999731583753471,"Montgomery","County",690,3759,690,4397,0.18,1,"Suburban","1",186,5,38,0,"8600000US20882","20882",99941219,426640
"20886",12773,2816,1454,218,432,8,0,8547,5555,2705,749,482,1474,2850,2992,825,508,137,113,258,317,2167,1245,218,287,740,922,8120,71,0,25,28,12,0,0,8,36,37,35,103,112,253,274,469,418,1407,1269,1625,1212,655,52,19,0,0,34266,23493,10900,7298,25,3755,7,196,1312,47,1265,10773,7336,297,24,9,0,2459,648,405,243,3715,3646,0,33,39,7,51,0,0,0,11,7,0,33,31,34,38,77,15,987,1052,1051,163,17,0,0,69,24,"031",491.254,12408205.5991739,12408205.5991739,1,"Montgomery","County",237,11590,91,8587,0.02,0.38,"Suburban","0.46",6405,41,98,1301,"8600000US20886","20886",12123927,235706
"20895",7298,5994,139,189,357,8,0,5022,4362,2248,569,323,1356,2114,660,186,82,10,0,72,104,474,187,34,6,147,287,5572,48,18,0,0,0,0,8,0,0,21,9,0,11,8,54,52,37,129,86,599,1005,1988,1020,431,25,23,19437,16625,13783,923,36,1136,0,47,700,19,681,2812,1948,15,17,23,0,594,215,80,135,1422,1358,19,0,10,41,0,20,0,0,0,9,17,33,12,27,42,47,42,181,136,299,265,75,35,48,64,24,"031",491.254,10611844.9100863,10611844.9100863,1,"Montgomery","County",285,6701,228,6049,0.04,0.8,"Suburban","0.91",349,57,60,145,"8600000US20895","20895",10538006,78772
"20896",331,329,0,0,0,0,0,251,205,94,33,27,34,111,46,2,0,0,0,0,2,44,34,0,8,26,10,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,140,108,51,0,3,981,869,785,52,0,30,0,0,2,0,2,112,107,0,0,0,0,5,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,24,"031",491.254,650561.16475445,650561.16475445,1,"Montgomery","County",15,311,15,326,0.05,1,"Suburban","1",2,0,0,0,"8600000US20896","20896",641487,3411
"20899",120,0,0,11,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,133,110,39,60,0,11,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,59,0,0,10,31,10,0,0,0,0,0,0,0,0,24,"031",491.254,191068.137811244,191068.137811244,1,"Montgomery","County",0,120,0,0,0,-1,"Suburban","-1",0,0,0,0,"8600000US20899","20899",204571,0
"20901",12914,7943,640,213,1884,15,0,8877,6822,3505,1014,616,1875,3317,2055,639,299,68,33,198,340,1416,834,157,105,572,582,8526,61,0,0,0,0,0,42,6,7,0,0,17,16,56,84,176,58,254,655,2890,2242,1752,139,3,11,57,36319,28065,14860,8939,33,2792,25,159,1257,44,1213,8254,3364,275,158,112,0,4035,310,171,139,3988,3917,0,0,34,21,6,0,8,0,0,58,29,9,46,19,43,91,241,1105,901,882,360,29,35,0,71,24,"031",491.254,13975368.8919389,13975368.8919389,1,"Montgomery","County",249,12255,172,9122,0.02,0.69,"Suburban","0.91",1414,59,172,574,"8600000US20901","20901",13943441,70055
"20901",12914,7943,640,213,1884,15,0,8877,6822,3505,1014,616,1875,3317,2055,639,299,68,33,198,340,1416,834,157,105,572,582,8526,61,0,0,0,0,0,42,6,7,0,0,17,16,56,84,176,58,254,655,2890,2242,1752,139,3,11,57,36319,28065,14860,8939,33,2792,25,159,1257,44,1213,8254,3364,275,158,112,0,4035,310,171,139,3988,3917,0,0,34,21,6,0,8,0,0,58,29,9,46,19,43,91,241,1105,901,882,360,29,35,0,71,24,"033",482.691,13975368.8919389,0,0,"Prince George's","County",249,12255,172,9122,0.02,0.69,"Suburban","0.91",1414,59,172,574,"8600000US20901","20901",13943441,70055
"20902",17734,9512,1473,240,2015,16,0,11737,8255,4133,1386,755,1992,4122,3482,1171,614,199,125,290,557,2311,1367,290,358,719,944,10530,70,29,6,10,0,0,27,67,16,33,23,0,43,103,136,200,235,945,867,3738,2717,1116,107,35,7,0,52461,34221,17605,9156,130,5721,125,103,1381,52,1329,18240,4559,157,113,46,0,12577,788,631,157,6142,6045,33,16,22,50,28,35,16,40,17,33,7,43,57,15,18,301,159,485,1808,1821,930,105,6,0,97,24,"031",491.254,19760898.065731,19760898.065731,1,"Montgomery","County",1805,14851,681,11788,0.12,0.38,"Suburban","0.46",2808,103,210,1357,"8600000US20902","20902",19640642,77099
"20903",7459,2268,1479,928,793,41,0,5384,3213,1854,457,470,927,1359,2171,998,508,204,162,142,490,1173,648,101,146,401,525,2440,38,0,10,8,0,0,8,7,21,15,38,4,10,25,25,86,18,278,267,748,514,306,7,0,0,7,25114,11916,2720,6235,49,2385,0,94,433,19,414,13198,1429,184,96,12,0,11194,283,209,74,4738,4637,0,13,0,70,16,0,0,41,0,11,0,26,30,23,60,60,358,1456,1637,753,46,37,0,0,101,24,"033",482.691,9296222.28550817,1178124.26270465,0.126731507328651,"Prince George's","County",146,6991,7,2774,0.02,0.05,"Suburban","0.46",634,92,194,1030,"8600000US20903","20903",9329135,4751
"20903",7459,2268,1479,928,793,41,0,5384,3213,1854,457,470,927,1359,2171,998,508,204,162,142,490,1173,648,101,146,401,525,2440,38,0,10,8,0,0,8,7,21,15,38,4,10,25,25,86,18,278,267,748,514,306,7,0,0,7,25114,11916,2720,6235,49,2385,0,94,433,19,414,13198,1429,184,96,12,0,11194,283,209,74,4738,4637,0,13,0,70,16,0,0,41,0,11,0,26,30,23,60,60,358,1456,1637,753,46,37,0,0,101,24,"031",491.254,9296222.28550817,8118113.43925023,0.873270151027425,"Montgomery","County",146,6991,7,2774,0.02,0.05,"Suburban","0.46",634,92,194,1030,"8600000US20903","20903",9329135,4751
"20904",22063,8246,4317,457,3123,0,0,13868,9521,3996,954,668,2374,5525,4347,1073,450,61,129,260,623,3274,1836,270,250,1316,1438,11226,131,0,0,9,0,18,0,19,15,0,8,7,25,123,110,303,445,778,946,3204,2807,1992,164,86,7,29,56874,48646,13287,25054,12,7937,18,211,2127,76,2051,8228,1779,636,18,58,0,4554,1183,724,459,9682,9411,60,57,63,29,14,0,100,56,21,83,15,90,30,92,76,118,272,1892,2783,2129,988,273,170,0,271,24,"033",482.691,35606543.836366,330283.177094102,0.00927591227646122,"Prince George's","County",2731,18177,1018,11830,0.15,0.37,"Suburban","0.46",3967,161,291,1501,"8600000US20904","20904",35467249,98898
"20904",22063,8246,4317,457,3123,0,0,13868,9521,3996,954,668,2374,5525,4347,1073,450,61,129,260,623,3274,1836,270,250,1316,1438,11226,131,0,0,9,0,18,0,19,15,0,8,7,25,123,110,303,445,778,946,3204,2807,1992,164,86,7,29,56874,48646,13287,25054,12,7937,18,211,2127,76,2051,8228,1779,636,18,58,0,4554,1183,724,459,9682,9411,60,57,63,29,14,0,100,56,21,83,15,90,30,92,76,118,272,1892,2783,2129,988,273,170,0,271,24,"031",491.254,35606543.836366,35276315.7463671,0.990725634829471,"Montgomery","County",2731,18177,1018,11830,0.15,0.37,"Suburban","0.46",3967,161,291,1501,"8600000US20904","20904",35467249,98898
"20905",6093,5368,0,0,25,0,0,4823,4090,1355,331,233,791,2735,733,161,37,0,0,37,124,572,323,66,68,189,249,5357,0,0,16,0,0,0,0,13,0,0,8,0,0,0,49,29,52,92,75,1144,1816,1622,384,57,0,0,18071,16321,7504,4902,0,3315,0,78,522,45,477,1750,938,0,0,0,0,783,29,20,9,515,473,0,0,0,14,0,0,0,8,0,29,0,0,0,0,0,0,59,93,31,134,79,26,0,0,42,24,"031",491.254,33858458.7586198,33835165.5212567,0.999312040824743,"Montgomery","County",314,5558,306,5808,0.06,0.97,"Suburban","1",638,23,39,0,"8600000US20905","20905",33278713,554978
"20906",26238,9549,4671,1172,3357,28,13,16457,10941,4042,957,784,2301,6899,5516,1609,990,319,322,349,619,3907,1841,212,362,1267,2066,15964,175,32,27,8,66,50,41,38,90,142,100,86,325,647,491,590,644,1466,2372,3833,2774,1680,222,43,9,13,69112,47308,18832,17286,94,8282,52,847,1915,144,1771,21804,5050,562,9,73,0,15205,905,625,280,9136,8756,49,53,59,175,30,75,29,30,44,48,57,62,9,39,71,166,91,1304,2612,3099,362,158,42,92,380,24,"031",491.254,31436186.5011489,31436186.5011489,1,"Montgomery","County",1785,23274,784,14089,0.08,0.44,"Suburban","0.46",4901,134,258,2155,"8600000US20906","20906",31274656,196973
"20910",20804,5565,972,943,11001,19,0,8988,6515,2688,1201,403,1084,3827,2473,929,429,22,191,216,500,1544,782,127,73,582,762,6432,69,10,0,0,15,0,13,0,13,15,0,14,0,13,90,81,83,272,430,603,1068,2939,659,32,13,0,41305,35638,19089,12209,109,2641,18,95,1477,104,1373,5667,2531,341,40,99,0,2184,472,196,276,13148,12811,81,32,0,248,0,121,199,18,19,0,48,113,0,161,101,219,130,1635,2880,4700,1542,395,132,37,337,24,"031",491.254,11894977.8716655,11894979.9570951,1.00000017532018,"Montgomery","County",3799,15762,291,6209,0.24,0.08,"Suburban","0.46",812,208,256,1028,"8600000US20910","20910",11772250,29563
"20910",20804,5565,972,943,11001,19,0,8988,6515,2688,1201,403,1084,3827,2473,929,429,22,191,216,500,1544,782,127,73,582,762,6432,69,10,0,0,15,0,13,0,13,15,0,14,0,13,90,81,83,272,430,603,1068,2939,659,32,13,0,41305,35638,19089,12209,109,2641,18,95,1477,104,1373,5667,2531,341,40,99,0,2184,472,196,276,13148,12811,81,32,0,248,0,121,199,18,19,0,48,113,0,161,101,219,130,1635,2880,4700,1542,395,132,37,337,11,"001",61.048,11894977.8716655,0.0225543975830078,1.89612774620906e-09,"District of Columbia",NA,3799,15762,291,6209,0.24,0.08,"Urban","0.46",812,208,256,1028,"8600000US20910","20910",11772250,29563
"20912",9964,3935,963,426,2132,0,0,6061,3889,2026,527,453,1046,1863,2172,621,371,86,52,233,250,1551,798,130,80,588,753,3926,9,0,0,0,6,0,0,0,6,0,0,0,4,28,58,83,149,277,213,609,774,1127,500,73,4,6,26221,20765,8711,10037,40,1249,0,20,708,28,680,5456,1375,101,34,0,0,3634,312,202,110,5468,5432,0,0,23,97,40,36,43,63,30,63,9,25,98,85,54,349,628,1894,1163,449,212,63,8,0,36,24,"031",491.254,7053714.0166749,6437356.80953336,0.912619478804432,"Montgomery","County",272,9122,125,4019,0.03,0.46,"Suburban","0.46",174,269,728,1337,"8600000US20912","20912",6920232,14036
"20912",9964,3935,963,426,2132,0,0,6061,3889,2026,527,453,1046,1863,2172,621,371,86,52,233,250,1551,798,130,80,588,753,3926,9,0,0,0,6,0,0,0,6,0,0,0,4,28,58,83,149,277,213,609,774,1127,500,73,4,6,26221,20765,8711,10037,40,1249,0,20,708,28,680,5456,1375,101,34,0,0,3634,312,202,110,5468,5432,0,0,23,97,40,36,43,63,30,63,9,25,98,85,54,349,628,1894,1163,449,212,63,8,0,36,24,"033",482.691,7053714.0166749,616382.175776064,0.0873840609810582,"Prince George's","County",272,9122,125,4019,0.03,0.46,"Suburban","0.46",174,269,728,1337,"8600000US20912","20912",6920232,14036
"20912",9964,3935,963,426,2132,0,0,6061,3889,2026,527,453,1046,1863,2172,621,371,86,52,233,250,1551,798,130,80,588,753,3926,9,0,0,0,6,0,0,0,6,0,0,0,4,28,58,83,149,277,213,609,774,1127,500,73,4,6,26221,20765,8711,10037,40,1249,0,20,708,28,680,5456,1375,101,34,0,0,3634,312,202,110,5468,5432,0,0,23,97,40,36,43,63,30,63,9,25,98,85,54,349,628,1894,1163,449,212,63,8,0,36,11,"001",61.048,7053714.0166749,17.1653206348419,2.43351525086831e-06,"District of Columbia",NA,272,9122,125,4019,0.03,0.46,"Urban","0.46",174,269,728,1337,"8600000US20912","20912",6920232,14036
"21029",3601,3092,40,217,0,0,0,3136,2892,1590,106,135,1349,1302,244,22,0,0,0,0,22,222,117,0,9,108,105,3258,20,0,0,0,0,0,0,9,9,0,11,0,0,13,0,6,0,0,64,105,271,1657,805,203,64,21,12019,11552,7014,840,6,3379,0,28,285,8,277,467,255,62,0,6,0,29,115,54,61,294,294,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,75,120,63,16,14,0,24,"031",491.254,41724562.4786412,9085.81029105559,0.000217756873920646,"Montgomery","County",1189,2363,1019,3295,0.5,0.86,"Suburban","0.91",245,0,7,0,"8600000US21029","21029",41294157,536674
"21035",2806,2766,0,0,10,0,0,2311,2144,973,177,126,670,1171,167,36,0,0,0,0,36,131,35,0,0,35,96,2639,5,0,0,0,0,0,0,0,0,0,13,0,0,0,0,6,17,43,14,349,366,1043,597,167,12,7,8643,8347,7887,146,0,158,0,0,156,0,156,296,109,29,0,0,0,32,126,0,126,128,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,18,19,22,26,23,24,"033",482.691,73910128.3889087,46529.1238283888,0.000629536503895062,"Prince George's","County",291,2476,281,2744,0.12,0.97,"Suburban","1",17,0,13,0,"8600000US21035","21035",73448663,465813
"21036",778,768,0,0,0,10,0,709,631,259,19,10,230,372,78,36,20,0,0,20,16,42,42,0,26,16,0,725,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,24,74,256,264,51,14,16,2594,2550,2041,87,0,387,0,0,35,0,35,44,44,0,0,0,0,0,0,0,0,53,23,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,30,24,"031",491.254,17570219.4871966,15983.0511471629,0.000909667130727068,"Montgomery","County",211,557,211,768,0.38,1,"Suburban","1",0,0,0,0,"8600000US21036","21036",16307429,1247828
"21054",4319,2926,316,275,260,176,0,2664,2338,968,315,149,504,1370,326,162,94,24,19,51,68,164,42,26,0,16,122,3453,44,7,9,10,9,0,0,0,0,0,0,0,0,31,17,15,113,250,543,935,197,1085,148,9,14,17,10449,9845,7940,799,16,539,10,46,495,23,472,604,376,22,37,0,0,169,0,0,0,550,499,0,0,0,13,0,0,0,0,0,0,0,32,0,0,0,8,12,63,23,264,84,0,0,0,51,24,"033",482.691,46168538.3259425,30733.7746503567,0.000665686542497429,"Prince George's","County",1573,2390,824,3131,0.66,0.52,"Suburban","0.91",342,0,11,13,"8600000US21054","21054",46160189,25677
"21113",13532,3284,2867,978,378,165,0,8288,5965,3126,964,683,1479,2839,2323,566,338,164,0,174,228,1757,838,100,165,573,919,8409,111,35,57,13,51,0,9,13,0,0,0,0,0,11,63,185,398,1489,1672,2490,1048,711,44,0,0,9,32712,30130,18249,8585,154,1678,0,155,1309,98,1211,2582,1661,81,85,0,0,619,136,45,91,4467,4400,81,16,15,18,7,48,12,19,0,48,0,14,0,0,43,17,33,260,973,2446,310,26,0,14,67,24,"033",482.691,37347669.6383746,45207.3312422968,0.00121044583718408,"Prince George's","County",4603,8240,2200,8272,0.56,0.48,"Suburban","0.91",5226,31,81,522,"8600000US21113","21113",37353566,0
"21114",10109,4458,485,42,80,0,0,6977,5437,2690,762,606,1322,2747,1540,557,446,57,64,325,111,983,552,95,41,416,431,7690,53,14,0,31,15,15,0,13,0,0,0,0,9,59,88,72,251,1126,1164,1639,1331,1749,29,17,0,15,25985,24863,18969,3543,23,1053,0,11,1264,0,1264,1122,698,59,0,48,0,196,121,21,100,2079,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,189,700,707,280,100,6,0,84,24,"033",482.691,14449012.249812,2526.91422070563,0.000174884910955661,"Prince George's","County",646,9123,554,8713,0.07,0.86,"Suburban","0.91",4539,67,109,329,"8600000US21114","21114",14421723,0
"21737",620,620,0,0,0,0,0,570,466,269,55,86,128,197,104,85,73,0,9,64,12,19,12,0,0,12,7,504,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,147,185,68,38,15,2010,2003,1591,35,0,317,0,0,60,0,60,7,6,1,0,0,0,0,0,0,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,38,0,0,0,0,0,0,0,24,"031",491.254,13322732.5144584,11467.1195021868,0.000860718286563372,"Montgomery","County",219,382,219,601,0.57,1,"Suburban","1",0,0,0,0,"8600000US21737","21737",13174167,139115
"21754",2148,1969,13,0,0,8,0,1736,1479,651,88,58,505,828,257,81,47,0,0,47,34,176,109,0,40,69,67,1960,9,0,0,0,0,0,0,0,0,0,0,0,0,9,14,21,0,124,214,429,366,613,109,38,5,9,6025,5805,5233,188,5,281,0,0,98,0,98,220,121,0,9,0,0,90,0,0,0,179,171,0,0,0,0,0,32,0,0,0,0,0,0,10,0,0,0,17,40,11,52,0,0,9,0,8,24,"031",491.254,61539273.884357,6823.80454349518,0.000110885360076206,"Montgomery","County",383,1748,358,2091,0.22,0.93,"Suburban","1",131,12,0,15,"8600000US21754","21754",61439633,105852
"21770",1948,1948,0,0,0,0,0,1461,1316,592,110,61,421,724,145,65,11,0,0,11,54,80,36,23,0,13,44,1772,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,16,0,159,187,691,439,227,34,8,0,0,5187,5078,4941,0,0,101,0,0,36,0,36,109,109,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,10,0,34,8,0,0,0,0,24,"031",491.254,28622554.3571894,122342.361385003,0.00427433414426455,"Montgomery","County",154,1691,154,1845,0.09,1,"Suburban","1",0,0,0,0,"8600000US21770","21770",28591809,26656
"21771",10111,8717,21,14,33,196,0,7883,6848,2871,474,631,1766,3977,1035,427,200,51,56,93,227,608,218,10,38,170,390,8888,125,18,0,17,8,61,30,4,13,27,19,0,36,17,36,39,158,496,989,2417,2162,1785,366,26,21,18,29220,28464,26705,641,171,371,0,42,534,7,527,756,595,11,0,0,0,96,54,21,33,915,796,0,0,0,0,0,0,0,0,0,44,0,0,9,24,9,40,131,130,111,183,27,57,31,0,119,24,"031",491.254,220778674.345171,8211322.76617968,0.0371925539934254,"Montgomery","County",2074,7533,2050,9407,0.28,0.99,"Suburban","1",977,65,15,73,"8600000US21771","21771",220324668,442882
"21797",3028,2867,0,0,0,58,8,2478,2299,902,92,165,645,1397,179,77,20,0,0,20,57,102,0,0,0,0,102,2581,25,18,0,8,0,0,8,0,17,7,27,0,0,39,0,0,29,84,81,419,337,936,396,89,17,44,8551,8309,7642,325,0,162,0,0,180,0,180,242,136,0,0,0,0,92,14,0,14,324,221,0,0,0,0,0,0,0,0,0,0,0,0,10,24,0,20,22,59,26,10,50,0,0,0,103,24,"031",491.254,112666324.114287,29275.6802740323,0.000259844106073217,"Montgomery","County",544,2295,544,2762,0.24,1,"Suburban","1",18,29,48,0,"8600000US21797","21797",112103743,602119
