"year","statefips","countyfips","tract","blkgrp","bg_med_inc","cpi.ann","o2018","v2018","bg_med_inc_real","st.cnty"
1990,"24","031","705901","1",111837,130.658333333333,-9,251.104166666667,214932.610657567,"24031"
1990,"24","031","705901","2",91954,130.658333333333,-9,251.104166666667,176720.703169845,"24031"
1990,"24","031","705901","3",115354,130.658333333333,-9,251.104166666667,221691.715351744,"24031"
1990,"24","031","705902","1",89915,130.658333333333,-9,251.104166666667,172802.075228012,"24031"
1990,"24","031","705902","2",81800,130.658333333333,-9,251.104166666667,157206.358823905,"24031"
1990,"24","031","705902","3",131617,130.658333333333,-9,251.104166666667,252946.568818164,"24031"
1990,"24","031","705903","1",88930,130.658333333333,-9,251.104166666667,170909.064672492,"24031"
1990,"24","031","705903","2",101809,130.658333333333,-9,251.104166666667,195660.417915683,"24031"
1990,"24","031","705903","3",79466,130.658333333333,-9,251.104166666667,152720.788634479,"24031"
1990,"24","031","706003","1",103523,130.658333333333,-9,251.104166666667,198954.448466101,"24031"
1990,"24","031","706003","9",88257,130.658333333333,-9,251.104166666667,169615.66761273,"24031"
1990,"24","031","706004","2",115369,130.658333333333,-9,251.104166666667,221720.542923656,"24031"
1990,"24","031","706004","9",42664,130.658333333333,-9,251.104166666667,81993.3018687416,"24031"
1990,"24","031","706005","1",116672,130.658333333333,-9,251.104166666667,224224.698003699,"24031"
1990,"24","031","706005","2",150001,130.658333333333,-9,251.104166666667,288277.640952867,"24031"
1990,"24","031","706005","9",150001,130.658333333333,-9,251.104166666667,288277.640952867,"24031"
1990,"24","031","706006","1",143588,130.658333333333,-9,251.104166666667,275952.893041648,"24031"
1990,"24","031","706006","3",81245,130.658333333333,-9,251.104166666667,156139.73866318,"24031"
1990,"24","031","706006","9",150001,130.658333333333,-9,251.104166666667,288277.640952867,"24031"
1990,"24","031","706007","1",110047,130.658333333333,-9,251.104166666667,211492.520409465,"24031"
1990,"24","031","706007","2",117054,130.658333333333,-9,251.104166666667,224958.840168378,"24031"
1990,"24","031","706007","3",150001,130.658333333333,-9,251.104166666667,288277.640952867,"24031"
1990,"24","031","706007","4",108696,130.658333333333,-9,251.104166666667,208896.117099305,"24031"
1990,"24","031","7061","2",0,130.658333333333,-9,251.104166666667,0,"24031"
1990,"24","033","800102","1",37263,130.658333333333,-9,251.104166666667,71613.4541424836,"24033"
1990,"24","033","800102","2",37037,130.658333333333,-9,251.104166666667,71179.118725684,"24033"
1990,"24","033","800103","1",43359,130.658333333333,-9,251.104166666667,83328.9793673066,"24033"
1990,"24","033","800103","2",29508,130.658333333333,-9,251.104166666667,56709.5994642516,"24033"
1990,"24","033","800104","1",43527,130.658333333333,-9,251.104166666667,83651.8481727151,"24033"
1990,"24","033","800105","1",47993,130.658333333333,-9,251.104166666667,92234.7772498246,"24033"
1990,"24","033","800202","1",48100,130.658333333333,-9,251.104166666667,92440.4139294598,"24033"
1990,"24","033","800202","9",54138,130.658333333333,-9,251.104166666667,104044.472542892,"24033"
1990,"24","033","800203","1",75029,130.658333333333,-9,251.104166666667,144193.592863065,"24033"
1990,"24","033","800203","2",67559,130.658333333333,-9,251.104166666667,129837.462051151,"24033"
1990,"24","033","800203","9",33750,130.658333333333,-9,251.104166666667,64862.0368008164,"24033"
1990,"24","033","800204","1",36661,130.658333333333,-9,251.104166666667,70456.5075897698,"24033"
1990,"24","033","800206","1",44111,130.658333333333,-9,251.104166666667,84774.2016391351,"24033"
1990,"24","033","800207","1",40923,130.658333333333,-9,251.104166666667,78647.3816888832,"24033"
1990,"24","033","800208","1",60472,130.658333333333,-9,251.104166666667,116217.395242043,"24033"
1990,"24","033","8003","1",51083,130.658333333333,-9,251.104166666667,98173.2570635882,"24033"
1990,"24","033","800401","1",58876,130.658333333333,-9,251.104166666667,113150.141590663,"24033"
1990,"24","033","800401","2",75000,130.658333333333,-9,251.104166666667,144137.85955737,"24033"
1990,"24","033","800401","3",57724,130.658333333333,-9,251.104166666667,110936.184067861,"24033"
1990,"24","033","800402","1",55033,130.658333333333,-9,251.104166666667,105764.517666943,"24033"
1990,"24","033","800402","2",65039,130.658333333333,-9,251.104166666667,124994.429970024,"24033"
1990,"24","033","800403","1",61074,130.658333333333,-9,251.104166666667,117374.341794757,"24033"
1990,"24","033","800403","2",61804,130.658333333333,-9,251.104166666667,118777.283627782,"24033"
1990,"24","033","800404","1",72763,130.658333333333,-9,251.104166666667,139838.707666305,"24033"
1990,"24","033","800404","2",64934,130.658333333333,-9,251.104166666667,124792.636966643,"24033"
1990,"24","033","800404","3",64094,130.658333333333,-9,251.104166666667,123178.292939601,"24033"
1990,"24","033","800406","1",0,130.658333333333,-9,251.104166666667,0,"24033"
1990,"24","033","800406","2",48462,130.658333333333,-9,251.104166666667,93136.11933159,"24033"
1990,"24","033","800406","3",60282,130.658333333333,-9,251.104166666667,115852.245997832,"24033"
1990,"24","033","800407","1",47576,130.658333333333,-9,251.104166666667,91433.3707506856,"24033"
1990,"24","033","800407","2",66243,130.658333333333,-9,251.104166666667,127308.323075451,"24033"
1990,"24","033","800503","1",62261,130.658333333333,-9,251.104166666667,119655.563652019,"24033"
1990,"24","033","800503","2",61405,130.658333333333,-9,251.104166666667,118010.470214937,"24033"
1990,"24","033","800504","1",74457,130.658333333333,-9,251.104166666667,143094.301454174,"24033"
1990,"24","033","800504","2",62483,130.658333333333,-9,251.104166666667,120082.211716308,"24033"
1990,"24","033","800504","3",57535,130.658333333333,-9,251.104166666667,110572.956661777,"24033"
1990,"24","033","800505","1",58223,130.658333333333,-9,251.104166666667,111895.18129345,"24033"
1990,"24","033","800505","2",58841,130.658333333333,-9,251.104166666667,113082.877256203,"24033"
1990,"24","033","800506","2",66330,130.658333333333,-9,251.104166666667,127475.522992538,"24033"
1990,"24","033","800506","3",52812,130.658333333333,-9,251.104166666667,101496.115185917,"24033"
1990,"24","033","800506","4",68095,130.658333333333,-9,251.104166666667,130867.567287455,"24033"
1990,"24","033","800506","5",60644,130.658333333333,-9,251.104166666667,116547.951399962,"24033"
1990,"24","033","800507","1",56375,130.658333333333,-9,251.104166666667,108343.624433956,"24033"
1990,"24","033","800508","2",75200,130.658333333333,-9,251.104166666667,144522.227182856,"24033"
1990,"24","033","800509","2",64966,130.658333333333,-9,251.104166666667,124854.135786721,"24033"
1990,"24","033","800601","1",56935,130.658333333333,-9,251.104166666667,109419.853785318,"24033"
1990,"24","033","800601","2",53664,130.658333333333,-9,251.104166666667,103133.521270489,"24033"
1990,"24","033","800602","1",51029,130.658333333333,-9,251.104166666667,98069.4778047069,"24033"
1990,"24","033","800701","1",40341,130.658333333333,-9,251.104166666667,77528.871898718,"24033"
1990,"24","033","800701","2",61389,130.658333333333,-9,251.104166666667,117979.720804898,"24033"
1990,"24","033","800702","1",53207,130.658333333333,-9,251.104166666667,102255.241246253,"24033"
1990,"24","033","800703","1",61946,130.658333333333,-9,251.104166666667,119050.184641878,"24033"
1990,"24","033","8008","1",61802,130.658333333333,-9,251.104166666667,118773.439951528,"24033"
1990,"24","033","8008","2",54503,130.658333333333,-9,251.104166666667,104745.943459404,"24033"
1990,"24","033","8008","3",47917,130.658333333333,-9,251.104166666667,92088.7175521398,"24033"
1990,"24","033","8009","1",44453,130.658333333333,-9,251.104166666667,85431.4702787168,"24033"
1990,"24","033","8009","2",44412,130.658333333333,-9,251.104166666667,85352.6749154921,"24033"
1990,"24","033","801001","1",50468,130.658333333333,-9,251.104166666667,96991.3266152178,"24033"
1990,"24","033","801001","2",34597,130.658333333333,-9,251.104166666667,66489.8336947509,"24033"
1990,"24","033","801002","1",57494,130.658333333333,-9,251.104166666667,110494.161298552,"24033"
1990,"24","033","801002","2",60626,130.658333333333,-9,251.104166666667,116513.358313668,"24033"
1990,"24","033","801101","1",26250,130.658333333333,-9,251.104166666667,50448.2508450794,"24033"
1990,"24","033","801104","1",30972,130.658333333333,-9,251.104166666667,59523.1704828114,"24033"
1990,"24","033","801201","1",54550,130.658333333333,-9,251.104166666667,104836.269851394,"24033"
1990,"24","033","801201","2",55463,130.658333333333,-9,251.104166666667,106590.908061739,"24033"
1990,"24","033","801201","3",57896,130.658333333333,-9,251.104166666667,111266.74022578,"24033"
1990,"24","033","801201","4",47266,130.658333333333,-9,251.104166666667,90837.6009311818,"24033"
1990,"24","033","801202","1",57734,130.658333333333,-9,251.104166666667,110955.402449136,"24033"
1990,"24","033","801202","2",60803,130.658333333333,-9,251.104166666667,116853.523662223,"24033"
1990,"24","033","801202","3",47857,130.658333333333,-9,251.104166666667,91973.4072644939,"24033"
1990,"24","033","801202","4",64295,130.658333333333,-9,251.104166666667,123564.582403214,"24033"
1990,"24","033","801203","1",65128,130.658333333333,-9,251.104166666667,125165.473563365,"24033"
1990,"24","033","801203","2",56767,130.658333333333,-9,251.104166666667,109096.984979909,"24033"
1990,"24","033","801203","3",63622,130.658333333333,-9,251.104166666667,122271.185343453,"24033"
1990,"24","033","801204","1",61749,130.658333333333,-9,251.104166666667,118671.582530774,"24033"
1990,"24","033","801204","2",51670,130.658333333333,-9,251.104166666667,99301.3760443906,"24033"
1990,"24","033","801204","3",64967,130.658333333333,-9,251.104166666667,124856.057624849,"24033"
1990,"24","033","801205","1",40152,130.658333333333,-9,251.104166666667,77165.6444926335,"24033"
1990,"24","033","801205","2",42300,130.658333333333,-9,251.104166666667,81293.7527903565,"24033"
1990,"24","033","801301","1",64150,130.658333333333,-9,251.104166666667,123285.915874737,"24033"
1990,"24","033","801301","2",52650,130.658333333333,-9,251.104166666667,101184.777409274,"24033"
1990,"24","033","801301","3",52065,130.658333333333,-9,251.104166666667,100060.502104726,"24033"
1990,"24","033","801301","4",32857,130.658333333333,-9,251.104166666667,63145.83535302,"24033"
1990,"24","033","801302","1",46563,130.658333333333,-9,251.104166666667,89486.5487275974,"24033"
1990,"24","033","801302","2",51863,130.658333333333,-9,251.104166666667,99672.2908029849,"24033"
1990,"24","033","801304","1",56761,130.658333333333,-9,251.104166666667,109085.453951145,"24033"
1990,"24","033","801304","2",57668,130.658333333333,-9,251.104166666667,110828.561132725,"24033"
1990,"24","033","801304","3",49625,130.658333333333,-9,251.104166666667,95371.217073793,"24033"
1990,"24","033","801398","1",75051,130.658333333333,-9,251.104166666667,144235.873301869,"24033"
1990,"24","033","801398","2",65120,130.658333333333,-9,251.104166666667,125150.098858346,"24033"
1990,"24","033","801398","3",79082,130.658333333333,-9,251.104166666667,151982.802793546,"24033"
1990,"24","033","801401","1",55962,130.658333333333,-9,251.104166666667,107549.905287327,"24033"
1990,"24","033","801401","2",40000,130.658333333333,-9,251.104166666667,76873.5250972639,"24033"
1990,"24","033","801402","1",43187,130.658333333333,-9,251.104166666667,82998.4232093884,"24033"
1990,"24","033","801402","2",55295,130.658333333333,-9,251.104166666667,106268.03925633,"24033"
1990,"24","033","801402","3",58296,130.658333333333,-9,251.104166666667,112035.475476752,"24033"
1990,"24","033","801403","1",65925,130.658333333333,-9,251.104166666667,126697.178550928,"24033"
1990,"24","033","801403","2",63706,130.658333333333,-9,251.104166666667,122432.619746157,"24033"
1990,"24","033","801403","3",76626,130.658333333333,-9,251.104166666667,147262.768352574,"24033"
1990,"24","033","801404","1",39778,130.658333333333,-9,251.104166666667,76446.877032974,"24033"
1990,"24","033","801404","2",45903,130.658333333333,-9,251.104166666667,88218.1355634926,"24033"
1990,"24","033","801405","1",35341,130.658333333333,-9,251.104166666667,67919.6812615601,"24033"
1990,"24","033","801405","2",40106,130.658333333333,-9,251.104166666667,77077.2399387716,"24033"
1990,"24","033","8015","1",43173,130.658333333333,-9,251.104166666667,82971.5174756043,"24033"
1990,"24","033","8015","2",47850,130.658333333333,-9,251.104166666667,91959.9543976019,"24033"
1990,"24","033","8016","1",32930,130.658333333333,-9,251.104166666667,63286.1295363225,"24033"
1990,"24","033","801701","1",39906,130.658333333333,-9,251.104166666667,76692.8723132853,"24033"
1990,"24","033","801701","2",54330,130.658333333333,-9,251.104166666667,104413.465463359,"24033"
1990,"24","033","801702","1",35036,130.658333333333,-9,251.104166666667,67333.5206326934,"24033"
1990,"24","033","801703","1",35975,130.658333333333,-9,251.104166666667,69138.1266343517,"24033"
1990,"24","033","801703","2",36944,130.658333333333,-9,251.104166666667,71000.3877798329,"24033"
1990,"24","033","801704","1",31008,130.658333333333,-9,251.104166666667,59592.3566553989,"24033"
1990,"24","033","801706","1",42600,130.658333333333,-9,251.104166666667,81870.304228586,"24033"
1990,"24","033","801801","1",37806,130.658333333333,-9,251.104166666667,72657.0122456789,"24033"
1990,"24","033","801802","1",36123,130.658333333333,-9,251.104166666667,69422.5586772116,"24033"
1990,"24","033","801804","1",48947,130.658333333333,-9,251.104166666667,94068.2108233943,"24033"
1990,"24","033","801805","1",37292,130.658333333333,-9,251.104166666667,71669.1874481791,"24033"
1990,"24","033","801806","1",33406,130.658333333333,-9,251.104166666667,64200.9244849799,"24033"
1990,"24","033","801901","1",48631,130.658333333333,-9,251.104166666667,93460.909975126,"24033"
1990,"24","033","801901","2",61862,130.658333333333,-9,251.104166666667,118888.750239173,"24033"
1990,"24","033","801901","3",61973,130.658333333333,-9,251.104166666667,119102.074271318,"24033"
1990,"24","033","801901","4",61191,130.658333333333,-9,251.104166666667,117599.196855667,"24033"
1990,"24","033","801902","1",36603,130.658333333333,-9,251.104166666667,70345.0409783787,"24033"
1990,"24","033","801902","2",35719,130.658333333333,-9,251.104166666667,68646.1360737292,"24033"
1990,"24","033","801902","3",61205,130.658333333333,-9,251.104166666667,117626.102589451,"24033"
1990,"24","033","801904","1",33797,130.658333333333,-9,251.104166666667,64952.3631928057,"24033"
1990,"24","033","801904","2",60101,130.658333333333,-9,251.104166666667,115504.393296766,"24033"
1990,"24","033","801905","1",56515,130.658333333333,-9,251.104166666667,108612.681771797,"24033"
1990,"24","033","801905","2",57920,130.658333333333,-9,251.104166666667,111312.864340838,"24033"
1990,"24","033","801905","3",38750,130.658333333333,-9,251.104166666667,74471.2274379744,"24033"
1990,"24","033","801906","1",42315,130.658333333333,-9,251.104166666667,81322.580362268,"24033"
1990,"24","033","802001","1",31829,130.658333333333,-9,251.104166666667,61170.1857580203,"24033"
1990,"24","033","802002","1",26235,130.658333333333,-9,251.104166666667,50419.4232731679,"24033"
1990,"24","033","802103","1",45370,130.658333333333,-9,251.104166666667,87193.7958415715,"24033"
1990,"24","033","802103","2",40046,130.658333333333,-9,251.104166666667,76961.9296511257,"24033"
1990,"24","033","802104","1",35229,130.658333333333,-9,251.104166666667,67704.4353912877,"24033"
1990,"24","033","802105","1",34775,130.658333333333,-9,251.104166666667,66831.9208814338,"24033"
1990,"24","033","802106","1",56782,130.658333333333,-9,251.104166666667,109125.812551821,"24033"
1990,"24","033","802201","1",43889,130.658333333333,-9,251.104166666667,84347.5535748453,"24033"
1990,"24","033","802203","1",41450,130.658333333333,-9,251.104166666667,79660.1903820397,"24033"
1990,"24","033","802203","2",47560,130.658333333333,-9,251.104166666667,91402.6213406467,"24033"
1990,"24","033","802203","3",63562,130.658333333333,-9,251.104166666667,122155.875055807,"24033"
1990,"24","033","802204","1",55948,130.658333333333,-9,251.104166666667,107522.999553543,"24033"
1990,"24","033","802204","2",52162,130.658333333333,-9,251.104166666667,100246.920403087,"24033"
1990,"24","033","802301","1",45215,130.658333333333,-9,251.104166666667,86895.9109318196,"24033"
1990,"24","033","802301","2",53935,130.658333333333,-9,251.104166666667,103654.339403023,"24033"
1990,"24","033","802401","1",38780,130.658333333333,-9,251.104166666667,74528.8825817973,"24033"
1990,"24","033","802403","1",29918,130.658333333333,-9,251.104166666667,57497.5530964985,"24033"
1990,"24","033","802403","2",44028,130.658333333333,-9,251.104166666667,84614.6890745583,"24033"
1990,"24","033","802404","1",31667,130.658333333333,-9,251.104166666667,60858.8479813764,"24033"
1990,"24","033","8025","1",33917,130.658333333333,-9,251.104166666667,65182.9837680975,"24033"
1990,"24","033","8025","2",36842,130.658333333333,-9,251.104166666667,70804.3602908349,"24033"
1990,"24","033","8026","1",39115,130.658333333333,-9,251.104166666667,75172.6983544869,"24033"
1990,"24","033","8026","2",33264,130.658333333333,-9,251.104166666667,63928.0234708846,"24033"
1990,"24","033","8027","2",42000,130.658333333333,-9,251.104166666667,80717.2013521271,"24033"
1990,"24","033","8027","3",32560,130.658333333333,-9,251.104166666667,62575.0494291728,"24033"
1990,"24","033","8027","4",40469,130.658333333333,-9,251.104166666667,77774.8671790293,"24033"
1990,"24","033","802803","1",37161,130.658333333333,-9,251.104166666667,71417.4266534856,"24033"
1990,"24","033","802804","1",57748,130.658333333333,-9,251.104166666667,110982.30818292,"24033"
1990,"24","033","802804","2",31750,130.658333333333,-9,251.104166666667,61018.3605459532,"24033"
1990,"24","033","802805","1",49732,130.658333333333,-9,251.104166666667,95576.8537534281,"24033"
1990,"24","033","802806","1",40333,130.658333333333,-9,251.104166666667,77513.4971936986,"24033"
1990,"24","033","802901","1",34565,130.658333333333,-9,251.104166666667,66428.3348746731,"24033"
1990,"24","033","802901","2",47838,130.658333333333,-9,251.104166666667,91936.8923400727,"24033"
1990,"24","033","802901","3",26023,130.658333333333,-9,251.104166666667,50011.9935901524,"24033"
1990,"24","033","802901","4",52065,130.658333333333,-9,251.104166666667,100060.502104726,"24033"
1990,"24","033","802901","5",33750,130.658333333333,-9,251.104166666667,64862.0368008164,"24033"
1990,"24","033","802903","1",8222,130.658333333333,-9,251.104166666667,15801.3530837426,"24033"
1990,"24","033","802903","2",21125,130.658333333333,-9,251.104166666667,40598.8304419925,"24033"
1990,"24","033","803001","1",30703,130.658333333333,-9,251.104166666667,59006.1960265323,"24033"
1990,"24","033","803001","2",30156,130.658333333333,-9,251.104166666667,57954.9505708272,"24033"
1990,"24","033","803001","3",30000,130.658333333333,-9,251.104166666667,57655.1438229479,"24033"
1990,"24","033","803001","4",28611,130.658333333333,-9,251.104166666667,54985.7106639454,"24033"
1990,"24","033","803002","1",30938,130.658333333333,-9,251.104166666667,59457.8279864787,"24033"
1990,"24","033","803002","2",39924,130.658333333333,-9,251.104166666667,76727.4653995791,"24033"
1990,"24","033","8031","1",36389,130.658333333333,-9,251.104166666667,69933.7676191084,"24033"
1990,"24","033","8031","2",26643,130.658333333333,-9,251.104166666667,51203.53322916,"24033"
1990,"24","033","8031","3",31563,130.658333333333,-9,251.104166666667,60658.9768161235,"24033"
1990,"24","033","8032","1",30068,130.658333333333,-9,251.104166666667,57785.8288156132,"24033"
1990,"24","033","8033","1",36914,130.658333333333,-9,251.104166666667,70942.73263601,"24033"
1990,"24","033","8033","2",34455,130.658333333333,-9,251.104166666667,66216.9326806556,"24033"
1990,"24","033","8033","3",45625,130.658333333333,-9,251.104166666667,87683.8645640666,"24033"
1990,"24","033","803401","1",29756,130.658333333333,-9,251.104166666667,57186.2153198546,"24033"
1990,"24","033","803402","1",33064,130.658333333333,-9,251.104166666667,63543.6558453983,"24033"
1990,"24","033","803505","1",55551,130.658333333333,-9,251.104166666667,106760.029816953,"24033"
1990,"24","033","803506","1",48739,130.658333333333,-9,251.104166666667,93668.4684928886,"24033"
1990,"24","033","803507","1",37055,130.658333333333,-9,251.104166666667,71213.7118119778,"24033"
1990,"24","033","803508","1",50853,130.658333333333,-9,251.104166666667,97731.234294279,"24033"
1990,"24","033","803508","2",23676,130.658333333333,-9,251.104166666667,45501.4395050705,"24033"
1990,"24","033","803509","1",23833,130.658333333333,-9,251.104166666667,45803.1680910772,"24033"
1990,"24","033","803509","2",23527,130.658333333333,-9,251.104166666667,45215.0856240832,"24033"
1990,"24","033","803510","1",69851,130.658333333333,-9,251.104166666667,134242.315039224,"24033"
1990,"24","033","803510","2",68765,130.658333333333,-9,251.104166666667,132155.198832834,"24033"
1990,"24","033","803511","3",64058,130.658333333333,-9,251.104166666667,123109.106767013,"24033"
1990,"24","033","803601","1",56160,130.658333333333,-9,251.104166666667,107930.429236558,"24033"
1990,"24","033","803601","2",57181,130.658333333333,-9,251.104166666667,109892.625964666,"24033"
1990,"24","033","803602","1",0,130.658333333333,-9,251.104166666667,0,"24033"
1990,"24","033","803602","2",47019,130.658333333333,-9,251.104166666667,90362.9069137062,"24033"
1990,"24","033","803602","3",31250,130.658333333333,-9,251.104166666667,60057.4414822374,"24033"
1990,"24","033","803605","1",54864,130.658333333333,-9,251.104166666667,105439.727023407,"24033"
1990,"24","033","803605","2",59893,130.658333333333,-9,251.104166666667,115104.650966261,"24033"
1990,"24","033","803605","3",35625,130.658333333333,-9,251.104166666667,68465.4832897506,"24033"
1990,"24","033","803606","1",51057,130.658333333333,-9,251.104166666667,98123.289272275,"24033"
1990,"24","033","803606","2",53257,130.658333333333,-9,251.104166666667,102351.333152625,"24033"
1990,"24","033","803606","3",52852,130.658333333333,-9,251.104166666667,101572.988711015,"24033"
1990,"24","033","803607","1",57798,130.658333333333,-9,251.104166666667,111078.400089291,"24033"
1990,"24","033","803607","2",56418,130.658333333333,-9,251.104166666667,108426.263473436,"24033"
1990,"24","033","803608","1",55925,130.658333333333,-9,251.104166666667,107478.797276612,"24033"
1990,"24","033","803608","2",55698,130.658333333333,-9,251.104166666667,107042.540021685,"24033"
1990,"24","033","803608","3",33352,130.658333333333,-9,251.104166666667,64097.1452260986,"24033"
1990,"24","033","803609","1",32031,130.658333333333,-9,251.104166666667,61558.3970597615,"24033"
1990,"24","033","803610","1",52963,130.658333333333,-9,251.104166666667,101786.31274316,"24033"
1990,"24","033","803611","1",51181,130.658333333333,-9,251.104166666667,98361.5972000765,"24033"
1990,"24","033","8037","1",43750,130.658333333333,-9,251.104166666667,84080.4180751323,"24033"
1990,"24","033","8037","2",43309,130.658333333333,-9,251.104166666667,83232.887460935,"24033"
1990,"24","033","803801","1",48177,130.658333333333,-9,251.104166666667,92588.395465272,"24033"
1990,"24","033","803803","1",39205,130.658333333333,-9,251.104166666667,75345.6637859557,"24033"
1990,"24","033","8039","1",48750,130.658333333333,-9,251.104166666667,93689.6087122903,"24033"
1990,"24","033","8039","2",34042,130.658333333333,-9,251.104166666667,65423.2135340264,"24033"
1990,"24","033","8039","3",47125,130.658333333333,-9,251.104166666667,90566.621755214,"24033"
1990,"24","033","804001","1",26678,130.658333333333,-9,251.104166666667,51270.7975636201,"24033"
1990,"24","033","804002","1",49615,130.658333333333,-9,251.104166666667,95351.9986925187,"24033"
1990,"24","033","804002","2",31533,130.658333333333,-9,251.104166666667,60601.3216723005,"24033"
1990,"24","033","804002","3",0,130.658333333333,-9,251.104166666667,0,"24033"
1990,"24","033","804101","1",46920,130.658333333333,-9,251.104166666667,90172.6449390905,"24033"
1990,"24","033","804102","1",38795,130.658333333333,-9,251.104166666667,74557.7101537088,"24033"
1990,"24","033","804102","2",35560,130.658333333333,-9,251.104166666667,68340.5638114676,"24033"
1990,"24","033","8042","1",62228,130.658333333333,-9,251.104166666667,119592.142993813,"24033"
1990,"24","033","8042","2",48789,130.658333333333,-9,251.104166666667,93764.5603992602,"24033"
1990,"24","033","8042","3",55542,130.658333333333,-9,251.104166666667,106742.733273806,"24033"
1990,"24","033","8043","1",36964,130.658333333333,-9,251.104166666667,71038.8245423815,"24033"
1990,"24","033","8043","2",30106,130.658333333333,-9,251.104166666667,57858.8586644556,"24033"
1990,"24","033","8043","3",0,130.658333333333,-9,251.104166666667,0,"24033"
1990,"24","033","8043","4",26875,130.658333333333,-9,251.104166666667,51649.3996747242,"24033"
1990,"24","033","8044","1",29937,130.658333333333,-9,251.104166666667,57534.0680209197,"24033"
1990,"24","033","8044","2",39327,130.658333333333,-9,251.104166666667,75580.1280375024,"24033"
1990,"24","033","8046","1",34375,130.658333333333,-9,251.104166666667,66063.1856304611,"24033"
1990,"24","033","8046","2",41466,130.658333333333,-9,251.104166666667,79690.9397920786,"24033"
1990,"24","033","8047","1",44196,130.658333333333,-9,251.104166666667,84937.5578799668,"24033"
1990,"24","033","8047","2",40500,130.658333333333,-9,251.104166666667,77834.4441609796,"24033"
1990,"24","033","8047","3",34821,130.658333333333,-9,251.104166666667,66920.3254352956,"24033"
1990,"24","033","8047","4",42917,130.658333333333,-9,251.104166666667,82479.5269149818,"24033"
1990,"24","033","8048","1",23361,130.658333333333,-9,251.104166666667,44896.0604949295,"24033"
1990,"24","033","8048","2",28750,130.658333333333,-9,251.104166666667,55252.8461636584,"24033"
1990,"24","033","8049","1",34449,130.658333333333,-9,251.104166666667,66205.4016518911,"24033"
1990,"24","033","8049","2",40700,130.658333333333,-9,251.104166666667,78218.811786466,"24033"
1990,"24","033","8049","3",44271,130.658333333333,-9,251.104166666667,85081.6957395242,"24033"
1990,"24","033","8050","1",36290,130.658333333333,-9,251.104166666667,69743.5056444926,"24033"
1990,"24","033","8050","2",39107,130.658333333333,-9,251.104166666667,75157.3236494674,"24033"
1990,"24","033","805101","1",28824,130.658333333333,-9,251.104166666667,55395.0621850883,"24033"
1990,"24","033","805102","1",29911,130.658333333333,-9,251.104166666667,57484.1002296065,"24033"
1990,"24","033","805201","1",41164,130.658333333333,-9,251.104166666667,79110.5446775942,"24033"
1990,"24","033","805201","2",35795,130.658333333333,-9,251.104166666667,68792.195771414,"24033"
1990,"24","033","805202","1",29606,130.658333333333,-9,251.104166666667,56897.9396007398,"24033"
1990,"24","033","805203","1",48158,130.658333333333,-9,251.104166666667,92551.8805408508,"24033"
1990,"24","033","805203","2",46964,130.658333333333,-9,251.104166666667,90257.2058166975,"24033"
1990,"24","033","8053","1",43833,130.658333333333,-9,251.104166666667,84239.9306397092,"24033"
1990,"24","033","8053","2",40357,130.658333333333,-9,251.104166666667,77559.6213087569,"24033"
1990,"24","033","8054","1",41437,130.658333333333,-9,251.104166666667,79635.2064863831,"24033"
1990,"24","033","8054","2",54754,130.658333333333,-9,251.104166666667,105228.32482939,"24033"
1990,"24","033","8055","1",29836,130.658333333333,-9,251.104166666667,57339.9623700491,"24033"
1990,"24","033","8055","2",51057,130.658333333333,-9,251.104166666667,98123.289272275,"24033"
1990,"24","033","8056","1",28982,130.658333333333,-9,251.104166666667,55698.7126092225,"24033"
1990,"24","033","8056","2",22083,130.658333333333,-9,251.104166666667,42439.9513680719,"24033"
1990,"24","033","8057","1",32958,130.658333333333,-9,251.104166666667,63339.9410038906,"24033"
1990,"24","033","8057","2",42326,130.658333333333,-9,251.104166666667,81343.7205816698,"24033"
1990,"24","033","8057","3",28071,130.658333333333,-9,251.104166666667,53947.9180751323,"24033"
1990,"24","033","805801","1",48750,130.658333333333,-9,251.104166666667,93689.6087122903,"24033"
1990,"24","033","805801","2",46839,130.658333333333,-9,251.104166666667,90016.9760507685,"24033"
1990,"24","033","805802","1",41676,130.658333333333,-9,251.104166666667,80094.5257988392,"24033"
1990,"24","033","805802","3",43056,130.658333333333,-9,251.104166666667,82746.6624146948,"24033"
1990,"24","033","805901","1",30094,130.658333333333,-9,251.104166666667,57835.7966069265,"24033"
1990,"24","033","805902","1",30500,130.658333333333,-9,251.104166666667,58616.0628866637,"24033"
1990,"24","033","805904","1",56963,130.658333333333,-9,251.104166666667,109473.665252886,"24033"
1990,"24","033","805904","2",39875,130.658333333333,-9,251.104166666667,76633.2953313349,"24033"
1990,"24","033","805905","1",32373,130.658333333333,-9,251.104166666667,62215.6656993431,"24033"
1990,"24","033","8060","1",34734,130.658333333333,-9,251.104166666667,66753.1255182091,"24033"
1990,"24","033","8060","2",30562,130.658333333333,-9,251.104166666667,58735.2168505645,"24033"
1990,"24","033","8061","1",39536,130.658333333333,-9,251.104166666667,75981.7922061356,"24033"
1990,"24","033","8061","2",34300,130.658333333333,-9,251.104166666667,65919.0477709038,"24033"
1990,"24","033","8062","1",30071,130.658333333333,-9,251.104166666667,57791.5943299955,"24033"
1990,"24","033","8062","2",44327,130.658333333333,-9,251.104166666667,85189.3186746604,"24033"
