"ZCTA","NAME","LSAD","STATE","COUNTY","new_constructions","existing_constructions","new_existing_constructions_ratio","share_single_family_new_constructions","total_single_family_households_since_2000","total_single_family_households","CENSUSAREA","zcta_area","intersected_area","percent_intersected_area","brks"
"21771","Frederick","County",24,"021",2172,7456,0.29,1,2172,9511,660.221,220778674.345171,110549278.223294,0.500724440669748,"12036"
"21773","Frederick","County",24,"021",262,1732,0.15,1,262,1970,660.221,100515051.893401,100465526.968403,0.999507288470079,"642"
"21774","Frederick","County",24,"021",1513,2954,0.51,1,1513,4442,660.221,37970558.4634686,37970558.4634686,1,"1942"
"21776","Frederick","County",24,"021",248,1668,0.15,0.97,241,1733,660.221,91537326.693207,22237587.3890766,0.242934638714185,"642"
"21777","Frederick","County",24,"021",229,376,0.61,1,229,605,660.221,7826135.61538082,7826137.82352865,1.00000028215047,"642"
"21778","Frederick","County",24,"021",98,335,0.29,1,98,433,660.221,46367772.006706,46357298.2836747,0.99977411631877,"156"
"21779","Frederick","County",24,"021",98,274,0.36,1,98,372,660.221,23241261.0440277,14322.6618732214,0.000616260100778907,"156"
"21780","Frederick","County",24,"021",79,413,0.19,1,79,455,660.221,58324465.4095902,56687289.2792521,0.971929856213153,"156"
"21783","Frederick","County",24,"021",457,2732,0.17,1,457,3116,660.221,116388534.550738,29916056.0205466,0.257036108720015,"642"
"21787","Frederick","County",24,"021",973,2865,0.34,0.98,950,3627,660.221,149700629.956347,17690677.1840658,0.118173698996621,"1942"
"21788","Frederick","County",24,"021",495,4094,0.12,0.98,485,4075,660.221,174337298.505415,174337298.505415,1,"642"
"21790","Frederick","County",24,"021",0,34,0,0,0,34,660.221,10134575.0836089,10134575.0836089,1,"156"
"21791","Frederick","County",24,"021",354,1670,0.21,0.94,331,1875,660.221,127853949.087533,76926844.1052681,0.60167749728717,"642"
"21793","Frederick","County",24,"021",460,3125,0.15,0.7,321,3324,660.221,52875487.7466606,52875487.7466606,1,"642"
"21798","Frederick","County",24,"021",133,586,0.23,0.94,125,664,660.221,43033473.5053231,43033473.5053231,1,"156"
