FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Owner occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Renter occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc."
ACSSF,2013e5,wv,000,0111,0003242,155,54,083,15500US5423140083,"Randolph County (part), East Dailey CDP, West Virginia",151,132,19,0,0,0,0,0,19,36,36,0,0,0,0,0,35,35,0,0,0,0,0,12,12,0,0,0,0,0,30,30,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003243,155,54,081,15500US5423644081,"Raleigh County (part), Eccles CDP, West Virginia",118,118,37,0,0,0,0,0,37,49,34,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003244,155,54,079,15500US5424292079,"Putnam County (part), Eleanor town, West Virginia",781,621,63,46,0,0,0,0,17,173,147,0,0,0,0,26,143,136,0,0,0,0,7,92,92,0,0,0,0,0,150,150,0,0,0,0,0,160,0,0,0,0,0,0,0,66,0,25,34,4,0,3,27,0,21,6,0,0,0,8,8,0,0,0,0,0,59,24,35,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003245,155,54,105,15500US5424364105,"Wirt County (part), Elizabeth town, West Virginia",370,217,6,0,0,0,0,0,6,68,42,0,0,0,0,26,81,59,0,0,0,0,22,40,40,0,0,0,0,0,22,22,0,0,0,0,0,153,0,0,0,0,0,0,0,45,11,8,11,2,0,13,42,12,4,0,0,0,26,32,19,0,13,0,0,0,34,25,0,9,0,0,0
ACSSF,2013e5,wv,000,0111,0003246,155,54,057,15500US5424484057,"Mineral County (part), Elk Garden town, West Virginia",109,67,0,0,0,0,0,0,0,15,5,0,0,0,0,10,22,17,0,0,0,0,5,5,5,0,0,0,0,0,25,25,0,0,0,0,0,42,0,0,0,0,0,0,0,6,4,0,0,0,0,2,18,12,0,0,0,0,6,18,14,4,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003247,155,54,083,15500US5424580083,"Randolph County (part), Elkins city, West Virginia",3045,1803,28,28,0,0,0,0,0,329,277,0,0,0,0,52,496,450,8,10,0,0,28,438,430,8,0,0,0,0,512,504,8,0,0,0,0,1242,26,7,0,10,9,0,0,191,38,83,49,8,0,13,292,94,103,59,0,0,36,459,196,144,52,23,23,21,274,153,73,31,17,0,0
ACSSF,2013e5,wv,000,0111,0003248,155,54,039,15500US5424748039,"Kanawha County (part), Elkview CDP, West Virginia",482,373,0,0,0,0,0,0,0,260,143,0,0,0,0,117,34,34,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,109,47,0,0,47,0,0,0,24,0,0,14,0,0,10,26,26,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003249,155,54,085,15500US5424844085,"Ritchie County (part), Ellenboro town, West Virginia",166,153,7,5,0,0,0,0,2,40,15,0,0,0,0,25,45,38,0,0,0,0,7,26,26,0,0,0,0,0,35,34,0,0,0,0,1,13,2,0,0,0,0,0,2,4,0,4,0,0,0,0,2,1,0,0,0,0,1,3,3,0,0,0,0,0,2,2,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003250,155,54,033,15500US5425516033,"Harrison County (part), Enterprise CDP, West Virginia",331,263,10,10,0,0,0,0,0,96,16,9,0,0,0,71,49,32,0,0,0,0,17,43,43,0,0,0,0,0,65,65,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,0,0,0,0,17,19,19,0,0,0,0,0,21,21,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003251,155,54,025,15500US5426428025,"Greenbrier County (part), Fairlea CDP, West Virginia",727,524,55,0,0,0,0,0,55,86,0,0,0,0,0,86,196,85,0,0,0,0,111,187,147,0,0,0,0,40,0,0,0,0,0,0,0,203,22,0,0,0,0,0,22,63,0,0,0,0,0,63,59,0,5,0,0,0,54,59,32,0,27,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003252,155,54,049,15500US5426452049,"Marion County (part), Fairmont city, West Virginia",7690,5194,171,160,0,0,0,0,11,375,307,0,0,0,0,68,1019,960,0,0,0,0,59,1944,1944,0,0,0,0,0,1685,1632,45,0,0,0,8,2496,119,26,59,24,10,0,0,236,55,98,37,6,27,13,682,240,170,97,86,73,16,819,415,251,100,21,32,0,640,324,224,34,10,48,0
ACSSF,2013e5,wv,000,0111,0003253,155,54,049,15500US5426524049,"Marion County (part), Fairview town, West Virginia",174,136,2,2,0,0,0,0,0,17,9,0,0,0,0,8,24,15,0,0,0,0,9,45,45,0,0,0,0,0,48,48,0,0,0,0,0,38,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,10,10,0,0,0,0,0,24,19,5,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003254,155,54,025,15500US5426692025,"Greenbrier County (part), Falling Spring town, West Virginia",108,60,15,13,0,0,0,0,2,9,3,0,0,0,0,6,7,4,0,0,0,0,3,6,6,0,0,0,0,0,23,23,0,0,0,0,0,48,0,0,0,0,0,0,0,3,1,0,0,0,0,2,44,44,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003255,155,54,003,15500US5426716003,"Berkeley County (part), Falling Waters CDP, West Virginia",276,191,66,66,0,0,0,0,0,88,51,0,0,0,0,37,18,18,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,85,10,0,0,0,0,0,10,75,52,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003256,155,54,019,15500US5426812019,"Fayette County (part), Falls View CDP, West Virginia",88,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,38,38,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,24,14,10,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003257,155,54,049,15500US5426932049,"Marion County (part), Farmington town, West Virginia",188,164,0,0,0,0,0,0,0,15,9,0,0,0,0,6,30,22,0,0,0,0,8,22,22,0,0,0,0,0,97,97,0,0,0,0,0,24,0,0,0,0,0,0,0,15,4,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003258,155,54,019,15500US5427028019,"Fayette County (part), Fayetteville town, West Virginia",1265,934,26,26,0,0,0,0,0,102,84,0,0,0,0,18,341,341,0,0,0,0,0,288,288,0,0,0,0,0,177,177,0,0,0,0,0,331,17,17,0,0,0,0,0,71,42,0,22,0,0,7,123,65,7,51,0,0,0,104,104,0,0,0,0,0,16,16,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003259,155,54,067,15500US5427196067,"Nicholas County (part), Fenwick CDP, West Virginia",33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,4,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003260,155,54,007,15500US5427868007,"Braxton County (part), Flatwoods town, West Virginia",128,106,17,2,0,0,0,0,15,34,4,0,0,0,0,30,18,6,0,0,0,0,12,18,18,0,0,0,0,0,19,19,0,0,0,0,0,22,4,0,0,0,0,0,4,10,4,0,0,0,0,6,2,0,0,0,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003261,155,54,091,15500US5427940091,"Taylor County (part), Flemington town, West Virginia",118,96,1,0,0,0,0,0,1,11,9,0,0,0,0,2,24,3,0,0,0,0,21,20,20,0,0,0,0,0,40,40,0,0,0,0,0,22,1,1,0,0,0,0,0,2,0,2,0,0,0,0,10,2,0,0,0,0,8,2,0,0,0,0,0,2,7,7,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003262,155,54,009,15500US5428204009,"Brooke County (part), Follansbee city, West Virginia",1439,1031,53,53,0,0,0,0,0,131,131,0,0,0,0,0,458,443,0,0,0,0,15,136,125,0,0,0,0,11,253,253,0,0,0,0,0,408,9,0,0,9,0,0,0,0,0,0,0,0,0,0,201,115,73,0,13,0,0,53,25,28,0,0,0,0,145,122,23,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003263,155,54,057,15500US5428444057,"Mineral County (part), Fort Ashby CDP, West Virginia",702,494,49,49,0,0,0,0,0,75,67,0,0,0,0,8,247,247,0,0,0,0,0,99,99,0,0,0,0,0,24,24,0,0,0,0,0,208,44,28,0,0,0,0,16,52,0,27,0,0,0,25,70,11,14,0,0,0,45,13,13,0,0,0,0,0,29,29,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003264,155,54,099,15500US5428516099,"Wayne County (part), Fort Gay town, West Virginia",395,118,16,0,0,0,0,0,16,45,37,0,0,0,0,8,23,20,0,0,0,0,3,12,12,0,0,0,0,0,22,22,0,0,0,0,0,277,9,0,0,0,0,0,9,136,10,42,59,3,0,22,36,8,0,0,0,0,28,54,35,19,0,0,0,0,42,42,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003265,155,54,075,15500US5428948075,"Pocahontas County (part), Frank CDP, West Virginia",24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,9,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003266,155,54,071,15500US5429044071,"Pendleton County (part), Franklin town, West Virginia",319,209,0,0,0,0,0,0,0,68,50,0,0,0,0,18,54,54,0,0,0,0,0,52,52,0,0,0,0,0,35,35,0,0,0,0,0,110,0,0,0,0,0,0,0,56,0,35,21,0,0,0,22,22,0,0,0,0,0,12,0,0,9,0,0,3,20,11,9,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003267,155,54,095,15500US5429404095,"Tyler County (part), Friendly town, West Virginia",40,20,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,3,0,0,0,0,0,6,6,0,0,0,0,0,7,7,0,0,0,0,0,20,2,2,0,0,0,0,0,6,2,0,0,0,0,4,3,0,0,0,0,0,3,4,4,0,0,0,0,0,5,0,5,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003268,155,54,053,15500US5429716053,"Mason County (part), Gallipolis Ferry CDP, West Virginia",427,229,23,2,0,0,0,0,21,42,20,0,0,0,0,22,115,115,0,0,0,0,0,27,27,0,0,0,0,0,22,22,0,0,0,0,0,198,0,0,0,0,0,0,0,121,21,0,0,0,0,100,77,33,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003269,155,54,001,15500US5429740001,"Barbour County (part), Galloway CDP, West Virginia",62,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,22,22,0,0,0,0,0,19,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003270,155,54,047,15500US5430196047,"McDowell County (part), Gary city, West Virginia",321,287,5,5,0,0,0,0,0,28,7,0,0,0,0,21,9,9,0,0,0,0,0,61,61,0,0,0,0,0,184,184,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003271,155,54,007,15500US5430220007,"Braxton County (part), Gassaway town, West Virginia",426,256,6,0,0,0,0,0,6,15,11,0,0,0,0,4,25,25,0,0,0,0,0,93,90,0,0,0,0,3,117,109,8,0,0,0,0,170,0,0,0,0,0,0,0,36,11,9,6,3,3,4,37,34,0,3,0,0,0,35,29,6,0,0,0,0,62,32,9,10,11,0,0
ACSSF,2013e5,wv,000,0111,0003272,155,54,019,15500US5430364019,"Fayette County (part), Gauley Bridge town, West Virginia",258,157,7,2,0,0,0,0,5,8,6,0,0,0,0,2,19,15,0,0,0,0,4,56,56,0,0,0,0,0,67,67,0,0,0,0,0,101,5,5,0,0,0,0,0,15,0,11,0,0,0,4,17,12,0,0,0,0,5,12,8,4,0,0,0,0,52,29,15,8,0,0,0
ACSSF,2013e5,wv,000,0111,0003273,155,54,081,15500US5430724081,"Raleigh County (part), Ghent CDP, West Virginia",205,184,24,6,0,0,0,0,18,77,77,0,0,0,0,0,14,14,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003274,155,54,059,15500US5430772059,"Mingo County (part), Gilbert town, West Virginia",224,175,6,2,0,0,0,0,4,58,30,0,0,0,0,28,49,33,0,0,0,0,16,52,52,0,0,0,0,0,10,10,0,0,0,0,0,49,5,0,1,0,0,0,4,13,4,0,0,0,0,9,7,4,0,3,0,0,0,15,8,7,0,0,0,0,9,2,7,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003275,155,54,059,15500US5430777059,"Mingo County (part), Gilbert Creek CDP, West Virginia",518,453,68,33,0,0,0,0,35,260,166,0,0,0,0,94,51,44,0,0,0,0,7,48,48,0,0,0,0,0,26,26,0,0,0,0,0,65,0,0,0,0,0,0,0,40,0,0,0,0,0,40,25,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003276,155,54,039,15500US5431324039,"Kanawha County (part), Glasgow town, West Virginia",259,201,15,15,0,0,0,0,0,53,33,0,0,0,0,20,41,41,0,0,0,0,0,57,57,0,0,0,0,0,35,35,0,0,0,0,0,58,0,0,0,0,0,0,0,7,7,0,0,0,0,0,8,2,0,0,0,0,6,23,19,4,0,0,0,0,20,17,3,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003277,155,54,051,15500US5431492051,"Marshall County (part), Glen Dale city, West Virginia",699,545,11,7,0,0,0,0,4,43,43,0,0,0,0,0,139,136,0,3,0,0,0,187,187,0,0,0,0,0,165,163,2,0,0,0,0,154,0,0,0,0,0,0,0,15,9,4,2,0,0,0,67,21,19,23,4,0,0,56,56,0,0,0,0,0,16,16,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003278,155,54,019,15500US5431732019,"Fayette County (part), Glen Ferris CDP, West Virginia",56,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,0,17,0,0,0
ACSSF,2013e5,wv,000,0111,0003279,155,54,109,15500US5431756109,"Wyoming County (part), Glen Fork CDP, West Virginia",227,190,12,0,0,0,0,0,12,6,6,0,0,0,0,0,65,34,0,0,0,0,31,78,78,0,0,0,0,0,29,29,0,0,0,0,0,37,0,0,0,0,0,0,0,11,0,0,0,0,0,11,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003280,155,54,019,15500US5431876019,"Fayette County (part), Glen Jean CDP, West Virginia",103,67,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,20,20,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003281,155,54,021,15500US5432044021,"Gilmer County (part), Glenville town, West Virginia",565,240,0,0,0,0,0,0,0,39,9,0,0,0,0,30,76,60,0,0,0,0,16,63,50,13,0,0,0,0,62,62,0,0,0,0,0,325,13,3,0,7,0,0,3,50,8,24,11,0,0,7,175,74,43,42,0,0,16,66,53,13,0,0,0,0,21,21,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003282,155,54,081,15500US5432068081,"Raleigh County (part), Glen White CDP, West Virginia",184,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,16,16,0,0,0,0,0,35,35,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003283,155,54,091,15500US5432716091,"Taylor County (part), Grafton city, West Virginia",2253,1553,25,7,0,0,0,0,18,224,176,0,0,0,0,48,163,148,0,0,0,0,15,373,361,0,0,0,0,12,768,756,12,0,0,0,0,700,0,0,0,0,0,0,0,140,10,52,12,31,35,0,249,66,36,49,0,98,0,119,94,12,0,13,0,0,192,110,82,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003284,155,54,013,15500US5432884013,"Calhoun County (part), Grantsville town, West Virginia",243,157,4,4,0,0,0,0,0,6,5,0,0,0,0,1,62,60,0,0,0,0,2,46,46,0,0,0,0,0,39,39,0,0,0,0,0,86,10,0,0,7,0,0,3,22,2,0,15,0,0,5,34,21,0,5,0,0,8,11,11,0,0,0,0,0,9,9,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003285,155,54,049,15500US5432908049,"Marion County (part), Grant Town town, West Virginia",231,207,6,6,0,0,0,0,0,16,10,0,0,0,0,6,13,13,0,0,0,0,0,43,40,0,0,0,0,3,129,129,0,0,0,0,0,24,8,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,6,0,0,0
ACSSF,2013e5,wv,000,0111,0003286,155,54,061,15500US5432932061,"Monongalia County (part), Granville town, West Virginia",522,247,10,0,0,0,0,0,10,24,19,0,0,0,0,5,66,30,0,0,0,0,36,82,82,0,0,0,0,0,65,65,0,0,0,0,0,275,0,0,0,0,0,0,0,20,0,0,0,0,0,20,179,31,31,0,0,0,117,61,38,23,0,0,0,0,15,9,6,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003287,155,54,065,15500US5433100065,"Morgan County (part), Great Cacapon CDP, West Virginia",136,92,7,0,0,0,0,0,7,9,9,0,0,0,0,0,14,0,0,0,0,0,14,7,7,0,0,0,0,0,55,55,0,0,0,0,0,44,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003288,155,54,075,15500US5433124075,"Pocahontas County (part), Green Bank CDP, West Virginia",42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003289,155,54,027,15500US5433436027,"Hampshire County (part), Green Spring CDP, West Virginia",148,27,0,0,0,0,0,0,0,6,6,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,7,7,0,0,0,0,0,121,0,0,0,0,0,0,0,8,8,0,0,0,0,0,113,69,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003290,155,54,005,15500US5433580005,"Boone County (part), Greenview CDP, West Virginia",87,19,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,68,9,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003291,155,54,033,15500US5434180033,"Harrison County (part), Gypsy CDP, West Virginia",140,118,0,0,0,0,0,0,0,31,0,0,0,0,0,31,0,0,0,0,0,0,0,15,0,0,0,0,0,15,72,72,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,17,17,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003292,155,54,093,15500US5434492093,"Tucker County (part), Hambleton town, West Virginia",109,74,0,0,0,0,0,0,0,25,23,0,0,0,0,2,13,12,0,0,0,0,1,0,0,0,0,0,0,0,36,36,0,0,0,0,0,35,2,0,2,0,0,0,0,3,3,0,0,0,0,0,10,7,0,3,0,0,0,7,7,0,0,0,0,0,13,13,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003293,155,54,043,15500US5434516043,"Lincoln County (part), Hamlin town, West Virginia",558,404,42,11,0,0,0,0,31,17,17,0,0,0,0,0,141,125,0,0,0,0,16,133,133,0,0,0,0,0,71,68,3,0,0,0,0,154,0,0,0,0,0,0,0,26,0,4,20,2,0,0,61,24,15,14,8,0,0,30,14,16,0,0,0,0,37,30,7,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003294,155,54,039,15500US5434756039,"Kanawha County (part), Handley town, West Virginia",138,97,0,0,0,0,0,0,0,11,8,0,0,0,0,3,19,6,0,0,0,0,13,24,24,0,0,0,0,0,43,43,0,0,0,0,0,41,0,0,0,0,0,0,0,12,3,0,0,0,0,9,3,3,0,0,0,0,0,13,13,0,0,0,0,0,13,13,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003295,155,54,083,15500US5435092083,"Randolph County (part), Harman town, West Virginia",75,54,0,0,0,0,0,0,0,22,11,0,0,0,0,11,13,13,0,0,0,0,0,10,10,0,0,0,0,0,9,9,0,0,0,0,0,21,5,0,0,0,0,0,5,8,2,0,0,0,0,6,2,2,0,0,0,0,0,2,2,0,0,0,0,0,4,0,4,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003296,155,54,037,15500US5435284037,"Jefferson County (part), Harpers Ferry town, West Virginia",124,115,15,15,0,0,0,0,0,14,7,7,0,0,0,0,3,3,0,0,0,0,0,15,15,0,0,0,0,0,68,64,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003297,155,54,085,15500US5435428085,"Ritchie County (part), Harrisville town, West Virginia",823,573,58,34,0,0,0,0,24,120,93,0,0,0,0,27,161,118,0,0,0,0,43,116,114,0,0,0,0,2,118,118,0,0,0,0,0,250,37,2,4,21,0,0,10,75,12,15,42,0,0,6,94,21,0,32,0,0,41,18,13,3,2,0,0,0,26,26,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003298,155,54,053,15500US5435500053,"Mason County (part), Hartford City town, West Virginia",256,190,29,21,0,0,0,0,8,60,34,0,0,0,0,26,37,18,0,0,0,0,19,34,34,0,0,0,0,0,30,30,0,0,0,0,0,66,3,0,0,3,0,0,0,19,6,0,0,0,0,13,16,8,0,0,0,0,8,6,6,0,0,0,0,0,22,22,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003299,155,54,043,15500US5435596043,"Lincoln County (part), Harts CDP, West Virginia",265,189,29,0,0,0,0,0,29,80,55,0,0,0,0,25,72,72,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,57,35,0,0,0,0,22,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003300,155,54,003,15500US5436220003,"Berkeley County (part), Hedgesville town, West Virginia",133,101,7,7,0,0,0,0,0,61,39,0,0,0,0,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,32,8,6,2,0,0,0,0,16,13,3,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,5,3,2,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003301,155,54,081,15500US5436292081,"Raleigh County (part), Helen CDP, West Virginia",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,57,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003302,155,54,083,15500US5436340083,"Randolph County (part), Helvetia CDP, West Virginia",8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003303,155,54,053,15500US5436436053,"Mason County (part), Henderson town, West Virginia",81,50,2,0,0,0,0,0,2,20,6,0,0,0,0,14,13,9,0,0,0,0,4,9,9,0,0,0,0,0,6,6,0,0,0,0,0,31,0,0,0,0,0,0,0,10,6,0,0,0,0,4,6,1,5,0,0,0,0,9,9,0,0,0,0,0,6,6,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003304,155,54,093,15500US5436460093,"Tucker County (part), Hendricks town, West Virginia",127,98,3,3,0,0,0,0,0,16,14,0,0,0,0,2,16,16,0,0,0,0,0,17,17,0,0,0,0,0,46,46,0,0,0,0,0,29,0,0,0,0,0,0,0,4,0,4,0,0,0,0,18,14,4,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0003305,155,54,045,15500US5436484045,"Logan County (part), Henlawson CDP, West Virginia",69,69,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
