FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Owner occupied,Renter occupied
ACSSF,2013e5,wv,000,0103,0000535,070,54,039,07000US540399076814600,"Charleston city (part), District 1, Kanawha County, West Virginia",8014,3983,4031
ACSSF,2013e5,wv,000,0103,0000536,070,54,039,07000US540399076814812,"Chelyan CDP, District 1, Kanawha County, West Virginia",445,275,170
ACSSF,2013e5,wv,000,0103,0000537,070,54,039,07000US540399076815028,"Chesapeake town, District 1, Kanawha County, West Virginia",659,453,206
ACSSF,2013e5,wv,000,0103,0000538,070,54,039,07000US540399076816612,"Coal Fork CDP (part), District 1, Kanawha County, West Virginia",496,412,84
ACSSF,2013e5,wv,000,0103,0000539,070,54,039,07000US540399076823092,"East Bank town, District 1, Kanawha County, West Virginia",410,317,93
ACSSF,2013e5,wv,000,0103,0000540,070,54,039,07000US540399076831324,"Glasgow town, District 1, Kanawha County, West Virginia",259,201,58
ACSSF,2013e5,wv,000,0103,0000541,070,54,039,07000US540399076834756,"Handley town, District 1, Kanawha County, West Virginia",138,97,41
ACSSF,2013e5,wv,000,0103,0000542,070,54,039,07000US540399076851724,"Marmet city, District 1, Kanawha County, West Virginia",619,369,250
ACSSF,2013e5,wv,000,0103,0000543,070,54,039,07000US540399076855468,"Montgomery city (part), District 1, Kanawha County, West Virginia",276,148,128
ACSSF,2013e5,wv,000,0103,0000544,070,54,039,07000US540399076865356,"Pratt town, District 1, Kanawha County, West Virginia",203,165,38
ACSSF,2013e5,wv,000,0103,0000545,070,54,039,07000US540399076866892,"Rand CDP, District 1, Kanawha County, West Virginia",515,318,197
ACSSF,2013e5,wv,000,0103,0000546,070,54,039,07000US540399076873876,"Shrewsbury CDP, District 1, Kanawha County, West Virginia",243,176,67
ACSSF,2013e5,wv,000,0103,0000547,070,54,039,07000US540399076874740,"Smithers city (part), District 1, Kanawha County, West Virginia",0,0,0
ACSSF,2013e5,wv,000,0103,0000548,070,54,039,07000US540399076899999,"District Remainder of 1, District 1, Kanawha County, West Virginia",5404,4112,1292
ACSSF,2013e5,wv,000,0103,0000549,070,54,039,07000US540399080401396,"Alum Creek CDP (part), District 2, Kanawha County, West Virginia",227,186,41
ACSSF,2013e5,wv,000,0103,0000550,070,54,039,07000US540399080414600,"Charleston city (part), District 2, Kanawha County, West Virginia",8635,6370,2265
ACSSF,2013e5,wv,000,0103,0000551,070,54,039,07000US540399080422564,"Dunbar city (part), District 2, Kanawha County, West Virginia",3530,2141,1389
ACSSF,2013e5,wv,000,0103,0000552,070,54,039,07000US540399080441010,"Jefferson CDP (part), District 2, Kanawha County, West Virginia",238,91,147
ACSSF,2013e5,wv,000,0103,0000553,070,54,039,07000US540399080459068,"Nitro city (part), District 2, Kanawha County, West Virginia",0,0,0
ACSSF,2013e5,wv,000,0103,0000554,070,54,039,07000US540399080471212,"St. Albans city (part), District 2, Kanawha County, West Virginia",42,28,14
ACSSF,2013e5,wv,000,0103,0000555,070,54,039,07000US540399080475292,"South Charleston city, District 2, Kanawha County, West Virginia",6436,4390,2046
ACSSF,2013e5,wv,000,0103,0000556,070,54,039,07000US540399080499999,"District Remainder of 2, District 2, Kanawha County, West Virginia",3633,2823,810
ACSSF,2013e5,wv,000,0103,0000557,070,54,039,07000US540399084019108,"Cross Lanes CDP, District 3, Kanawha County, West Virginia",4035,2876,1159
ACSSF,2013e5,wv,000,0103,0000558,070,54,039,07000US540399084022564,"Dunbar city (part), District 3, Kanawha County, West Virginia",5,5,0
ACSSF,2013e5,wv,000,0103,0000559,070,54,039,07000US540399084041010,"Jefferson CDP (part), District 3, Kanawha County, West Virginia",0,0,0
ACSSF,2013e5,wv,000,0103,0000560,070,54,039,07000US540399084059068,"Nitro city (part), District 3, Kanawha County, West Virginia",2644,1875,769
ACSSF,2013e5,wv,000,0103,0000561,070,54,039,07000US540399084071212,"St. Albans city (part), District 3, Kanawha County, West Virginia",4883,3558,1325
ACSSF,2013e5,wv,000,0103,0000562,070,54,039,07000US540399084074356,"Sissonville CDP (part), District 3, Kanawha County, West Virginia",320,295,25
ACSSF,2013e5,wv,000,0103,0000563,070,54,039,07000US540399084080764,"Tornado CDP, District 3, Kanawha County, West Virginia",533,467,66
ACSSF,2013e5,wv,000,0103,0000564,070,54,039,07000US540399084099999,"District Remainder of 3, District 3, Kanawha County, West Virginia",8288,6689,1599
ACSSF,2013e5,wv,000,0103,0000565,070,54,039,07000US540399087607204,"Big Chimney CDP, District 4, Kanawha County, West Virginia",216,173,43
ACSSF,2013e5,wv,000,0103,0000566,070,54,039,07000US540399087614600,"Charleston city (part), District 4, Kanawha County, West Virginia",6665,4042,2623
ACSSF,2013e5,wv,000,0103,0000567,070,54,039,07000US540399087616012,"Clendenin town, District 4, Kanawha County, West Virginia",400,277,123
ACSSF,2013e5,wv,000,0103,0000568,070,54,039,07000US540399087616612,"Coal Fork CDP (part), District 4, Kanawha County, West Virginia",4,0,4
ACSSF,2013e5,wv,000,0103,0000569,070,54,039,07000US540399087624748,"Elkview CDP, District 4, Kanawha County, West Virginia",482,373,109
ACSSF,2013e5,wv,000,0103,0000570,070,54,039,07000US540399087663772,"Pinch CDP, District 4, Kanawha County, West Virginia",1201,861,340
ACSSF,2013e5,wv,000,0103,0000571,070,54,039,07000US540399087674356,"Sissonville CDP (part), District 4, Kanawha County, West Virginia",1916,1521,395
ACSSF,2013e5,wv,000,0103,0000572,070,54,039,07000US540399087699999,"District Remainder of 4, District 4, Kanawha County, West Virginia",9777,8099,1678
ACSSF,2013e5,wv,000,0103,0000573,070,54,041,07000US540419067685972,"Weston city (part), Courthouse-Collins Settlement district, Lewis County, West Virginia",719,365,354
ACSSF,2013e5,wv,000,0103,0000574,070,54,041,07000US540419067699999,"Remainder of Courthouse-Collins Settlement district, Courthouse-Collins Settlement district, Lewis County, West Virginia",1205,966,239
ACSSF,2013e5,wv,000,0103,0000575,070,54,041,07000US540419117685972,"Weston city (part), Freemans Creek district, Lewis County, West Virginia",583,403,180
ACSSF,2013e5,wv,000,0103,0000576,070,54,041,07000US540419117699999,"Remainder of Freemans Creek district, Freemans Creek district, Lewis County, West Virginia",1542,1175,367
ACSSF,2013e5,wv,000,0103,0000577,070,54,041,07000US540419148040828,"Jane Lew town, Hackers Creek-Skin Creek district, Lewis County, West Virginia",250,126,124
ACSSF,2013e5,wv,000,0103,0000578,070,54,041,07000US540419148085972,"Weston city (part), Hackers Creek-Skin Creek district, Lewis County, West Virginia",242,151,91
ACSSF,2013e5,wv,000,0103,0000579,070,54,041,07000US540419148099999,"Remainder of Hackers Creek-Skin Creek district, Hackers Creek-Skin Creek district, Lewis County, West Virginia",1910,1431,479
ACSSF,2013e5,wv,000,0103,0000580,070,54,043,07000US540439077001396,"Alum Creek CDP (part), District 1, Lincoln County, West Virginia",516,459,57
ACSSF,2013e5,wv,000,0103,0000581,070,54,043,07000US540439077099999,"District Remainder of 1, District 1, Lincoln County, West Virginia",2300,1961,339
ACSSF,2013e5,wv,000,0103,0000582,070,54,043,07000US540439080635596,"Harts CDP, District 2, Lincoln County, West Virginia",265,189,76
ACSSF,2013e5,wv,000,0103,0000583,070,54,043,07000US540439080699999,"District Remainder of 2, District 2, Lincoln County, West Virginia",2445,1881,564
ACSSF,2013e5,wv,000,0103,0000584,070,54,043,07000US540439084234516,"Hamlin town, District 3, Lincoln County, West Virginia",558,404,154
ACSSF,2013e5,wv,000,0103,0000585,070,54,043,07000US540439084285804,"West Hamlin town, District 3, Lincoln County, West Virginia",434,260,174
ACSSF,2013e5,wv,000,0103,0000586,070,54,043,07000US540439084299999,"District Remainder of 3, District 3, Lincoln County, West Virginia",1898,1471,427
ACSSF,2013e5,wv,000,0103,0000587,070,54,045,07000US540459045336484,"Henlawson CDP, Central district, Logan County, West Virginia",69,69,0
ACSSF,2013e5,wv,000,0103,0000588,070,54,045,07000US540459045348148,"Logan city, Central district, Logan County, West Virginia",907,467,440
ACSSF,2013e5,wv,000,0103,0000589,070,54,045,07000US540459045349732,"McConnell CDP, Central district, Logan County, West Virginia",241,213,28
ACSSF,2013e5,wv,000,0103,0000590,070,54,045,07000US540459045354892,"Mitchell Heights town, Central district, Logan County, West Virginia",194,185,9
ACSSF,2013e5,wv,000,0103,0000591,070,54,045,07000US540459045356342,"Mount Gay-Shamrock CDP (part), Central district, Logan County, West Virginia",601,370,231
ACSSF,2013e5,wv,000,0103,0000592,070,54,045,07000US540459045357916,"Neibert CDP, Central district, Logan County, West Virginia",62,47,15
ACSSF,2013e5,wv,000,0103,0000593,070,54,045,07000US540459045376996,"Stollings CDP, Central district, Logan County, West Virginia",198,153,45
ACSSF,2013e5,wv,000,0103,0000594,070,54,045,07000US540459045383332,"Verdunville CDP (part), Central district, Logan County, West Virginia",55,42,13
ACSSF,2013e5,wv,000,0103,0000595,070,54,045,07000US540459045385900,"West Logan town, Central district, Logan County, West Virginia",247,163,84
ACSSF,2013e5,wv,000,0103,0000596,070,54,045,07000US540459045399999,"Remainder of Central district, Central district, Logan County, West Virginia",1934,1411,523
ACSSF,2013e5,wv,000,0103,0000597,070,54,045,07000US540459097900196,"Accoville CDP, Eastern district, Logan County, West Virginia",143,124,19
ACSSF,2013e5,wv,000,0103,0000598,070,54,045,07000US540459097901660,"Amherstdale CDP, Eastern district, Logan County, West Virginia",121,76,45
ACSSF,2013e5,wv,000,0103,0000599,070,54,045,07000US540459097907228,"Big Creek CDP, Eastern district, Logan County, West Virginia",107,78,29
ACSSF,2013e5,wv,000,0103,0000600,070,54,045,07000US540459097910876,"Bruno CDP, Eastern district, Logan County, West Virginia",187,118,69
ACSSF,2013e5,wv,000,0103,0000601,070,54,045,07000US540459097914524,"Chapmanville town (part), Eastern district, Logan County, West Virginia",596,259,337
ACSSF,2013e5,wv,000,0103,0000602,070,54,045,07000US540459097944188,"Kistler CDP, Eastern district, Logan County, West Virginia",214,122,92
ACSSF,2013e5,wv,000,0103,0000603,070,54,045,07000US540459097950860,"Mallory CDP, Eastern district, Logan County, West Virginia",586,520,66
ACSSF,2013e5,wv,000,0103,0000604,070,54,045,07000US540459097950932,"Man town (part), Eastern district, Logan County, West Virginia",631,488,143
ACSSF,2013e5,wv,000,0103,0000605,070,54,045,07000US540459097969100,"Robinette CDP, Eastern district, Logan County, West Virginia",156,122,34
ACSSF,2013e5,wv,000,0103,0000606,070,54,045,07000US540459097999999,"Remainder of Eastern district, Eastern district, Logan County, West Virginia",2969,2230,739
ACSSF,2013e5,wv,000,0103,0000607,070,54,045,07000US540459360814524,"Chapmanville town (part), Western district, Logan County, West Virginia",14,14,0
ACSSF,2013e5,wv,000,0103,0000608,070,54,045,07000US540459360814716,"Chauncey CDP, Western district, Logan County, West Virginia",41,41,0
ACSSF,2013e5,wv,000,0103,0000609,070,54,045,07000US540459360837948,"Holden CDP, Western district, Logan County, West Virginia",258,179,79
ACSSF,2013e5,wv,000,0103,0000610,070,54,045,07000US540459360850932,"Man town (part), Western district, Logan County, West Virginia",103,59,44
ACSSF,2013e5,wv,000,0103,0000611,070,54,045,07000US540459360855132,"Monaville CDP, Western district, Logan County, West Virginia",75,71,4
ACSSF,2013e5,wv,000,0103,0000612,070,54,045,07000US540459360856342,"Mount Gay-Shamrock CDP (part), Western district, Logan County, West Virginia",0,0,0
ACSSF,2013e5,wv,000,0103,0000613,070,54,045,07000US540459360860628,"Omar CDP, Western district, Logan County, West Virginia",288,223,65
ACSSF,2013e5,wv,000,0103,0000614,070,54,045,07000US540459360870468,"Rossmore CDP, Western district, Logan County, West Virginia",163,140,23
ACSSF,2013e5,wv,000,0103,0000615,070,54,045,07000US540459360872004,"Sarah Ann CDP, Western district, Logan County, West Virginia",118,107,11
ACSSF,2013e5,wv,000,0103,0000616,070,54,045,07000US540459360878796,"Switzer CDP, Western district, Logan County, West Virginia",240,182,58
ACSSF,2013e5,wv,000,0103,0000617,070,54,045,07000US540459360883332,"Verdunville CDP (part), Western district, Logan County, West Virginia",203,161,42
ACSSF,2013e5,wv,000,0103,0000618,070,54,045,07000US540459360899999,"Remainder of Western district, Western district, Logan County, West Virginia",2978,2417,561
ACSSF,2013e5,wv,000,0103,0000619,070,54,047,07000US540479016804732,"Bartley CDP, Big Creek district, McDowell County, West Virginia",96,67,29
ACSSF,2013e5,wv,000,0103,0000620,070,54,047,07000US540479016806748,"Berwind CDP, Big Creek district, McDowell County, West Virginia",120,88,32
ACSSF,2013e5,wv,000,0103,0000621,070,54,047,07000US540479016819492,"Cucumber CDP, Big Creek district, McDowell County, West Virginia",7,7,0
ACSSF,2013e5,wv,000,0103,0000622,070,54,047,07000US540479016867228,"Raysal CDP (part), Big Creek district, McDowell County, West Virginia",21,21,0
ACSSF,2013e5,wv,000,0103,0000623,070,54,047,07000US540479016884484,"War city, Big Creek district, McDowell County, West Virginia",306,179,127
ACSSF,2013e5,wv,000,0103,0000624,070,54,047,07000US540479016899999,"Remainder of Big Creek district, Big Creek district, McDowell County, West Virginia",1699,1292,407
ACSSF,2013e5,wv,000,0103,0000625,070,54,047,07000US540479024007516,"Big Sandy CDP, Browns Creek district, McDowell County, West Virginia",61,51,10
ACSSF,2013e5,wv,000,0103,0000626,070,54,047,07000US540479024020500,"Davy town, Browns Creek district, McDowell County, West Virginia",105,79,26
ACSSF,2013e5,wv,000,0103,0000627,070,54,047,07000US540479024043780,"Kimball town, Browns Creek district, McDowell County, West Virginia",109,90,19
ACSSF,2013e5,wv,000,0103,0000628,070,54,047,07000US540479024069844,"Roderfield CDP (part), Browns Creek district, McDowell County, West Virginia",0,0,0
ACSSF,2013e5,wv,000,0103,0000629,070,54,047,07000US540479024083764,"Vivian CDP, Browns Creek district, McDowell County, West Virginia",16,16,0
ACSSF,2013e5,wv,000,0103,0000630,070,54,047,07000US540479024085228,"Welch city (part), Browns Creek district, McDowell County, West Virginia",902,613,289
ACSSF,2013e5,wv,000,0103,0000631,070,54,047,07000US540479024099999,"Remainder of Browns Creek district, Browns Creek district, McDowell County, West Virginia",888,677,211
ACSSF,2013e5,wv,000,0103,0000632,070,54,047,07000US540479234501780,"Anawalt town, North Elkin district, McDowell County, West Virginia",95,79,16
ACSSF,2013e5,wv,000,0103,0000633,070,54,047,07000US540479234519324,"Crumpler CDP, North Elkin district, McDowell County, West Virginia",95,95,0
ACSSF,2013e5,wv,000,0103,0000634,070,54,047,07000US540479234530196,"Gary city, North Elkin district, McDowell County, West Virginia",321,287,34
ACSSF,2013e5,wv,000,0103,0000635,070,54,047,07000US540479234543516,"Keystone city, North Elkin district, McDowell County, West Virginia",102,65,37
ACSSF,2013e5,wv,000,0103,0000636,070,54,047,07000US540479234552588,"Maybeury CDP, North Elkin district, McDowell County, West Virginia",86,70,16
ACSSF,2013e5,wv,000,0103,0000637,070,54,047,07000US540479234559428,"Northfork town, North Elkin district, McDowell County, West Virginia",212,146,66
ACSSF,2013e5,wv,000,0103,0000638,070,54,047,07000US540479234561684,"Pageton CDP, North Elkin district, McDowell County, West Virginia",44,44,0
ACSSF,2013e5,wv,000,0103,0000639,070,54,047,07000US540479234585228,"Welch city (part), North Elkin district, McDowell County, West Virginia",0,0,0
ACSSF,2013e5,wv,000,0103,0000640,070,54,047,07000US540479234599999,"Remainder of North Elkin district, North Elkin district, McDowell County, West Virginia",747,563,184
ACSSF,2013e5,wv,000,0103,0000641,070,54,047,07000US540479271209700,"Bradshaw town, Sandy River district, McDowell County, West Virginia",121,88,33
ACSSF,2013e5,wv,000,0103,0000642,070,54,047,07000US540479271239652,"Iaeger town, Sandy River district, McDowell County, West Virginia",119,107,12
ACSSF,2013e5,wv,000,0103,0000643,070,54,047,07000US540479271267228,"Raysal CDP (part), Sandy River district, McDowell County, West Virginia",104,57,47
ACSSF,2013e5,wv,000,0103,0000644,070,54,047,07000US540479271269844,"Roderfield CDP (part), Sandy River district, McDowell County, West Virginia",53,53,0
ACSSF,2013e5,wv,000,0103,0000645,070,54,047,07000US540479271299999,"Remainder of Sandy River district, Sandy River district, McDowell County, West Virginia",1800,1533,267
ACSSF,2013e5,wv,000,0103,0000646,070,54,049,07000US540499215404612,"Barrackville town, Middletown district, Marion County, West Virginia",530,446,84
ACSSF,2013e5,wv,000,0103,0000647,070,54,049,07000US540499215426452,"Fairmont city (part), Middletown district, Marion County, West Virginia",5354,3332,2022
ACSSF,2013e5,wv,000,0103,0000648,070,54,049,07000US540499215464228,"Pleasant Valley city (part), Middletown district, Marion County, West Virginia",0,0,0
ACSSF,2013e5,wv,000,0103,0000649,070,54,049,07000US540499215499999,"Remainder of Middletown district, Middletown district, Marion County, West Virginia",1120,848,272
ACSSF,2013e5,wv,000,0103,0000650,070,54,049,07000US540499241826452,"Fairmont city (part), Palatine district, Marion County, West Virginia",2336,1862,474
ACSSF,2013e5,wv,000,0103,0000651,070,54,049,07000US540499241864228,"Pleasant Valley city (part), Palatine district, Marion County, West Virginia",1410,1060,350
ACSSF,2013e5,wv,000,0103,0000652,070,54,049,07000US540499241886620,"White Hall town, Palatine district, Marion County, West Virginia",292,157,135
ACSSF,2013e5,wv,000,0103,0000653,070,54,049,07000US540499241888708,"Worthington town (part), Palatine district, Marion County, West Virginia",0,0,0
ACSSF,2013e5,wv,000,0103,0000654,070,54,049,07000US540499241899999,"Remainder of Palatine district, Palatine district, Marion County, West Virginia",4976,3948,1028
ACSSF,2013e5,wv,000,0103,0000655,070,54,049,07000US540499359413468,"Carolina CDP, West Augusta district, Marion County, West Virginia",136,136,0
ACSSF,2013e5,wv,000,0103,0000656,070,54,049,07000US540499359426524,"Fairview town, West Augusta district, Marion County, West Virginia",174,136,38
ACSSF,2013e5,wv,000,0103,0000657,070,54,049,07000US540499359426932,"Farmington town, West Augusta district, Marion County, West Virginia",188,164,24
ACSSF,2013e5,wv,000,0103,0000658,070,54,049,07000US540499359432908,"Grant Town town, West Augusta district, Marion County, West Virginia",231,207,24
ACSSF,2013e5,wv,000,0103,0000659,070,54,049,07000US540499359439676,"Idamay CDP, West Augusta district, Marion County, West Virginia",95,77,18
ACSSF,2013e5,wv,000,0103,0000660,070,54,049,07000US540499359451100,"Mannington city, West Augusta district, Marion County, West Virginia",747,604,143
ACSSF,2013e5,wv,000,0103,0000661,070,54,049,07000US540499359455276,"Monongah town, West Augusta district, Marion County, West Virginia",570,476,94
ACSSF,2013e5,wv,000,0103,0000662,070,54,049,07000US540499359466460,"Rachel CDP, West Augusta district, Marion County, West Virginia",94,94,0
ACSSF,2013e5,wv,000,0103,0000663,070,54,049,07000US540499359468908,"Rivesville town, West Augusta district, Marion County, West Virginia",464,324,140
ACSSF,2013e5,wv,000,0103,0000664,070,54,049,07000US540499359488708,"Worthington town (part), West Augusta district, Marion County, West Virginia",97,83,14
ACSSF,2013e5,wv,000,0103,0000665,070,54,049,07000US540499359499999,"Remainder of West Augusta district, West Augusta district, Marion County, West Virginia",3779,3237,542
ACSSF,2013e5,wv,000,0103,0000666,070,54,051,07000US540519078006340,"Benwood city, District 1, Marshall County, West Virginia",630,338,292
ACSSF,2013e5,wv,000,0103,0000667,070,54,051,07000US540519078050260,"McMechen city, District 1, Marshall County, West Virginia",758,541,217
ACSSF,2013e5,wv,000,0103,0000668,070,54,051,07000US540519078086452,"Wheeling city (part), District 1, Marshall County, West Virginia",130,44,86
ACSSF,2013e5,wv,000,0103,0000669,070,54,051,07000US540519078099999,"District Remainder of 1, District 1, Marshall County, West Virginia",2917,2623,294
ACSSF,2013e5,wv,000,0103,0000670,070,54,051,07000US540519081656020,"Moundsville city, District 2, Marshall County, West Virginia",4355,3019,1336
ACSSF,2013e5,wv,000,0103,0000671,070,54,051,07000US540519081699999,"District Remainder of 2, District 2, Marshall County, West Virginia",335,335,0
ACSSF,2013e5,wv,000,0103,0000672,070,54,051,07000US540519085212484,"Cameron city, District 3, Marshall County, West Virginia",416,298,118
ACSSF,2013e5,wv,000,0103,0000673,070,54,051,07000US540519085231492,"Glen Dale city, District 3, Marshall County, West Virginia",699,545,154
ACSSF,2013e5,wv,000,0103,0000674,070,54,051,07000US540519085299999,"District Remainder of 3, District 3, Marshall County, West Virginia",3802,3006,796
ACSSF,2013e5,wv,000,0103,0000675,070,54,053,07000US540539004899999,"Arbuckle district, Arbuckle district, Mason County, West Virginia",458,410,48
ACSSF,2013e5,wv,000,0103,0000676,070,54,053,07000US540539061202188,"Apple Grove CDP (part), Clendenin district, Mason County, West Virginia",22,22,0
ACSSF,2013e5,wv,000,0103,0000677,070,54,053,07000US540539061229716,"Gallipolis Ferry CDP, Clendenin district, Mason County, West Virginia",427,229,198
ACSSF,2013e5,wv,000,0103,0000678,070,54,053,07000US540539061236436,"Henderson town, Clendenin district, Mason County, West Virginia",81,50,31
ACSSF,2013e5,wv,000,0103,0000679,070,54,053,07000US540539061299999,"Remainder of Clendenin district, Clendenin district, Mason County, West Virginia",915,765,150
ACSSF,2013e5,wv,000,0103,0000680,070,54,053,07000US540539064846300,"Leon town, Cologne district, Mason County, West Virginia",47,40,7
ACSSF,2013e5,wv,000,0103,0000681,070,54,053,07000US540539064899999,"Remainder of Cologne district, Cologne district, Mason County, West Virginia",568,438,130
ACSSF,2013e5,wv,000,0103,0000682,070,54,053,07000US540539066099999,"Cooper district, Cooper district, Mason County, West Virginia",755,627,128
ACSSF,2013e5,wv,000,0103,0000683,070,54,053,07000US540539126035500,"Hartford City town (part), Graham district, Mason County, West Virginia",118,91,27
ACSSF,2013e5,wv,000,0103,0000684,070,54,053,07000US540539126058564,"New Haven town, Graham district, Mason County, West Virginia",680,550,130
ACSSF,2013e5,wv,000,0103,0000685,070,54,053,07000US540539126099999,"Remainder of Graham district, Graham district, Mason County, West Virginia",334,321,13
ACSSF,2013e5,wv,000,0103,0000686,070,54,053,07000US540539151202188,"Apple Grove CDP (part), Hannan district, Mason County, West Virginia",16,16,0
ACSSF,2013e5,wv,000,0103,0000687,070,54,053,07000US540539151299999,"Remainder of Hannan district, Hannan district, Mason County, West Virginia",932,797,135
ACSSF,2013e5,wv,000,0103,0000688,070,54,053,07000US540539186064708,"Point Pleasant city (part), Lewis district, Mason County, West Virginia",1818,1283,535
ACSSF,2013e5,wv,000,0103,0000689,070,54,053,07000US540539186099999,"Remainder of Lewis district, Lewis district, Mason County, West Virginia",633,481,152
ACSSF,2013e5,wv,000,0103,0000690,070,54,053,07000US540539265264708,"Point Pleasant city (part), Robinson district, Mason County, West Virginia",92,51,41
ACSSF,2013e5,wv,000,0103,0000691,070,54,053,07000US540539265299999,"Remainder of Robinson district, Robinson district, Mason County, West Virginia",1027,824,203
ACSSF,2013e5,wv,000,0103,0000692,070,54,053,07000US540539326499999,"Union district, Union district, Mason County, West Virginia",588,532,56
ACSSF,2013e5,wv,000,0103,0000693,070,54,053,07000US540539343235500,"Hartford City town (part), Waggener district, Mason County, West Virginia",138,99,39
ACSSF,2013e5,wv,000,0103,0000694,070,54,053,07000US540539343252180,"Mason town, Waggener district, Mason County, West Virginia",458,376,82
ACSSF,2013e5,wv,000,0103,0000695,070,54,053,07000US540539343299999,"Remainder of Waggener district, Waggener district, Mason County, West Virginia",502,433,69
ACSSF,2013e5,wv,000,0103,0000696,070,54,055,07000US540559090008524,"Bluefield city (part), District I, Mercer County, West Virginia",4673,3105,1568
ACSSF,2013e5,wv,000,0103,0000697,070,54,055,07000US540559090008764,"Bluewell CDP, District I, Mercer County, West Virginia",1022,776,246
ACSSF,2013e5,wv,000,0103,0000698,070,54,055,07000US540559090009796,"Bramwell town, District I, Mercer County, West Virginia",176,137,39
ACSSF,2013e5,wv,000,0103,0000699,070,54,055,07000US540559090010948,"Brush Fork CDP, District I, Mercer County, West Virginia",426,286,140
ACSSF,2013e5,wv,000,0103,0000700,070,54,055,07000US540559090099999,"District Remainder of I, District I, Mercer County, West Virginia",1704,1380,324
ACSSF,2013e5,wv,000,0103,0000701,070,54,055,07000US540559091265692,"Princeton city (part), District II, Mercer County, West Virginia",2756,1628,1128
ACSSF,2013e5,wv,000,0103,0000702,070,54,055,07000US540559091299999,"District Remainder of II, District II, Mercer County, West Virginia",7089,5100,1989
ACSSF,2013e5,wv,000,0103,0000703,070,54,055,07000US540559092403292,"Athens town, District III, Mercer County, West Virginia",277,127,150
ACSSF,2013e5,wv,000,0103,0000704,070,54,055,07000US540559092408524,"Bluefield city (part), District III, Mercer County, West Virginia",0,0,0
ACSSF,2013e5,wv,000,0103,0000705,070,54,055,07000US540559092445292,"Lashmeet CDP, District III, Mercer County, West Virginia",138,97,41
ACSSF,2013e5,wv,000,0103,0000706,070,54,055,07000US540559092452420,"Matoaka town, District III, Mercer County, West Virginia",111,60,51
ACSSF,2013e5,wv,000,0103,0000707,070,54,055,07000US540559092455372,"Montcalm CDP, District III, Mercer County, West Virginia",245,221,24
ACSSF,2013e5,wv,000,0103,0000708,070,54,055,07000US540559092460196,"Oakvale town, District III, Mercer County, West Virginia",50,38,12
ACSSF,2013e5,wv,000,0103,0000709,070,54,055,07000US540559092465692,"Princeton city (part), District III, Mercer County, West Virginia",0,0,0
ACSSF,2013e5,wv,000,0103,0000710,070,54,055,07000US540559092499999,"District Remainder of III, District III, Mercer County, West Virginia",6974,5548,1426
ACSSF,2013e5,wv,000,0103,0000711,070,54,057,07000US540579078411620,"Burlington CDP, District 1, Mineral County, West Virginia",34,19,15
ACSSF,2013e5,wv,000,0103,0000712,070,54,057,07000US540579078424484,"Elk Garden town, District 1, Mineral County, West Virginia",109,67,42
ACSSF,2013e5,wv,000,0103,0000713,070,54,057,07000US540579078428444,"Fort Ashby CDP (part), District 1, Mineral County, West Virginia",496,328,168
ACSSF,2013e5,wv,000,0103,0000714,070,54,057,07000US540579078463604,"Piedmont town, District 1, Mineral County, West Virginia",324,157,167
ACSSF,2013e5,wv,000,0103,0000715,070,54,057,07000US540579078499999,"District Remainder of 1, District 1, Mineral County, West Virginia",2856,2035,821
ACSSF,2013e5,wv,000,0103,0000716,070,54,057,07000US540579082043492,"Keyser city, District 2, Mineral County, West Virginia",2279,1084,1195
ACSSF,2013e5,wv,000,0103,0000717,070,54,057,07000US540579082099999,"District Remainder of 2, District 2, Mineral County, West Virginia",1441,854,587
ACSSF,2013e5,wv,000,0103,0000718,070,54,057,07000US540579085613525,"Carpendale town, District 3, Mineral County, West Virginia",358,253,105
ACSSF,2013e5,wv,000,0103,0000719,070,54,057,07000US540579085628444,"Fort Ashby CDP (part), District 3, Mineral County, West Virginia",206,166,40
ACSSF,2013e5,wv,000,0103,0000720,070,54,057,07000US540579085668260,"Ridgeley town, District 3, Mineral County, West Virginia",324,155,169
ACSSF,2013e5,wv,000,0103,0000721,070,54,057,07000US540579085687316,"Wiley Ford CDP, District 3, Mineral County, West Virginia",376,241,135
ACSSF,2013e5,wv,000,0103,0000722,070,54,057,07000US540579085699999,"District Remainder of 3, District 3, Mineral County, West Virginia",2377,1664,713
ACSSF,2013e5,wv,000,0103,0000723,070,54,059,07000US540599014167396,"Red Jacket CDP (part), Beech Ben Mate district, Mingo County, West Virginia",242,176,66
ACSSF,2013e5,wv,000,0103,0000724,070,54,059,07000US540599014199999,"Remainder of Beech Ben Mate district, Beech Ben Mate district, Mingo County, West Virginia",1225,947,278
ACSSF,2013e5,wv,000,0103,0000725,070,54,059,07000US540599177043300,"Kermit town, Kermit Harvey district, Mingo County, West Virginia",157,120,37
ACSSF,2013e5,wv,000,0103,0000726,070,54,059,07000US540599177099999,"Remainder of Kermit Harvey district, Kermit Harvey district, Mingo County, West Virginia",1420,1072,348
ACSSF,2013e5,wv,000,0103,0000727,070,54,059,07000US540599184820980,"Delbarton town, Lee district, Mingo County, West Virginia",374,307,67
