FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Built 2005 or later,Built 2000 to 2004,Built 1990 to 1999,Built 1980 to 1989,Built 1970 to 1979,Built 1960 to 1969,Built 1950 to 1959,Built 1940 to 1949,Built 1939 or earlier
ACSSF,2010e5,wv,000,0097,0001106,080,54,003,08000US540039275499999972102,"Census Tract 9721.02 (part), Remainder of Shenandoah district, Shenandoah district, Berkeley County, West Virginia",2377,428,428,454,386,269,173,76,105,58
ACSSF,2010e5,wv,000,0097,0001107,080,54,003,08000US540039317152060971300,"Census Tract 9713 (part), Martinsburg city (part), Tuscarora district, Berkeley County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001108,080,54,003,08000US540039317152060971400,"Census Tract 9714 (part), Martinsburg city (part), Tuscarora district, Berkeley County, West Virginia",256,16,37,173,30,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001109,080,54,003,08000US540039317152060971500,"Census Tract 9715 (part), Martinsburg city (part), Tuscarora district, Berkeley County, West Virginia",65,0,0,0,0,0,0,14,51,0
ACSSF,2010e5,wv,000,0097,0001110,080,54,003,08000US540039317152060971900,"Census Tract 9719 (part), Martinsburg city (part), Tuscarora district, Berkeley County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001111,080,54,003,08000US540039317152060972000,"Census Tract 9720 (part), Martinsburg city (part), Tuscarora district, Berkeley County, West Virginia",221,63,70,35,0,0,0,53,0,0
ACSSF,2010e5,wv,000,0097,0001112,080,54,003,08000US540039317199999971300,"Census Tract 9713 (part), Remainder of Tuscarora district, Tuscarora district, Berkeley County, West Virginia",1589,155,225,380,441,157,32,124,12,63
ACSSF,2010e5,wv,000,0097,0001113,080,54,003,08000US540039317199999971400,"Census Tract 9714 (part), Remainder of Tuscarora district, Tuscarora district, Berkeley County, West Virginia",3288,199,594,1022,415,304,337,130,0,287
ACSSF,2010e5,wv,000,0097,0001114,080,54,003,08000US540039317199999971500,"Census Tract 9715 (part), Remainder of Tuscarora district, Tuscarora district, Berkeley County, West Virginia",123,12,12,81,12,0,0,0,0,6
ACSSF,2010e5,wv,000,0097,0001115,080,54,003,08000US540039317199999971900,"Census Tract 9719 (part), Remainder of Tuscarora district, Tuscarora district, Berkeley County, West Virginia",84,0,10,0,32,10,22,10,0,0
ACSSF,2010e5,wv,000,0097,0001116,080,54,003,08000US540039317199999972000,"Census Tract 9720 (part), Remainder of Tuscarora district, Tuscarora district, Berkeley County, West Virginia",2479,250,755,554,473,275,22,95,49,6
ACSSF,2010e5,wv,000,0097,0001117,080,54,003,08000US540039338836220971201,"Census Tract 9712.01 (part), Hedgesville town (part), Valley district, Berkeley County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001118,080,54,003,08000US540039338899999971102,"Census Tract 9711.02 (part), Remainder of Valley district, Valley district, Berkeley County, West Virginia",10,0,10,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001119,080,54,003,08000US540039338899999971201,"Census Tract 9712.01 (part), Remainder of Valley district, Valley district, Berkeley County, West Virginia",1197,106,362,179,108,186,42,0,0,214
ACSSF,2010e5,wv,000,0097,0001120,080,54,003,08000US540039338899999971202,"Census Tract 9712.02, Remainder of Valley district, Valley district, Berkeley County, West Virginia",3604,256,318,842,1024,770,9,59,107,219
ACSSF,2010e5,wv,000,0097,0001121,080,54,003,08000US540039338899999971800,"Census Tract 9718 (part), Remainder of Valley district, Valley district, Berkeley County, West Virginia",3364,244,395,850,540,675,190,105,49,316
ACSSF,2010e5,wv,000,0097,0001122,080,54,003,08000US540039338899999971900,"Census Tract 9719 (part), Remainder of Valley district, Valley district, Berkeley County, West Virginia",1453,146,257,202,218,259,131,49,11,180
ACSSF,2010e5,wv,000,0097,0001123,080,54,003,08000US540039338899999972102,"Census Tract 9721.02 (part), Remainder of Valley district, Valley district, Berkeley County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001124,080,54,005,08000US540059076217380958501,"Census Tract 9585.01 (part), Comfort CDP, District 1, Boone County, West Virginia",26,0,0,0,0,15,0,11,0,0
ACSSF,2010e5,wv,000,0097,0001125,080,54,005,08000US540059076217380958600,"Census Tract 9586 (part), Comfort CDP, District 1, Boone County, West Virginia",107,0,0,0,0,19,0,48,33,7
ACSSF,2010e5,wv,000,0097,0001126,080,54,005,08000US540059076266484958501,"Census Tract 9585.01 (part), Racine CDP, District 1, Boone County, West Virginia",105,0,0,0,15,52,0,0,23,15
ACSSF,2010e5,wv,000,0097,0001127,080,54,005,08000US540059076266484958600,"Census Tract 9586 (part), Racine CDP, District 1, Boone County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001128,080,54,005,08000US540059076278964958501,"Census Tract 9585.01 (part), Sylvester town, District 1, Boone County, West Virginia",79,0,2,0,2,2,11,36,26,0
ACSSF,2010e5,wv,000,0097,0001129,080,54,005,08000US540059076278964958600,"Census Tract 9586 (part), Sylvester town, District 1, Boone County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001130,080,54,005,08000US540059076286836958501,"Census Tract 9585.01 (part), Whitesville town, District 1, Boone County, West Virginia",243,0,0,35,24,13,27,38,31,75
ACSSF,2010e5,wv,000,0097,0001131,080,54,005,08000US540059076286836958600,"Census Tract 9586 (part), Whitesville town, District 1, Boone County, West Virginia",68,0,4,0,5,10,15,4,14,16
ACSSF,2010e5,wv,000,0097,0001132,080,54,005,08000US540059076299999958200,"Census Tract 9582 (part), District Remainder of 1, District 1, Boone County, West Virginia",1253,17,62,198,204,218,171,96,108,179
ACSSF,2010e5,wv,000,0097,0001133,080,54,005,08000US540059076299999958501,"Census Tract 9585.01 (part), District Remainder of 1, District 1, Boone County, West Virginia",1069,0,107,105,169,366,70,76,89,87
ACSSF,2010e5,wv,000,0097,0001134,080,54,005,08000US540059076299999958502,"Census Tract 9585.02 (part), District Remainder of 1, District 1, Boone County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001135,080,54,005,08000US540059076299999958600,"Census Tract 9586 (part), District Remainder of 1, District 1, Boone County, West Virginia",894,0,150,98,37,165,61,102,163,118
ACSSF,2010e5,wv,000,0097,0001136,080,54,005,08000US540059079633580958800,"Census Tract 9588 (part), Greenview CDP, District 2, Boone County, West Virginia",152,0,0,27,96,13,0,0,16,0
ACSSF,2010e5,wv,000,0097,0001137,080,54,005,08000US540059079650524958502,"Census Tract 9585.02 (part), Madison city (part), District 2, Boone County, West Virginia",115,0,0,14,11,0,43,14,19,14
ACSSF,2010e5,wv,000,0097,0001138,080,54,005,08000US540059079650524958800,"Census Tract 9588 (part), Madison city (part), District 2, Boone County, West Virginia",88,0,0,15,4,26,0,0,9,34
ACSSF,2010e5,wv,000,0097,0001139,080,54,005,08000US540059079681484958502,"Census Tract 9585.02 (part), Twilight CDP, District 2, Boone County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001140,080,54,005,08000US540059079681484958700,"Census Tract 9587 (part), Twilight CDP, District 2, Boone County, West Virginia",48,0,0,0,0,19,0,0,29,0
ACSSF,2010e5,wv,000,0097,0001141,080,54,005,08000US540059079682852958502,"Census Tract 9585.02 (part), Van CDP, District 2, Boone County, West Virginia",21,21,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001142,080,54,005,08000US540059079682852958700,"Census Tract 9587 (part), Van CDP, District 2, Boone County, West Virginia",15,0,0,0,0,0,0,0,15,0
ACSSF,2010e5,wv,000,0097,0001143,080,54,005,08000US540059079682852958800,"Census Tract 9588 (part), Van CDP, District 2, Boone County, West Virginia",47,0,0,0,0,16,16,0,15,0
ACSSF,2010e5,wv,000,0097,0001144,080,54,005,08000US540059079699999958300,"Census Tract 9583 (part), District Remainder of 2, District 2, Boone County, West Virginia",756,15,22,142,167,143,71,156,20,20
ACSSF,2010e5,wv,000,0097,0001145,080,54,005,08000US540059079699999958502,"Census Tract 9585.02 (part), District Remainder of 2, District 2, Boone County, West Virginia",314,20,0,40,75,39,77,21,0,42
ACSSF,2010e5,wv,000,0097,0001146,080,54,005,08000US540059079699999958700,"Census Tract 9587 (part), District Remainder of 2, District 2, Boone County, West Virginia",835,0,14,94,88,80,16,189,172,182
ACSSF,2010e5,wv,000,0097,0001147,080,54,005,08000US540059079699999958800,"Census Tract 9588 (part), District Remainder of 2, District 2, Boone County, West Virginia",805,0,31,296,159,129,33,76,9,72
ACSSF,2010e5,wv,000,0097,0001148,080,54,005,08000US540059083220212958200,"Census Tract 9582 (part), Danville town, District 3, Boone County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001149,080,54,005,08000US540059083220212958300,"Census Tract 9583 (part), Danville town, District 3, Boone County, West Virginia",152,0,8,0,122,11,3,8,0,0
ACSSF,2010e5,wv,000,0097,0001150,080,54,005,08000US540059083220212958400,"Census Tract 9584 (part), Danville town, District 3, Boone County, West Virginia",118,0,0,21,29,34,0,5,5,24
ACSSF,2010e5,wv,000,0097,0001151,080,54,005,08000US540059083220212958502,"Census Tract 9585.02 (part), Danville town, District 3, Boone County, West Virginia",186,0,7,52,5,6,0,29,27,60
ACSSF,2010e5,wv,000,0097,0001152,080,54,005,08000US540059083250524958400,"Census Tract 9584 (part), Madison city (part), District 3, Boone County, West Virginia",511,10,7,40,155,120,68,49,47,15
ACSSF,2010e5,wv,000,0097,0001153,080,54,005,08000US540059083250524958502,"Census Tract 9585.02 (part), Madison city (part), District 3, Boone County, West Virginia",651,8,26,185,33,72,20,209,26,72
ACSSF,2010e5,wv,000,0097,0001154,080,54,005,08000US540059083250524958800,"Census Tract 9588 (part), Madison city (part), District 3, Boone County, West Virginia",34,0,0,0,0,0,8,0,0,26
ACSSF,2010e5,wv,000,0097,0001155,080,54,005,08000US540059083299999958200,"Census Tract 9582 (part), District Remainder of 3, District 3, Boone County, West Virginia",527,0,10,158,180,107,0,31,0,41
ACSSF,2010e5,wv,000,0097,0001156,080,54,005,08000US540059083299999958300,"Census Tract 9583 (part), District Remainder of 3, District 3, Boone County, West Virginia",907,86,0,145,171,251,47,76,74,57
ACSSF,2010e5,wv,000,0097,0001157,080,54,005,08000US540059083299999958400,"Census Tract 9584 (part), District Remainder of 3, District 3, Boone County, West Virginia",409,18,8,105,74,157,0,0,5,42
ACSSF,2010e5,wv,000,0097,0001158,080,54,005,08000US540059083299999958502,"Census Tract 9585.02 (part), District Remainder of 3, District 3, Boone County, West Virginia",452,0,58,104,61,168,23,16,22,0
ACSSF,2010e5,wv,000,0097,0001159,080,54,005,08000US540059083299999958800,"Census Tract 9588 (part), District Remainder of 3, District 3, Boone County, West Virginia",240,0,15,161,12,34,18,0,0,0
ACSSF,2010e5,wv,000,0097,0001160,080,54,007,08000US540079096827868967900,"Census Tract 9679 (part), Flatwoods town (part), Eastern district, Braxton County, West Virginia",77,0,0,32,2,10,4,0,7,22
ACSSF,2010e5,wv,000,0097,0001161,080,54,007,08000US540079096878580968100,"Census Tract 9681 (part), Sutton town (part), Eastern district, Braxton County, West Virginia",469,6,6,30,90,69,35,54,41,138
ACSSF,2010e5,wv,000,0097,0001162,080,54,007,08000US540079096899999967900,"Census Tract 9679 (part), Remainder of Eastern district, Eastern district, Braxton County, West Virginia",617,11,48,132,46,235,39,9,44,53
ACSSF,2010e5,wv,000,0097,0001163,080,54,007,08000US540079096899999968100,"Census Tract 9681 (part), Remainder of Eastern district, Eastern district, Braxton County, West Virginia",581,0,23,103,149,78,51,129,16,32
ACSSF,2010e5,wv,000,0097,0001164,080,54,007,08000US540079234611716967900,"Census Tract 9679 (part), Burnsville town, Northern district, Braxton County, West Virginia",286,6,8,17,18,50,32,41,16,98
ACSSF,2010e5,wv,000,0097,0001165,080,54,007,08000US540079234627868967900,"Census Tract 9679 (part), Flatwoods town (part), Northern district, Braxton County, West Virginia",39,0,4,13,8,6,0,0,2,6
ACSSF,2010e5,wv,000,0097,0001166,080,54,007,08000US540079234699999967900,"Census Tract 9679 (part), Remainder of Northern district, Northern district, Braxton County, West Virginia",1571,21,143,253,270,277,117,100,62,328
ACSSF,2010e5,wv,000,0097,0001167,080,54,007,08000US540079234699999968000,"Census Tract 9680 (part), Remainder of Northern district, Northern district, Braxton County, West Virginia",10,0,10,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001168,080,54,007,08000US540079292299999968000,"Census Tract 9680 (part), Southern district, Southern district, Braxton County, West Virginia",714,11,16,159,269,66,34,35,28,96
ACSSF,2010e5,wv,000,0097,0001169,080,54,007,08000US540079292299999968100,"Census Tract 9681 (part), Southern district, Southern district, Braxton County, West Virginia",1107,26,76,92,239,300,114,31,53,176
ACSSF,2010e5,wv,000,0097,0001170,080,54,007,08000US540079359730220968000,"Census Tract 9680 (part), Gassaway town, Western district, Braxton County, West Virginia",483,0,11,31,42,44,25,70,90,170
ACSSF,2010e5,wv,000,0097,0001171,080,54,007,08000US540079359778580968100,"Census Tract 9681 (part), Sutton town (part), Western district, Braxton County, West Virginia",142,0,0,13,3,16,13,5,8,84
ACSSF,2010e5,wv,000,0097,0001172,080,54,007,08000US540079359799999967900,"Census Tract 9679 (part), Remainder of Western district, Western district, Braxton County, West Virginia",70,15,0,0,0,12,0,0,0,43
ACSSF,2010e5,wv,000,0097,0001173,080,54,007,08000US540079359799999968000,"Census Tract 9680 (part), Remainder of Western district, Western district, Braxton County, West Virginia",1101,14,51,240,208,203,58,101,44,182
ACSSF,2010e5,wv,000,0097,0001174,080,54,007,08000US540079359799999968100,"Census Tract 9681 (part), Remainder of Western district, Western district, Braxton County, West Virginia",190,6,15,0,32,14,75,26,0,22
ACSSF,2010e5,wv,000,0097,0001175,080,54,009,08000US540099110428204031102,"Census Tract 311.02 (part), Follansbee city (part), Follansbee district, Brooke County, West Virginia",781,0,0,57,86,180,227,35,40,156
ACSSF,2010e5,wv,000,0097,0001176,080,54,009,08000US540099110428204031200,"Census Tract 312 (part), Follansbee city (part), Follansbee district, Brooke County, West Virginia",706,13,0,0,0,66,68,90,29,440
ACSSF,2010e5,wv,000,0097,0001177,080,54,009,08000US540099110438476031102,"Census Tract 311.02 (part), Hooverson Heights CDP (part), Follansbee district, Brooke County, West Virginia",90,0,0,0,0,72,0,0,18,0
ACSSF,2010e5,wv,000,0097,0001178,080,54,009,08000US540099110438476031200,"Census Tract 312 (part), Hooverson Heights CDP (part), Follansbee district, Brooke County, West Virginia",965,0,54,91,35,264,72,245,135,69
ACSSF,2010e5,wv,000,0097,0001179,080,54,009,08000US540099110499999031101,"Census Tract 311.01 (part), Remainder of Follansbee district, Follansbee district, Brooke County, West Virginia",65,0,0,28,0,0,0,0,0,37
ACSSF,2010e5,wv,000,0097,0001180,080,54,009,08000US540099110499999031102,"Census Tract 311.02 (part), Remainder of Follansbee district, Follansbee district, Brooke County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001181,080,54,009,08000US540099110499999031200,"Census Tract 312 (part), Remainder of Follansbee district, Follansbee district, Brooke County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001182,080,54,009,08000US540099110499999031400,"Census Tract 314 (part), Remainder of Follansbee district, Follansbee district, Brooke County, West Virginia",615,0,0,59,77,251,76,89,26,37
ACSSF,2010e5,wv,000,0097,0001183,080,54,009,08000US540099110499999031600,"Census Tract 316 (part), Remainder of Follansbee district, Follansbee district, Brooke County, West Virginia",518,34,28,39,54,144,20,114,58,27
ACSSF,2010e5,wv,000,0097,0001184,080,54,009,08000US540099110499999031700,"Census Tract 317 (part), Remainder of Follansbee district, Follansbee district, Brooke County, West Virginia",272,0,0,13,0,12,22,143,36,46
ACSSF,2010e5,wv,000,0097,0001185,080,54,009,08000US540099355228204031102,"Census Tract 311.02 (part), Follansbee city (part), Weirton district, Brooke County, West Virginia",6,0,0,6,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001186,080,54,009,08000US540099355238476031102,"Census Tract 311.02 (part), Hooverson Heights CDP (part), Weirton district, Brooke County, West Virginia",265,0,0,110,0,44,54,27,17,13
ACSSF,2010e5,wv,000,0097,0001187,080,54,009,08000US540099355285156031101,"Census Tract 311.01 (part), Weirton city (part), Weirton district, Brooke County, West Virginia",1893,0,42,167,273,244,134,519,288,226
ACSSF,2010e5,wv,000,0097,0001188,080,54,009,08000US540099355299999031101,"Census Tract 311.01 (part), Remainder of Weirton district, Weirton district, Brooke County, West Virginia",375,41,0,14,33,96,25,142,13,11
ACSSF,2010e5,wv,000,0097,0001189,080,54,009,08000US540099355299999031102,"Census Tract 311.02 (part), Remainder of Weirton district, Weirton district, Brooke County, West Virginia",926,0,47,67,39,199,164,248,50,112
ACSSF,2010e5,wv,000,0097,0001190,080,54,009,08000US540099356405452031700,"Census Tract 317 (part), Beech Bottom village, Wellsburg district, Brooke County, West Virginia",227,0,0,0,4,16,7,34,15,151
ACSSF,2010e5,wv,000,0097,0001191,080,54,009,08000US540099356406844031600,"Census Tract 316 (part), Bethany town, Wellsburg district, Brooke County, West Virginia",214,4,0,0,10,44,30,29,18,79
ACSSF,2010e5,wv,000,0097,0001192,080,54,009,08000US540099356485324031400,"Census Tract 314 (part), Wellsburg city, Wellsburg district, Brooke County, West Virginia",1536,18,0,11,64,229,85,123,205,801
ACSSF,2010e5,wv,000,0097,0001193,080,54,009,08000US540099356487892031700,"Census Tract 317 (part), Windsor Heights village, Wellsburg district, Brooke County, West Virginia",193,0,0,10,2,0,0,8,27,146
ACSSF,2010e5,wv,000,0097,0001194,080,54,009,08000US540099356499999031400,"Census Tract 314 (part), Remainder of Wellsburg district, Wellsburg district, Brooke County, West Virginia",98,0,0,13,0,33,0,12,29,11
ACSSF,2010e5,wv,000,0097,0001195,080,54,009,08000US540099356499999031600,"Census Tract 316 (part), Remainder of Wellsburg district, Wellsburg district, Brooke County, West Virginia",719,7,33,112,88,49,53,139,80,158
ACSSF,2010e5,wv,000,0097,0001196,080,54,009,08000US540099356499999031700,"Census Tract 317 (part), Remainder of Wellsburg district, Wellsburg district, Brooke County, West Virginia",548,0,50,61,52,51,72,133,19,110
ACSSF,2010e5,wv,000,0097,0001197,080,54,011,08000US540119076439460000900,"Census Tract 9 (part), Huntington city (part), District 1, Cabell County, West Virginia",846,0,10,0,139,58,44,126,161,308
ACSSF,2010e5,wv,000,0097,0001198,080,54,011,08000US540119076439460001000,"Census Tract 10, Huntington city (part), District 1, Cabell County, West Virginia",1211,0,0,6,84,155,55,148,226,537
ACSSF,2010e5,wv,000,0097,0001199,080,54,011,08000US540119076439460001100,"Census Tract 11, Huntington city (part), District 1, Cabell County, West Virginia",1139,0,0,16,40,94,55,154,335,445
ACSSF,2010e5,wv,000,0097,0001200,080,54,011,08000US540119076439460001200,"Census Tract 12 (part), Huntington city (part), District 1, Cabell County, West Virginia",697,0,0,20,12,63,94,73,149,286
ACSSF,2010e5,wv,000,0097,0001201,080,54,011,08000US540119076439460001500,"Census Tract 15 (part), Huntington city (part), District 1, Cabell County, West Virginia",766,0,0,7,0,71,123,223,165,177
ACSSF,2010e5,wv,000,0097,0001202,080,54,011,08000US540119076439460002000,"Census Tract 20 (part), Huntington city (part), District 1, Cabell County, West Virginia",1223,0,0,33,52,82,187,335,283,251
ACSSF,2010e5,wv,000,0097,0001203,080,54,011,08000US540119076439460002100,"Census Tract 21 (part), Huntington city (part), District 1, Cabell County, West Virginia",987,0,34,192,116,107,145,171,107,115
ACSSF,2010e5,wv,000,0097,0001204,080,54,011,08000US540119076439460010102,"Census Tract 101.02 (part), Huntington city (part), District 1, Cabell County, West Virginia",32,21,0,0,0,11,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001205,080,54,011,08000US540119076499999002000,"Census Tract 20 (part), District Remainder of 1, District 1, Cabell County, West Virginia",7,0,0,0,0,0,7,0,0,0
ACSSF,2010e5,wv,000,0097,0001206,080,54,011,08000US540119076499999002100,"Census Tract 21 (part), District Remainder of 1, District 1, Cabell County, West Virginia",185,0,0,38,0,5,33,71,0,38
ACSSF,2010e5,wv,000,0097,0001207,080,54,011,08000US540119076499999010102,"Census Tract 101.02 (part), District Remainder of 1, District 1, Cabell County, West Virginia",1987,47,141,317,242,468,317,243,107,105
ACSSF,2010e5,wv,000,0097,0001208,080,54,011,08000US540119079839460000500,"Census Tract 5 (part), Huntington city (part), District 2, Cabell County, West Virginia",169,8,22,43,48,39,0,0,9,0
ACSSF,2010e5,wv,000,0097,0001209,080,54,011,08000US540119079839460000600,"Census Tract 6 (part), Huntington city (part), District 2, Cabell County, West Virginia",1022,0,20,62,168,245,127,98,70,232
ACSSF,2010e5,wv,000,0097,0001210,080,54,011,08000US540119079839460000900,"Census Tract 9 (part), Huntington city (part), District 2, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001211,080,54,011,08000US540119079839460001200,"Census Tract 12 (part), Huntington city (part), District 2, Cabell County, West Virginia",685,0,0,14,102,18,36,35,205,275
ACSSF,2010e5,wv,000,0097,0001212,080,54,011,08000US540119079839460001300,"Census Tract 13, Huntington city (part), District 2, Cabell County, West Virginia",1799,0,77,50,75,108,165,113,426,785
ACSSF,2010e5,wv,000,0097,0001213,080,54,011,08000US540119079839460001400,"Census Tract 14, Huntington city (part), District 2, Cabell County, West Virginia",1438,0,0,41,14,65,59,213,486,560
ACSSF,2010e5,wv,000,0097,0001214,080,54,011,08000US540119079839460001500,"Census Tract 15 (part), Huntington city (part), District 2, Cabell County, West Virginia",573,0,0,0,55,27,74,85,138,194
ACSSF,2010e5,wv,000,0097,0001215,080,54,011,08000US540119079839460001600,"Census Tract 16, Huntington city (part), District 2, Cabell County, West Virginia",657,0,0,0,46,29,12,59,169,342
ACSSF,2010e5,wv,000,0097,0001216,080,54,011,08000US540119079839460001800,"Census Tract 18 (part), Huntington city (part), District 2, Cabell County, West Virginia",892,0,0,70,18,17,69,103,285,330
ACSSF,2010e5,wv,000,0097,0001217,080,54,011,08000US540119079839460002100,"Census Tract 21 (part), Huntington city (part), District 2, Cabell County, West Virginia",546,0,8,11,13,32,33,259,70,120
ACSSF,2010e5,wv,000,0097,0001218,080,54,011,08000US540119079839460010102,"Census Tract 101.02 (part), Huntington city (part), District 2, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001219,080,54,011,08000US540119079839460010900,"Census Tract 109, Huntington city (part), District 2, Cabell County, West Virginia",1398,0,55,81,126,242,160,85,223,426
ACSSF,2010e5,wv,000,0097,0001220,080,54,011,08000US540119083404276010300,"Census Tract 103 (part), Barboursville village (part), District 3, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001221,080,54,011,08000US540119083404276010400,"Census Tract 104 (part), Barboursville village (part), District 3, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001222,080,54,011,08000US540119083439460000101,"Census Tract 1.01 (part), Huntington city (part), District 3, Cabell County, West Virginia",605,0,24,0,9,72,150,131,66,153
ACSSF,2010e5,wv,000,0097,0001223,080,54,011,08000US540119083439460000102,"Census Tract 1.02 (part), Huntington city (part), District 3, Cabell County, West Virginia",228,0,0,12,0,15,48,91,48,14
ACSSF,2010e5,wv,000,0097,0001224,080,54,011,08000US540119083439460000200,"Census Tract 2 (part), Huntington city (part), District 3, Cabell County, West Virginia",1174,0,9,16,53,48,96,227,166,559
ACSSF,2010e5,wv,000,0097,0001225,080,54,011,08000US540119083439460000300,"Census Tract 3, Huntington city (part), District 3, Cabell County, West Virginia",1275,8,12,77,11,65,90,133,292,587
ACSSF,2010e5,wv,000,0097,0001226,080,54,011,08000US540119083439460000400,"Census Tract 4, Huntington city (part), District 3, Cabell County, West Virginia",1227,0,160,155,53,11,33,105,348,362
ACSSF,2010e5,wv,000,0097,0001227,080,54,011,08000US540119083439460000500,"Census Tract 5 (part), Huntington city (part), District 3, Cabell County, West Virginia",380,0,29,46,80,33,54,24,49,65
ACSSF,2010e5,wv,000,0097,0001228,080,54,011,08000US540119083439460000600,"Census Tract 6 (part), Huntington city (part), District 3, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001229,080,54,011,08000US540119083439460001800,"Census Tract 18 (part), Huntington city (part), District 3, Cabell County, West Virginia",1092,0,0,11,110,153,113,162,257,286
ACSSF,2010e5,wv,000,0097,0001230,080,54,011,08000US540119083439460001900,"Census Tract 19, Huntington city (part), District 3, Cabell County, West Virginia",1054,0,0,31,59,40,225,418,115,166
ACSSF,2010e5,wv,000,0097,0001231,080,54,011,08000US540119083439460002000,"Census Tract 20 (part), Huntington city (part), District 3, Cabell County, West Virginia",261,0,0,25,0,9,52,66,61,48
ACSSF,2010e5,wv,000,0097,0001232,080,54,011,08000US540119083439460010102,"Census Tract 101.02 (part), Huntington city (part), District 3, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001233,080,54,011,08000US540119083446420010300,"Census Tract 103 (part), Lesage CDP (part), District 3, Cabell County, West Virginia",170,0,0,11,35,112,0,0,0,12
ACSSF,2010e5,wv,000,0097,0001234,080,54,011,08000US540119083499999000101,"Census Tract 1.01 (part), District Remainder of 3, District 3, Cabell County, West Virginia",166,0,10,39,17,54,9,0,0,37
ACSSF,2010e5,wv,000,0097,0001235,080,54,011,08000US540119083499999000200,"Census Tract 2 (part), District Remainder of 3, District 3, Cabell County, West Virginia",325,36,11,0,68,13,64,24,73,36
ACSSF,2010e5,wv,000,0097,0001236,080,54,011,08000US540119083499999010300,"Census Tract 103 (part), District Remainder of 3, District 3, Cabell County, West Virginia",321,7,25,51,17,127,38,9,16,31
ACSSF,2010e5,wv,000,0097,0001237,080,54,011,08000US540119083499999010400,"Census Tract 104 (part), District Remainder of 3, District 3, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001238,080,54,011,08000US540119087004276000102,"Census Tract 1.02 (part), Barboursville village (part), District 4, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001239,080,54,011,08000US540119087004276010102,"Census Tract 101.02 (part), Barboursville village (part), District 4, Cabell County, West Virginia",29,0,13,0,16,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001240,080,54,011,08000US540119087004276010201,"Census Tract 102.01 (part), Barboursville village (part), District 4, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001241,080,54,011,08000US540119087004276010202,"Census Tract 102.02 (part), Barboursville village (part), District 4, Cabell County, West Virginia",88,0,0,35,0,0,53,0,0,0
ACSSF,2010e5,wv,000,0097,0001242,080,54,011,08000US540119087004276010300,"Census Tract 103 (part), Barboursville village (part), District 4, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0097,0001243,080,54,011,08000US540119087004276010400,"Census Tract 104 (part), Barboursville village (part), District 4, Cabell County, West Virginia",1658,134,300,104,111,245,239,218,158,149
ACSSF,2010e5,wv,000,0097,0001244,080,54,011,08000US540119087039460000102,"Census Tract 1.02 (part), Huntington city (part), District 4, Cabell County, West Virginia",17,0,0,0,0,17,0,0,0,0
