FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Built 2005 or later,Built 2000 to 2004,Built 1990 to 1999,Built 1980 to 1989,Built 1970 to 1979,Built 1960 to 1969,Built 1950 to 1959,Built 1940 to 1949,Built 1939 or earlier
ACSSF,2009e5,wv,000,0098,0000716,070,54,071,07000US540719046229044,"Franklin town, Central district, Pendleton County, West Virginia",473,0,16,31,116,75,10,34,24,167
ACSSF,2009e5,wv,000,0098,0000717,070,54,071,07000US540719046299999,"Remainder of Central district, Central district, Pendleton County, West Virginia",1132,0,45,132,198,298,82,29,76,272
ACSSF,2009e5,wv,000,0098,0000718,070,54,071,07000US540719098799999,"Eastern district, Eastern district, Pendleton County, West Virginia",2001,0,52,231,230,436,194,89,168,601
ACSSF,2009e5,wv,000,0098,0000719,070,54,071,07000US540719361599999,"Western district, Western district, Pendleton County, West Virginia",1775,0,68,213,378,217,83,115,160,541
ACSSF,2009e5,wv,000,0098,0000720,070,54,073,07000US540739089206004,"Belmont city, District A, Pleasants County, West Virginia",405,0,9,41,68,80,68,58,34,47
ACSSF,2009e5,wv,000,0098,0000721,070,54,073,07000US540739089299999,"District Remainder of A, District A, Pleasants County, West Virginia",402,0,14,140,75,44,42,27,47,13
ACSSF,2009e5,wv,000,0098,0000722,070,54,073,07000US540739089499999,"District B, District B, Pleasants County, West Virginia",737,0,13,141,104,94,104,49,46,186
ACSSF,2009e5,wv,000,0098,0000723,070,54,073,07000US540739089671356,"St. Marys city (part), District C, Pleasants County, West Virginia",815,0,18,48,62,103,43,158,130,253
ACSSF,2009e5,wv,000,0098,0000724,070,54,073,07000US540739089699999,"District Remainder of C, District C, Pleasants County, West Virginia",128,9,15,0,48,23,7,26,0,0
ACSSF,2009e5,wv,000,0098,0000725,070,54,073,07000US540739089871356,"St. Marys city (part), District D, Pleasants County, West Virginia",204,4,8,31,78,28,33,12,10,0
ACSSF,2009e5,wv,000,0098,0000726,070,54,073,07000US540739089899999,"District Remainder of D, District D, Pleasants County, West Virginia",579,0,33,118,27,233,0,37,29,102
ACSSF,2009e5,wv,000,0098,0000727,070,54,075,07000US540759099651676,"Marlinton town (part), Edray district, Pocahontas County, West Virginia",770,0,1,48,138,145,51,78,60,249
ACSSF,2009e5,wv,000,0098,0000728,070,54,075,07000US540759099699999,"Remainder of Edray district, Edray district, Pocahontas County, West Virginia",2944,0,10,685,1313,426,155,97,76,182
ACSSF,2009e5,wv,000,0098,0000729,070,54,075,07000US540759141622852,"Durbin town, Greenbank district, Pocahontas County, West Virginia",192,0,5,22,0,39,5,15,25,81
ACSSF,2009e5,wv,000,0098,0000730,070,54,075,07000US540759141699999,"Remainder of Greenbank district, Greenbank district, Pocahontas County, West Virginia",1899,4,43,227,428,476,195,199,55,272
ACSSF,2009e5,wv,000,0098,0000731,070,54,075,07000US540759165651676,"Marlinton town (part), Huntersville district, Pocahontas County, West Virginia",14,0,0,9,0,2,0,0,0,3
ACSSF,2009e5,wv,000,0098,0000732,070,54,075,07000US540759165699999,"Remainder of Huntersville district, Huntersville district, Pocahontas County, West Virginia",992,9,0,104,115,296,169,114,7,178
ACSSF,2009e5,wv,000,0098,0000733,070,54,075,07000US540759194437372,"Hillsboro town, Little Levels district, Pocahontas County, West Virginia",143,0,0,12,16,46,7,18,8,36
ACSSF,2009e5,wv,000,0098,0000734,070,54,075,07000US540759194499999,"Remainder of Little Levels district, Little Levels district, Pocahontas County, West Virginia",967,0,19,224,144,214,104,74,54,134
ACSSF,2009e5,wv,000,0098,0000735,070,54,077,07000US540779109658300,"Newburg town (part), Fifth district, Preston County, West Virginia",115,5,7,5,0,12,0,4,0,82
ACSSF,2009e5,wv,000,0098,0000736,070,54,077,07000US540779109670588,"Rowlesburg town (part), Fifth district, Preston County, West Virginia",249,0,0,12,37,14,0,19,25,142
ACSSF,2009e5,wv,000,0098,0000737,070,54,077,07000US540779109681268,"Tunnelton town, Fifth district, Preston County, West Virginia",140,0,0,24,15,16,9,2,7,67
ACSSF,2009e5,wv,000,0098,0000738,070,54,077,07000US540779109699999,"Remainder of Fifth district, Fifth district, Preston County, West Virginia",2128,0,99,321,362,472,184,178,103,409
ACSSF,2009e5,wv,000,0098,0000739,070,54,077,07000US540779110010852,"Bruceton Mills town, First district, Preston County, West Virginia",44,0,0,4,14,0,7,3,0,16
ACSSF,2009e5,wv,000,0098,0000740,070,54,077,07000US540779110052228,"Masontown town, First district, Preston County, West Virginia",392,0,6,23,0,82,43,67,34,137
ACSSF,2009e5,wv,000,0098,0000741,070,54,077,07000US540779110067636,"Reedsville town, First district, Preston County, West Virginia",194,0,15,57,18,35,0,14,5,50
ACSSF,2009e5,wv,000,0098,0000742,070,54,077,07000US540779110099999,"Remainder of First district, First district, Preston County, West Virginia",2251,45,69,630,355,365,121,163,106,397
ACSSF,2009e5,wv,000,0098,0000743,070,54,077,07000US540779113400748,"Albright town, Fourth district, Preston County, West Virginia",137,0,2,9,68,18,0,0,0,40
ACSSF,2009e5,wv,000,0098,0000744,070,54,077,07000US540779113444044,"Kingwood city (part), Fourth district, Preston County, West Virginia",916,0,26,64,117,141,116,234,123,95
ACSSF,2009e5,wv,000,0098,0000745,070,54,077,07000US540779113470588,"Rowlesburg town (part), Fourth district, Preston County, West Virginia",63,0,4,4,12,8,5,5,12,13
ACSSF,2009e5,wv,000,0098,0000746,070,54,077,07000US540779113479708,"Terra Alta town (part), Fourth district, Preston County, West Virginia",520,0,14,40,37,107,45,18,24,235
ACSSF,2009e5,wv,000,0098,0000747,070,54,077,07000US540779113499999,"Remainder of Fourth district, Fourth district, Preston County, West Virginia",1378,0,46,220,215,306,112,149,44,286
ACSSF,2009e5,wv,000,0098,0000748,070,54,077,07000US540779274209844,"Brandonville town, Second district, Preston County, West Virginia",47,2,0,6,4,12,3,7,0,13
ACSSF,2009e5,wv,000,0098,0000749,070,54,077,07000US540779274279708,"Terra Alta town (part), Second district, Preston County, West Virginia",301,0,11,10,42,67,30,44,15,82
ACSSF,2009e5,wv,000,0098,0000750,070,54,077,07000US540779274299999,"Remainder of Second district, Second district, Preston County, West Virginia",2484,22,129,602,421,581,93,105,108,423
ACSSF,2009e5,wv,000,0098,0000751,070,54,077,07000US540779310244044,"Kingwood city (part), Third district, Preston County, West Virginia",621,0,0,20,106,183,77,52,26,157
ACSSF,2009e5,wv,000,0098,0000752,070,54,077,07000US540779310258300,"Newburg town (part), Third district, Preston County, West Virginia",89,2,9,2,0,13,7,3,13,40
ACSSF,2009e5,wv,000,0098,0000753,070,54,077,07000US540779310299999,"Remainder of Third district, Third district, Preston County, West Virginia",1865,86,90,416,270,355,146,173,55,274
ACSSF,2009e5,wv,000,0098,0000754,070,54,079,07000US540799029211284,"Buffalo town, Buffalo-Union district, Putnam County, West Virginia",612,6,13,169,55,132,14,49,45,129
ACSSF,2009e5,wv,000,0098,0000755,070,54,079,07000US540799029219516,"Culloden CDP (part), Buffalo-Union district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0098,0000756,070,54,079,07000US540799029224292,"Eleanor town, Buffalo-Union district, Putnam County, West Virginia",730,0,4,135,103,122,26,112,44,184
ACSSF,2009e5,wv,000,0098,0000757,070,54,079,07000US540799029239532,"Hurricane city (part), Buffalo-Union district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0098,0000758,070,54,079,07000US540799029299999,"Remainder of Buffalo-Union district, Buffalo-Union district, Putnam County, West Virginia",3066,50,203,726,411,528,216,291,203,438
ACSSF,2009e5,wv,000,0098,0000759,070,54,079,07000US540799072019516,"Culloden CDP (part), Curry district, Putnam County, West Virginia",93,0,0,0,38,39,0,16,0,0
ACSSF,2009e5,wv,000,0098,0000760,070,54,079,07000US540799072039532,"Hurricane city (part), Curry district, Putnam County, West Virginia",2131,23,64,549,186,385,334,268,163,159
ACSSF,2009e5,wv,000,0098,0000761,070,54,079,07000US540799072099999,"Remainder of Curry district, Curry district, Putnam County, West Virginia",2286,24,109,379,558,367,265,237,139,208
ACSSF,2009e5,wv,000,0098,0000762,070,54,079,07000US540799250804204,"Bancroft town, Pocatalico district, Putnam County, West Virginia",122,2,2,16,14,17,5,25,25,16
ACSSF,2009e5,wv,000,0098,0000763,070,54,079,07000US540799250859068,"Nitro city (part), Pocatalico district, Putnam County, West Virginia",589,0,15,48,91,72,87,121,68,87
ACSSF,2009e5,wv,000,0098,0000764,070,54,079,07000US540799250864516,"Poca town (part), Pocatalico district, Putnam County, West Virginia",483,3,0,41,68,198,109,40,0,24
ACSSF,2009e5,wv,000,0098,0000765,070,54,079,07000US540799250899999,"Remainder of Pocatalico district, Pocatalico district, Putnam County, West Virginia",2747,34,156,517,626,734,219,118,119,224
ACSSF,2009e5,wv,000,0098,0000766,070,54,079,07000US540799273639532,"Hurricane city (part), Scott district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0098,0000767,070,54,079,07000US540799273659068,"Nitro city (part), Scott district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0098,0000768,070,54,079,07000US540799273664516,"Poca town (part), Scott district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0098,0000769,070,54,079,07000US540799273679545,"Teays Valley CDP (part), Scott district, Putnam County, West Virginia",1107,0,97,307,398,151,0,97,34,23
ACSSF,2009e5,wv,000,0098,0000770,070,54,079,07000US540799273687988,"Winfield town, Scott district, Putnam County, West Virginia",899,0,29,353,141,234,44,37,23,38
ACSSF,2009e5,wv,000,0098,0000771,070,54,079,07000US540799273699999,"Remainder of Scott district, Scott district, Putnam County, West Virginia",2731,25,134,810,575,682,311,84,63,47
ACSSF,2009e5,wv,000,0098,0000772,070,54,079,07000US540799309039532,"Hurricane city (part), Teays district, Putnam County, West Virginia",512,0,21,269,51,67,73,11,20,0
ACSSF,2009e5,wv,000,0098,0000773,070,54,079,07000US540799309079545,"Teays Valley CDP (part), Teays district, Putnam County, West Virginia",4781,149,378,1653,1317,646,386,154,27,71
ACSSF,2009e5,wv,000,0098,0000774,070,54,079,07000US540799309099999,"Remainder of Teays district, Teays district, Putnam County, West Virginia",567,0,48,121,98,154,109,12,0,25
ACSSF,2009e5,wv,000,0098,0000775,070,54,081,07000US540819079205332,"Beckley city (part), District 1, Raleigh County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0098,0000776,070,54,081,07000US540819079216516,"Coal City CDP, District 1, Raleigh County, West Virginia",842,20,110,61,91,136,98,50,111,165
ACSSF,2009e5,wv,000,0098,0000777,070,54,081,07000US540819079218508,"Crab Orchard CDP, District 1, Raleigh County, West Virginia",1329,0,53,239,164,278,45,212,233,105
ACSSF,2009e5,wv,000,0098,0000778,070,54,081,07000US540819079246468,"Lester town, District 1, Raleigh County, West Virginia",140,4,4,20,42,31,6,17,2,14
ACSSF,2009e5,wv,000,0098,0000779,070,54,081,07000US540819079249492,"Mabscott town (part), District 1, Raleigh County, West Virginia",641,0,15,40,66,224,10,80,117,89
ACSSF,2009e5,wv,000,0098,0000780,070,54,081,07000US540819079249564,"MacArthur CDP (part), District 1, Raleigh County, West Virginia",634,0,0,84,90,143,135,87,85,10
ACSSF,2009e5,wv,000,0098,0000781,070,54,081,07000US540819079267996,"Rhodell town, District 1, Raleigh County, West Virginia",97,0,3,2,18,4,20,18,7,25
ACSSF,2009e5,wv,000,0098,0000782,070,54,081,07000US540819079275172,"Sophia town, District 1, Raleigh County, West Virginia",557,28,15,28,35,129,17,99,114,92
ACSSF,2009e5,wv,000,0098,0000783,070,54,081,07000US540819079299999,"District Remainder of 1, District 1, Raleigh County, West Virginia",7835,80,236,1680,803,1569,786,714,575,1392
ACSSF,2009e5,wv,000,0098,0000784,070,54,081,07000US540819082805332,"Beckley city (part), District 2, Raleigh County, West Virginia",3660,25,134,289,348,688,636,393,420,727
ACSSF,2009e5,wv,000,0098,0000785,070,54,081,07000US540819082809676,"Bradley CDP, District 2, Raleigh County, West Virginia",966,18,12,184,92,243,87,195,92,43
ACSSF,2009e5,wv,000,0098,0000786,070,54,081,07000US540819082863988,"Piney View CDP, District 2, Raleigh County, West Virginia",404,0,26,29,80,117,8,101,28,15
ACSSF,2009e5,wv,000,0098,0000787,070,54,081,07000US540819082865836,"Prosperity CDP, District 2, Raleigh County, West Virginia",648,0,61,166,32,108,36,122,70,53
ACSSF,2009e5,wv,000,0098,0000788,070,54,081,07000US540819082876444,"Stanaford CDP (part), District 2, Raleigh County, West Virginia",487,0,11,79,170,77,38,26,36,50
ACSSF,2009e5,wv,000,0098,0000789,070,54,081,07000US540819082899999,"District Remainder of 2, District 2, Raleigh County, West Virginia",5957,191,363,1149,826,1174,390,659,515,690
ACSSF,2009e5,wv,000,0098,0000790,070,54,081,07000US540819086405260,"Beaver CDP, District 3, Raleigh County, West Virginia",924,9,150,86,170,120,30,145,147,67
ACSSF,2009e5,wv,000,0098,0000791,070,54,081,07000US540819086405332,"Beckley city (part), District 3, Raleigh County, West Virginia",4715,76,61,234,254,687,644,1176,793,790
ACSSF,2009e5,wv,000,0098,0000792,070,54,081,07000US540819086420164,"Daniels CDP, District 3, Raleigh County, West Virginia",842,59,20,92,165,244,65,43,107,47
ACSSF,2009e5,wv,000,0098,0000793,070,54,081,07000US540819086449492,"Mabscott town (part), District 3, Raleigh County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0098,0000794,070,54,081,07000US540819086449564,"MacArthur CDP (part), District 3, Raleigh County, West Virginia",106,0,0,0,0,0,11,0,33,62
ACSSF,2009e5,wv,000,0098,0000795,070,54,081,07000US540819086473108,"Shady Spring CDP, District 3, Raleigh County, West Virginia",1160,10,43,223,133,343,175,95,108,30
ACSSF,2009e5,wv,000,0098,0000796,070,54,081,07000US540819086476444,"Stanaford CDP (part), District 3, Raleigh County, West Virginia",354,0,15,0,8,207,13,26,52,33
ACSSF,2009e5,wv,000,0098,0000797,070,54,081,07000US540819086499999,"District Remainder of 3, District 3, Raleigh County, West Virginia",4750,202,411,1278,714,1180,164,252,240,309
ACSSF,2009e5,wv,000,0098,0000798,070,54,083,07000US540839015606988,"Beverly town, Beverly district, Randolph County, West Virginia",401,5,2,44,95,90,12,20,44,89
ACSSF,2009e5,wv,000,0098,0000799,070,54,083,07000US540839015624580,"Elkins city (part), Beverly district, Randolph County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0098,0000800,070,54,083,07000US540839015699999,"Remainder of Beverly district, Beverly district, Randolph County, West Virginia",1761,13,176,441,274,416,160,165,33,83
ACSSF,2009e5,wv,000,0098,0000801,070,54,083,07000US540839093635092,"Harman town, Dry Fork district, Randolph County, West Virginia",105,0,4,15,24,0,13,6,21,22
ACSSF,2009e5,wv,000,0098,0000802,070,54,083,07000US540839093699999,"Remainder of Dry Fork district, Dry Fork district, Randolph County, West Virginia",1236,40,66,162,287,328,100,38,27,188
ACSSF,2009e5,wv,000,0098,0000803,070,54,083,07000US540839166839628,"Huttonsville town, Huttonsville district, Randolph County, West Virginia",85,0,19,3,12,7,9,8,8,19
ACSSF,2009e5,wv,000,0098,0000804,070,54,083,07000US540839166854100,"Mill Creek town, Huttonsville district, Randolph County, West Virginia",337,4,4,35,69,39,32,23,59,72
ACSSF,2009e5,wv,000,0098,0000805,070,54,083,07000US540839166899999,"Remainder of Huttonsville district, Huttonsville district, Randolph County, West Virginia",713,0,14,162,136,135,103,52,23,88
ACSSF,2009e5,wv,000,0098,0000806,070,54,083,07000US540839182424580,"Elkins city (part), Leadsville district, Randolph County, West Virginia",3263,6,38,203,246,514,427,384,471,974
ACSSF,2009e5,wv,000,0098,0000807,070,54,083,07000US540839182499999,"Remainder of Leadsville district, Leadsville district, Randolph County, West Virginia",2668,40,71,371,472,553,427,172,207,355
ACSSF,2009e5,wv,000,0098,0000808,070,54,083,07000US540839214899999,"Middle Fork district, Middle Fork district, Randolph County, West Virginia",570,0,8,66,96,83,39,18,113,147
ACSSF,2009e5,wv,000,0098,0000809,070,54,083,07000US540839222099999,"Mingo district, Mingo district, Randolph County, West Virginia",664,0,0,117,96,134,37,81,35,164
ACSSF,2009e5,wv,000,0098,0000810,070,54,083,07000US540839229255540,"Montrose town, New Interest district, Randolph County, West Virginia",52,0,0,4,6,10,7,5,12,8
ACSSF,2009e5,wv,000,0098,0000811,070,54,083,07000US540839229299999,"Remainder of New Interest district, New Interest district, Randolph County, West Virginia",481,0,48,56,118,64,34,94,29,38
ACSSF,2009e5,wv,000,0098,0000812,070,54,083,07000US540839264088324,"Womelsdorf (Coalton) town, Roaring Creek district, Randolph County, West Virginia",128,0,2,17,22,14,9,11,10,43
ACSSF,2009e5,wv,000,0098,0000813,070,54,083,07000US540839264099999,"Remainder of Roaring Creek district, Roaring Creek district, Randolph County, West Virginia",580,0,29,122,123,45,86,14,0,161
ACSSF,2009e5,wv,000,0098,0000814,070,54,083,07000US540839342099999,"Valley Bend district, Valley Bend district, Randolph County, West Virginia",951,0,143,176,77,197,37,0,77,244
ACSSF,2009e5,wv,000,0098,0000815,070,54,085,07000US540859055224844,"Ellenboro town, Clay district, Ritchie County, West Virginia",208,8,6,27,37,9,10,33,16,62
ACSSF,2009e5,wv,000,0098,0000816,070,54,085,07000US540859055235428,"Harrisville town (part), Clay district, Ritchie County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0098,0000817,070,54,085,07000US540859055262764,"Pennsboro city, Clay district, Ritchie County, West Virginia",676,0,13,43,46,50,56,110,45,313
ACSSF,2009e5,wv,000,0098,0000818,070,54,085,07000US540859055299999,"Remainder of Clay district, Clay district, Ritchie County, West Virginia",939,16,94,196,174,150,27,111,16,155
ACSSF,2009e5,wv,000,0098,0000819,070,54,085,07000US540859138012124,"Cairo town, Grant district, Ritchie County, West Virginia",135,0,0,8,15,4,8,32,8,60
ACSSF,2009e5,wv,000,0098,0000820,070,54,085,07000US540859138099999,"Remainder of Grant district, Grant district, Ritchie County, West Virginia",1087,17,53,101,186,181,45,148,12,344
ACSSF,2009e5,wv,000,0098,0000821,070,54,085,07000US540859224499999,"Murphy district, Murphy district, Ritchie County, West Virginia",863,0,39,138,97,123,89,108,44,225
ACSSF,2009e5,wv,000,0098,0000822,070,54,085,07000US540859333603364,"Auburn town, Union district, Ritchie County, West Virginia",50,0,0,9,0,0,3,0,9,29
ACSSF,2009e5,wv,000,0098,0000823,070,54,085,07000US540859333635428,"Harrisville town (part), Union district, Ritchie County, West Virginia",1068,7,17,103,233,220,172,52,46,218
ACSSF,2009e5,wv,000,0098,0000824,070,54,085,07000US540859333665956,"Pullman town, Union district, Ritchie County, West Virginia",92,7,9,8,12,9,7,3,3,34
ACSSF,2009e5,wv,000,0098,0000825,070,54,085,07000US540859333699999,"Remainder of Union district, Union district, Ritchie County, West Virginia",560,16,0,41,96,139,56,23,54,135
ACSSF,2009e5,wv,000,0098,0000826,070,54,087,07000US540879079367660,"Reedy town, District I, Roane County, West Virginia",84,6,0,12,0,19,7,6,18,16
ACSSF,2009e5,wv,000,0098,0000827,070,54,087,07000US540879079375820,"Spencer city (part), District I, Roane County, West Virginia",325,0,0,24,55,72,63,17,26,68
ACSSF,2009e5,wv,000,0098,0000828,070,54,087,07000US540879079399999,"District Remainder of I, District I, Roane County, West Virginia",2204,13,84,167,275,695,287,212,147,324
ACSSF,2009e5,wv,000,0098,0000829,070,54,087,07000US540879082975820,"Spencer city (part), District II, Roane County, West Virginia",913,0,23,54,85,145,73,222,125,186
ACSSF,2009e5,wv,000,0098,0000830,070,54,087,07000US540879082999999,"District Remainder of II, District II, Roane County, West Virginia",1690,0,34,237,333,397,136,116,97,340
ACSSF,2009e5,wv,000,0098,0000831,070,54,087,07000US540879086599999,"District III, District III, Roane County, West Virginia",2543,23,212,233,351,511,194,186,270,563
ACSSF,2009e5,wv,000,0098,0000832,070,54,089,07000US540899021637636,"Hinton city (part), Bluestone River district, Summers County, West Virginia",606,0,0,0,0,22,24,108,98,354
ACSSF,2009e5,wv,000,0098,0000833,070,54,089,07000US540899021699999,"Remainder of Bluestone River district, Bluestone River district, Summers County, West Virginia",2046,0,182,329,362,368,108,211,165,321
ACSSF,2009e5,wv,000,0098,0000834,070,54,089,07000US540899144037636,"Hinton city (part), Greenbrier River district, Summers County, West Virginia",524,0,0,15,80,50,67,19,81,212
ACSSF,2009e5,wv,000,0098,0000835,070,54,089,07000US540899144099999,"Remainder of Greenbrier River district, Greenbrier River district, Summers County, West Virginia",2067,30,73,277,269,415,155,241,148,459
ACSSF,2009e5,wv,000,0098,0000836,070,54,089,07000US540899231637636,"Hinton city (part), New River district, Summers County, West Virginia",391,0,0,13,36,23,0,18,80,221
ACSSF,2009e5,wv,000,0098,0000837,070,54,089,07000US540899231699999,"Remainder of New River district, New River district, Summers County, West Virginia",1884,48,71,244,246,225,187,135,329,399
ACSSF,2009e5,wv,000,0098,0000838,070,54,091,07000US540919099332716,"Grafton city (part), Eastern district, Taylor County, West Virginia",883,0,0,0,127,91,119,223,209,114
ACSSF,2009e5,wv,000,0098,0000839,070,54,091,07000US540919099399999,"Remainder of Eastern district, Eastern district, Taylor County, West Virginia",1624,0,65,272,304,293,111,91,82,406
ACSSF,2009e5,wv,000,0098,0000840,070,54,091,07000US540919317532716,"Grafton city (part), Tygart district, Taylor County, West Virginia",1754,0,0,13,22,201,244,125,31,1118
ACSSF,2009e5,wv,000,0098,0000841,070,54,091,07000US540919317599999,"Remainder of Tygart district, Tygart district, Taylor County, West Virginia",468,0,0,156,46,58,43,17,67,81
ACSSF,2009e5,wv,000,0098,0000842,070,54,091,07000US540919362127940,"Flemington town, Western district, Taylor County, West Virginia",117,0,4,3,0,24,13,3,29,41
ACSSF,2009e5,wv,000,0098,0000843,070,54,091,07000US540919362199999,"Remainder of Western district, Western district, Taylor County, West Virginia",2468,24,199,663,394,336,114,102,127,509
ACSSF,2009e5,wv,000,0098,0000844,070,54,093,07000US540939019234492,"Hambleton town, Black Fork district, Tucker County, West Virginia",125,0,0,3,24,16,6,4,8,64
ACSSF,2009e5,wv,000,0098,0000845,070,54,093,07000US540939019236460,"Hendricks town, Black Fork district, Tucker County, West Virginia",172,4,0,17,21,29,17,8,8,68
ACSSF,2009e5,wv,000,0098,0000846,070,54,093,07000US540939019262284,"Parsons city, Black Fork district, Tucker County, West Virginia",792,8,2,70,155,104,62,73,73,245
ACSSF,2009e5,wv,000,0098,0000847,070,54,093,07000US540939019299999,"Remainder of Black Fork district, Black Fork district, Tucker County, West Virginia",726,22,16,122,116,134,129,22,16,149
ACSSF,2009e5,wv,000,0098,0000848,070,54,093,07000US540939062499999,"Clover district, Clover district, Tucker County, West Virginia",142,0,0,0,65,77,0,0,0,0
ACSSF,2009e5,wv,000,0098,0000849,070,54,093,07000US540939074420428,"Davis town, Davis district, Tucker County, West Virginia",389,7,7,34,31,45,14,14,9,228
ACSSF,2009e5,wv,000,0098,0000850,070,54,093,07000US540939074480020,"Thomas city (part), Davis district, Tucker County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0098,0000851,070,54,093,07000US540939074499999,"Remainder of Davis district, Davis district, Tucker County, West Virginia",50,0,0,0,35,0,0,15,0,0
ACSSF,2009e5,wv,000,0098,0000852,070,54,093,07000US540939094899999,"Dry Fork district, Dry Fork district, Tucker County, West Virginia",1370,0,93,435,520,114,102,12,29,65
ACSSF,2009e5,wv,000,0098,0000853,070,54,093,07000US540939105680020,"Thomas city (part), Fairfax district, Tucker County, West Virginia",318,9,7,36,44,22,9,12,5,174
ACSSF,2009e5,wv,000,0098,0000854,070,54,093,07000US540939105699999,"Remainder of Fairfax district, Fairfax district, Tucker County, West Virginia",113,0,0,27,35,24,0,0,0,27
ACSSF,2009e5,wv,000,0098,0000855,070,54,093,07000US540939189699999,"Licking district, Licking district, Tucker County, West Virginia",138,20,0,0,45,33,0,0,0,40
ACSSF,2009e5,wv,000,0098,0000856,070,54,093,07000US540939268899999,"St. George district, St. George district, Tucker County, West Virginia",485,0,0,78,85,110,15,42,29,126
ACSSF,2009e5,wv,000,0098,0000857,070,54,095,07000US540959046929404,"Friendly town, Central district, Tyler County, West Virginia",57,0,4,3,12,5,0,0,10,23
ACSSF,2009e5,wv,000,0098,0000858,070,54,095,07000US540959046953572,"Middlebourne town, Central district, Tyler County, West Virginia",472,0,5,17,72,91,55,31,29,172
ACSSF,2009e5,wv,000,0098,0000859,070,54,095,07000US540959046999999,"Remainder of Central district, Central district, Tyler County, West Virginia",714,29,0,47,104,149,114,22,53,196
ACSSF,2009e5,wv,000,0098,0000860,070,54,095,07000US540959233461636,"Paden City city (part), North district, Tyler County, West Virginia",408,0,22,9,38,27,85,84,29,114
ACSSF,2009e5,wv,000,0098,0000861,070,54,095,07000US540959233499999,"Remainder of North district, North district, Tyler County, West Virginia",652,0,47,74,163,175,8,67,14,104
ACSSF,2009e5,wv,000,0098,0000862,070,54,095,07000US540959289899999,"South district, South district, Tyler County, West Virginia",1403,75,62,105,304,299,35,28,46,449
ACSSF,2009e5,wv,000,0098,0000863,070,54,095,07000US540959359274380,"Sistersville city, West district, Tyler County, West Virginia",857,0,28,38,26,59,43,159,95,409
ACSSF,2009e5,wv,000,0098,0000864,070,54,095,07000US540959359299999,"Remainder of West district, West district, Tyler County, West Virginia",356,11,47,35,20,60,78,46,11,48
ACSSF,2009e5,wv,000,0098,0000865,070,54,097,07000US540979110211188,"Buckhannon city (part), First district, Upshur County, West Virginia",2285,13,10,185,201,327,341,267,397,544
ACSSF,2009e5,wv,000,0098,0000866,070,54,097,07000US540979110299999,"Remainder of First district, First district, Upshur County, West Virginia",977,0,18,130,159,233,247,69,50,71
ACSSF,2009e5,wv,000,0098,0000867,070,54,097,07000US540979274511188,"Buckhannon city (part), Second district, Upshur County, West Virginia",11,0,0,0,0,11,0,0,0,0
ACSSF,2009e5,wv,000,0098,0000868,070,54,097,07000US540979274599999,"Remainder of Second district, Second district, Upshur County, West Virginia",4060,29,242,637,830,976,354,431,180,381
ACSSF,2009e5,wv,000,0098,0000869,070,54,097,07000US540979310511188,"Buckhannon city (part), Third district, Upshur County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0098,0000870,070,54,097,07000US540979310599999,"Remainder of Third district, Third district, Upshur County, West Virginia",4042,46,197,670,709,1183,319,213,280,425
ACSSF,2009e5,wv,000,0098,0000871,070,54,099,07000US540999032428516,"Fort Gay town, Butler district, Wayne County, West Virginia",418,0,23,28,89,68,59,35,23,93
ACSSF,2009e5,wv,000,0098,0000872,070,54,099,07000US540999032499999,"Remainder of Butler district, Butler district, Wayne County, West Virginia",3715,46,273,695,648,781,334,307,222,409
ACSSF,2009e5,wv,000,0098,0000873,070,54,099,07000US540999049214308,"Ceredo city (part), Ceredo district, Wayne County, West Virginia",990,19,22,55,240,74,127,91,157,205
ACSSF,2009e5,wv,000,0098,0000874,070,54,099,07000US540999049243180,"Kenova city, Ceredo district, Wayne County, West Virginia",1662,0,0,44,110,207,165,478,285,373
ACSSF,2009e5,wv,000,0098,0000875,070,54,099,07000US540999049299999,"Remainder of Ceredo district, Ceredo district, Wayne County, West Virginia",1410,0,138,191,327,181,216,120,183,54
ACSSF,2009e5,wv,000,0098,0000876,070,54,099,07000US540999303699999,"Stonewall district, Stonewall district, Wayne County, West Virginia",3530,28,282,745,624,782,445,107,128,389
