FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Male:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,Female:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
ACSSF,2011e5,wv,000,0043,0002211,080,54,059,08000US540599369699999957400,"Census Tract 9574 (part), Remainder of Williamson district, Williamson district, Mingo County, West Virginia",152,78,0,18,0,0,0,0,0,0,46,0,0,0,14,0,0,0,74,0,0,0,21,12,0,0,0,41,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002212,080,54,059,08000US540599369699999957500,"Census Tract 9575 (part), Remainder of Williamson district, Williamson district, Mingo County, West Virginia",176,73,0,0,0,18,0,14,0,0,41,0,0,0,0,0,0,0,103,0,0,0,30,0,0,0,7,34,0,32,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002213,080,54,061,08000US540619045655756010101,"Census Tract 101.01, Morgantown city (part), Central district, Monongalia County, West Virginia",165,109,0,0,0,0,0,0,0,0,29,0,58,0,22,0,0,0,56,0,0,0,0,0,0,0,0,0,9,18,0,16,13,0,0
ACSSF,2011e5,wv,000,0043,0002214,080,54,061,08000US540619045655756010102,"Census Tract 101.02 (part), Morgantown city (part), Central district, Monongalia County, West Virginia",546,315,0,0,0,0,0,0,22,11,47,13,101,0,91,22,8,0,231,5,0,0,0,0,0,0,0,144,0,17,0,49,1,15,0
ACSSF,2011e5,wv,000,0043,0002215,080,54,061,08000US540619045655756010201,"Census Tract 102.01 (part), Morgantown city (part), Central district, Monongalia County, West Virginia",209,129,1,0,0,0,0,0,39,9,6,9,8,0,40,4,7,6,80,0,0,0,0,0,0,0,0,10,0,6,5,24,24,0,11
ACSSF,2011e5,wv,000,0043,0002216,080,54,061,08000US540619045655756010202,"Census Tract 102.02 (part), Morgantown city (part), Central district, Monongalia County, West Virginia",665,315,0,0,0,0,0,0,0,0,35,37,59,0,107,65,3,9,350,0,0,0,44,0,0,0,19,42,0,41,36,136,18,0,14
ACSSF,2011e5,wv,000,0043,0002217,080,54,061,08000US540619045655756010400,"Census Tract 104 (part), Morgantown city (part), Central district, Monongalia County, West Virginia",1009,442,0,0,8,0,0,0,0,0,93,33,11,0,82,128,24,63,567,0,0,9,0,26,0,9,20,60,40,36,50,188,86,29,14
ACSSF,2011e5,wv,000,0043,0002218,080,54,061,08000US540619045655756010700,"Census Tract 107 (part), Morgantown city (part), Central district, Monongalia County, West Virginia",1820,809,55,0,19,6,0,0,0,3,275,43,62,15,190,95,0,46,1011,9,0,21,27,28,6,10,21,253,0,135,69,203,208,4,17
ACSSF,2011e5,wv,000,0043,0002219,080,54,061,08000US540619045655756010800,"Census Tract 108 (part), Morgantown city (part), Central district, Monongalia County, West Virginia",98,42,0,0,0,0,0,0,0,0,26,0,7,0,9,0,0,0,56,0,0,0,0,10,0,4,0,25,0,0,12,0,5,0,0
ACSSF,2011e5,wv,000,0043,0002220,080,54,061,08000US540619045655756010901,"Census Tract 109.01, Morgantown city (part), Central district, Monongalia County, West Virginia",1641,917,0,0,0,0,1,0,8,0,168,31,201,0,209,171,58,70,724,0,0,0,17,0,0,20,13,167,8,90,31,184,155,0,39
ACSSF,2011e5,wv,000,0043,0002221,080,54,061,08000US540619045655756010902,"Census Tract 109.02 (part), Morgantown city (part), Central district, Monongalia County, West Virginia",1547,871,5,0,4,0,10,19,10,17,209,0,143,37,189,102,38,88,676,0,0,0,0,0,40,6,9,117,24,106,29,178,125,9,33
ACSSF,2011e5,wv,000,0043,0002222,080,54,061,08000US540619045655756011000,"Census Tract 110 (part), Morgantown city (part), Central district, Monongalia County, West Virginia",2298,1656,42,8,10,23,20,10,37,42,619,85,244,91,247,72,46,60,642,2,0,0,0,0,50,33,0,58,43,138,27,70,180,16,25
ACSSF,2011e5,wv,000,0043,0002223,080,54,061,08000US540619045655756011100,"Census Tract 111 (part), Morgantown city (part), Central district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002224,080,54,061,08000US540619045655756011200,"Census Tract 112 (part), Morgantown city (part), Central district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002225,080,54,061,08000US540619045655756011803,"Census Tract 118.03 (part), Morgantown city (part), Central district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002226,080,54,061,08000US540619045655756011805,"Census Tract 118.05 (part), Morgantown city (part), Central district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002227,080,54,061,08000US540619045655756012000,"Census Tract 120 (part), Morgantown city (part), Central district, Monongalia County, West Virginia",1675,780,0,0,0,0,0,0,6,0,156,48,77,0,142,71,155,125,895,0,0,0,10,0,0,8,0,143,16,110,84,205,234,46,39
ACSSF,2011e5,wv,000,0043,0002228,080,54,061,08000US540619045676516010400,"Census Tract 104 (part), Star City town (part), Central district, Monongalia County, West Virginia",1137,533,2,0,3,7,7,14,9,9,147,26,53,24,119,62,12,39,604,3,9,8,19,10,9,41,9,141,53,68,51,85,67,11,20
ACSSF,2011e5,wv,000,0043,0002229,080,54,061,08000US540619045676516011200,"Census Tract 112 (part), Star City town (part), Central district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002230,080,54,061,08000US540619045699999010400,"Census Tract 104 (part), Remainder of Central district, Central district, Monongalia County, West Virginia",91,26,0,0,0,0,0,0,0,0,14,0,9,0,0,3,0,0,65,0,0,0,0,0,24,0,13,0,4,22,0,0,0,2,0
ACSSF,2011e5,wv,000,0043,0002231,080,54,061,08000US540619045699999010700,"Census Tract 107 (part), Remainder of Central district, Central district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002232,080,54,061,08000US540619045699999010902,"Census Tract 109.02 (part), Remainder of Central district, Central district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002233,080,54,061,08000US540619045699999011000,"Census Tract 110 (part), Remainder of Central district, Central district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002234,080,54,061,08000US540619045699999011200,"Census Tract 112 (part), Remainder of Central district, Central district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002235,080,54,061,08000US540619045699999011803,"Census Tract 118.03 (part), Remainder of Central district, Central district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002236,080,54,061,08000US540619045699999011805,"Census Tract 118.05 (part), Remainder of Central district, Central district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002237,080,54,061,08000US540619045699999012000,"Census Tract 120 (part), Remainder of Central district, Central district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002238,080,54,061,08000US540619098310420011803,"Census Tract 118.03 (part), Brookhaven CDP (part), Eastern district, Monongalia County, West Virginia",1121,480,0,0,0,22,13,0,15,0,288,11,40,26,23,22,0,20,641,0,0,0,0,72,35,0,40,240,0,47,64,51,37,0,55
ACSSF,2011e5,wv,000,0043,0002239,080,54,061,08000US540619098310420011805,"Census Tract 118.05 (part), Brookhaven CDP (part), Eastern district, Monongalia County, West Virginia",2120,1062,22,0,0,0,36,35,45,35,327,75,70,88,146,157,14,12,1058,22,0,0,19,19,0,33,46,337,47,169,52,124,158,32,0
ACSSF,2011e5,wv,000,0043,0002240,080,54,061,08000US540619098310420011806,"Census Tract 118.06 (part), Brookhaven CDP (part), Eastern district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002241,080,54,061,08000US540619098314775010800,"Census Tract 108 (part), Cheat Lake CDP, Eastern district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002242,080,54,061,08000US540619098314775011600,"Census Tract 116 (part), Cheat Lake CDP, Eastern district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002243,080,54,061,08000US540619098314775011700,"Census Tract 117 (part), Cheat Lake CDP, Eastern district, Monongalia County, West Virginia",2064,914,0,0,0,11,0,0,8,0,231,26,170,45,133,87,149,54,1150,6,0,8,37,32,0,48,8,220,68,130,123,208,159,73,30
ACSSF,2011e5,wv,000,0043,0002244,080,54,061,08000US540619098314775011805,"Census Tract 118.05 (part), Cheat Lake CDP, Eastern district, Monongalia County, West Virginia",410,197,0,0,0,0,8,0,0,0,63,0,0,0,15,40,13,58,213,0,0,12,0,0,0,0,22,0,45,29,19,42,44,0,0
ACSSF,2011e5,wv,000,0043,0002245,080,54,061,08000US540619098314775011806,"Census Tract 118.06 (part), Cheat Lake CDP, Eastern district, Monongalia County, West Virginia",2885,1429,0,0,0,0,0,42,12,0,425,9,135,49,348,134,147,128,1456,0,0,0,41,15,0,0,0,530,96,120,79,342,154,24,55
ACSSF,2011e5,wv,000,0043,0002246,080,54,061,08000US540619098355756010102,"Census Tract 101.02 (part), Morgantown city (part), Eastern district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002247,080,54,061,08000US540619098355756010201,"Census Tract 102.01 (part), Morgantown city (part), Eastern district, Monongalia County, West Virginia",107,74,0,0,0,0,0,0,0,0,0,0,44,0,11,0,0,19,33,0,0,0,0,0,0,0,0,0,0,21,0,12,0,0,0
ACSSF,2011e5,wv,000,0043,0002248,080,54,061,08000US540619098355756010202,"Census Tract 102.02 (part), Morgantown city (part), Eastern district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002249,080,54,061,08000US540619098355756010400,"Census Tract 104 (part), Morgantown city (part), Eastern district, Monongalia County, West Virginia",61,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
ACSSF,2011e5,wv,000,0043,0002250,080,54,061,08000US540619098355756010600,"Census Tract 106 (part), Morgantown city (part), Eastern district, Monongalia County, West Virginia",205,108,0,0,0,0,0,0,0,0,0,0,0,0,88,20,0,0,97,0,0,0,0,0,0,0,0,28,0,10,0,48,0,11,0
ACSSF,2011e5,wv,000,0043,0002251,080,54,061,08000US540619098355756010700,"Census Tract 107 (part), Morgantown city (part), Eastern district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002252,080,54,061,08000US540619098355756010800,"Census Tract 108 (part), Morgantown city (part), Eastern district, Monongalia County, West Virginia",46,22,0,0,0,0,0,0,0,0,16,0,0,0,0,6,0,0,24,0,0,0,0,0,0,0,0,18,0,0,0,6,0,0,0
ACSSF,2011e5,wv,000,0043,0002253,080,54,061,08000US540619098355756010902,"Census Tract 109.02 (part), Morgantown city (part), Eastern district, Monongalia County, West Virginia",17,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
ACSSF,2011e5,wv,000,0043,0002254,080,54,061,08000US540619098355756011000,"Census Tract 110 (part), Morgantown city (part), Eastern district, Monongalia County, West Virginia",474,178,7,0,0,0,0,0,14,0,54,0,8,0,38,35,22,0,296,122,0,0,17,0,0,8,0,11,4,66,0,38,9,21,0
ACSSF,2011e5,wv,000,0043,0002255,080,54,061,08000US540619098355756011600,"Census Tract 116 (part), Morgantown city (part), Eastern district, Monongalia County, West Virginia",29,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002256,080,54,061,08000US540619098355756011805,"Census Tract 118.05 (part), Morgantown city (part), Eastern district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002257,080,54,061,08000US540619098355756012000,"Census Tract 120 (part), Morgantown city (part), Eastern district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002258,080,54,061,08000US540619098399999010102,"Census Tract 101.02 (part), Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002259,080,54,061,08000US540619098399999010201,"Census Tract 102.01 (part), Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",1356,747,0,0,9,20,0,43,0,0,54,0,185,38,226,74,17,81,609,9,0,0,12,0,0,0,0,64,51,42,22,249,61,69,30
ACSSF,2011e5,wv,000,0043,0002260,080,54,061,08000US540619098399999010202,"Census Tract 102.02 (part), Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",367,247,0,0,0,0,0,0,26,0,12,0,14,0,60,76,22,37,120,0,0,0,0,12,0,0,12,14,0,0,0,14,57,0,11
ACSSF,2011e5,wv,000,0043,0002261,080,54,061,08000US540619098399999010400,"Census Tract 104 (part), Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",179,68,0,0,0,0,0,0,0,0,20,0,14,0,20,0,0,14,111,0,0,0,0,0,0,0,0,27,25,0,0,9,50,0,0
ACSSF,2011e5,wv,000,0043,0002262,080,54,061,08000US540619098399999010600,"Census Tract 106 (part), Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",2392,1102,5,3,0,6,15,0,9,34,137,48,65,26,246,180,49,279,1290,4,0,17,31,1,13,0,0,256,64,71,45,415,196,56,121
ACSSF,2011e5,wv,000,0043,0002263,080,54,061,08000US540619098399999010700,"Census Tract 107 (part), Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",105,53,0,0,0,0,0,0,0,0,8,0,0,0,10,17,18,0,52,0,0,0,0,0,0,0,0,15,0,0,0,9,28,0,0
ACSSF,2011e5,wv,000,0043,0002264,080,54,061,08000US540619098399999010800,"Census Tract 108 (part), Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",2458,1379,24,23,0,24,85,37,22,49,454,31,125,36,333,53,24,59,1079,0,0,0,18,0,14,0,33,370,48,88,78,246,105,27,52
ACSSF,2011e5,wv,000,0043,0002265,080,54,061,08000US540619098399999010902,"Census Tract 109.02 (part), Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",550,267,0,0,0,0,9,0,7,0,82,19,16,17,101,16,0,0,283,0,0,0,0,0,0,0,21,40,45,33,9,66,61,0,8
ACSSF,2011e5,wv,000,0043,0002266,080,54,061,08000US540619098399999011000,"Census Tract 110 (part), Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",269,99,0,0,0,0,0,0,0,14,35,50,0,0,0,0,0,0,170,0,0,0,0,9,26,0,0,41,16,31,0,47,0,0,0
ACSSF,2011e5,wv,000,0043,0002267,080,54,061,08000US540619098399999011100,"Census Tract 111 (part), Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002268,080,54,061,08000US540619098399999011600,"Census Tract 116 (part), Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",2859,1305,0,0,0,18,0,13,86,11,363,66,103,96,171,151,78,149,1554,0,0,0,46,10,0,0,10,317,83,279,57,349,199,122,82
ACSSF,2011e5,wv,000,0043,0002269,080,54,061,08000US540619098399999011700,"Census Tract 117 (part), Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",358,200,0,0,0,0,0,10,0,0,86,47,9,28,20,0,0,0,158,0,0,0,0,0,0,10,0,13,0,15,44,37,0,0,39
ACSSF,2011e5,wv,000,0043,0002270,080,54,061,08000US540619098399999011803,"Census Tract 118.03 (part), Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",530,252,0,0,0,20,26,24,0,0,101,17,21,0,43,0,0,0,278,0,0,0,28,14,0,9,0,133,15,60,0,19,0,0,0
ACSSF,2011e5,wv,000,0043,0002271,080,54,061,08000US540619098399999011805,"Census Tract 118.05 (part), Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",79,40,0,0,0,0,0,0,0,0,29,0,0,0,11,0,0,0,39,0,0,0,0,0,0,0,0,28,0,0,0,11,0,0,0
ACSSF,2011e5,wv,000,0043,0002272,080,54,061,08000US540619098399999011806,"Census Tract 118.06 (part), Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",169,98,0,0,0,0,0,0,0,0,63,0,10,0,8,17,0,0,71,0,0,0,0,0,0,18,0,17,0,15,0,0,21,0,0
ACSSF,2011e5,wv,000,0043,0002273,080,54,061,08000US540619098399999012000,"Census Tract 120 (part), Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",687,372,0,0,0,10,0,0,0,0,25,0,24,9,118,35,78,73,315,0,0,9,0,21,0,0,0,27,0,9,21,116,75,23,14
ACSSF,2011e5,wv,000,0043,0002274,080,54,061,08000US540619361208092011400,"Census Tract 114 (part), Blacksville town, Western district, Monongalia County, West Virginia",84,44,0,0,0,0,3,0,0,0,22,0,2,6,9,2,0,0,40,0,0,0,0,0,0,2,3,22,1,0,7,5,0,0,0
ACSSF,2011e5,wv,000,0043,0002275,080,54,061,08000US540619361210420011803,"Census Tract 118.03 (part), Brookhaven CDP (part), Western district, Monongalia County, West Virginia",34,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,22,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002276,080,54,061,08000US540619361213756011500,"Census Tract 115 (part), Cassville CDP, Western district, Monongalia County, West Virginia",519,248,0,0,0,0,0,17,13,8,132,19,42,0,17,0,0,0,271,0,0,0,0,11,8,14,30,122,12,39,0,35,0,0,0
ACSSF,2011e5,wv,000,0043,0002277,080,54,061,08000US540619361232932011200,"Census Tract 112 (part), Granville town, Western district, Monongalia County, West Virginia",460,229,0,13,0,6,8,0,12,0,125,3,47,3,8,4,0,0,231,0,2,23,6,4,5,0,0,155,0,17,19,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002278,080,54,061,08000US540619361255756010400,"Census Tract 104 (part), Morgantown city (part), Western district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002279,080,54,061,08000US540619361255756011000,"Census Tract 110 (part), Morgantown city (part), Western district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002280,080,54,061,08000US540619361255756011500,"Census Tract 115 (part), Morgantown city (part), Western district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002281,080,54,061,08000US540619361255756011804,"Census Tract 118.04 (part), Morgantown city (part), Western district, Monongalia County, West Virginia",29,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
ACSSF,2011e5,wv,000,0043,0002282,080,54,061,08000US540619361262788011400,"Census Tract 114 (part), Pentress CDP, Western district, Monongalia County, West Virginia",135,52,0,0,0,0,8,0,0,0,44,0,0,0,0,0,0,0,83,0,0,0,0,0,8,0,0,59,0,0,0,16,0,0,0
ACSSF,2011e5,wv,000,0043,0002283,080,54,061,08000US540619361262788011500,"Census Tract 115 (part), Pentress CDP, Western district, Monongalia County, West Virginia",70,49,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002284,080,54,061,08000US540619361276516010400,"Census Tract 104 (part), Star City town (part), Western district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002285,080,54,061,08000US540619361276516011200,"Census Tract 112 (part), Star City town (part), Western district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002286,080,54,061,08000US540619361276516011500,"Census Tract 115 (part), Star City town (part), Western district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002287,080,54,061,08000US540619361285996011100,"Census Tract 111 (part), Westover city, Western district, Monongalia County, West Virginia",1470,668,0,12,9,32,8,15,0,12,293,40,66,11,75,53,22,20,802,7,0,9,17,66,8,12,0,296,75,80,54,106,66,6,0
ACSSF,2011e5,wv,000,0043,0002288,080,54,061,08000US540619361285996011200,"Census Tract 112 (part), Westover city, Western district, Monongalia County, West Virginia",1221,632,11,0,0,4,7,45,0,14,279,35,61,43,73,28,21,11,589,9,0,29,16,9,0,0,0,246,27,88,27,87,51,0,0
ACSSF,2011e5,wv,000,0043,0002289,080,54,061,08000US540619361299999010400,"Census Tract 104 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0043,0002290,080,54,061,08000US540619361299999011000,"Census Tract 110 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",253,107,0,0,10,0,0,10,0,0,11,23,0,0,36,17,0,0,146,0,0,0,0,0,11,0,0,44,12,52,0,7,20,0,0
ACSSF,2011e5,wv,000,0043,0002291,080,54,061,08000US540619361299999011100,"Census Tract 111 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",317,156,0,0,0,0,0,0,0,0,36,0,33,0,36,11,31,9,161,0,0,0,0,26,0,13,0,25,20,0,10,29,28,0,10
ACSSF,2011e5,wv,000,0043,0002292,080,54,061,08000US540619361299999011200,"Census Tract 112 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",125,21,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,104,0,0,0,0,0,0,9,0,56,0,0,0,0,39,0,0
ACSSF,2011e5,wv,000,0043,0002293,080,54,061,08000US540619361299999011300,"Census Tract 113, Remainder of Western district, Western district, Monongalia County, West Virginia",3069,1547,13,0,8,49,35,45,17,48,810,79,151,31,186,53,10,12,1522,27,21,7,48,8,64,48,39,595,70,111,91,202,181,10,0
ACSSF,2011e5,wv,000,0043,0002294,080,54,061,08000US540619361299999011400,"Census Tract 114 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",2462,1250,7,0,0,50,9,7,102,8,658,85,60,88,176,0,0,0,1212,0,0,0,9,18,32,49,8,615,78,82,105,109,50,0,57
ACSSF,2011e5,wv,000,0043,0002295,080,54,061,08000US540619361299999011500,"Census Tract 115 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",2751,1152,38,13,8,22,73,23,58,21,523,28,90,51,140,43,21,0,1599,10,0,0,69,229,51,8,0,781,28,166,91,149,17,0,0
ACSSF,2011e5,wv,000,0043,0002296,080,54,061,08000US540619361299999011803,"Census Tract 118.03 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",837,480,0,0,20,45,20,0,54,8,231,18,29,0,26,29,0,0,357,0,0,0,22,21,0,42,0,110,48,37,0,38,39,0,0
ACSSF,2011e5,wv,000,0043,0002297,080,54,061,08000US540619361299999011804,"Census Tract 118.04 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",2596,1354,15,0,0,41,42,56,71,10,623,77,91,44,195,57,0,32,1242,0,0,0,29,53,48,100,34,395,74,196,79,195,39,0,0
ACSSF,2011e5,wv,000,0043,0002298,080,54,061,08000US540619361299999011900,"Census Tract 119, Remainder of Western district, Western district, Monongalia County, West Virginia",2542,1340,5,0,12,39,58,21,16,0,312,11,189,71,377,154,53,22,1202,0,0,0,53,11,20,8,10,320,29,200,82,246,152,65,6
ACSSF,2011e5,wv,000,0043,0002299,080,54,063,08000US540639045781940950200,"Census Tract 9502 (part), Union town, Central district, Monroe County, West Virginia",398,193,3,0,0,13,4,3,6,0,84,0,43,1,29,3,4,0,205,0,0,1,3,0,11,13,0,72,19,24,17,7,29,5,4
ACSSF,2011e5,wv,000,0043,0002300,080,54,063,08000US540639045799999950100,"Census Tract 9501 (part), Remainder of Central district, Central district, Monroe County, West Virginia",186,104,0,0,0,0,0,0,0,0,61,0,24,0,19,0,0,0,82,0,0,0,0,0,0,0,9,35,10,0,0,28,0,0,0
