FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races:,Two races including Some other race,"Two races excluding Some other race, and three or more races"
ACSSF,2009e5,wv,000,0012,0001981,080,54,061,08000US540619361285996011100,"Census Tract 111 (part), Westover city, Western district, Monongalia County, West Virginia",2869,2831,10,0,0,0,0,28,0,28
ACSSF,2009e5,wv,000,0012,0001982,080,54,061,08000US540619361285996011200,"Census Tract 112 (part), Westover city, Western district, Monongalia County, West Virginia",1187,891,192,71,0,0,0,33,0,33
ACSSF,2009e5,wv,000,0012,0001983,080,54,061,08000US540619361299999011000,"Census Tract 110 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",248,238,10,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001984,080,54,061,08000US540619361299999011100,"Census Tract 111 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",324,324,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001985,080,54,061,08000US540619361299999011200,"Census Tract 112 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",263,225,38,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001986,080,54,061,08000US540619361299999011300,"Census Tract 113 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",4015,3942,24,0,0,0,17,32,0,32
ACSSF,2009e5,wv,000,0012,0001987,080,54,061,08000US540619361299999011400,"Census Tract 114 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",3790,3771,0,19,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001988,080,54,061,08000US540619361299999011500,"Census Tract 115 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",2820,2785,0,0,13,0,0,22,22,0
ACSSF,2009e5,wv,000,0012,0001989,080,54,061,08000US540619361299999011802,"Census Tract 118.02 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",3420,3390,0,0,0,0,0,30,0,30
ACSSF,2009e5,wv,000,0012,0001990,080,54,061,08000US540619361299999011900,"Census Tract 119 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",4990,4842,26,9,30,0,11,72,9,63
ACSSF,2009e5,wv,000,0012,0001991,080,54,063,08000US540639045781940950200,"Census Tract 9502 (part), Union town, Central district, Monroe County, West Virginia",730,651,34,45,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001992,080,54,063,08000US540639045799999950100,"Census Tract 9501 (part), Remainder of Central district, Central district, Monroe County, West Virginia",112,112,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001993,080,54,063,08000US540639045799999950200,"Census Tract 9502 (part), Remainder of Central district, Central district, Monroe County, West Virginia",2979,2979,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001994,080,54,063,08000US540639045799999950300,"Census Tract 9503 (part), Remainder of Central district, Central district, Monroe County, West Virginia",819,819,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001995,080,54,063,08000US540639098400772950200,"Census Tract 9502 (part), Alderson town (part), Eastern district, Monroe County, West Virginia",264,158,0,90,0,0,2,14,0,14
ACSSF,2009e5,wv,000,0012,0001996,080,54,063,08000US540639098499999950100,"Census Tract 9501 (part), Remainder of Eastern district, Eastern district, Monroe County, West Virginia",3375,3315,32,19,0,0,0,9,9,0
ACSSF,2009e5,wv,000,0012,0001997,080,54,063,08000US540639098499999950200,"Census Tract 9502 (part), Remainder of Eastern district, Eastern district, Monroe County, West Virginia",562,543,0,0,0,0,0,19,0,19
ACSSF,2009e5,wv,000,0012,0001998,080,54,063,08000US540639361363052950300,"Census Tract 9503 (part), Peterstown town, Western district, Monroe County, West Virginia",588,588,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001999,080,54,063,08000US540639361399999950200,"Census Tract 9502 (part), Remainder of Western district, Western district, Monroe County, West Virginia",52,20,32,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002000,080,54,063,08000US540639361399999950300,"Census Tract 9503 (part), Remainder of Western district, Western district, Monroe County, West Virginia",4125,4077,0,0,0,0,0,48,0,48
ACSSF,2009e5,wv,000,0012,0002001,080,54,065,08000US540659078604876970800,"Census Tract 9708 (part), Bath (Berkeley Springs) town (part), District 1, Morgan County, West Virginia",8,8,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002002,080,54,065,08000US540659078662332970900,"Census Tract 9709 (part), Paw Paw town, District 1, Morgan County, West Virginia",425,392,25,0,3,0,0,5,0,5
ACSSF,2009e5,wv,000,0012,0002003,080,54,065,08000US540659078699999970800,"Census Tract 9708 (part), District Remainder of 1, District 1, Morgan County, West Virginia",696,680,0,0,16,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002004,080,54,065,08000US540659078699999970900,"Census Tract 9709 (part), District Remainder of 1, District 1, Morgan County, West Virginia",1831,1774,16,0,21,0,0,20,0,20
ACSSF,2009e5,wv,000,0012,0002005,080,54,065,08000US540659078699999971000,"Census Tract 9710 (part), District Remainder of 1, District 1, Morgan County, West Virginia",1401,1368,0,0,0,0,0,33,33,0
ACSSF,2009e5,wv,000,0012,0002006,080,54,065,08000US540659082204876970800,"Census Tract 9708 (part), Bath (Berkeley Springs) town (part), District 2, Morgan County, West Virginia",824,797,3,9,12,0,0,3,0,3
ACSSF,2009e5,wv,000,0012,0002007,080,54,065,08000US540659082299999970700,"Census Tract 9707 (part), District Remainder of 2, District 2, Morgan County, West Virginia",116,116,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002008,080,54,065,08000US540659082299999970800,"Census Tract 9708 (part), District Remainder of 2, District 2, Morgan County, West Virginia",2227,2206,0,21,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002009,080,54,065,08000US540659082299999971000,"Census Tract 9710 (part), District Remainder of 2, District 2, Morgan County, West Virginia",2562,2536,0,0,9,0,0,17,0,17
ACSSF,2009e5,wv,000,0012,0002010,080,54,065,08000US540659085899999970700,"Census Tract 9707 (part), District 3, District 3, Morgan County, West Virginia",6137,6006,18,9,0,0,0,104,0,104
ACSSF,2009e5,wv,000,0012,0002011,080,54,065,08000US540659085899999970800,"Census Tract 9708 (part), District 3, District 3, Morgan County, West Virginia",20,20,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002012,080,54,065,08000US540659085899999971000,"Census Tract 9710 (part), District 3, District 3, Morgan County, West Virginia",56,56,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002013,080,54,067,08000US540679013218604980400,"Census Tract 9804 (part), Craigsville CDP, Beaver district, Nicholas County, West Virginia",3376,3328,0,0,0,0,48,0,0,0
ACSSF,2009e5,wv,000,0012,0002014,080,54,067,08000US540679013268116980500,"Census Tract 9805 (part), Richwood city, Beaver district, Nicholas County, West Virginia",1171,1171,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002015,080,54,067,08000US540679013268116980600,"Census Tract 9806 (part), Richwood city, Beaver district, Nicholas County, West Virginia",1040,1023,11,0,0,0,0,6,0,6
ACSSF,2009e5,wv,000,0012,0002016,080,54,067,08000US540679013299999980100,"Census Tract 9801 (part), Remainder of Beaver district, Beaver district, Nicholas County, West Virginia",189,189,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002017,080,54,067,08000US540679013299999980400,"Census Tract 9804 (part), Remainder of Beaver district, Beaver district, Nicholas County, West Virginia",1729,1729,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002018,080,54,067,08000US540679013299999980500,"Census Tract 9805 (part), Remainder of Beaver district, Beaver district, Nicholas County, West Virginia",538,538,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002019,080,54,067,08000US540679013299999980600,"Census Tract 9806 (part), Remainder of Beaver district, Beaver district, Nicholas County, West Virginia",138,138,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002020,080,54,067,08000US540679134499999980200,"Census Tract 9802 (part), Grant district, Grant district, Nicholas County, West Virginia",1274,1274,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002021,080,54,067,08000US540679134499999980300,"Census Tract 9803 (part), Grant district, Grant district, Nicholas County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002022,080,54,067,08000US540679150099999980100,"Census Tract 9801 (part), Hamilton district, Hamilton district, Nicholas County, West Virginia",2934,2934,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002023,080,54,067,08000US540679150099999980200,"Census Tract 9802 (part), Hamilton district, Hamilton district, Nicholas County, West Virginia",68,68,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002024,080,54,067,08000US540679150099999980400,"Census Tract 9804 (part), Hamilton district, Hamilton district, Nicholas County, West Virginia",53,53,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002025,080,54,067,08000US540679171699999980200,"Census Tract 9802 (part), Jefferson district, Jefferson district, Nicholas County, West Virginia",174,174,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002026,080,54,067,08000US540679171699999980300,"Census Tract 9803 (part), Jefferson district, Jefferson district, Nicholas County, West Virginia",1612,1612,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002027,080,54,067,08000US540679175299999980600,"Census Tract 9806 (part), Kentucky district, Kentucky district, Nicholas County, West Virginia",4211,4211,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002028,080,54,067,08000US540679175299999980700,"Census Tract 9807 (part), Kentucky district, Kentucky district, Nicholas County, West Virginia",44,44,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002029,080,54,067,08000US540679307277980980100,"Census Tract 9801 (part), Summersville town (part), Summersville district, Nicholas County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002030,080,54,067,08000US540679307277980980200,"Census Tract 9802 (part), Summersville town (part), Summersville district, Nicholas County, West Virginia",3296,3282,0,0,0,0,14,0,0,0
ACSSF,2009e5,wv,000,0012,0002031,080,54,067,08000US540679307299999980100,"Census Tract 9801 (part), Remainder of Summersville district, Summersville district, Nicholas County, West Virginia",192,192,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002032,080,54,067,08000US540679307299999980200,"Census Tract 9802 (part), Remainder of Summersville district, Summersville district, Nicholas County, West Virginia",1035,1035,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002033,080,54,067,08000US540679366077980980700,"Census Tract 9807 (part), Summersville town (part), Wilderness district, Nicholas County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002034,080,54,067,08000US540679366099999980600,"Census Tract 9806 (part), Remainder of Wilderness district, Wilderness district, Nicholas County, West Virginia",138,138,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002035,080,54,067,08000US540679366099999980700,"Census Tract 9807 (part), Remainder of Wilderness district, Wilderness district, Nicholas County, West Virginia",2872,2872,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002036,080,54,069,08000US540699078815916002000,"Census Tract 20 (part), Clearview village, District 1, Ohio County, West Virginia",563,556,0,0,3,0,0,4,0,4
ACSSF,2009e5,wv,000,0012,0002037,080,54,069,08000US540699078880932001800,"Census Tract 18 (part), Triadelphia town, District 1, Ohio County, West Virginia",28,28,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002038,080,54,069,08000US540699078880932002100,"Census Tract 21 (part), Triadelphia town, District 1, Ohio County, West Virginia",241,241,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002039,080,54,069,08000US540699078880932002200,"Census Tract 22 (part), Triadelphia town, District 1, Ohio County, West Virginia",562,472,88,2,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002040,080,54,069,08000US540699078882732002100,"Census Tract 21 (part), Valley Grove village, District 1, Ohio County, West Virginia",309,300,0,0,0,0,0,9,0,9
ACSSF,2009e5,wv,000,0012,0002041,080,54,069,08000US540699078882732002200,"Census Tract 22 (part), Valley Grove village, District 1, Ohio County, West Virginia",72,72,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002042,080,54,069,08000US540699078885876002000,"Census Tract 20 (part), West Liberty town, District 1, Ohio County, West Virginia",7,7,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002043,080,54,069,08000US540699078885876002100,"Census Tract 21 (part), West Liberty town, District 1, Ohio County, West Virginia",1144,1044,56,0,0,0,18,26,0,26
ACSSF,2009e5,wv,000,0012,0002044,080,54,069,08000US540699078886452000200,"Census Tract 2 (part), Wheeling city (part), District 1, Ohio County, West Virginia",3466,3327,83,0,9,0,18,29,12,17
ACSSF,2009e5,wv,000,0012,0002045,080,54,069,08000US540699078886452000400,"Census Tract 4 (part), Wheeling city (part), District 1, Ohio County, West Virginia",51,51,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002046,080,54,069,08000US540699078886452001500,"Census Tract 15 (part), Wheeling city (part), District 1, Ohio County, West Virginia",26,26,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002047,080,54,069,08000US540699078886452001700,"Census Tract 17 (part), Wheeling city (part), District 1, Ohio County, West Virginia",567,567,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002048,080,54,069,08000US540699078886452002000,"Census Tract 20 (part), Wheeling city (part), District 1, Ohio County, West Virginia",719,709,0,0,0,0,0,10,0,10
ACSSF,2009e5,wv,000,0012,0002049,080,54,069,08000US540699078899999000200,"Census Tract 2 (part), District Remainder of 1, District 1, Ohio County, West Virginia",119,119,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002050,080,54,069,08000US540699078899999000300,"Census Tract 3 (part), District Remainder of 1, District 1, Ohio County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002051,080,54,069,08000US540699078899999001500,"Census Tract 15 (part), District Remainder of 1, District 1, Ohio County, West Virginia",87,87,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002052,080,54,069,08000US540699078899999001600,"Census Tract 16 (part), District Remainder of 1, District 1, Ohio County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002053,080,54,069,08000US540699078899999001700,"Census Tract 17 (part), District Remainder of 1, District 1, Ohio County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002054,080,54,069,08000US540699078899999001800,"Census Tract 18 (part), District Remainder of 1, District 1, Ohio County, West Virginia",288,288,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002055,080,54,069,08000US540699078899999002000,"Census Tract 20 (part), District Remainder of 1, District 1, Ohio County, West Virginia",4232,4137,0,4,41,0,0,50,0,50
ACSSF,2009e5,wv,000,0012,0002056,080,54,069,08000US540699078899999002100,"Census Tract 21 (part), District Remainder of 1, District 1, Ohio County, West Virginia",1911,1869,0,10,0,0,12,20,0,20
ACSSF,2009e5,wv,000,0012,0002057,080,54,069,08000US540699078899999002200,"Census Tract 22 (part), District Remainder of 1, District 1, Ohio County, West Virginia",1917,1841,51,0,0,0,0,25,0,25
ACSSF,2009e5,wv,000,0012,0002058,080,54,069,08000US540699082486452000100,"Census Tract 1, Wheeling city (part), District 2, Ohio County, West Virginia",260,244,16,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002059,080,54,069,08000US540699082486452000300,"Census Tract 3 (part), Wheeling city (part), District 2, Ohio County, West Virginia",1593,1452,21,10,66,0,20,24,0,24
ACSSF,2009e5,wv,000,0012,0002060,080,54,069,08000US540699082486452000400,"Census Tract 4 (part), Wheeling city (part), District 2, Ohio County, West Virginia",1057,992,45,0,0,0,20,0,0,0
ACSSF,2009e5,wv,000,0012,0002061,080,54,069,08000US540699082486452000500,"Census Tract 5, Wheeling city (part), District 2, Ohio County, West Virginia",1420,1356,22,0,42,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002062,080,54,069,08000US540699082486452000600,"Census Tract 6, Wheeling city (part), District 2, Ohio County, West Virginia",1292,897,265,7,0,0,0,123,0,123
ACSSF,2009e5,wv,000,0012,0002063,080,54,069,08000US540699082486452000700,"Census Tract 7, Wheeling city (part), District 2, Ohio County, West Virginia",962,453,509,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002064,080,54,069,08000US540699082486452000800,"Census Tract 8, Wheeling city (part), District 2, Ohio County, West Virginia",563,457,87,19,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002065,080,54,069,08000US540699082486452001300,"Census Tract 13 (part), Wheeling city (part), District 2, Ohio County, West Virginia",283,275,0,0,0,0,0,8,0,8
ACSSF,2009e5,wv,000,0012,0002066,080,54,069,08000US540699082486452001400,"Census Tract 14 (part), Wheeling city (part), District 2, Ohio County, West Virginia",443,443,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002067,080,54,069,08000US540699082486452001500,"Census Tract 15 (part), Wheeling city (part), District 2, Ohio County, West Virginia",2975,2729,140,0,40,0,0,66,0,66
ACSSF,2009e5,wv,000,0012,0002068,080,54,069,08000US540699082486452001600,"Census Tract 16 (part), Wheeling city (part), District 2, Ohio County, West Virginia",452,452,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002069,080,54,069,08000US540699082486452002400,"Census Tract 24, Wheeling city (part), District 2, Ohio County, West Virginia",868,761,107,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002070,080,54,069,08000US540699082486452002500,"Census Tract 25 (part), Wheeling city (part), District 2, Ohio County, West Virginia",51,51,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002071,080,54,069,08000US540699082499999001300,"Census Tract 13 (part), District Remainder of 2, District 2, Ohio County, West Virginia",736,713,0,0,0,0,0,23,0,23
ACSSF,2009e5,wv,000,0012,0002072,080,54,069,08000US540699082499999001500,"Census Tract 15 (part), District Remainder of 2, District 2, Ohio County, West Virginia",41,41,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002073,080,54,069,08000US540699082499999002000,"Census Tract 20 (part), District Remainder of 2, District 2, Ohio County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002074,080,54,069,08000US540699086206940001800,"Census Tract 18 (part), Bethlehem village, District 3, Ohio County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002075,080,54,069,08000US540699086206940001901,"Census Tract 19.01, Bethlehem village, District 3, Ohio County, West Virginia",2695,2610,10,0,33,0,0,42,0,42
ACSSF,2009e5,wv,000,0012,0002076,080,54,069,08000US540699086286452001300,"Census Tract 13 (part), Wheeling city (part), District 3, Ohio County, West Virginia",556,556,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002077,080,54,069,08000US540699086286452001400,"Census Tract 14 (part), Wheeling city (part), District 3, Ohio County, West Virginia",2635,2580,14,0,41,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002078,080,54,069,08000US540699086286452001600,"Census Tract 16 (part), Wheeling city (part), District 3, Ohio County, West Virginia",1867,1728,24,0,60,18,0,37,0,37
ACSSF,2009e5,wv,000,0012,0002079,080,54,069,08000US540699086286452001700,"Census Tract 17 (part), Wheeling city (part), District 3, Ohio County, West Virginia",993,953,0,0,5,0,11,24,0,24
ACSSF,2009e5,wv,000,0012,0002080,080,54,069,08000US540699086286452001800,"Census Tract 18 (part), Wheeling city (part), District 3, Ohio County, West Virginia",4207,4110,40,0,0,0,0,57,6,51
ACSSF,2009e5,wv,000,0012,0002081,080,54,069,08000US540699086286452002200,"Census Tract 22 (part), Wheeling city (part), District 3, Ohio County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002082,080,54,069,08000US540699086286452002500,"Census Tract 25 (part), Wheeling city (part), District 3, Ohio County, West Virginia",1452,1320,0,7,60,0,0,65,0,65
ACSSF,2009e5,wv,000,0012,0002083,080,54,069,08000US540699086299999001300,"Census Tract 13 (part), District Remainder of 3, District 3, Ohio County, West Virginia",66,66,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002084,080,54,069,08000US540699086299999001600,"Census Tract 16 (part), District Remainder of 3, District 3, Ohio County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002085,080,54,069,08000US540699086299999001800,"Census Tract 18 (part), District Remainder of 3, District 3, Ohio County, West Virginia",589,589,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002086,080,54,069,08000US540699086299999002000,"Census Tract 20 (part), District Remainder of 3, District 3, Ohio County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002087,080,54,071,08000US540719046229044970500,"Census Tract 9705 (part), Franklin town, Central district, Pendleton County, West Virginia",763,713,15,8,0,0,17,10,0,10
ACSSF,2009e5,wv,000,0012,0002088,080,54,071,08000US540719046299999970500,"Census Tract 9705 (part), Remainder of Central district, Central district, Pendleton County, West Virginia",1753,1534,150,16,53,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002089,080,54,071,08000US540719046299999970600,"Census Tract 9706 (part), Remainder of Central district, Central district, Pendleton County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002090,080,54,071,08000US540719098799999970500,"Census Tract 9705 (part), Eastern district, Eastern district, Pendleton County, West Virginia",483,483,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002091,080,54,071,08000US540719098799999970600,"Census Tract 9706 (part), Eastern district, Eastern district, Pendleton County, West Virginia",2400,2312,88,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002092,080,54,071,08000US540719361599999970400,"Census Tract 9704, Western district, Western district, Pendleton County, West Virginia",1620,1588,0,0,0,0,9,23,0,23
ACSSF,2009e5,wv,000,0012,0002093,080,54,071,08000US540719361599999970500,"Census Tract 9705 (part), Western district, Western district, Pendleton County, West Virginia",558,542,0,0,0,0,0,16,0,16
ACSSF,2009e5,wv,000,0012,0002094,080,54,073,08000US540739089206004962200,"Census Tract 9622 (part), Belmont city, District A, Pleasants County, West Virginia",1043,904,94,16,0,0,0,29,0,29
ACSSF,2009e5,wv,000,0012,0002095,080,54,073,08000US540739089299999962200,"Census Tract 9622 (part), District Remainder of A, District A, Pleasants County, West Virginia",897,890,0,0,0,0,0,7,0,7
ACSSF,2009e5,wv,000,0012,0002096,080,54,073,08000US540739089499999962100,"Census Tract 9621 (part), District B, District B, Pleasants County, West Virginia",604,585,0,0,0,0,0,19,0,19
ACSSF,2009e5,wv,000,0012,0002097,080,54,073,08000US540739089499999962200,"Census Tract 9622 (part), District B, District B, Pleasants County, West Virginia",1089,1075,0,0,0,0,14,0,0,0
ACSSF,2009e5,wv,000,0012,0002098,080,54,073,08000US540739089671356962100,"Census Tract 9621 (part), St. Marys city (part), District C, Pleasants County, West Virginia",50,50,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002099,080,54,073,08000US540739089671356962200,"Census Tract 9622 (part), St. Marys city (part), District C, Pleasants County, West Virginia",1831,1831,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002100,080,54,073,08000US540739089699999962100,"Census Tract 9621 (part), District Remainder of C, District C, Pleasants County, West Virginia",137,128,0,0,0,0,0,9,0,9
ACSSF,2009e5,wv,000,0012,0002101,080,54,073,08000US540739089699999962200,"Census Tract 9622 (part), District Remainder of C, District C, Pleasants County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002102,080,54,073,08000US540739089871356962100,"Census Tract 9621 (part), St. Marys city (part), District D, Pleasants County, West Virginia",501,501,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002103,080,54,073,08000US540739089899999962100,"Census Tract 9621 (part), District Remainder of D, District D, Pleasants County, West Virginia",1307,1273,34,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002104,080,54,073,08000US540739089899999962200,"Census Tract 9622 (part), District Remainder of D, District D, Pleasants County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002105,080,54,075,08000US540759099651676960200,"Census Tract 9602 (part), Marlinton town (part), Edray district, Pocahontas County, West Virginia",1524,1445,48,0,29,0,0,2,0,2
ACSSF,2009e5,wv,000,0012,0002106,080,54,075,08000US540759099651676960300,"Census Tract 9603 (part), Marlinton town (part), Edray district, Pocahontas County, West Virginia",83,83,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002107,080,54,075,08000US540759099699999960100,"Census Tract 9601 (part), Remainder of Edray district, Edray district, Pocahontas County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002108,080,54,075,08000US540759099699999960200,"Census Tract 9602 (part), Remainder of Edray district, Edray district, Pocahontas County, West Virginia",1496,1486,0,0,10,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002109,080,54,075,08000US540759099699999960300,"Census Tract 9603 (part), Remainder of Edray district, Edray district, Pocahontas County, West Virginia",538,538,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002110,080,54,075,08000US540759141622852960100,"Census Tract 9601 (part), Durbin town, Greenbank district, Pocahontas County, West Virginia",267,267,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002111,080,54,075,08000US540759141699999960100,"Census Tract 9601 (part), Remainder of Greenbank district, Greenbank district, Pocahontas County, West Virginia",1950,1950,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002112,080,54,075,08000US540759141699999960200,"Census Tract 9602 (part), Remainder of Greenbank district, Greenbank district, Pocahontas County, West Virginia",229,229,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002113,080,54,075,08000US540759165651676960200,"Census Tract 9602 (part), Marlinton town (part), Huntersville district, Pocahontas County, West Virginia",25,25,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002114,080,54,075,08000US540759165699999960100,"Census Tract 9601 (part), Remainder of Huntersville district, Huntersville district, Pocahontas County, West Virginia",21,21,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002115,080,54,075,08000US540759165699999960200,"Census Tract 9602 (part), Remainder of Huntersville district, Huntersville district, Pocahontas County, West Virginia",946,907,0,0,0,0,0,39,0,39
ACSSF,2009e5,wv,000,0012,0002116,080,54,075,08000US540759165699999960300,"Census Tract 9603 (part), Remainder of Huntersville district, Huntersville district, Pocahontas County, West Virginia",11,11,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002117,080,54,075,08000US540759194437372960300,"Census Tract 9603 (part), Hillsboro town, Little Levels district, Pocahontas County, West Virginia",228,228,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002118,080,54,075,08000US540759194499999960200,"Census Tract 9602 (part), Remainder of Little Levels district, Little Levels district, Pocahontas County, West Virginia",56,56,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0002119,080,54,075,08000US540759194499999960300,"Census Tract 9603 (part), Remainder of Little Levels district, Little Levels district, Pocahontas County, West Virginia",1225,1207,18,0,0,0,0,0,0,0
