FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Male:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,Female:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
ACSSF,2012e5,wv,000,0043,0002102,080,54,055,08000US540559090008524002000,"Census Tract 20 (part), Bluefield city (part), District I, Mercer County, West Virginia",1146,513,0,0,0,32,27,29,6,10,224,5,114,18,48,0,0,0,633,0,0,27,20,17,22,59,14,241,60,99,17,47,10,0,0
ACSSF,2012e5,wv,000,0043,0002103,080,54,055,08000US540559090008524002100,"Census Tract 21, Bluefield city (part), District I, Mercer County, West Virginia",2259,1028,18,0,13,52,31,15,21,0,380,68,171,47,163,32,0,17,1231,34,0,0,16,10,20,19,0,442,62,205,183,113,120,7,0
ACSSF,2012e5,wv,000,0043,0002104,080,54,055,08000US540559090008524002200,"Census Tract 22 (part), Bluefield city (part), District I, Mercer County, West Virginia",3313,1552,0,1,0,14,0,7,55,0,435,68,354,57,278,154,129,0,1761,13,0,0,0,19,0,12,68,427,112,388,164,283,261,6,8
ACSSF,2012e5,wv,000,0043,0002105,080,54,055,08000US540559090008524002300,"Census Tract 23 (part), Bluefield city (part), District I, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002106,080,54,055,08000US540559090008524002400,"Census Tract 24 (part), Bluefield city (part), District I, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002107,080,54,055,08000US540559090008764001700,"Census Tract 17 (part), Bluewell CDP, District I, Mercer County, West Virginia",1512,746,10,0,0,26,50,19,28,12,371,38,111,5,57,0,19,0,766,0,0,39,13,0,71,54,0,355,53,82,38,61,0,0,0
ACSSF,2012e5,wv,000,0043,0002108,080,54,055,08000US540559090009796001600,"Census Tract 16 (part), Bramwell town, District I, Mercer County, West Virginia",284,127,0,0,13,33,5,2,0,2,36,2,21,4,4,5,0,0,157,0,0,0,12,0,20,2,0,64,4,12,10,24,8,1,0
ACSSF,2012e5,wv,000,0043,0002109,080,54,055,08000US540559090009796001700,"Census Tract 17 (part), Bramwell town, District I, Mercer County, West Virginia",84,37,0,0,0,4,2,3,0,0,19,0,7,0,2,0,0,0,47,0,0,0,0,0,0,0,0,15,0,19,4,9,0,0,0
ACSSF,2012e5,wv,000,0043,0002110,080,54,055,08000US540559090010948001700,"Census Tract 17 (part), Brush Fork CDP, District I, Mercer County, West Virginia",340,119,0,0,0,0,13,35,0,0,28,0,43,0,0,0,0,0,221,0,0,21,0,0,0,0,0,137,15,0,0,38,10,0,0
ACSSF,2012e5,wv,000,0043,0002111,080,54,055,08000US540559090010948001900,"Census Tract 19 (part), Brush Fork CDP, District I, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002112,080,54,055,08000US540559090010948002000,"Census Tract 20 (part), Brush Fork CDP, District I, Mercer County, West Virginia",452,220,11,0,0,0,22,0,0,0,93,0,68,0,26,0,0,0,232,0,0,0,0,15,0,8,0,75,13,58,20,31,12,0,0
ACSSF,2012e5,wv,000,0043,0002113,080,54,055,08000US540559090099999001600,"Census Tract 16 (part), District Remainder of I, District I, Mercer County, West Virginia",409,191,0,0,0,43,16,27,10,0,78,0,14,3,0,0,0,0,218,0,0,0,0,12,23,39,9,98,0,0,0,37,0,0,0
ACSSF,2012e5,wv,000,0043,0002114,080,54,055,08000US540559090099999001700,"Census Tract 17 (part), District Remainder of I, District I, Mercer County, West Virginia",1757,758,20,0,0,28,13,40,10,0,382,56,77,17,98,0,17,0,999,0,21,18,0,31,163,12,0,379,60,109,13,150,26,17,0
ACSSF,2012e5,wv,000,0043,0002115,080,54,055,08000US540559090099999001800,"Census Tract 18 (part), District Remainder of I, District I, Mercer County, West Virginia",236,107,0,0,0,0,0,0,0,23,44,11,0,0,29,0,0,0,129,0,0,0,11,24,11,0,0,0,0,42,26,15,0,0,0
ACSSF,2012e5,wv,000,0043,0002116,080,54,055,08000US540559090099999001900,"Census Tract 19 (part), District Remainder of I, District I, Mercer County, West Virginia",133,71,0,0,0,42,0,0,0,0,6,0,0,11,12,0,0,0,62,0,0,0,0,0,0,10,0,23,0,0,29,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002117,080,54,055,08000US540559090099999002000,"Census Tract 20 (part), District Remainder of I, District I, Mercer County, West Virginia",110,62,0,0,0,9,0,8,0,6,12,0,7,20,0,0,0,0,48,0,0,0,0,0,0,6,0,16,0,26,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002118,080,54,055,08000US540559090099999002200,"Census Tract 22 (part), District Remainder of I, District I, Mercer County, West Virginia",305,104,0,0,0,0,58,21,0,0,25,0,0,0,0,0,0,0,201,0,0,0,0,0,13,55,0,110,10,0,13,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002119,080,54,055,08000US540559090099999002300,"Census Tract 23 (part), District Remainder of I, District I, Mercer County, West Virginia",256,127,0,0,0,20,15,0,37,0,12,0,30,0,13,0,0,0,129,0,0,0,15,0,0,0,0,63,0,0,38,0,13,0,0
ACSSF,2012e5,wv,000,0043,0002120,080,54,055,08000US540559090099999002400,"Census Tract 24 (part), District Remainder of I, District I, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002121,080,54,055,08000US540559091265692001200,"Census Tract 12 (part), Princeton city (part), District II, Mercer County, West Virginia",183,52,0,0,0,0,0,0,0,0,36,0,16,0,0,0,0,0,131,0,0,0,0,9,11,14,0,54,7,25,11,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002122,080,54,055,08000US540559091265692001300,"Census Tract 13 (part), Princeton city (part), District II, Mercer County, West Virginia",1959,812,47,7,41,0,0,65,71,14,334,25,84,7,102,0,15,0,1147,0,0,8,66,103,85,100,24,366,40,163,62,50,74,6,0
ACSSF,2012e5,wv,000,0043,0002123,080,54,055,08000US540559091265692001400,"Census Tract 14 (part), Princeton city (part), District II, Mercer County, West Virginia",1578,712,1,7,8,21,54,9,0,6,280,14,133,7,124,31,9,8,866,0,0,10,0,39,24,19,15,336,67,124,16,183,25,0,8
ACSSF,2012e5,wv,000,0043,0002124,080,54,055,08000US540559091265692001500,"Census Tract 15 (part), Princeton city (part), District II, Mercer County, West Virginia",370,159,0,0,0,0,0,16,0,7,75,41,0,0,11,9,0,0,211,0,0,0,0,0,0,0,0,144,0,59,0,0,8,0,0
ACSSF,2012e5,wv,000,0043,0002125,080,54,055,08000US540559091265692001800,"Census Tract 18 (part), Princeton city (part), District II, Mercer County, West Virginia",53,36,0,0,0,0,0,0,0,0,20,0,16,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
ACSSF,2012e5,wv,000,0043,0002126,080,54,055,08000US540559091265692002300,"Census Tract 23 (part), Princeton city (part), District II, Mercer County, West Virginia",335,132,0,1,0,22,0,0,0,0,108,0,1,0,0,0,0,0,203,2,0,0,0,0,0,0,18,110,18,0,0,45,10,0,0
ACSSF,2012e5,wv,000,0043,0002127,080,54,055,08000US540559091299999001000,"Census Tract 10 (part), District Remainder of II, District II, Mercer County, West Virginia",177,74,0,0,0,13,0,0,0,0,27,14,20,0,0,0,0,0,103,0,0,0,7,0,0,18,0,78,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002128,080,54,055,08000US540559091299999001200,"Census Tract 12 (part), District Remainder of II, District II, Mercer County, West Virginia",2327,1003,8,10,0,59,31,46,0,10,261,75,227,47,139,50,31,9,1324,0,0,19,121,37,26,7,18,395,32,236,96,225,84,28,0
ACSSF,2012e5,wv,000,0043,0002129,080,54,055,08000US540559091299999001300,"Census Tract 13 (part), District Remainder of II, District II, Mercer County, West Virginia",601,284,9,11,24,7,20,0,0,0,167,16,7,16,7,0,0,0,317,0,0,0,0,0,0,11,0,142,31,43,23,28,28,0,11
ACSSF,2012e5,wv,000,0043,0002130,080,54,055,08000US540559091299999001400,"Census Tract 14 (part), District Remainder of II, District II, Mercer County, West Virginia",80,39,0,0,0,0,0,0,0,0,9,0,0,10,20,0,0,0,41,0,0,0,0,0,0,0,0,9,0,0,0,18,14,0,0
ACSSF,2012e5,wv,000,0043,0002131,080,54,055,08000US540559091299999001500,"Census Tract 15 (part), District Remainder of II, District II, Mercer County, West Virginia",3027,1365,22,2,20,62,76,85,0,72,327,74,147,68,254,37,92,27,1662,0,0,19,28,0,30,0,0,795,144,102,93,279,142,16,14
ACSSF,2012e5,wv,000,0043,0002132,080,54,055,08000US540559091299999001700,"Census Tract 17 (part), District Remainder of II, District II, Mercer County, West Virginia",46,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002133,080,54,055,08000US540559091299999001800,"Census Tract 18 (part), District Remainder of II, District II, Mercer County, West Virginia",3687,1736,48,0,48,169,64,13,76,21,641,91,312,49,118,29,17,40,1951,0,22,77,69,104,28,45,0,912,113,196,118,201,52,0,14
ACSSF,2012e5,wv,000,0043,0002134,080,54,055,08000US540559091299999002300,"Census Tract 23 (part), District Remainder of II, District II, Mercer County, West Virginia",1819,805,14,16,0,5,34,55,18,0,450,58,74,17,54,0,10,0,1014,0,0,0,51,15,33,22,28,440,84,108,64,139,30,0,0
ACSSF,2012e5,wv,000,0043,0002135,080,54,055,08000US540559092403292001100,"Census Tract 11 (part), Athens town, District III, Mercer County, West Virginia",319,168,0,0,0,0,0,0,3,0,31,7,85,6,8,21,0,7,151,0,8,0,4,3,0,3,0,14,6,29,5,54,19,0,6
ACSSF,2012e5,wv,000,0043,0002136,080,54,055,08000US540559092408524001900,"Census Tract 19 (part), Bluefield city (part), District III, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002137,080,54,055,08000US540559092445292001000,"Census Tract 10 (part), Lashmeet CDP, District III, Mercer County, West Virginia",194,87,0,0,0,0,0,16,0,0,68,0,0,0,0,3,0,0,107,0,0,0,0,6,7,0,0,78,0,0,3,13,0,0,0
ACSSF,2012e5,wv,000,0043,0002138,080,54,055,08000US540559092452420000900,"Census Tract 9 (part), Matoaka town, District III, Mercer County, West Virginia",208,104,0,0,4,5,18,12,1,0,61,0,3,0,0,0,0,0,104,2,0,6,14,0,8,3,0,29,2,32,2,6,0,0,0
ACSSF,2012e5,wv,000,0043,0002139,080,54,055,08000US540559092452420001000,"Census Tract 10 (part), Matoaka town, District III, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002140,080,54,055,08000US540559092455372001600,"Census Tract 16 (part), Montcalm CDP, District III, Mercer County, West Virginia",69,25,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,44,0,0,5,16,0,0,8,0,7,0,0,0,8,0,0,0
ACSSF,2012e5,wv,000,0043,0002141,080,54,055,08000US540559092455372001800,"Census Tract 18 (part), Montcalm CDP, District III, Mercer County, West Virginia",231,118,0,0,0,13,0,17,14,0,59,0,15,0,0,0,0,0,113,0,0,0,17,0,17,0,17,62,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002142,080,54,055,08000US540559092460196002400,"Census Tract 24 (part), Oakvale town, District III, Mercer County, West Virginia",90,36,0,0,0,7,0,7,0,0,14,0,0,0,8,0,0,0,54,4,0,0,5,0,7,0,0,30,0,0,5,3,0,0,0
ACSSF,2012e5,wv,000,0043,0002143,080,54,055,08000US540559092465692002300,"Census Tract 23 (part), Princeton city (part), District III, Mercer County, West Virginia",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002144,080,54,055,08000US540559092499999000900,"Census Tract 9 (part), District Remainder of III, District III, Mercer County, West Virginia",2155,1053,7,0,61,89,70,63,16,0,538,20,73,40,56,20,0,0,1102,23,0,23,69,46,22,58,14,463,83,131,22,105,15,28,0
ACSSF,2012e5,wv,000,0043,0002145,080,54,055,08000US540559092499999001000,"Census Tract 10 (part), District Remainder of III, District III, Mercer County, West Virginia",2858,1469,14,21,34,133,70,94,73,20,625,83,189,58,35,20,0,0,1389,0,0,0,131,54,35,76,11,720,78,85,48,114,37,0,0
ACSSF,2012e5,wv,000,0043,0002146,080,54,055,08000US540559092499999001100,"Census Tract 11 (part), District Remainder of III, District III, Mercer County, West Virginia",3387,1658,20,0,16,68,12,41,29,0,660,101,230,66,281,94,26,14,1729,18,0,24,43,44,5,38,12,590,40,258,114,383,112,30,18
ACSSF,2012e5,wv,000,0043,0002147,080,54,055,08000US540559092499999001200,"Census Tract 12 (part), District Remainder of III, District III, Mercer County, West Virginia",87,35,0,0,0,0,0,12,0,0,16,0,0,0,7,0,0,0,52,0,0,0,0,0,12,10,0,24,6,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002148,080,54,055,08000US540559092499999001500,"Census Tract 15 (part), District Remainder of III, District III, Mercer County, West Virginia",198,112,0,0,0,0,29,0,0,0,50,0,0,0,33,0,0,0,86,0,0,0,0,0,0,0,0,61,0,11,0,13,1,0,0
ACSSF,2012e5,wv,000,0043,0002149,080,54,055,08000US540559092499999001600,"Census Tract 16 (part), District Remainder of III, District III, Mercer County, West Virginia",389,225,0,0,37,21,0,24,24,0,89,0,16,14,0,0,0,0,164,0,0,0,15,43,28,20,0,36,4,0,18,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002150,080,54,055,08000US540559092499999001700,"Census Tract 17 (part), District Remainder of III, District III, Mercer County, West Virginia",145,75,10,0,0,0,0,15,0,0,13,0,19,0,18,0,0,0,70,0,0,0,0,0,0,0,0,34,0,20,0,16,0,0,0
ACSSF,2012e5,wv,000,0043,0002151,080,54,055,08000US540559092499999001800,"Census Tract 18 (part), District Remainder of III, District III, Mercer County, West Virginia",18,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002152,080,54,055,08000US540559092499999001900,"Census Tract 19 (part), District Remainder of III, District III, Mercer County, West Virginia",241,117,0,0,0,26,0,10,0,0,65,0,9,0,7,0,0,0,124,0,0,0,0,0,0,0,0,81,11,6,10,16,0,0,0
ACSSF,2012e5,wv,000,0043,0002153,080,54,055,08000US540559092499999002200,"Census Tract 22 (part), District Remainder of III, District III, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002154,080,54,055,08000US540559092499999002300,"Census Tract 23 (part), District Remainder of III, District III, Mercer County, West Virginia",1216,611,55,0,0,14,17,43,0,0,218,38,179,33,14,0,0,0,605,0,0,0,0,0,17,15,15,285,18,18,75,113,49,0,0
ACSSF,2012e5,wv,000,0043,0002155,080,54,055,08000US540559092499999002400,"Census Tract 24 (part), District Remainder of III, District III, Mercer County, West Virginia",2341,1191,17,34,9,48,48,59,114,20,585,51,85,37,41,35,8,0,1150,0,0,8,24,39,85,59,9,586,35,103,39,110,48,0,5
ACSSF,2012e5,wv,000,0043,0002156,080,54,057,08000US540579078411620010400,"Census Tract 104 (part), Burlington CDP, District 1, Mineral County, West Virginia",62,17,0,0,0,0,0,11,0,0,0,0,0,0,0,6,0,0,45,0,0,0,0,0,10,14,0,0,0,0,0,7,14,0,0
ACSSF,2012e5,wv,000,0043,0002157,080,54,057,08000US540579078424484010700,"Census Tract 107 (part), Elk Garden town, District 1, Mineral County, West Virginia",170,86,0,0,0,2,0,8,4,2,67,3,0,0,0,0,0,0,84,0,0,0,4,1,6,3,1,57,2,3,5,2,0,0,0
ACSSF,2012e5,wv,000,0043,0002158,080,54,057,08000US540579078428444010300,"Census Tract 103 (part), Fort Ashby CDP (part), District 1, Mineral County, West Virginia",853,422,0,0,0,0,0,0,21,0,233,21,67,9,57,14,0,0,431,0,0,0,0,0,0,7,5,209,14,55,13,81,47,0,0
ACSSF,2012e5,wv,000,0043,0002159,080,54,057,08000US540579078463604010700,"Census Tract 107 (part), Piedmont town, District 1, Mineral County, West Virginia",628,343,4,0,0,28,0,18,5,25,191,11,41,0,10,10,0,0,285,5,1,0,4,0,2,6,0,205,10,12,34,5,0,1,0
ACSSF,2012e5,wv,000,0043,0002160,080,54,057,08000US540579078499999010300,"Census Tract 103 (part), District Remainder of 1, District 1, Mineral County, West Virginia",445,238,0,0,3,0,7,3,0,4,116,0,80,0,25,0,0,0,207,0,0,3,8,7,0,7,0,72,15,35,18,25,17,0,0
ACSSF,2012e5,wv,000,0043,0002161,080,54,057,08000US540579078499999010400,"Census Tract 104 (part), District Remainder of 1, District 1, Mineral County, West Virginia",3150,1630,0,0,0,44,20,85,47,24,868,82,163,200,27,50,9,11,1520,7,0,23,25,15,37,42,41,666,125,155,247,69,68,0,0
ACSSF,2012e5,wv,000,0043,0002162,080,54,057,08000US540579078499999010500,"Census Tract 105 (part), District Remainder of 1, District 1, Mineral County, West Virginia",753,320,0,0,0,0,9,0,25,0,170,36,11,30,29,10,0,0,433,0,0,0,0,0,16,0,0,247,16,70,74,0,10,0,0
ACSSF,2012e5,wv,000,0043,0002163,080,54,057,08000US540579078499999010700,"Census Tract 107 (part), District Remainder of 1, District 1, Mineral County, West Virginia",797,461,0,0,0,83,13,12,5,45,253,7,10,0,28,0,0,5,336,0,0,0,36,13,14,26,8,121,44,61,7,0,6,0,0
ACSSF,2012e5,wv,000,0043,0002164,080,54,057,08000US540579082043492010500,"Census Tract 105 (part), Keyser city, District 2, Mineral County, West Virginia",849,355,53,0,0,17,15,8,0,0,118,0,90,0,8,29,17,0,494,0,0,0,34,32,13,38,0,202,64,8,0,29,74,0,0
ACSSF,2012e5,wv,000,0043,0002165,080,54,057,08000US540579082043492010600,"Census Tract 106 (part), Keyser city, District 2, Mineral County, West Virginia",2542,1051,0,0,0,71,0,0,51,0,415,56,160,43,112,105,19,19,1491,0,0,0,65,46,65,15,46,519,176,154,227,44,112,0,22
ACSSF,2012e5,wv,000,0043,0002166,080,54,057,08000US540579082099999010500,"Census Tract 105 (part), District Remainder of 2, District 2, Mineral County, West Virginia",1526,755,0,12,0,29,9,0,21,16,443,63,30,33,44,44,0,11,771,0,0,0,0,25,0,10,27,360,46,57,78,70,98,0,0
ACSSF,2012e5,wv,000,0043,0002167,080,54,057,08000US540579082099999010600,"Census Tract 106 (part), District Remainder of 2, District 2, Mineral County, West Virginia",1233,477,0,0,19,10,0,4,31,0,177,12,29,12,124,59,0,0,756,0,0,0,0,17,5,14,49,421,5,60,55,114,0,16,0
ACSSF,2012e5,wv,000,0043,0002168,080,54,057,08000US540579082099999010700,"Census Tract 107 (part), District Remainder of 2, District 2, Mineral County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002169,080,54,057,08000US540579085613525010100,"Census Tract 101 (part), Carpendale town, District 3, Mineral County, West Virginia",777,408,0,0,7,3,11,3,29,5,201,37,40,8,54,10,0,0,369,0,0,0,8,7,5,21,10,197,34,48,19,5,15,0,0
ACSSF,2012e5,wv,000,0043,0002170,080,54,057,08000US540579085628444010300,"Census Tract 103 (part), Fort Ashby CDP (part), District 3, Mineral County, West Virginia",295,108,0,0,0,0,0,0,0,0,62,0,0,29,17,0,0,0,187,0,0,0,0,0,0,11,0,109,13,10,13,16,15,0,0
ACSSF,2012e5,wv,000,0043,0002171,080,54,057,08000US540579085668260010100,"Census Tract 101 (part), Ridgeley town, District 3, Mineral County, West Virginia",464,228,0,0,0,9,2,12,13,2,153,8,12,3,5,9,0,0,236,0,0,0,8,4,16,0,13,133,10,17,15,17,2,0,1
ACSSF,2012e5,wv,000,0043,0002172,080,54,057,08000US540579085687316010100,"Census Tract 101 (part), Wiley Ford CDP, District 3, Mineral County, West Virginia",764,468,0,0,0,25,52,34,0,0,198,22,111,19,0,7,0,0,296,0,0,0,7,21,13,12,0,113,13,26,66,25,0,0,0
ACSSF,2012e5,wv,000,0043,0002173,080,54,057,08000US540579085699999010100,"Census Tract 101 (part), District Remainder of 3, District 3, Mineral County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002174,080,54,057,08000US540579085699999010200,"Census Tract 102, District Remainder of 3, District 3, Mineral County, West Virginia",2418,1178,0,0,0,0,0,19,12,0,703,60,105,154,50,15,12,48,1240,13,0,0,32,9,23,46,108,530,29,163,105,152,30,0,0
ACSSF,2012e5,wv,000,0043,0002175,080,54,057,08000US540579085699999010300,"Census Tract 103 (part), District Remainder of 3, District 3, Mineral County, West Virginia",1729,786,0,0,0,29,10,16,26,0,387,47,59,46,110,29,18,9,943,6,0,0,8,13,12,40,7,366,40,97,187,136,29,2,0
ACSSF,2012e5,wv,000,0043,0002176,080,54,057,08000US540579085699999010400,"Census Tract 104 (part), District Remainder of 3, District 3, Mineral County, West Virginia",34,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002177,080,54,057,08000US540579085699999010500,"Census Tract 105 (part), District Remainder of 3, District 3, Mineral County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002178,080,54,059,08000US540599014167396957500,"Census Tract 9575 (part), Red Jacket CDP (part), Beech Ben Mate district, Mingo County, West Virginia",230,68,0,0,0,0,0,16,0,0,41,0,11,0,0,0,0,0,162,0,0,0,0,0,31,12,0,64,0,28,16,11,0,0,0
ACSSF,2012e5,wv,000,0043,0002179,080,54,059,08000US540599014167396957600,"Census Tract 9576 (part), Red Jacket CDP (part), Beech Ben Mate district, Mingo County, West Virginia",140,74,0,0,0,0,0,27,0,0,47,0,0,0,0,0,0,0,66,0,0,0,0,0,0,27,0,29,0,0,10,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002180,080,54,059,08000US540599014199999957500,"Census Tract 9575 (part), Remainder of Beech Ben Mate district, Beech Ben Mate district, Mingo County, West Virginia",573,270,0,18,6,0,7,0,0,0,180,8,51,0,0,0,0,0,303,0,15,0,25,17,0,27,0,134,21,26,28,10,0,0,0
ACSSF,2012e5,wv,000,0043,0002181,080,54,059,08000US540599014199999957600,"Census Tract 9576 (part), Remainder of Beech Ben Mate district, Beech Ben Mate district, Mingo County, West Virginia",1410,649,10,14,36,58,48,70,36,0,281,6,52,12,20,6,0,0,761,0,11,0,151,70,13,17,0,249,16,129,42,52,11,0,0
ACSSF,2012e5,wv,000,0043,0002182,080,54,059,08000US540599177043300957100,"Census Tract 9571 (part), Kermit town, Kermit Harvey district, Mingo County, West Virginia",537,240,0,0,31,82,0,0,2,0,87,11,16,4,4,3,0,0,297,0,15,0,51,0,44,9,0,126,9,11,10,8,14,0,0
ACSSF,2012e5,wv,000,0043,0002183,080,54,059,08000US540599177099999957100,"Census Tract 9571 (part), Remainder of Kermit Harvey district, Kermit Harvey district, Mingo County, West Virginia",2122,1101,9,0,70,121,26,87,87,0,436,40,123,54,48,0,0,0,1021,21,37,22,102,85,3,45,9,326,97,118,36,110,10,0,0
ACSSF,2012e5,wv,000,0043,0002184,080,54,059,08000US540599177099999957200,"Census Tract 9572 (part), Remainder of Kermit Harvey district, Kermit Harvey district, Mingo County, West Virginia",158,69,0,0,0,0,22,14,0,0,33,0,0,0,0,0,0,0,89,0,0,0,21,0,0,0,0,16,0,23,17,0,12,0,0
ACSSF,2012e5,wv,000,0043,0002185,080,54,059,08000US540599184820980957300,"Census Tract 9573 (part), Delbarton town, Lee district, Mingo County, West Virginia",435,192,0,0,4,27,4,14,33,4,84,0,14,0,8,0,0,0,243,0,0,8,15,11,14,17,3,97,0,52,26,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002186,080,54,059,08000US540599184820980957500,"Census Tract 9575 (part), Delbarton town, Lee district, Mingo County, West Virginia",301,149,11,0,0,4,0,0,0,0,82,5,30,17,0,0,0,0,152,10,0,0,0,0,11,0,0,97,3,0,25,2,4,0,0
ACSSF,2012e5,wv,000,0043,0002187,080,54,059,08000US540599184899999957200,"Census Tract 9572 (part), Remainder of Lee district, Lee district, Mingo County, West Virginia",1360,602,0,9,14,54,30,15,0,0,305,59,68,30,18,0,0,0,758,0,9,8,42,45,41,20,0,262,117,113,63,38,0,0,0
ACSSF,2012e5,wv,000,0043,0002188,080,54,059,08000US540599184899999957300,"Census Tract 9573 (part), Remainder of Lee district, Lee district, Mingo County, West Virginia",554,277,0,0,0,0,17,0,13,0,191,0,30,26,0,0,0,0,277,0,0,0,0,0,0,38,19,157,29,0,26,0,8,0,0
ACSSF,2012e5,wv,000,0043,0002189,080,54,059,08000US540599184899999957500,"Census Tract 9575 (part), Remainder of Lee district, Lee district, Mingo County, West Virginia",194,91,0,0,0,0,12,17,0,0,48,0,0,0,14,0,0,0,103,0,0,0,0,15,31,0,0,13,0,19,10,0,15,0,0
ACSSF,2012e5,wv,000,0043,0002190,080,54,059,08000US540599206452324957500,"Census Tract 9575 (part), Matewan town, Magnolia district, Mingo County, West Virginia",383,158,11,6,0,13,0,15,12,0,45,29,9,4,0,14,0,0,225,2,0,6,32,3,4,21,0,89,8,30,11,19,0,0,0
ACSSF,2012e5,wv,000,0043,0002191,080,54,059,08000US540599206452324957600,"Census Tract 9576 (part), Matewan town, Magnolia district, Mingo County, West Virginia",210,85,0,0,0,0,22,0,0,0,45,0,18,0,0,0,0,0,125,0,0,0,15,16,0,15,0,63,0,0,0,16,0,0,0
ACSSF,2012e5,wv,000,0043,0002192,080,54,059,08000US540599206467396957500,"Census Tract 9575 (part), Red Jacket CDP (part), Magnolia district, Mingo County, West Virginia",23,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0043,0002193,080,54,059,08000US540599206499999957300,"Census Tract 9573 (part), Remainder of Magnolia district, Magnolia district, Mingo County, West Virginia",201,97,0,0,0,0,0,0,0,0,83,0,0,0,14,0,0,0,104,0,0,0,0,0,0,0,0,46,12,0,46,0,0,0,0
