FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more"
ACSSF,2013e5,wv,000,0059,0001029,070,54,107,07000US541079367208836,"Boaz CDP, Williams district, Wood County, West Virginia",617,15,5,12,68,45,21,19,53,10,77,99,69,45,24,16,39
ACSSF,2013e5,wv,000,0059,0001030,070,54,107,07000US541079367259458,"North Hills town (part), Williams district, Wood County, West Virginia",231,4,0,0,5,10,0,8,0,7,8,24,61,48,13,24,19
ACSSF,2013e5,wv,000,0059,0001031,070,54,107,07000US541079367283500,"Vienna city (part), Williams district, Wood County, West Virginia",2357,93,86,112,131,106,102,153,205,130,131,216,208,275,113,169,127
ACSSF,2013e5,wv,000,0059,0001032,070,54,107,07000US541079367287556,"Williamstown city, Williams district, Wood County, West Virginia",1227,86,12,25,70,116,112,37,56,58,56,153,170,130,39,72,35
ACSSF,2013e5,wv,000,0059,0001033,070,54,107,07000US541079367299999,"Remainder of Williams district, Williams district, Wood County, West Virginia",1168,95,78,118,78,66,55,55,69,29,76,101,150,137,26,11,24
ACSSF,2013e5,wv,000,0059,0001034,070,54,109,07000US541099079511212,"Bud CDP, District 1, Wyoming County, West Virginia",171,29,53,33,0,0,0,0,56,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0001035,070,54,109,07000US541099079517836,"Corinne CDP, District 1, Wyoming County, West Virginia",67,16,0,0,16,0,0,17,0,0,0,0,0,18,0,0,0
ACSSF,2013e5,wv,000,0059,0001036,070,54,109,07000US541099079518388,"Covel CDP, District 1, Wyoming County, West Virginia",80,18,0,0,0,45,0,0,0,0,0,0,0,17,0,0,0
ACSSF,2013e5,wv,000,0059,0001037,070,54,109,07000US541099079531756,"Glen Fork CDP, District 1, Wyoming County, West Virginia",227,29,0,5,25,20,29,0,13,40,10,6,38,12,0,0,0
ACSSF,2013e5,wv,000,0059,0001038,070,54,109,07000US541099079540444,"Itmann CDP, District 1, Wyoming County, West Virginia",111,26,12,13,17,0,0,0,21,0,22,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0001039,070,54,109,07000US541099079557148,"Mullens city, District 1, Wyoming County, West Virginia",904,77,90,102,82,60,62,26,10,45,57,90,79,58,41,16,9
ACSSF,2013e5,wv,000,0059,0001040,070,54,109,07000US541099079599999,"District Remainder of 1, District 1, Wyoming County, West Virginia",1426,143,105,111,68,82,80,52,95,28,177,141,165,144,12,23,0
ACSSF,2013e5,wv,000,0059,0001041,070,54,109,07000US541099083109964,"Brenton CDP, District 2, Wyoming County, West Virginia",74,23,0,26,0,0,0,11,0,0,0,0,0,14,0,0,0
ACSSF,2013e5,wv,000,0059,0001042,070,54,109,07000US541099083158756,"New Richmond CDP, District 2, Wyoming County, West Virginia",65,0,0,0,0,0,0,16,0,0,0,0,30,0,0,19,0
ACSSF,2013e5,wv,000,0059,0001043,070,54,109,07000US541099083163940,"Pineville town, District 2, Wyoming County, West Virginia",356,22,13,8,23,2,26,14,16,36,32,55,63,0,10,25,11
ACSSF,2013e5,wv,000,0059,0001044,070,54,109,07000US541099083199999,"District Remainder of 2, District 2, Wyoming County, West Virginia",2272,438,335,218,191,62,159,130,69,104,111,89,228,113,25,0,0
ACSSF,2013e5,wv,000,0059,0001045,070,54,109,07000US541099086844548,"Kopperston CDP, District 3, Wyoming County, West Virginia",153,12,23,29,31,0,12,0,0,0,0,0,32,0,0,14,0
ACSSF,2013e5,wv,000,0059,0001046,070,54,109,07000US541099086852372,"Matheny CDP, District 3, Wyoming County, West Virginia",171,0,0,28,29,10,0,33,32,0,0,17,14,8,0,0,0
ACSSF,2013e5,wv,000,0059,0001047,070,54,109,07000US541099086860364,"Oceana town, District 3, Wyoming County, West Virginia",692,74,41,98,60,43,48,24,62,8,56,72,69,18,14,5,0
ACSSF,2013e5,wv,000,0059,0001048,070,54,109,07000US541099086899999,"District Remainder of 3, District 3, Wyoming County, West Virginia",2332,208,222,154,210,162,128,76,122,44,313,207,216,128,86,44,12
ACSSF,2013e5,wv,000,0059,0003125,155,54,045,15500US5400196045,"Logan County (part), Accoville CDP, West Virginia",143,8,20,0,0,26,24,0,8,0,23,0,15,0,19,0,0
ACSSF,2013e5,wv,000,0059,0003126,155,54,101,15500US5400364101,"Webster County (part), Addison (Webster Springs) town, West Virginia",502,128,28,42,48,21,9,34,23,24,45,29,37,23,3,8,0
ACSSF,2013e5,wv,000,0059,0003127,155,54,077,15500US5400748077,"Preston County (part), Albright town, West Virginia",104,7,8,7,11,8,17,9,0,5,12,9,9,2,0,0,0
ACSSF,2013e5,wv,000,0059,0003128,155,54,025,15500US5400772025,"Greenbrier County (part), Alderson town, West Virginia",457,100,39,37,39,49,12,21,0,17,55,44,19,13,3,7,2
ACSSF,2013e5,wv,000,0059,0003129,155,54,063,15500US5400772063,"Monroe County (part), Alderson town, West Virginia",60,8,18,4,5,4,4,0,14,0,3,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003130,155,54,039,15500US5401396039,"Kanawha County (part), Alum Creek CDP, West Virginia",227,9,0,13,20,0,0,0,59,46,0,14,42,0,9,0,15
ACSSF,2013e5,wv,000,0059,0003131,155,54,043,15500US5401396043,"Lincoln County (part), Alum Creek CDP, West Virginia",516,10,0,73,23,39,91,69,0,17,31,0,123,33,7,0,0
ACSSF,2013e5,wv,000,0059,0003132,155,54,045,15500US5401660045,"Logan County (part), Amherstdale CDP, West Virginia",121,19,20,7,17,29,0,0,0,4,0,0,14,11,0,0,0
ACSSF,2013e5,wv,000,0059,0003133,155,54,047,15500US5401780047,"McDowell County (part), Anawalt town, West Virginia",95,12,11,3,5,5,8,0,9,7,3,2,8,6,0,1,15
ACSSF,2013e5,wv,000,0059,0003134,155,54,033,15500US5401900033,"Harrison County (part), Anmoore town, West Virginia",335,46,58,29,27,20,7,31,17,10,44,17,20,9,0,0,0
ACSSF,2013e5,wv,000,0059,0003135,155,54,019,15500US5401996019,"Fayette County (part), Ansted town, West Virginia",620,37,56,66,77,47,50,83,17,28,33,42,26,36,0,13,9
ACSSF,2013e5,wv,000,0059,0003136,155,54,053,15500US5402188053,"Mason County (part), Apple Grove CDP, West Virginia",38,0,0,16,0,0,15,0,0,0,0,0,7,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003137,155,54,055,15500US5403292055,"Mercer County (part), Athens town, West Virginia",277,30,43,17,25,11,25,7,14,6,23,24,27,6,12,7,0
ACSSF,2013e5,wv,000,0059,0003138,155,54,085,15500US5403364085,"Ritchie County (part), Auburn town, West Virginia",47,21,6,2,0,3,2,2,6,1,3,0,1,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003139,155,54,077,15500US5403460077,"Preston County (part), Aurora CDP, West Virginia",96,0,17,11,0,0,0,5,7,0,33,23,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003140,155,54,079,15500US5404204079,"Putnam County (part), Bancroft town, West Virginia",331,28,10,16,35,54,44,13,9,18,11,4,17,23,3,39,7
ACSSF,2013e5,wv,000,0059,0003141,155,54,011,15500US5404276011,"Cabell County (part), Barboursville village, West Virginia",1648,67,96,74,172,109,78,168,76,0,207,203,212,65,68,17,36
ACSSF,2013e5,wv,000,0059,0003142,155,54,049,15500US5404612049,"Marion County (part), Barrackville town, West Virginia",530,51,33,29,31,27,62,46,25,21,56,43,41,39,11,6,9
ACSSF,2013e5,wv,000,0059,0003143,155,54,047,15500US5404732047,"McDowell County (part), Bartley CDP, West Virginia",96,12,40,11,0,0,13,0,20,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003144,155,54,075,15500US5404780075,"Pocahontas County (part), Bartow CDP, West Virginia",73,17,10,31,6,0,0,0,0,0,0,0,9,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003145,155,54,065,15500US5404876065,"Morgan County (part), Bath (Berkeley Springs) town, West Virginia",384,59,27,22,33,14,22,41,54,14,9,35,24,12,4,14,0
ACSSF,2013e5,wv,000,0059,0003146,155,54,023,15500US5404924023,"Grant County (part), Bayard town, West Virginia",147,4,22,2,4,21,18,17,3,3,10,17,16,8,0,2,0
ACSSF,2013e5,wv,000,0059,0003147,155,54,019,15500US5405068019,"Fayette County (part), Beards Fork CDP, West Virginia",51,0,0,0,0,0,17,24,0,0,0,0,0,0,10,0,0
ACSSF,2013e5,wv,000,0059,0003148,155,54,081,15500US5405260081,"Raleigh County (part), Beaver CDP, West Virginia",548,37,57,28,11,10,37,25,12,150,0,47,93,12,29,0,0
ACSSF,2013e5,wv,000,0059,0003149,155,54,081,15500US5405332081,"Raleigh County (part), Beckley city, West Virginia",7666,1180,743,632,577,434,436,338,373,321,374,547,633,460,256,206,156
ACSSF,2013e5,wv,000,0059,0003150,155,54,009,15500US5405452009,"Brooke County (part), Beech Bottom village, West Virginia",267,33,19,33,13,12,24,16,8,5,22,47,23,6,3,3,0
ACSSF,2013e5,wv,000,0059,0003151,155,54,001,15500US5405788001,"Barbour County (part), Belington town, West Virginia",782,66,19,79,60,91,58,51,31,51,117,42,85,25,4,3,0
ACSSF,2013e5,wv,000,0059,0003152,155,54,039,15500US5405836039,"Kanawha County (part), Belle town, West Virginia",582,19,45,30,32,64,68,41,23,18,56,71,54,33,16,12,0
ACSSF,2013e5,wv,000,0059,0003153,155,54,073,15500US5406004073,"Pleasants County (part), Belmont city, West Virginia",422,45,34,37,42,39,27,13,25,9,43,34,41,10,14,9,0
ACSSF,2013e5,wv,000,0059,0003154,155,54,067,15500US5406052067,"Nicholas County (part), Belva CDP, West Virginia",39,0,0,0,0,11,4,13,4,0,0,0,7,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003155,155,54,051,15500US5406340051,"Marshall County (part), Benwood city, West Virginia",630,99,76,69,39,36,68,31,42,32,37,45,28,10,10,5,3
ACSSF,2013e5,wv,000,0059,0003156,155,54,101,15500US5406436101,"Webster County (part), Bergoo CDP, West Virginia",23,0,0,0,4,0,0,0,0,8,0,0,0,11,0,0,0
ACSSF,2013e5,wv,000,0059,0003157,155,54,047,15500US5406748047,"McDowell County (part), Berwind CDP, West Virginia",120,14,0,0,40,37,0,0,0,0,6,7,0,16,0,0,0
ACSSF,2013e5,wv,000,0059,0003158,155,54,009,15500US5406844009,"Brooke County (part), Bethany town, West Virginia",190,9,2,11,22,12,14,4,11,9,18,25,20,14,8,8,3
ACSSF,2013e5,wv,000,0059,0003159,155,54,069,15500US5406940069,"Ohio County (part), Bethlehem village, West Virginia",994,14,55,8,46,13,73,51,37,79,91,158,147,98,43,16,65
ACSSF,2013e5,wv,000,0059,0003160,155,54,083,15500US5406988083,"Randolph County (part), Beverly town, West Virginia",279,56,26,18,15,18,14,8,12,7,22,17,39,6,0,21,0
ACSSF,2013e5,wv,000,0059,0003161,155,54,039,15500US5407204039,"Kanawha County (part), Big Chimney CDP, West Virginia",216,0,31,28,16,55,0,13,0,20,31,0,0,11,0,11,0
ACSSF,2013e5,wv,000,0059,0003162,155,54,045,15500US5407228045,"Logan County (part), Big Creek CDP, West Virginia",107,0,0,0,0,13,0,0,0,0,29,31,34,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003163,155,54,047,15500US5407516047,"McDowell County (part), Big Sandy CDP, West Virginia",61,10,0,12,0,0,7,17,0,0,0,0,0,15,0,0,0
ACSSF,2013e5,wv,000,0059,0003164,155,54,067,15500US5407756067,"Nicholas County (part), Birch River CDP, West Virginia",61,0,21,0,0,8,0,0,0,16,0,0,16,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003165,155,54,061,15500US5408092061,"Monongalia County (part), Blacksville town, West Virginia",56,9,2,1,4,0,0,2,5,6,6,15,3,2,0,1,0
ACSSF,2013e5,wv,000,0059,0003166,155,54,107,15500US5408308107,"Wood County (part), Blennerhassett CDP, West Virginia",1258,19,51,50,79,72,26,73,90,73,170,184,148,97,11,25,90
ACSSF,2013e5,wv,000,0059,0003167,155,54,055,15500US5408524055,"Mercer County (part), Bluefield city, West Virginia",4673,559,575,306,386,245,318,188,230,215,493,272,298,269,65,152,102
ACSSF,2013e5,wv,000,0059,0003168,155,54,055,15500US5408764055,"Mercer County (part), Bluewell CDP, West Virginia",1022,170,0,149,68,66,74,36,62,79,156,62,85,15,0,0,0
ACSSF,2013e5,wv,000,0059,0003169,155,54,107,15500US5408836107,"Wood County (part), Boaz CDP, West Virginia",617,15,5,12,68,45,21,19,53,10,77,99,69,45,24,16,39
ACSSF,2013e5,wv,000,0059,0003170,155,54,037,15500US5408932037,"Jefferson County (part), Bolivar town, West Virginia",500,48,16,47,37,13,34,23,34,28,23,65,56,46,20,4,6
ACSSF,2013e5,wv,000,0059,0003171,155,54,081,15500US5408956081,"Raleigh County (part), Bolt CDP, West Virginia",205,22,0,0,11,0,0,31,0,0,54,28,59,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003172,155,54,019,15500US5409100019,"Fayette County (part), Boomer CDP, West Virginia",379,0,9,21,20,47,20,0,0,31,55,132,44,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003173,155,54,083,15500US5409364083,"Randolph County (part), Bowden CDP, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003174,155,54,081,15500US5409676081,"Raleigh County (part), Bradley CDP, West Virginia",666,17,12,30,40,47,28,65,20,62,99,178,22,46,0,0,0
ACSSF,2013e5,wv,000,0059,0003175,155,54,047,15500US5409700047,"McDowell County (part), Bradshaw town, West Virginia",121,37,9,0,8,11,6,4,4,5,0,7,9,19,2,0,0
ACSSF,2013e5,wv,000,0059,0003176,155,54,055,15500US5409796055,"Mercer County (part), Bramwell town, West Virginia",176,19,13,13,8,15,9,9,6,9,10,20,34,5,0,6,0
ACSSF,2013e5,wv,000,0059,0003177,155,54,077,15500US5409844077,"Preston County (part), Brandonville town, West Virginia",73,24,2,1,3,0,0,2,3,0,10,11,4,3,10,0,0
ACSSF,2013e5,wv,000,0059,0003178,155,54,071,15500US5409868071,"Pendleton County (part), Brandywine CDP, West Virginia",118,12,0,27,0,44,19,0,9,7,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003179,155,54,109,15500US5409964109,"Wyoming County (part), Brenton CDP, West Virginia",74,23,0,26,0,0,0,11,0,0,0,0,0,14,0,0,0
ACSSF,2013e5,wv,000,0059,0003180,155,54,033,15500US5410180033,"Harrison County (part), Bridgeport city, West Virginia",3287,96,86,44,140,168,138,101,215,118,185,266,461,396,462,129,282
ACSSF,2013e5,wv,000,0059,0003181,155,54,061,15500US5410420061,"Monongalia County (part), Brookhaven CDP, West Virginia",2012,175,101,96,117,75,124,85,43,71,198,282,228,148,117,101,51
ACSSF,2013e5,wv,000,0059,0003182,155,54,077,15500US5410852077,"Preston County (part), Bruceton Mills town, West Virginia",29,0,0,6,4,2,0,0,0,8,0,0,8,1,0,0,0
ACSSF,2013e5,wv,000,0059,0003183,155,54,045,15500US5410876045,"Logan County (part), Bruno CDP, West Virginia",187,13,0,0,17,0,0,0,0,0,24,62,55,16,0,0,0
ACSSF,2013e5,wv,000,0059,0003184,155,54,055,15500US5410948055,"Mercer County (part), Brush Fork CDP, West Virginia",426,36,29,60,26,57,24,53,18,20,21,10,50,11,11,0,0
ACSSF,2013e5,wv,000,0059,0003185,155,54,097,15500US5411188097,"Upshur County (part), Buckhannon city, West Virginia",1876,221,202,279,173,60,88,113,62,96,124,119,101,107,33,39,59
ACSSF,2013e5,wv,000,0059,0003186,155,54,109,15500US5411212109,"Wyoming County (part), Bud CDP, West Virginia",171,29,53,33,0,0,0,0,56,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003187,155,54,079,15500US5411284079,"Putnam County (part), Buffalo town, West Virginia",539,52,19,45,43,40,42,28,25,18,51,33,57,27,20,39,0
ACSSF,2013e5,wv,000,0059,0003188,155,54,057,15500US5411620057,"Mineral County (part), Burlington CDP, West Virginia",34,12,0,0,0,0,0,0,0,0,0,0,15,0,7,0,0
ACSSF,2013e5,wv,000,0059,0003189,155,54,007,15500US5411716007,"Braxton County (part), Burnsville town, West Virginia",227,13,42,22,29,16,14,9,5,12,15,11,26,9,2,0,2
ACSSF,2013e5,wv,000,0059,0003190,155,54,085,15500US5412124085,"Ritchie County (part), Cairo town, West Virginia",123,17,5,21,9,13,6,8,4,2,14,8,6,7,0,3,0
ACSSF,2013e5,wv,000,0059,0003191,155,54,101,15500US5412436101,"Webster County (part), Camden-on-Gauley town, West Virginia",60,7,11,6,4,0,0,2,3,1,8,1,16,1,0,0,0
ACSSF,2013e5,wv,000,0059,0003192,155,54,051,15500US5412484051,"Marshall County (part), Cameron city, West Virginia",416,50,39,39,54,25,33,33,19,8,32,34,21,11,15,3,0
ACSSF,2013e5,wv,000,0059,0003193,155,54,027,15500US5413108027,"Hampshire County (part), Capon Bridge town, West Virginia",218,24,16,30,19,33,10,8,11,7,19,11,12,14,2,0,2
ACSSF,2013e5,wv,000,0059,0003194,155,54,049,15500US5413468049,"Marion County (part), Carolina CDP, West Virginia",136,33,0,0,11,0,12,28,0,11,0,0,30,11,0,0,0
ACSSF,2013e5,wv,000,0059,0003195,155,54,057,15500US5413525057,"Mineral County (part), Carpendale town, West Virginia",358,34,17,44,31,4,29,26,14,5,17,66,32,31,5,0,3
ACSSF,2013e5,wv,000,0059,0003196,155,54,075,15500US5413684075,"Pocahontas County (part), Cass CDP, West Virginia",4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003197,155,54,061,15500US5413756061,"Monongalia County (part), Cassville CDP, West Virginia",281,8,6,29,63,28,38,22,10,21,0,13,36,7,0,0,0
ACSSF,2013e5,wv,000,0059,0003198,155,54,039,15500US5413924039,"Kanawha County (part), Cedar Grove town, West Virginia",383,55,14,33,47,17,43,12,21,13,67,28,26,7,0,0,0
ACSSF,2013e5,wv,000,0059,0003199,155,54,001,15500US5414212001,"Barbour County (part), Century CDP, West Virginia",33,0,0,0,0,8,0,0,10,0,0,6,9,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003200,155,54,099,15500US5414308099,"Wayne County (part), Ceredo city, West Virginia",694,72,98,78,75,36,13,44,15,30,52,43,87,24,14,0,13
ACSSF,2013e5,wv,000,0059,0003201,155,54,045,15500US5414524045,"Logan County (part), Chapmanville town, West Virginia",610,87,22,60,71,28,32,46,17,3,37,82,39,50,0,33,3
ACSSF,2013e5,wv,000,0059,0003202,155,54,039,15500US5414600039,"Kanawha County (part), Charleston city, West Virginia",23314,2217,1669,1378,1504,952,1062,948,1125,1169,1843,2281,2211,1490,880,848,1737
ACSSF,2013e5,wv,000,0059,0003203,155,54,037,15500US5414610037,"Jefferson County (part), Charles Town city, West Virginia",1981,132,99,67,95,60,82,68,27,112,130,189,449,173,64,162,72
ACSSF,2013e5,wv,000,0059,0003204,155,54,019,15500US5414630019,"Fayette County (part), Charlton Heights CDP, West Virginia",114,0,15,10,0,17,12,0,0,0,19,0,22,10,0,9,0
ACSSF,2013e5,wv,000,0059,0003205,155,54,059,15500US5414692059,"Mingo County (part), Chattaroy CDP, West Virginia",282,21,8,44,14,39,0,0,42,0,0,46,31,8,16,13,0
ACSSF,2013e5,wv,000,0059,0003206,155,54,045,15500US5414716045,"Logan County (part), Chauncey CDP, West Virginia",41,0,0,0,0,0,0,0,0,0,0,23,0,18,0,0,0
ACSSF,2013e5,wv,000,0059,0003207,155,54,061,15500US5414775061,"Monongalia County (part), Cheat Lake CDP, West Virginia",3156,118,110,112,72,24,48,78,57,125,206,368,480,548,190,235,385
ACSSF,2013e5,wv,000,0059,0003208,155,54,039,15500US5414812039,"Kanawha County (part), Chelyan CDP, West Virginia",445,73,43,77,56,82,34,0,13,14,0,20,0,33,0,0,0
ACSSF,2013e5,wv,000,0059,0003209,155,54,039,15500US5415028039,"Kanawha County (part), Chesapeake town, West Virginia",659,69,70,71,67,59,15,22,21,59,35,72,62,27,5,5,0
ACSSF,2013e5,wv,000,0059,0003210,155,54,029,15500US5415076029,"Hancock County (part), Chester city, West Virginia",1129,105,103,82,67,77,129,156,5,53,47,88,135,28,38,6,10
ACSSF,2013e5,wv,000,0059,0003211,155,54,033,15500US5415628033,"Harrison County (part), Clarksburg city, West Virginia",6625,810,471,530,625,478,385,254,399,314,448,586,692,396,111,120,6
ACSSF,2013e5,wv,000,0059,0003212,155,54,015,15500US5415676015,"Clay County (part), Clay town, West Virginia",231,32,46,30,29,4,6,10,0,25,23,11,14,0,0,1,0
ACSSF,2013e5,wv,000,0059,0003213,155,54,069,15500US5415916069,"Ohio County (part), Clearview village, West Virginia",209,16,3,4,8,18,10,8,6,11,20,34,17,33,6,12,3
ACSSF,2013e5,wv,000,0059,0003214,155,54,039,15500US5416012039,"Kanawha County (part), Clendenin town, West Virginia",400,20,58,17,20,9,22,25,39,32,35,48,39,20,12,4,0
ACSSF,2013e5,wv,000,0059,0003215,155,54,081,15500US5416516081,"Raleigh County (part), Coal City CDP, West Virginia",688,16,34,69,15,93,31,46,25,0,87,78,112,61,21,0,0
ACSSF,2013e5,wv,000,0059,0003216,155,54,039,15500US5416612039,"Kanawha County (part), Coal Fork CDP, West Virginia",500,46,57,28,51,24,0,30,20,22,54,79,39,41,0,9,0
ACSSF,2013e5,wv,000,0059,0003217,155,54,005,15500US5417380005,"Boone County (part), Comfort CDP, West Virginia",102,0,0,0,0,15,17,0,0,0,0,16,5,49,0,0,0
ACSSF,2013e5,wv,000,0059,0003218,155,54,109,15500US5417836109,"Wyoming County (part), Corinne CDP, West Virginia",67,16,0,0,16,0,0,17,0,0,0,0,0,18,0,0,0
ACSSF,2013e5,wv,000,0059,0003219,155,54,109,15500US5418388109,"Wyoming County (part), Covel CDP, West Virginia",80,18,0,0,0,45,0,0,0,0,0,0,0,17,0,0,0
ACSSF,2013e5,wv,000,0059,0003220,155,54,101,15500US5418412101,"Webster County (part), Cowen town, West Virginia",207,23,17,19,14,4,8,22,8,3,24,7,16,6,2,0,34
ACSSF,2013e5,wv,000,0059,0003221,155,54,081,15500US5418508081,"Raleigh County (part), Crab Orchard CDP, West Virginia",1233,89,36,69,234,41,18,68,44,129,85,48,179,122,71,0,0
ACSSF,2013e5,wv,000,0059,0003222,155,54,067,15500US5418604067,"Nicholas County (part), Craigsville CDP, West Virginia",751,163,38,62,58,118,31,64,57,14,66,29,10,14,0,6,21
ACSSF,2013e5,wv,000,0059,0003223,155,54,039,15500US5419108039,"Kanawha County (part), Cross Lanes CDP, West Virginia",4035,130,176,272,267,171,106,243,168,179,389,504,468,391,264,183,124
ACSSF,2013e5,wv,000,0059,0003224,155,54,099,15500US5419300099,"Wayne County (part), Crum CDP, West Virginia",48,12,0,0,0,0,0,0,0,0,26,0,10,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003225,155,54,047,15500US5419324047,"McDowell County (part), Crumpler CDP, West Virginia",95,10,13,17,9,0,0,0,16,0,0,22,8,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003226,155,54,047,15500US5419492047,"McDowell County (part), Cucumber CDP, West Virginia",7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003227,155,54,011,15500US5419516011,"Cabell County (part), Culloden CDP, West Virginia",986,76,72,25,44,26,35,0,44,40,92,149,189,28,18,133,15
ACSSF,2013e5,wv,000,0059,0003228,155,54,079,15500US5419516079,"Putnam County (part), Culloden CDP, West Virginia",87,0,0,0,18,0,0,0,15,0,13,0,10,0,0,31,0
ACSSF,2013e5,wv,000,0059,0003229,155,54,083,15500US5419948083,"Randolph County (part), Dailey CDP, West Virginia",48,14,16,0,0,0,18,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003230,155,54,081,15500US5420164081,"Raleigh County (part), Daniels CDP, West Virginia",855,26,0,65,105,34,46,37,84,162,44,62,108,43,39,0,0
ACSSF,2013e5,wv,000,0059,0003231,155,54,005,15500US5420212005,"Boone County (part), Danville town, West Virginia",394,98,45,36,39,7,18,21,8,18,13,35,19,26,2,9,0
ACSSF,2013e5,wv,000,0059,0003232,155,54,093,15500US5420428093,"Tucker County (part), Davis town, West Virginia",289,41,23,4,23,36,24,12,7,11,0,27,31,26,6,18,0
ACSSF,2013e5,wv,000,0059,0003233,155,54,047,15500US5420500047,"McDowell County (part), Davy town, West Virginia",105,32,10,13,12,8,0,0,2,4,8,6,5,5,0,0,0
ACSSF,2013e5,wv,000,0059,0003234,155,54,019,15500US5420764019,"Fayette County (part), Deep Water CDP, West Virginia",90,0,12,2,0,0,11,26,10,0,18,0,11,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003235,155,54,059,15500US5420980059,"Mingo County (part), Delbarton town, West Virginia",374,57,70,25,42,8,4,25,4,8,16,36,64,0,8,7,0
ACSSF,2013e5,wv,000,0059,0003236,155,54,033,15500US5421316033,"Harrison County (part), Despard CDP, West Virginia",409,14,28,124,0,66,40,17,0,0,12,89,9,10,0,0,0
ACSSF,2013e5,wv,000,0059,0003237,155,54,019,15500US5421628019,"Fayette County (part), Dixie CDP, West Virginia",14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003238,155,54,067,15500US5421628067,"Nicholas County (part), Dixie CDP, West Virginia",69,0,12,0,0,9,0,0,0,9,0,8,5,26,0,0,0
ACSSF,2013e5,wv,000,0059,0003239,155,54,039,15500US5422564039,"Kanawha County (part), Dunbar city, West Virginia",3535,222,238,252,277,136,245,254,261,244,391,299,310,176,108,71,51
ACSSF,2013e5,wv,000,0059,0003240,155,54,075,15500US5422852075,"Pocahontas County (part), Durbin town, West Virginia",122,17,3,17,20,5,7,7,12,7,0,19,2,0,0,6,0
ACSSF,2013e5,wv,000,0059,0003241,155,54,039,15500US5423092039,"Kanawha County (part), East Bank town, West Virginia",410,15,18,31,33,22,13,47,36,21,26,27,74,22,21,4,0
ACSSF,2013e5,wv,000,0059,0003242,155,54,083,15500US5423140083,"Randolph County (part), East Dailey CDP, West Virginia",151,0,0,0,30,0,12,9,0,12,11,41,36,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003243,155,54,081,15500US5423644081,"Raleigh County (part), Eccles CDP, West Virginia",118,37,49,0,0,0,0,0,0,15,17,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003244,155,54,079,15500US5424292079,"Putnam County (part), Eleanor town, West Virginia",781,65,29,41,29,37,71,49,46,36,74,57,117,73,10,26,21
ACSSF,2013e5,wv,000,0059,0003245,155,54,105,15500US5424364105,"Wirt County (part), Elizabeth town, West Virginia",370,22,57,53,13,38,21,22,45,10,26,44,19,0,0,0,0
ACSSF,2013e5,wv,000,0059,0003246,155,54,057,15500US5424484057,"Mineral County (part), Elk Garden town, West Virginia",109,36,12,14,8,4,14,5,0,9,2,0,2,3,0,0,0
ACSSF,2013e5,wv,000,0059,0003247,155,54,083,15500US5424580083,"Randolph County (part), Elkins city, West Virginia",3045,413,188,247,306,247,221,81,122,138,289,258,168,187,43,115,22
ACSSF,2013e5,wv,000,0059,0003248,155,54,039,15500US5424748039,"Kanawha County (part), Elkview CDP, West Virginia",482,13,18,22,119,8,8,32,14,11,63,27,91,45,0,11,0
