FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Owner occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Renter occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc."
ACSSF,2011e5,wv,000,0107,0002049,080,54,051,08000US540519078099999020800,"Census Tract 208 (part), District Remainder of 1, District 1, Marshall County, West Virginia",702,601,27,27,0,0,0,0,0,182,129,0,0,0,0,53,127,73,0,0,0,0,54,122,122,0,0,0,0,0,143,143,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,43,43,0,0,0,0,0,46,46,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002050,080,54,051,08000US540519078099999020900,"Census Tract 209 (part), District Remainder of 1, District 1, Marshall County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002051,080,54,051,08000US540519078099999021000,"Census Tract 210 (part), District Remainder of 1, District 1, Marshall County, West Virginia",152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,16,16,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002052,080,54,051,08000US540519078099999021100,"Census Tract 211 (part), District Remainder of 1, District 1, Marshall County, West Virginia",340,319,25,25,0,0,0,0,0,84,78,0,0,0,0,6,102,89,0,0,0,0,13,38,38,0,0,0,0,0,70,70,0,0,0,0,0,21,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002053,080,54,051,08000US540519078099999021300,"Census Tract 213 (part), District Remainder of 1, District 1, Marshall County, West Virginia",1576,1426,21,7,0,0,0,0,14,199,177,0,0,0,0,22,731,692,0,0,0,0,39,350,350,0,0,0,0,0,125,125,0,0,0,0,0,150,0,0,0,0,0,0,0,62,25,0,27,0,0,10,41,41,0,0,0,0,0,26,26,0,0,0,0,0,21,6,15,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002054,080,54,051,08000US540519081656020020200,"Census Tract 202, Moundsville city, District 2, Marshall County, West Virginia",1026,606,0,0,0,0,0,0,0,41,21,0,0,0,0,20,55,29,0,0,0,0,26,78,78,0,0,0,0,0,432,432,0,0,0,0,0,420,22,7,15,0,0,0,0,53,38,0,0,0,0,15,228,7,57,0,62,76,26,31,0,28,0,0,3,0,86,77,9,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002055,080,54,051,08000US540519081656020020900,"Census Tract 209 (part), Moundsville city, District 2, Marshall County, West Virginia",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002056,080,54,051,08000US540519081656020021000,"Census Tract 210 (part), Moundsville city, District 2, Marshall County, West Virginia",1787,1482,26,26,0,0,0,0,0,138,22,0,0,0,0,116,277,210,0,0,0,0,67,401,401,0,0,0,0,0,640,640,0,0,0,0,0,305,0,0,0,0,0,0,0,15,0,15,0,0,0,0,71,25,19,0,0,0,27,85,85,0,0,0,0,0,134,117,17,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002057,080,54,051,08000US540519081656020021100,"Census Tract 211 (part), Moundsville city, District 2, Marshall County, West Virginia",1403,1042,13,13,0,0,0,0,0,165,116,0,0,0,0,49,211,179,0,0,0,0,32,297,297,0,0,0,0,0,356,356,0,0,0,0,0,361,32,0,32,0,0,0,0,101,0,101,0,0,0,0,119,39,69,11,0,0,0,55,55,0,0,0,0,0,54,39,15,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002058,080,54,051,08000US540519081699999020900,"Census Tract 209 (part), District Remainder of 2, District 2, Marshall County, West Virginia",329,329,29,29,0,0,0,0,0,106,62,0,0,0,0,44,157,129,0,0,0,0,28,23,23,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002059,080,54,051,08000US540519085212484020800,"Census Tract 208 (part), Cameron city, District 3, Marshall County, West Virginia",435,320,4,4,0,0,0,0,0,3,3,0,0,0,0,0,28,25,0,0,0,0,3,47,47,0,0,0,0,0,238,238,0,0,0,0,0,115,0,0,0,0,0,0,0,15,0,3,12,0,0,0,37,27,3,3,4,0,0,15,15,0,0,0,0,0,48,29,4,15,0,0,0
ACSSF,2011e5,wv,000,0107,0002060,080,54,051,08000US540519085231492020702,"Census Tract 207.02 (part), Glen Dale city, District 3, Marshall County, West Virginia",639,478,5,5,0,0,0,0,0,26,23,0,3,0,0,0,117,114,0,3,0,0,0,184,184,0,0,0,0,0,146,142,4,0,0,0,0,161,0,0,0,0,0,0,0,32,9,18,5,0,0,0,58,25,14,14,5,0,0,52,52,0,0,0,0,0,19,14,0,5,0,0,0
ACSSF,2011e5,wv,000,0107,0002061,080,54,051,08000US540519085231492021100,"Census Tract 211 (part), Glen Dale city, District 3, Marshall County, West Virginia",71,71,0,0,0,0,0,0,0,17,17,0,0,0,0,0,18,18,0,0,0,0,0,32,32,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002062,080,54,051,08000US540519085299999020702,"Census Tract 207.02 (part), District Remainder of 3, District 3, Marshall County, West Virginia",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002063,080,54,051,08000US540519085299999020800,"Census Tract 208 (part), District Remainder of 3, District 3, Marshall County, West Virginia",632,494,87,69,0,0,0,0,18,75,57,0,0,0,0,18,139,139,0,0,0,0,0,97,97,0,0,0,0,0,96,96,0,0,0,0,0,138,0,0,0,0,0,0,0,26,22,0,0,4,0,0,53,28,0,25,0,0,0,17,17,0,0,0,0,0,42,42,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002064,080,54,051,08000US540519085299999020900,"Census Tract 209 (part), District Remainder of 3, District 3, Marshall County, West Virginia",1692,1404,108,101,0,0,0,0,7,358,221,0,0,0,0,137,627,522,0,0,0,0,105,164,164,0,0,0,0,0,147,147,0,0,0,0,0,288,70,0,51,0,0,0,19,137,28,0,87,0,14,8,29,29,0,0,0,0,0,13,13,0,0,0,0,0,39,39,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002065,080,54,051,08000US540519085299999021000,"Census Tract 210 (part), District Remainder of 3, District 3, Marshall County, West Virginia",1011,768,14,14,0,0,0,0,0,134,70,21,0,0,0,43,377,350,0,0,0,0,27,176,176,0,0,0,0,0,67,67,0,0,0,0,0,243,63,9,0,40,0,14,0,38,0,11,0,0,0,27,57,34,0,10,13,0,0,53,53,0,0,0,0,0,32,32,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002066,080,54,051,08000US540519085299999021100,"Census Tract 211 (part), District Remainder of 3, District 3, Marshall County, West Virginia",421,408,16,12,0,0,0,0,4,130,77,0,0,0,0,53,107,107,0,0,0,0,0,138,138,0,0,0,0,0,17,17,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002067,080,54,051,08000US540519085299999021300,"Census Tract 213 (part), District Remainder of 3, District 3, Marshall County, West Virginia",51,51,15,15,0,0,0,0,0,18,18,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002068,080,54,053,08000US540539004899999955101,"Census Tract 9551.01 (part), Arbuckle district, Arbuckle district, Mason County, West Virginia",109,86,4,4,0,0,0,0,0,27,16,0,0,0,0,11,26,26,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002069,080,54,053,08000US540539004899999955102,"Census Tract 9551.02 (part), Arbuckle district, Arbuckle district, Mason County, West Virginia",238,238,55,28,0,0,0,0,27,89,63,0,0,0,0,26,94,64,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002070,080,54,053,08000US540539061202188955101,"Census Tract 9551.01 (part), Apple Grove CDP (part), Clendenin district, Mason County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002071,080,54,053,08000US540539061202188955102,"Census Tract 9551.02 (part), Apple Grove CDP (part), Clendenin district, Mason County, West Virginia",50,15,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,35,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002072,080,54,053,08000US540539061229716955101,"Census Tract 9551.01 (part), Gallipolis Ferry CDP, Clendenin district, Mason County, West Virginia",441,239,38,15,0,0,0,0,23,47,12,0,0,0,0,35,119,106,0,0,0,0,13,35,35,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,141,22,0,0,0,0,119,61,43,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002073,080,54,053,08000US540539061236436955101,"Census Tract 9551.01 (part), Henderson town, Clendenin district, Mason County, West Virginia",85,48,0,0,0,0,0,0,0,11,0,0,0,0,0,11,14,9,0,0,0,0,5,8,8,0,0,0,0,0,15,15,0,0,0,0,0,37,0,0,0,0,0,0,0,5,0,0,0,0,0,5,16,1,3,0,0,0,12,5,5,0,0,0,0,0,11,11,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002074,080,54,053,08000US540539061299999955101,"Census Tract 9551.01 (part), Remainder of Clendenin district, Clendenin district, Mason County, West Virginia",549,464,36,0,0,0,0,0,36,185,67,0,0,0,0,118,190,92,0,0,0,0,98,53,53,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,32,0,0,0,0,0,32,0,0,0,0,0,0,0,24,24,0,0,0,0,0,29,0,0,0,0,29,0
ACSSF,2011e5,wv,000,0107,0002075,080,54,053,08000US540539061299999955102,"Census Tract 9551.02 (part), Remainder of Clendenin district, Clendenin district, Mason County, West Virginia",523,475,58,58,0,0,0,0,0,155,138,0,0,0,0,17,175,84,0,0,0,0,91,63,63,0,0,0,0,0,24,24,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,20,20,0,0,0,0,0,9,9,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002076,080,54,053,08000US540539064846300954900,"Census Tract 9549 (part), Leon town, Cologne district, Mason County, West Virginia",43,40,2,0,0,0,0,0,2,8,3,0,0,0,0,5,8,8,0,0,0,0,0,6,6,0,0,0,0,0,16,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002077,080,54,053,08000US540539064899999954802,"Census Tract 9548.02 (part), Remainder of Cologne district, Cologne district, Mason County, West Virginia",15,15,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002078,080,54,053,08000US540539064899999954900,"Census Tract 9549 (part), Remainder of Cologne district, Cologne district, Mason County, West Virginia",455,423,86,86,0,0,0,0,0,130,72,0,0,0,0,58,86,73,0,0,0,0,13,97,97,0,0,0,0,0,24,24,0,0,0,0,0,32,11,0,0,0,0,0,11,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002079,080,54,053,08000US540539066099999954802,"Census Tract 9548.02 (part), Cooper district, Cooper district, Mason County, West Virginia",383,328,20,20,0,0,0,0,0,199,185,0,0,0,0,14,52,52,0,0,0,0,0,43,32,0,0,0,11,0,14,14,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002080,080,54,053,08000US540539066099999954900,"Census Tract 9549 (part), Cooper district, Cooper district, Mason County, West Virginia",432,382,71,31,0,0,0,0,40,104,104,0,0,0,0,0,106,106,0,0,0,0,0,34,34,0,0,0,0,0,67,67,0,0,0,0,0,50,0,0,0,0,0,0,0,19,0,0,0,0,0,19,31,22,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002081,080,54,053,08000US540539126035500954801,"Census Tract 9548.01 (part), Hartford City town (part), Graham district, Mason County, West Virginia",22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,12,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002082,080,54,053,08000US540539126035500954802,"Census Tract 9548.02 (part), Hartford City town (part), Graham district, Mason County, West Virginia",211,176,10,3,0,0,0,0,7,53,46,0,0,0,0,7,42,16,0,0,0,0,26,36,36,0,0,0,0,0,35,35,0,0,0,0,0,35,0,0,0,0,0,0,0,20,0,0,0,0,0,20,11,5,0,0,0,0,6,0,0,0,0,0,0,0,4,4,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002083,080,54,053,08000US540539126058564954802,"Census Tract 9548.02 (part), New Haven town, Graham district, Mason County, West Virginia",739,562,30,30,0,0,0,0,0,81,72,0,0,0,0,9,221,203,0,0,0,0,18,182,182,0,0,0,0,0,48,48,0,0,0,0,0,177,4,0,0,0,4,0,0,49,0,24,0,25,0,0,68,31,30,0,0,0,7,48,48,0,0,0,0,0,8,0,8,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002084,080,54,053,08000US540539126099999954801,"Census Tract 9548.01 (part), Remainder of Graham district, Graham district, Mason County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002085,080,54,053,08000US540539126099999954802,"Census Tract 9548.02 (part), Remainder of Graham district, Graham district, Mason County, West Virginia",234,230,0,0,0,0,0,0,0,17,11,0,0,0,0,6,130,115,0,0,0,0,15,64,64,0,0,0,0,0,19,19,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002086,080,54,053,08000US540539151202188955102,"Census Tract 9551.02 (part), Apple Grove CDP (part), Hannan district, Mason County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002087,080,54,053,08000US540539151299999955102,"Census Tract 9551.02 (part), Remainder of Hannan district, Hannan district, Mason County, West Virginia",1102,886,160,84,0,0,0,0,76,297,145,0,0,0,0,152,240,143,0,0,0,0,97,104,104,0,0,0,0,0,85,85,0,0,0,0,0,216,11,0,0,0,0,0,11,66,0,0,0,0,0,66,95,13,0,0,0,0,82,44,44,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002088,080,54,053,08000US540539186064708954900,"Census Tract 9549 (part), Point Pleasant city (part), Lewis district, Mason County, West Virginia",85,36,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,31,0,20,11,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002089,080,54,053,08000US540539186064708955000,"Census Tract 9550 (part), Point Pleasant city (part), Lewis district, Mason County, West Virginia",1544,1130,13,0,0,0,0,0,13,101,101,0,0,0,0,0,277,277,0,0,0,0,0,573,559,0,0,14,0,0,166,166,0,0,0,0,0,414,10,0,10,0,0,0,0,26,0,11,15,0,0,0,159,57,33,26,8,23,12,151,62,67,22,0,0,0,68,22,23,14,0,9,0
ACSSF,2011e5,wv,000,0107,0002090,080,54,053,08000US540539186099999954802,"Census Tract 9548.02 (part), Remainder of Lewis district, Lewis district, Mason County, West Virginia",52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002091,080,54,053,08000US540539186099999954900,"Census Tract 9549 (part), Remainder of Lewis district, Lewis district, Mason County, West Virginia",502,440,98,70,0,0,0,0,28,150,120,0,0,0,0,30,132,127,0,0,0,0,5,48,48,0,0,0,0,0,12,12,0,0,0,0,0,62,10,0,0,10,0,0,0,10,0,0,10,0,0,0,25,0,0,0,0,0,25,17,17,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002092,080,54,053,08000US540539186099999955000,"Census Tract 9550 (part), Remainder of Lewis district, Lewis district, Mason County, West Virginia",64,59,0,0,0,0,0,0,0,5,5,0,0,0,0,0,26,0,0,0,0,0,26,28,28,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002093,080,54,053,08000US540539265264708955000,"Census Tract 9550 (part), Point Pleasant city (part), Robinson district, Mason County, West Virginia",109,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,46,46,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,23,11,0,0,12,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002094,080,54,053,08000US540539265299999954801,"Census Tract 9548.01 (part), Remainder of Robinson district, Robinson district, Mason County, West Virginia",60,35,0,0,0,0,0,0,0,25,9,0,0,0,0,16,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002095,080,54,053,08000US540539265299999954802,"Census Tract 9548.02 (part), Remainder of Robinson district, Robinson district, Mason County, West Virginia",4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002096,080,54,053,08000US540539265299999954900,"Census Tract 9549 (part), Remainder of Robinson district, Robinson district, Mason County, West Virginia",814,551,78,68,0,0,0,0,10,293,174,0,0,0,0,119,168,125,0,0,0,0,43,12,12,0,0,0,0,0,0,0,0,0,0,0,0,263,95,38,0,0,18,0,39,30,0,0,0,0,0,30,54,54,0,0,0,0,0,72,72,0,0,0,0,0,12,12,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002097,080,54,053,08000US540539265299999955000,"Census Tract 9550 (part), Remainder of Robinson district, Robinson district, Mason County, West Virginia",167,115,18,18,0,0,0,0,0,8,0,0,0,0,0,8,24,13,0,0,0,0,11,65,65,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002098,080,54,053,08000US540539326499999954900,"Census Tract 9549 (part), Union district, Union district, Mason County, West Virginia",541,439,61,50,0,0,0,0,11,213,89,0,0,0,0,124,47,38,0,0,0,0,9,35,35,0,0,0,0,0,83,83,0,0,0,0,0,102,19,0,0,0,0,0,19,14,14,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002099,080,54,053,08000US540539343235500954801,"Census Tract 9548.01 (part), Hartford City town (part), Waggener district, Mason County, West Virginia",135,98,7,7,0,0,0,0,0,55,35,0,0,0,0,20,10,0,0,0,0,0,10,12,12,0,0,0,0,0,14,14,0,0,0,0,0,37,0,0,0,0,0,0,0,7,0,0,0,0,0,7,3,0,0,0,0,0,3,8,8,0,0,0,0,0,19,19,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002100,080,54,053,08000US540539343235500954802,"Census Tract 9548.02 (part), Hartford City town (part), Waggener district, Mason County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002101,080,54,053,08000US540539343252180954801,"Census Tract 9548.01 (part), Mason town, Waggener district, Mason County, West Virginia",551,468,11,11,0,0,0,0,0,74,42,0,0,0,0,32,152,91,0,0,0,0,61,164,164,0,0,0,0,0,67,67,0,0,0,0,0,83,0,0,0,0,0,0,0,51,5,17,14,0,0,15,11,11,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002102,080,54,053,08000US540539343299999954801,"Census Tract 9548.01 (part), Remainder of Waggener district, Waggener district, Mason County, West Virginia",421,337,72,72,0,0,0,0,0,0,0,0,0,0,0,0,117,54,0,0,0,0,63,84,84,0,0,0,0,0,64,64,0,0,0,0,0,84,0,0,0,0,0,0,0,33,20,0,0,0,0,13,38,20,0,0,0,0,18,13,13,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002103,080,54,053,08000US540539343299999954802,"Census Tract 9548.02 (part), Remainder of Waggener district, Waggener district, Mason County, West Virginia",35,35,0,0,0,0,0,0,0,24,0,0,0,0,0,24,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0107,0002104,080,54,055,08000US540559090008524001900,"Census Tract 19 (part), Bluefield city (part), District I, Mercer County, West Virginia",711,306,5,5,0,0,0,0,0,64,39,0,0,0,0,25,42,34,0,0,0,0,8,79,79,0,0,0,0,0,116,116,0,0,0,0,0,405,8,8,0,0,0,0,0,25,1,24,0,0,0,0,76,16,0,11,0,49,0,33,18,0,5,10,0,0,263,105,0,16,15,127,0
ACSSF,2011e5,wv,000,0107,0002105,080,54,055,08000US540559090008524002000,"Census Tract 20 (part), Bluefield city (part), District I, Mercer County, West Virginia",794,470,0,0,0,0,0,0,0,9,9,0,0,0,0,0,26,26,0,0,0,0,0,140,140,0,0,0,0,0,295,295,0,0,0,0,0,324,0,0,0,0,0,0,0,26,26,0,0,0,0,0,54,9,45,0,0,0,0,69,51,9,0,0,9,0,175,42,117,16,0,0,0
ACSSF,2011e5,wv,000,0107,0002106,080,54,055,08000US540559090008524002100,"Census Tract 21, Bluefield city (part), District I, Mercer County, West Virginia",1351,991,0,0,0,0,0,0,0,68,45,0,23,0,0,0,113,113,0,0,0,0,0,499,499,0,0,0,0,0,311,311,0,0,0,0,0,360,0,0,0,0,0,0,0,11,0,11,0,0,0,0,81,65,10,0,0,6,0,195,143,9,19,24,0,0,73,62,11,0,0,0,0
