FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Family households:,Married-couple family,Other family:,"Male householder, no wife present","Female householder, no husband present",Nonfamily households:,Householder living alone,Householder not living alone
ACSSF,2011e5,wv,000,0036,0000543,070,54,039,07000US540399076815028,"Chesapeake town, District 1, Kanawha County, West Virginia",759,466,302,164,47,117,293,255,38
ACSSF,2011e5,wv,000,0036,0000544,070,54,039,07000US540399076816612,"Coal Fork CDP (part), District 1, Kanawha County, West Virginia",571,378,313,65,0,65,193,146,47
ACSSF,2011e5,wv,000,0036,0000545,070,54,039,07000US540399076823092,"East Bank town, District 1, Kanawha County, West Virginia",444,326,207,119,26,93,118,111,7
ACSSF,2011e5,wv,000,0036,0000546,070,54,039,07000US540399076831324,"Glasgow town, District 1, Kanawha County, West Virginia",251,176,134,42,21,21,75,75,0
ACSSF,2011e5,wv,000,0036,0000547,070,54,039,07000US540399076834756,"Handley town, District 1, Kanawha County, West Virginia",142,94,79,15,4,11,48,40,8
ACSSF,2011e5,wv,000,0036,0000548,070,54,039,07000US540399076851724,"Marmet city, District 1, Kanawha County, West Virginia",707,488,324,164,38,126,219,186,33
ACSSF,2011e5,wv,000,0036,0000549,070,54,039,07000US540399076855468,"Montgomery city (part), District 1, Kanawha County, West Virginia",276,168,100,68,13,55,108,91,17
ACSSF,2011e5,wv,000,0036,0000550,070,54,039,07000US540399076865356,"Pratt town, District 1, Kanawha County, West Virginia",172,133,101,32,13,19,39,30,9
ACSSF,2011e5,wv,000,0036,0000551,070,54,039,07000US540399076866892,"Rand CDP, District 1, Kanawha County, West Virginia",558,289,154,135,27,108,269,213,56
ACSSF,2011e5,wv,000,0036,0000552,070,54,039,07000US540399076873876,"Shrewsbury CDP, District 1, Kanawha County, West Virginia",264,227,158,69,0,69,37,27,10
ACSSF,2011e5,wv,000,0036,0000553,070,54,039,07000US540399076874740,"Smithers city (part), District 1, Kanawha County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0036,0000554,070,54,039,07000US540399076899999,"District Remainder of 1, District 1, Kanawha County, West Virginia",5570,4034,3018,1016,280,736,1536,1262,274
ACSSF,2011e5,wv,000,0036,0000555,070,54,039,07000US540399080401396,"Alum Creek CDP (part), District 2, Kanawha County, West Virginia",178,50,50,0,0,0,128,107,21
ACSSF,2011e5,wv,000,0036,0000556,070,54,039,07000US540399080414600,"Charleston city (part), District 2, Kanawha County, West Virginia",8709,5285,4183,1102,275,827,3424,2979,445
ACSSF,2011e5,wv,000,0036,0000557,070,54,039,07000US540399080422564,"Dunbar city (part), District 2, Kanawha County, West Virginia",3414,2036,1285,751,116,635,1378,1152,226
ACSSF,2011e5,wv,000,0036,0000558,070,54,039,07000US540399080441010,"Jefferson CDP (part), District 2, Kanawha County, West Virginia",239,149,84,65,34,31,90,86,4
ACSSF,2011e5,wv,000,0036,0000559,070,54,039,07000US540399080471212,"St. Albans city (part), District 2, Kanawha County, West Virginia",53,23,23,0,0,0,30,30,0
ACSSF,2011e5,wv,000,0036,0000560,070,54,039,07000US540399080475292,"South Charleston city, District 2, Kanawha County, West Virginia",6025,3696,2540,1156,205,951,2329,2130,199
ACSSF,2011e5,wv,000,0036,0000561,070,54,039,07000US540399080499999,"District Remainder of 2, District 2, Kanawha County, West Virginia",3151,2096,1682,414,117,297,1055,812,243
ACSSF,2011e5,wv,000,0036,0000562,070,54,039,07000US540399084019108,"Cross Lanes CDP, District 3, Kanawha County, West Virginia",4053,2365,1812,553,82,471,1688,1344,344
ACSSF,2011e5,wv,000,0036,0000563,070,54,039,07000US540399084022564,"Dunbar city (part), District 3, Kanawha County, West Virginia",30,30,0,30,30,0,0,0,0
ACSSF,2011e5,wv,000,0036,0000564,070,54,039,07000US540399084041010,"Jefferson CDP (part), District 3, Kanawha County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0036,0000565,070,54,039,07000US540399084059068,"Nitro city (part), District 3, Kanawha County, West Virginia",2435,1569,1137,432,114,318,866,711,155
ACSSF,2011e5,wv,000,0036,0000566,070,54,039,07000US540399084071212,"St. Albans city (part), District 3, Kanawha County, West Virginia",4692,2981,2200,781,312,469,1711,1536,175
ACSSF,2011e5,wv,000,0036,0000567,070,54,039,07000US540399084074356,"Sissonville CDP (part), District 3, Kanawha County, West Virginia",348,239,189,50,0,50,109,109,0
ACSSF,2011e5,wv,000,0036,0000568,070,54,039,07000US540399084082180,"Upper Falls CDP, District 3, Kanawha County, West Virginia",1478,1093,888,205,0,205,385,349,36
ACSSF,2011e5,wv,000,0036,0000569,070,54,039,07000US540399084099999,"District Remainder of 3, District 3, Kanawha County, West Virginia",7531,5159,3956,1203,380,823,2372,1979,393
ACSSF,2011e5,wv,000,0036,0000570,070,54,039,07000US540399087607204,"Big Chimney CDP, District 4, Kanawha County, West Virginia",243,148,148,0,0,0,95,95,0
ACSSF,2011e5,wv,000,0036,0000571,070,54,039,07000US540399087614600,"Charleston city (part), District 4, Kanawha County, West Virginia",6782,3398,2076,1322,189,1133,3384,2842,542
ACSSF,2011e5,wv,000,0036,0000572,070,54,039,07000US540399087616012,"Clendenin town, District 4, Kanawha County, West Virginia",491,362,278,84,12,72,129,124,5
ACSSF,2011e5,wv,000,0036,0000573,070,54,039,07000US540399087616612,"Coal Fork CDP (part), District 4, Kanawha County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0036,0000574,070,54,039,07000US540399087624748,"Elkview CDP, District 4, Kanawha County, West Virginia",491,334,298,36,22,14,157,142,15
ACSSF,2011e5,wv,000,0036,0000575,070,54,039,07000US540399087663772,"Pinch CDP, District 4, Kanawha County, West Virginia",1153,847,678,169,10,159,306,262,44
ACSSF,2011e5,wv,000,0036,0000576,070,54,039,07000US540399087674356,"Sissonville CDP (part), District 4, Kanawha County, West Virginia",1859,1285,1087,198,19,179,574,495,79
ACSSF,2011e5,wv,000,0036,0000577,070,54,039,07000US540399087699999,"District Remainder of 4, District 4, Kanawha County, West Virginia",9463,6339,5080,1259,409,850,3124,2753,371
ACSSF,2011e5,wv,000,0036,0000578,070,54,041,07000US540419067685972,"Weston city (part), Courthouse-Collins Settlement district, Lewis County, West Virginia",807,562,432,130,30,100,245,237,8
ACSSF,2011e5,wv,000,0036,0000579,070,54,041,07000US540419067699999,"Remainder of Courthouse-Collins Settlement district, Courthouse-Collins Settlement district, Lewis County, West Virginia",1227,823,676,147,35,112,404,317,87
ACSSF,2011e5,wv,000,0036,0000580,070,54,041,07000US540419117685972,"Weston city (part), Freemans Creek district, Lewis County, West Virginia",628,271,224,47,17,30,357,326,31
ACSSF,2011e5,wv,000,0036,0000581,070,54,041,07000US540419117699999,"Remainder of Freemans Creek district, Freemans Creek district, Lewis County, West Virginia",1570,1083,921,162,45,117,487,410,77
ACSSF,2011e5,wv,000,0036,0000582,070,54,041,07000US540419148040828,"Jane Lew town, Hackers Creek-Skin Creek district, Lewis County, West Virginia",248,100,73,27,0,27,148,133,15
ACSSF,2011e5,wv,000,0036,0000583,070,54,041,07000US540419148085972,"Weston city (part), Hackers Creek-Skin Creek district, Lewis County, West Virginia",305,221,147,74,13,61,84,60,24
ACSSF,2011e5,wv,000,0036,0000584,070,54,041,07000US540419148099999,"Remainder of Hackers Creek-Skin Creek district, Hackers Creek-Skin Creek district, Lewis County, West Virginia",1802,1280,1037,243,82,161,522,468,54
ACSSF,2011e5,wv,000,0036,0000585,070,54,043,07000US540439038434516,"Hamlin town, Carroll district, Lincoln County, West Virginia",491,275,153,122,26,96,216,206,10
ACSSF,2011e5,wv,000,0036,0000586,070,54,043,07000US540439038499999,"Remainder of Carroll district, Carroll district, Lincoln County, West Virginia",995,769,657,112,22,90,226,226,0
ACSSF,2011e5,wv,000,0036,0000587,070,54,043,07000US540439096099999,"Duval district, Duval district, Lincoln County, West Virginia",1333,1208,1020,188,21,167,125,125,0
ACSSF,2011e5,wv,000,0036,0000588,070,54,043,07000US540439157235596,"Harts CDP, Harts Creek district, Lincoln County, West Virginia",311,238,138,100,13,87,73,73,0
ACSSF,2011e5,wv,000,0036,0000589,070,54,043,07000US540439157299999,"Remainder of Harts Creek district, Harts Creek district, Lincoln County, West Virginia",1234,893,685,208,40,168,341,308,33
ACSSF,2011e5,wv,000,0036,0000590,070,54,043,07000US540439170499999,"Jefferson district, Jefferson district, Lincoln County, West Virginia",308,244,187,57,11,46,64,53,11
ACSSF,2011e5,wv,000,0036,0000591,070,54,043,07000US540439181299999,"Laurel Hill district, Laurel Hill district, Lincoln County, West Virginia",842,666,470,196,88,108,176,133,43
ACSSF,2011e5,wv,000,0036,0000592,070,54,043,07000US540439278485804,"West Hamlin town, Sheridan district, Lincoln County, West Virginia",510,300,210,90,10,80,210,210,0
ACSSF,2011e5,wv,000,0036,0000593,070,54,043,07000US540439278499999,"Remainder of Sheridan district, Sheridan district, Lincoln County, West Virginia",1342,1091,669,422,193,229,251,235,16
ACSSF,2011e5,wv,000,0036,0000594,070,54,043,07000US540439324099999,"Union district, Union district, Lincoln County, West Virginia",161,99,87,12,0,12,62,56,6
ACSSF,2011e5,wv,000,0036,0000595,070,54,043,07000US540439351601396,"Alum Creek CDP (part), Washington district, Lincoln County, West Virginia",375,321,237,84,0,84,54,54,0
ACSSF,2011e5,wv,000,0036,0000596,070,54,043,07000US540439351699999,"Remainder of Washington district, Washington district, Lincoln County, West Virginia",809,419,326,93,13,80,390,372,18
ACSSF,2011e5,wv,000,0036,0000597,070,54,045,07000US540459045336484,"Henlawson CDP, Central district, Logan County, West Virginia",106,89,89,0,0,0,17,17,0
ACSSF,2011e5,wv,000,0036,0000598,070,54,045,07000US540459045348148,"Logan city, Central district, Logan County, West Virginia",1002,594,407,187,54,133,408,351,57
ACSSF,2011e5,wv,000,0036,0000599,070,54,045,07000US540459045349732,"McConnell CDP, Central district, Logan County, West Virginia",250,213,178,35,0,35,37,24,13
ACSSF,2011e5,wv,000,0036,0000600,070,54,045,07000US540459045354892,"Mitchell Heights town, Central district, Logan County, West Virginia",142,98,90,8,2,6,44,44,0
ACSSF,2011e5,wv,000,0036,0000601,070,54,045,07000US540459045356342,"Mount Gay-Shamrock CDP (part), Central district, Logan County, West Virginia",635,455,340,115,42,73,180,125,55
ACSSF,2011e5,wv,000,0036,0000602,070,54,045,07000US540459045357916,"Neibert CDP, Central district, Logan County, West Virginia",49,49,35,14,0,14,0,0,0
ACSSF,2011e5,wv,000,0036,0000603,070,54,045,07000US540459045376996,"Stollings CDP, Central district, Logan County, West Virginia",156,145,129,16,0,16,11,11,0
ACSSF,2011e5,wv,000,0036,0000604,070,54,045,07000US540459045383332,"Verdunville CDP (part), Central district, Logan County, West Virginia",21,0,0,0,0,0,21,0,21
ACSSF,2011e5,wv,000,0036,0000605,070,54,045,07000US540459045385900,"West Logan town, Central district, Logan County, West Virginia",205,116,84,32,6,26,89,83,6
ACSSF,2011e5,wv,000,0036,0000606,070,54,045,07000US540459045399999,"Remainder of Central district, Central district, Logan County, West Virginia",2128,1497,1004,493,261,232,631,527,104
ACSSF,2011e5,wv,000,0036,0000607,070,54,045,07000US540459097900196,"Accoville CDP, Eastern district, Logan County, West Virginia",168,114,114,0,0,0,54,54,0
ACSSF,2011e5,wv,000,0036,0000608,070,54,045,07000US540459097901660,"Amherstdale CDP, Eastern district, Logan County, West Virginia",126,80,30,50,32,18,46,46,0
ACSSF,2011e5,wv,000,0036,0000609,070,54,045,07000US540459097907228,"Big Creek CDP, Eastern district, Logan County, West Virginia",39,39,20,19,0,19,0,0,0
ACSSF,2011e5,wv,000,0036,0000610,070,54,045,07000US540459097910876,"Bruno CDP, Eastern district, Logan County, West Virginia",124,111,90,21,0,21,13,13,0
ACSSF,2011e5,wv,000,0036,0000611,070,54,045,07000US540459097914524,"Chapmanville town (part), Eastern district, Logan County, West Virginia",679,433,317,116,0,116,246,239,7
ACSSF,2011e5,wv,000,0036,0000612,070,54,045,07000US540459097944188,"Kistler CDP, Eastern district, Logan County, West Virginia",178,88,41,47,0,47,90,75,15
ACSSF,2011e5,wv,000,0036,0000613,070,54,045,07000US540459097950860,"Mallory CDP, Eastern district, Logan County, West Virginia",555,356,289,67,27,40,199,199,0
ACSSF,2011e5,wv,000,0036,0000614,070,54,045,07000US540459097950932,"Man town (part), Eastern district, Logan County, West Virginia",648,422,326,96,16,80,226,198,28
ACSSF,2011e5,wv,000,0036,0000615,070,54,045,07000US540459097969100,"Robinette CDP, Eastern district, Logan County, West Virginia",170,110,99,11,0,11,60,47,13
ACSSF,2011e5,wv,000,0036,0000616,070,54,045,07000US540459097999999,"Remainder of Eastern district, Eastern district, Logan County, West Virginia",2782,2095,1643,452,155,297,687,557,130
ACSSF,2011e5,wv,000,0036,0000617,070,54,045,07000US540459360814524,"Chapmanville town (part), Western district, Logan County, West Virginia",38,21,21,0,0,0,17,0,17
ACSSF,2011e5,wv,000,0036,0000618,070,54,045,07000US540459360814716,"Chauncey CDP, Western district, Logan County, West Virginia",62,62,41,21,0,21,0,0,0
ACSSF,2011e5,wv,000,0036,0000619,070,54,045,07000US540459360837948,"Holden CDP, Western district, Logan County, West Virginia",252,204,157,47,0,47,48,48,0
ACSSF,2011e5,wv,000,0036,0000620,070,54,045,07000US540459360850932,"Man town (part), Western district, Logan County, West Virginia",327,222,158,64,16,48,105,65,40
ACSSF,2011e5,wv,000,0036,0000621,070,54,045,07000US540459360855132,"Monaville CDP, Western district, Logan County, West Virginia",119,89,89,0,0,0,30,30,0
ACSSF,2011e5,wv,000,0036,0000622,070,54,045,07000US540459360856342,"Mount Gay-Shamrock CDP (part), Western district, Logan County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0036,0000623,070,54,045,07000US540459360860628,"Omar CDP, Western district, Logan County, West Virginia",260,243,175,68,10,58,17,17,0
ACSSF,2011e5,wv,000,0036,0000624,070,54,045,07000US540459360870468,"Rossmore CDP, Western district, Logan County, West Virginia",98,74,40,34,18,16,24,0,24
ACSSF,2011e5,wv,000,0036,0000625,070,54,045,07000US540459360872004,"Sarah Ann CDP, Western district, Logan County, West Virginia",42,14,14,0,0,0,28,12,16
ACSSF,2011e5,wv,000,0036,0000626,070,54,045,07000US540459360878796,"Switzer CDP, Western district, Logan County, West Virginia",258,188,182,6,0,6,70,70,0
ACSSF,2011e5,wv,000,0036,0000627,070,54,045,07000US540459360883332,"Verdunville CDP (part), Western district, Logan County, West Virginia",309,115,63,52,0,52,194,83,111
ACSSF,2011e5,wv,000,0036,0000628,070,54,045,07000US540459360899999,"Remainder of Western district, Western district, Logan County, West Virginia",2732,2025,1479,546,128,418,707,645,62
ACSSF,2011e5,wv,000,0036,0000629,070,54,047,07000US540479016804732,"Bartley CDP, Big Creek district, McDowell County, West Virginia",64,48,37,11,0,11,16,16,0
ACSSF,2011e5,wv,000,0036,0000630,070,54,047,07000US540479016806748,"Berwind CDP, Big Creek district, McDowell County, West Virginia",66,36,36,0,0,0,30,21,9
ACSSF,2011e5,wv,000,0036,0000631,070,54,047,07000US540479016819492,"Cucumber CDP, Big Creek district, McDowell County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0036,0000632,070,54,047,07000US540479016867228,"Raysal CDP (part), Big Creek district, McDowell County, West Virginia",22,22,22,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0036,0000633,070,54,047,07000US540479016884484,"War city, Big Creek district, McDowell County, West Virginia",372,231,144,87,36,51,141,97,44
ACSSF,2011e5,wv,000,0036,0000634,070,54,047,07000US540479016899999,"Remainder of Big Creek district, Big Creek district, McDowell County, West Virginia",1752,1081,758,323,87,236,671,607,64
ACSSF,2011e5,wv,000,0036,0000635,070,54,047,07000US540479024007516,"Big Sandy CDP, Browns Creek district, McDowell County, West Virginia",46,46,46,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0036,0000636,070,54,047,07000US540479024020500,"Davy town, Browns Creek district, McDowell County, West Virginia",127,87,77,10,0,10,40,37,3
ACSSF,2011e5,wv,000,0036,0000637,070,54,047,07000US540479024043780,"Kimball town, Browns Creek district, McDowell County, West Virginia",138,114,79,35,2,33,24,24,0
ACSSF,2011e5,wv,000,0036,0000638,070,54,047,07000US540479024069844,"Roderfield CDP (part), Browns Creek district, McDowell County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0036,0000639,070,54,047,07000US540479024083764,"Vivian CDP, Browns Creek district, McDowell County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0036,0000640,070,54,047,07000US540479024085228,"Welch city (part), Browns Creek district, McDowell County, West Virginia",876,462,323,139,43,96,414,394,20
ACSSF,2011e5,wv,000,0036,0000641,070,54,047,07000US540479024099999,"Remainder of Browns Creek district, Browns Creek district, McDowell County, West Virginia",827,507,387,120,77,43,320,255,65
ACSSF,2011e5,wv,000,0036,0000642,070,54,047,07000US540479234501780,"Anawalt town, North Elkin district, McDowell County, West Virginia",149,108,72,36,3,33,41,41,0
ACSSF,2011e5,wv,000,0036,0000643,070,54,047,07000US540479234519324,"Crumpler CDP, North Elkin district, McDowell County, West Virginia",66,66,60,6,6,0,0,0,0
ACSSF,2011e5,wv,000,0036,0000644,070,54,047,07000US540479234530196,"Gary city, North Elkin district, McDowell County, West Virginia",338,207,144,63,6,57,131,121,10
ACSSF,2011e5,wv,000,0036,0000645,070,54,047,07000US540479234543516,"Keystone city, North Elkin district, McDowell County, West Virginia",158,90,37,53,6,47,68,68,0
ACSSF,2011e5,wv,000,0036,0000646,070,54,047,07000US540479234552588,"Maybeury CDP, North Elkin district, McDowell County, West Virginia",56,23,13,10,0,10,33,33,0
ACSSF,2011e5,wv,000,0036,0000647,070,54,047,07000US540479234559428,"Northfork town, North Elkin district, McDowell County, West Virginia",279,156,99,57,7,50,123,104,19
ACSSF,2011e5,wv,000,0036,0000648,070,54,047,07000US540479234561684,"Pageton CDP, North Elkin district, McDowell County, West Virginia",82,58,58,0,0,0,24,24,0
ACSSF,2011e5,wv,000,0036,0000649,070,54,047,07000US540479234585228,"Welch city (part), North Elkin district, McDowell County, West Virginia",3,3,0,3,0,3,0,0,0
ACSSF,2011e5,wv,000,0036,0000650,070,54,047,07000US540479234599999,"Remainder of North Elkin district, North Elkin district, McDowell County, West Virginia",757,598,442,156,30,126,159,137,22
ACSSF,2011e5,wv,000,0036,0000651,070,54,047,07000US540479271209700,"Bradshaw town, Sandy River district, McDowell County, West Virginia",160,101,80,21,7,14,59,59,0
ACSSF,2011e5,wv,000,0036,0000652,070,54,047,07000US540479271239652,"Iaeger town, Sandy River district, McDowell County, West Virginia",182,111,102,9,3,6,71,65,6
ACSSF,2011e5,wv,000,0036,0000653,070,54,047,07000US540479271267228,"Raysal CDP (part), Sandy River district, McDowell County, West Virginia",77,58,48,10,0,10,19,19,0
ACSSF,2011e5,wv,000,0036,0000654,070,54,047,07000US540479271269844,"Roderfield CDP (part), Sandy River district, McDowell County, West Virginia",59,15,15,0,0,0,44,44,0
ACSSF,2011e5,wv,000,0036,0000655,070,54,047,07000US540479271299999,"Remainder of Sandy River district, Sandy River district, McDowell County, West Virginia",1636,1148,857,291,96,195,488,413,75
ACSSF,2011e5,wv,000,0036,0000656,070,54,049,07000US540499215404612,"Barrackville town, Middletown district, Marion County, West Virginia",554,392,303,89,28,61,162,142,20
ACSSF,2011e5,wv,000,0036,0000657,070,54,049,07000US540499215426452,"Fairmont city (part), Middletown district, Marion County, West Virginia",5486,2848,2026,822,155,667,2638,1896,742
ACSSF,2011e5,wv,000,0036,0000658,070,54,049,07000US540499215464228,"Pleasant Valley city (part), Middletown district, Marion County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0036,0000659,070,54,049,07000US540499215499999,"Remainder of Middletown district, Middletown district, Marion County, West Virginia",947,665,545,120,0,120,282,213,69
ACSSF,2011e5,wv,000,0036,0000660,070,54,049,07000US540499241826452,"Fairmont city (part), Palatine district, Marion County, West Virginia",2382,1483,1097,386,125,261,899,819,80
ACSSF,2011e5,wv,000,0036,0000661,070,54,049,07000US540499241864228,"Pleasant Valley city (part), Palatine district, Marion County, West Virginia",1367,883,641,242,63,179,484,430,54
ACSSF,2011e5,wv,000,0036,0000662,070,54,049,07000US540499241886620,"White Hall town, Palatine district, Marion County, West Virginia",271,150,118,32,5,27,121,109,12
ACSSF,2011e5,wv,000,0036,0000663,070,54,049,07000US540499241888708,"Worthington town (part), Palatine district, Marion County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0036,0000664,070,54,049,07000US540499241899999,"Remainder of Palatine district, Palatine district, Marion County, West Virginia",4913,3535,2763,772,214,558,1378,1255,123
ACSSF,2011e5,wv,000,0036,0000665,070,54,049,07000US540499359413468,"Carolina CDP, West Augusta district, Marion County, West Virginia",120,110,94,16,16,0,10,10,0
ACSSF,2011e5,wv,000,0036,0000666,070,54,049,07000US540499359426524,"Fairview town, West Augusta district, Marion County, West Virginia",173,110,82,28,10,18,63,52,11
ACSSF,2011e5,wv,000,0036,0000667,070,54,049,07000US540499359426932,"Farmington town, West Augusta district, Marion County, West Virginia",241,171,138,33,10,23,70,51,19
ACSSF,2011e5,wv,000,0036,0000668,070,54,049,07000US540499359432908,"Grant Town town, West Augusta district, Marion County, West Virginia",219,147,103,44,8,36,72,68,4
ACSSF,2011e5,wv,000,0036,0000669,070,54,049,07000US540499359439676,"Idamay CDP, West Augusta district, Marion County, West Virginia",127,81,56,25,0,25,46,46,0
ACSSF,2011e5,wv,000,0036,0000670,070,54,049,07000US540499359451100,"Mannington city, West Augusta district, Marion County, West Virginia",843,589,412,177,67,110,254,197,57
ACSSF,2011e5,wv,000,0036,0000671,070,54,049,07000US540499359455276,"Monongah town, West Augusta district, Marion County, West Virginia",593,443,296,147,37,110,150,138,12
ACSSF,2011e5,wv,000,0036,0000672,070,54,049,07000US540499359466460,"Rachel CDP, West Augusta district, Marion County, West Virginia",82,71,57,14,14,0,11,11,0
ACSSF,2011e5,wv,000,0036,0000673,070,54,049,07000US540499359468908,"Rivesville town, West Augusta district, Marion County, West Virginia",537,388,273,115,21,94,149,141,8
ACSSF,2011e5,wv,000,0036,0000674,070,54,049,07000US540499359488708,"Worthington town (part), West Augusta district, Marion County, West Virginia",122,71,60,11,0,11,51,51,0
ACSSF,2011e5,wv,000,0036,0000675,070,54,049,07000US540499359499999,"Remainder of West Augusta district, West Augusta district, Marion County, West Virginia",3817,2751,2224,527,215,312,1066,848,218
ACSSF,2011e5,wv,000,0036,0000676,070,54,051,07000US540519078006340,"Benwood city, District 1, Marshall County, West Virginia",622,360,235,125,34,91,262,243,19
ACSSF,2011e5,wv,000,0036,0000677,070,54,051,07000US540519078050260,"McMechen city, District 1, Marshall County, West Virginia",807,431,316,115,59,56,376,363,13
ACSSF,2011e5,wv,000,0036,0000678,070,54,051,07000US540519078086452,"Wheeling city (part), District 1, Marshall County, West Virginia",118,95,95,0,0,0,23,23,0
ACSSF,2011e5,wv,000,0036,0000679,070,54,051,07000US540519078099999,"District Remainder of 1, District 1, Marshall County, West Virginia",2840,2117,1785,332,66,266,723,624,99
ACSSF,2011e5,wv,000,0036,0000680,070,54,051,07000US540519081656020,"Moundsville city, District 2, Marshall County, West Virginia",4244,2566,1742,824,232,592,1678,1419,259
ACSSF,2011e5,wv,000,0036,0000681,070,54,051,07000US540519081699999,"District Remainder of 2, District 2, Marshall County, West Virginia",329,265,265,0,0,0,64,48,16
ACSSF,2011e5,wv,000,0036,0000682,070,54,051,07000US540519085212484,"Cameron city, District 3, Marshall County, West Virginia",435,292,239,53,20,33,143,111,32
ACSSF,2011e5,wv,000,0036,0000683,070,54,051,07000US540519085231492,"Glen Dale city, District 3, Marshall County, West Virginia",710,496,369,127,61,66,214,181,33
ACSSF,2011e5,wv,000,0036,0000684,070,54,051,07000US540519085299999,"District Remainder of 3, District 3, Marshall County, West Virginia",3810,2743,2214,529,226,303,1067,902,165
ACSSF,2011e5,wv,000,0036,0000685,070,54,053,07000US540539004899999,"Arbuckle district, Arbuckle district, Mason County, West Virginia",347,323,283,40,22,18,24,10,14
ACSSF,2011e5,wv,000,0036,0000686,070,54,053,07000US540539061202188,"Apple Grove CDP (part), Clendenin district, Mason County, West Virginia",50,15,15,0,0,0,35,35,0
ACSSF,2011e5,wv,000,0036,0000687,070,54,053,07000US540539061229716,"Gallipolis Ferry CDP, Clendenin district, Mason County, West Virginia",441,353,262,91,43,48,88,79,9
ACSSF,2011e5,wv,000,0036,0000688,070,54,053,07000US540539061236436,"Henderson town, Clendenin district, Mason County, West Virginia",85,53,39,14,2,12,32,30,2
ACSSF,2011e5,wv,000,0036,0000689,070,54,053,07000US540539061299999,"Remainder of Clendenin district, Clendenin district, Mason County, West Virginia",1072,700,581,119,32,87,372,229,143
ACSSF,2011e5,wv,000,0036,0000690,070,54,053,07000US540539064846300,"Leon town, Cologne district, Mason County, West Virginia",43,33,29,4,3,1,10,8,2
ACSSF,2011e5,wv,000,0036,0000691,070,54,053,07000US540539064899999,"Remainder of Cologne district, Cologne district, Mason County, West Virginia",470,234,164,70,31,39,236,211,25
ACSSF,2011e5,wv,000,0036,0000692,070,54,053,07000US540539066099999,"Cooper district, Cooper district, Mason County, West Virginia",815,637,545,92,12,80,178,125,53
ACSSF,2011e5,wv,000,0036,0000693,070,54,053,07000US540539126035500,"Hartford City town (part), Graham district, Mason County, West Virginia",233,204,154,50,23,27,29,23,6
ACSSF,2011e5,wv,000,0036,0000694,070,54,053,07000US540539126058564,"New Haven town, Graham district, Mason County, West Virginia",739,518,374,144,24,120,221,216,5
ACSSF,2011e5,wv,000,0036,0000695,070,54,053,07000US540539126099999,"Remainder of Graham district, Graham district, Mason County, West Virginia",234,213,193,20,14,6,21,21,0
ACSSF,2011e5,wv,000,0036,0000696,070,54,053,07000US540539151202188,"Apple Grove CDP (part), Hannan district, Mason County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2011e5,wv,000,0036,0000697,070,54,053,07000US540539151299999,"Remainder of Hannan district, Hannan district, Mason County, West Virginia",1102,755,638,117,8,109,347,286,61
ACSSF,2011e5,wv,000,0036,0000698,070,54,053,07000US540539186064708,"Point Pleasant city (part), Lewis district, Mason County, West Virginia",1629,975,696,279,28,251,654,583,71
ACSSF,2011e5,wv,000,0036,0000699,070,54,053,07000US540539186099999,"Remainder of Lewis district, Lewis district, Mason County, West Virginia",618,479,418,61,0,61,139,139,0
ACSSF,2011e5,wv,000,0036,0000700,070,54,053,07000US540539265264708,"Point Pleasant city (part), Robinson district, Mason County, West Virginia",109,65,65,0,0,0,44,44,0
ACSSF,2011e5,wv,000,0036,0000701,070,54,053,07000US540539265299999,"Remainder of Robinson district, Robinson district, Mason County, West Virginia",1045,604,436,168,0,168,441,386,55
ACSSF,2011e5,wv,000,0036,0000702,070,54,053,07000US540539326499999,"Union district, Union district, Mason County, West Virginia",541,441,337,104,47,57,100,90,10
ACSSF,2011e5,wv,000,0036,0000703,070,54,053,07000US540539343235500,"Hartford City town (part), Waggener district, Mason County, West Virginia",135,98,52,46,12,34,37,24,13
ACSSF,2011e5,wv,000,0036,0000704,070,54,053,07000US540539343252180,"Mason town, Waggener district, Mason County, West Virginia",551,356,234,122,22,100,195,160,35
ACSSF,2011e5,wv,000,0036,0000705,070,54,053,07000US540539343299999,"Remainder of Waggener district, Waggener district, Mason County, West Virginia",456,295,197,98,3,95,161,133,28
ACSSF,2011e5,wv,000,0036,0000706,070,54,055,07000US540559090008524,"Bluefield city (part), District I, Mercer County, West Virginia",4726,2637,1956,681,99,582,2089,1917,172
