FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Owner occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Renter occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc."
ACSSF,2010e5,wv,000,0103,0002697,080,54,091,08000US540919317599999964600,"Census Tract 9646 (part), Remainder of Tygart district, Tygart district, Taylor County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002698,080,54,091,08000US540919317599999964800,"Census Tract 9648 (part), Remainder of Tygart district, Tygart district, Taylor County, West Virginia",403,338,21,21,0,0,0,0,0,138,73,0,0,0,0,65,89,77,0,0,0,0,12,64,64,0,0,0,0,0,26,26,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,17,0,0,0,29,0,0,0,0,0,0,0,19,19,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002699,080,54,091,08000US540919317599999964900,"Census Tract 9649 (part), Remainder of Tygart district, Tygart district, Taylor County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002700,080,54,091,08000US540919362127940964800,"Census Tract 9648 (part), Flemington town, Western district, Taylor County, West Virginia",103,76,2,0,0,0,0,0,2,6,6,0,0,0,0,0,15,10,0,0,0,0,5,25,25,0,0,0,0,0,28,28,0,0,0,0,0,27,0,0,0,0,0,0,0,4,0,4,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,13,13,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002701,080,54,091,08000US540919362199999964600,"Census Tract 9646 (part), Remainder of Western district, Western district, Taylor County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002702,080,54,091,08000US540919362199999964700,"Census Tract 9647 (part), Remainder of Western district, Western district, Taylor County, West Virginia",1670,1381,222,181,0,0,0,0,41,660,559,0,0,0,0,101,331,289,0,0,0,0,42,71,71,0,0,0,0,0,97,97,0,0,0,0,0,289,40,0,40,0,0,0,0,143,15,29,47,0,0,52,61,19,0,15,27,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002703,080,54,091,08000US540919362199999964800,"Census Tract 9648 (part), Remainder of Western district, Western district, Taylor County, West Virginia",812,747,67,44,0,0,0,0,23,184,102,0,0,0,0,82,78,43,0,0,0,0,35,123,123,0,0,0,0,0,295,295,0,0,0,0,0,65,0,0,0,0,0,0,0,14,0,0,0,0,0,14,19,19,0,0,0,0,0,11,11,0,0,0,0,0,21,21,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002704,080,54,093,08000US540939019234492965300,"Census Tract 9653 (part), Hambleton town, Black Fork district, Tucker County, West Virginia",109,76,0,0,0,0,0,0,0,14,14,0,0,0,0,0,15,12,0,0,0,0,3,7,7,0,0,0,0,0,40,40,0,0,0,0,0,33,0,0,0,0,0,0,0,6,3,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,22,22,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002705,080,54,093,08000US540939019236460965300,"Census Tract 9653 (part), Hendricks town, Black Fork district, Tucker County, West Virginia",136,120,0,0,0,0,0,0,0,33,33,0,0,0,0,0,28,25,0,0,0,0,3,7,7,0,0,0,0,0,52,52,0,0,0,0,0,16,0,0,0,0,0,0,0,2,0,2,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002706,080,54,093,08000US540939019262284965400,"Census Tract 9654 (part), Parsons city, Black Fork district, Tucker County, West Virginia",692,535,14,3,0,0,0,0,11,147,106,0,0,0,0,41,118,66,3,0,0,0,49,96,91,5,0,0,0,0,160,160,0,0,0,0,0,157,7,0,3,4,0,0,0,49,5,12,0,19,0,13,60,17,24,8,0,0,11,22,15,0,7,0,0,0,19,16,3,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002707,080,54,093,08000US540939019299999965200,"Census Tract 9652 (part), Remainder of Black Fork district, Black Fork district, Tucker County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002708,080,54,093,08000US540939019299999965300,"Census Tract 9653 (part), Remainder of Black Fork district, Black Fork district, Tucker County, West Virginia",30,30,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002709,080,54,093,08000US540939019299999965400,"Census Tract 9654 (part), Remainder of Black Fork district, Black Fork district, Tucker County, West Virginia",690,550,34,34,0,0,0,0,0,100,82,0,0,0,0,18,251,217,0,0,0,0,34,61,61,0,0,0,0,0,104,104,0,0,0,0,0,140,13,0,0,13,0,0,0,32,22,0,0,0,0,10,75,22,19,0,0,0,34,0,0,0,0,0,0,0,20,20,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002710,080,54,093,08000US540939062499999965200,"Census Tract 9652 (part), Clover district, Clover district, Tucker County, West Virginia",143,143,0,0,0,0,0,0,0,34,34,0,0,0,0,0,92,76,0,0,0,0,16,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002711,080,54,093,08000US540939062499999965400,"Census Tract 9654 (part), Clover district, Clover district, Tucker County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002712,080,54,093,08000US540939074420428965300,"Census Tract 9653 (part), Davis town, Davis district, Tucker County, West Virginia",270,195,7,3,0,0,0,0,4,56,44,0,0,0,0,12,27,16,0,0,0,0,11,17,17,0,0,0,0,0,88,82,6,0,0,0,0,75,0,0,0,0,0,0,0,14,4,4,6,0,0,0,18,0,0,18,0,0,0,4,4,0,0,0,0,0,39,34,0,5,0,0,0
ACSSF,2010e5,wv,000,0103,0002713,080,54,093,08000US540939074480020965300,"Census Tract 9653 (part), Thomas city (part), Davis district, Tucker County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002714,080,54,093,08000US540939074499999965300,"Census Tract 9653 (part), Remainder of Davis district, Davis district, Tucker County, West Virginia",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002715,080,54,093,08000US540939094899999965300,"Census Tract 9653 (part), Dry Fork district, Dry Fork district, Tucker County, West Virginia",299,263,21,21,0,0,0,0,0,109,97,0,12,0,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,36,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002716,080,54,093,08000US540939105680020965200,"Census Tract 9652 (part), Thomas city (part), Fairfax district, Tucker County, West Virginia",231,174,14,11,0,0,0,0,3,48,42,0,0,0,0,6,43,32,0,0,0,0,11,11,11,0,0,0,0,0,58,58,0,0,0,0,0,57,15,8,7,0,0,0,0,9,0,0,5,0,4,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002717,080,54,093,08000US540939105680020965300,"Census Tract 9653 (part), Thomas city (part), Fairfax district, Tucker County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002718,080,54,093,08000US540939105699999965200,"Census Tract 9652 (part), Remainder of Fairfax district, Fairfax district, Tucker County, West Virginia",70,67,0,0,0,0,0,0,0,40,30,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002719,080,54,093,08000US540939105699999965300,"Census Tract 9653 (part), Remainder of Fairfax district, Fairfax district, Tucker County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002720,080,54,093,08000US540939105699999965400,"Census Tract 9654 (part), Remainder of Fairfax district, Fairfax district, Tucker County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002721,080,54,093,08000US540939189699999965200,"Census Tract 9652 (part), Licking district, Licking district, Tucker County, West Virginia",44,44,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002722,080,54,093,08000US540939268899999965200,"Census Tract 9652 (part), St. George district, St. George district, Tucker County, West Virginia",330,232,19,19,0,0,0,0,0,40,40,0,0,0,0,0,71,68,0,0,0,0,3,13,13,0,0,0,0,0,89,89,0,0,0,0,0,98,0,0,0,0,0,0,0,29,0,0,0,0,0,29,30,30,0,0,0,0,0,28,28,0,0,0,0,0,11,11,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002723,080,54,093,08000US540939268899999965400,"Census Tract 9654 (part), St. George district, St. George district, Tucker County, West Virginia",73,62,0,0,0,0,0,0,0,40,40,0,0,0,0,0,13,13,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002724,080,54,095,08000US540959046929404961900,"Census Tract 9619 (part), Friendly town, Central district, Tyler County, West Virginia",40,27,0,0,0,0,0,0,0,8,8,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,13,13,0,0,0,0,0,13,0,0,0,0,0,0,0,6,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002725,080,54,095,08000US540959046953572961900,"Census Tract 9619 (part), Middlebourne town, Central district, Tyler County, West Virginia",385,249,4,4,0,0,0,0,0,43,29,0,0,0,0,14,87,76,0,0,0,0,11,16,16,0,0,0,0,0,99,99,0,0,0,0,0,136,0,0,0,0,0,0,0,27,0,0,23,4,0,0,50,0,0,0,5,0,45,23,16,0,7,0,0,0,36,16,12,0,8,0,0
ACSSF,2010e5,wv,000,0103,0002726,080,54,095,08000US540959046999999961800,"Census Tract 9618 (part), Remainder of Central district, Central district, Tyler County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002727,080,54,095,08000US540959046999999961900,"Census Tract 9619 (part), Remainder of Central district, Central district, Tyler County, West Virginia",495,489,33,26,0,0,0,0,7,143,126,0,0,0,0,17,154,143,0,0,0,0,11,51,51,0,0,0,0,0,108,108,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002728,080,54,095,08000US540959046999999962000,"Census Tract 9620 (part), Remainder of Central district, Central district, Tyler County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002729,080,54,095,08000US540959233461636961800,"Census Tract 9618 (part), Paden City city (part), North district, Tyler County, West Virginia",404,343,22,0,0,0,0,0,22,71,65,0,0,0,0,6,86,67,0,0,0,0,19,78,78,0,0,0,0,0,86,86,0,0,0,0,0,61,0,0,0,0,0,0,0,6,0,0,0,0,0,6,4,0,0,0,0,0,4,19,12,7,0,0,0,0,32,32,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002730,080,54,095,08000US540959233499999961800,"Census Tract 9618 (part), Remainder of North district, North district, Tyler County, West Virginia",121,91,0,0,0,0,0,0,0,16,16,0,0,0,0,0,20,20,0,0,0,0,0,6,6,0,0,0,0,0,49,49,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002731,080,54,095,08000US540959233499999961900,"Census Tract 9619 (part), Remainder of North district, North district, Tyler County, West Virginia",462,368,49,36,0,0,0,0,13,127,127,0,0,0,0,0,152,114,0,0,0,0,38,21,21,0,0,0,0,0,19,19,0,0,0,0,0,94,0,0,0,0,0,0,0,42,33,0,0,0,0,9,11,0,0,0,0,0,11,10,10,0,0,0,0,0,31,31,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002732,080,54,095,08000US540959233499999962000,"Census Tract 9620 (part), Remainder of North district, North district, Tyler County, West Virginia",10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002733,080,54,095,08000US540959289899999961900,"Census Tract 9619 (part), South district, South district, Tyler County, West Virginia",111,102,13,13,0,0,0,0,0,50,38,0,0,0,0,12,19,10,0,0,0,0,9,20,20,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002734,080,54,095,08000US540959289899999962000,"Census Tract 9620 (part), South district, South district, Tyler County, West Virginia",872,776,54,54,0,0,0,0,0,205,150,0,0,0,0,55,139,87,0,0,0,0,52,83,83,0,0,0,0,0,295,287,8,0,0,0,0,96,0,0,0,0,0,0,0,21,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002735,080,54,095,08000US540959359274380961800,"Census Tract 9618 (part), Sistersville city, West district, Tyler County, West Virginia",632,454,18,11,0,0,0,0,7,23,18,0,0,0,0,5,35,33,0,0,0,0,2,129,126,0,0,0,0,3,249,249,0,0,0,0,0,178,7,0,0,0,0,0,7,12,6,0,3,0,3,0,58,15,16,16,8,3,0,45,31,6,5,0,3,0,56,46,7,0,3,0,0
ACSSF,2010e5,wv,000,0103,0002736,080,54,095,08000US540959359299999961800,"Census Tract 9618 (part), Remainder of West district, West district, Tyler County, West Virginia",232,196,21,17,0,0,0,0,4,40,27,0,0,0,0,13,83,74,0,0,0,0,9,17,17,0,0,0,0,0,35,35,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002737,080,54,095,08000US540959359299999961900,"Census Tract 9619 (part), Remainder of West district, West district, Tyler County, West Virginia",28,28,0,0,0,0,0,0,0,12,0,0,0,0,0,12,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002738,080,54,097,08000US540979110211188966600,"Census Tract 9666 (part), Buckhannon city (part), First district, Upshur County, West Virginia",65,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002739,080,54,097,08000US540979110211188966700,"Census Tract 9667 (part), Buckhannon city (part), First district, Upshur County, West Virginia",920,537,0,0,0,0,0,0,0,50,50,0,0,0,0,0,98,80,0,0,0,0,18,129,120,0,0,0,0,9,260,260,0,0,0,0,0,383,0,0,0,0,0,0,0,40,16,0,0,0,0,24,128,43,35,14,0,0,36,103,54,21,0,0,0,28,112,65,32,15,0,0,0
ACSSF,2010e5,wv,000,0103,0002740,080,54,097,08000US540979110211188966800,"Census Tract 9668 (part), Buckhannon city (part), First district, Upshur County, West Virginia",446,166,0,0,0,0,0,0,0,20,20,0,0,0,0,0,95,81,0,0,0,0,14,22,22,0,0,0,0,0,29,29,0,0,0,0,0,280,12,0,0,0,0,0,12,135,0,28,0,0,80,27,87,26,18,6,12,20,5,46,46,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002741,080,54,097,08000US540979110211188966900,"Census Tract 9669 (part), Buckhannon city (part), First district, Upshur County, West Virginia",399,370,0,0,0,0,0,0,0,74,74,0,0,0,0,0,121,121,0,0,0,0,0,104,104,0,0,0,0,0,71,71,0,0,0,0,0,29,8,0,8,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002742,080,54,097,08000US540979110299999966600,"Census Tract 9666 (part), Remainder of First district, First district, Upshur County, West Virginia",746,591,52,9,0,0,0,0,43,185,155,0,0,0,0,30,252,181,0,0,0,0,71,50,32,0,0,0,0,18,52,52,0,0,0,0,0,155,0,0,0,0,0,0,0,36,26,0,0,0,0,10,67,33,0,0,0,0,34,0,0,0,0,0,0,0,52,52,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002743,080,54,097,08000US540979110299999966700,"Census Tract 9667 (part), Remainder of First district, First district, Upshur County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002744,080,54,097,08000US540979110299999966800,"Census Tract 9668 (part), Remainder of First district, First district, Upshur County, West Virginia",96,96,0,0,0,0,0,0,0,40,30,0,0,0,0,10,45,25,0,0,0,0,20,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002745,080,54,097,08000US540979110299999966900,"Census Tract 9669 (part), Remainder of First district, First district, Upshur County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002746,080,54,097,08000US540979274511188966800,"Census Tract 9668 (part), Buckhannon city (part), Second district, Upshur County, West Virginia",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002747,080,54,097,08000US540979274599999966600,"Census Tract 9666 (part), Remainder of Second district, Second district, Upshur County, West Virginia",789,738,61,42,0,0,0,0,19,356,252,0,0,0,0,104,219,152,0,0,0,0,67,23,23,0,0,0,0,0,79,66,13,0,0,0,0,51,0,0,0,0,0,0,0,18,8,0,0,0,0,10,33,21,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002748,080,54,097,08000US540979274599999966700,"Census Tract 9667 (part), Remainder of Second district, Second district, Upshur County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002749,080,54,097,08000US540979274599999966800,"Census Tract 9668 (part), Remainder of Second district, Second district, Upshur County, West Virginia",589,229,14,14,0,0,0,0,0,53,39,0,0,0,0,14,103,103,0,0,0,0,0,51,51,0,0,0,0,0,8,8,0,0,0,0,0,360,0,0,0,0,0,0,0,76,10,0,21,0,0,45,250,65,46,112,0,9,18,34,13,0,21,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002750,080,54,097,08000US540979274599999967000,"Census Tract 9670 (part), Remainder of Second district, Second district, Upshur County, West Virginia",94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,31,9,0,0,0,0,22,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002751,080,54,097,08000US540979274599999967100,"Census Tract 9671 (part), Remainder of Second district, Second district, Upshur County, West Virginia",1747,1570,131,70,0,0,0,0,61,552,433,0,0,0,0,119,494,434,0,0,0,0,60,251,201,0,0,0,0,50,142,142,0,0,0,0,0,177,0,0,0,0,0,0,0,53,0,0,0,0,0,53,38,38,0,0,0,0,0,37,37,0,0,0,0,0,49,49,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002752,080,54,097,08000US540979310511188966900,"Census Tract 9669 (part), Buckhannon city (part), Third district, Upshur County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002753,080,54,097,08000US540979310599999966600,"Census Tract 9666 (part), Remainder of Third district, Third district, Upshur County, West Virginia",193,168,25,0,0,0,0,0,25,99,99,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,25,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002754,080,54,097,08000US540979310599999966700,"Census Tract 9667 (part), Remainder of Third district, Third district, Upshur County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0103,0002755,080,54,097,08000US540979310599999966800,"Census Tract 9668 (part), Remainder of Third district, Third district, Upshur County, West Virginia",518,518,24,0,0,0,0,0,24,134,107,0,0,0,0,27,343,256,10,0,0,0,77,7,7,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
