FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,"1, detached","1, attached",2,3 or 4,5 to 9,10 to 19,20 to 49,50 or more,Mobile home,"Boat, RV, van, etc."
ACSSF,2012e5,wv,000,0103,0000785,070,54,067,07000US540679171606052,"Belva CDP, Jefferson district, Nicholas County, West Virginia",33,21,0,0,0,0,0,0,0,12,0
ACSSF,2012e5,wv,000,0103,0000786,070,54,067,07000US540679171621628,"Dixie CDP (part), Jefferson district, Nicholas County, West Virginia",89,82,0,0,0,0,0,0,0,7,0
ACSSF,2012e5,wv,000,0103,0000787,070,54,067,07000US540679171699999,"Remainder of Jefferson district, Jefferson district, Nicholas County, West Virginia",596,360,0,0,0,0,0,0,0,236,0
ACSSF,2012e5,wv,000,0103,0000788,070,54,067,07000US540679175258180,"Nettie CDP, Kentucky district, Nicholas County, West Virginia",390,211,0,0,0,0,0,0,0,179,0
ACSSF,2012e5,wv,000,0103,0000789,070,54,067,07000US540679175299999,"Remainder of Kentucky district, Kentucky district, Nicholas County, West Virginia",1567,1153,0,0,0,0,0,0,0,400,14
ACSSF,2012e5,wv,000,0103,0000790,070,54,067,07000US540679307277980,"Summersville town (part), Summersville district, Nicholas County, West Virginia",1775,1035,0,14,145,21,0,34,135,391,0
ACSSF,2012e5,wv,000,0103,0000791,070,54,067,07000US540679307299999,"Remainder of Summersville district, Summersville district, Nicholas County, West Virginia",657,429,0,16,0,0,0,0,0,212,0
ACSSF,2012e5,wv,000,0103,0000792,070,54,067,07000US540679366077980,"Summersville town (part), Wilderness district, Nicholas County, West Virginia",0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000793,070,54,067,07000US540679366099999,"Remainder of Wilderness district, Wilderness district, Nicholas County, West Virginia",1683,1304,0,26,0,0,0,0,0,353,0
ACSSF,2012e5,wv,000,0103,0000794,070,54,069,07000US540699078815916,"Clearview village, District 1, Ohio County, West Virginia",236,234,0,0,0,0,0,0,0,2,0
ACSSF,2012e5,wv,000,0103,0000795,070,54,069,07000US540699078880932,"Triadelphia town, District 1, Ohio County, West Virginia",462,313,1,6,49,24,11,0,0,58,0
ACSSF,2012e5,wv,000,0103,0000796,070,54,069,07000US540699078882732,"Valley Grove village, District 1, Ohio County, West Virginia",239,185,0,0,1,22,0,0,0,31,0
ACSSF,2012e5,wv,000,0103,0000797,070,54,069,07000US540699078885876,"West Liberty town, District 1, Ohio County, West Virginia",243,167,0,16,11,19,15,0,0,15,0
ACSSF,2012e5,wv,000,0103,0000798,070,54,069,07000US540699078886452,"Wheeling city (part), District 1, Ohio County, West Virginia",2201,1721,60,140,104,22,24,0,130,0,0
ACSSF,2012e5,wv,000,0103,0000799,070,54,069,07000US540699078899999,"District Remainder of 1, District 1, Ohio County, West Virginia",3564,2834,59,6,35,78,38,0,0,514,0
ACSSF,2012e5,wv,000,0103,0000800,070,54,069,07000US540699082486452,"Wheeling city (part), District 2, Ohio County, West Virginia",7093,3537,641,773,781,296,208,213,554,90,0
ACSSF,2012e5,wv,000,0103,0000801,070,54,069,07000US540699082499999,"District Remainder of 2, District 2, Ohio County, West Virginia",192,171,0,4,4,0,0,0,0,13,0
ACSSF,2012e5,wv,000,0103,0000802,070,54,069,07000US540699086206940,"Bethlehem village, District 3, Ohio County, West Virginia",1120,986,5,28,14,26,35,0,8,18,0
ACSSF,2012e5,wv,000,0103,0000803,070,54,069,07000US540699086286452,"Wheeling city (part), District 3, Ohio County, West Virginia",5498,3922,192,378,313,111,71,101,394,16,0
ACSSF,2012e5,wv,000,0103,0000804,070,54,069,07000US540699086299999,"District Remainder of 3, District 3, Ohio County, West Virginia",395,312,0,0,0,0,0,0,0,83,0
ACSSF,2012e5,wv,000,0103,0000805,070,54,071,07000US540719046229044,"Franklin town, Central district, Pendleton County, West Virginia",472,302,3,24,58,30,4,0,0,51,0
ACSSF,2012e5,wv,000,0103,0000806,070,54,071,07000US540719046299999,"Remainder of Central district, Central district, Pendleton County, West Virginia",1128,883,9,0,0,0,0,0,0,236,0
ACSSF,2012e5,wv,000,0103,0000807,070,54,071,07000US540719098709868,"Brandywine CDP, Eastern district, Pendleton County, West Virginia",148,71,0,17,0,0,0,0,0,60,0
ACSSF,2012e5,wv,000,0103,0000808,070,54,071,07000US540719098799999,"Remainder of Eastern district, Eastern district, Pendleton County, West Virginia",1585,972,61,37,27,23,0,0,0,465,0
ACSSF,2012e5,wv,000,0103,0000809,070,54,071,07000US540719361599999,"Western district, Western district, Pendleton County, West Virginia",1820,1532,6,0,0,0,0,0,0,282,0
ACSSF,2012e5,wv,000,0103,0000810,070,54,073,07000US540739089206004,"Belmont city, District A, Pleasants County, West Virginia",478,275,0,6,24,60,4,28,0,81,0
ACSSF,2012e5,wv,000,0103,0000811,070,54,073,07000US540739089299999,"District Remainder of A, District A, Pleasants County, West Virginia",359,266,14,0,0,0,0,0,0,79,0
ACSSF,2012e5,wv,000,0103,0000812,070,54,073,07000US540739089499999,"District B, District B, Pleasants County, West Virginia",854,630,0,0,0,0,27,0,0,197,0
ACSSF,2012e5,wv,000,0103,0000813,070,54,073,07000US540739089671356,"St. Marys city (part), District C, Pleasants County, West Virginia",873,653,0,105,13,64,9,0,0,29,0
ACSSF,2012e5,wv,000,0103,0000814,070,54,073,07000US540739089699999,"District Remainder of C, District C, Pleasants County, West Virginia",77,77,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000815,070,54,073,07000US540739089871356,"St. Marys city (part), District D, Pleasants County, West Virginia",133,112,0,0,0,0,0,0,0,21,0
ACSSF,2012e5,wv,000,0103,0000816,070,54,073,07000US540739089899999,"District Remainder of D, District D, Pleasants County, West Virginia",612,515,0,0,0,0,0,0,0,97,0
ACSSF,2012e5,wv,000,0103,0000817,070,54,075,07000US540759099651676,"Marlinton town (part), Edray district, Pocahontas County, West Virginia",657,518,4,23,27,36,0,0,0,49,0
ACSSF,2012e5,wv,000,0103,0000818,070,54,075,07000US540759099699999,"Remainder of Edray district, Edray district, Pocahontas County, West Virginia",3047,1296,98,0,14,220,8,217,924,270,0
ACSSF,2012e5,wv,000,0103,0000819,070,54,075,07000US540759141604780,"Bartow CDP, Greenbank district, Pocahontas County, West Virginia",125,108,0,7,0,10,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000820,070,54,075,07000US540759141613684,"Cass CDP, Greenbank district, Pocahontas County, West Virginia",98,83,0,15,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000821,070,54,075,07000US540759141622852,"Durbin town, Greenbank district, Pocahontas County, West Virginia",208,149,0,13,0,0,0,0,0,46,0
ACSSF,2012e5,wv,000,0103,0000822,070,54,075,07000US540759141628948,"Frank CDP, Greenbank district, Pocahontas County, West Virginia",24,20,0,0,0,0,0,0,0,4,0
ACSSF,2012e5,wv,000,0103,0000823,070,54,075,07000US540759141633124,"Green Bank CDP, Greenbank district, Pocahontas County, West Virginia",84,84,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000824,070,54,075,07000US540759141699999,"Remainder of Greenbank district, Greenbank district, Pocahontas County, West Virginia",2254,1298,44,42,54,32,15,31,296,442,0
ACSSF,2012e5,wv,000,0103,0000825,070,54,075,07000US540759165639412,"Huntersville CDP, Huntersville district, Pocahontas County, West Virginia",146,132,0,0,0,0,0,0,0,14,0
ACSSF,2012e5,wv,000,0103,0000826,070,54,075,07000US540759165651676,"Marlinton town (part), Huntersville district, Pocahontas County, West Virginia",14,14,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000827,070,54,075,07000US540759165699999,"Remainder of Huntersville district, Huntersville district, Pocahontas County, West Virginia",910,639,0,0,0,0,0,0,0,271,0
ACSSF,2012e5,wv,000,0103,0000828,070,54,075,07000US540759194437372,"Hillsboro town, Little Levels district, Pocahontas County, West Virginia",130,71,3,0,4,0,0,0,0,52,0
ACSSF,2012e5,wv,000,0103,0000829,070,54,075,07000US540759194499999,"Remainder of Little Levels district, Little Levels district, Pocahontas County, West Virginia",1091,831,0,0,0,0,0,0,0,260,0
ACSSF,2012e5,wv,000,0103,0000830,070,54,077,07000US540779109603460,"Aurora CDP, Fifth district, Preston County, West Virginia",110,110,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000831,070,54,077,07000US540779109658300,"Newburg town (part), Fifth district, Preston County, West Virginia",131,72,0,0,0,3,0,0,0,56,0
ACSSF,2012e5,wv,000,0103,0000832,070,54,077,07000US540779109670588,"Rowlesburg town (part), Fifth district, Preston County, West Virginia",279,213,1,5,31,8,0,0,0,21,0
ACSSF,2012e5,wv,000,0103,0000833,070,54,077,07000US540779109681268,"Tunnelton town, Fifth district, Preston County, West Virginia",170,141,0,7,0,0,0,0,0,19,3
ACSSF,2012e5,wv,000,0103,0000834,070,54,077,07000US540779109699999,"Remainder of Fifth district, Fifth district, Preston County, West Virginia",2149,1720,16,14,0,9,0,0,0,390,0
ACSSF,2012e5,wv,000,0103,0000835,070,54,077,07000US540779110010852,"Bruceton Mills town, First district, Preston County, West Virginia",36,29,0,0,0,0,0,0,0,7,0
ACSSF,2012e5,wv,000,0103,0000836,070,54,077,07000US540779110052228,"Masontown town, First district, Preston County, West Virginia",464,344,0,6,9,37,14,0,0,54,0
ACSSF,2012e5,wv,000,0103,0000837,070,54,077,07000US540779110067636,"Reedsville town, First district, Preston County, West Virginia",252,189,9,0,6,15,0,0,0,33,0
ACSSF,2012e5,wv,000,0103,0000838,070,54,077,07000US540779110099999,"Remainder of First district, First district, Preston County, West Virginia",2331,1661,0,21,0,0,12,0,0,626,11
ACSSF,2012e5,wv,000,0103,0000839,070,54,077,07000US540779113400748,"Albright town, Fourth district, Preston County, West Virginia",131,98,0,0,9,0,0,0,0,24,0
ACSSF,2012e5,wv,000,0103,0000840,070,54,077,07000US540779113444044,"Kingwood city (part), Fourth district, Preston County, West Virginia",810,638,0,0,83,29,0,28,12,20,0
ACSSF,2012e5,wv,000,0103,0000841,070,54,077,07000US540779113470588,"Rowlesburg town (part), Fourth district, Preston County, West Virginia",90,79,2,0,0,0,0,0,0,9,0
ACSSF,2012e5,wv,000,0103,0000842,070,54,077,07000US540779113479708,"Terra Alta town (part), Fourth district, Preston County, West Virginia",610,348,6,17,78,37,0,0,0,124,0
ACSSF,2012e5,wv,000,0103,0000843,070,54,077,07000US540779113499999,"Remainder of Fourth district, Fourth district, Preston County, West Virginia",1209,943,7,11,30,32,0,0,0,186,0
ACSSF,2012e5,wv,000,0103,0000844,070,54,077,07000US540779274209844,"Brandonville town, Second district, Preston County, West Virginia",74,65,0,9,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000845,070,54,077,07000US540779274279708,"Terra Alta town (part), Second district, Preston County, West Virginia",235,191,0,13,3,3,0,0,0,25,0
ACSSF,2012e5,wv,000,0103,0000846,070,54,077,07000US540779274299999,"Remainder of Second district, Second district, Preston County, West Virginia",2949,2564,0,0,6,21,0,7,0,351,0
ACSSF,2012e5,wv,000,0103,0000847,070,54,077,07000US540779310244044,"Kingwood city (part), Third district, Preston County, West Virginia",667,442,8,43,51,28,10,31,0,54,0
ACSSF,2012e5,wv,000,0103,0000848,070,54,077,07000US540779310258300,"Newburg town (part), Third district, Preston County, West Virginia",119,87,0,0,0,0,0,0,0,32,0
ACSSF,2012e5,wv,000,0103,0000849,070,54,077,07000US540779310299999,"Remainder of Third district, Third district, Preston County, West Virginia",2212,1507,8,32,12,0,0,0,0,653,0
ACSSF,2012e5,wv,000,0103,0000850,070,54,079,07000US540799029211284,"Buffalo town, Buffalo-Union district, Putnam County, West Virginia",585,378,0,0,0,0,8,0,0,199,0
ACSSF,2012e5,wv,000,0103,0000851,070,54,079,07000US540799029224292,"Eleanor town, Buffalo-Union district, Putnam County, West Virginia",842,672,0,10,43,22,6,4,0,85,0
ACSSF,2012e5,wv,000,0103,0000852,070,54,079,07000US540799029238260,"Hometown CDP, Buffalo-Union district, Putnam County, West Virginia",302,237,0,0,0,0,0,0,0,65,0
ACSSF,2012e5,wv,000,0103,0000853,070,54,079,07000US540799029239532,"Hurricane city (part), Buffalo-Union district, Putnam County, West Virginia",75,61,0,0,0,0,0,0,0,14,0
ACSSF,2012e5,wv,000,0103,0000854,070,54,079,07000US540799029299999,"Remainder of Buffalo-Union district, Buffalo-Union district, Putnam County, West Virginia",2980,2048,0,0,0,0,0,0,0,932,0
ACSSF,2012e5,wv,000,0103,0000855,070,54,079,07000US540799072019516,"Culloden CDP (part), Curry district, Putnam County, West Virginia",81,67,0,0,0,0,0,0,0,14,0
ACSSF,2012e5,wv,000,0103,0000856,070,54,079,07000US540799072039532,"Hurricane city (part), Curry district, Putnam County, West Virginia",1824,1505,55,59,50,11,69,13,12,50,0
ACSSF,2012e5,wv,000,0103,0000857,070,54,079,07000US540799072099999,"Remainder of Curry district, Curry district, Putnam County, West Virginia",2209,1736,48,15,0,0,0,0,0,410,0
ACSSF,2012e5,wv,000,0103,0000858,070,54,079,07000US540799250804204,"Bancroft town, Pocatalico district, Putnam County, West Virginia",352,238,2,0,13,0,3,0,0,96,0
ACSSF,2012e5,wv,000,0103,0000859,070,54,079,07000US540799250859068,"Nitro city (part), Pocatalico district, Putnam County, West Virginia",571,377,12,103,79,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000860,070,54,079,07000US540799250864516,"Poca town (part), Pocatalico district, Putnam County, West Virginia",560,422,4,0,9,28,11,0,0,86,0
ACSSF,2012e5,wv,000,0103,0000861,070,54,079,07000US540799250899999,"Remainder of Pocatalico district, Pocatalico district, Putnam County, West Virginia",2234,1383,7,14,0,10,0,0,0,820,0
ACSSF,2012e5,wv,000,0103,0000862,070,54,079,07000US540799273639532,"Hurricane city (part), Scott district, Putnam County, West Virginia",8,8,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000863,070,54,079,07000US540799273659068,"Nitro city (part), Scott district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000864,070,54,079,07000US540799273664516,"Poca town (part), Scott district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000865,070,54,079,07000US540799273679545,"Teays Valley CDP (part), Scott district, Putnam County, West Virginia",1136,746,133,66,0,29,8,50,13,91,0
ACSSF,2012e5,wv,000,0103,0000866,070,54,079,07000US540799273687988,"Winfield town, Scott district, Putnam County, West Virginia",1063,834,39,0,10,18,47,43,0,72,0
ACSSF,2012e5,wv,000,0103,0000867,070,54,079,07000US540799273699999,"Remainder of Scott district, Scott district, Putnam County, West Virginia",2734,2157,39,0,15,0,55,0,0,468,0
ACSSF,2012e5,wv,000,0103,0000868,070,54,079,07000US540799309039532,"Hurricane city (part), Teays district, Putnam County, West Virginia",704,576,46,0,52,18,0,0,12,0,0
ACSSF,2012e5,wv,000,0103,0000869,070,54,079,07000US540799309079545,"Teays Valley CDP (part), Teays district, Putnam County, West Virginia",4505,3579,180,0,46,327,151,15,27,168,12
ACSSF,2012e5,wv,000,0103,0000870,070,54,079,07000US540799309099999,"Remainder of Teays district, Teays district, Putnam County, West Virginia",661,572,0,0,0,0,0,25,0,64,0
ACSSF,2012e5,wv,000,0103,0000871,070,54,081,07000US540819079205332,"Beckley city (part), District 1, Raleigh County, West Virginia",0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000872,070,54,081,07000US540819079208956,"Bolt CDP, District 1, Raleigh County, West Virginia",167,133,0,0,0,0,0,0,0,34,0
ACSSF,2012e5,wv,000,0103,0000873,070,54,081,07000US540819079216516,"Coal City CDP, District 1, Raleigh County, West Virginia",731,632,0,0,0,0,0,0,0,99,0
ACSSF,2012e5,wv,000,0103,0000874,070,54,081,07000US540819079218508,"Crab Orchard CDP, District 1, Raleigh County, West Virginia",1223,863,0,13,44,10,0,0,0,293,0
ACSSF,2012e5,wv,000,0103,0000875,070,54,081,07000US540819079223644,"Eccles CDP, District 1, Raleigh County, West Virginia",108,58,0,0,0,0,0,0,0,50,0
ACSSF,2012e5,wv,000,0103,0000876,070,54,081,07000US540819079230724,"Ghent CDP, District 1, Raleigh County, West Virginia",435,399,0,0,0,0,0,0,0,36,0
ACSSF,2012e5,wv,000,0103,0000877,070,54,081,07000US540819079232068,"Glen White CDP, District 1, Raleigh County, West Virginia",247,247,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000878,070,54,081,07000US540819079236292,"Helen CDP, District 1, Raleigh County, West Virginia",101,44,0,0,0,57,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000879,070,54,081,07000US540819079246468,"Lester town, District 1, Raleigh County, West Virginia",205,111,0,0,0,0,0,0,0,94,0
ACSSF,2012e5,wv,000,0103,0000880,070,54,081,07000US540819079249492,"Mabscott town (part), District 1, Raleigh County, West Virginia",563,532,0,8,0,6,0,0,0,17,0
ACSSF,2012e5,wv,000,0103,0000881,070,54,081,07000US540819079249564,"MacArthur CDP (part), District 1, Raleigh County, West Virginia",757,674,0,0,0,0,0,0,0,83,0
ACSSF,2012e5,wv,000,0103,0000882,070,54,081,07000US540819079267996,"Rhodell town, District 1, Raleigh County, West Virginia",122,92,0,0,0,0,7,0,0,23,0
ACSSF,2012e5,wv,000,0103,0000883,070,54,081,07000US540819079275172,"Sophia town, District 1, Raleigh County, West Virginia",629,442,0,19,28,48,27,5,7,53,0
ACSSF,2012e5,wv,000,0103,0000884,070,54,081,07000US540819079299999,"District Remainder of 1, District 1, Raleigh County, West Virginia",6068,4432,21,44,0,0,0,0,0,1571,0
ACSSF,2012e5,wv,000,0103,0000885,070,54,081,07000US540819082805332,"Beckley city (part), District 2, Raleigh County, West Virginia",3828,2642,94,119,231,181,178,43,297,43,0
ACSSF,2012e5,wv,000,0103,0000886,070,54,081,07000US540819082809676,"Bradley CDP, District 2, Raleigh County, West Virginia",754,429,48,22,35,109,0,0,0,111,0
ACSSF,2012e5,wv,000,0103,0000887,070,54,081,07000US540819082863988,"Piney View CDP, District 2, Raleigh County, West Virginia",490,465,0,0,0,0,0,0,0,25,0
ACSSF,2012e5,wv,000,0103,0000888,070,54,081,07000US540819082865836,"Prosperity CDP, District 2, Raleigh County, West Virginia",836,784,0,40,0,0,0,0,0,12,0
ACSSF,2012e5,wv,000,0103,0000889,070,54,081,07000US540819082876444,"Stanaford CDP (part), District 2, Raleigh County, West Virginia",288,183,0,0,0,0,0,0,0,105,0
ACSSF,2012e5,wv,000,0103,0000890,070,54,081,07000US540819082899999,"District Remainder of 2, District 2, Raleigh County, West Virginia",5412,3881,79,75,70,85,115,74,158,875,0
ACSSF,2012e5,wv,000,0103,0000891,070,54,081,07000US540819086405260,"Beaver CDP, District 3, Raleigh County, West Virginia",761,532,0,0,68,62,0,0,0,99,0
ACSSF,2012e5,wv,000,0103,0000892,070,54,081,07000US540819086405332,"Beckley city (part), District 3, Raleigh County, West Virginia",4845,3933,68,218,150,116,97,0,184,79,0
ACSSF,2012e5,wv,000,0103,0000893,070,54,081,07000US540819086420164,"Daniels CDP, District 3, Raleigh County, West Virginia",752,464,0,0,0,0,0,0,0,288,0
ACSSF,2012e5,wv,000,0103,0000894,070,54,081,07000US540819086449492,"Mabscott town (part), District 3, Raleigh County, West Virginia",0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000895,070,54,081,07000US540819086449564,"MacArthur CDP (part), District 3, Raleigh County, West Virginia",93,58,0,0,0,0,0,0,0,35,0
ACSSF,2012e5,wv,000,0103,0000896,070,54,081,07000US540819086473108,"Shady Spring CDP, District 3, Raleigh County, West Virginia",1330,875,19,38,0,0,0,0,0,398,0
ACSSF,2012e5,wv,000,0103,0000897,070,54,081,07000US540819086476444,"Stanaford CDP (part), District 3, Raleigh County, West Virginia",268,258,0,0,0,0,0,0,0,10,0
ACSSF,2012e5,wv,000,0103,0000898,070,54,081,07000US540819086499999,"District Remainder of 3, District 3, Raleigh County, West Virginia",4955,3416,174,87,43,63,23,37,0,1112,0
ACSSF,2012e5,wv,000,0103,0000899,070,54,083,07000US540839015606988,"Beverly town, Beverly district, Randolph County, West Virginia",393,229,5,13,12,67,15,5,1,46,0
ACSSF,2012e5,wv,000,0103,0000900,070,54,083,07000US540839015609364,"Bowden CDP, Beverly district, Randolph County, West Virginia",16,16,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000901,070,54,083,07000US540839015624580,"Elkins city (part), Beverly district, Randolph County, West Virginia",54,40,0,0,0,0,14,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000902,070,54,083,07000US540839015699999,"Remainder of Beverly district, Beverly district, Randolph County, West Virginia",1772,1321,0,0,16,0,14,51,15,355,0
ACSSF,2012e5,wv,000,0103,0000903,070,54,083,07000US540839093635092,"Harman town, Dry Fork district, Randolph County, West Virginia",166,134,0,7,0,3,0,0,0,22,0
ACSSF,2012e5,wv,000,0103,0000904,070,54,083,07000US540839093686932,"Whitmer CDP, Dry Fork district, Randolph County, West Virginia",58,30,0,0,0,0,0,0,0,28,0
ACSSF,2012e5,wv,000,0103,0000905,070,54,083,07000US540839093699999,"Remainder of Dry Fork district, Dry Fork district, Randolph County, West Virginia",1151,940,11,0,0,0,0,0,0,200,0
ACSSF,2012e5,wv,000,0103,0000906,070,54,083,07000US540839166839628,"Huttonsville town, Huttonsville district, Randolph County, West Virginia",110,65,0,0,8,12,0,7,0,18,0
ACSSF,2012e5,wv,000,0103,0000907,070,54,083,07000US540839166854100,"Mill Creek town, Huttonsville district, Randolph County, West Virginia",369,257,6,9,11,0,0,0,0,86,0
ACSSF,2012e5,wv,000,0103,0000908,070,54,083,07000US540839166899999,"Remainder of Huttonsville district, Huttonsville district, Randolph County, West Virginia",689,484,0,0,25,14,0,0,0,166,0
ACSSF,2012e5,wv,000,0103,0000909,070,54,083,07000US540839182424580,"Elkins city (part), Leadsville district, Randolph County, West Virginia",3292,2250,59,195,224,140,123,49,60,192,0
ACSSF,2012e5,wv,000,0103,0000910,070,54,083,07000US540839182499999,"Remainder of Leadsville district, Leadsville district, Randolph County, West Virginia",2678,1919,11,33,85,47,11,41,103,428,0
ACSSF,2012e5,wv,000,0103,0000911,070,54,083,07000US540839214836340,"Helvetia CDP, Middle Fork district, Randolph County, West Virginia",13,13,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000912,070,54,083,07000US540839214863484,"Pickens CDP, Middle Fork district, Randolph County, West Virginia",33,33,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000913,070,54,083,07000US540839214899999,"Remainder of Middle Fork district, Middle Fork district, Randolph County, West Virginia",529,398,0,0,0,0,0,0,0,131,0
ACSSF,2012e5,wv,000,0103,0000914,070,54,083,07000US540839222082756,"Valley Head CDP, Mingo district, Randolph County, West Virginia",151,151,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000915,070,54,083,07000US540839222099999,"Remainder of Mingo district, Mingo district, Randolph County, West Virginia",502,435,0,0,0,0,0,0,0,55,12
ACSSF,2012e5,wv,000,0103,0000916,070,54,083,07000US540839229255540,"Montrose town, New Interest district, Randolph County, West Virginia",77,67,0,3,0,0,0,0,0,7,0
ACSSF,2012e5,wv,000,0103,0000917,070,54,083,07000US540839229299999,"Remainder of New Interest district, New Interest district, Randolph County, West Virginia",516,431,0,0,0,0,0,0,0,85,0
ACSSF,2012e5,wv,000,0103,0000918,070,54,083,07000US540839264088324,"Womelsdorf (Coalton) town, Roaring Creek district, Randolph County, West Virginia",146,127,0,0,0,0,0,0,0,19,0
ACSSF,2012e5,wv,000,0103,0000919,070,54,083,07000US540839264099999,"Remainder of Roaring Creek district, Roaring Creek district, Randolph County, West Virginia",661,515,7,0,0,9,0,0,0,130,0
ACSSF,2012e5,wv,000,0103,0000920,070,54,083,07000US540839342019948,"Dailey CDP, Valley Bend district, Randolph County, West Virginia",30,18,0,0,0,0,12,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000921,070,54,083,07000US540839342023140,"East Dailey CDP, Valley Bend district, Randolph County, West Virginia",245,140,0,0,29,0,0,0,0,76,0
ACSSF,2012e5,wv,000,0103,0000922,070,54,083,07000US540839342082564,"Valley Bend CDP, Valley Bend district, Randolph County, West Virginia",162,162,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000923,070,54,083,07000US540839342099999,"Remainder of Valley Bend district, Valley Bend district, Randolph County, West Virginia",376,308,7,0,0,0,0,0,0,61,0
ACSSF,2012e5,wv,000,0103,0000924,070,54,085,07000US540859055224844,"Ellenboro town, Clay district, Ritchie County, West Virginia",229,166,0,0,8,0,0,0,0,55,0
ACSSF,2012e5,wv,000,0103,0000925,070,54,085,07000US540859055235428,"Harrisville town (part), Clay district, Ritchie County, West Virginia",0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0103,0000926,070,54,085,07000US540859055262764,"Pennsboro city, Clay district, Ritchie County, West Virginia",596,507,0,20,6,37,0,0,0,26,0
ACSSF,2012e5,wv,000,0103,0000927,070,54,085,07000US540859055299999,"Remainder of Clay district, Clay district, Ritchie County, West Virginia",1031,831,0,0,0,8,0,6,0,186,0
ACSSF,2012e5,wv,000,0103,0000928,070,54,085,07000US540859138012124,"Cairo town, Grant district, Ritchie County, West Virginia",191,158,0,4,4,0,0,0,0,25,0
ACSSF,2012e5,wv,000,0103,0000929,070,54,085,07000US540859138099999,"Remainder of Grant district, Grant district, Ritchie County, West Virginia",1080,756,0,0,10,0,0,0,0,314,0
ACSSF,2012e5,wv,000,0103,0000930,070,54,085,07000US540859224499999,"Murphy district, Murphy district, Ritchie County, West Virginia",889,707,0,17,0,0,0,0,0,165,0
ACSSF,2012e5,wv,000,0103,0000931,070,54,085,07000US540859333603364,"Auburn town, Union district, Ritchie County, West Virginia",62,50,3,0,0,0,0,0,0,9,0
ACSSF,2012e5,wv,000,0103,0000932,070,54,085,07000US540859333635428,"Harrisville town (part), Union district, Ritchie County, West Virginia",998,659,6,24,18,94,13,5,3,176,0
ACSSF,2012e5,wv,000,0103,0000933,070,54,085,07000US540859333665956,"Pullman town, Union district, Ritchie County, West Virginia",103,94,0,0,0,0,0,0,0,9,0
ACSSF,2012e5,wv,000,0103,0000934,070,54,085,07000US540859333699999,"Remainder of Union district, Union district, Ritchie County, West Virginia",656,512,0,0,0,0,0,0,0,144,0
ACSSF,2012e5,wv,000,0103,0000935,070,54,087,07000US540879079367660,"Reedy town, District I, Roane County, West Virginia",59,47,0,0,0,0,0,0,0,12,0
ACSSF,2012e5,wv,000,0103,0000936,070,54,087,07000US540879079375820,"Spencer city (part), District I, Roane County, West Virginia",430,300,0,15,31,29,0,6,0,49,0
ACSSF,2012e5,wv,000,0103,0000937,070,54,087,07000US540879079399999,"District Remainder of I, District I, Roane County, West Virginia",2025,1580,9,0,0,30,0,8,0,398,0
ACSSF,2012e5,wv,000,0103,0000938,070,54,087,07000US540879082975820,"Spencer city (part), District II, Roane County, West Virginia",855,557,22,37,87,27,9,103,0,13,0
ACSSF,2012e5,wv,000,0103,0000939,070,54,087,07000US540879082999999,"District Remainder of II, District II, Roane County, West Virginia",1482,1088,0,0,0,0,0,0,0,394,0
ACSSF,2012e5,wv,000,0103,0000940,070,54,087,07000US540879086599999,"District III, District III, Roane County, West Virginia",2528,1848,0,0,0,0,0,0,0,680,0
ACSSF,2012e5,wv,000,0103,0000941,070,54,089,07000US540899021637636,"Hinton city (part), Bluestone River district, Summers County, West Virginia",525,271,43,25,146,0,29,0,0,11,0
