FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,ZCTA,GEO_ID,GEO_NAME,Total
ACSSF,2016e5,us,000,0003,0023414,860,  ,   ,39478,86000US39478,ZCTA5 39478,2283
ACSSF,2016e5,us,000,0003,0023415,860,  ,   ,39479,86000US39479,ZCTA5 39479,5461
ACSSF,2016e5,us,000,0003,0023416,860,  ,   ,39480,86000US39480,ZCTA5 39480,2887
ACSSF,2016e5,us,000,0003,0023417,860,  ,   ,39481,86000US39481,ZCTA5 39481,1568
ACSSF,2016e5,us,000,0003,0023418,860,  ,   ,39482,86000US39482,ZCTA5 39482,10151
ACSSF,2016e5,us,000,0003,0023419,860,  ,   ,39483,86000US39483,ZCTA5 39483,6427
ACSSF,2016e5,us,000,0003,0023420,860,  ,   ,39501,86000US39501,ZCTA5 39501,22159
ACSSF,2016e5,us,000,0003,0023421,860,  ,   ,39503,86000US39503,ZCTA5 39503,52387
ACSSF,2016e5,us,000,0003,0023422,860,  ,   ,39507,86000US39507,ZCTA5 39507,16771
ACSSF,2016e5,us,000,0003,0023423,860,  ,   ,39520,86000US39520,ZCTA5 39520,16831
ACSSF,2016e5,us,000,0003,0023424,860,  ,   ,39525,86000US39525,ZCTA5 39525,8341
ACSSF,2016e5,us,000,0003,0023425,860,  ,   ,39530,86000US39530,ZCTA5 39530,8002
ACSSF,2016e5,us,000,0003,0023426,860,  ,   ,39531,86000US39531,ZCTA5 39531,17752
ACSSF,2016e5,us,000,0003,0023427,860,  ,   ,39532,86000US39532,ZCTA5 39532,36207
ACSSF,2016e5,us,000,0003,0023428,860,  ,   ,39534,86000US39534,ZCTA5 39534,2650
ACSSF,2016e5,us,000,0003,0023429,860,  ,   ,39540,86000US39540,ZCTA5 39540,9422
ACSSF,2016e5,us,000,0003,0023430,860,  ,   ,39553,86000US39553,ZCTA5 39553,17257
ACSSF,2016e5,us,000,0003,0023431,860,  ,   ,39556,86000US39556,ZCTA5 39556,7655
ACSSF,2016e5,us,000,0003,0023432,860,  ,   ,39560,86000US39560,ZCTA5 39560,17388
ACSSF,2016e5,us,000,0003,0023433,860,  ,   ,39561,86000US39561,ZCTA5 39561,2785
ACSSF,2016e5,us,000,0003,0023434,860,  ,   ,39562,86000US39562,ZCTA5 39562,17333
ACSSF,2016e5,us,000,0003,0023435,860,  ,   ,39563,86000US39563,ZCTA5 39563,13664
ACSSF,2016e5,us,000,0003,0023436,860,  ,   ,39564,86000US39564,ZCTA5 39564,39662
ACSSF,2016e5,us,000,0003,0023437,860,  ,   ,39565,86000US39565,ZCTA5 39565,18314
ACSSF,2016e5,us,000,0003,0023438,860,  ,   ,39567,86000US39567,ZCTA5 39567,11347
ACSSF,2016e5,us,000,0003,0023439,860,  ,   ,39571,86000US39571,ZCTA5 39571,13674
ACSSF,2016e5,us,000,0003,0023440,860,  ,   ,39572,86000US39572,ZCTA5 39572,1445
ACSSF,2016e5,us,000,0003,0023441,860,  ,   ,39573,86000US39573,ZCTA5 39573,8090
ACSSF,2016e5,us,000,0003,0023442,860,  ,   ,39574,86000US39574,ZCTA5 39574,12476
ACSSF,2016e5,us,000,0003,0023443,860,  ,   ,39576,86000US39576,ZCTA5 39576,5893
ACSSF,2016e5,us,000,0003,0023444,860,  ,   ,39577,86000US39577,ZCTA5 39577,9944
ACSSF,2016e5,us,000,0003,0023445,860,  ,   ,39581,86000US39581,ZCTA5 39581,10847
ACSSF,2016e5,us,000,0003,0023446,860,  ,   ,39601,86000US39601,ZCTA5 39601,23519
ACSSF,2016e5,us,000,0003,0023447,860,  ,   ,39629,86000US39629,ZCTA5 39629,6464
ACSSF,2016e5,us,000,0003,0023448,860,  ,   ,39630,86000US39630,ZCTA5 39630,794
ACSSF,2016e5,us,000,0003,0023449,860,  ,   ,39631,86000US39631,ZCTA5 39631,3487
ACSSF,2016e5,us,000,0003,0023450,860,  ,   ,39633,86000US39633,ZCTA5 39633,1322
ACSSF,2016e5,us,000,0003,0023451,860,  ,   ,39635,86000US39635,ZCTA5 39635,249
ACSSF,2016e5,us,000,0003,0023452,860,  ,   ,39638,86000US39638,ZCTA5 39638,3351
ACSSF,2016e5,us,000,0003,0023453,860,  ,   ,39641,86000US39641,ZCTA5 39641,3729
ACSSF,2016e5,us,000,0003,0023454,860,  ,   ,39643,86000US39643,ZCTA5 39643,1194
ACSSF,2016e5,us,000,0003,0023455,860,  ,   ,39645,86000US39645,ZCTA5 39645,5169
ACSSF,2016e5,us,000,0003,0023456,860,  ,   ,39647,86000US39647,ZCTA5 39647,1399
ACSSF,2016e5,us,000,0003,0023457,860,  ,   ,39648,86000US39648,ZCTA5 39648,21584
ACSSF,2016e5,us,000,0003,0023458,860,  ,   ,39652,86000US39652,ZCTA5 39652,7730
ACSSF,2016e5,us,000,0003,0023459,860,  ,   ,39653,86000US39653,ZCTA5 39653,2797
ACSSF,2016e5,us,000,0003,0023460,860,  ,   ,39654,86000US39654,ZCTA5 39654,5170
ACSSF,2016e5,us,000,0003,0023461,860,  ,   ,39656,86000US39656,ZCTA5 39656,784
ACSSF,2016e5,us,000,0003,0023462,860,  ,   ,39657,86000US39657,ZCTA5 39657,1569
ACSSF,2016e5,us,000,0003,0023463,860,  ,   ,39661,86000US39661,ZCTA5 39661,2617
ACSSF,2016e5,us,000,0003,0023464,860,  ,   ,39662,86000US39662,ZCTA5 39662,1240
ACSSF,2016e5,us,000,0003,0023465,860,  ,   ,39663,86000US39663,ZCTA5 39663,3381
ACSSF,2016e5,us,000,0003,0023466,860,  ,   ,39664,86000US39664,ZCTA5 39664,2093
ACSSF,2016e5,us,000,0003,0023467,860,  ,   ,39665,86000US39665,ZCTA5 39665,1293
ACSSF,2016e5,us,000,0003,0023468,860,  ,   ,39666,86000US39666,ZCTA5 39666,10574
ACSSF,2016e5,us,000,0003,0023469,860,  ,   ,39667,86000US39667,ZCTA5 39667,12334
ACSSF,2016e5,us,000,0003,0023470,860,  ,   ,39668,86000US39668,ZCTA5 39668,498
ACSSF,2016e5,us,000,0003,0023471,860,  ,   ,39669,86000US39669,ZCTA5 39669,5192
ACSSF,2016e5,us,000,0003,0023472,860,  ,   ,39701,86000US39701,ZCTA5 39701,13781
ACSSF,2016e5,us,000,0003,0023473,860,  ,   ,39702,86000US39702,ZCTA5 39702,23161
ACSSF,2016e5,us,000,0003,0023474,860,  ,   ,39705,86000US39705,ZCTA5 39705,13848
ACSSF,2016e5,us,000,0003,0023475,860,  ,   ,39730,86000US39730,ZCTA5 39730,10863
ACSSF,2016e5,us,000,0003,0023476,860,  ,   ,39735,86000US39735,ZCTA5 39735,3679
ACSSF,2016e5,us,000,0003,0023477,860,  ,   ,39736,86000US39736,ZCTA5 39736,221
ACSSF,2016e5,us,000,0003,0023478,860,  ,   ,39737,86000US39737,ZCTA5 39737,374
ACSSF,2016e5,us,000,0003,0023479,860,  ,   ,39739,86000US39739,ZCTA5 39739,2034
ACSSF,2016e5,us,000,0003,0023480,860,  ,   ,39740,86000US39740,ZCTA5 39740,5017
ACSSF,2016e5,us,000,0003,0023481,860,  ,   ,39741,86000US39741,ZCTA5 39741,1668
ACSSF,2016e5,us,000,0003,0023482,860,  ,   ,39743,86000US39743,ZCTA5 39743,1385
ACSSF,2016e5,us,000,0003,0023483,860,  ,   ,39744,86000US39744,ZCTA5 39744,5401
ACSSF,2016e5,us,000,0003,0023484,860,  ,   ,39745,86000US39745,ZCTA5 39745,924
ACSSF,2016e5,us,000,0003,0023485,860,  ,   ,39746,86000US39746,ZCTA5 39746,3530
ACSSF,2016e5,us,000,0003,0023486,860,  ,   ,39747,86000US39747,ZCTA5 39747,1678
ACSSF,2016e5,us,000,0003,0023487,860,  ,   ,39750,86000US39750,ZCTA5 39750,2480
ACSSF,2016e5,us,000,0003,0023488,860,  ,   ,39751,86000US39751,ZCTA5 39751,1693
ACSSF,2016e5,us,000,0003,0023489,860,  ,   ,39752,86000US39752,ZCTA5 39752,2913
ACSSF,2016e5,us,000,0003,0023490,860,  ,   ,39755,86000US39755,ZCTA5 39755,653
ACSSF,2016e5,us,000,0003,0023491,860,  ,   ,39756,86000US39756,ZCTA5 39756,1816
ACSSF,2016e5,us,000,0003,0023492,860,  ,   ,39759,86000US39759,ZCTA5 39759,43449
ACSSF,2016e5,us,000,0003,0023493,860,  ,   ,39760,86000US39760,ZCTA5 39760,0
ACSSF,2016e5,us,000,0003,0023494,860,  ,   ,39762,86000US39762,ZCTA5 39762,3066
ACSSF,2016e5,us,000,0003,0023495,860,  ,   ,39766,86000US39766,ZCTA5 39766,2981
ACSSF,2016e5,us,000,0003,0023496,860,  ,   ,39767,86000US39767,ZCTA5 39767,558
ACSSF,2016e5,us,000,0003,0023497,860,  ,   ,39769,86000US39769,ZCTA5 39769,1971
ACSSF,2016e5,us,000,0003,0023498,860,  ,   ,39771,86000US39771,ZCTA5 39771,96
ACSSF,2016e5,us,000,0003,0023499,860,  ,   ,39772,86000US39772,ZCTA5 39772,1576
ACSSF,2016e5,us,000,0003,0023500,860,  ,   ,39773,86000US39773,ZCTA5 39773,16293
ACSSF,2016e5,us,000,0003,0023501,860,  ,   ,39776,86000US39776,ZCTA5 39776,1581
ACSSF,2016e5,us,000,0003,0023502,860,  ,   ,39813,86000US39813,ZCTA5 39813,2213
ACSSF,2016e5,us,000,0003,0023503,860,  ,   ,39815,86000US39815,ZCTA5 39815,1956
ACSSF,2016e5,us,000,0003,0023504,860,  ,   ,39817,86000US39817,ZCTA5 39817,10969
ACSSF,2016e5,us,000,0003,0023505,860,  ,   ,39819,86000US39819,ZCTA5 39819,10328
ACSSF,2016e5,us,000,0003,0023506,860,  ,   ,39823,86000US39823,ZCTA5 39823,8053
ACSSF,2016e5,us,000,0003,0023507,860,  ,   ,39824,86000US39824,ZCTA5 39824,446
ACSSF,2016e5,us,000,0003,0023508,860,  ,   ,39825,86000US39825,ZCTA5 39825,1204
ACSSF,2016e5,us,000,0003,0023509,860,  ,   ,39826,86000US39826,ZCTA5 39826,453
ACSSF,2016e5,us,000,0003,0023510,860,  ,   ,39827,86000US39827,ZCTA5 39827,4321
ACSSF,2016e5,us,000,0003,0023511,860,  ,   ,39828,86000US39828,ZCTA5 39828,15179
ACSSF,2016e5,us,000,0003,0023512,860,  ,   ,39834,86000US39834,ZCTA5 39834,2399
ACSSF,2016e5,us,000,0003,0023513,860,  ,   ,39836,86000US39836,ZCTA5 39836,519
ACSSF,2016e5,us,000,0003,0023514,860,  ,   ,39837,86000US39837,ZCTA5 39837,6110
ACSSF,2016e5,us,000,0003,0023515,860,  ,   ,39840,86000US39840,ZCTA5 39840,5417
ACSSF,2016e5,us,000,0003,0023516,860,  ,   ,39841,86000US39841,ZCTA5 39841,766
ACSSF,2016e5,us,000,0003,0023517,860,  ,   ,39842,86000US39842,ZCTA5 39842,8289
ACSSF,2016e5,us,000,0003,0023518,860,  ,   ,39845,86000US39845,ZCTA5 39845,7815
ACSSF,2016e5,us,000,0003,0023519,860,  ,   ,39846,86000US39846,ZCTA5 39846,1784
ACSSF,2016e5,us,000,0003,0023520,860,  ,   ,39851,86000US39851,ZCTA5 39851,2053
ACSSF,2016e5,us,000,0003,0023521,860,  ,   ,39854,86000US39854,ZCTA5 39854,2095
ACSSF,2016e5,us,000,0003,0023522,860,  ,   ,39859,86000US39859,ZCTA5 39859,1148
ACSSF,2016e5,us,000,0003,0023523,860,  ,   ,39861,86000US39861,ZCTA5 39861,1178
ACSSF,2016e5,us,000,0003,0023524,860,  ,   ,39862,86000US39862,ZCTA5 39862,1352
ACSSF,2016e5,us,000,0003,0023525,860,  ,   ,39866,86000US39866,ZCTA5 39866,2346
ACSSF,2016e5,us,000,0003,0023526,860,  ,   ,39867,86000US39867,ZCTA5 39867,590
ACSSF,2016e5,us,000,0003,0023527,860,  ,   ,39870,86000US39870,ZCTA5 39870,2153
ACSSF,2016e5,us,000,0003,0023528,860,  ,   ,39877,86000US39877,ZCTA5 39877,304
ACSSF,2016e5,us,000,0003,0023529,860,  ,   ,39885,86000US39885,ZCTA5 39885,99
ACSSF,2016e5,us,000,0003,0023530,860,  ,   ,39886,86000US39886,ZCTA5 39886,1439
ACSSF,2016e5,us,000,0003,0023531,860,  ,   ,39897,86000US39897,ZCTA5 39897,3645
ACSSF,2016e5,us,000,0003,0023532,860,  ,   ,40003,86000US40003,ZCTA5 40003,2038
ACSSF,2016e5,us,000,0003,0023533,860,  ,   ,40004,86000US40004,ZCTA5 40004,29494
ACSSF,2016e5,us,000,0003,0023534,860,  ,   ,40006,86000US40006,ZCTA5 40006,5008
ACSSF,2016e5,us,000,0003,0023535,860,  ,   ,40007,86000US40007,ZCTA5 40007,238
ACSSF,2016e5,us,000,0003,0023536,860,  ,   ,40008,86000US40008,ZCTA5 40008,3614
ACSSF,2016e5,us,000,0003,0023537,860,  ,   ,40009,86000US40009,ZCTA5 40009,1059
ACSSF,2016e5,us,000,0003,0023538,860,  ,   ,40010,86000US40010,ZCTA5 40010,743
ACSSF,2016e5,us,000,0003,0023539,860,  ,   ,40011,86000US40011,ZCTA5 40011,2229
ACSSF,2016e5,us,000,0003,0023540,860,  ,   ,40012,86000US40012,ZCTA5 40012,458
ACSSF,2016e5,us,000,0003,0023541,860,  ,   ,40013,86000US40013,ZCTA5 40013,5332
ACSSF,2016e5,us,000,0003,0023542,860,  ,   ,40014,86000US40014,ZCTA5 40014,20649
ACSSF,2016e5,us,000,0003,0023543,860,  ,   ,40019,86000US40019,ZCTA5 40019,3738
ACSSF,2016e5,us,000,0003,0023544,860,  ,   ,40020,86000US40020,ZCTA5 40020,165
ACSSF,2016e5,us,000,0003,0023545,860,  ,   ,40022,86000US40022,ZCTA5 40022,1058
ACSSF,2016e5,us,000,0003,0023546,860,  ,   ,40023,86000US40023,ZCTA5 40023,4671
ACSSF,2016e5,us,000,0003,0023547,860,  ,   ,40025,86000US40025,ZCTA5 40025,45
ACSSF,2016e5,us,000,0003,0023548,860,  ,   ,40026,86000US40026,ZCTA5 40026,5748
ACSSF,2016e5,us,000,0003,0023549,860,  ,   ,40031,86000US40031,ZCTA5 40031,24597
ACSSF,2016e5,us,000,0003,0023550,860,  ,   ,40033,86000US40033,ZCTA5 40033,12972
ACSSF,2016e5,us,000,0003,0023551,860,  ,   ,40036,86000US40036,ZCTA5 40036,225
ACSSF,2016e5,us,000,0003,0023552,860,  ,   ,40037,86000US40037,ZCTA5 40037,2670
ACSSF,2016e5,us,000,0003,0023553,860,  ,   ,40040,86000US40040,ZCTA5 40040,456
ACSSF,2016e5,us,000,0003,0023554,860,  ,   ,40041,86000US40041,ZCTA5 40041,336
ACSSF,2016e5,us,000,0003,0023555,860,  ,   ,40045,86000US40045,ZCTA5 40045,3203
ACSSF,2016e5,us,000,0003,0023556,860,  ,   ,40046,86000US40046,ZCTA5 40046,1597
ACSSF,2016e5,us,000,0003,0023557,860,  ,   ,40047,86000US40047,ZCTA5 40047,20290
ACSSF,2016e5,us,000,0003,0023558,860,  ,   ,40048,86000US40048,ZCTA5 40048,137
ACSSF,2016e5,us,000,0003,0023559,860,  ,   ,40049,86000US40049,ZCTA5 40049,108
ACSSF,2016e5,us,000,0003,0023560,860,  ,   ,40050,86000US40050,ZCTA5 40050,1777
ACSSF,2016e5,us,000,0003,0023561,860,  ,   ,40051,86000US40051,ZCTA5 40051,4252
ACSSF,2016e5,us,000,0003,0023562,860,  ,   ,40052,86000US40052,ZCTA5 40052,655
ACSSF,2016e5,us,000,0003,0023563,860,  ,   ,40055,86000US40055,ZCTA5 40055,2167
ACSSF,2016e5,us,000,0003,0023564,860,  ,   ,40056,86000US40056,ZCTA5 40056,3483
ACSSF,2016e5,us,000,0003,0023565,860,  ,   ,40057,86000US40057,ZCTA5 40057,3279
ACSSF,2016e5,us,000,0003,0023566,860,  ,   ,40058,86000US40058,ZCTA5 40058,73
ACSSF,2016e5,us,000,0003,0023567,860,  ,   ,40059,86000US40059,ZCTA5 40059,18614
ACSSF,2016e5,us,000,0003,0023568,860,  ,   ,40060,86000US40060,ZCTA5 40060,1024
ACSSF,2016e5,us,000,0003,0023569,860,  ,   ,40062,86000US40062,ZCTA5 40062,264
ACSSF,2016e5,us,000,0003,0023570,860,  ,   ,40063,86000US40063,ZCTA5 40063,420
ACSSF,2016e5,us,000,0003,0023571,860,  ,   ,40065,86000US40065,ZCTA5 40065,30359
ACSSF,2016e5,us,000,0003,0023572,860,  ,   ,40067,86000US40067,ZCTA5 40067,5368
ACSSF,2016e5,us,000,0003,0023573,860,  ,   ,40068,86000US40068,ZCTA5 40068,1891
ACSSF,2016e5,us,000,0003,0023574,860,  ,   ,40069,86000US40069,ZCTA5 40069,8617
ACSSF,2016e5,us,000,0003,0023575,860,  ,   ,40070,86000US40070,ZCTA5 40070,428
ACSSF,2016e5,us,000,0003,0023576,860,  ,   ,40071,86000US40071,ZCTA5 40071,15470
ACSSF,2016e5,us,000,0003,0023577,860,  ,   ,40075,86000US40075,ZCTA5 40075,1332
ACSSF,2016e5,us,000,0003,0023578,860,  ,   ,40076,86000US40076,ZCTA5 40076,2301
ACSSF,2016e5,us,000,0003,0023579,860,  ,   ,40077,86000US40077,ZCTA5 40077,375
ACSSF,2016e5,us,000,0003,0023580,860,  ,   ,40078,86000US40078,ZCTA5 40078,2283
ACSSF,2016e5,us,000,0003,0023581,860,  ,   ,40104,86000US40104,ZCTA5 40104,889
ACSSF,2016e5,us,000,0003,0023582,860,  ,   ,40107,86000US40107,ZCTA5 40107,2303
ACSSF,2016e5,us,000,0003,0023583,860,  ,   ,40108,86000US40108,ZCTA5 40108,12138
ACSSF,2016e5,us,000,0003,0023584,860,  ,   ,40109,86000US40109,ZCTA5 40109,2023
ACSSF,2016e5,us,000,0003,0023585,860,  ,   ,40110,86000US40110,ZCTA5 40110,12
ACSSF,2016e5,us,000,0003,0023586,860,  ,   ,40111,86000US40111,ZCTA5 40111,1480
ACSSF,2016e5,us,000,0003,0023587,860,  ,   ,40115,86000US40115,ZCTA5 40115,577
ACSSF,2016e5,us,000,0003,0023588,860,  ,   ,40117,86000US40117,ZCTA5 40117,2356
ACSSF,2016e5,us,000,0003,0023589,860,  ,   ,40118,86000US40118,ZCTA5 40118,9433
ACSSF,2016e5,us,000,0003,0023590,860,  ,   ,40119,86000US40119,ZCTA5 40119,1808
ACSSF,2016e5,us,000,0003,0023591,860,  ,   ,40121,86000US40121,ZCTA5 40121,9226
ACSSF,2016e5,us,000,0003,0023592,860,  ,   ,40140,86000US40140,ZCTA5 40140,581
ACSSF,2016e5,us,000,0003,0023593,860,  ,   ,40142,86000US40142,ZCTA5 40142,2257
ACSSF,2016e5,us,000,0003,0023594,860,  ,   ,40143,86000US40143,ZCTA5 40143,6119
ACSSF,2016e5,us,000,0003,0023595,860,  ,   ,40144,86000US40144,ZCTA5 40144,2092
ACSSF,2016e5,us,000,0003,0023596,860,  ,   ,40145,86000US40145,ZCTA5 40145,669
ACSSF,2016e5,us,000,0003,0023597,860,  ,   ,40146,86000US40146,ZCTA5 40146,4215
ACSSF,2016e5,us,000,0003,0023598,860,  ,   ,40150,86000US40150,ZCTA5 40150,4202
ACSSF,2016e5,us,000,0003,0023599,860,  ,   ,40152,86000US40152,ZCTA5 40152,679
ACSSF,2016e5,us,000,0003,0023600,860,  ,   ,40155,86000US40155,ZCTA5 40155,1240
ACSSF,2016e5,us,000,0003,0023601,860,  ,   ,40157,86000US40157,ZCTA5 40157,685
ACSSF,2016e5,us,000,0003,0023602,860,  ,   ,40160,86000US40160,ZCTA5 40160,23486
ACSSF,2016e5,us,000,0003,0023603,860,  ,   ,40161,86000US40161,ZCTA5 40161,140
ACSSF,2016e5,us,000,0003,0023604,860,  ,   ,40162,86000US40162,ZCTA5 40162,5862
ACSSF,2016e5,us,000,0003,0023605,860,  ,   ,40165,86000US40165,ZCTA5 40165,34538
ACSSF,2016e5,us,000,0003,0023606,860,  ,   ,40170,86000US40170,ZCTA5 40170,247
ACSSF,2016e5,us,000,0003,0023607,860,  ,   ,40171,86000US40171,ZCTA5 40171,274
ACSSF,2016e5,us,000,0003,0023608,860,  ,   ,40175,86000US40175,ZCTA5 40175,14329
ACSSF,2016e5,us,000,0003,0023609,860,  ,   ,40176,86000US40176,ZCTA5 40176,1057
ACSSF,2016e5,us,000,0003,0023610,860,  ,   ,40177,86000US40177,ZCTA5 40177,1610
ACSSF,2016e5,us,000,0003,0023611,860,  ,   ,40178,86000US40178,ZCTA5 40178,592
ACSSF,2016e5,us,000,0003,0023612,860,  ,   ,40202,86000US40202,ZCTA5 40202,6411
ACSSF,2016e5,us,000,0003,0023613,860,  ,   ,40203,86000US40203,ZCTA5 40203,19004
ACSSF,2016e5,us,000,0003,0023614,860,  ,   ,40204,86000US40204,ZCTA5 40204,14661
ACSSF,2016e5,us,000,0003,0023615,860,  ,   ,40205,86000US40205,ZCTA5 40205,24342
ACSSF,2016e5,us,000,0003,0023616,860,  ,   ,40206,86000US40206,ZCTA5 40206,19352
ACSSF,2016e5,us,000,0003,0023617,860,  ,   ,40207,86000US40207,ZCTA5 40207,30864
ACSSF,2016e5,us,000,0003,0023618,860,  ,   ,40208,86000US40208,ZCTA5 40208,16935
ACSSF,2016e5,us,000,0003,0023619,860,  ,   ,40209,86000US40209,ZCTA5 40209,522
ACSSF,2016e5,us,000,0003,0023620,860,  ,   ,40210,86000US40210,ZCTA5 40210,14194
ACSSF,2016e5,us,000,0003,0023621,860,  ,   ,40211,86000US40211,ZCTA5 40211,22826
ACSSF,2016e5,us,000,0003,0023622,860,  ,   ,40212,86000US40212,ZCTA5 40212,18031
ACSSF,2016e5,us,000,0003,0023623,860,  ,   ,40213,86000US40213,ZCTA5 40213,16117
ACSSF,2016e5,us,000,0003,0023624,860,  ,   ,40214,86000US40214,ZCTA5 40214,44480
ACSSF,2016e5,us,000,0003,0023625,860,  ,   ,40215,86000US40215,ZCTA5 40215,21643
ACSSF,2016e5,us,000,0003,0023626,860,  ,   ,40216,86000US40216,ZCTA5 40216,42371
ACSSF,2016e5,us,000,0003,0023627,860,  ,   ,40217,86000US40217,ZCTA5 40217,12687
ACSSF,2016e5,us,000,0003,0023628,860,  ,   ,40218,86000US40218,ZCTA5 40218,31703
ACSSF,2016e5,us,000,0003,0023629,860,  ,   ,40219,86000US40219,ZCTA5 40219,39475
ACSSF,2016e5,us,000,0003,0023630,860,  ,   ,40220,86000US40220,ZCTA5 40220,33523
ACSSF,2016e5,us,000,0003,0023631,860,  ,   ,40222,86000US40222,ZCTA5 40222,21520
ACSSF,2016e5,us,000,0003,0023632,860,  ,   ,40223,86000US40223,ZCTA5 40223,23168
ACSSF,2016e5,us,000,0003,0023633,860,  ,   ,40228,86000US40228,ZCTA5 40228,16150
ACSSF,2016e5,us,000,0003,0023634,860,  ,   ,40229,86000US40229,ZCTA5 40229,37632
ACSSF,2016e5,us,000,0003,0023635,860,  ,   ,40231,86000US40231,ZCTA5 40231,0
ACSSF,2016e5,us,000,0003,0023636,860,  ,   ,40241,86000US40241,ZCTA5 40241,30263
ACSSF,2016e5,us,000,0003,0023637,860,  ,   ,40242,86000US40242,ZCTA5 40242,11304
ACSSF,2016e5,us,000,0003,0023638,860,  ,   ,40243,86000US40243,ZCTA5 40243,10364
ACSSF,2016e5,us,000,0003,0023639,860,  ,   ,40245,86000US40245,ZCTA5 40245,33338
ACSSF,2016e5,us,000,0003,0023640,860,  ,   ,40258,86000US40258,ZCTA5 40258,27410
ACSSF,2016e5,us,000,0003,0023641,860,  ,   ,40272,86000US40272,ZCTA5 40272,37138
ACSSF,2016e5,us,000,0003,0023642,860,  ,   ,40280,86000US40280,ZCTA5 40280,692
ACSSF,2016e5,us,000,0003,0023643,860,  ,   ,40291,86000US40291,ZCTA5 40291,37403
ACSSF,2016e5,us,000,0003,0023644,860,  ,   ,40299,86000US40299,ZCTA5 40299,38969
ACSSF,2016e5,us,000,0003,0023645,860,  ,   ,40310,86000US40310,ZCTA5 40310,539
ACSSF,2016e5,us,000,0003,0023646,860,  ,   ,40311,86000US40311,ZCTA5 40311,7378
ACSSF,2016e5,us,000,0003,0023647,860,  ,   ,40312,86000US40312,ZCTA5 40312,5551
ACSSF,2016e5,us,000,0003,0023648,860,  ,   ,40313,86000US40313,ZCTA5 40313,3489
ACSSF,2016e5,us,000,0003,0023649,860,  ,   ,40316,86000US40316,ZCTA5 40316,380
ACSSF,2016e5,us,000,0003,0023650,860,  ,   ,40322,86000US40322,ZCTA5 40322,3016
ACSSF,2016e5,us,000,0003,0023651,860,  ,   ,40324,86000US40324,ZCTA5 40324,45547
ACSSF,2016e5,us,000,0003,0023652,860,  ,   ,40328,86000US40328,ZCTA5 40328,1154
ACSSF,2016e5,us,000,0003,0023653,860,  ,   ,40330,86000US40330,ZCTA5 40330,19289
ACSSF,2016e5,us,000,0003,0023654,860,  ,   ,40334,86000US40334,ZCTA5 40334,128
ACSSF,2016e5,us,000,0003,0023655,860,  ,   ,40336,86000US40336,ZCTA5 40336,12891
ACSSF,2016e5,us,000,0003,0023656,860,  ,   ,40337,86000US40337,ZCTA5 40337,4904
ACSSF,2016e5,us,000,0003,0023657,860,  ,   ,40339,86000US40339,ZCTA5 40339,0
ACSSF,2016e5,us,000,0003,0023658,860,  ,   ,40342,86000US40342,ZCTA5 40342,21591
ACSSF,2016e5,us,000,0003,0023659,860,  ,   ,40346,86000US40346,ZCTA5 40346,923
ACSSF,2016e5,us,000,0003,0023660,860,  ,   ,40347,86000US40347,ZCTA5 40347,2748
ACSSF,2016e5,us,000,0003,0023661,860,  ,   ,40348,86000US40348,ZCTA5 40348,642
ACSSF,2016e5,us,000,0003,0023662,860,  ,   ,40350,86000US40350,ZCTA5 40350,128
ACSSF,2016e5,us,000,0003,0023663,860,  ,   ,40351,86000US40351,ZCTA5 40351,20848
ACSSF,2016e5,us,000,0003,0023664,860,  ,   ,40353,86000US40353,ZCTA5 40353,22360
ACSSF,2016e5,us,000,0003,0023665,860,  ,   ,40356,86000US40356,ZCTA5 40356,42478
ACSSF,2016e5,us,000,0003,0023666,860,  ,   ,40358,86000US40358,ZCTA5 40358,673
ACSSF,2016e5,us,000,0003,0023667,860,  ,   ,40359,86000US40359,ZCTA5 40359,6487
ACSSF,2016e5,us,000,0003,0023668,860,  ,   ,40360,86000US40360,ZCTA5 40360,6691
ACSSF,2016e5,us,000,0003,0023669,860,  ,   ,40361,86000US40361,ZCTA5 40361,18242
ACSSF,2016e5,us,000,0003,0023670,860,  ,   ,40363,86000US40363,ZCTA5 40363,0
ACSSF,2016e5,us,000,0003,0023671,860,  ,   ,40370,86000US40370,ZCTA5 40370,2516
ACSSF,2016e5,us,000,0003,0023672,860,  ,   ,40371,86000US40371,ZCTA5 40371,3221
ACSSF,2016e5,us,000,0003,0023673,860,  ,   ,40372,86000US40372,ZCTA5 40372,2126
ACSSF,2016e5,us,000,0003,0023674,860,  ,   ,40374,86000US40374,ZCTA5 40374,1792
ACSSF,2016e5,us,000,0003,0023675,860,  ,   ,40376,86000US40376,ZCTA5 40376,15
ACSSF,2016e5,us,000,0003,0023676,860,  ,   ,40379,86000US40379,ZCTA5 40379,3490
ACSSF,2016e5,us,000,0003,0023677,860,  ,   ,40380,86000US40380,ZCTA5 40380,6642
ACSSF,2016e5,us,000,0003,0023678,860,  ,   ,40383,86000US40383,ZCTA5 40383,23301
ACSSF,2016e5,us,000,0003,0023679,860,  ,   ,40385,86000US40385,ZCTA5 40385,2569
ACSSF,2016e5,us,000,0003,0023680,860,  ,   ,40387,86000US40387,ZCTA5 40387,2076
ACSSF,2016e5,us,000,0003,0023681,860,  ,   ,40390,86000US40390,ZCTA5 40390,7447
