FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Family households:,Married-couple family,Other family:,"Male householder, no wife present","Female householder, no husband present",Nonfamily households:,Householder living alone,Householder not living alone
ACSSF,2014e5,wv,000,0035,0000670,070,54,051,07000US540519078099999,"Remainder of District 1, District 1, Marshall County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000671,070,54,051,07000US540519081656020,"Moundsville city, District 2, Marshall County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000672,070,54,051,07000US540519081699999,"Remainder of District 2, District 2, Marshall County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000673,070,54,051,07000US540519085212484,"Cameron city, District 3, Marshall County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000674,070,54,051,07000US540519085231492,"Glen Dale city, District 3, Marshall County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000675,070,54,051,07000US540519085299999,"Remainder of District 3, District 3, Marshall County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000676,070,54,053,07000US540539004899999,"Arbuckle district, Arbuckle district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000677,070,54,053,07000US540539061202188,"Apple Grove CDP (part), Clendenin district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000678,070,54,053,07000US540539061229716,"Gallipolis Ferry CDP, Clendenin district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000679,070,54,053,07000US540539061236436,"Henderson town, Clendenin district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000680,070,54,053,07000US540539061299999,"Remainder of Clendenin district, Clendenin district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000681,070,54,053,07000US540539064846300,"Leon town, Cologne district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000682,070,54,053,07000US540539064899999,"Remainder of Cologne district, Cologne district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000683,070,54,053,07000US540539066099999,"Cooper district, Cooper district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000684,070,54,053,07000US540539126035500,"Hartford City town (part), Graham district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000685,070,54,053,07000US540539126058564,"New Haven town, Graham district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000686,070,54,053,07000US540539126099999,"Remainder of Graham district, Graham district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000687,070,54,053,07000US540539151202188,"Apple Grove CDP (part), Hannan district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000688,070,54,053,07000US540539151299999,"Remainder of Hannan district, Hannan district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000689,070,54,053,07000US540539186064708,"Point Pleasant city (part), Lewis district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000690,070,54,053,07000US540539186099999,"Remainder of Lewis district, Lewis district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000691,070,54,053,07000US540539265264708,"Point Pleasant city (part), Robinson district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000692,070,54,053,07000US540539265299999,"Remainder of Robinson district, Robinson district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000693,070,54,053,07000US540539326499999,"Union district, Union district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000694,070,54,053,07000US540539343235500,"Hartford City town (part), Waggener district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000695,070,54,053,07000US540539343252180,"Mason town, Waggener district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000696,070,54,053,07000US540539343299999,"Remainder of Waggener district, Waggener district, Mason County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000697,070,54,055,07000US540559090008524,"Bluefield city (part), District I, Mercer County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000698,070,54,055,07000US540559090008764,"Bluewell CDP, District I, Mercer County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000699,070,54,055,07000US540559090009796,"Bramwell town, District I, Mercer County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000700,070,54,055,07000US540559090010948,"Brush Fork CDP, District I, Mercer County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000701,070,54,055,07000US540559090099999,"Remainder of District I, District I, Mercer County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000702,070,54,055,07000US540559091265692,"Princeton city (part), District II, Mercer County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000703,070,54,055,07000US540559091299999,"Remainder of District II, District II, Mercer County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000704,070,54,055,07000US540559092403292,"Athens town, District III, Mercer County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000705,070,54,055,07000US540559092408524,"Bluefield city (part), District III, Mercer County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000706,070,54,055,07000US540559092445292,"Lashmeet CDP, District III, Mercer County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000707,070,54,055,07000US540559092452420,"Matoaka town, District III, Mercer County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000708,070,54,055,07000US540559092455372,"Montcalm CDP, District III, Mercer County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000709,070,54,055,07000US540559092460196,"Oakvale town, District III, Mercer County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000710,070,54,055,07000US540559092465692,"Princeton city (part), District III, Mercer County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000711,070,54,055,07000US540559092499999,"Remainder of District III, District III, Mercer County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000712,070,54,057,07000US540579078411620,"Burlington CDP, District 1, Mineral County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000713,070,54,057,07000US540579078424484,"Elk Garden town, District 1, Mineral County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000714,070,54,057,07000US540579078428444,"Fort Ashby CDP (part), District 1, Mineral County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000715,070,54,057,07000US540579078463604,"Piedmont town, District 1, Mineral County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000716,070,54,057,07000US540579078499999,"Remainder of District 1, District 1, Mineral County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000717,070,54,057,07000US540579082043492,"Keyser city, District 2, Mineral County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000718,070,54,057,07000US540579082099999,"Remainder of District 2, District 2, Mineral County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000719,070,54,057,07000US540579085613525,"Carpendale town, District 3, Mineral County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000720,070,54,057,07000US540579085628444,"Fort Ashby CDP (part), District 3, Mineral County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000721,070,54,057,07000US540579085668260,"Ridgeley town, District 3, Mineral County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000722,070,54,057,07000US540579085687316,"Wiley Ford CDP, District 3, Mineral County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000723,070,54,057,07000US540579085699999,"Remainder of District 3, District 3, Mineral County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000724,070,54,059,07000US540599014167396,"Red Jacket CDP (part), Beech Ben Mate district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000725,070,54,059,07000US540599014199999,"Remainder of Beech Ben Mate district, Beech Ben Mate district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000726,070,54,059,07000US540599177043300,"Kermit town, Kermit Harvey district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000727,070,54,059,07000US540599177099999,"Remainder of Kermit Harvey district, Kermit Harvey district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000728,070,54,059,07000US540599184820980,"Delbarton town, Lee district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000729,070,54,059,07000US540599184899999,"Remainder of Lee district, Lee district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000730,070,54,059,07000US540599206452324,"Matewan town, Magnolia district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000731,070,54,059,07000US540599206467396,"Red Jacket CDP (part), Magnolia district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000732,070,54,059,07000US540599206499999,"Remainder of Magnolia district, Magnolia district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000733,070,54,059,07000US540599301230772,"Gilbert town, Stafford district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000734,070,54,059,07000US540599301230777,"Gilbert Creek CDP, Stafford district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000735,070,54,059,07000US540599301242292,"Justice CDP, Stafford district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000736,070,54,059,07000US540599301299999,"Remainder of Stafford district, Stafford district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000737,070,54,059,07000US540599316214692,"Chattaroy CDP (part), Tug Hardee district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000738,070,54,059,07000US540599316299999,"Remainder of Tug Hardee district, Tug Hardee district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000739,070,54,059,07000US540599369614692,"Chattaroy CDP (part), Williamson district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000740,070,54,059,07000US540599369687508,"Williamson city, Williamson district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000741,070,54,059,07000US540599369699999,"Remainder of Williamson district, Williamson district, Mingo County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000742,070,54,061,07000US540619045655756,"Morgantown city (part), Central district, Monongalia County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000743,070,54,061,07000US540619045676516,"Star City town (part), Central district, Monongalia County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000744,070,54,061,07000US540619045699999,"Remainder of Central district, Central district, Monongalia County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000745,070,54,061,07000US540619098310420,"Brookhaven CDP (part), Eastern district, Monongalia County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000746,070,54,061,07000US540619098314775,"Cheat Lake CDP, Eastern district, Monongalia County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000747,070,54,061,07000US540619098355756,"Morgantown city (part), Eastern district, Monongalia County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000748,070,54,061,07000US540619098399999,"Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000749,070,54,061,07000US540619361208092,"Blacksville town, Western district, Monongalia County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000750,070,54,061,07000US540619361210420,"Brookhaven CDP (part), Western district, Monongalia County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000751,070,54,061,07000US540619361213756,"Cassville CDP, Western district, Monongalia County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000752,070,54,061,07000US540619361232932,"Granville town, Western district, Monongalia County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000753,070,54,061,07000US540619361255756,"Morgantown city (part), Western district, Monongalia County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000754,070,54,061,07000US540619361262788,"Pentress CDP, Western district, Monongalia County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000755,070,54,061,07000US540619361276516,"Star City town (part), Western district, Monongalia County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000756,070,54,061,07000US540619361285996,"Westover city, Western district, Monongalia County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000757,070,54,061,07000US540619361299999,"Remainder of Western district, Western district, Monongalia County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000758,070,54,063,07000US540639045781940,"Union town, Central district, Monroe County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000759,070,54,063,07000US540639045799999,"Remainder of Central district, Central district, Monroe County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000760,070,54,063,07000US540639098400772,"Alderson town (part), Eastern district, Monroe County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000761,070,54,063,07000US540639098499999,"Remainder of Eastern district, Eastern district, Monroe County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000762,070,54,063,07000US540639361363052,"Peterstown town, Western district, Monroe County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000763,070,54,063,07000US540639361399999,"Remainder of Western district, Western district, Monroe County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000764,070,54,065,07000US540659078604876,"Bath (Berkeley Springs) town (part), District 1, Morgan County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000765,070,54,065,07000US540659078633100,"Great Cacapon CDP, District 1, Morgan County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000766,070,54,065,07000US540659078662332,"Paw Paw town, District 1, Morgan County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000767,070,54,065,07000US540659078699999,"Remainder of District 1, District 1, Morgan County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000768,070,54,065,07000US540659082204876,"Bath (Berkeley Springs) town (part), District 2, Morgan County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000769,070,54,065,07000US540659082299999,"Remainder of District 2, District 2, Morgan County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000770,070,54,065,07000US540659085899999,"District 3, District 3, Morgan County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000771,070,54,067,07000US540679013218604,"Craigsville CDP, Beaver district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000772,070,54,067,07000US540679013227196,"Fenwick CDP, Beaver district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000773,070,54,067,07000US540679013268116,"Richwood city, Beaver district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000774,070,54,067,07000US540679013280476,"Tioga CDP, Beaver district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000775,070,54,067,07000US540679013299999,"Remainder of Beaver district, Beaver district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000776,070,54,067,07000US540679134499999,"Grant district, Grant district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000777,070,54,067,07000US540679150007756,"Birch River CDP, Hamilton district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000778,070,54,067,07000US540679150099999,"Remainder of Hamilton district, Hamilton district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000779,070,54,067,07000US540679171606052,"Belva CDP, Jefferson district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000780,070,54,067,07000US540679171621628,"Dixie CDP (part), Jefferson district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000781,070,54,067,07000US540679171699999,"Remainder of Jefferson district, Jefferson district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000782,070,54,067,07000US540679175258180,"Nettie CDP, Kentucky district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000783,070,54,067,07000US540679175299999,"Remainder of Kentucky district, Kentucky district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000784,070,54,067,07000US540679307277980,"Summersville city (part), Summersville district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000785,070,54,067,07000US540679307299999,"Remainder of Summersville district, Summersville district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000786,070,54,067,07000US540679366077980,"Summersville city (part), Wilderness district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000787,070,54,067,07000US540679366099999,"Remainder of Wilderness district, Wilderness district, Nicholas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000788,070,54,069,07000US540699078815916,"Clearview village, District 1, Ohio County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000789,070,54,069,07000US540699078880932,"Triadelphia town, District 1, Ohio County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000790,070,54,069,07000US540699078882732,"Valley Grove village, District 1, Ohio County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000791,070,54,069,07000US540699078885876,"West Liberty town, District 1, Ohio County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000792,070,54,069,07000US540699078886452,"Wheeling city (part), District 1, Ohio County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000793,070,54,069,07000US540699078899999,"Remainder of District 1, District 1, Ohio County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000794,070,54,069,07000US540699082486452,"Wheeling city (part), District 2, Ohio County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000795,070,54,069,07000US540699082499999,"Remainder of District 2, District 2, Ohio County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000796,070,54,069,07000US540699086206940,"Bethlehem village, District 3, Ohio County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000797,070,54,069,07000US540699086286452,"Wheeling city (part), District 3, Ohio County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000798,070,54,069,07000US540699086299999,"Remainder of District 3, District 3, Ohio County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000799,070,54,071,07000US540719046229044,"Franklin town, Central district, Pendleton County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000800,070,54,071,07000US540719046299999,"Remainder of Central district, Central district, Pendleton County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000801,070,54,071,07000US540719098709868,"Brandywine CDP, Eastern district, Pendleton County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000802,070,54,071,07000US540719098799999,"Remainder of Eastern district, Eastern district, Pendleton County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000803,070,54,071,07000US540719361599999,"Western district, Western district, Pendleton County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000804,070,54,073,07000US540739089206004,"Belmont city, District A, Pleasants County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000805,070,54,073,07000US540739089299999,"Remainder of District A, District A, Pleasants County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000806,070,54,073,07000US540739089499999,"District B, District B, Pleasants County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000807,070,54,073,07000US540739089671356,"St. Marys city (part), District C, Pleasants County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000808,070,54,073,07000US540739089699999,"Remainder of District C, District C, Pleasants County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000809,070,54,073,07000US540739089871356,"St. Marys city (part), District D, Pleasants County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000810,070,54,073,07000US540739089899999,"Remainder of District D, District D, Pleasants County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000811,070,54,075,07000US540759099651676,"Marlinton town (part), Edray district, Pocahontas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000812,070,54,075,07000US540759099699999,"Remainder of Edray district, Edray district, Pocahontas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000813,070,54,075,07000US540759141602260,"Arbovale CDP, Greenbank district, Pocahontas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000814,070,54,075,07000US540759141604780,"Bartow CDP, Greenbank district, Pocahontas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000815,070,54,075,07000US540759141613684,"Cass CDP, Greenbank district, Pocahontas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000816,070,54,075,07000US540759141622852,"Durbin town, Greenbank district, Pocahontas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000817,070,54,075,07000US540759141628948,"Frank CDP, Greenbank district, Pocahontas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000818,070,54,075,07000US540759141633124,"Green Bank CDP, Greenbank district, Pocahontas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000819,070,54,075,07000US540759141699999,"Remainder of Greenbank district, Greenbank district, Pocahontas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000820,070,54,075,07000US540759165639412,"Huntersville CDP, Huntersville district, Pocahontas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000821,070,54,075,07000US540759165651676,"Marlinton town (part), Huntersville district, Pocahontas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000822,070,54,075,07000US540759165699999,"Remainder of Huntersville district, Huntersville district, Pocahontas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000823,070,54,075,07000US540759194437372,"Hillsboro town, Little Levels district, Pocahontas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000824,070,54,075,07000US540759194499999,"Remainder of Little Levels district, Little Levels district, Pocahontas County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000825,070,54,077,07000US540779109603460,"Aurora CDP, Fifth district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000826,070,54,077,07000US540779109658300,"Newburg town (part), Fifth district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000827,070,54,077,07000US540779109670588,"Rowlesburg town (part), Fifth district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000828,070,54,077,07000US540779109681268,"Tunnelton town, Fifth district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000829,070,54,077,07000US540779109699999,"Remainder of Fifth district, Fifth district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000830,070,54,077,07000US540779110010852,"Bruceton Mills town, First district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000831,070,54,077,07000US540779110052228,"Masontown town, First district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000832,070,54,077,07000US540779110067636,"Reedsville town, First district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000833,070,54,077,07000US540779110099999,"Remainder of First district, First district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000834,070,54,077,07000US540779113400748,"Albright town, Fourth district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000835,070,54,077,07000US540779113444044,"Kingwood city (part), Fourth district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000836,070,54,077,07000US540779113470588,"Rowlesburg town (part), Fourth district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000837,070,54,077,07000US540779113479708,"Terra Alta town (part), Fourth district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000838,070,54,077,07000US540779113499999,"Remainder of Fourth district, Fourth district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000839,070,54,077,07000US540779274209844,"Brandonville town, Second district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000840,070,54,077,07000US540779274279708,"Terra Alta town (part), Second district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000841,070,54,077,07000US540779274299999,"Remainder of Second district, Second district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000842,070,54,077,07000US540779310244044,"Kingwood city (part), Third district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000843,070,54,077,07000US540779310258300,"Newburg town (part), Third district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000844,070,54,077,07000US540779310299999,"Remainder of Third district, Third district, Preston County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000845,070,54,079,07000US540799029211284,"Buffalo town, Buffalo-Union district, Putnam County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000846,070,54,079,07000US540799029224292,"Eleanor town, Buffalo-Union district, Putnam County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000847,070,54,079,07000US540799029238260,"Hometown CDP, Buffalo-Union district, Putnam County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000848,070,54,079,07000US540799029239532,"Hurricane city (part), Buffalo-Union district, Putnam County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000849,070,54,079,07000US540799029299999,"Remainder of Buffalo-Union district, Buffalo-Union district, Putnam County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000850,070,54,079,07000US540799072019516,"Culloden CDP (part), Curry district, Putnam County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000851,070,54,079,07000US540799072039532,"Hurricane city (part), Curry district, Putnam County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000852,070,54,079,07000US540799072099999,"Remainder of Curry district, Curry district, Putnam County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000853,070,54,079,07000US540799250804204,"Bancroft town, Pocatalico district, Putnam County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000854,070,54,079,07000US540799250859068,"Nitro city (part), Pocatalico district, Putnam County, West Virginia",,,,,,,,,
ACSSF,2014e5,wv,000,0035,0000855,070,54,079,07000US540799250864516,"Poca town (part), Pocatalico district, Putnam County, West Virginia",,,,,,,,,
