FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Male:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,Female:,No schooling completed,Nursery to 4th grade,5th and 6th grade,7th and 8th grade,9th grade,10th grade,11th grade,"12th grade, no diploma","High school graduate, GED, or alternative","Some college, less than 1 year","Some college, 1 or more years, no degree",Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree
ACSSF,2010e5,wv,000,0040,0006148,620,54,   ,62000US54025,"State House District 25 (2010), West Virginia",27473,12710,263,138,254,867,564,469,286,214,5395,616,1415,406,1290,323,107,103,14763,148,47,173,664,443,415,475,210,6288,788,1589,864,1702,745,165,47
ACSSF,2010e5,wv,000,0040,0006149,620,54,   ,62000US54026,"State House District 26 (2010), West Virginia",13311,5944,56,69,126,368,254,293,372,115,2630,285,555,202,490,53,59,17,7367,31,21,39,561,128,256,366,143,3020,612,851,267,705,260,72,35
ACSSF,2010e5,wv,000,0040,0006150,620,54,   ,62000US54027,"State House District 27 (2010), West Virginia",62757,30630,206,207,324,1947,1278,1524,1137,532,12691,1315,3587,1569,2672,918,442,281,32127,317,231,326,1562,1238,1498,1262,195,12471,2119,3870,1944,3186,1690,144,74
ACSSF,2010e5,wv,000,0040,0006151,620,54,   ,62000US54028,"State House District 28 (2010), West Virginia",25568,12127,202,102,170,733,366,569,521,240,4752,599,1370,503,1220,392,284,104,13441,104,67,140,640,408,694,493,239,5146,634,1720,769,1462,813,75,37
ACSSF,2010e5,wv,000,0040,0006152,620,54,   ,62000US54029,"State House District 29 (2010), West Virginia",35903,17567,127,129,299,1264,720,728,567,160,8245,705,2119,701,1189,491,55,68,18336,139,85,283,1125,789,834,800,237,8031,677,2306,930,1303,697,90,10
ACSSF,2010e5,wv,000,0040,0006153,620,54,   ,62000US54030,"State House District 30 (2010), West Virginia",88168,40584,220,167,412,1240,833,1243,1224,439,14028,1988,5788,1799,6323,2194,2236,450,47584,331,79,346,1204,1234,1232,1054,637,17873,2958,6131,3133,6899,3448,765,260
ACSSF,2010e5,wv,000,0040,0006154,620,54,   ,62000US54031,"State House District 31 (2010), West Virginia",12097,5791,60,17,37,219,187,188,322,87,2130,284,755,287,802,211,166,39,6306,64,33,28,249,130,293,227,51,2304,357,951,435,701,324,127,32
ACSSF,2010e5,wv,000,0040,0006155,620,54,   ,62000US54032,"State House District 32 (2010), West Virginia",37639,18155,66,83,226,656,288,646,582,269,7290,955,2473,844,2634,754,282,107,19484,109,91,234,479,573,351,579,191,8897,985,2020,1426,2244,1017,132,156
ACSSF,2010e5,wv,000,0040,0006156,620,54,   ,62000US54033,"State House District 33 (2010), West Virginia",11683,5728,133,85,187,443,207,317,147,83,2889,178,478,166,306,99,0,10,5955,57,33,94,540,261,222,318,75,2544,281,664,450,277,120,12,7
ACSSF,2010e5,wv,000,0040,0006157,620,54,   ,62000US54034,"State House District 34 (2010), West Virginia",14128,7820,104,59,125,725,375,505,333,128,3307,345,804,457,353,135,34,31,6308,57,29,73,599,140,285,99,135,2877,263,460,328,642,272,34,15
ACSSF,2010e5,wv,000,0040,0006158,620,54,   ,62000US54035,"State House District 35 (2010), West Virginia",12823,6264,91,15,35,457,162,224,152,115,3086,150,740,238,456,202,99,42,6559,41,36,44,329,226,261,104,42,2779,398,714,397,603,484,78,23
ACSSF,2010e5,wv,000,0040,0006159,620,54,   ,62000US54036,"State House District 36 (2010), West Virginia",11890,5721,55,96,126,497,319,342,296,68,2681,217,516,100,276,89,43,0,6169,51,16,151,456,210,354,212,128,2992,277,491,324,283,211,13,0
ACSSF,2010e5,wv,000,0040,0006160,620,54,   ,62000US54037,"State House District 37 (2010), West Virginia",27531,14024,83,104,169,893,540,751,460,136,6487,550,1025,560,1399,636,109,122,13507,49,64,105,600,415,477,365,140,6274,682,1147,874,1458,741,64,52
ACSSF,2010e5,wv,000,0040,0006161,620,54,   ,62000US54038,"State House District 38 (2010), West Virginia",12625,6148,43,93,69,472,317,308,188,129,2871,202,471,258,529,101,57,40,6477,9,63,91,237,154,234,158,105,3190,462,530,434,570,225,0,15
ACSSF,2010e5,wv,000,0040,0006162,620,54,   ,62000US54039,"State House District 39 (2010), West Virginia",12877,6342,231,106,47,409,305,185,86,45,2918,401,374,145,736,169,114,71,6535,28,53,79,367,97,256,146,117,3012,426,570,377,571,363,46,27
ACSSF,2010e5,wv,000,0040,0006163,620,54,   ,62000US54040,"State House District 40 (2010), West Virginia",13816,6657,103,23,160,435,185,237,272,98,3209,300,542,281,477,175,90,70,7159,81,26,85,284,211,182,237,109,3543,453,564,434,606,239,25,80
ACSSF,2010e5,wv,000,0040,0006164,620,54,   ,62000US54041,"State House District 41 (2010), West Virginia",49725,23562,251,59,220,816,812,632,637,448,9292,1481,3173,1048,3123,1053,332,185,26163,91,41,131,904,784,812,883,308,10510,2012,3634,1818,2657,1331,125,122
ACSSF,2010e5,wv,000,0040,0006165,620,54,   ,62000US54042,"State House District 42 (2010), West Virginia",14109,6870,93,0,24,447,154,117,159,63,3391,315,775,329,780,129,77,17,7239,44,0,33,177,186,265,322,136,3215,408,677,463,906,309,98,0
ACSSF,2010e5,wv,000,0040,0006166,620,54,   ,62000US54043,"State House District 43 (2010), West Virginia",38891,18627,80,29,168,597,390,741,639,161,8008,1134,2441,580,2260,878,325,196,20264,60,28,98,752,428,613,482,182,8388,1387,2621,1562,2331,1060,183,89
ACSSF,2010e5,wv,000,0040,0006167,620,54,   ,62000US54044,"State House District 44 (2010), West Virginia",48391,24142,248,58,92,545,507,399,686,355,7535,1201,2485,795,4194,2483,1129,1430,24249,177,11,216,676,714,441,545,382,7027,1097,2805,1461,4499,2914,546,738
ACSSF,2010e5,wv,000,0040,0006168,620,54,   ,62000US54045,"State House District 45 (2010), West Virginia",15568,8137,107,69,97,400,188,430,282,95,4085,472,840,424,467,125,37,19,7431,41,21,45,424,143,195,286,63,3615,468,621,500,679,258,32,40
ACSSF,2010e5,wv,000,0040,0006169,620,54,   ,62000US54046,"State House District 46 (2010), West Virginia",13465,6597,66,16,83,297,169,273,207,104,3345,329,648,250,486,194,95,35,6868,46,5,18,252,229,223,203,51,3424,340,672,390,724,199,92,0
ACSSF,2010e5,wv,000,0040,0006170,620,54,   ,62000US54047,"State House District 47 (2010), West Virginia",13348,6352,44,49,104,459,166,243,192,141,3235,370,473,259,400,140,15,62,6996,115,19,53,336,217,183,144,62,3331,642,467,585,542,255,26,19
ACSSF,2010e5,wv,000,0040,0006171,620,54,   ,62000US54048,"State House District 48 (2010), West Virginia",13778,6828,48,39,96,548,152,207,202,110,3715,284,515,179,405,212,63,53,6950,55,36,46,450,185,213,169,107,3189,484,729,448,444,361,34,0
ACSSF,2010e5,wv,000,0040,0006172,620,54,   ,62000US54049,"State House District 49 (2010), West Virginia",12758,6086,18,13,27,195,79,167,222,45,3322,276,634,386,331,226,57,88,6672,27,12,17,99,229,180,193,204,3129,382,782,632,409,330,28,19
ACSSF,2010e5,wv,000,0040,0006173,620,54,   ,62000US54050,"State House District 50 (2010), West Virginia",14346,6970,19,48,39,377,465,229,345,107,3583,273,407,269,503,254,19,33,7376,30,37,17,383,159,226,268,80,3688,471,641,394,632,328,10,12
ACSSF,2010e5,wv,000,0040,0006174,620,54,   ,62000US54051,"State House District 51 (2010), West Virginia",14540,7261,51,45,21,230,263,384,224,192,4084,380,447,190,612,126,8,4,7279,95,3,17,141,313,335,329,64,3384,432,1045,311,529,281,0,0
ACSSF,2010e5,wv,000,0040,0006175,620,54,   ,62000US54052,"State House District 52 (2010), West Virginia",16190,8029,38,59,107,188,90,285,210,73,3299,539,1192,458,971,393,63,64,8161,75,0,10,168,345,263,111,134,3193,591,1044,707,794,616,77,33
ACSSF,2010e5,wv,000,0040,0006176,620,54,   ,62000US54053,"State House District 53 (2010), West Virginia",15036,7537,24,0,75,212,245,277,150,87,3710,474,763,369,754,306,55,36,7499,30,34,38,122,197,299,119,65,3061,649,936,619,846,440,28,16
ACSSF,2010e5,wv,000,0040,0006177,620,54,   ,62000US54054,"State House District 54 (2010), West Virginia",12866,5870,32,42,16,106,238,313,223,27,2220,375,761,147,795,353,140,82,6996,55,47,26,214,161,331,128,133,2712,533,875,349,861,459,38,74
ACSSF,2010e5,wv,000,0040,0006178,620,54,   ,62000US54055,"State House District 55 (2010), West Virginia",16565,8126,51,65,99,347,284,380,92,230,2799,639,1109,402,992,465,125,47,8439,80,0,60,298,204,281,216,68,3213,621,859,589,1263,619,55,13
ACSSF,2010e5,wv,000,0040,0006179,620,54,   ,62000US54056,"State House District 56 (2010), West Virginia",16396,8461,126,65,73,243,276,233,367,140,3301,471,982,402,1125,431,171,55,7935,71,0,67,143,189,365,235,112,3297,323,966,492,1043,544,41,47
ACSSF,2010e5,wv,000,0040,0006180,620,54,   ,62000US54057,"State House District 57 (2010), West Virginia",13296,6628,91,0,25,77,273,334,230,73,1645,269,779,432,1400,592,184,224,6668,6,0,42,82,189,301,111,23,1971,423,675,583,1241,737,154,130
ACSSF,2010e5,wv,000,0040,0006181,620,54,   ,62000US54058,"State House District 58 (2010), West Virginia",14457,6839,99,0,62,102,269,287,163,199,2428,332,763,542,1089,318,130,56,7618,66,19,35,54,186,263,160,149,2711,798,1060,461,1133,447,52,24
ACSSF,2010e5,wv,000,0040,0006182,622,54,009,62200US54001009,"Brooke County (part), State House District 1 (2010), West Virginia",1562,687,0,0,0,20,9,53,29,13,322,10,116,66,39,10,0,0,875,0,0,9,28,0,18,31,10,427,95,91,107,39,20,0,0
ACSSF,2010e5,wv,000,0040,0006183,622,54,029,62200US54001029,"Hancock County, State House District 1 (2010), West Virginia",22638,10633,60,7,83,282,156,158,231,205,4898,783,1474,796,1003,282,152,63,12005,63,25,54,499,181,416,306,105,5223,656,1306,1218,1309,515,108,21
ACSSF,2010e5,wv,000,0040,0006184,622,54,009,62200US54002009,"Brooke County (part), State House District 2 (2010), West Virginia",15820,7517,27,25,27,171,260,122,158,15,3615,483,1070,461,681,251,73,78,8303,108,0,45,259,80,280,241,62,3649,535,794,731,955,469,63,32
ACSSF,2010e5,wv,000,0040,0006185,622,54,069,62200US54002069,"Ohio County (part), State House District 2 (2010), West Virginia",7697,3786,15,0,9,51,46,119,85,11,1737,240,447,250,529,155,92,0,3911,28,0,23,54,76,122,43,54,1541,204,611,233,739,132,10,41
ACSSF,2010e5,wv,000,0040,0006186,622,54,069,62200US54003069,"Ohio County (part), State House District 3 (2010), West Virginia",23320,10610,124,0,69,230,176,296,228,167,3510,693,1461,591,1705,763,365,232,12710,40,5,65,304,261,299,236,155,4668,916,1681,809,1904,1115,164,88
ACSSF,2010e5,wv,000,0040,0006187,622,54,051,62200US54004051,"Marshall County, State House District 4 (2010), West Virginia",23901,11417,139,16,74,351,287,317,361,163,5287,905,1188,851,945,339,88,106,12484,130,3,114,329,383,187,472,208,5776,713,1744,988,894,500,43,0
ACSSF,2010e5,wv,000,0040,0006188,622,54,069,62200US54004069,"Ohio County (part), State House District 4 (2010), West Virginia",99,42,0,0,0,0,0,0,6,0,12,0,0,0,0,24,0,0,57,0,0,0,0,0,0,5,0,26,10,7,0,0,9,0,0
ACSSF,2010e5,wv,000,0040,0006189,622,54,061,62200US54005061,"Monongalia County (part), State House District 5 (2010), West Virginia",868,485,8,0,0,13,0,0,65,24,294,13,0,32,36,0,0,0,383,0,0,0,0,9,34,15,0,260,11,13,0,22,0,0,19
ACSSF,2010e5,wv,000,0040,0006190,622,54,103,62200US54005103,"Wetzel County (part), State House District 5 (2010), West Virginia",11294,5419,65,45,40,221,216,273,165,74,2685,222,430,305,403,141,67,67,5875,45,0,0,147,157,335,152,70,2647,400,706,484,464,230,32,6
ACSSF,2010e5,wv,000,0040,0006191,622,54,017,62200US54006017,"Doddridge County, State House District 6 (2010), West Virginia",5604,2896,0,0,27,163,164,327,160,65,1324,220,239,88,89,24,6,0,2708,84,12,0,135,26,124,142,32,1255,184,275,111,267,61,0,0
ACSSF,2010e5,wv,000,0040,0006192,622,54,095,62200US54006095,"Tyler County, State House District 6 (2010), West Virginia",6661,3275,0,20,12,134,35,101,141,71,1858,170,378,86,176,85,8,0,3386,5,3,18,209,128,109,94,64,1720,174,360,215,213,74,0,0
ACSSF,2010e5,wv,000,0040,0006193,622,54,103,62200US54006103,"Wetzel County (part), State House District 6 (2010), West Virginia",599,233,4,0,0,9,0,0,0,0,116,35,33,16,14,6,0,0,366,9,0,0,13,14,22,0,6,169,37,16,14,22,44,0,0
ACSSF,2010e5,wv,000,0040,0006194,622,54,073,62200US54007073,"Pleasants County, State House District 7 (2010), West Virginia",5479,2885,0,0,16,125,50,75,122,26,1539,186,410,143,92,75,14,12,2594,0,0,0,43,47,113,67,21,1099,211,432,182,274,105,0,0
ACSSF,2010e5,wv,000,0040,0006195,622,54,085,62200US54007085,"Ritchie County, State House District 7 (2010), West Virginia",7540,3735,11,14,45,216,115,140,173,81,1651,214,499,208,272,58,17,21,3805,30,9,28,163,176,183,135,29,1453,270,648,274,176,194,35,2
ACSSF,2010e5,wv,000,0040,0006196,622,54,107,62200US54008107,"Wood County (part), State House District 8 (2010), West Virginia",13600,6414,68,0,28,140,167,273,92,117,2360,457,833,358,949,295,191,86,7186,17,19,45,158,90,175,139,78,2351,662,1220,733,1036,306,79,78
ACSSF,2010e5,wv,000,0040,0006197,622,54,105,62200US54009105,"Wirt County, State House District 9 (2010), West Virginia",4159,2043,27,12,19,59,18,79,26,38,1191,51,199,159,78,68,19,0,2116,0,0,20,82,99,144,26,16,994,110,231,100,217,77,0,0
ACSSF,2010e5,wv,000,0040,0006198,622,54,107,62200US54009107,"Wood County (part), State House District 9 (2010), West Virginia",9308,4595,31,9,30,158,67,252,59,80,1836,401,733,251,437,168,63,20,4713,25,0,58,86,77,65,125,8,1689,470,689,402,651,352,9,7
ACSSF,2010e5,wv,000,0040,0006199,622,54,107,62200US54010107,"Wood County (part), State House District 10 (2010), West Virginia",38236,17768,125,16,114,516,355,546,433,215,6284,1231,3073,1337,2199,856,299,169,20468,182,35,79,805,466,769,539,271,7389,1418,3322,1776,2081,1065,171,100
ACSSF,2010e5,wv,000,0040,0006200,622,54,035,62200US54011035,"Jackson County (part), State House District 11 (2010), West Virginia",1772,799,0,0,8,101,26,32,15,0,312,59,41,76,91,19,19,0,973,10,14,0,65,78,14,50,31,262,20,76,233,78,23,19,0
ACSSF,2010e5,wv,000,0040,0006201,622,54,087,62200US54011087,"Roane County, State House District 11 (2010), West Virginia",10762,5237,93,69,51,363,238,176,297,111,2701,293,271,135,298,97,7,37,5525,60,20,74,435,104,82,268,78,2751,315,543,260,308,218,9,0
ACSSF,2010e5,wv,000,0040,0006202,622,54,035,62200US54012035,"Jackson County (part), State House District 12 (2010), West Virginia",13808,6663,35,21,40,331,283,311,260,106,2739,357,1057,301,567,151,88,16,7145,55,21,51,234,116,236,145,107,2911,562,902,609,840,309,47,0
ACSSF,2010e5,wv,000,0040,0006203,622,54,035,62200US54013035,"Jackson County (part), State House District 13 (2010), West Virginia",4772,2323,28,0,0,98,81,137,0,15,1043,147,351,108,249,58,8,0,2449,6,18,15,143,52,44,185,9,1039,196,206,170,272,80,14,0
ACSSF,2010e5,wv,000,0040,0006204,622,54,053,62200US54013053,"Mason County (part), State House District 13 (2010), West Virginia",8994,4301,66,0,34,357,67,143,186,117,1977,173,595,197,286,75,28,0,4693,18,0,41,185,125,184,145,22,2095,283,686,444,319,139,4,3
ACSSF,2010e5,wv,000,0040,0006205,622,54,079,62200US54013079,"Putnam County (part), State House District 13 (2010), West Virginia",13415,6559,13,0,82,322,232,224,147,95,3203,466,583,326,528,250,58,30,6856,17,32,144,243,45,192,246,100,2854,672,826,526,568,376,0,15
ACSSF,2010e5,wv,000,0040,0006206,622,54,053,62200US54014053,"Mason County (part), State House District 14 (2010), West Virginia",10244,4735,52,28,115,314,91,247,117,72,2160,254,455,224,349,136,86,35,5509,84,35,61,441,228,231,169,57,2327,383,746,227,274,245,1,0
ACSSF,2010e5,wv,000,0040,0006207,622,54,079,62200US54014079,"Putnam County (part), State House District 14 (2010), West Virginia",18399,8748,35,9,8,40,37,165,37,74,2945,622,950,577,2025,657,419,148,9651,78,27,0,39,96,172,290,43,3110,980,1311,932,1490,854,129,100
ACSSF,2010e5,wv,000,0040,0006208,622,54,011,62200US54015011,"Cabell County (part), State House District 15 (2010), West Virginia",31064,14333,62,32,83,593,210,473,607,144,5579,791,1983,676,1860,667,419,154,16731,190,70,111,644,478,636,486,159,5851,1139,2571,1176,1906,1047,203,64
ACSSF,2010e5,wv,000,0040,0006209,622,54,043,62200US54015043,"Lincoln County (part), State House District 15 (2010), West Virginia",2677,1200,37,32,16,115,31,90,64,9,542,70,91,7,83,10,3,0,1477,27,0,13,51,52,108,62,2,782,117,138,46,47,24,5,3
ACSSF,2010e5,wv,000,0040,0006210,622,54,011,62200US54016011,"Cabell County (part), State House District 16 (2010), West Virginia",33581,16508,95,52,59,458,455,377,245,229,5940,814,2279,1048,2350,1256,598,253,17073,138,89,25,382,356,582,453,275,5284,1116,2719,1565,2488,1217,327,57
ACSSF,2010e5,wv,000,0040,0006211,622,54,099,62200US54016099,"Wayne County (part), State House District 16 (2010), West Virginia",3593,1584,10,9,10,46,13,135,34,0,528,83,213,130,161,147,53,12,2009,0,10,0,32,37,18,64,23,788,179,293,178,219,163,5,0
ACSSF,2010e5,wv,000,0040,0006212,622,54,099,62200US54017099,"Wayne County (part), State House District 17 (2010), West Virginia",24971,11894,88,40,218,773,478,647,412,248,5043,614,1437,541,939,257,117,42,13077,58,135,142,909,309,582,529,147,5071,716,1795,1132,1052,437,63,0
ACSSF,2010e5,wv,000,0040,0006213,622,54,005,62200US54018005,"Boone County (part), State House District 18 (2010), West Virginia",12084,5764,35,63,108,428,268,340,244,35,2743,286,628,172,246,148,20,0,6320,40,0,109,346,363,446,308,58,2711,258,679,307,410,275,0,10
ACSSF,2010e5,wv,000,0040,0006214,622,54,005,62200US54019005,"Boone County (part), State House District 19 (2010), West Virginia",5301,2692,36,0,64,315,241,204,65,10,1324,87,132,90,76,41,7,0,2609,26,0,74,198,162,206,137,28,1026,145,283,138,117,48,21,0
ACSSF,2010e5,wv,000,0040,0006215,622,54,043,62200US54019043,"Lincoln County (part), State House District 19 (2010), West Virginia",12560,6277,146,140,108,729,391,442,319,112,2461,193,608,220,304,58,46,0,6283,76,9,133,643,337,475,279,78,2346,369,698,249,302,280,9,0
ACSSF,2010e5,wv,000,0040,0006216,622,54,045,62200US54019045,"Logan County, State House District 19 (2010), West Virginia",26264,12710,48,145,379,777,498,529,674,129,6071,497,1323,632,670,223,99,16,13554,105,71,299,900,635,600,724,73,5652,576,1431,1161,793,509,23,2
ACSSF,2010e5,wv,000,0040,0006217,622,54,079,62200US54019079,"Putnam County (part), State House District 19 (2010), West Virginia",6508,3054,32,0,0,126,86,114,76,112,977,212,290,235,642,139,0,13,3454,0,0,49,59,87,47,126,74,1360,334,403,229,445,223,0,18
ACSSF,2010e5,wv,000,0040,0006218,622,54,059,62200US54020059,"Mingo County (part), State House District 20 (2010), West Virginia",10649,5121,90,92,156,460,240,308,321,55,2075,290,475,186,237,120,16,0,5528,34,85,108,358,209,254,263,98,2214,322,633,284,322,289,23,32
ACSSF,2010e5,wv,000,0040,0006219,622,54,099,62200US54020099,"Wayne County (part), State House District 20 (2010), West Virginia",1241,698,27,31,14,39,22,0,88,19,257,6,99,7,75,14,0,0,543,13,0,6,38,13,70,0,0,263,70,26,18,13,13,0,0
ACSSF,2010e5,wv,000,0040,0006220,622,54,047,62200US54021047,"McDowell County (part), State House District 21 (2010), West Virginia",2731,1331,0,66,102,212,38,175,78,1,370,55,122,12,54,46,0,0,1400,0,15,134,121,70,120,86,20,684,52,41,44,0,13,0,0
ACSSF,2010e5,wv,000,0040,0006221,622,54,059,62200US54021059,"Mingo County (part), State House District 21 (2010), West Virginia",8144,3881,44,55,214,379,340,214,99,35,1654,105,362,122,130,91,16,21,4263,42,48,122,372,246,236,147,12,1548,209,452,441,285,103,0,0
ACSSF,2010e5,wv,000,0040,0006222,622,54,109,62200US54021109,"Wyoming County (part), State House District 21 (2010), West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2010e5,wv,000,0040,0006223,622,54,047,62200US54022047,"McDowell County (part), State House District 22 (2010), West Virginia",2392,1187,5,95,60,194,64,127,135,51,312,24,47,39,15,19,0,0,1205,10,0,88,193,88,80,11,26,415,45,97,40,47,43,22,0
ACSSF,2010e5,wv,000,0040,0006224,622,54,055,62200US54022055,"Mercer County (part), State House District 22 (2010), West Virginia",3994,1884,28,0,70,221,141,119,91,11,750,30,194,41,140,34,0,14,2110,72,9,113,200,83,107,96,41,716,67,284,142,144,22,14,0
ACSSF,2010e5,wv,000,0040,0006225,622,54,109,62200US54022109,"Wyoming County (part), State House District 22 (2010), West Virginia",16967,8324,24,131,159,793,355,309,536,58,4192,236,748,255,310,156,46,16,8643,14,34,250,931,298,382,299,57,3582,381,776,581,626,330,85,17
ACSSF,2010e5,wv,000,0040,0006226,622,54,047,62200US54023047,"McDowell County (part), State House District 23 (2010), West Virginia",11054,5243,48,59,271,631,341,454,246,37,1971,176,523,162,249,60,15,0,5811,117,37,115,526,495,341,271,74,2413,198,604,180,328,93,19,0
ACSSF,2010e5,wv,000,0040,0006227,622,54,055,62200US54024055,"Mercer County (part), State House District 24 (2010), West Virginia",12281,5717,90,0,84,264,142,264,115,62,2343,233,849,197,684,274,116,0,6564,25,34,88,151,97,305,261,110,2542,409,967,327,720,439,44,45
ACSSF,2010e5,wv,000,0040,0006228,622,54,055,62200US54025055,"Mercer County (part), State House District 25 (2010), West Virginia",27473,12710,263,138,254,867,564,469,286,214,5395,616,1415,406,1290,323,107,103,14763,148,47,173,664,443,415,475,210,6288,788,1589,864,1702,745,165,47
ACSSF,2010e5,wv,000,0040,0006229,622,54,063,62200US54026063,"Monroe County, State House District 26 (2010), West Virginia",9729,4738,43,55,90,349,158,208,244,93,2078,248,475,157,411,53,59,17,4991,19,21,39,396,91,168,303,87,2031,387,524,169,483,211,46,16
ACSSF,2010e5,wv,000,0040,0006230,622,54,089,62200US54026089,"Summers County (part), State House District 26 (2010), West Virginia",3582,1206,13,14,36,19,96,85,128,22,552,37,80,45,79,0,0,0,2376,12,0,0,165,37,88,63,56,989,225,327,98,222,49,26,19
ACSSF,2010e5,wv,000,0040,0006231,622,54,081,62200US54027081,"Raleigh County, State House District 27 (2010), West Virginia",55909,27267,179,189,228,1620,1122,1419,938,418,11308,1219,3144,1493,2495,851,377,267,28642,310,231,288,1368,1104,1403,1134,132,10866,1965,3430,1769,2868,1572,128,74
ACSSF,2010e5,wv,000,0040,0006232,622,54,089,62200US54027089,"Summers County (part), State House District 27 (2010), West Virginia",6848,3363,27,18,96,327,156,105,199,114,1383,96,443,76,177,67,65,14,3485,7,0,38,194,134,95,128,63,1605,154,440,175,318,118,16,0
ACSSF,2010e5,wv,000,0040,0006233,622,54,025,62200US54028025,"Greenbrier County, State House District 28 (2010), West Virginia",25568,12127,202,102,170,733,366,569,521,240,4752,599,1370,503,1220,392,284,104,13441,104,67,140,640,408,694,493,239,5146,634,1720,769,1462,813,75,37
ACSSF,2010e5,wv,000,0040,0006234,622,54,015,62200US54029015,"Clay County (part), State House District 29 (2010), West Virginia",2517,1231,15,0,33,59,75,24,47,0,603,30,85,146,41,65,0,8,1286,17,0,18,38,63,66,70,20,476,77,142,73,72,107,42,5
ACSSF,2010e5,wv,000,0040,0006235,622,54,019,62200US54029019,"Fayette County, State House District 29 (2010), West Virginia",32771,16029,112,129,244,1185,645,704,501,160,7469,675,1999,539,1148,404,55,60,16742,122,85,265,1087,726,768,703,217,7340,600,2134,857,1195,590,48,5
ACSSF,2010e5,wv,000,0040,0006236,622,54,067,62200US54029067,"Nicholas County (part), State House District 29 (2010), West Virginia",615,307,0,0,22,20,0,0,19,0,173,0,35,16,0,22,0,0,308,0,0,0,0,0,0,27,0,215,0,30,0,36,0,0,0
ACSSF,2010e5,wv,000,0040,0006237,622,54,039,62200US54030039,"Kanawha County (part), State House District 30 (2010), West Virginia",88168,40584,220,167,412,1240,833,1243,1224,439,14028,1988,5788,1799,6323,2194,2236,450,47584,331,79,346,1204,1234,1232,1054,637,17873,2958,6131,3133,6899,3448,765,260
ACSSF,2010e5,wv,000,0040,0006238,622,54,039,62200US54031039,"Kanawha County (part), State House District 31 (2010), West Virginia",12097,5791,60,17,37,219,187,188,322,87,2130,284,755,287,802,211,166,39,6306,64,33,28,249,130,293,227,51,2304,357,951,435,701,324,127,32
ACSSF,2010e5,wv,000,0040,0006239,622,54,039,62200US54032039,"Kanawha County (part), State House District 32 (2010), West Virginia",37639,18155,66,83,226,656,288,646,582,269,7290,955,2473,844,2634,754,282,107,19484,109,91,234,479,573,351,579,191,8897,985,2020,1426,2244,1017,132,156
ACSSF,2010e5,wv,000,0040,0006240,622,54,013,62200US54033013,"Calhoun County, State House District 33 (2010), West Virginia",5498,2741,51,52,47,295,87,203,48,27,1340,123,222,28,139,69,0,10,2757,31,21,4,222,100,127,186,55,1094,159,299,235,156,68,0,0
ACSSF,2010e5,wv,000,0040,0006241,622,54,015,62200US54033015,"Clay County (part), State House District 33 (2010), West Virginia",4064,2021,74,33,118,96,108,82,74,48,1036,29,149,88,76,10,0,0,2043,10,12,59,265,118,45,85,5,946,87,197,92,84,26,12,0
ACSSF,2010e5,wv,000,0040,0006242,622,54,021,62200US54033021,"Gilmer County (part), State House District 33 (2010), West Virginia",2121,966,8,0,22,52,12,32,25,8,513,26,107,50,91,20,0,0,1155,16,0,31,53,43,50,47,15,504,35,168,123,37,26,0,7
ACSSF,2010e5,wv,000,0040,0006243,622,54,007,62200US54034007,"Braxton County, State House District 34 (2010), West Virginia",10380,5238,77,43,76,536,302,319,200,112,2319,132,515,345,193,37,31,1,5142,41,17,63,438,128,142,84,133,2491,244,353,288,469,220,25,6
ACSSF,2010e5,wv,000,0040,0006244,622,54,021,62200US54034021,"Gilmer County (part), State House District 34 (2010), West Virginia",3748,2582,27,16,49,189,73,186,133,16,988,213,289,112,160,98,3,30,1166,16,12,10,161,12,143,15,2,386,19,107,40,173,52,9,9
ACSSF,2010e5,wv,000,0040,0006245,622,54,067,62200US54035067,"Nicholas County (part), State House District 35 (2010), West Virginia",12823,6264,91,15,35,457,162,224,152,115,3086,150,740,238,456,202,99,42,6559,41,36,44,329,226,261,104,42,2779,398,714,397,603,484,78,23
ACSSF,2010e5,wv,000,0040,0006246,622,54,067,62200US54036067,"Nicholas County (part), State House District 36 (2010), West Virginia",5253,2445,51,23,55,206,64,68,104,52,1330,81,247,18,82,64,0,0,2808,13,16,112,203,64,128,66,102,1312,169,248,137,142,96,0,0
ACSSF,2010e5,wv,000,0040,0006247,622,54,101,62200US54036101,"Webster County, State House District 36 (2010), West Virginia",6637,3276,4,73,71,291,255,274,192,16,1351,136,269,82,194,25,43,0,3361,38,0,39,253,146,226,146,26,1680,108,243,187,141,115,13,0
ACSSF,2010e5,wv,000,0040,0006248,622,54,075,62200US54037075,"Pocahontas County, State House District 37 (2010), West Virginia",6595,3377,16,25,53,229,112,149,190,51,1575,106,288,144,336,87,0,16,3218,31,39,1,134,100,119,79,56,1457,206,425,117,344,110,0,0
