FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Owner occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Renter occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc."
ACSSF,2014e5,wv,000,0110,0003390,155,54,045,15500US5456342045,"Logan County (part), Mount Gay-Shamrock CDP, West Virginia",657,448,55,55,0,0,0,0,0,146,120,0,0,0,0,26,81,81,0,0,0,0,0,120,120,0,0,0,0,0,46,46,0,0,0,0,0,209,0,0,0,0,0,0,0,93,25,0,54,0,0,14,41,0,12,0,0,0,29,63,63,0,0,0,0,0,12,12,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003391,155,54,019,15500US5456404019,"Fayette County (part), Mount Hope city, West Virginia",561,276,7,7,0,0,0,0,0,15,7,0,0,0,0,8,21,21,0,0,0,0,0,87,87,0,0,0,0,0,146,146,0,0,0,0,0,285,10,0,0,8,2,0,0,70,21,15,9,19,6,0,70,13,24,31,0,2,0,57,28,21,0,0,8,0,78,59,19,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003392,155,54,109,15500US5457148109,"Wyoming County (part), Mullens city, West Virginia",818,656,7,4,0,0,0,0,3,34,34,0,0,0,0,0,109,106,0,0,0,0,3,356,350,6,0,0,0,0,150,150,0,0,0,0,0,162,5,0,0,0,0,0,5,3,3,0,0,0,0,0,10,7,3,0,0,0,0,61,47,14,0,0,0,0,83,17,15,51,0,0,0
ACSSF,2014e5,wv,000,0110,0003393,155,54,045,15500US5457916045,"Logan County (part), Neibert CDP, West Virginia",61,47,0,0,0,0,0,0,0,26,26,0,0,0,0,0,12,12,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003394,155,54,067,15500US5458180067,"Nicholas County (part), Nettie CDP, West Virginia",372,357,104,36,0,0,0,0,68,138,91,0,0,0,0,47,103,103,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003395,155,54,077,15500US5458300077,"Preston County (part), Newburg town, West Virginia",118,98,11,11,0,0,0,0,0,5,0,0,0,0,0,5,17,6,0,0,0,0,11,3,3,0,0,0,0,0,62,62,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,16,13,3,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003396,155,54,029,15500US5458372029,"Hancock County (part), New Cumberland city, West Virginia",528,299,33,33,0,0,0,0,0,2,0,2,0,0,0,0,28,18,0,0,0,0,10,114,104,10,0,0,0,0,122,122,0,0,0,0,0,229,0,0,0,0,0,0,0,81,0,0,9,2,60,10,72,0,3,0,7,35,27,23,13,0,10,0,0,0,53,27,3,17,0,6,0
ACSSF,2014e5,wv,000,0110,0003397,155,54,029,15500US5458420029,"Hancock County (part), Newell CDP, West Virginia",486,357,18,5,0,0,0,0,13,29,0,0,0,0,0,29,41,17,0,0,0,0,24,130,130,0,0,0,0,0,139,104,9,0,0,0,26,129,0,0,0,0,0,0,0,36,0,0,0,0,0,36,38,38,0,0,0,0,0,55,44,11,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003398,155,54,053,15500US5458564053,"Mason County (part), New Haven town, West Virginia",616,541,11,11,0,0,0,0,0,55,50,0,0,0,0,5,234,223,0,0,0,0,11,193,193,0,0,0,0,0,48,48,0,0,0,0,0,75,8,0,8,0,0,0,0,23,0,8,10,5,0,0,14,5,4,0,0,0,5,24,24,0,0,0,0,0,6,0,6,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003399,155,54,103,15500US5458684103,"Wetzel County (part), New Martinsville city, West Virginia",2166,1628,78,47,0,0,0,0,31,289,187,0,0,0,0,102,479,396,0,0,0,0,83,426,419,7,0,0,0,0,356,356,0,0,0,0,0,538,18,18,0,0,0,0,0,136,0,93,9,16,0,18,217,16,65,16,63,18,39,105,48,16,31,0,10,0,62,62,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003400,155,54,109,15500US5458756109,"Wyoming County (part), New Richmond CDP, West Virginia",105,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,17,17,0,0,0,0,0,37,37,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003401,155,54,039,15500US5459068039,"Kanawha County (part), Nitro city, West Virginia",2619,1842,38,38,0,0,0,0,0,201,140,0,0,0,0,61,545,512,0,17,0,0,16,687,687,0,0,0,0,0,371,371,0,0,0,0,0,777,243,0,45,125,44,15,14,217,79,80,44,0,14,0,103,28,75,0,0,0,0,186,100,64,22,0,0,0,28,28,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003402,155,54,079,15500US5459068079,"Putnam County (part), Nitro city, West Virginia",491,312,11,11,0,0,0,0,0,63,63,0,0,0,0,0,26,26,0,0,0,0,0,54,54,0,0,0,0,0,158,158,0,0,0,0,0,179,0,0,0,0,0,0,0,21,0,21,0,0,0,0,64,0,64,0,0,0,0,58,46,12,0,0,0,0,36,36,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003403,155,54,047,15500US5459428047,"McDowell County (part), Northfork town, West Virginia",147,113,0,0,0,0,0,0,0,9,4,0,0,0,0,5,7,7,0,0,0,0,0,37,37,0,0,0,0,0,60,60,0,0,0,0,0,34,0,0,0,0,0,0,0,8,4,2,0,0,0,2,0,0,0,0,0,0,0,16,14,2,0,0,0,0,10,8,2,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003404,155,54,107,15500US5459458107,"Wood County (part), North Hills town, West Virginia",307,278,7,7,0,0,0,0,0,36,36,0,0,0,0,0,225,225,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,29,7,7,0,0,0,0,0,6,6,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003405,155,54,033,15500US5459836033,"Harrison County (part), Nutter Fort town, West Virginia",663,426,15,15,0,0,0,0,0,20,11,0,0,0,0,9,88,85,0,0,0,0,3,202,202,0,0,0,0,0,101,101,0,0,0,0,0,237,6,6,0,0,0,0,0,44,8,9,21,0,0,6,38,21,17,0,0,0,0,125,77,28,20,0,0,0,24,15,9,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003406,155,54,019,15500US5460028019,"Fayette County (part), Oak Hill city, West Virginia",3165,2228,22,14,0,0,0,0,8,361,243,0,0,0,0,118,916,821,0,0,0,0,95,701,701,0,0,0,0,0,228,228,0,0,0,0,0,937,39,0,0,24,0,0,15,176,30,11,61,26,36,12,336,161,42,26,45,11,51,205,205,0,0,0,0,0,181,45,37,67,32,0,0
ACSSF,2014e5,wv,000,0110,0003407,155,54,055,15500US5460196055,"Mercer County (part), Oakvale town, West Virginia",54,38,3,0,0,0,0,0,3,10,5,0,0,0,0,5,11,3,0,0,0,0,8,8,8,0,0,0,0,0,6,6,0,0,0,0,0,16,13,0,0,0,0,2,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003408,155,54,109,15500US5460364109,"Wyoming County (part), Oceana town, West Virginia",595,502,62,36,0,0,0,0,26,154,40,0,0,0,0,114,162,109,0,0,0,0,53,108,108,0,0,0,0,0,16,16,0,0,0,0,0,93,12,12,0,0,0,0,0,19,4,0,0,3,0,12,22,12,6,4,0,0,0,31,31,0,0,0,0,0,9,9,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003409,155,54,045,15500US5460628045,"Logan County (part), Omar CDP, West Virginia",264,226,0,0,0,0,0,0,0,63,21,0,0,0,0,42,27,0,0,0,0,0,27,26,26,0,0,0,0,0,110,110,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003410,155,54,095,15500US5461636095,"Tyler County (part), Paden City city, West Virginia",324,278,0,0,0,0,0,0,0,39,29,0,0,0,0,10,73,67,0,0,0,0,6,97,97,0,0,0,0,0,69,69,0,0,0,0,0,46,8,8,0,0,0,0,0,5,3,0,2,0,0,0,18,2,3,5,0,0,8,10,10,0,0,0,0,0,5,5,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003411,155,54,103,15500US5461636103,"Wetzel County (part), Paden City city, West Virginia",848,608,23,0,0,0,0,0,23,55,51,0,0,0,0,4,147,91,0,0,0,0,56,253,253,0,0,0,0,0,130,130,0,0,0,0,0,240,6,0,0,0,0,0,6,64,4,40,0,5,0,15,76,29,0,28,0,0,19,52,37,0,15,0,0,0,42,42,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003412,155,54,019,15500US5461660019,"Fayette County (part), Page CDP, West Virginia",91,63,0,0,0,0,0,0,0,15,15,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,28,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003413,155,54,047,15500US5461684047,"McDowell County (part), Pageton CDP, West Virginia",37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003414,155,54,101,15500US5462044101,"Webster County (part), Parcoal CDP, West Virginia",31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,14,14,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003415,155,54,107,15500US5462140107,"Wood County (part), Parkersburg city, West Virginia",13314,8100,208,152,0,0,0,0,56,633,605,0,0,0,0,28,1927,1907,5,0,0,0,15,3247,3238,0,0,9,0,0,2085,1979,60,46,0,0,0,5214,238,61,46,47,31,17,36,911,145,184,250,131,163,38,1729,515,479,194,181,272,88,1353,1047,193,64,12,37,0,983,633,203,103,30,14,0
ACSSF,2014e5,wv,000,0110,0003416,155,54,093,15500US5462284093,"Tucker County (part), Parsons city, West Virginia",612,450,31,26,0,0,0,0,5,89,40,0,0,0,0,49,112,83,0,0,0,0,29,70,70,0,0,0,0,0,148,148,0,0,0,0,0,162,8,3,5,0,0,0,0,35,15,4,0,13,0,3,79,35,21,17,4,0,2,17,11,6,0,0,0,0,23,23,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003417,155,54,065,15500US5462332065,"Morgan County (part), Paw Paw town, West Virginia",185,112,13,11,0,0,0,0,2,7,3,4,0,0,0,0,12,12,0,0,0,0,0,47,47,0,0,0,0,0,33,33,0,0,0,0,0,73,7,0,0,3,0,0,4,34,17,8,6,0,0,3,6,0,3,3,0,0,0,12,12,0,0,0,0,0,14,14,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003418,155,54,019,15500US5462356019,"Fayette County (part), Pax town, West Virginia",80,65,2,0,0,0,0,0,2,5,2,0,0,0,0,3,0,0,0,0,0,0,0,23,23,0,0,0,0,0,35,35,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,8,8,0,0,0,0,0,3,3,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003419,155,54,011,15500US5462488011,"Cabell County (part), Pea Ridge CDP, West Virginia",2817,1710,93,64,0,0,0,0,29,267,247,0,0,0,0,20,990,977,13,0,0,0,0,347,347,0,0,0,0,0,13,13,0,0,0,0,0,1107,70,8,14,22,0,26,0,377,77,41,172,73,14,0,518,125,174,184,12,23,0,142,51,0,14,0,0,77,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003420,155,54,085,15500US5462764085,"Ritchie County (part), Pennsboro city, West Virginia",481,335,14,5,0,0,0,0,9,42,35,0,0,0,0,7,44,41,0,0,0,0,3,103,103,0,0,0,0,0,132,127,5,0,0,0,0,146,4,4,0,0,0,0,0,18,5,0,4,0,0,9,30,24,0,4,0,0,2,39,17,7,15,0,0,0,55,32,2,21,0,0,0
ACSSF,2014e5,wv,000,0110,0003421,155,54,061,15500US5462788061,"Monongalia County (part), Pentress CDP, West Virginia",89,48,13,13,0,0,0,0,0,7,7,0,0,0,0,0,9,9,0,0,0,0,0,9,9,0,0,0,0,0,10,10,0,0,0,0,0,41,0,0,0,0,0,0,0,29,0,0,0,0,0,29,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003422,155,54,023,15500US5462956023,"Grant County (part), Petersburg city, West Virginia",970,549,20,11,0,0,0,0,9,183,118,0,0,0,0,65,155,140,0,0,0,0,15,115,111,0,0,0,0,4,76,76,0,0,0,0,0,421,38,3,15,20,0,0,0,99,10,44,32,4,0,9,111,75,10,21,0,5,0,90,62,23,5,0,0,0,83,83,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003423,155,54,063,15500US5463052063,"Monroe County (part), Peterstown town, West Virginia",222,148,0,0,0,0,0,0,0,32,17,4,0,0,0,11,66,50,0,0,0,0,16,30,28,0,0,0,0,2,20,20,0,0,0,0,0,74,0,0,0,0,0,0,0,34,0,15,5,0,0,14,6,0,0,0,0,0,6,13,13,0,0,0,0,0,21,5,16,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003424,155,54,001,15500US5463292001,"Barbour County (part), Philippi city, West Virginia",1273,671,17,17,0,0,0,0,0,111,111,0,0,0,0,0,261,236,0,0,0,0,25,91,91,0,0,0,0,0,191,191,0,0,0,0,0,602,15,0,0,15,0,0,0,160,20,6,44,11,69,10,203,74,23,18,15,60,13,63,25,4,31,0,3,0,161,85,43,26,0,7,0
ACSSF,2014e5,wv,000,0110,0003425,155,54,083,15500US5463484083,"Randolph County (part), Pickens CDP, West Virginia",24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003426,155,54,057,15500US5463604057,"Mineral County (part), Piedmont town, West Virginia",306,147,3,0,0,0,0,0,3,7,4,0,0,0,0,3,8,5,0,0,0,0,3,38,38,0,0,0,0,0,91,89,2,0,0,0,0,159,0,0,0,0,0,0,0,14,6,0,7,1,0,0,57,19,8,15,7,0,8,57,26,12,2,0,17,0,31,24,7,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003427,155,54,039,15500US5463772039,"Kanawha County (part), Pinch CDP, West Virginia",1159,797,127,117,0,0,0,0,10,211,211,0,0,0,0,0,355,355,0,0,0,0,0,59,59,0,0,0,0,0,45,16,0,0,0,0,29,362,93,33,33,16,11,0,0,218,21,47,150,0,0,0,18,18,0,0,0,0,0,16,16,0,0,0,0,0,17,17,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003428,155,54,103,15500US5463892103,"Wetzel County (part), Pine Grove town, West Virginia",271,168,0,0,0,0,0,0,0,10,6,0,0,0,0,4,6,6,0,0,0,0,0,70,70,0,0,0,0,0,82,82,0,0,0,0,0,103,0,0,0,0,0,0,0,24,0,11,9,0,0,4,61,10,14,17,3,0,17,0,0,0,0,0,0,0,18,18,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003429,155,54,109,15500US5463940109,"Wyoming County (part), Pineville town, West Virginia",292,182,2,2,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,94,90,0,0,0,0,4,21,18,0,0,0,0,3,110,4,1,0,0,0,0,3,6,3,0,0,0,0,3,44,9,0,35,0,0,0,51,51,0,0,0,0,0,5,5,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003430,155,54,081,15500US5463988081,"Raleigh County (part), Piney View CDP, West Virginia",460,389,18,10,0,0,0,0,8,79,46,0,0,0,0,33,132,121,0,0,0,0,11,112,112,0,0,0,0,0,48,48,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003431,155,54,049,15500US5464228049,"Marion County (part), Pleasant Valley city, West Virginia",1374,1049,91,77,0,0,0,0,14,254,207,0,0,0,0,47,387,345,0,0,0,0,42,173,173,0,0,0,0,0,144,144,0,0,0,0,0,325,68,23,34,11,0,0,0,131,16,94,9,0,0,12,19,0,19,0,0,0,0,67,44,10,13,0,0,0,40,31,0,9,0,0,0
ACSSF,2014e5,wv,000,0110,0003432,155,54,079,15500US5464516079,"Putnam County (part), Poca town, West Virginia",433,365,19,16,0,0,0,0,3,64,64,0,0,0,0,0,186,177,0,0,0,0,9,79,79,0,0,0,0,0,17,17,0,0,0,0,0,68,0,0,0,0,0,0,0,17,2,12,3,0,0,0,21,17,0,4,0,0,0,18,18,0,0,0,0,0,12,8,0,4,0,0,0
ACSSF,2014e5,wv,000,0110,0003433,155,54,053,15500US5464708053,"Mason County (part), Point Pleasant city, West Virginia",1998,1358,16,16,0,0,0,0,0,121,121,0,0,0,0,0,481,466,0,0,0,0,15,531,531,0,0,0,0,0,209,209,0,0,0,0,0,640,17,0,8,9,0,0,0,121,0,12,84,0,14,11,311,128,40,83,12,25,23,128,52,60,0,16,0,0,63,28,11,10,0,14,0
ACSSF,2014e5,wv,000,0110,0003434,155,54,019,15500US5465284019,"Fayette County (part), Powellton CDP, West Virginia",175,109,8,8,0,0,0,0,0,15,0,0,0,0,0,15,12,12,0,0,0,0,0,64,64,0,0,0,0,0,10,10,0,0,0,0,0,66,0,0,0,0,0,0,0,15,15,0,0,0,0,0,13,13,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003435,155,54,039,15500US5465356039,"Kanawha County (part), Pratt town, West Virginia",209,151,0,0,0,0,0,0,0,13,5,0,0,0,0,8,44,44,0,0,0,0,0,42,42,0,0,0,0,0,52,52,0,0,0,0,0,58,0,0,0,0,0,0,0,13,3,0,10,0,0,0,14,14,0,0,0,0,0,24,8,12,4,0,0,0,7,7,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003436,155,54,099,15500US5465596099,"Wayne County (part), Prichard CDP, West Virginia",177,140,11,11,0,0,0,0,0,52,32,0,0,0,0,20,60,60,0,0,0,0,0,12,0,0,0,0,0,12,5,5,0,0,0,0,0,37,0,0,0,0,0,0,0,13,0,0,0,0,0,13,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003437,155,54,019,15500US5465668019,"Fayette County (part), Prince CDP, West Virginia",53,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003438,155,54,055,15500US5465692055,"Mercer County (part), Princeton city, West Virginia",2868,1790,92,87,0,0,0,0,5,166,69,0,0,0,0,97,358,302,0,0,0,0,56,626,622,4,0,0,0,0,548,548,0,0,0,0,0,1078,30,22,8,0,0,0,0,211,83,51,26,0,23,28,272,92,31,50,0,76,23,340,253,31,35,0,21,0,225,157,16,52,0,0,0
ACSSF,2014e5,wv,000,0110,0003439,155,54,081,15500US5465836081,"Raleigh County (part), Prosperity CDP, West Virginia",723,535,65,65,0,0,0,0,0,82,82,0,0,0,0,0,188,174,0,0,0,0,14,160,160,0,0,0,0,0,40,40,0,0,0,0,0,188,0,0,0,0,0,0,0,74,0,33,0,41,0,0,98,65,33,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003440,155,54,085,15500US5465956085,"Ritchie County (part), Pullman town, West Virginia",80,43,7,7,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,37,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,13,13,0,0,0,0,0,21,21,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003441,155,54,025,15500US5466412025,"Greenbrier County (part), Quinwood town, West Virginia",106,80,4,0,0,0,0,0,4,11,11,0,0,0,0,0,10,8,0,0,0,0,2,18,18,0,0,0,0,0,37,37,0,0,0,0,0,26,0,0,0,0,0,0,0,8,0,0,0,0,0,8,2,2,0,0,0,0,0,3,3,0,0,0,0,0,13,13,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003442,155,54,049,15500US5466460049,"Marion County (part), Rachel CDP, West Virginia",115,115,0,0,0,0,0,0,0,43,23,0,0,0,0,20,0,0,0,0,0,0,0,11,11,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003443,155,54,005,15500US5466484005,"Boone County (part), Racine CDP, West Virginia",134,122,49,29,0,0,0,0,20,37,0,0,0,0,0,37,18,18,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003444,155,54,025,15500US5466652025,"Greenbrier County (part), Rainelle town, West Virginia",624,403,9,0,0,0,0,0,9,46,23,0,0,0,0,23,91,84,0,0,0,0,7,103,103,0,0,0,0,0,154,154,0,0,0,0,0,221,0,0,0,0,0,0,0,38,11,12,14,0,0,1,63,12,22,25,4,0,0,70,44,26,0,0,0,0,50,46,4,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003445,155,54,039,15500US5466892039,"Kanawha County (part), Rand CDP, West Virginia",532,288,17,0,9,0,0,0,8,38,0,0,0,0,0,38,60,34,0,0,0,0,26,141,141,0,0,0,0,0,32,32,0,0,0,0,0,244,0,0,0,0,0,0,0,72,0,13,15,0,0,44,38,13,6,19,0,0,0,86,77,0,9,0,0,0,48,48,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003446,155,54,037,15500US5466988037,"Jefferson County (part), Ranson corporation, West Virginia",1712,1063,346,346,0,0,0,0,0,306,278,7,0,0,0,21,195,166,0,0,0,0,29,145,145,0,0,0,0,0,71,71,0,0,0,0,0,649,130,108,22,0,0,0,0,259,96,29,134,0,0,0,152,16,33,86,0,0,17,36,25,0,0,0,0,11,72,36,0,36,0,0,0
ACSSF,2014e5,wv,000,0110,0003447,155,54,035,15500US5467108035,"Jackson County (part), Ravenswood city, West Virginia",1589,884,70,70,0,0,0,0,0,130,114,0,0,0,0,16,366,294,0,0,0,0,72,204,204,0,0,0,0,0,114,114,0,0,0,0,0,705,12,0,0,12,0,0,0,55,12,11,0,0,18,14,339,91,77,76,18,46,31,149,51,98,0,0,0,0,150,136,0,0,0,14,0
ACSSF,2014e5,wv,000,0110,0003448,155,54,047,15500US5467228047,"McDowell County (part), Raysal CDP, West Virginia",178,125,0,0,0,0,0,0,0,14,14,0,0,0,0,0,70,0,0,0,0,0,70,12,12,0,0,0,0,0,29,29,0,0,0,0,0,53,0,0,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,0,0,0,0,12,12,0,0,0,0,0,18,18,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003449,155,54,103,15500US5467252103,"Wetzel County (part), Reader CDP, West Virginia",175,171,7,7,0,0,0,0,0,5,0,0,0,0,0,5,53,43,0,0,0,0,10,78,78,0,0,0,0,0,28,28,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003450,155,54,059,15500US5467396059,"Mingo County (part), Red Jacket CDP, West Virginia",293,223,12,0,0,0,0,0,12,77,63,0,0,0,0,14,36,36,0,0,0,0,0,28,28,0,0,0,0,0,70,70,0,0,0,0,0,70,15,0,0,0,0,0,15,45,33,0,0,0,0,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003451,155,54,077,15500US5467636077,"Preston County (part), Reedsville town, West Virginia",218,160,7,7,0,0,0,0,0,51,39,0,7,0,0,5,51,51,0,0,0,0,0,30,30,0,0,0,0,0,21,21,0,0,0,0,0,58,0,0,0,0,0,0,0,38,0,7,24,0,0,7,13,0,0,3,0,0,10,3,3,0,0,0,0,0,4,4,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003452,155,54,087,15500US5467660087,"Roane County (part), Reedy town, West Virginia",60,53,1,0,0,0,0,0,1,8,8,0,0,0,0,0,8,8,0,0,0,0,0,14,14,0,0,0,0,0,22,22,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0110,0003453,155,54,081,15500US5467996081,"Raleigh County (part), Rhodell town, West Virginia",71,51,9,2,0,0,0,0,7,13,3,0,0,0,0,10,7,5,0,0,0,0,2,19,19,0,0,0,0,0,3,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
