FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Median household income in the past 12 months (in 2010 inflation-adjusted dollars)
ACSSF,2010e5,wv,000,0053,0002291,080,54,061,08000US540619361299999011100,"Census Tract 111 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",57969
ACSSF,2010e5,wv,000,0053,0002292,080,54,061,08000US540619361299999011200,"Census Tract 112 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",40500
ACSSF,2010e5,wv,000,0053,0002293,080,54,061,08000US540619361299999011300,"Census Tract 113, Remainder of Western district, Western district, Monongalia County, West Virginia",48636
ACSSF,2010e5,wv,000,0053,0002294,080,54,061,08000US540619361299999011400,"Census Tract 114 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",45887
ACSSF,2010e5,wv,000,0053,0002295,080,54,061,08000US540619361299999011500,"Census Tract 115 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",37597
ACSSF,2010e5,wv,000,0053,0002296,080,54,061,08000US540619361299999011803,"Census Tract 118.03 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",43385
ACSSF,2010e5,wv,000,0053,0002297,080,54,061,08000US540619361299999011804,"Census Tract 118.04 (part), Remainder of Western district, Western district, Monongalia County, West Virginia",45848
ACSSF,2010e5,wv,000,0053,0002298,080,54,061,08000US540619361299999011900,"Census Tract 119, Remainder of Western district, Western district, Monongalia County, West Virginia",68194
ACSSF,2010e5,wv,000,0053,0002299,080,54,063,08000US540639045781940950200,"Census Tract 9502 (part), Union town, Central district, Monroe County, West Virginia",41490
ACSSF,2010e5,wv,000,0053,0002300,080,54,063,08000US540639045799999950100,"Census Tract 9501 (part), Remainder of Central district, Central district, Monroe County, West Virginia",83214
ACSSF,2010e5,wv,000,0053,0002301,080,54,063,08000US540639045799999950200,"Census Tract 9502 (part), Remainder of Central district, Central district, Monroe County, West Virginia",31448
ACSSF,2010e5,wv,000,0053,0002302,080,54,063,08000US540639045799999950300,"Census Tract 9503 (part), Remainder of Central district, Central district, Monroe County, West Virginia",39509
ACSSF,2010e5,wv,000,0053,0002303,080,54,063,08000US540639098400772950200,"Census Tract 9502 (part), Alderson town (part), Eastern district, Monroe County, West Virginia",12286
ACSSF,2010e5,wv,000,0053,0002304,080,54,063,08000US540639098499999950100,"Census Tract 9501 (part), Remainder of Eastern district, Eastern district, Monroe County, West Virginia",43990
ACSSF,2010e5,wv,000,0053,0002305,080,54,063,08000US540639098499999950200,"Census Tract 9502 (part), Remainder of Eastern district, Eastern district, Monroe County, West Virginia",49310
ACSSF,2010e5,wv,000,0053,0002306,080,54,063,08000US540639361363052950300,"Census Tract 9503 (part), Peterstown town, Western district, Monroe County, West Virginia",31563
ACSSF,2010e5,wv,000,0053,0002307,080,54,063,08000US540639361399999950200,"Census Tract 9502 (part), Remainder of Western district, Western district, Monroe County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002308,080,54,063,08000US540639361399999950300,"Census Tract 9503 (part), Remainder of Western district, Western district, Monroe County, West Virginia",37325
ACSSF,2010e5,wv,000,0053,0002309,080,54,065,08000US540659078604876970800,"Census Tract 9708 (part), Bath (Berkeley Springs) town (part), District 1, Morgan County, West Virginia",6518
ACSSF,2010e5,wv,000,0053,0002310,080,54,065,08000US540659078633100970900,"Census Tract 9709 (part), Great Cacapon CDP, District 1, Morgan County, West Virginia",32708
ACSSF,2010e5,wv,000,0053,0002311,080,54,065,08000US540659078662332970900,"Census Tract 9709 (part), Paw Paw town, District 1, Morgan County, West Virginia",16190
ACSSF,2010e5,wv,000,0053,0002312,080,54,065,08000US540659078699999970800,"Census Tract 9708 (part), District Remainder of 1, District 1, Morgan County, West Virginia",22125
ACSSF,2010e5,wv,000,0053,0002313,080,54,065,08000US540659078699999970900,"Census Tract 9709 (part), District Remainder of 1, District 1, Morgan County, West Virginia",22713
ACSSF,2010e5,wv,000,0053,0002314,080,54,065,08000US540659078699999971000,"Census Tract 9710 (part), District Remainder of 1, District 1, Morgan County, West Virginia",50927
ACSSF,2010e5,wv,000,0053,0002315,080,54,065,08000US540659082204876970800,"Census Tract 9708 (part), Bath (Berkeley Springs) town (part), District 2, Morgan County, West Virginia",36625
ACSSF,2010e5,wv,000,0053,0002316,080,54,065,08000US540659082299999970700,"Census Tract 9707 (part), District Remainder of 2, District 2, Morgan County, West Virginia",26375
ACSSF,2010e5,wv,000,0053,0002317,080,54,065,08000US540659082299999970800,"Census Tract 9708 (part), District Remainder of 2, District 2, Morgan County, West Virginia",36765
ACSSF,2010e5,wv,000,0053,0002318,080,54,065,08000US540659082299999971000,"Census Tract 9710 (part), District Remainder of 2, District 2, Morgan County, West Virginia",40071
ACSSF,2010e5,wv,000,0053,0002319,080,54,065,08000US540659085899999970700,"Census Tract 9707 (part), District 3, District 3, Morgan County, West Virginia",44522
ACSSF,2010e5,wv,000,0053,0002320,080,54,065,08000US540659085899999970800,"Census Tract 9708 (part), District 3, District 3, Morgan County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002321,080,54,065,08000US540659085899999971000,"Census Tract 9710 (part), District 3, District 3, Morgan County, West Virginia",7024
ACSSF,2010e5,wv,000,0053,0002322,080,54,067,08000US540679013218604950400,"Census Tract 9504 (part), Craigsville CDP, Beaver district, Nicholas County, West Virginia",26387
ACSSF,2010e5,wv,000,0053,0002323,080,54,067,08000US540679013227196950500,"Census Tract 9505 (part), Fenwick CDP, Beaver district, Nicholas County, West Virginia",45536
ACSSF,2010e5,wv,000,0053,0002324,080,54,067,08000US540679013268116950500,"Census Tract 9505 (part), Richwood city, Beaver district, Nicholas County, West Virginia",23345
ACSSF,2010e5,wv,000,0053,0002325,080,54,067,08000US540679013268116950600,"Census Tract 9506 (part), Richwood city, Beaver district, Nicholas County, West Virginia",25250
ACSSF,2010e5,wv,000,0053,0002326,080,54,067,08000US540679013280476950100,"Census Tract 9501 (part), Tioga CDP, Beaver district, Nicholas County, West Virginia",75694
ACSSF,2010e5,wv,000,0053,0002327,080,54,067,08000US540679013280476950400,"Census Tract 9504 (part), Tioga CDP, Beaver district, Nicholas County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002328,080,54,067,08000US540679013299999950100,"Census Tract 9501 (part), Remainder of Beaver district, Beaver district, Nicholas County, West Virginia",53125
ACSSF,2010e5,wv,000,0053,0002329,080,54,067,08000US540679013299999950400,"Census Tract 9504 (part), Remainder of Beaver district, Beaver district, Nicholas County, West Virginia",28787
ACSSF,2010e5,wv,000,0053,0002330,080,54,067,08000US540679013299999950500,"Census Tract 9505 (part), Remainder of Beaver district, Beaver district, Nicholas County, West Virginia",23816
ACSSF,2010e5,wv,000,0053,0002331,080,54,067,08000US540679013299999950600,"Census Tract 9506 (part), Remainder of Beaver district, Beaver district, Nicholas County, West Virginia",26250
ACSSF,2010e5,wv,000,0053,0002332,080,54,067,08000US540679134499999950200,"Census Tract 9502 (part), Grant district, Grant district, Nicholas County, West Virginia",41488
ACSSF,2010e5,wv,000,0053,0002333,080,54,067,08000US540679134499999950300,"Census Tract 9503 (part), Grant district, Grant district, Nicholas County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002334,080,54,067,08000US540679150007756950100,"Census Tract 9501 (part), Birch River CDP, Hamilton district, Nicholas County, West Virginia",45000
ACSSF,2010e5,wv,000,0053,0002335,080,54,067,08000US540679150099999950100,"Census Tract 9501 (part), Remainder of Hamilton district, Hamilton district, Nicholas County, West Virginia",46122
ACSSF,2010e5,wv,000,0053,0002336,080,54,067,08000US540679150099999950200,"Census Tract 9502 (part), Remainder of Hamilton district, Hamilton district, Nicholas County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002337,080,54,067,08000US540679150099999950400,"Census Tract 9504 (part), Remainder of Hamilton district, Hamilton district, Nicholas County, West Virginia",17344
ACSSF,2010e5,wv,000,0053,0002338,080,54,067,08000US540679171606052950300,"Census Tract 9503 (part), Belva CDP, Jefferson district, Nicholas County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002339,080,54,067,08000US540679171621628950300,"Census Tract 9503 (part), Dixie CDP (part), Jefferson district, Nicholas County, West Virginia",56167
ACSSF,2010e5,wv,000,0053,0002340,080,54,067,08000US540679171699999950200,"Census Tract 9502 (part), Remainder of Jefferson district, Jefferson district, Nicholas County, West Virginia",21938
ACSSF,2010e5,wv,000,0053,0002341,080,54,067,08000US540679171699999950300,"Census Tract 9503 (part), Remainder of Jefferson district, Jefferson district, Nicholas County, West Virginia",41221
ACSSF,2010e5,wv,000,0053,0002342,080,54,067,08000US540679175258180950600,"Census Tract 9506 (part), Nettie CDP, Kentucky district, Nicholas County, West Virginia",65282
ACSSF,2010e5,wv,000,0053,0002343,080,54,067,08000US540679175299999950600,"Census Tract 9506 (part), Remainder of Kentucky district, Kentucky district, Nicholas County, West Virginia",38938
ACSSF,2010e5,wv,000,0053,0002344,080,54,067,08000US540679307277980950200,"Census Tract 9502 (part), Summersville town (part), Summersville district, Nicholas County, West Virginia",47083
ACSSF,2010e5,wv,000,0053,0002345,080,54,067,08000US540679307299999950100,"Census Tract 9501 (part), Remainder of Summersville district, Summersville district, Nicholas County, West Virginia",24741
ACSSF,2010e5,wv,000,0053,0002346,080,54,067,08000US540679307299999950200,"Census Tract 9502 (part), Remainder of Summersville district, Summersville district, Nicholas County, West Virginia",40922
ACSSF,2010e5,wv,000,0053,0002347,080,54,067,08000US540679366077980950700,"Census Tract 9507 (part), Summersville town (part), Wilderness district, Nicholas County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002348,080,54,067,08000US540679366099999950600,"Census Tract 9506 (part), Remainder of Wilderness district, Wilderness district, Nicholas County, West Virginia",26635
ACSSF,2010e5,wv,000,0053,0002349,080,54,067,08000US540679366099999950700,"Census Tract 9507 (part), Remainder of Wilderness district, Wilderness district, Nicholas County, West Virginia",45408
ACSSF,2010e5,wv,000,0053,0002350,080,54,069,08000US540699078815916002000,"Census Tract 20 (part), Clearview village, District 1, Ohio County, West Virginia",52083
ACSSF,2010e5,wv,000,0053,0002351,080,54,069,08000US540699078880932001800,"Census Tract 18 (part), Triadelphia town, District 1, Ohio County, West Virginia",66250
ACSSF,2010e5,wv,000,0053,0002352,080,54,069,08000US540699078880932002100,"Census Tract 21 (part), Triadelphia town, District 1, Ohio County, West Virginia",33333
ACSSF,2010e5,wv,000,0053,0002353,080,54,069,08000US540699078880932002200,"Census Tract 22 (part), Triadelphia town, District 1, Ohio County, West Virginia",42955
ACSSF,2010e5,wv,000,0053,0002354,080,54,069,08000US540699078882732002100,"Census Tract 21 (part), Valley Grove village, District 1, Ohio County, West Virginia",38750
ACSSF,2010e5,wv,000,0053,0002355,080,54,069,08000US540699078882732002200,"Census Tract 22 (part), Valley Grove village, District 1, Ohio County, West Virginia",43516
ACSSF,2010e5,wv,000,0053,0002356,080,54,069,08000US540699078885876002000,"Census Tract 20 (part), West Liberty town, District 1, Ohio County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002357,080,54,069,08000US540699078885876002100,"Census Tract 21 (part), West Liberty town, District 1, Ohio County, West Virginia",35962
ACSSF,2010e5,wv,000,0053,0002358,080,54,069,08000US540699078886452000200,"Census Tract 2 (part), Wheeling city (part), District 1, Ohio County, West Virginia",40284
ACSSF,2010e5,wv,000,0053,0002359,080,54,069,08000US540699078886452000400,"Census Tract 4 (part), Wheeling city (part), District 1, Ohio County, West Virginia",14896
ACSSF,2010e5,wv,000,0053,0002360,080,54,069,08000US540699078886452001500,"Census Tract 15 (part), Wheeling city (part), District 1, Ohio County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002361,080,54,069,08000US540699078886452001700,"Census Tract 17 (part), Wheeling city (part), District 1, Ohio County, West Virginia",39405
ACSSF,2010e5,wv,000,0053,0002362,080,54,069,08000US540699078886452002000,"Census Tract 20 (part), Wheeling city (part), District 1, Ohio County, West Virginia",56678
ACSSF,2010e5,wv,000,0053,0002363,080,54,069,08000US540699078899999000200,"Census Tract 2 (part), District Remainder of 1, District 1, Ohio County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002364,080,54,069,08000US540699078899999000300,"Census Tract 3 (part), District Remainder of 1, District 1, Ohio County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002365,080,54,069,08000US540699078899999001500,"Census Tract 15 (part), District Remainder of 1, District 1, Ohio County, West Virginia",202961
ACSSF,2010e5,wv,000,0053,0002366,080,54,069,08000US540699078899999001600,"Census Tract 16 (part), District Remainder of 1, District 1, Ohio County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002367,080,54,069,08000US540699078899999001700,"Census Tract 17 (part), District Remainder of 1, District 1, Ohio County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002368,080,54,069,08000US540699078899999001800,"Census Tract 18 (part), District Remainder of 1, District 1, Ohio County, West Virginia",39712
ACSSF,2010e5,wv,000,0053,0002369,080,54,069,08000US540699078899999002000,"Census Tract 20 (part), District Remainder of 1, District 1, Ohio County, West Virginia",64983
ACSSF,2010e5,wv,000,0053,0002370,080,54,069,08000US540699078899999002100,"Census Tract 21 (part), District Remainder of 1, District 1, Ohio County, West Virginia",60813
ACSSF,2010e5,wv,000,0053,0002371,080,54,069,08000US540699078899999002200,"Census Tract 22 (part), District Remainder of 1, District 1, Ohio County, West Virginia",41067
ACSSF,2010e5,wv,000,0053,0002372,080,54,069,08000US540699082486452000300,"Census Tract 3 (part), Wheeling city (part), District 2, Ohio County, West Virginia",38667
ACSSF,2010e5,wv,000,0053,0002373,080,54,069,08000US540699082486452000400,"Census Tract 4 (part), Wheeling city (part), District 2, Ohio County, West Virginia",28164
ACSSF,2010e5,wv,000,0053,0002374,080,54,069,08000US540699082486452000500,"Census Tract 5, Wheeling city (part), District 2, Ohio County, West Virginia",32266
ACSSF,2010e5,wv,000,0053,0002375,080,54,069,08000US540699082486452000600,"Census Tract 6, Wheeling city (part), District 2, Ohio County, West Virginia",20463
ACSSF,2010e5,wv,000,0053,0002376,080,54,069,08000US540699082486452000700,"Census Tract 7, Wheeling city (part), District 2, Ohio County, West Virginia",18870
ACSSF,2010e5,wv,000,0053,0002377,080,54,069,08000US540699082486452001300,"Census Tract 13 (part), Wheeling city (part), District 2, Ohio County, West Virginia",28264
ACSSF,2010e5,wv,000,0053,0002378,080,54,069,08000US540699082486452001400,"Census Tract 14 (part), Wheeling city (part), District 2, Ohio County, West Virginia",48036
ACSSF,2010e5,wv,000,0053,0002379,080,54,069,08000US540699082486452001500,"Census Tract 15 (part), Wheeling city (part), District 2, Ohio County, West Virginia",54821
ACSSF,2010e5,wv,000,0053,0002380,080,54,069,08000US540699082486452001600,"Census Tract 16 (part), Wheeling city (part), District 2, Ohio County, West Virginia",27457
ACSSF,2010e5,wv,000,0053,0002381,080,54,069,08000US540699082486452002600,"Census Tract 26 (part), Wheeling city (part), District 2, Ohio County, West Virginia",13889
ACSSF,2010e5,wv,000,0053,0002382,080,54,069,08000US540699082486452002700,"Census Tract 27, Wheeling city (part), District 2, Ohio County, West Virginia",13125
ACSSF,2010e5,wv,000,0053,0002383,080,54,069,08000US540699082499999001300,"Census Tract 13 (part), District Remainder of 2, District 2, Ohio County, West Virginia",44464
ACSSF,2010e5,wv,000,0053,0002384,080,54,069,08000US540699082499999001500,"Census Tract 15 (part), District Remainder of 2, District 2, Ohio County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002385,080,54,069,08000US540699082499999002000,"Census Tract 20 (part), District Remainder of 2, District 2, Ohio County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002386,080,54,069,08000US540699086206940001800,"Census Tract 18 (part), Bethlehem village, District 3, Ohio County, West Virginia",110500
ACSSF,2010e5,wv,000,0053,0002387,080,54,069,08000US540699086206940001901,"Census Tract 19.01, Bethlehem village, District 3, Ohio County, West Virginia",60354
ACSSF,2010e5,wv,000,0053,0002388,080,54,069,08000US540699086286452001300,"Census Tract 13 (part), Wheeling city (part), District 3, Ohio County, West Virginia",32708
ACSSF,2010e5,wv,000,0053,0002389,080,54,069,08000US540699086286452001400,"Census Tract 14 (part), Wheeling city (part), District 3, Ohio County, West Virginia",29625
ACSSF,2010e5,wv,000,0053,0002390,080,54,069,08000US540699086286452001600,"Census Tract 16 (part), Wheeling city (part), District 3, Ohio County, West Virginia",49318
ACSSF,2010e5,wv,000,0053,0002391,080,54,069,08000US540699086286452001700,"Census Tract 17 (part), Wheeling city (part), District 3, Ohio County, West Virginia",78750
ACSSF,2010e5,wv,000,0053,0002392,080,54,069,08000US540699086286452001800,"Census Tract 18 (part), Wheeling city (part), District 3, Ohio County, West Virginia",32432
ACSSF,2010e5,wv,000,0053,0002393,080,54,069,08000US540699086286452002200,"Census Tract 22 (part), Wheeling city (part), District 3, Ohio County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002394,080,54,069,08000US540699086286452002600,"Census Tract 26 (part), Wheeling city (part), District 3, Ohio County, West Virginia",33868
ACSSF,2010e5,wv,000,0053,0002395,080,54,069,08000US540699086299999001300,"Census Tract 13 (part), District Remainder of 3, District 3, Ohio County, West Virginia",43182
ACSSF,2010e5,wv,000,0053,0002396,080,54,069,08000US540699086299999001600,"Census Tract 16 (part), District Remainder of 3, District 3, Ohio County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002397,080,54,069,08000US540699086299999001800,"Census Tract 18 (part), District Remainder of 3, District 3, Ohio County, West Virginia",62670
ACSSF,2010e5,wv,000,0053,0002398,080,54,069,08000US540699086299999002000,"Census Tract 20 (part), District Remainder of 3, District 3, Ohio County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002399,080,54,071,08000US540719046229044970500,"Census Tract 9705 (part), Franklin town, Central district, Pendleton County, West Virginia",32784
ACSSF,2010e5,wv,000,0053,0002400,080,54,071,08000US540719046299999970400,"Census Tract 9704 (part), Remainder of Central district, Central district, Pendleton County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002401,080,54,071,08000US540719046299999970500,"Census Tract 9705 (part), Remainder of Central district, Central district, Pendleton County, West Virginia",46528
ACSSF,2010e5,wv,000,0053,0002402,080,54,071,08000US540719046299999970600,"Census Tract 9706 (part), Remainder of Central district, Central district, Pendleton County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002403,080,54,071,08000US540719098709868970600,"Census Tract 9706 (part), Brandywine CDP, Eastern district, Pendleton County, West Virginia",30119
ACSSF,2010e5,wv,000,0053,0002404,080,54,071,08000US540719098799999970500,"Census Tract 9705 (part), Remainder of Eastern district, Eastern district, Pendleton County, West Virginia",42200
ACSSF,2010e5,wv,000,0053,0002405,080,54,071,08000US540719098799999970600,"Census Tract 9706 (part), Remainder of Eastern district, Eastern district, Pendleton County, West Virginia",29181
ACSSF,2010e5,wv,000,0053,0002406,080,54,071,08000US540719361599999970400,"Census Tract 9704 (part), Western district, Western district, Pendleton County, West Virginia",33438
ACSSF,2010e5,wv,000,0053,0002407,080,54,071,08000US540719361599999970500,"Census Tract 9705 (part), Western district, Western district, Pendleton County, West Virginia",24276
ACSSF,2010e5,wv,000,0053,0002408,080,54,073,08000US540739089206004962200,"Census Tract 9622 (part), Belmont city, District A, Pleasants County, West Virginia",28750
ACSSF,2010e5,wv,000,0053,0002409,080,54,073,08000US540739089299999962200,"Census Tract 9622 (part), District Remainder of A, District A, Pleasants County, West Virginia",63333
ACSSF,2010e5,wv,000,0053,0002410,080,54,073,08000US540739089499999962100,"Census Tract 9621 (part), District B, District B, Pleasants County, West Virginia",26298
ACSSF,2010e5,wv,000,0053,0002411,080,54,073,08000US540739089499999962200,"Census Tract 9622 (part), District B, District B, Pleasants County, West Virginia",30821
ACSSF,2010e5,wv,000,0053,0002412,080,54,073,08000US540739089671356962100,"Census Tract 9621 (part), St. Marys city (part), District C, Pleasants County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002413,080,54,073,08000US540739089671356962200,"Census Tract 9622 (part), St. Marys city (part), District C, Pleasants County, West Virginia",38750
ACSSF,2010e5,wv,000,0053,0002414,080,54,073,08000US540739089699999962100,"Census Tract 9621 (part), District Remainder of C, District C, Pleasants County, West Virginia",67941
ACSSF,2010e5,wv,000,0053,0002415,080,54,073,08000US540739089699999962200,"Census Tract 9622 (part), District Remainder of C, District C, Pleasants County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002416,080,54,073,08000US540739089871356962100,"Census Tract 9621 (part), St. Marys city (part), District D, Pleasants County, West Virginia",54531
ACSSF,2010e5,wv,000,0053,0002417,080,54,073,08000US540739089899999962100,"Census Tract 9621 (part), District Remainder of D, District D, Pleasants County, West Virginia",48354
ACSSF,2010e5,wv,000,0053,0002418,080,54,073,08000US540739089899999962200,"Census Tract 9622 (part), District Remainder of D, District D, Pleasants County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002419,080,54,075,08000US540759099651676960200,"Census Tract 9602 (part), Marlinton town (part), Edray district, Pocahontas County, West Virginia",22567
ACSSF,2010e5,wv,000,0053,0002420,080,54,075,08000US540759099651676960300,"Census Tract 9603 (part), Marlinton town (part), Edray district, Pocahontas County, West Virginia",26831
ACSSF,2010e5,wv,000,0053,0002421,080,54,075,08000US540759099699999960102,"Census Tract 9601.02 (part), Remainder of Edray district, Edray district, Pocahontas County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002422,080,54,075,08000US540759099699999960200,"Census Tract 9602 (part), Remainder of Edray district, Edray district, Pocahontas County, West Virginia",36458
ACSSF,2010e5,wv,000,0053,0002423,080,54,075,08000US540759099699999960300,"Census Tract 9603 (part), Remainder of Edray district, Edray district, Pocahontas County, West Virginia",46875
ACSSF,2010e5,wv,000,0053,0002424,080,54,075,08000US540759141604780960101,"Census Tract 9601.01 (part), Bartow CDP, Greenbank district, Pocahontas County, West Virginia",18750
ACSSF,2010e5,wv,000,0053,0002425,080,54,075,08000US540759141613684960102,"Census Tract 9601.02 (part), Cass CDP, Greenbank district, Pocahontas County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002426,080,54,075,08000US540759141613684960200,"Census Tract 9602 (part), Cass CDP, Greenbank district, Pocahontas County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002427,080,54,075,08000US540759141622852960102,"Census Tract 9601.02 (part), Durbin town, Greenbank district, Pocahontas County, West Virginia",27273
ACSSF,2010e5,wv,000,0053,0002428,080,54,075,08000US540759141628948960102,"Census Tract 9601.02 (part), Frank CDP, Greenbank district, Pocahontas County, West Virginia",48527
ACSSF,2010e5,wv,000,0053,0002429,080,54,075,08000US540759141633124960101,"Census Tract 9601.01 (part), Green Bank CDP, Greenbank district, Pocahontas County, West Virginia",88333
ACSSF,2010e5,wv,000,0053,0002430,080,54,075,08000US540759141633124960102,"Census Tract 9601.02 (part), Green Bank CDP, Greenbank district, Pocahontas County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002431,080,54,075,08000US540759141699999960101,"Census Tract 9601.01 (part), Remainder of Greenbank district, Greenbank district, Pocahontas County, West Virginia",46750
ACSSF,2010e5,wv,000,0053,0002432,080,54,075,08000US540759141699999960102,"Census Tract 9601.02 (part), Remainder of Greenbank district, Greenbank district, Pocahontas County, West Virginia",30625
ACSSF,2010e5,wv,000,0053,0002433,080,54,075,08000US540759141699999960200,"Census Tract 9602 (part), Remainder of Greenbank district, Greenbank district, Pocahontas County, West Virginia",53068
ACSSF,2010e5,wv,000,0053,0002434,080,54,075,08000US540759165639412960200,"Census Tract 9602 (part), Huntersville CDP, Huntersville district, Pocahontas County, West Virginia",30580
ACSSF,2010e5,wv,000,0053,0002435,080,54,075,08000US540759165651676960200,"Census Tract 9602 (part), Marlinton town (part), Huntersville district, Pocahontas County, West Virginia",51719
ACSSF,2010e5,wv,000,0053,0002436,080,54,075,08000US540759165699999960101,"Census Tract 9601.01 (part), Remainder of Huntersville district, Huntersville district, Pocahontas County, West Virginia",4531
ACSSF,2010e5,wv,000,0053,0002437,080,54,075,08000US540759165699999960200,"Census Tract 9602 (part), Remainder of Huntersville district, Huntersville district, Pocahontas County, West Virginia",31473
ACSSF,2010e5,wv,000,0053,0002438,080,54,075,08000US540759165699999960300,"Census Tract 9603 (part), Remainder of Huntersville district, Huntersville district, Pocahontas County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002439,080,54,075,08000US540759194437372960300,"Census Tract 9603 (part), Hillsboro town, Little Levels district, Pocahontas County, West Virginia",20625
ACSSF,2010e5,wv,000,0053,0002440,080,54,075,08000US540759194499999960200,"Census Tract 9602 (part), Remainder of Little Levels district, Little Levels district, Pocahontas County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002441,080,54,075,08000US540759194499999960300,"Census Tract 9603 (part), Remainder of Little Levels district, Little Levels district, Pocahontas County, West Virginia",32083
ACSSF,2010e5,wv,000,0053,0002442,080,54,077,08000US540779109603460964200,"Census Tract 9642 (part), Aurora CDP, Fifth district, Preston County, West Virginia",36111
ACSSF,2010e5,wv,000,0053,0002443,080,54,077,08000US540779109658300964400,"Census Tract 9644 (part), Newburg town (part), Fifth district, Preston County, West Virginia",41750
ACSSF,2010e5,wv,000,0053,0002444,080,54,077,08000US540779109670588964500,"Census Tract 9645 (part), Rowlesburg town (part), Fifth district, Preston County, West Virginia",44000
ACSSF,2010e5,wv,000,0053,0002445,080,54,077,08000US540779109681268964400,"Census Tract 9644 (part), Tunnelton town, Fifth district, Preston County, West Virginia",23438
ACSSF,2010e5,wv,000,0053,0002446,080,54,077,08000US540779109681268964500,"Census Tract 9645 (part), Tunnelton town, Fifth district, Preston County, West Virginia",19583
ACSSF,2010e5,wv,000,0053,0002447,080,54,077,08000US540779109699999964200,"Census Tract 9642 (part), Remainder of Fifth district, Fifth district, Preston County, West Virginia",48864
ACSSF,2010e5,wv,000,0053,0002448,080,54,077,08000US540779109699999964300,"Census Tract 9643 (part), Remainder of Fifth district, Fifth district, Preston County, West Virginia",.
ACSSF,2010e5,wv,000,0053,0002449,080,54,077,08000US540779109699999964400,"Census Tract 9644 (part), Remainder of Fifth district, Fifth district, Preston County, West Virginia",28006
ACSSF,2010e5,wv,000,0053,0002450,080,54,077,08000US540779109699999964500,"Census Tract 9645 (part), Remainder of Fifth district, Fifth district, Preston County, West Virginia",39652
ACSSF,2010e5,wv,000,0053,0002451,080,54,077,08000US540779110010852963800,"Census Tract 9638 (part), Bruceton Mills town, First district, Preston County, West Virginia",64583
ACSSF,2010e5,wv,000,0053,0002452,080,54,077,08000US540779110052228963900,"Census Tract 9639 (part), Masontown town, First district, Preston County, West Virginia",33063
ACSSF,2010e5,wv,000,0053,0002453,080,54,077,08000US540779110067636963900,"Census Tract 9639 (part), Reedsville town, First district, Preston County, West Virginia",58750
ACSSF,2010e5,wv,000,0053,0002454,080,54,077,08000US540779110067636964300,"Census Tract 9643 (part), Reedsville town, First district, Preston County, West Virginia",51667
ACSSF,2010e5,wv,000,0053,0002455,080,54,077,08000US540779110099999963800,"Census Tract 9638 (part), Remainder of First district, First district, Preston County, West Virginia",34250
ACSSF,2010e5,wv,000,0053,0002456,080,54,077,08000US540779110099999963900,"Census Tract 9639 (part), Remainder of First district, First district, Preston County, West Virginia",42243
ACSSF,2010e5,wv,000,0053,0002457,080,54,077,08000US540779110099999964300,"Census Tract 9643 (part), Remainder of First district, First district, Preston County, West Virginia",53162
ACSSF,2010e5,wv,000,0053,0002458,080,54,077,08000US540779113400748964100,"Census Tract 9641 (part), Albright town, Fourth district, Preston County, West Virginia",33036
ACSSF,2010e5,wv,000,0053,0002459,080,54,077,08000US540779113444044964000,"Census Tract 9640 (part), Kingwood city (part), Fourth district, Preston County, West Virginia",45208
