FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more"
ACSSF,2012e5,wv,000,0058,0002427,080,54,075,08000US540759141633124960101,"Census Tract 9601.01 (part), Green Bank CDP, Greenbank district, Pocahontas County, West Virginia",60,0,0,0,0,0,11,0,0,0,0,0,28,21,0,0,0
ACSSF,2012e5,wv,000,0058,0002428,080,54,075,08000US540759141633124960102,"Census Tract 9601.02 (part), Green Bank CDP, Greenbank district, Pocahontas County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002429,080,54,075,08000US540759141699999960101,"Census Tract 9601.01 (part), Remainder of Greenbank district, Greenbank district, Pocahontas County, West Virginia",431,0,62,26,6,50,60,12,21,35,43,30,29,0,0,37,20
ACSSF,2012e5,wv,000,0058,0002430,080,54,075,08000US540759141699999960102,"Census Tract 9601.02 (part), Remainder of Greenbank district, Greenbank district, Pocahontas County, West Virginia",308,39,5,29,60,36,27,0,9,20,39,7,23,9,5,0,0
ACSSF,2012e5,wv,000,0058,0002431,080,54,075,08000US540759141699999960200,"Census Tract 9602 (part), Remainder of Greenbank district, Greenbank district, Pocahontas County, West Virginia",71,0,0,0,7,11,0,0,16,16,10,0,0,0,0,11,0
ACSSF,2012e5,wv,000,0058,0002432,080,54,075,08000US540759165639412960200,"Census Tract 9602 (part), Huntersville CDP, Huntersville district, Pocahontas County, West Virginia",133,0,0,21,0,10,29,30,0,5,18,14,0,0,6,0,0
ACSSF,2012e5,wv,000,0058,0002433,080,54,075,08000US540759165651676960200,"Census Tract 9602 (part), Marlinton town (part), Huntersville district, Pocahontas County, West Virginia",14,0,0,0,0,0,0,0,3,0,6,0,5,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002434,080,54,075,08000US540759165699999960101,"Census Tract 9601.01 (part), Remainder of Huntersville district, Huntersville district, Pocahontas County, West Virginia",37,0,0,5,0,0,0,6,0,19,0,7,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002435,080,54,075,08000US540759165699999960200,"Census Tract 9602 (part), Remainder of Huntersville district, Huntersville district, Pocahontas County, West Virginia",338,55,16,10,66,34,0,9,23,8,22,59,19,17,0,0,0
ACSSF,2012e5,wv,000,0058,0002436,080,54,075,08000US540759165699999960300,"Census Tract 9603 (part), Remainder of Huntersville district, Huntersville district, Pocahontas County, West Virginia",14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002437,080,54,075,08000US540759194437372960300,"Census Tract 9603 (part), Hillsboro town, Little Levels district, Pocahontas County, West Virginia",101,18,20,16,6,10,3,6,4,0,4,10,0,4,0,0,0
ACSSF,2012e5,wv,000,0058,0002438,080,54,075,08000US540759194499999960200,"Census Tract 9602 (part), Remainder of Little Levels district, Little Levels district, Pocahontas County, West Virginia",12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002439,080,54,075,08000US540759194499999960300,"Census Tract 9603 (part), Remainder of Little Levels district, Little Levels district, Pocahontas County, West Virginia",602,42,0,68,76,51,101,27,95,44,35,28,25,10,0,0,0
ACSSF,2012e5,wv,000,0058,0002440,080,54,077,08000US540779109603460964200,"Census Tract 9642 (part), Aurora CDP, Fifth district, Preston County, West Virginia",110,0,18,0,0,0,0,8,0,0,37,35,12,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002441,080,54,077,08000US540779109658300964400,"Census Tract 9644 (part), Newburg town (part), Fifth district, Preston County, West Virginia",111,3,14,3,0,7,4,5,0,41,12,5,12,5,0,0,0
ACSSF,2012e5,wv,000,0058,0002442,080,54,077,08000US540779109670588964500,"Census Tract 9645 (part), Rowlesburg town (part), Fifth district, Preston County, West Virginia",248,29,28,24,25,16,5,18,5,21,12,24,28,7,0,6,0
ACSSF,2012e5,wv,000,0058,0002443,080,54,077,08000US540779109681268964400,"Census Tract 9644 (part), Tunnelton town, Fifth district, Preston County, West Virginia",84,6,9,3,16,16,2,0,5,3,8,5,7,4,0,0,0
ACSSF,2012e5,wv,000,0058,0002444,080,54,077,08000US540779109681268964500,"Census Tract 9645 (part), Tunnelton town, Fifth district, Preston County, West Virginia",52,0,6,5,0,0,16,6,3,0,7,3,1,3,2,0,0
ACSSF,2012e5,wv,000,0058,0002445,080,54,077,08000US540779109699999964200,"Census Tract 9642 (part), Remainder of Fifth district, Fifth district, Preston County, West Virginia",502,8,9,9,45,9,52,19,15,40,99,108,23,59,7,0,0
ACSSF,2012e5,wv,000,0058,0002446,080,54,077,08000US540779109699999964300,"Census Tract 9643 (part), Remainder of Fifth district, Fifth district, Preston County, West Virginia",12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
ACSSF,2012e5,wv,000,0058,0002447,080,54,077,08000US540779109699999964400,"Census Tract 9644 (part), Remainder of Fifth district, Fifth district, Preston County, West Virginia",427,55,29,15,36,31,54,31,7,39,19,45,34,20,0,12,0
ACSSF,2012e5,wv,000,0058,0002448,080,54,077,08000US540779109699999964500,"Census Tract 9645 (part), Remainder of Fifth district, Fifth district, Preston County, West Virginia",795,32,20,52,37,39,51,32,136,37,166,45,97,22,29,0,0
ACSSF,2012e5,wv,000,0058,0002449,080,54,077,08000US540779110010852963800,"Census Tract 9638 (part), Bruceton Mills town, First district, Preston County, West Virginia",34,0,4,2,4,1,0,0,0,5,0,3,7,8,0,0,0
ACSSF,2012e5,wv,000,0058,0002450,080,54,077,08000US540779110052228963900,"Census Tract 9639 (part), Masontown town, First district, Preston County, West Virginia",371,16,23,25,31,46,16,11,8,21,42,69,34,15,0,10,4
ACSSF,2012e5,wv,000,0058,0002451,080,54,077,08000US540779110067636963900,"Census Tract 9639 (part), Reedsville town, First district, Preston County, West Virginia",52,0,0,0,3,0,3,0,0,0,0,18,25,0,3,0,0
ACSSF,2012e5,wv,000,0058,0002452,080,54,077,08000US540779110067636964300,"Census Tract 9643 (part), Reedsville town, First district, Preston County, West Virginia",188,11,17,25,16,11,29,4,0,9,24,22,7,4,4,0,5
ACSSF,2012e5,wv,000,0058,0002453,080,54,077,08000US540779110099999963800,"Census Tract 9638 (part), Remainder of First district, First district, Preston County, West Virginia",470,19,0,46,24,7,18,16,11,0,43,137,79,6,21,17,26
ACSSF,2012e5,wv,000,0058,0002454,080,54,077,08000US540779110099999963900,"Census Tract 9639 (part), Remainder of First district, First district, Preston County, West Virginia",958,49,84,40,58,57,57,39,62,54,37,130,84,89,71,20,27
ACSSF,2012e5,wv,000,0058,0002455,080,54,077,08000US540779110099999964300,"Census Tract 9643 (part), Remainder of First district, First district, Preston County, West Virginia",637,48,8,22,13,20,21,88,14,35,146,107,47,55,0,13,0
ACSSF,2012e5,wv,000,0058,0002456,080,54,077,08000US540779113400748964100,"Census Tract 9641 (part), Albright town, Fourth district, Preston County, West Virginia",114,2,8,15,13,4,13,12,0,4,8,21,12,0,0,0,2
ACSSF,2012e5,wv,000,0058,0002457,080,54,077,08000US540779113444044964000,"Census Tract 9640 (part), Kingwood city (part), Fourth district, Preston County, West Virginia",522,84,0,18,60,20,81,0,13,5,105,53,76,7,0,0,0
ACSSF,2012e5,wv,000,0058,0002458,080,54,077,08000US540779113444044964300,"Census Tract 9643 (part), Kingwood city (part), Fourth district, Preston County, West Virginia",211,28,19,11,39,8,13,0,0,0,6,19,34,0,9,5,20
ACSSF,2012e5,wv,000,0058,0002459,080,54,077,08000US540779113470588964200,"Census Tract 9642 (part), Rowlesburg town (part), Fourth district, Preston County, West Virginia",83,2,0,10,0,7,5,4,21,0,19,15,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002460,080,54,077,08000US540779113479708964100,"Census Tract 9641 (part), Terra Alta town (part), Fourth district, Preston County, West Virginia",207,18,7,22,4,12,27,24,27,19,9,19,7,12,0,0,0
ACSSF,2012e5,wv,000,0058,0002461,080,54,077,08000US540779113479708964200,"Census Tract 9642 (part), Terra Alta town (part), Fourth district, Preston County, West Virginia",307,38,20,0,32,30,30,10,43,27,32,24,12,7,0,0,2
ACSSF,2012e5,wv,000,0058,0002462,080,54,077,08000US540779113499999963900,"Census Tract 9639 (part), Remainder of Fourth district, Fourth district, Preston County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002463,080,54,077,08000US540779113499999964000,"Census Tract 9640 (part), Remainder of Fourth district, Fourth district, Preston County, West Virginia",55,10,0,0,0,18,0,14,0,0,0,0,13,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002464,080,54,077,08000US540779113499999964100,"Census Tract 9641 (part), Remainder of Fourth district, Fourth district, Preston County, West Virginia",297,16,23,17,22,46,45,17,17,17,30,15,21,0,0,11,0
ACSSF,2012e5,wv,000,0058,0002465,080,54,077,08000US540779113499999964200,"Census Tract 9642 (part), Remainder of Fourth district, Fourth district, Preston County, West Virginia",540,7,82,39,29,22,27,65,35,17,79,55,58,6,8,0,11
ACSSF,2012e5,wv,000,0058,0002466,080,54,077,08000US540779113499999964300,"Census Tract 9643 (part), Remainder of Fourth district, Fourth district, Preston County, West Virginia",62,0,0,10,23,0,0,0,0,0,0,0,29,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002467,080,54,077,08000US540779274209844963800,"Census Tract 9638 (part), Brandonville town, Second district, Preston County, West Virginia",71,25,4,0,2,0,0,2,3,0,11,11,9,4,0,0,0
ACSSF,2012e5,wv,000,0058,0002468,080,54,077,08000US540779274279708964100,"Census Tract 9641 (part), Terra Alta town (part), Second district, Preston County, West Virginia",131,17,7,28,3,8,8,27,2,4,7,17,3,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002469,080,54,077,08000US540779274279708964200,"Census Tract 9642 (part), Terra Alta town (part), Second district, Preston County, West Virginia",99,0,17,7,4,0,29,13,0,3,13,9,0,4,0,0,0
ACSSF,2012e5,wv,000,0058,0002470,080,54,077,08000US540779274299999963800,"Census Tract 9638 (part), Remainder of Second district, Second district, Preston County, West Virginia",1191,86,30,116,103,8,96,17,35,18,101,183,276,84,6,18,14
ACSSF,2012e5,wv,000,0058,0002471,080,54,077,08000US540779274299999964100,"Census Tract 9641 (part), Remainder of Second district, Second district, Preston County, West Virginia",1020,41,47,39,48,26,50,28,81,52,75,185,257,0,16,44,31
ACSSF,2012e5,wv,000,0058,0002472,080,54,077,08000US540779274299999964200,"Census Tract 9642 (part), Remainder of Second district, Second district, Preston County, West Virginia",38,0,9,0,0,6,0,0,0,8,0,0,0,5,10,0,0
ACSSF,2012e5,wv,000,0058,0002473,080,54,077,08000US540779310244044964000,"Census Tract 9640 (part), Kingwood city (part), Third district, Preston County, West Virginia",650,59,35,67,69,17,23,35,41,20,65,90,72,15,21,21,0
ACSSF,2012e5,wv,000,0058,0002474,080,54,077,08000US540779310258300964400,"Census Tract 9644 (part), Newburg town (part), Third district, Preston County, West Virginia",96,4,40,7,3,7,8,7,0,0,9,11,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002475,080,54,077,08000US540779310299999963900,"Census Tract 9639 (part), Remainder of Third district, Third district, Preston County, West Virginia",235,26,0,46,0,11,21,23,0,31,32,0,34,0,11,0,0
ACSSF,2012e5,wv,000,0058,0002476,080,54,077,08000US540779310299999964000,"Census Tract 9640 (part), Remainder of Third district, Third district, Preston County, West Virginia",511,33,8,75,75,59,51,0,48,9,19,8,78,10,0,15,23
ACSSF,2012e5,wv,000,0058,0002477,080,54,077,08000US540779310299999964300,"Census Tract 9643 (part), Remainder of Third district, Third district, Preston County, West Virginia",726,64,58,73,35,45,20,36,57,81,26,122,32,32,45,0,0
ACSSF,2012e5,wv,000,0058,0002478,080,54,077,08000US540779310299999964400,"Census Tract 9644 (part), Remainder of Third district, Third district, Preston County, West Virginia",563,13,119,9,39,32,23,0,30,20,99,66,47,23,43,0,0
ACSSF,2012e5,wv,000,0058,0002479,080,54,079,08000US540799029211284020200,"Census Tract 202 (part), Buffalo town, Buffalo-Union district, Putnam County, West Virginia",511,48,12,50,39,25,31,24,24,31,43,52,52,22,15,43,0
ACSSF,2012e5,wv,000,0058,0002480,080,54,079,08000US540799029211284020300,"Census Tract 203 (part), Buffalo town, Buffalo-Union district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002481,080,54,079,08000US540799029224292020200,"Census Tract 202 (part), Eleanor town, Buffalo-Union district, Putnam County, West Virginia",788,60,37,61,25,44,84,35,71,33,83,72,63,76,10,13,21
ACSSF,2012e5,wv,000,0058,0002482,080,54,079,08000US540799029238260020100,"Census Tract 201 (part), Hometown CDP, Buffalo-Union district, Putnam County, West Virginia",215,9,21,19,11,0,22,0,0,0,48,76,9,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002483,080,54,079,08000US540799029239532020300,"Census Tract 203 (part), Hurricane city (part), Buffalo-Union district, Putnam County, West Virginia",61,0,0,0,0,0,8,0,0,0,25,28,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002484,080,54,079,08000US540799029299999020100,"Census Tract 201 (part), Remainder of Buffalo-Union district, Buffalo-Union district, Putnam County, West Virginia",964,14,37,74,83,63,77,16,85,125,72,65,133,75,24,0,21
ACSSF,2012e5,wv,000,0058,0002485,080,54,079,08000US540799029299999020200,"Census Tract 202 (part), Remainder of Buffalo-Union district, Buffalo-Union district, Putnam County, West Virginia",838,45,0,25,71,159,32,104,30,0,71,135,120,33,13,0,0
ACSSF,2012e5,wv,000,0058,0002486,080,54,079,08000US540799029299999020300,"Census Tract 203 (part), Remainder of Buffalo-Union district, Buffalo-Union district, Putnam County, West Virginia",775,45,23,23,0,20,67,10,64,19,77,47,170,48,105,31,26
ACSSF,2012e5,wv,000,0058,0002487,080,54,079,08000US540799072019516020603,"Census Tract 206.03 (part), Culloden CDP (part), Curry district, Putnam County, West Virginia",81,0,0,0,0,15,0,0,15,0,14,27,0,0,0,10,0
ACSSF,2012e5,wv,000,0058,0002488,080,54,079,08000US540799072019516020700,"Census Tract 207 (part), Culloden CDP (part), Curry district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002489,080,54,079,08000US540799072039532020603,"Census Tract 206.03 (part), Hurricane city (part), Curry district, Putnam County, West Virginia",1471,62,116,38,160,113,88,76,77,37,94,122,271,129,24,16,48
ACSSF,2012e5,wv,000,0058,0002490,080,54,079,08000US540799072039532020604,"Census Tract 206.04 (part), Hurricane city (part), Curry district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002491,080,54,079,08000US540799072039532020700,"Census Tract 207 (part), Hurricane city (part), Curry district, Putnam County, West Virginia",108,0,0,0,0,32,6,7,9,0,0,0,35,11,0,8,0
ACSSF,2012e5,wv,000,0058,0002492,080,54,079,08000US540799072099999020603,"Census Tract 206.03 (part), Remainder of Curry district, Curry district, Putnam County, West Virginia",297,40,18,20,35,15,66,0,17,19,0,25,42,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002493,080,54,079,08000US540799072099999020700,"Census Tract 207 (part), Remainder of Curry district, Curry district, Putnam County, West Virginia",1624,80,86,58,106,96,29,23,50,15,225,214,348,130,126,23,15
ACSSF,2012e5,wv,000,0058,0002494,080,54,079,08000US540799250804204020100,"Census Tract 201 (part), Bancroft town, Pocatalico district, Putnam County, West Virginia",342,23,2,12,39,56,43,6,8,3,59,10,6,23,5,40,7
ACSSF,2012e5,wv,000,0058,0002495,080,54,079,08000US540799250859068020500,"Census Tract 205 (part), Nitro city (part), Pocatalico district, Putnam County, West Virginia",481,29,0,13,48,25,58,24,74,61,46,33,58,12,0,0,0
ACSSF,2012e5,wv,000,0058,0002496,080,54,079,08000US540799250864516020100,"Census Tract 201 (part), Poca town (part), Pocatalico district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002497,080,54,079,08000US540799250864516020500,"Census Tract 205 (part), Poca town (part), Pocatalico district, Putnam County, West Virginia",531,24,19,24,26,35,10,36,32,16,67,87,58,45,17,3,32
ACSSF,2012e5,wv,000,0058,0002498,080,54,079,08000US540799250899999020100,"Census Tract 201 (part), Remainder of Pocatalico district, Pocatalico district, Putnam County, West Virginia",516,45,68,104,59,0,21,28,33,32,37,57,12,20,0,0,0
ACSSF,2012e5,wv,000,0058,0002499,080,54,079,08000US540799250899999020500,"Census Tract 205 (part), Remainder of Pocatalico district, Pocatalico district, Putnam County, West Virginia",1508,201,95,49,102,99,131,46,99,53,218,79,162,91,34,17,32
ACSSF,2012e5,wv,000,0058,0002500,080,54,079,08000US540799273639532020300,"Census Tract 203 (part), Hurricane city (part), Scott district, Putnam County, West Virginia",8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002501,080,54,079,08000US540799273659068020400,"Census Tract 204 (part), Nitro city (part), Scott district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002502,080,54,079,08000US540799273659068020601,"Census Tract 206.01 (part), Nitro city (part), Scott district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002503,080,54,079,08000US540799273664516020400,"Census Tract 204 (part), Poca town (part), Scott district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002504,080,54,079,08000US540799273679545020300,"Census Tract 203 (part), Teays Valley CDP (part), Scott district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002505,080,54,079,08000US540799273679545020601,"Census Tract 206.01 (part), Teays Valley CDP (part), Scott district, Putnam County, West Virginia",915,0,37,0,62,41,110,20,35,26,130,75,227,56,67,29,0
ACSSF,2012e5,wv,000,0058,0002506,080,54,079,08000US540799273687988020400,"Census Tract 204 (part), Winfield town, Scott district, Putnam County, West Virginia",1005,81,28,48,28,34,45,35,56,32,165,130,151,81,56,26,9
ACSSF,2012e5,wv,000,0058,0002507,080,54,079,08000US540799273699999020300,"Census Tract 203 (part), Remainder of Scott district, Scott district, Putnam County, West Virginia",770,9,5,37,6,44,26,36,44,9,96,48,143,71,63,11,122
ACSSF,2012e5,wv,000,0058,0002508,080,54,079,08000US540799273699999020400,"Census Tract 204 (part), Remainder of Scott district, Scott district, Putnam County, West Virginia",1413,144,10,74,41,21,75,42,118,48,142,141,187,196,109,20,45
ACSSF,2012e5,wv,000,0058,0002509,080,54,079,08000US540799273699999020603,"Census Tract 206.03 (part), Remainder of Scott district, Scott district, Putnam County, West Virginia",213,0,56,0,53,0,14,0,0,0,13,0,23,29,25,0,0
ACSSF,2012e5,wv,000,0058,0002510,080,54,079,08000US540799309039532020603,"Census Tract 206.03 (part), Hurricane city (part), Teays district, Putnam County, West Virginia",59,0,0,0,0,0,9,15,0,0,0,0,0,35,0,0,0
ACSSF,2012e5,wv,000,0058,0002511,080,54,079,08000US540799309039532020604,"Census Tract 206.04 (part), Hurricane city (part), Teays district, Putnam County, West Virginia",99,0,0,17,0,0,0,0,0,0,0,13,13,29,0,17,10
ACSSF,2012e5,wv,000,0058,0002512,080,54,079,08000US540799309039532020605,"Census Tract 206.05 (part), Hurricane city (part), Teays district, Putnam County, West Virginia",508,70,0,0,13,0,27,0,0,0,18,73,49,24,48,87,99
ACSSF,2012e5,wv,000,0058,0002513,080,54,079,08000US540799309079545020601,"Census Tract 206.01 (part), Teays Valley CDP (part), Teays district, Putnam County, West Virginia",1202,27,16,34,0,38,111,30,85,86,78,202,189,117,82,81,26
ACSSF,2012e5,wv,000,0058,0002514,080,54,079,08000US540799309079545020604,"Census Tract 206.04 (part), Teays Valley CDP (part), Teays district, Putnam County, West Virginia",874,48,20,0,41,0,25,13,59,19,58,39,143,231,70,93,15
ACSSF,2012e5,wv,000,0058,0002515,080,54,079,08000US540799309079545020605,"Census Tract 206.05 (part), Teays Valley CDP (part), Teays district, Putnam County, West Virginia",2292,108,51,12,168,66,62,99,69,169,221,102,339,278,213,235,100
ACSSF,2012e5,wv,000,0058,0002516,080,54,079,08000US540799309099999020603,"Census Tract 206.03 (part), Remainder of Teays district, Teays district, Putnam County, West Virginia",481,0,0,53,16,33,0,15,75,0,0,72,75,6,63,28,45
ACSSF,2012e5,wv,000,0058,0002517,080,54,079,08000US540799309099999020604,"Census Tract 206.04 (part), Remainder of Teays district, Teays district, Putnam County, West Virginia",45,0,0,0,9,0,0,0,16,0,0,0,20,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002518,080,54,079,08000US540799309099999020605,"Census Tract 206.05 (part), Remainder of Teays district, Teays district, Putnam County, West Virginia",135,0,0,0,0,0,22,0,0,0,15,29,0,0,14,21,34
ACSSF,2012e5,wv,000,0058,0002519,080,54,079,08000US540799309099999020700,"Census Tract 207 (part), Remainder of Teays district, Teays district, Putnam County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002520,080,54,081,08000US540819079205332000600,"Census Tract 6 (part), Beckley city (part), District 1, Raleigh County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002521,080,54,081,08000US540819079205332000700,"Census Tract 7 (part), Beckley city (part), District 1, Raleigh County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002522,080,54,081,08000US540819079205332001300,"Census Tract 13 (part), Beckley city (part), District 1, Raleigh County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002523,080,54,081,08000US540819079208956001100,"Census Tract 11 (part), Bolt CDP, District 1, Raleigh County, West Virginia",167,0,0,0,11,0,0,33,0,0,55,26,42,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002524,080,54,081,08000US540819079216516000900,"Census Tract 9 (part), Coal City CDP, District 1, Raleigh County, West Virginia",623,12,0,23,36,77,26,71,24,0,106,59,140,27,22,0,0
ACSSF,2012e5,wv,000,0058,0002525,080,54,081,08000US540819079218508001001,"Census Tract 10.01 (part), Crab Orchard CDP, District 1, Raleigh County, West Virginia",1201,32,22,66,213,97,20,40,109,57,48,69,253,111,64,0,0
ACSSF,2012e5,wv,000,0058,0002526,080,54,081,08000US540819079223644001300,"Census Tract 13 (part), Eccles CDP, District 1, Raleigh County, West Virginia",108,35,44,0,0,0,0,0,15,0,14,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002527,080,54,081,08000US540819079230724000900,"Census Tract 9 (part), Ghent CDP, District 1, Raleigh County, West Virginia",209,0,0,14,0,0,0,0,78,0,0,69,18,0,17,0,13
ACSSF,2012e5,wv,000,0058,0002528,080,54,081,08000US540819079232068001100,"Census Tract 11 (part), Glen White CDP, District 1, Raleigh County, West Virginia",230,100,0,36,0,0,0,0,0,0,0,62,0,32,0,0,0
ACSSF,2012e5,wv,000,0058,0002529,080,54,081,08000US540819079236292000900,"Census Tract 9 (part), Helen CDP, District 1, Raleigh County, West Virginia",57,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002530,080,54,081,08000US540819079246468001100,"Census Tract 11 (part), Lester town, District 1, Raleigh County, West Virginia",139,10,15,24,18,11,5,8,14,5,12,3,9,3,2,0,0
ACSSF,2012e5,wv,000,0058,0002531,080,54,081,08000US540819079249492000700,"Census Tract 7 (part), Mabscott town (part), District 1, Raleigh County, West Virginia",522,33,29,30,58,18,15,32,24,26,52,38,85,42,25,13,2
ACSSF,2012e5,wv,000,0058,0002532,080,54,081,08000US540819079249564000700,"Census Tract 7 (part), MacArthur CDP (part), District 1, Raleigh County, West Virginia",757,65,61,97,92,40,80,51,81,43,76,36,13,22,0,0,0
ACSSF,2012e5,wv,000,0058,0002533,080,54,081,08000US540819079267996000900,"Census Tract 9 (part), Rhodell town, District 1, Raleigh County, West Virginia",97,8,26,13,7,0,15,4,3,0,13,4,4,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002534,080,54,081,08000US540819079275172001001,"Census Tract 10.01 (part), Sophia town, District 1, Raleigh County, West Virginia",12,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002535,080,54,081,08000US540819079275172001002,"Census Tract 10.02 (part), Sophia town, District 1, Raleigh County, West Virginia",520,91,39,51,21,52,27,21,53,17,29,50,33,14,12,10,0
ACSSF,2012e5,wv,000,0058,0002536,080,54,081,08000US540819079299999000300,"Census Tract 3 (part), District Remainder of 1, District 1, Raleigh County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002537,080,54,081,08000US540819079299999000600,"Census Tract 6 (part), District Remainder of 1, District 1, Raleigh County, West Virginia",12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002538,080,54,081,08000US540819079299999000700,"Census Tract 7 (part), District Remainder of 1, District 1, Raleigh County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002539,080,54,081,08000US540819079299999000900,"Census Tract 9 (part), District Remainder of 1, District 1, Raleigh County, West Virginia",1117,53,60,183,64,70,143,33,58,18,106,122,72,93,20,0,22
ACSSF,2012e5,wv,000,0058,0002540,080,54,081,08000US540819079299999001001,"Census Tract 10.01 (part), District Remainder of 1, District 1, Raleigh County, West Virginia",861,68,158,32,30,16,13,19,63,50,47,86,182,79,0,0,18
ACSSF,2012e5,wv,000,0058,0002541,080,54,081,08000US540819079299999001002,"Census Tract 10.02 (part), District Remainder of 1, District 1, Raleigh County, West Virginia",796,44,69,76,74,87,62,62,32,69,42,55,93,31,0,0,0
ACSSF,2012e5,wv,000,0058,0002542,080,54,081,08000US540819079299999001100,"Census Tract 11 (part), District Remainder of 1, District 1, Raleigh County, West Virginia",1536,19,88,156,81,80,40,33,132,21,165,134,355,185,4,43,0
ACSSF,2012e5,wv,000,0058,0002543,080,54,081,08000US540819079299999001200,"Census Tract 12 (part), District Remainder of 1, District 1, Raleigh County, West Virginia",13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002544,080,54,081,08000US540819079299999001300,"Census Tract 13 (part), District Remainder of 1, District 1, Raleigh County, West Virginia",1001,90,42,70,91,85,115,0,38,24,59,149,90,25,101,0,22
ACSSF,2012e5,wv,000,0058,0002545,080,54,081,08000US540819082805332000200,"Census Tract 2 (part), Beckley city (part), District 2, Raleigh County, West Virginia",139,75,0,0,7,10,0,42,5,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0058,0002546,080,54,081,08000US540819082805332000400,"Census Tract 4 (part), Beckley city (part), District 2, Raleigh County, West Virginia",586,131,46,57,22,41,69,11,23,17,81,39,39,10,0,0,0
