FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races:,Two races including Some other race,"Two races excluding Some other race, and three or more races"
ACSSF,2014e5,wv,000,0004,0003440,155,54,085,15500US5465956085,"Ritchie County (part), Pullman town, West Virginia",195,186,0,0,0,0,0,9,0,9
ACSSF,2014e5,wv,000,0004,0003441,155,54,025,15500US5466412025,"Greenbrier County (part), Quinwood town, West Virginia",243,240,0,0,0,0,0,3,0,3
ACSSF,2014e5,wv,000,0004,0003442,155,54,049,15500US5466460049,"Marion County (part), Rachel CDP, West Virginia",283,270,0,0,13,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003443,155,54,005,15500US5466484005,"Boone County (part), Racine CDP, West Virginia",219,219,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003444,155,54,025,15500US5466652025,"Greenbrier County (part), Rainelle town, West Virginia",1517,1459,20,0,0,0,0,38,0,38
ACSSF,2014e5,wv,000,0004,0003445,155,54,039,15500US5466892039,"Kanawha County (part), Rand CDP, West Virginia",1164,830,252,0,0,0,0,82,0,82
ACSSF,2014e5,wv,000,0004,0003446,155,54,037,15500US5466988037,"Jefferson County (part), Ranson corporation, West Virginia",4602,3203,665,0,209,0,381,144,0,144
ACSSF,2014e5,wv,000,0004,0003447,155,54,035,15500US5467108035,"Jackson County (part), Ravenswood city, West Virginia",3853,3700,0,17,0,0,0,136,0,136
ACSSF,2014e5,wv,000,0004,0003448,155,54,047,15500US5467228047,"McDowell County (part), Raysal CDP, West Virginia",558,527,0,0,0,0,0,31,0,31
ACSSF,2014e5,wv,000,0004,0003449,155,54,103,15500US5467252103,"Wetzel County (part), Reader CDP, West Virginia",436,436,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003450,155,54,059,15500US5467396059,"Mingo County (part), Red Jacket CDP, West Virginia",631,535,52,0,0,0,0,44,0,44
ACSSF,2014e5,wv,000,0004,0003451,155,54,077,15500US5467636077,"Preston County (part), Reedsville town, West Virginia",518,518,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003452,155,54,087,15500US5467660087,"Roane County (part), Reedy town, West Virginia",165,160,0,0,0,1,0,4,0,4
ACSSF,2014e5,wv,000,0004,0003453,155,54,081,15500US5467996081,"Raleigh County (part), Rhodell town, West Virginia",188,185,3,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003454,155,54,067,15500US5468116067,"Nicholas County (part), Richwood city, West Virginia",2267,2135,0,0,37,0,0,95,0,95
ACSSF,2014e5,wv,000,0004,0003455,155,54,057,15500US5468260057,"Mineral County (part), Ridgeley town, West Virginia",694,683,0,1,7,0,0,3,0,3
ACSSF,2014e5,wv,000,0004,0003456,155,54,035,15500US5468596035,"Jackson County (part), Ripley city, West Virginia",3259,3213,0,0,0,0,0,46,0,46
ACSSF,2014e5,wv,000,0004,0003457,155,54,049,15500US5468908049,"Marion County (part), Rivesville town, West Virginia",1095,997,98,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003458,155,54,045,15500US5469100045,"Logan County (part), Robinette CDP, West Virginia",624,587,0,0,0,0,0,37,0,37
ACSSF,2014e5,wv,000,0004,0003459,155,54,047,15500US5469844047,"McDowell County (part), Roderfield CDP, West Virginia",66,66,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003460,155,54,027,15500US5470084027,"Hampshire County (part), Romney city, West Virginia",2137,2016,101,0,0,0,9,11,0,11
ACSSF,2014e5,wv,000,0004,0003461,155,54,025,15500US5470156025,"Greenbrier County (part), Ronceverte city, West Virginia",1644,1545,67,0,0,0,3,29,0,29
ACSSF,2014e5,wv,000,0004,0003462,155,54,045,15500US5470468045,"Logan County (part), Rossmore CDP, West Virginia",434,423,0,0,0,0,11,0,0,0
ACSSF,2014e5,wv,000,0004,0003463,155,54,077,15500US5470588077,"Preston County (part), Rowlesburg town, West Virginia",814,806,2,0,0,0,0,6,0,6
ACSSF,2014e5,wv,000,0004,0003464,155,54,025,15500US5470828025,"Greenbrier County (part), Rupert town, West Virginia",993,930,7,0,0,0,16,40,16,24
ACSSF,2014e5,wv,000,0004,0003465,155,54,039,15500US5471212039,"Kanawha County (part), St. Albans city, West Virginia",10939,10186,349,91,78,0,15,220,0,220
ACSSF,2014e5,wv,000,0004,0003466,155,54,093,15500US5471284093,"Tucker County (part), St. George CDP, West Virginia",108,108,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003467,155,54,073,15500US5471356073,"Pleasants County (part), St. Marys city, West Virginia",1910,1891,2,0,0,0,0,17,0,17
ACSSF,2014e5,wv,000,0004,0003468,155,54,033,15500US5471380033,"Harrison County (part), Salem city, West Virginia",1861,1754,61,7,4,0,0,35,12,23
ACSSF,2014e5,wv,000,0004,0003469,155,54,011,15500US5471476011,"Cabell County (part), Salt Rock CDP, West Virginia",702,702,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003470,155,54,021,15500US5471620021,"Gilmer County (part), Sand Fork town, West Virginia",191,176,0,0,0,0,0,15,0,15
ACSSF,2014e5,wv,000,0004,0003471,155,54,045,15500US5472004045,"Logan County (part), Sarah Ann CDP, West Virginia",288,288,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003472,155,54,019,15500US5472292019,"Fayette County (part), Scarbro CDP, West Virginia",380,331,25,0,0,0,0,24,0,24
ACSSF,2014e5,wv,000,0004,0003473,155,54,081,15500US5473108081,"Raleigh County (part), Shady Spring CDP, West Virginia",3078,3016,0,0,4,0,17,41,0,41
ACSSF,2014e5,wv,000,0004,0003474,155,54,037,15500US5473252037,"Jefferson County (part), Shannondale CDP, West Virginia",3295,3073,60,21,31,0,0,110,0,110
ACSSF,2014e5,wv,000,0004,0003475,155,54,037,15500US5473444037,"Jefferson County (part), Shenandoah Junction CDP, West Virginia",632,563,34,0,0,0,0,35,0,35
ACSSF,2014e5,wv,000,0004,0003476,155,54,037,15500US5473468037,"Jefferson County (part), Shepherdstown town, West Virginia",1632,1300,195,3,37,0,0,97,9,88
ACSSF,2014e5,wv,000,0004,0003477,155,54,033,15500US5473636033,"Harrison County (part), Shinnston city, West Virginia",2476,2398,0,4,74,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003478,155,54,039,15500US5473876039,"Kanawha County (part), Shrewsbury CDP, West Virginia",745,617,0,0,0,0,0,128,0,128
ACSSF,2014e5,wv,000,0004,0003479,155,54,039,15500US5474356039,"Kanawha County (part), Sissonville CDP, West Virginia",5017,4668,0,8,0,0,0,341,11,330
ACSSF,2014e5,wv,000,0004,0003480,155,54,095,15500US5474380095,"Tyler County (part), Sistersville city, West Virginia",1583,1566,7,0,1,0,0,9,0,9
ACSSF,2014e5,wv,000,0004,0003481,155,54,019,15500US5474740019,"Fayette County (part), Smithers city, West Virginia",987,837,109,12,0,0,0,29,0,29
ACSSF,2014e5,wv,000,0004,0003482,155,54,039,15500US5474740039,"Kanawha County (part), Smithers city, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003483,155,54,103,15500US5474788103,"Wetzel County (part), Smithfield town, West Virginia",166,166,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003484,155,54,081,15500US5475172081,"Raleigh County (part), Sophia town, West Virginia",1337,1267,21,4,0,0,0,45,0,45
ACSSF,2014e5,wv,000,0004,0003485,155,54,039,15500US5475292039,"Kanawha County (part), South Charleston city, West Virginia",13380,12040,554,35,59,0,5,687,9,678
ACSSF,2014e5,wv,000,0004,0003486,155,54,033,15500US5475796033,"Harrison County (part), Spelter CDP, West Virginia",519,519,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003487,155,54,087,15500US5475820087,"Roane County (part), Spencer city, West Virginia",2303,2249,4,2,2,0,4,42,0,42
ACSSF,2014e5,wv,000,0004,0003488,155,54,027,15500US5476084027,"Hampshire County (part), Springfield CDP, West Virginia",547,547,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003489,155,54,081,15500US5476444081,"Raleigh County (part), Stanaford CDP, West Virginia",1629,1441,80,52,9,0,0,47,0,47
ACSSF,2014e5,wv,000,0004,0003490,155,54,061,15500US5476516061,"Monongalia County (part), Star City town, West Virginia",1888,1603,133,0,107,0,4,41,0,41
ACSSF,2014e5,wv,000,0004,0003491,155,54,045,15500US5476996045,"Logan County (part), Stollings CDP, West Virginia",452,363,0,89,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003492,155,54,033,15500US5477188033,"Harrison County (part), Stonewood city, West Virginia",1962,1854,36,0,0,42,0,30,0,30
ACSSF,2014e5,wv,000,0004,0003493,155,54,067,15500US5477980067,"Nicholas County (part), Summersville city, West Virginia",3549,3545,4,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003494,155,54,007,15500US5478580007,"Braxton County (part), Sutton town, West Virginia",1191,1157,22,0,0,0,1,11,0,11
ACSSF,2014e5,wv,000,0004,0003495,155,54,045,15500US5478796045,"Logan County (part), Switzer CDP, West Virginia",601,601,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003496,155,54,005,15500US5478964005,"Boone County (part), Sylvester town, West Virginia",122,121,0,0,0,0,0,1,0,1
ACSSF,2014e5,wv,000,0004,0003497,155,54,079,15500US5479545079,"Putnam County (part), Teays Valley CDP, West Virginia",13461,12480,574,24,193,0,77,113,0,113
ACSSF,2014e5,wv,000,0004,0003498,155,54,077,15500US5479708077,"Preston County (part), Terra Alta town, West Virginia",1676,1661,7,0,0,0,0,8,0,8
ACSSF,2014e5,wv,000,0004,0003499,155,54,093,15500US5480020093,"Tucker County (part), Thomas city, West Virginia",573,541,6,0,0,0,0,26,0,26
ACSSF,2014e5,wv,000,0004,0003500,155,54,019,15500US5480284019,"Fayette County (part), Thurmond town, West Virginia",7,7,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003501,155,54,067,15500US5480476067,"Nicholas County (part), Tioga CDP, West Virginia",66,66,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003502,155,54,039,15500US5480764039,"Kanawha County (part), Tornado CDP, West Virginia",1287,1214,0,0,0,0,0,73,22,51
ACSSF,2014e5,wv,000,0004,0003503,155,54,069,15500US5480932069,"Ohio County (part), Triadelphia town, West Virginia",779,769,10,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003504,155,54,077,15500US5481268077,"Preston County (part), Tunnelton town, West Virginia",333,324,2,0,0,0,7,0,0,0
ACSSF,2014e5,wv,000,0004,0003505,155,54,005,15500US5481484005,"Boone County (part), Twilight CDP, West Virginia",151,151,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003506,155,54,063,15500US5481940063,"Monroe County (part), Union town, West Virginia",647,478,76,7,0,0,0,86,0,86
ACSSF,2014e5,wv,000,0004,0003507,155,54,083,15500US5482564083,"Randolph County (part), Valley Bend CDP, West Virginia",472,472,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003508,155,54,069,15500US5482732069,"Ohio County (part), Valley Grove village, West Virginia",320,318,0,0,0,0,0,2,0,2
ACSSF,2014e5,wv,000,0004,0003509,155,54,083,15500US5482756083,"Randolph County (part), Valley Head CDP, West Virginia",273,273,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003510,155,54,005,15500US5482852005,"Boone County (part), Van CDP, West Virginia",109,109,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003511,155,54,045,15500US5483332045,"Logan County (part), Verdunville CDP, West Virginia",839,839,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003512,155,54,107,15500US5483500107,"Wood County (part), Vienna city, West Virginia",10654,10162,74,0,163,0,31,224,13,211
ACSSF,2014e5,wv,000,0004,0003513,155,54,047,15500US5483764047,"McDowell County (part), Vivian CDP, West Virginia",28,28,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003514,155,54,033,15500US5484172033,"Harrison County (part), Wallace CDP, West Virginia",488,488,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003515,155,54,047,15500US5484484047,"McDowell County (part), War city, West Virginia",779,764,15,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003516,155,54,031,15500US5484580031,"Hardy County (part), Wardensville town, West Virginia",253,244,6,0,0,0,0,3,0,3
ACSSF,2014e5,wv,000,0004,0003517,155,54,107,15500US5484724107,"Wood County (part), Washington CDP, West Virginia",1380,1289,0,0,59,0,0,32,0,32
ACSSF,2014e5,wv,000,0004,0003518,155,54,107,15500US5484916107,"Wood County (part), Waverly CDP, West Virginia",234,196,26,0,0,0,0,12,0,12
ACSSF,2014e5,wv,000,0004,0003519,155,54,099,15500US5484940099,"Wayne County (part), Wayne town, West Virginia",2032,1986,0,0,0,0,0,46,0,46
ACSSF,2014e5,wv,000,0004,0003520,155,54,009,15500US5485156009,"Brooke County (part), Weirton city, West Virginia",3967,3736,98,8,0,0,0,125,16,109
ACSSF,2014e5,wv,000,0004,0003521,155,54,029,15500US5485156029,"Hancock County (part), Weirton city, West Virginia",15556,14624,552,2,45,0,0,333,4,329
ACSSF,2014e5,wv,000,0004,0003522,155,54,047,15500US5485228047,"McDowell County (part), Welch city, West Virginia",3015,2157,734,0,10,0,31,83,16,67
ACSSF,2014e5,wv,000,0004,0003523,155,54,009,15500US5485324009,"Brooke County (part), Wellsburg city, West Virginia",2763,2718,41,0,0,0,0,4,0,4
ACSSF,2014e5,wv,000,0004,0003524,155,54,043,15500US5485804043,"Lincoln County (part), West Hamlin town, West Virginia",814,767,0,33,0,0,0,14,0,14
ACSSF,2014e5,wv,000,0004,0003525,155,54,069,15500US5485876069,"Ohio County (part), West Liberty town, West Virginia",1517,1339,109,0,33,0,0,36,7,29
ACSSF,2014e5,wv,000,0004,0003526,155,54,045,15500US5485900045,"Logan County (part), West Logan town, West Virginia",508,407,0,0,78,0,0,23,0,23
ACSSF,2014e5,wv,000,0004,0003527,155,54,033,15500US5485924033,"Harrison County (part), West Milford town, West Virginia",710,647,0,0,15,0,9,39,0,39
ACSSF,2014e5,wv,000,0004,0003528,155,54,041,15500US5485972041,"Lewis County (part), Weston city, West Virginia",4088,3923,108,0,9,0,0,48,29,19
ACSSF,2014e5,wv,000,0004,0003529,155,54,061,15500US5485996061,"Monongalia County (part), Westover city, West Virginia",4099,3777,144,16,3,0,0,159,0,159
ACSSF,2014e5,wv,000,0004,0003530,155,54,017,15500US5486116017,"Doddridge County (part), West Union town, West Virginia",1177,1120,11,0,0,0,0,46,0,46
ACSSF,2014e5,wv,000,0004,0003531,155,54,051,15500US5486452051,"Marshall County (part), Wheeling city, West Virginia",228,228,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003532,155,54,069,15500US5486452069,"Ohio County (part), Wheeling city, West Virginia",27901,25342,1570,57,307,0,76,549,7,542
ACSSF,2014e5,wv,000,0004,0003533,155,54,049,15500US5486620049,"Marion County (part), White Hall town, West Virginia",624,598,7,0,10,0,0,9,0,9
ACSSF,2014e5,wv,000,0004,0003534,155,54,025,15500US5486812025,"Greenbrier County (part), White Sulphur Springs city, West Virginia",2504,2077,316,0,17,9,0,85,0,85
ACSSF,2014e5,wv,000,0004,0003535,155,54,005,15500US5486836005,"Boone County (part), Whitesville town, West Virginia",545,545,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003536,155,54,083,15500US5486932083,"Randolph County (part), Whitmer CDP, West Virginia",81,81,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003537,155,54,057,15500US5487316057,"Mineral County (part), Wiley Ford CDP, West Virginia",688,688,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003538,155,54,059,15500US5487508059,"Mingo County (part), Williamson city, West Virginia",3118,2473,306,0,121,0,0,218,0,218
ACSSF,2014e5,wv,000,0004,0003539,155,54,107,15500US5487556107,"Wood County (part), Williamstown city, West Virginia",2919,2890,15,0,0,0,0,14,0,14
ACSSF,2014e5,wv,000,0004,0003540,155,54,009,15500US5487892009,"Brooke County (part), Windsor Heights village, West Virginia",491,459,4,14,3,3,0,8,0,8
ACSSF,2014e5,wv,000,0004,0003541,155,54,079,15500US5487988079,"Putnam County (part), Winfield town, West Virginia",2538,2303,5,13,12,0,0,205,0,205
ACSSF,2014e5,wv,000,0004,0003542,155,54,033,15500US5488276033,"Harrison County (part), Wolf Summit CDP, West Virginia",106,106,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003543,155,54,083,15500US5488324083,"Randolph County (part), Womelsdorf (Coalton) town, West Virginia",264,264,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003544,155,54,049,15500US5488708049,"Marion County (part), Worthington town, West Virginia",176,176,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003545,160,54,   ,16000US5400196,"Accoville CDP, West Virginia",460,460,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003546,160,54,   ,16000US5400364,"Addison (Webster Springs) town, West Virginia",1133,1119,0,0,0,0,0,14,0,14
ACSSF,2014e5,wv,000,0004,0003547,160,54,   ,16000US5400748,"Albright town, West Virginia",295,289,2,0,0,0,0,4,0,4
ACSSF,2014e5,wv,000,0004,0003548,160,54,   ,16000US5400772,"Alderson town, West Virginia",990,929,40,9,0,0,3,9,3,6
ACSSF,2014e5,wv,000,0004,0003549,160,54,   ,16000US5401396,"Alum Creek CDP, West Virginia",1832,1791,0,0,32,0,0,9,0,9
ACSSF,2014e5,wv,000,0004,0003550,160,54,   ,16000US5401660,"Amherstdale CDP, West Virginia",201,130,56,0,0,0,0,15,0,15
ACSSF,2014e5,wv,000,0004,0003551,160,54,   ,16000US5401780,"Anawalt town, West Virginia",212,196,16,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003552,160,54,   ,16000US5401900,"Anmoore town, West Virginia",866,768,98,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003553,160,54,   ,16000US5401996,"Ansted town, West Virginia",1593,1575,18,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003554,160,54,   ,16000US5402188,"Apple Grove CDP, West Virginia",183,183,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003555,160,54,   ,16000US5402260,"Arbovale CDP, West Virginia",210,210,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003556,160,54,   ,16000US5403292,"Athens town, West Virginia",1062,985,47,0,12,0,0,18,0,18
ACSSF,2014e5,wv,000,0004,0003557,160,54,   ,16000US5403364,"Auburn town, West Virginia",126,126,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003558,160,54,   ,16000US5403460,"Aurora CDP, West Virginia",221,221,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003559,160,54,   ,16000US5404204,"Bancroft town, West Virginia",534,534,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003560,160,54,   ,16000US5404276,"Barboursville village, West Virginia",4075,3811,177,6,77,0,1,3,0,3
ACSSF,2014e5,wv,000,0004,0003561,160,54,   ,16000US5404612,"Barrackville town, West Virginia",1250,1169,56,0,0,0,0,25,0,25
ACSSF,2014e5,wv,000,0004,0003562,160,54,   ,16000US5404732,"Bartley CDP, West Virginia",279,279,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003563,160,54,   ,16000US5404780,"Bartow CDP, West Virginia",68,68,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003564,160,54,   ,16000US5404876,"Bath (Berkeley Springs) town, West Virginia",673,647,11,1,12,0,0,2,2,0
ACSSF,2014e5,wv,000,0004,0003565,160,54,   ,16000US5404924,"Bayard town, West Virginia",448,448,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003566,160,54,   ,16000US5405068,"Beards Fork CDP, West Virginia",108,80,28,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003567,160,54,   ,16000US5405260,"Beaver CDP, West Virginia",1299,1299,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003568,160,54,   ,16000US5405332,"Beckley city, West Virginia",17529,11628,4488,107,686,30,242,348,2,346
ACSSF,2014e5,wv,000,0004,0003569,160,54,   ,16000US5405452,"Beech Bottom village, West Virginia",770,770,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003570,160,54,   ,16000US5405788,"Belington town, West Virginia",2145,2022,0,0,0,0,0,123,0,123
ACSSF,2014e5,wv,000,0004,0003571,160,54,   ,16000US5405836,"Belle town, West Virginia",1256,1109,5,2,3,0,0,137,0,137
ACSSF,2014e5,wv,000,0004,0003572,160,54,   ,16000US5406004,"Belmont city, West Virginia",1118,1058,0,2,0,0,0,58,21,37
ACSSF,2014e5,wv,000,0004,0003573,160,54,   ,16000US5406052,"Belva CDP, West Virginia",116,116,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003574,160,54,   ,16000US5406340,"Benwood city, West Virginia",1286,1212,60,0,0,0,4,10,0,10
ACSSF,2014e5,wv,000,0004,0003575,160,54,   ,16000US5406436,"Bergoo CDP, West Virginia",59,59,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003576,160,54,   ,16000US5406748,"Berwind CDP, West Virginia",544,544,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003577,160,54,   ,16000US5406844,"Bethany town, West Virginia",1147,1010,96,1,28,0,3,9,0,9
ACSSF,2014e5,wv,000,0004,0003578,160,54,   ,16000US5406940,"Bethlehem village, West Virginia",2616,2551,0,0,47,0,5,13,0,13
ACSSF,2014e5,wv,000,0004,0003579,160,54,   ,16000US5406988,"Beverly town, West Virginia",648,615,13,0,0,0,0,20,0,20
ACSSF,2014e5,wv,000,0004,0003580,160,54,   ,16000US5407204,"Big Chimney CDP, West Virginia",372,372,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003581,160,54,   ,16000US5407228,"Big Creek CDP, West Virginia",440,440,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003582,160,54,   ,16000US5407516,"Big Sandy CDP, West Virginia",109,109,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003583,160,54,   ,16000US5407756,"Birch River CDP, West Virginia",70,70,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003584,160,54,   ,16000US5408092,"Blacksville town, West Virginia",152,152,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003585,160,54,   ,16000US5408308,"Blennerhassett CDP, West Virginia",2893,2886,0,0,0,0,0,7,0,7
ACSSF,2014e5,wv,000,0004,0003586,160,54,   ,16000US5408524,"Bluefield city, West Virginia",10465,7841,2374,17,136,0,12,85,0,85
ACSSF,2014e5,wv,000,0004,0003587,160,54,   ,16000US5408764,"Bluewell CDP, West Virginia",2245,2153,90,0,0,0,0,2,0,2
ACSSF,2014e5,wv,000,0004,0003588,160,54,   ,16000US5408836,"Boaz CDP, West Virginia",1400,1393,0,0,0,0,0,7,0,7
ACSSF,2014e5,wv,000,0004,0003589,160,54,   ,16000US5408932,"Bolivar town, West Virginia",1162,1079,44,4,0,0,0,35,0,35
ACSSF,2014e5,wv,000,0004,0003590,160,54,   ,16000US5408956,"Bolt CDP, West Virginia",628,628,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003591,160,54,   ,16000US5409100,"Boomer CDP, West Virginia",926,881,29,0,4,0,0,12,0,12
ACSSF,2014e5,wv,000,0004,0003592,160,54,   ,16000US5409364,"Bowden CDP, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003593,160,54,   ,16000US5409676,"Bradley CDP, West Virginia",1905,1733,30,0,28,0,44,70,14,56
ACSSF,2014e5,wv,000,0004,0003594,160,54,   ,16000US5409700,"Bradshaw town, West Virginia",281,281,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003595,160,54,   ,16000US5409796,"Bramwell town, West Virginia",413,402,11,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003596,160,54,   ,16000US5409844,"Brandonville town, West Virginia",195,195,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003597,160,54,   ,16000US5409868,"Brandywine CDP, West Virginia",158,158,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003598,160,54,   ,16000US5409964,"Brenton CDP, West Virginia",159,159,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003599,160,54,   ,16000US5410180,"Bridgeport city, West Virginia",8316,7739,189,96,99,0,0,193,0,193
ACSSF,2014e5,wv,000,0004,0003600,160,54,   ,16000US5410420,"Brookhaven CDP, West Virginia",5412,5161,109,0,4,0,120,18,0,18
ACSSF,2014e5,wv,000,0004,0003601,160,54,   ,16000US5410852,"Bruceton Mills town, West Virginia",55,55,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003602,160,54,   ,16000US5410876,"Bruno CDP, West Virginia",804,804,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003603,160,54,   ,16000US5410948,"Brush Fork CDP, West Virginia",1309,1261,0,0,25,0,0,23,0,23
ACSSF,2014e5,wv,000,0004,0003604,160,54,   ,16000US5411188,"Buckhannon city, West Virginia",5646,5442,115,21,4,0,15,49,0,49
ACSSF,2014e5,wv,000,0004,0003605,160,54,   ,16000US5411212,"Bud CDP, West Virginia",334,245,89,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003606,160,54,   ,16000US5411284,"Buffalo town, West Virginia",1295,1289,0,0,0,0,0,6,0,6
ACSSF,2014e5,wv,000,0004,0003607,160,54,   ,16000US5411620,"Burlington CDP, West Virginia",205,201,2,0,0,0,0,2,0,2
ACSSF,2014e5,wv,000,0004,0003608,160,54,   ,16000US5411716,"Burnsville town, West Virginia",523,520,0,0,0,0,0,3,0,3
ACSSF,2014e5,wv,000,0004,0003609,160,54,   ,16000US5412124,"Cairo town, West Virginia",390,346,0,0,0,0,0,44,0,44
ACSSF,2014e5,wv,000,0004,0003610,160,54,   ,16000US5412436,"Camden-on-Gauley town, West Virginia",140,140,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003611,160,54,   ,16000US5412484,"Cameron city, West Virginia",1043,1015,0,0,12,0,3,13,0,13
ACSSF,2014e5,wv,000,0004,0003612,160,54,   ,16000US5413108,"Capon Bridge town, West Virginia",393,390,3,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003613,160,54,   ,16000US5413468,"Carolina CDP, West Virginia",318,318,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003614,160,54,   ,16000US5413525,"Carpendale town, West Virginia",900,895,0,0,0,0,0,5,0,5
ACSSF,2014e5,wv,000,0004,0003615,160,54,   ,16000US5413684,"Cass CDP, West Virginia",9,9,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003616,160,54,   ,16000US5413756,"Cassville CDP, West Virginia",708,708,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0003617,160,54,   ,16000US5413924,"Cedar Grove town, West Virginia",1082,775,7,0,0,0,0,300,0,300
