FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,"1, detached","1, attached",2,3 or 4,5 to 9,10 to 19,20 to 49,50 or more,Mobile home,"Boat, RV, van, etc."
ACSSF,2014e5,wv,000,0103,0003408,155,54,109,15500US5460364109,"Wyoming County (part), Oceana town, West Virginia",679,422,0,8,6,8,0,3,0,232,0
ACSSF,2014e5,wv,000,0103,0003409,155,54,045,15500US5460628045,"Logan County (part), Omar CDP, West Virginia",282,202,0,0,0,0,0,0,0,80,0
ACSSF,2014e5,wv,000,0103,0003410,155,54,095,15500US5461636095,"Tyler County (part), Paden City city, West Virginia",362,312,4,3,0,7,0,0,0,36,0
ACSSF,2014e5,wv,000,0103,0003411,155,54,103,15500US5461636103,"Wetzel County (part), Paden City city, West Virginia",943,702,0,17,23,43,0,5,0,153,0
ACSSF,2014e5,wv,000,0103,0003412,155,54,019,15500US5461660019,"Fayette County (part), Page CDP, West Virginia",114,114,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0103,0003413,155,54,047,15500US5461684047,"McDowell County (part), Pageton CDP, West Virginia",45,45,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0103,0003414,155,54,101,15500US5462044101,"Webster County (part), Parcoal CDP, West Virginia",41,39,0,0,0,0,0,0,0,2,0
ACSSF,2014e5,wv,000,0103,0003415,155,54,107,15500US5462140107,"Wood County (part), Parkersburg city, West Virginia",15448,11689,130,703,786,529,405,405,503,298,0
ACSSF,2014e5,wv,000,0103,0003416,155,54,093,15500US5462284093,"Tucker County (part), Parsons city, West Virginia",703,513,6,40,8,11,9,17,0,99,0
ACSSF,2014e5,wv,000,0103,0003417,155,54,065,15500US5462332065,"Morgan County (part), Paw Paw town, West Virginia",270,214,0,13,4,12,12,0,0,15,0
ACSSF,2014e5,wv,000,0103,0003418,155,54,019,15500US5462356019,"Fayette County (part), Pax town, West Virginia",114,98,0,2,0,0,0,0,0,14,0
ACSSF,2014e5,wv,000,0103,0003419,155,54,011,15500US5462488011,"Cabell County (part), Pea Ridge CDP, West Virginia",3283,1919,121,147,250,355,204,98,63,126,0
ACSSF,2014e5,wv,000,0103,0003420,155,54,085,15500US5462764085,"Ritchie County (part), Pennsboro city, West Virginia",567,475,0,13,5,44,0,0,0,30,0
ACSSF,2014e5,wv,000,0103,0003421,155,54,061,15500US5462788061,"Monongalia County (part), Pentress CDP, West Virginia",89,48,0,0,0,0,0,0,0,41,0
ACSSF,2014e5,wv,000,0103,0003422,155,54,023,15500US5462956023,"Grant County (part), Petersburg city, West Virginia",1245,845,21,29,93,125,0,4,5,123,0
ACSSF,2014e5,wv,000,0103,0003423,155,54,063,15500US5463052063,"Monroe County (part), Peterstown town, West Virginia",268,160,0,16,33,5,0,0,0,54,0
ACSSF,2014e5,wv,000,0103,0003424,155,54,001,15500US5463292001,"Barbour County (part), Philippi city, West Virginia",1568,1017,25,77,42,125,59,26,139,58,0
ACSSF,2014e5,wv,000,0103,0003425,155,54,083,15500US5463484083,"Randolph County (part), Pickens CDP, West Virginia",35,35,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0103,0003426,155,54,057,15500US5463604057,"Mineral County (part), Piedmont town, West Virginia",388,226,50,17,12,9,32,8,17,17,0
ACSSF,2014e5,wv,000,0103,0003427,155,54,039,15500US5463772039,"Kanawha County (part), Pinch CDP, West Virginia",1181,849,36,35,45,108,58,11,0,39,0
ACSSF,2014e5,wv,000,0103,0003428,155,54,103,15500US5463892103,"Wetzel County (part), Pine Grove town, West Virginia",306,220,0,32,0,26,0,3,0,25,0
ACSSF,2014e5,wv,000,0103,0003429,155,54,109,15500US5463940109,"Wyoming County (part), Pineville town, West Virginia",342,280,7,4,0,35,0,0,0,13,3
ACSSF,2014e5,wv,000,0103,0003430,155,54,081,15500US5463988081,"Raleigh County (part), Piney View CDP, West Virginia",534,482,0,0,0,0,0,0,0,52,0
ACSSF,2014e5,wv,000,0103,0003431,155,54,049,15500US5464228049,"Marion County (part), Pleasant Valley city, West Virginia",1593,1208,0,9,155,45,22,16,0,138,0
ACSSF,2014e5,wv,000,0103,0003432,155,54,079,15500US5464516079,"Putnam County (part), Poca town, West Virginia",469,411,5,0,12,13,7,0,0,21,0
ACSSF,2014e5,wv,000,0103,0003433,155,54,053,15500US5464708053,"Mason County (part), Point Pleasant city, West Virginia",2389,1772,0,199,43,200,45,28,53,49,0
ACSSF,2014e5,wv,000,0103,0003434,155,54,019,15500US5465284019,"Fayette County (part), Powellton CDP, West Virginia",243,228,0,0,0,0,0,0,0,15,0
ACSSF,2014e5,wv,000,0103,0003435,155,54,039,15500US5465356039,"Kanawha County (part), Pratt town, West Virginia",250,194,4,9,6,14,0,0,0,23,0
ACSSF,2014e5,wv,000,0103,0003436,155,54,099,15500US5465596099,"Wayne County (part), Prichard CDP, West Virginia",188,143,0,0,0,0,0,0,0,45,0
ACSSF,2014e5,wv,000,0103,0003437,155,54,019,15500US5465668019,"Fayette County (part), Prince CDP, West Virginia",76,49,0,0,0,0,0,0,0,27,0
ACSSF,2014e5,wv,000,0103,0003438,155,54,055,15500US5465692055,"Mercer County (part), Princeton city, West Virginia",3548,2474,158,138,119,116,199,0,120,224,0
ACSSF,2014e5,wv,000,0103,0003439,155,54,081,15500US5465836081,"Raleigh County (part), Prosperity CDP, West Virginia",900,729,13,33,33,0,0,41,0,51,0
ACSSF,2014e5,wv,000,0103,0003440,155,54,085,15500US5465956085,"Ritchie County (part), Pullman town, West Virginia",85,81,0,0,0,0,0,0,0,4,0
ACSSF,2014e5,wv,000,0103,0003441,155,54,025,15500US5466412025,"Greenbrier County (part), Quinwood town, West Virginia",150,136,0,0,0,0,0,0,0,14,0
ACSSF,2014e5,wv,000,0103,0003442,155,54,049,15500US5466460049,"Marion County (part), Rachel CDP, West Virginia",139,119,0,0,0,0,0,0,0,20,0
ACSSF,2014e5,wv,000,0103,0003443,155,54,005,15500US5466484005,"Boone County (part), Racine CDP, West Virginia",144,75,0,0,0,0,0,0,0,69,0
ACSSF,2014e5,wv,000,0103,0003444,155,54,025,15500US5466652025,"Greenbrier County (part), Rainelle town, West Virginia",808,626,6,15,63,45,9,4,0,40,0
ACSSF,2014e5,wv,000,0103,0003445,155,54,039,15500US5466892039,"Kanawha County (part), Rand CDP, West Virginia",620,433,0,22,6,19,24,0,0,116,0
ACSSF,2014e5,wv,000,0103,0003446,155,54,037,15500US5466988037,"Jefferson County (part), Ranson corporation, West Virginia",1912,1041,420,95,22,105,151,0,0,78,0
ACSSF,2014e5,wv,000,0103,0003447,155,54,035,15500US5467108035,"Jackson County (part), Ravenswood city, West Virginia",1768,1153,18,11,227,102,28,18,78,133,0
ACSSF,2014e5,wv,000,0103,0003448,155,54,047,15500US5467228047,"McDowell County (part), Raysal CDP, West Virginia",248,142,0,0,0,0,0,0,0,106,0
ACSSF,2014e5,wv,000,0103,0003449,155,54,103,15500US5467252103,"Wetzel County (part), Reader CDP, West Virginia",203,188,0,0,0,0,0,0,0,15,0
ACSSF,2014e5,wv,000,0103,0003450,155,54,059,15500US5467396059,"Mingo County (part), Red Jacket CDP, West Virginia",329,240,0,0,0,36,0,0,0,53,0
ACSSF,2014e5,wv,000,0103,0003451,155,54,077,15500US5467636077,"Preston County (part), Reedsville town, West Virginia",233,153,8,0,7,34,6,0,0,25,0
ACSSF,2014e5,wv,000,0103,0003452,155,54,087,15500US5467660087,"Roane County (part), Reedy town, West Virginia",70,64,0,0,0,0,0,0,0,6,0
ACSSF,2014e5,wv,000,0103,0003453,155,54,081,15500US5467996081,"Raleigh County (part), Rhodell town, West Virginia",106,76,0,0,0,0,0,0,0,30,0
ACSSF,2014e5,wv,000,0103,0003454,155,54,067,15500US5468116067,"Nicholas County (part), Richwood city, West Virginia",1329,998,9,46,61,79,7,43,0,86,0
ACSSF,2014e5,wv,000,0103,0003455,155,54,057,15500US5468260057,"Mineral County (part), Ridgeley town, West Virginia",427,302,19,40,16,15,15,0,0,18,2
ACSSF,2014e5,wv,000,0103,0003456,155,54,035,15500US5468596035,"Jackson County (part), Ripley city, West Virginia",1606,1078,0,67,208,119,21,0,29,84,0
ACSSF,2014e5,wv,000,0103,0003457,155,54,049,15500US5468908049,"Marion County (part), Rivesville town, West Virginia",463,373,9,40,19,8,0,0,0,14,0
ACSSF,2014e5,wv,000,0103,0003458,155,54,045,15500US5469100045,"Logan County (part), Robinette CDP, West Virginia",226,140,0,0,0,46,0,0,0,40,0
ACSSF,2014e5,wv,000,0103,0003459,155,54,047,15500US5469844047,"McDowell County (part), Roderfield CDP, West Virginia",54,43,0,11,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0103,0003460,155,54,027,15500US5470084027,"Hampshire County (part), Romney city, West Virginia",1039,545,0,50,81,177,27,58,5,96,0
ACSSF,2014e5,wv,000,0103,0003461,155,54,025,15500US5470156025,"Greenbrier County (part), Ronceverte city, West Virginia",852,667,0,40,97,24,0,0,0,24,0
ACSSF,2014e5,wv,000,0103,0003462,155,54,045,15500US5470468045,"Logan County (part), Rossmore CDP, West Virginia",143,53,0,0,0,0,0,0,0,90,0
ACSSF,2014e5,wv,000,0103,0003463,155,54,077,15500US5470588077,"Preston County (part), Rowlesburg town, West Virginia",349,262,4,0,31,7,0,0,0,45,0
ACSSF,2014e5,wv,000,0103,0003464,155,54,025,15500US5470828025,"Greenbrier County (part), Rupert town, West Virginia",489,348,0,13,19,9,17,17,0,66,0
ACSSF,2014e5,wv,000,0103,0003465,155,54,039,15500US5471212039,"Kanawha County (part), St. Albans city, West Virginia",5386,4222,251,228,195,237,80,13,85,75,0
ACSSF,2014e5,wv,000,0103,0003466,155,54,093,15500US5471284093,"Tucker County (part), St. George CDP, West Virginia",61,54,0,0,0,0,0,0,0,7,0
ACSSF,2014e5,wv,000,0103,0003467,155,54,073,15500US5471356073,"Pleasants County (part), St. Marys city, West Virginia",1011,774,6,47,27,50,14,0,0,93,0
ACSSF,2014e5,wv,000,0103,0003468,155,54,033,15500US5471380033,"Harrison County (part), Salem city, West Virginia",785,638,4,3,0,64,13,17,3,43,0
ACSSF,2014e5,wv,000,0103,0003469,155,54,011,15500US5471476011,"Cabell County (part), Salt Rock CDP, West Virginia",280,262,0,0,0,0,0,0,0,18,0
ACSSF,2014e5,wv,000,0103,0003470,155,54,021,15500US5471620021,"Gilmer County (part), Sand Fork town, West Virginia",71,61,0,4,0,0,0,0,0,6,0
ACSSF,2014e5,wv,000,0103,0003471,155,54,045,15500US5472004045,"Logan County (part), Sarah Ann CDP, West Virginia",188,110,0,0,0,0,0,0,0,78,0
ACSSF,2014e5,wv,000,0103,0003472,155,54,019,15500US5472292019,"Fayette County (part), Scarbro CDP, West Virginia",263,217,0,0,0,0,0,0,0,46,0
ACSSF,2014e5,wv,000,0103,0003473,155,54,081,15500US5473108081,"Raleigh County (part), Shady Spring CDP, West Virginia",1408,1024,16,25,16,0,0,11,0,316,0
ACSSF,2014e5,wv,000,0103,0003474,155,54,037,15500US5473252037,"Jefferson County (part), Shannondale CDP, West Virginia",1576,1519,13,0,15,0,0,0,0,29,0
ACSSF,2014e5,wv,000,0103,0003475,155,54,037,15500US5473444037,"Jefferson County (part), Shenandoah Junction CDP, West Virginia",229,117,20,0,0,0,0,0,0,92,0
ACSSF,2014e5,wv,000,0103,0003476,155,54,037,15500US5473468037,"Jefferson County (part), Shepherdstown town, West Virginia",500,269,32,47,53,50,38,0,0,11,0
ACSSF,2014e5,wv,000,0103,0003477,155,54,033,15500US5473636033,"Harrison County (part), Shinnston city, West Virginia",1182,900,16,48,34,104,17,0,0,63,0
ACSSF,2014e5,wv,000,0103,0003478,155,54,039,15500US5473876039,"Kanawha County (part), Shrewsbury CDP, West Virginia",288,242,0,0,0,0,0,0,0,46,0
ACSSF,2014e5,wv,000,0103,0003479,155,54,039,15500US5474356039,"Kanawha County (part), Sissonville CDP, West Virginia",2123,1414,41,0,32,147,0,0,0,489,0
ACSSF,2014e5,wv,000,0103,0003480,155,54,095,15500US5474380095,"Tyler County (part), Sistersville city, West Virginia",666,530,10,13,15,26,0,25,2,41,4
ACSSF,2014e5,wv,000,0103,0003481,155,54,019,15500US5474740019,"Fayette County (part), Smithers city, West Virginia",501,311,9,7,23,20,35,47,0,49,0
ACSSF,2014e5,wv,000,0103,0003482,155,54,039,15500US5474740039,"Kanawha County (part), Smithers city, West Virginia",0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0103,0003483,155,54,103,15500US5474788103,"Wetzel County (part), Smithfield town, West Virginia",105,83,0,0,1,5,0,1,0,15,0
ACSSF,2014e5,wv,000,0103,0003484,155,54,081,15500US5475172081,"Raleigh County (part), Sophia town, West Virginia",660,507,0,8,50,28,13,0,0,54,0
ACSSF,2014e5,wv,000,0103,0003485,155,54,039,15500US5475292039,"Kanawha County (part), South Charleston city, West Virginia",6801,4776,112,390,456,443,320,193,51,60,0
ACSSF,2014e5,wv,000,0103,0003486,155,54,033,15500US5475796033,"Harrison County (part), Spelter CDP, West Virginia",248,203,0,0,19,0,0,0,0,26,0
ACSSF,2014e5,wv,000,0103,0003487,155,54,087,15500US5475820087,"Roane County (part), Spencer city, West Virginia",1249,922,11,53,98,19,7,65,25,49,0
ACSSF,2014e5,wv,000,0103,0003488,155,54,027,15500US5476084027,"Hampshire County (part), Springfield CDP, West Virginia",235,158,0,0,0,0,0,0,0,77,0
ACSSF,2014e5,wv,000,0103,0003489,155,54,081,15500US5476444081,"Raleigh County (part), Stanaford CDP, West Virginia",652,571,0,0,0,0,0,0,0,81,0
ACSSF,2014e5,wv,000,0103,0003490,155,54,061,15500US5476516061,"Monongalia County (part), Star City town, West Virginia",1028,496,16,65,120,112,127,0,8,84,0
ACSSF,2014e5,wv,000,0103,0003491,155,54,045,15500US5476996045,"Logan County (part), Stollings CDP, West Virginia",190,157,0,0,0,0,0,0,0,33,0
ACSSF,2014e5,wv,000,0103,0003492,155,54,033,15500US5477188033,"Harrison County (part), Stonewood city, West Virginia",899,680,4,6,46,47,0,0,0,116,0
ACSSF,2014e5,wv,000,0103,0003493,155,54,067,15500US5477980067,"Nicholas County (part), Summersville city, West Virginia",1722,947,0,0,139,15,0,92,137,392,0
ACSSF,2014e5,wv,000,0103,0003494,155,54,007,15500US5478580007,"Braxton County (part), Sutton town, West Virginia",561,424,0,27,9,28,16,0,2,55,0
ACSSF,2014e5,wv,000,0103,0003495,155,54,045,15500US5478796045,"Logan County (part), Switzer CDP, West Virginia",330,281,0,0,0,0,26,0,0,23,0
ACSSF,2014e5,wv,000,0103,0003496,155,54,005,15500US5478964005,"Boone County (part), Sylvester town, West Virginia",62,49,0,0,8,0,0,0,0,5,0
ACSSF,2014e5,wv,000,0103,0003497,155,54,079,15500US5479545079,"Putnam County (part), Teays Valley CDP, West Virginia",5584,4124,291,20,19,461,197,141,63,268,0
ACSSF,2014e5,wv,000,0103,0003498,155,54,077,15500US5479708077,"Preston County (part), Terra Alta town, West Virginia",751,477,7,33,62,43,0,0,0,129,0
ACSSF,2014e5,wv,000,0103,0003499,155,54,093,15500US5480020093,"Tucker County (part), Thomas city, West Virginia",358,279,19,14,13,16,0,1,5,11,0
ACSSF,2014e5,wv,000,0103,0003500,155,54,019,15500US5480284019,"Fayette County (part), Thurmond town, West Virginia",18,18,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0103,0003501,155,54,067,15500US5480476067,"Nicholas County (part), Tioga CDP, West Virginia",25,25,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0103,0003502,155,54,039,15500US5480764039,"Kanawha County (part), Tornado CDP, West Virginia",480,418,0,0,0,0,0,0,0,62,0
ACSSF,2014e5,wv,000,0103,0003503,155,54,069,15500US5480932069,"Ohio County (part), Triadelphia town, West Virginia",433,263,2,14,34,16,9,0,0,95,0
ACSSF,2014e5,wv,000,0103,0003504,155,54,077,15500US5481268077,"Preston County (part), Tunnelton town, West Virginia",139,113,0,8,3,0,0,0,0,15,0
ACSSF,2014e5,wv,000,0103,0003505,155,54,005,15500US5481484005,"Boone County (part), Twilight CDP, West Virginia",83,61,0,0,0,0,0,0,0,22,0
ACSSF,2014e5,wv,000,0103,0003506,155,54,063,15500US5481940063,"Monroe County (part), Union town, West Virginia",376,298,0,5,0,5,36,12,0,20,0
ACSSF,2014e5,wv,000,0103,0003507,155,54,083,15500US5482564083,"Randolph County (part), Valley Bend CDP, West Virginia",167,131,0,0,0,0,0,0,0,36,0
ACSSF,2014e5,wv,000,0103,0003508,155,54,069,15500US5482732069,"Ohio County (part), Valley Grove village, West Virginia",165,126,0,0,9,6,0,0,0,24,0
ACSSF,2014e5,wv,000,0103,0003509,155,54,083,15500US5482756083,"Randolph County (part), Valley Head CDP, West Virginia",131,131,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0103,0003510,155,54,005,15500US5482852005,"Boone County (part), Van CDP, West Virginia",94,89,0,0,0,0,0,0,0,5,0
ACSSF,2014e5,wv,000,0103,0003511,155,54,045,15500US5483332045,"Logan County (part), Verdunville CDP, West Virginia",395,305,0,0,0,13,0,0,0,77,0
ACSSF,2014e5,wv,000,0103,0003512,155,54,107,15500US5483500107,"Wood County (part), Vienna city, West Virginia",5076,4250,0,253,72,199,124,6,118,54,0
ACSSF,2014e5,wv,000,0103,0003513,155,54,047,15500US5483764047,"McDowell County (part), Vivian CDP, West Virginia",30,30,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0103,0003514,155,54,033,15500US5484172033,"Harrison County (part), Wallace CDP, West Virginia",153,145,0,0,0,0,0,0,0,8,0
ACSSF,2014e5,wv,000,0103,0003515,155,54,047,15500US5484484047,"McDowell County (part), War city, West Virginia",403,303,9,17,6,0,0,0,6,62,0
ACSSF,2014e5,wv,000,0103,0003516,155,54,031,15500US5484580031,"Hardy County (part), Wardensville town, West Virginia",194,127,5,4,19,5,19,0,0,15,0
ACSSF,2014e5,wv,000,0103,0003517,155,54,107,15500US5484724107,"Wood County (part), Washington CDP, West Virginia",596,518,0,44,0,0,0,0,0,34,0
ACSSF,2014e5,wv,000,0103,0003518,155,54,107,15500US5484916107,"Wood County (part), Waverly CDP, West Virginia",127,95,0,0,0,0,0,0,0,32,0
ACSSF,2014e5,wv,000,0103,0003519,155,54,099,15500US5484940099,"Wayne County (part), Wayne town, West Virginia",898,565,0,29,26,12,6,18,56,186,0
ACSSF,2014e5,wv,000,0103,0003520,155,54,009,15500US5485156009,"Brooke County (part), Weirton city, West Virginia",1942,1415,16,77,18,137,76,143,43,17,0
ACSSF,2014e5,wv,000,0103,0003521,155,54,029,15500US5485156029,"Hancock County (part), Weirton city, West Virginia",7635,5978,222,367,514,189,256,55,34,20,0
ACSSF,2014e5,wv,000,0103,0003522,155,54,047,15500US5485228047,"McDowell County (part), Welch city, West Virginia",1229,842,14,6,52,42,55,5,120,93,0
ACSSF,2014e5,wv,000,0103,0003523,155,54,009,15500US5485324009,"Brooke County (part), Wellsburg city, West Virginia",1460,1050,59,122,50,118,0,52,0,9,0
ACSSF,2014e5,wv,000,0103,0003524,155,54,043,15500US5485804043,"Lincoln County (part), West Hamlin town, West Virginia",405,214,3,0,21,3,0,36,11,117,0
ACSSF,2014e5,wv,000,0103,0003525,155,54,069,15500US5485876069,"Ohio County (part), West Liberty town, West Virginia",308,169,0,31,18,37,23,0,0,30,0
ACSSF,2014e5,wv,000,0103,0003526,155,54,045,15500US5485900045,"Logan County (part), West Logan town, West Virginia",283,265,2,5,5,0,0,0,0,6,0
ACSSF,2014e5,wv,000,0103,0003527,155,54,033,15500US5485924033,"Harrison County (part), West Milford town, West Virginia",328,286,13,0,12,6,0,0,0,11,0
ACSSF,2014e5,wv,000,0103,0003528,155,54,041,15500US5485972041,"Lewis County (part), Weston city, West Virginia",1869,1391,35,28,121,64,12,56,55,107,0
ACSSF,2014e5,wv,000,0103,0003529,155,54,061,15500US5485996061,"Monongalia County (part), Westover city, West Virginia",2017,1445,45,134,150,80,65,6,13,79,0
ACSSF,2014e5,wv,000,0103,0003530,155,54,017,15500US5486116017,"Doddridge County (part), West Union town, West Virginia",521,439,3,17,4,6,31,0,0,21,0
ACSSF,2014e5,wv,000,0103,0003531,155,54,051,15500US5486452051,"Marshall County (part), Wheeling city, West Virginia",109,84,16,0,9,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0103,0003532,155,54,069,15500US5486452069,"Ohio County (part), Wheeling city, West Virginia",14661,9088,820,1159,1231,449,348,306,1061,199,0
ACSSF,2014e5,wv,000,0103,0003533,155,54,049,15500US5486620049,"Marion County (part), White Hall town, West Virginia",295,149,3,4,60,54,6,6,0,13,0
ACSSF,2014e5,wv,000,0103,0003534,155,54,025,15500US5486812025,"Greenbrier County (part), White Sulphur Springs city, West Virginia",1446,1161,15,48,78,54,33,0,8,49,0
ACSSF,2014e5,wv,000,0103,0003535,155,54,005,15500US5486836005,"Boone County (part), Whitesville town, West Virginia",325,162,0,16,31,28,6,36,7,39,0
ACSSF,2014e5,wv,000,0103,0003536,155,54,083,15500US5486932083,"Randolph County (part), Whitmer CDP, West Virginia",35,10,0,0,0,0,0,0,0,25,0
ACSSF,2014e5,wv,000,0103,0003537,155,54,057,15500US5487316057,"Mineral County (part), Wiley Ford CDP, West Virginia",403,339,0,12,0,0,0,0,0,52,0
ACSSF,2014e5,wv,000,0103,0003538,155,54,059,15500US5487508059,"Mingo County (part), Williamson city, West Virginia",1818,1134,52,176,40,158,103,12,98,45,0
ACSSF,2014e5,wv,000,0103,0003539,155,54,107,15500US5487556107,"Wood County (part), Williamstown city, West Virginia",1410,1056,80,50,140,12,0,10,0,62,0
ACSSF,2014e5,wv,000,0103,0003540,155,54,009,15500US5487892009,"Brooke County (part), Windsor Heights village, West Virginia",224,208,2,0,5,0,0,0,0,9,0
ACSSF,2014e5,wv,000,0103,0003541,155,54,079,15500US5487988079,"Putnam County (part), Winfield town, West Virginia",1056,792,33,0,6,58,36,80,4,47,0
ACSSF,2014e5,wv,000,0103,0003542,155,54,033,15500US5488276033,"Harrison County (part), Wolf Summit CDP, West Virginia",69,69,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0103,0003543,155,54,083,15500US5488324083,"Randolph County (part), Womelsdorf (Coalton) town, West Virginia",109,96,0,0,0,0,0,0,0,13,0
ACSSF,2014e5,wv,000,0103,0003544,155,54,049,15500US5488708049,"Marion County (part), Worthington town, West Virginia",102,90,0,0,8,0,0,0,0,4,0
ACSSF,2014e5,wv,000,0103,0003545,160,54,   ,16000US5400196,"Accoville CDP, West Virginia",171,73,0,0,0,0,0,0,0,98,0
ACSSF,2014e5,wv,000,0103,0003546,160,54,   ,16000US5400364,"Addison (Webster Springs) town, West Virginia",576,338,0,15,28,26,20,60,7,82,0
ACSSF,2014e5,wv,000,0103,0003547,160,54,   ,16000US5400748,"Albright town, West Virginia",119,87,0,0,7,0,0,0,0,25,0
ACSSF,2014e5,wv,000,0103,0003548,160,54,   ,16000US5400772,"Alderson town, West Virginia",603,479,0,4,27,56,0,0,0,32,5
ACSSF,2014e5,wv,000,0103,0003549,160,54,   ,16000US5401396,"Alum Creek CDP, West Virginia",858,706,0,12,0,0,0,0,0,140,0
ACSSF,2014e5,wv,000,0103,0003550,160,54,   ,16000US5401660,"Amherstdale CDP, West Virginia",116,67,0,9,0,11,0,0,0,29,0
ACSSF,2014e5,wv,000,0103,0003551,160,54,   ,16000US5401780,"Anawalt town, West Virginia",104,81,2,0,2,0,0,0,0,19,0
ACSSF,2014e5,wv,000,0103,0003552,160,54,   ,16000US5401900,"Anmoore town, West Virginia",370,216,18,0,0,59,16,3,0,58,0
ACSSF,2014e5,wv,000,0103,0003553,160,54,   ,16000US5401996,"Ansted town, West Virginia",728,532,18,15,19,14,0,0,0,130,0
ACSSF,2014e5,wv,000,0103,0003554,160,54,   ,16000US5402188,"Apple Grove CDP, West Virginia",123,46,0,0,0,0,0,0,0,77,0
ACSSF,2014e5,wv,000,0103,0003555,160,54,   ,16000US5402260,"Arbovale CDP, West Virginia",103,98,0,0,0,0,0,0,0,5,0
ACSSF,2014e5,wv,000,0103,0003556,160,54,   ,16000US5403292,"Athens town, West Virginia",327,228,5,19,35,11,29,0,0,0,0
ACSSF,2014e5,wv,000,0103,0003557,160,54,   ,16000US5403364,"Auburn town, West Virginia",62,50,3,0,0,0,0,0,0,9,0
ACSSF,2014e5,wv,000,0103,0003558,160,54,   ,16000US5403460,"Aurora CDP, West Virginia",88,88,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0103,0003559,160,54,   ,16000US5404204,"Bancroft town, West Virginia",249,161,3,0,4,0,3,0,0,71,7
ACSSF,2014e5,wv,000,0103,0003560,160,54,   ,16000US5404276,"Barboursville village, West Virginia",1760,1131,52,22,152,187,163,18,0,35,0
ACSSF,2014e5,wv,000,0103,0003561,160,54,   ,16000US5404612,"Barrackville town, West Virginia",598,528,10,13,9,0,0,0,0,38,0
ACSSF,2014e5,wv,000,0103,0003562,160,54,   ,16000US5404732,"Bartley CDP, West Virginia",140,128,0,0,0,0,0,0,0,12,0
ACSSF,2014e5,wv,000,0103,0003563,160,54,   ,16000US5404780,"Bartow CDP, West Virginia",62,39,0,7,0,9,0,0,0,7,0
ACSSF,2014e5,wv,000,0103,0003564,160,54,   ,16000US5404876,"Bath (Berkeley Springs) town, West Virginia",434,246,11,29,75,40,24,4,0,5,0
ACSSF,2014e5,wv,000,0103,0003565,160,54,   ,16000US5404924,"Bayard town, West Virginia",205,167,0,3,0,4,0,0,0,31,0
ACSSF,2014e5,wv,000,0103,0003566,160,54,   ,16000US5405068,"Beards Fork CDP, West Virginia",92,92,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0103,0003567,160,54,   ,16000US5405260,"Beaver CDP, West Virginia",705,584,0,0,48,0,0,0,0,73,0
ACSSF,2014e5,wv,000,0103,0003568,160,54,   ,16000US5405332,"Beckley city, West Virginia",8738,6517,242,213,440,418,278,107,376,147,0
ACSSF,2014e5,wv,000,0103,0003569,160,54,   ,16000US5405452,"Beech Bottom village, West Virginia",325,256,47,7,0,0,0,0,0,15,0
ACSSF,2014e5,wv,000,0103,0003570,160,54,   ,16000US5405788,"Belington town, West Virginia",842,709,16,13,14,9,10,0,0,68,3
ACSSF,2014e5,wv,000,0103,0003571,160,54,   ,16000US5405836,"Belle town, West Virginia",643,540,21,20,51,8,0,0,0,3,0
ACSSF,2014e5,wv,000,0103,0003572,160,54,   ,16000US5406004,"Belmont city, West Virginia",451,257,0,8,43,36,2,6,0,99,0
ACSSF,2014e5,wv,000,0103,0003573,160,54,   ,16000US5406052,"Belva CDP, West Virginia",62,49,0,0,0,0,0,0,0,13,0
ACSSF,2014e5,wv,000,0103,0003574,160,54,   ,16000US5406340,"Benwood city, West Virginia",744,498,57,35,64,42,6,34,2,6,0
ACSSF,2014e5,wv,000,0103,0003575,160,54,   ,16000US5406436,"Bergoo CDP, West Virginia",67,44,0,0,0,0,0,0,0,23,0
ACSSF,2014e5,wv,000,0103,0003576,160,54,   ,16000US5406748,"Berwind CDP, West Virginia",153,127,0,0,0,0,0,0,0,26,0
ACSSF,2014e5,wv,000,0103,0003577,160,54,   ,16000US5406844,"Bethany town, West Virginia",206,165,2,20,11,6,0,0,0,2,0
ACSSF,2014e5,wv,000,0103,0003578,160,54,   ,16000US5406940,"Bethlehem village, West Virginia",1089,922,5,52,9,29,25,0,0,47,0
ACSSF,2014e5,wv,000,0103,0003579,160,54,   ,16000US5406988,"Beverly town, West Virginia",345,180,6,13,18,59,32,0,2,35,0
