FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Family households:,Married-couple family,Other family:,"Male householder, no wife present","Female householder, no husband present",Nonfamily households:,Householder living alone,Householder not living alone
ACSSF,2012e5,wv,000,0036,0001987,080,54,049,08000US540499215464228020200,"Census Tract 202 (part), Pleasant Valley city (part), Middletown district, Marion County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0001988,080,54,049,08000US540499215499999020200,"Census Tract 202 (part), Remainder of Middletown district, Middletown district, Marion County, West Virginia",36,36,11,25,0,25,0,0,0
ACSSF,2012e5,wv,000,0036,0001989,080,54,049,08000US540499215499999020300,"Census Tract 203 (part), Remainder of Middletown district, Middletown district, Marion County, West Virginia",238,109,51,58,0,58,129,100,29
ACSSF,2012e5,wv,000,0036,0001990,080,54,049,08000US540499215499999020400,"Census Tract 204 (part), Remainder of Middletown district, Middletown district, Marion County, West Virginia",252,203,194,9,0,9,49,45,4
ACSSF,2012e5,wv,000,0036,0001991,080,54,049,08000US540499215499999020500,"Census Tract 205 (part), Remainder of Middletown district, Middletown district, Marion County, West Virginia",96,51,33,18,0,18,45,27,18
ACSSF,2012e5,wv,000,0036,0001992,080,54,049,08000US540499215499999020600,"Census Tract 206 (part), Remainder of Middletown district, Middletown district, Marion County, West Virginia",116,83,83,0,0,0,33,11,22
ACSSF,2012e5,wv,000,0036,0001993,080,54,049,08000US540499215499999020800,"Census Tract 208 (part), Remainder of Middletown district, Middletown district, Marion County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0001994,080,54,049,08000US540499215499999021200,"Census Tract 212 (part), Remainder of Middletown district, Middletown district, Marion County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0001995,080,54,049,08000US540499215499999021300,"Census Tract 213 (part), Remainder of Middletown district, Middletown district, Marion County, West Virginia",38,38,38,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0001996,080,54,049,08000US540499215499999021400,"Census Tract 214 (part), Remainder of Middletown district, Middletown district, Marion County, West Virginia",138,109,100,9,0,9,29,29,0
ACSSF,2012e5,wv,000,0036,0001997,080,54,049,08000US540499215499999021500,"Census Tract 215 (part), Remainder of Middletown district, Middletown district, Marion County, West Virginia",115,88,88,0,0,0,27,27,0
ACSSF,2012e5,wv,000,0036,0001998,080,54,049,08000US540499241826452020700,"Census Tract 207 (part), Fairmont city (part), Palatine district, Marion County, West Virginia",1092,650,428,222,38,184,442,396,46
ACSSF,2012e5,wv,000,0036,0001999,080,54,049,08000US540499241826452020800,"Census Tract 208 (part), Fairmont city (part), Palatine district, Marion County, West Virginia",255,168,119,49,33,16,87,71,16
ACSSF,2012e5,wv,000,0036,0002000,080,54,049,08000US540499241826452020900,"Census Tract 209 (part), Fairmont city (part), Palatine district, Marion County, West Virginia",26,0,0,0,0,0,26,26,0
ACSSF,2012e5,wv,000,0036,0002001,080,54,049,08000US540499241826452021100,"Census Tract 211 (part), Fairmont city (part), Palatine district, Marion County, West Virginia",856,596,470,126,57,69,260,251,9
ACSSF,2012e5,wv,000,0036,0002002,080,54,049,08000US540499241826452021200,"Census Tract 212 (part), Fairmont city (part), Palatine district, Marion County, West Virginia",138,127,68,59,0,59,11,0,11
ACSSF,2012e5,wv,000,0036,0002003,080,54,049,08000US540499241864228020800,"Census Tract 208 (part), Pleasant Valley city (part), Palatine district, Marion County, West Virginia",63,39,27,12,3,9,24,24,0
ACSSF,2012e5,wv,000,0036,0002004,080,54,049,08000US540499241864228020900,"Census Tract 209 (part), Pleasant Valley city (part), Palatine district, Marion County, West Virginia",1287,810,579,231,60,171,477,417,60
ACSSF,2012e5,wv,000,0036,0002005,080,54,049,08000US540499241886620021200,"Census Tract 212 (part), White Hall town, Palatine district, Marion County, West Virginia",290,159,128,31,5,26,131,112,19
ACSSF,2012e5,wv,000,0036,0002006,080,54,049,08000US540499241888708021200,"Census Tract 212 (part), Worthington town (part), Palatine district, Marion County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002007,080,54,049,08000US540499241899999020700,"Census Tract 207 (part), Remainder of Palatine district, Palatine district, Marion County, West Virginia",532,394,260,134,26,108,138,132,6
ACSSF,2012e5,wv,000,0036,0002008,080,54,049,08000US540499241899999020800,"Census Tract 208 (part), Remainder of Palatine district, Palatine district, Marion County, West Virginia",198,114,86,28,0,28,84,84,0
ACSSF,2012e5,wv,000,0036,0002009,080,54,049,08000US540499241899999020900,"Census Tract 209 (part), Remainder of Palatine district, Palatine district, Marion County, West Virginia",377,261,171,90,0,90,116,107,9
ACSSF,2012e5,wv,000,0036,0002010,080,54,049,08000US540499241899999021000,"Census Tract 210, Remainder of Palatine district, Palatine district, Marion County, West Virginia",1904,1440,1205,235,43,192,464,397,67
ACSSF,2012e5,wv,000,0036,0002011,080,54,049,08000US540499241899999021100,"Census Tract 211 (part), Remainder of Palatine district, Palatine district, Marion County, West Virginia",251,122,116,6,6,0,129,123,6
ACSSF,2012e5,wv,000,0036,0002012,080,54,049,08000US540499241899999021200,"Census Tract 212 (part), Remainder of Palatine district, Palatine district, Marion County, West Virginia",1753,1298,975,323,82,241,455,404,51
ACSSF,2012e5,wv,000,0036,0002013,080,54,049,08000US540499241899999021300,"Census Tract 213 (part), Remainder of Palatine district, Palatine district, Marion County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002014,080,54,049,08000US540499359413468021300,"Census Tract 213 (part), Carolina CDP, West Augusta district, Marion County, West Virginia",158,148,125,23,23,0,10,10,0
ACSSF,2012e5,wv,000,0036,0002015,080,54,049,08000US540499359426524021600,"Census Tract 216 (part), Fairview town, West Augusta district, Marion County, West Virginia",159,94,67,27,14,13,65,53,12
ACSSF,2012e5,wv,000,0036,0002016,080,54,049,08000US540499359426932021300,"Census Tract 213 (part), Farmington town, West Augusta district, Marion County, West Virginia",44,10,6,4,2,2,34,25,9
ACSSF,2012e5,wv,000,0036,0002017,080,54,049,08000US540499359426932021600,"Census Tract 216 (part), Farmington town, West Augusta district, Marion County, West Virginia",159,127,92,35,11,24,32,24,8
ACSSF,2012e5,wv,000,0036,0002018,080,54,049,08000US540499359432908021500,"Census Tract 215 (part), Grant Town town, West Augusta district, Marion County, West Virginia",222,143,109,34,8,26,79,77,2
ACSSF,2012e5,wv,000,0036,0002019,080,54,049,08000US540499359439676021300,"Census Tract 213 (part), Idamay CDP, West Augusta district, Marion County, West Virginia",108,76,64,12,0,12,32,32,0
ACSSF,2012e5,wv,000,0036,0002020,080,54,049,08000US540499359451100021600,"Census Tract 216 (part), Mannington city, West Augusta district, Marion County, West Virginia",205,154,90,64,52,12,51,46,5
ACSSF,2012e5,wv,000,0036,0002021,080,54,049,08000US540499359451100021700,"Census Tract 217 (part), Mannington city, West Augusta district, Marion County, West Virginia",519,357,243,114,30,84,162,134,28
ACSSF,2012e5,wv,000,0036,0002022,080,54,049,08000US540499359451100021800,"Census Tract 218 (part), Mannington city, West Augusta district, Marion County, West Virginia",46,46,46,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002023,080,54,049,08000US540499359455276021200,"Census Tract 212 (part), Monongah town, West Augusta district, Marion County, West Virginia",251,183,129,54,30,24,68,56,12
ACSSF,2012e5,wv,000,0036,0002024,080,54,049,08000US540499359455276021300,"Census Tract 213 (part), Monongah town, West Augusta district, Marion County, West Virginia",287,217,122,95,13,82,70,70,0
ACSSF,2012e5,wv,000,0036,0002025,080,54,049,08000US540499359466460021600,"Census Tract 216 (part), Rachel CDP, West Augusta district, Marion County, West Virginia",109,109,92,17,17,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002026,080,54,049,08000US540499359468908021500,"Census Tract 215 (part), Rivesville town, West Augusta district, Marion County, West Virginia",498,326,246,80,22,58,172,165,7
ACSSF,2012e5,wv,000,0036,0002027,080,54,049,08000US540499359488708021300,"Census Tract 213 (part), Worthington town (part), West Augusta district, Marion County, West Virginia",132,69,57,12,0,12,63,63,0
ACSSF,2012e5,wv,000,0036,0002028,080,54,049,08000US540499359488708021800,"Census Tract 218 (part), Worthington town (part), West Augusta district, Marion County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002029,080,54,049,08000US540499359499999020400,"Census Tract 204 (part), Remainder of West Augusta district, West Augusta district, Marion County, West Virginia",9,9,0,9,0,9,0,0,0
ACSSF,2012e5,wv,000,0036,0002030,080,54,049,08000US540499359499999020600,"Census Tract 206 (part), Remainder of West Augusta district, West Augusta district, Marion County, West Virginia",53,53,5,48,27,21,0,0,0
ACSSF,2012e5,wv,000,0036,0002031,080,54,049,08000US540499359499999021200,"Census Tract 212 (part), Remainder of West Augusta district, West Augusta district, Marion County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002032,080,54,049,08000US540499359499999021300,"Census Tract 213 (part), Remainder of West Augusta district, West Augusta district, Marion County, West Virginia",731,431,353,78,0,78,300,215,85
ACSSF,2012e5,wv,000,0036,0002033,080,54,049,08000US540499359499999021400,"Census Tract 214 (part), Remainder of West Augusta district, West Augusta district, Marion County, West Virginia",55,55,41,14,14,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002034,080,54,049,08000US540499359499999021500,"Census Tract 215 (part), Remainder of West Augusta district, West Augusta district, Marion County, West Virginia",548,424,344,80,22,58,124,87,37
ACSSF,2012e5,wv,000,0036,0002035,080,54,049,08000US540499359499999021600,"Census Tract 216 (part), Remainder of West Augusta district, West Augusta district, Marion County, West Virginia",1089,857,710,147,69,78,232,191,41
ACSSF,2012e5,wv,000,0036,0002036,080,54,049,08000US540499359499999021700,"Census Tract 217 (part), Remainder of West Augusta district, West Augusta district, Marion County, West Virginia",191,153,142,11,0,11,38,38,0
ACSSF,2012e5,wv,000,0036,0002037,080,54,049,08000US540499359499999021800,"Census Tract 218 (part), Remainder of West Augusta district, West Augusta district, Marion County, West Virginia",1053,743,587,156,47,109,310,278,32
ACSSF,2012e5,wv,000,0036,0002038,080,54,051,08000US540519078006340020500,"Census Tract 205, Benwood city, District 1, Marshall County, West Virginia",458,251,134,117,25,92,207,187,20
ACSSF,2012e5,wv,000,0036,0002039,080,54,051,08000US540519078006340020601,"Census Tract 206.01 (part), Benwood city, District 1, Marshall County, West Virginia",29,13,13,0,0,0,16,16,0
ACSSF,2012e5,wv,000,0036,0002040,080,54,051,08000US540519078006340021300,"Census Tract 213 (part), Benwood city, District 1, Marshall County, West Virginia",125,80,68,12,0,12,45,45,0
ACSSF,2012e5,wv,000,0036,0002041,080,54,051,08000US540519078050260020601,"Census Tract 206.01 (part), McMechen city, District 1, Marshall County, West Virginia",777,415,310,105,46,59,362,355,7
ACSSF,2012e5,wv,000,0036,0002042,080,54,051,08000US540519078050260021100,"Census Tract 211 (part), McMechen city, District 1, Marshall County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002043,080,54,051,08000US540519078086452020800,"Census Tract 208 (part), Wheeling city (part), District 1, Marshall County, West Virginia",142,128,95,33,8,25,14,14,0
ACSSF,2012e5,wv,000,0036,0002044,080,54,051,08000US540519078086452021300,"Census Tract 213 (part), Wheeling city (part), District 1, Marshall County, West Virginia",10,0,0,0,0,0,10,10,0
ACSSF,2012e5,wv,000,0036,0002045,080,54,051,08000US540519078099999020601,"Census Tract 206.01 (part), District Remainder of 1, District 1, Marshall County, West Virginia",175,162,162,0,0,0,13,13,0
ACSSF,2012e5,wv,000,0036,0002046,080,54,051,08000US540519078099999020800,"Census Tract 208 (part), District Remainder of 1, District 1, Marshall County, West Virginia",738,581,512,69,6,63,157,116,41
ACSSF,2012e5,wv,000,0036,0002047,080,54,051,08000US540519078099999020900,"Census Tract 209 (part), District Remainder of 1, District 1, Marshall County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002048,080,54,051,08000US540519078099999021000,"Census Tract 210 (part), District Remainder of 1, District 1, Marshall County, West Virginia",170,95,95,0,0,0,75,75,0
ACSSF,2012e5,wv,000,0036,0002049,080,54,051,08000US540519078099999021100,"Census Tract 211 (part), District Remainder of 1, District 1, Marshall County, West Virginia",304,230,167,63,3,60,74,48,26
ACSSF,2012e5,wv,000,0036,0002050,080,54,051,08000US540519078099999021300,"Census Tract 213 (part), District Remainder of 1, District 1, Marshall County, West Virginia",1552,1137,940,197,56,141,415,346,69
ACSSF,2012e5,wv,000,0036,0002051,080,54,051,08000US540519081656020020200,"Census Tract 202, Moundsville city, District 2, Marshall County, West Virginia",1030,565,485,80,47,33,465,435,30
ACSSF,2012e5,wv,000,0036,0002052,080,54,051,08000US540519081656020020900,"Census Tract 209 (part), Moundsville city, District 2, Marshall County, West Virginia",27,27,0,27,0,27,0,0,0
ACSSF,2012e5,wv,000,0036,0002053,080,54,051,08000US540519081656020021000,"Census Tract 210 (part), Moundsville city, District 2, Marshall County, West Virginia",1819,984,661,323,92,231,835,677,158
ACSSF,2012e5,wv,000,0036,0002054,080,54,051,08000US540519081656020021100,"Census Tract 211 (part), Moundsville city, District 2, Marshall County, West Virginia",1585,1024,579,445,173,272,561,523,38
ACSSF,2012e5,wv,000,0036,0002055,080,54,051,08000US540519081699999020900,"Census Tract 209 (part), District Remainder of 2, District 2, Marshall County, West Virginia",291,241,241,0,0,0,50,36,14
ACSSF,2012e5,wv,000,0036,0002056,080,54,051,08000US540519085212484020800,"Census Tract 208 (part), Cameron city, District 3, Marshall County, West Virginia",391,259,217,42,16,26,132,111,21
ACSSF,2012e5,wv,000,0036,0002057,080,54,051,08000US540519085231492020702,"Census Tract 207.02 (part), Glen Dale city, District 3, Marshall County, West Virginia",626,427,327,100,30,70,199,181,18
ACSSF,2012e5,wv,000,0036,0002058,080,54,051,08000US540519085231492021100,"Census Tract 211 (part), Glen Dale city, District 3, Marshall County, West Virginia",74,64,42,22,18,4,10,10,0
ACSSF,2012e5,wv,000,0036,0002059,080,54,051,08000US540519085299999020702,"Census Tract 207.02 (part), District Remainder of 3, District 3, Marshall County, West Virginia",2,2,2,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002060,080,54,051,08000US540519085299999020800,"Census Tract 208 (part), District Remainder of 3, District 3, Marshall County, West Virginia",566,400,339,61,45,16,166,154,12
ACSSF,2012e5,wv,000,0036,0002061,080,54,051,08000US540519085299999020900,"Census Tract 209 (part), District Remainder of 3, District 3, Marshall County, West Virginia",1750,1366,1140,226,94,132,384,349,35
ACSSF,2012e5,wv,000,0036,0002062,080,54,051,08000US540519085299999021000,"Census Tract 210 (part), District Remainder of 3, District 3, Marshall County, West Virginia",953,649,517,132,64,68,304,218,86
ACSSF,2012e5,wv,000,0036,0002063,080,54,051,08000US540519085299999021100,"Census Tract 211 (part), District Remainder of 3, District 3, Marshall County, West Virginia",415,337,315,22,0,22,78,59,19
ACSSF,2012e5,wv,000,0036,0002064,080,54,051,08000US540519085299999021300,"Census Tract 213 (part), District Remainder of 3, District 3, Marshall County, West Virginia",59,31,31,0,0,0,28,18,10
ACSSF,2012e5,wv,000,0036,0002065,080,54,053,08000US540539004899999955101,"Census Tract 9551.01 (part), Arbuckle district, Arbuckle district, Mason County, West Virginia",97,97,73,24,0,24,0,0,0
ACSSF,2012e5,wv,000,0036,0002066,080,54,053,08000US540539004899999955102,"Census Tract 9551.02 (part), Arbuckle district, Arbuckle district, Mason County, West Virginia",280,243,172,71,50,21,37,37,0
ACSSF,2012e5,wv,000,0036,0002067,080,54,053,08000US540539061202188955101,"Census Tract 9551.01 (part), Apple Grove CDP (part), Clendenin district, Mason County, West Virginia",7,7,7,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002068,080,54,053,08000US540539061202188955102,"Census Tract 9551.02 (part), Apple Grove CDP (part), Clendenin district, Mason County, West Virginia",57,19,19,0,0,0,38,38,0
ACSSF,2012e5,wv,000,0036,0002069,080,54,053,08000US540539061229716955101,"Census Tract 9551.01 (part), Gallipolis Ferry CDP, Clendenin district, Mason County, West Virginia",444,345,263,82,37,45,99,89,10
ACSSF,2012e5,wv,000,0036,0002070,080,54,053,08000US540539061236436955101,"Census Tract 9551.01 (part), Henderson town, Clendenin district, Mason County, West Virginia",84,51,41,10,2,8,33,30,3
ACSSF,2012e5,wv,000,0036,0002071,080,54,053,08000US540539061299999955101,"Census Tract 9551.01 (part), Remainder of Clendenin district, Clendenin district, Mason County, West Virginia",446,337,244,93,28,65,109,87,22
ACSSF,2012e5,wv,000,0036,0002072,080,54,053,08000US540539061299999955102,"Census Tract 9551.02 (part), Remainder of Clendenin district, Clendenin district, Mason County, West Virginia",488,285,256,29,0,29,203,110,93
ACSSF,2012e5,wv,000,0036,0002073,080,54,053,08000US540539064846300954900,"Census Tract 9549 (part), Leon town, Cologne district, Mason County, West Virginia",55,41,35,6,2,4,14,11,3
ACSSF,2012e5,wv,000,0036,0002074,080,54,053,08000US540539064899999954802,"Census Tract 9548.02 (part), Remainder of Cologne district, Cologne district, Mason County, West Virginia",39,39,6,33,22,11,0,0,0
ACSSF,2012e5,wv,000,0036,0002075,080,54,053,08000US540539064899999954900,"Census Tract 9549 (part), Remainder of Cologne district, Cologne district, Mason County, West Virginia",594,371,266,105,18,87,223,203,20
ACSSF,2012e5,wv,000,0036,0002076,080,54,053,08000US540539066099999954802,"Census Tract 9548.02 (part), Cooper district, Cooper district, Mason County, West Virginia",333,255,179,76,10,66,78,71,7
ACSSF,2012e5,wv,000,0036,0002077,080,54,053,08000US540539066099999954900,"Census Tract 9549 (part), Cooper district, Cooper district, Mason County, West Virginia",401,310,283,27,0,27,91,49,42
ACSSF,2012e5,wv,000,0036,0002078,080,54,053,08000US540539126035500954801,"Census Tract 9548.01 (part), Hartford City town (part), Graham district, Mason County, West Virginia",18,13,4,9,0,9,5,0,5
ACSSF,2012e5,wv,000,0036,0002079,080,54,053,08000US540539126035500954802,"Census Tract 9548.02 (part), Hartford City town (part), Graham district, Mason County, West Virginia",113,89,77,12,6,6,24,24,0
ACSSF,2012e5,wv,000,0036,0002080,080,54,053,08000US540539126058564954802,"Census Tract 9548.02 (part), New Haven town, Graham district, Mason County, West Virginia",706,462,343,119,19,100,244,235,9
ACSSF,2012e5,wv,000,0036,0002081,080,54,053,08000US540539126099999954801,"Census Tract 9548.01 (part), Remainder of Graham district, Graham district, Mason County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002082,080,54,053,08000US540539126099999954802,"Census Tract 9548.02 (part), Remainder of Graham district, Graham district, Mason County, West Virginia",338,265,213,52,29,23,73,60,13
ACSSF,2012e5,wv,000,0036,0002083,080,54,053,08000US540539151202188955102,"Census Tract 9551.02 (part), Apple Grove CDP (part), Hannan district, Mason County, West Virginia",10,10,10,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002084,080,54,053,08000US540539151299999955102,"Census Tract 9551.02 (part), Remainder of Hannan district, Hannan district, Mason County, West Virginia",918,576,496,80,0,80,342,305,37
ACSSF,2012e5,wv,000,0036,0002085,080,54,053,08000US540539186064708954900,"Census Tract 9549 (part), Point Pleasant city (part), Lewis district, Mason County, West Virginia",89,89,40,49,23,26,0,0,0
ACSSF,2012e5,wv,000,0036,0002086,080,54,053,08000US540539186064708955000,"Census Tract 9550 (part), Point Pleasant city (part), Lewis district, Mason County, West Virginia",1580,965,767,198,9,189,615,528,87
ACSSF,2012e5,wv,000,0036,0002087,080,54,053,08000US540539186099999954802,"Census Tract 9548.02 (part), Remainder of Lewis district, Lewis district, Mason County, West Virginia",57,57,57,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002088,080,54,053,08000US540539186099999954900,"Census Tract 9549 (part), Remainder of Lewis district, Lewis district, Mason County, West Virginia",457,314,286,28,0,28,143,143,0
ACSSF,2012e5,wv,000,0036,0002089,080,54,053,08000US540539186099999955000,"Census Tract 9550 (part), Remainder of Lewis district, Lewis district, Mason County, West Virginia",115,96,60,36,0,36,19,19,0
ACSSF,2012e5,wv,000,0036,0002090,080,54,053,08000US540539265264708955000,"Census Tract 9550 (part), Point Pleasant city (part), Robinson district, Mason County, West Virginia",104,66,66,0,0,0,38,38,0
ACSSF,2012e5,wv,000,0036,0002091,080,54,053,08000US540539265299999954801,"Census Tract 9548.01 (part), Remainder of Robinson district, Robinson district, Mason County, West Virginia",39,8,8,0,0,0,31,31,0
ACSSF,2012e5,wv,000,0036,0002092,080,54,053,08000US540539265299999954802,"Census Tract 9548.02 (part), Remainder of Robinson district, Robinson district, Mason County, West Virginia",27,27,27,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002093,080,54,053,08000US540539265299999954900,"Census Tract 9549 (part), Remainder of Robinson district, Robinson district, Mason County, West Virginia",749,465,354,111,0,111,284,265,19
ACSSF,2012e5,wv,000,0036,0002094,080,54,053,08000US540539265299999955000,"Census Tract 9550 (part), Remainder of Robinson district, Robinson district, Mason County, West Virginia",249,109,66,43,0,43,140,48,92
ACSSF,2012e5,wv,000,0036,0002095,080,54,053,08000US540539326499999954900,"Census Tract 9549 (part), Union district, Union district, Mason County, West Virginia",446,374,324,50,0,50,72,64,8
ACSSF,2012e5,wv,000,0036,0002096,080,54,053,08000US540539343235500954801,"Census Tract 9548.01 (part), Hartford City town (part), Waggener district, Mason County, West Virginia",126,96,51,45,12,33,30,25,5
ACSSF,2012e5,wv,000,0036,0002097,080,54,053,08000US540539343235500954802,"Census Tract 9548.02 (part), Hartford City town (part), Waggener district, Mason County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002098,080,54,053,08000US540539343252180954801,"Census Tract 9548.01 (part), Mason town, Waggener district, Mason County, West Virginia",447,310,176,134,25,109,137,123,14
ACSSF,2012e5,wv,000,0036,0002099,080,54,053,08000US540539343299999954801,"Census Tract 9548.01 (part), Remainder of Waggener district, Waggener district, Mason County, West Virginia",430,259,178,81,0,81,171,131,40
ACSSF,2012e5,wv,000,0036,0002100,080,54,053,08000US540539343299999954802,"Census Tract 9548.02 (part), Remainder of Waggener district, Waggener district, Mason County, West Virginia",38,38,38,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002101,080,54,055,08000US540559090008524001900,"Census Tract 19 (part), Bluefield city (part), District I, Mercer County, West Virginia",650,296,129,167,51,116,354,340,14
ACSSF,2012e5,wv,000,0036,0002102,080,54,055,08000US540559090008524002000,"Census Tract 20 (part), Bluefield city (part), District I, Mercer County, West Virginia",773,400,268,132,28,104,373,326,47
ACSSF,2012e5,wv,000,0036,0002103,080,54,055,08000US540559090008524002100,"Census Tract 21, Bluefield city (part), District I, Mercer County, West Virginia",1374,854,722,132,22,110,520,449,71
ACSSF,2012e5,wv,000,0036,0002104,080,54,055,08000US540559090008524002200,"Census Tract 22 (part), Bluefield city (part), District I, Mercer County, West Virginia",1949,1231,1011,220,9,211,718,684,34
ACSSF,2012e5,wv,000,0036,0002105,080,54,055,08000US540559090008524002300,"Census Tract 23 (part), Bluefield city (part), District I, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002106,080,54,055,08000US540559090008524002400,"Census Tract 24 (part), Bluefield city (part), District I, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002107,080,54,055,08000US540559090008764001700,"Census Tract 17 (part), Bluewell CDP, District I, Mercer County, West Virginia",901,556,455,101,39,62,345,246,99
ACSSF,2012e5,wv,000,0036,0002108,080,54,055,08000US540559090009796001600,"Census Tract 16 (part), Bramwell town, District I, Mercer County, West Virginia",156,121,74,47,9,38,35,35,0
ACSSF,2012e5,wv,000,0036,0002109,080,54,055,08000US540559090009796001700,"Census Tract 17 (part), Bramwell town, District I, Mercer County, West Virginia",33,33,25,8,4,4,0,0,0
ACSSF,2012e5,wv,000,0036,0002110,080,54,055,08000US540559090010948001700,"Census Tract 17 (part), Brush Fork CDP, District I, Mercer County, West Virginia",176,110,24,86,31,55,66,48,18
ACSSF,2012e5,wv,000,0036,0002111,080,54,055,08000US540559090010948001900,"Census Tract 19 (part), Brush Fork CDP, District I, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002112,080,54,055,08000US540559090010948002000,"Census Tract 20 (part), Brush Fork CDP, District I, Mercer County, West Virginia",253,177,126,51,7,44,76,46,30
ACSSF,2012e5,wv,000,0036,0002113,080,54,055,08000US540559090099999001600,"Census Tract 16 (part), District Remainder of I, District I, Mercer County, West Virginia",226,169,163,6,0,6,57,57,0
ACSSF,2012e5,wv,000,0036,0002114,080,54,055,08000US540559090099999001700,"Census Tract 17 (part), District Remainder of I, District I, Mercer County, West Virginia",977,677,510,167,30,137,300,196,104
ACSSF,2012e5,wv,000,0036,0002115,080,54,055,08000US540559090099999001800,"Census Tract 18 (part), District Remainder of I, District I, Mercer County, West Virginia",142,105,92,13,0,13,37,37,0
ACSSF,2012e5,wv,000,0036,0002116,080,54,055,08000US540559090099999001900,"Census Tract 19 (part), District Remainder of I, District I, Mercer County, West Virginia",70,36,36,0,0,0,34,34,0
ACSSF,2012e5,wv,000,0036,0002117,080,54,055,08000US540559090099999002000,"Census Tract 20 (part), District Remainder of I, District I, Mercer County, West Virginia",61,44,23,21,21,0,17,17,0
ACSSF,2012e5,wv,000,0036,0002118,080,54,055,08000US540559090099999002200,"Census Tract 22 (part), District Remainder of I, District I, Mercer County, West Virginia",171,96,86,10,0,10,75,75,0
ACSSF,2012e5,wv,000,0036,0002119,080,54,055,08000US540559090099999002300,"Census Tract 23 (part), District Remainder of I, District I, Mercer County, West Virginia",140,120,107,13,0,13,20,20,0
ACSSF,2012e5,wv,000,0036,0002120,080,54,055,08000US540559090099999002400,"Census Tract 24 (part), District Remainder of I, District I, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2012e5,wv,000,0036,0002121,080,54,055,08000US540559091265692001200,"Census Tract 12 (part), Princeton city (part), District II, Mercer County, West Virginia",122,68,42,26,0,26,54,54,0
ACSSF,2012e5,wv,000,0036,0002122,080,54,055,08000US540559091265692001300,"Census Tract 13 (part), Princeton city (part), District II, Mercer County, West Virginia",1317,735,448,287,103,184,582,465,117
ACSSF,2012e5,wv,000,0036,0002123,080,54,055,08000US540559091265692001400,"Census Tract 14 (part), Princeton city (part), District II, Mercer County, West Virginia",943,540,451,89,42,47,403,363,40
ACSSF,2012e5,wv,000,0036,0002124,080,54,055,08000US540559091265692001500,"Census Tract 15 (part), Princeton city (part), District II, Mercer County, West Virginia",218,177,149,28,0,28,41,41,0
ACSSF,2012e5,wv,000,0036,0002125,080,54,055,08000US540559091265692001800,"Census Tract 18 (part), Princeton city (part), District II, Mercer County, West Virginia",80,20,0,20,20,0,60,33,27
ACSSF,2012e5,wv,000,0036,0002126,080,54,055,08000US540559091265692002300,"Census Tract 23 (part), Princeton city (part), District II, Mercer County, West Virginia",176,133,105,28,0,28,43,30,13
ACSSF,2012e5,wv,000,0036,0002127,080,54,055,08000US540559091299999001000,"Census Tract 10 (part), District Remainder of II, District II, Mercer County, West Virginia",105,79,47,32,0,32,26,26,0
ACSSF,2012e5,wv,000,0036,0002128,080,54,055,08000US540559091299999001200,"Census Tract 12 (part), District Remainder of II, District II, Mercer County, West Virginia",1341,889,684,205,56,149,452,406,46
ACSSF,2012e5,wv,000,0036,0002129,080,54,055,08000US540559091299999001300,"Census Tract 13 (part), District Remainder of II, District II, Mercer County, West Virginia",347,217,172,45,36,9,130,99,31
