FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more"
ACSSF,2014e5,wv,000,0058,0003283,155,54,019,15500US5431732019,"Fayette County (part), Glen Ferris CDP, West Virginia",75,0,22,0,8,0,21,0,0,0,16,8,0,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003284,155,54,109,15500US5431756109,"Wyoming County (part), Glen Fork CDP, West Virginia",206,32,0,6,27,0,15,0,14,34,0,19,46,13,0,0,0
ACSSF,2014e5,wv,000,0058,0003285,155,54,019,15500US5431876019,"Fayette County (part), Glen Jean CDP, West Virginia",119,0,0,43,28,0,27,0,0,0,0,12,0,9,0,0,0
ACSSF,2014e5,wv,000,0058,0003286,155,54,021,15500US5432044021,"Gilmer County (part), Glenville town, West Virginia",575,89,34,63,74,24,75,23,39,8,30,34,50,10,13,6,3
ACSSF,2014e5,wv,000,0058,0003287,155,54,081,15500US5432068081,"Raleigh County (part), Glen White CDP, West Virginia",195,58,0,34,0,0,12,0,0,0,0,54,0,37,0,0,0
ACSSF,2014e5,wv,000,0058,0003288,155,54,091,15500US5432716091,"Taylor County (part), Grafton city, West Virginia",2198,348,213,201,236,162,127,219,69,116,188,85,147,34,35,0,18
ACSSF,2014e5,wv,000,0058,0003289,155,54,013,15500US5432884013,"Calhoun County (part), Grantsville town, West Virginia",249,27,27,13,19,37,14,11,14,4,5,47,24,7,0,0,0
ACSSF,2014e5,wv,000,0058,0003290,155,54,049,15500US5432908049,"Marion County (part), Grant Town town, West Virginia",208,16,8,25,14,26,2,9,15,6,24,24,17,11,3,5,3
ACSSF,2014e5,wv,000,0058,0003291,155,54,061,15500US5432932061,"Monongalia County (part), Granville town, West Virginia",653,56,62,68,37,46,82,30,63,19,49,32,87,12,0,10,0
ACSSF,2014e5,wv,000,0058,0003292,155,54,065,15500US5433100065,"Morgan County (part), Great Cacapon CDP, West Virginia",119,11,0,0,10,26,28,19,0,0,0,16,9,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003293,155,54,075,15500US5433124075,"Pocahontas County (part), Green Bank CDP, West Virginia",31,0,0,0,0,0,0,0,0,0,8,10,0,13,0,0,0
ACSSF,2014e5,wv,000,0058,0003294,155,54,027,15500US5433436027,"Hampshire County (part), Green Spring CDP, West Virginia",144,33,0,27,9,0,0,13,6,16,24,10,6,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003295,155,54,005,15500US5433580005,"Boone County (part), Greenview CDP, West Virginia",89,62,0,7,0,0,17,0,0,0,0,3,0,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003296,155,54,033,15500US5434180033,"Harrison County (part), Gypsy CDP, West Virginia",162,30,7,29,0,26,20,5,8,0,37,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003297,155,54,093,15500US5434492093,"Tucker County (part), Hambleton town, West Virginia",118,22,10,21,7,4,0,5,6,5,12,15,7,0,2,2,0
ACSSF,2014e5,wv,000,0058,0003298,155,54,043,15500US5434516043,"Lincoln County (part), Hamlin town, West Virginia",544,76,54,47,21,51,20,30,16,0,52,36,30,47,32,15,17
ACSSF,2014e5,wv,000,0058,0003299,155,54,039,15500US5434756039,"Kanawha County (part), Handley town, West Virginia",109,7,2,8,17,10,12,6,5,9,5,7,9,5,7,0,0
ACSSF,2014e5,wv,000,0058,0003300,155,54,083,15500US5435092083,"Randolph County (part), Harman town, West Virginia",51,9,4,3,3,1,6,9,0,0,6,8,2,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003301,155,54,037,15500US5435284037,"Jefferson County (part), Harpers Ferry town, West Virginia",133,15,1,3,0,7,4,0,0,7,12,13,11,13,22,11,14
ACSSF,2014e5,wv,000,0058,0003302,155,54,085,15500US5435428085,"Ritchie County (part), Harrisville town, West Virginia",791,68,77,43,52,65,24,41,39,54,54,91,90,48,21,8,16
ACSSF,2014e5,wv,000,0058,0003303,155,54,053,15500US5435500053,"Mason County (part), Hartford City town, West Virginia",263,20,31,24,34,22,19,23,11,19,10,24,19,7,0,0,0
ACSSF,2014e5,wv,000,0058,0003304,155,54,043,15500US5435596043,"Lincoln County (part), Harts CDP, West Virginia",261,26,0,52,52,13,0,18,0,0,36,22,28,7,7,0,0
ACSSF,2014e5,wv,000,0058,0003305,155,54,003,15500US5436220003,"Berkeley County (part), Hedgesville town, West Virginia",98,1,2,2,2,13,3,1,6,5,13,13,20,10,7,0,0
ACSSF,2014e5,wv,000,0058,0003306,155,54,081,15500US5436292081,"Raleigh County (part), Helen CDP, West Virginia",50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003307,155,54,083,15500US5436340083,"Randolph County (part), Helvetia CDP, West Virginia",15,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003308,155,54,053,15500US5436436053,"Mason County (part), Henderson town, West Virginia",70,9,9,13,7,4,0,10,5,0,10,1,2,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003309,155,54,093,15500US5436460093,"Tucker County (part), Hendricks town, West Virginia",116,11,10,9,7,3,6,11,7,2,11,21,13,3,0,2,0
ACSSF,2014e5,wv,000,0058,0003310,155,54,045,15500US5436484045,"Logan County (part), Henlawson CDP, West Virginia",74,0,0,0,0,20,0,0,27,0,0,0,0,27,0,0,0
ACSSF,2014e5,wv,000,0058,0003311,155,54,033,15500US5436628033,"Harrison County (part), Hepzibah CDP, West Virginia",223,19,10,0,12,12,0,26,0,29,0,49,39,12,0,15,0
ACSSF,2014e5,wv,000,0058,0003312,155,54,019,15500US5437036019,"Fayette County (part), Hico CDP, West Virginia",30,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,9
ACSSF,2014e5,wv,000,0058,0003313,155,54,075,15500US5437372075,"Pocahontas County (part), Hillsboro town, West Virginia",119,25,19,17,5,15,5,12,7,3,3,4,4,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003314,155,54,019,15500US5437444019,"Fayette County (part), Hilltop CDP, West Virginia",190,0,0,37,55,32,13,14,0,0,30,9,0,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003315,155,54,089,15500US5437636089,"Summers County (part), Hinton city, West Virginia",1328,198,132,167,102,67,153,64,60,52,97,102,62,19,15,32,6
ACSSF,2014e5,wv,000,0058,0003316,155,54,045,15500US5437948045,"Logan County (part), Holden CDP, West Virginia",239,0,11,14,26,13,0,0,0,15,23,55,38,31,0,0,13
ACSSF,2014e5,wv,000,0058,0003317,155,54,079,15500US5438260079,"Putnam County (part), Hometown CDP, West Virginia",197,20,0,16,0,38,0,0,0,0,33,49,41,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003318,155,54,009,15500US5438476009,"Brooke County (part), Hooverson Heights CDP, West Virginia",989,40,79,66,87,100,58,36,41,25,117,108,143,40,30,19,0
ACSSF,2014e5,wv,000,0058,0003319,155,54,103,15500US5439340103,"Wetzel County (part), Hundred town, West Virginia",116,15,9,0,7,16,8,5,0,1,16,10,12,16,1,0,0
ACSSF,2014e5,wv,000,0058,0003320,155,54,075,15500US5439412075,"Pocahontas County (part), Huntersville CDP, West Virginia",65,0,0,9,0,11,0,0,0,0,24,15,0,0,6,0,0
ACSSF,2014e5,wv,000,0058,0003321,155,54,011,15500US5439460011,"Cabell County (part), Huntington city, West Virginia",19534,3708,2240,1929,1300,951,950,795,1090,724,1155,1347,1415,725,368,284,553
ACSSF,2014e5,wv,000,0058,0003322,155,54,099,15500US5439460099,"Wayne County (part), Huntington city, West Virginia",1614,152,114,225,109,95,55,100,111,105,118,126,138,103,34,29,0
ACSSF,2014e5,wv,000,0058,0003323,155,54,079,15500US5439532079,"Putnam County (part), Hurricane city, West Virginia",2407,121,185,115,87,140,222,51,113,75,187,186,289,201,66,165,204
ACSSF,2014e5,wv,000,0058,0003324,155,54,083,15500US5439628083,"Randolph County (part), Huttonsville town, West Virginia",91,14,7,3,14,8,9,12,6,0,6,9,3,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003325,155,54,047,15500US5439652047,"McDowell County (part), Iaeger town, West Virginia",114,32,11,15,11,12,10,2,0,6,7,4,0,4,0,0,0
ACSSF,2014e5,wv,000,0058,0003326,155,54,049,15500US5439676049,"Marion County (part), Idamay CDP, West Virginia",116,0,0,15,0,13,0,0,30,0,0,26,20,0,12,0,0
ACSSF,2014e5,wv,000,0058,0003327,155,54,003,15500US5440204003,"Berkeley County (part), Inwood CDP, West Virginia",856,55,84,8,23,36,16,56,32,17,98,176,87,43,30,61,34
ACSSF,2014e5,wv,000,0058,0003328,155,54,109,15500US5440444109,"Wyoming County (part), Itmann CDP, West Virginia",109,35,12,12,17,0,0,0,21,0,0,0,12,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003329,155,54,103,15500US5440636103,"Wetzel County (part), Jacksonburg CDP, West Virginia",51,0,0,0,9,10,0,0,14,0,0,8,10,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003330,155,54,041,15500US5440828041,"Lewis County (part), Jane Lew town, West Virginia",211,12,15,3,33,19,35,8,14,5,12,25,11,13,2,1,3
ACSSF,2014e5,wv,000,0058,0003331,155,54,039,15500US5441010039,"Kanawha County (part), Jefferson CDP, West Virginia",253,29,9,40,38,30,24,5,19,0,17,19,15,8,0,0,0
ACSSF,2014e5,wv,000,0058,0003332,155,54,001,15500US5442244001,"Barbour County (part), Junior town, West Virginia",187,27,24,19,13,15,15,5,12,0,30,8,9,4,0,6,0
ACSSF,2014e5,wv,000,0058,0003333,155,54,059,15500US5442292059,"Mingo County (part), Justice CDP, West Virginia",139,0,16,0,35,27,0,0,0,0,12,14,22,13,0,0,0
ACSSF,2014e5,wv,000,0058,0003334,155,54,099,15500US5443180099,"Wayne County (part), Kenova city, West Virginia",1424,167,227,62,52,111,134,145,15,32,99,224,28,61,67,0,0
ACSSF,2014e5,wv,000,0058,0003335,155,54,059,15500US5443300059,"Mingo County (part), Kermit town, West Virginia",126,14,11,5,15,6,2,9,5,6,8,17,13,8,3,4,0
ACSSF,2014e5,wv,000,0058,0003336,155,54,057,15500US5443492057,"Mineral County (part), Keyser city, West Virginia",2201,424,263,203,282,135,138,85,37,19,188,173,147,30,42,35,0
ACSSF,2014e5,wv,000,0058,0003337,155,54,047,15500US5443516047,"McDowell County (part), Keystone city, West Virginia",80,9,10,6,10,3,7,5,5,12,0,5,8,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003338,155,54,047,15500US5443780047,"McDowell County (part), Kimball town, West Virginia",72,3,3,6,15,10,0,7,0,2,0,3,12,11,0,0,0
ACSSF,2014e5,wv,000,0058,0003339,155,54,019,15500US5443828019,"Fayette County (part), Kimberly CDP, West Virginia",158,0,27,12,0,0,0,57,0,11,0,12,26,0,0,13,0
ACSSF,2014e5,wv,000,0058,0003340,155,54,019,15500US5443852019,"Fayette County (part), Kincaid CDP, West Virginia",110,17,0,22,0,0,12,0,34,0,0,13,0,12,0,0,0
ACSSF,2014e5,wv,000,0058,0003341,155,54,077,15500US5444044077,"Preston County (part), Kingwood city, West Virginia",1252,129,25,101,114,62,59,72,46,85,107,133,188,33,44,36,18
ACSSF,2014e5,wv,000,0058,0003342,155,54,045,15500US5444188045,"Logan County (part), Kistler CDP, West Virginia",252,45,21,28,48,0,23,0,0,0,34,28,8,17,0,0,0
ACSSF,2014e5,wv,000,0058,0003343,155,54,109,15500US5444548109,"Wyoming County (part), Kopperston CDP, West Virginia",210,22,28,27,12,28,11,27,0,0,0,0,41,0,0,14,0
ACSSF,2014e5,wv,000,0058,0003344,155,54,055,15500US5445292055,"Mercer County (part), Lashmeet CDP, West Virginia",159,35,0,21,32,9,0,11,0,8,0,16,13,0,0,14,0
ACSSF,2014e5,wv,000,0058,0003345,155,54,099,15500US5445580099,"Wayne County (part), Lavalette CDP, West Virginia",436,15,28,0,0,114,0,17,28,16,81,26,56,38,0,0,17
ACSSF,2014e5,wv,000,0058,0003346,155,54,053,15500US5446300053,"Mason County (part), Leon town, West Virginia",50,0,5,7,5,2,13,8,0,5,0,2,3,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003347,155,54,011,15500US5446420011,"Cabell County (part), Lesage CDP, West Virginia",738,32,110,47,136,24,9,37,22,23,46,98,122,32,0,0,0
ACSSF,2014e5,wv,000,0058,0003348,155,54,081,15500US5446468081,"Raleigh County (part), Lester town, West Virginia",138,9,9,14,17,7,17,4,7,9,12,4,16,13,0,0,0
ACSSF,2014e5,wv,000,0058,0003349,155,54,025,15500US5446636025,"Greenbrier County (part), Lewisburg city, West Virginia",1929,384,119,83,60,9,99,40,0,90,146,204,342,87,81,93,92
ACSSF,2014e5,wv,000,0058,0003350,155,54,103,15500US5447788103,"Wetzel County (part), Littleton CDP, West Virginia",45,37,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003351,155,54,045,15500US5448148045,"Logan County (part), Logan city, West Virginia",830,141,68,82,61,51,22,30,57,41,61,70,64,44,18,16,4
ACSSF,2014e5,wv,000,0058,0003352,155,54,033,15500US5448748033,"Harrison County (part), Lost Creek town, West Virginia",165,10,5,0,16,11,0,5,14,12,19,23,35,4,6,3,2
ACSSF,2014e5,wv,000,0058,0003353,155,54,107,15500US5449156107,"Wood County (part), Lubeck CDP, West Virginia",565,43,17,20,57,65,0,11,14,48,29,74,114,33,26,7,7
ACSSF,2014e5,wv,000,0058,0003354,155,54,033,15500US5449252033,"Harrison County (part), Lumberport town, West Virginia",438,58,38,12,27,13,37,38,15,33,43,18,34,40,22,10,0
ACSSF,2014e5,wv,000,0058,0003355,155,54,081,15500US5449492081,"Raleigh County (part), Mabscott town, West Virginia",574,31,28,37,37,15,22,34,19,26,60,68,72,53,28,24,20
ACSSF,2014e5,wv,000,0058,0003356,155,54,081,15500US5449564081,"Raleigh County (part), MacArthur CDP, West Virginia",736,50,91,58,36,34,57,44,62,41,49,89,75,20,22,8,0
ACSSF,2014e5,wv,000,0058,0003357,155,54,045,15500US5449732045,"Logan County (part), McConnell CDP, West Virginia",237,20,22,10,0,0,42,48,10,10,9,6,20,0,13,12,15
ACSSF,2014e5,wv,000,0058,0003358,155,54,051,15500US5450260051,"Marshall County (part), McMechen city, West Virginia",774,68,37,51,79,54,58,34,58,63,48,88,90,30,11,5,0
ACSSF,2014e5,wv,000,0058,0003359,155,54,005,15500US5450524005,"Boone County (part), Madison city, West Virginia",1224,79,65,32,50,97,101,49,45,104,131,112,161,55,72,43,28
ACSSF,2014e5,wv,000,0058,0003360,155,54,045,15500US5450860045,"Logan County (part), Mallory CDP, West Virginia",520,67,24,20,5,71,36,61,13,15,34,60,58,0,19,37,0
ACSSF,2014e5,wv,000,0058,0003361,155,54,045,15500US5450932045,"Logan County (part), Man town, West Virginia",457,41,14,44,36,8,14,10,37,8,56,54,56,26,30,15,8
ACSSF,2014e5,wv,000,0058,0003362,155,54,049,15500US5451100049,"Marion County (part), Mannington city, West Virginia",714,50,52,61,75,46,25,22,29,75,72,66,76,49,4,8,4
ACSSF,2014e5,wv,000,0058,0003363,155,54,075,15500US5451676075,"Pocahontas County (part), Marlinton town, West Virginia",457,41,89,53,38,58,21,15,36,4,22,29,29,14,3,5,0
ACSSF,2014e5,wv,000,0058,0003364,155,54,039,15500US5451724039,"Kanawha County (part), Marmet city, West Virginia",666,36,58,63,54,45,51,52,34,22,65,81,46,23,20,8,8
ACSSF,2014e5,wv,000,0058,0003365,155,54,003,15500US5452060003,"Berkeley County (part), Martinsburg city, West Virginia",7048,833,611,428,639,442,487,181,338,247,618,630,847,338,135,155,119
ACSSF,2014e5,wv,000,0058,0003366,155,54,053,15500US5452180053,"Mason County (part), Mason town, West Virginia",504,74,53,30,56,11,20,52,42,10,37,14,13,37,39,0,16
ACSSF,2014e5,wv,000,0058,0003367,155,54,077,15500US5452228077,"Preston County (part), Masontown town, West Virginia",297,11,18,8,15,34,15,10,11,35,26,66,17,16,4,8,3
ACSSF,2014e5,wv,000,0058,0003368,155,54,059,15500US5452324059,"Mingo County (part), Matewan town, West Virginia",331,103,28,20,15,18,6,13,5,41,12,13,14,26,0,17,0
ACSSF,2014e5,wv,000,0058,0003369,155,54,109,15500US5452372109,"Wyoming County (part), Matheny CDP, West Virginia",192,0,24,28,26,8,19,31,16,14,0,17,0,9,0,0,0
ACSSF,2014e5,wv,000,0058,0003370,155,54,055,15500US5452420055,"Mercer County (part), Matoaka town, West Virginia",95,21,17,13,4,2,9,4,8,2,6,4,2,3,0,0,0
ACSSF,2014e5,wv,000,0058,0003371,155,54,047,15500US5452588047,"McDowell County (part), Maybeury CDP, West Virginia",103,48,9,0,0,0,0,0,22,14,0,10,0,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003372,155,54,019,15500US5452780019,"Fayette County (part), Meadow Bridge town, West Virginia",140,21,8,14,17,10,16,13,9,14,5,6,3,4,0,0,0
ACSSF,2014e5,wv,000,0058,0003373,155,54,095,15500US5453572095,"Tyler County (part), Middlebourne town, West Virginia",373,46,44,37,41,19,20,19,15,7,27,24,56,13,2,3,0
ACSSF,2014e5,wv,000,0058,0003374,155,54,037,15500US5453692037,"Jefferson County (part), Middleway CDP, West Virginia",206,18,37,0,18,11,10,0,30,0,22,33,14,0,0,13,0
ACSSF,2014e5,wv,000,0058,0003375,155,54,083,15500US5454100083,"Randolph County (part), Mill Creek town, West Virginia",315,46,31,25,31,24,26,7,21,3,45,22,12,18,4,0,0
ACSSF,2014e5,wv,000,0058,0003376,155,54,011,15500US5454484011,"Cabell County (part), Milton town, West Virginia",1206,91,101,152,62,73,73,62,51,68,134,161,85,47,9,14,23
ACSSF,2014e5,wv,000,0058,0003377,155,54,019,15500US5454508019,"Fayette County (part), Minden CDP, West Virginia",160,52,33,13,0,0,16,26,14,0,6,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003378,155,54,107,15500US5454580107,"Wood County (part), Mineralwells CDP, West Virginia",601,13,14,59,0,15,12,40,80,0,69,104,117,44,13,21,0
ACSSF,2014e5,wv,000,0058,0003379,155,54,045,15500US5454892045,"Logan County (part), Mitchell Heights town, West Virginia",208,2,5,5,7,2,19,0,7,12,40,33,10,22,13,12,19
ACSSF,2014e5,wv,000,0058,0003380,155,54,045,15500US5455132045,"Logan County (part), Monaville CDP, West Virginia",86,0,0,31,0,4,7,17,0,0,0,0,27,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003381,155,54,049,15500US5455276049,"Marion County (part), Monongah town, West Virginia",459,16,23,50,38,38,30,36,32,47,22,27,55,31,12,2,0
ACSSF,2014e5,wv,000,0058,0003382,155,54,055,15500US5455372055,"Mercer County (part), Montcalm CDP, West Virginia",240,13,81,35,7,16,22,8,0,0,48,0,7,3,0,0,0
ACSSF,2014e5,wv,000,0058,0003383,155,54,019,15500US5455468019,"Fayette County (part), Montgomery city, West Virginia",372,90,55,38,18,8,6,19,7,10,8,25,17,34,20,13,4
ACSSF,2014e5,wv,000,0058,0003384,155,54,039,15500US5455468039,"Kanawha County (part), Montgomery city, West Virginia",284,71,17,18,25,10,36,17,14,16,12,24,16,2,3,0,3
ACSSF,2014e5,wv,000,0058,0003385,155,54,083,15500US5455540083,"Randolph County (part), Montrose town, West Virginia",71,5,1,11,1,3,1,5,8,0,4,13,7,8,0,4,0
ACSSF,2014e5,wv,000,0058,0003386,155,54,031,15500US5455588031,"Hardy County (part), Moorefield town, West Virginia",1078,105,182,94,98,105,106,60,60,54,62,45,76,16,0,0,15
ACSSF,2014e5,wv,000,0058,0003387,155,54,061,15500US5455756061,"Monongalia County (part), Morgantown city, West Virginia",10055,2600,638,593,690,398,283,461,225,365,516,816,851,600,358,309,352
ACSSF,2014e5,wv,000,0058,0003388,155,54,051,15500US5456020051,"Marshall County (part), Moundsville city, West Virginia",4105,569,240,395,420,348,290,234,176,65,330,346,395,157,58,35,47
ACSSF,2014e5,wv,000,0058,0003389,155,54,019,15500US5456212019,"Fayette County (part), Mount Carbon CDP, West Virginia",180,39,22,0,0,14,0,26,9,0,10,0,22,10,0,28,0
ACSSF,2014e5,wv,000,0058,0003390,155,54,045,15500US5456342045,"Logan County (part), Mount Gay-Shamrock CDP, West Virginia",657,124,14,63,46,28,68,14,28,12,27,63,44,101,25,0,0
ACSSF,2014e5,wv,000,0058,0003391,155,54,019,15500US5456404019,"Fayette County (part), Mount Hope city, West Virginia",561,106,89,51,61,22,26,7,21,44,18,38,64,2,8,4,0
ACSSF,2014e5,wv,000,0058,0003392,155,54,109,15500US5457148109,"Wyoming County (part), Mullens city, West Virginia",818,70,69,55,65,46,63,39,22,16,78,76,82,61,43,22,11
ACSSF,2014e5,wv,000,0058,0003393,155,54,045,15500US5457916045,"Logan County (part), Neibert CDP, West Virginia",61,0,0,0,0,23,0,0,0,0,0,38,0,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003394,155,54,067,15500US5458180067,"Nicholas County (part), Nettie CDP, West Virginia",372,68,0,16,47,0,46,0,0,0,22,56,31,0,52,0,34
ACSSF,2014e5,wv,000,0058,0003395,155,54,077,15500US5458300077,"Preston County (part), Newburg town, West Virginia",118,3,5,9,5,3,18,4,5,6,16,29,6,4,0,5,0
ACSSF,2014e5,wv,000,0058,0003396,155,54,029,15500US5458372029,"Hancock County (part), New Cumberland city, West Virginia",528,129,77,48,26,19,33,27,21,9,31,30,60,12,4,0,2
ACSSF,2014e5,wv,000,0058,0003397,155,54,029,15500US5458420029,"Hancock County (part), Newell CDP, West Virginia",486,48,5,31,28,67,37,44,14,60,13,37,70,32,0,0,0
ACSSF,2014e5,wv,000,0058,0003398,155,54,053,15500US5458564053,"Mason County (part), New Haven town, West Virginia",616,58,36,52,53,47,53,39,31,27,56,41,55,42,12,14,0
ACSSF,2014e5,wv,000,0058,0003399,155,54,103,15500US5458684103,"Wetzel County (part), New Martinsville city, West Virginia",2166,314,92,217,117,129,103,132,132,123,146,220,193,153,73,8,14
ACSSF,2014e5,wv,000,0058,0003400,155,54,109,15500US5458756109,"Wyoming County (part), New Richmond CDP, West Virginia",105,0,0,0,37,0,0,18,0,0,0,0,33,0,0,17,0
ACSSF,2014e5,wv,000,0058,0003401,155,54,039,15500US5459068039,"Kanawha County (part), Nitro city, West Virginia",2619,103,244,210,92,121,150,151,149,118,312,357,271,160,72,70,39
ACSSF,2014e5,wv,000,0058,0003402,155,54,079,15500US5459068079,"Putnam County (part), Nitro city, West Virginia",491,24,0,0,50,14,29,40,167,75,47,0,45,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003403,155,54,047,15500US5459428047,"McDowell County (part), Northfork town, West Virginia",147,45,6,15,3,4,28,15,2,2,11,9,4,0,3,0,0
ACSSF,2014e5,wv,000,0058,0003404,155,54,107,15500US5459458107,"Wood County (part), North Hills town, West Virginia",307,15,5,6,3,1,16,2,7,8,19,26,77,50,27,25,20
ACSSF,2014e5,wv,000,0058,0003405,155,54,033,15500US5459836033,"Harrison County (part), Nutter Fort town, West Virginia",663,50,54,85,36,47,44,29,26,38,43,61,59,34,31,14,12
ACSSF,2014e5,wv,000,0058,0003406,155,54,019,15500US5460028019,"Fayette County (part), Oak Hill city, West Virginia",3165,329,345,211,292,135,156,169,130,135,284,293,377,222,67,12,8
ACSSF,2014e5,wv,000,0058,0003407,155,54,055,15500US5460196055,"Mercer County (part), Oakvale town, West Virginia",54,3,8,11,3,8,2,0,5,0,0,0,0,3,11,0,0
ACSSF,2014e5,wv,000,0058,0003408,155,54,109,15500US5460364109,"Wyoming County (part), Oceana town, West Virginia",595,60,26,69,80,48,41,29,44,20,29,61,41,24,18,5,0
ACSSF,2014e5,wv,000,0058,0003409,155,54,045,15500US5460628045,"Logan County (part), Omar CDP, West Virginia",264,0,43,0,45,85,9,0,19,0,9,42,0,12,0,0,0
ACSSF,2014e5,wv,000,0058,0003410,155,54,095,15500US5461636095,"Tyler County (part), Paden City city, West Virginia",324,23,34,38,19,20,16,25,8,0,41,41,23,22,9,5,0
ACSSF,2014e5,wv,000,0058,0003411,155,54,103,15500US5461636103,"Wetzel County (part), Paden City city, West Virginia",848,115,147,33,61,52,52,29,42,32,89,93,80,14,5,0,4
ACSSF,2014e5,wv,000,0058,0003412,155,54,019,15500US5461660019,"Fayette County (part), Page CDP, West Virginia",91,15,20,0,0,7,0,9,9,0,0,15,8,0,8,0,0
ACSSF,2014e5,wv,000,0058,0003413,155,54,047,15500US5461684047,"McDowell County (part), Pageton CDP, West Virginia",37,17,5,8,0,0,0,7,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003414,155,54,101,15500US5462044101,"Webster County (part), Parcoal CDP, West Virginia",31,0,0,25,0,0,0,0,0,0,0,6,0,0,0,0,0
ACSSF,2014e5,wv,000,0058,0003415,155,54,107,15500US5462140107,"Wood County (part), Parkersburg city, West Virginia",13314,1548,1198,1198,1186,939,804,631,691,780,780,1222,1168,664,206,169,130
ACSSF,2014e5,wv,000,0058,0003416,155,54,093,15500US5462284093,"Tucker County (part), Parsons city, West Virginia",612,103,39,44,45,38,57,37,28,24,65,31,62,21,18,0,0
ACSSF,2014e5,wv,000,0058,0003417,155,54,065,15500US5462332065,"Morgan County (part), Paw Paw town, West Virginia",185,30,32,13,21,14,7,9,2,8,0,27,18,3,1,0,0
ACSSF,2014e5,wv,000,0058,0003418,155,54,019,15500US5462356019,"Fayette County (part), Pax town, West Virginia",80,20,2,13,3,0,12,14,3,0,8,4,0,0,0,1,0
ACSSF,2014e5,wv,000,0058,0003419,155,54,011,15500US5462488011,"Cabell County (part), Pea Ridge CDP, West Virginia",2817,188,125,159,226,66,188,95,131,206,252,230,421,260,109,41,120
ACSSF,2014e5,wv,000,0058,0003420,155,54,085,15500US5462764085,"Ritchie County (part), Pennsboro city, West Virginia",481,70,60,41,55,26,32,19,29,11,51,48,13,16,10,0,0
ACSSF,2014e5,wv,000,0058,0003421,155,54,061,15500US5462788061,"Monongalia County (part), Pentress CDP, West Virginia",89,0,0,0,0,29,0,0,0,7,9,0,22,22,0,0,0
ACSSF,2014e5,wv,000,0058,0003422,155,54,023,15500US5462956023,"Grant County (part), Petersburg city, West Virginia",970,61,107,84,62,52,105,59,71,60,81,106,36,25,32,17,12
ACSSF,2014e5,wv,000,0058,0003423,155,54,063,15500US5463052063,"Monroe County (part), Peterstown town, West Virginia",222,19,30,22,18,13,8,12,20,14,14,16,29,7,0,0,0
ACSSF,2014e5,wv,000,0058,0003424,155,54,001,15500US5463292001,"Barbour County (part), Philippi city, West Virginia",1273,278,137,166,130,54,63,68,56,46,69,79,70,30,8,19,0
ACSSF,2014e5,wv,000,0058,0003425,155,54,083,15500US5463484083,"Randolph County (part), Pickens CDP, West Virginia",24,0,0,0,0,0,9,0,0,0,0,8,0,0,7,0,0
ACSSF,2014e5,wv,000,0058,0003426,155,54,057,15500US5463604057,"Mineral County (part), Piedmont town, West Virginia",306,60,69,16,17,32,12,15,12,6,30,17,10,8,0,2,0
ACSSF,2014e5,wv,000,0058,0003427,155,54,039,15500US5463772039,"Kanawha County (part), Pinch CDP, West Virginia",1159,48,35,74,40,0,26,25,55,99,84,185,185,82,110,69,42
ACSSF,2014e5,wv,000,0058,0003428,155,54,103,15500US5463892103,"Wetzel County (part), Pine Grove town, West Virginia",271,75,47,28,19,8,16,11,4,0,11,19,25,3,0,5,0
