"ZCTA","B25024_1_total","B25024_2_1._detached","B25024_7_10_to_19","B25024_8_20_to_49","B25024_9_50_or_more","B25024_10_mobile_home","B25024_11_boat._rv._van._etc.","B11003_1_total","B11003_2_married.couple_family","B11003_3_with_own_children_of_the_householder_under_18_years","B11003_4_under_6_years_only","B11003_5_under_6_years_and_6_to_17_years","B11003_6_6_to_17_years_only","B11003_7_no_own_children_of_the_householder_under_18_years","B11003_8_other_family","B11003_9_male_householder._no_wife_present","B11003_10_with_own_children_of_the_householder_under_18_years","B11003_11_under_6_years_only","B11003_12_under_6_years_and_6_to_17_years","B11003_13_6_to_17_years_only","B11003_14_no_own_children_of_the_householder_under_18_years","B11003_15_female_householder._no_husband_present","B11003_16_with_own_children_of_the_householder_under_18_years","B11003_17_under_6_years_only","B11003_18_under_6_years_and_6_to_17_years","B11003_19_6_to_17_years_only","B11003_20_no_own_children_of_the_householder_under_18_years","B25075_1_total","B25075_2_less_than_.10.000","B25075_3_.10.000_to_.14.999","B25075_4_.15.000_to_.19.999","B25075_5_.20.000_to_.24.999","B25075_6_.25.000_to_.29.999","B25075_7_.30.000_to_.34.999","B25075_8_.35.000_to_.39.999","B25075_9_.40.000_to_.49.999","B25075_10_.50.000_to_.59.999","B25075_11_.60.000_to_.69.999","B25075_12_.70.000_to_.79.999","B25075_13_.80.000_to_.89.999","B25075_14_.90.000_to_.99.999","B25075_15_.100.000_to_.124.999","B25075_16_.125.000_to_.149.999","B25075_17_.150.000_to_.174.999","B25075_18_.175.000_to_.199.999","B25075_19_.200.000_to_.249.999","B25075_20_.250.000_to_.299.999","B25075_21_.300.000_to_.399.999","B25075_22_.400.000_to_.499.999","B25075_23_.500.000_to_.749.999","B25075_24_.750.000_to_.999.999","B25075_25_.1.000.000_to_.1.499.999","B25075_26_.1.500.000_to_.1.999.999","B25075_27_.2.000.000_or_more","B03002_1_total","B03002_2_not_hispanic_or_latino","B03002_3_white_alone","B03002_4_black_or_african_american_alone","B03002_5_american_indian_and_alaska_native_alone","B03002_6_asian_alone","B03002_7_native_hawaiian_and_other_pacific_islander_alone","B03002_8_some_other_race_alone","B03002_9_two_or_more_races","B03002_10_two_races_including_some_other_race","B03002_11_two_races_excluding_some_other_race._and_three_or_more_races","B03002_12_hispanic_or_latino","B03002_13_white_alone","B03002_14_black_or_african_american_alone","B03002_15_american_indian_and_alaska_native_alone","B03002_16_asian_alone","B03002_17_native_hawaiian_and_other_pacific_islander_alone","B03002_18_some_other_race_alone","B03002_19_two_or_more_races","B03002_20_two_races_including_some_other_race","B03002_21_two_races_excluding_some_other_race._and_three_or_more_races","B25056_1_total","B25056_2_with_cash_rent","B25056_3_less_than_.100","B25056_4_.100_to_.149","B25056_5_.150_to_.199","B25056_6_.200_to_.249","B25056_7_.250_to_.299","B25056_8_.300_to_.349","B25056_9_.350_to_.399","B25056_10_.400_to_.449","B25056_11_.450_to_.499","B25056_12_.500_to_.549","B25056_13_.550_to_.599","B25056_14_.600_to_.649","B25056_15_.650_to_.699","B25056_16_.700_to_.749","B25056_17_.750_to_.799","B25056_18_.800_to_.899","B25056_19_.900_to_.999","B25056_20_.1.000_to_.1.249","B25056_21_.1.250_to_.1.499","B25056_22_.1.500_to_.1.999","B25056_23_.2.000_to_.2.499","B25056_24_.2.500_to_.2.999","B25056_25_.3.000_to_.3.499","B25056_26_.3.500_or_more","B25056_27_no_cash_rent","STATE","COUNTY","CENSUSAREA","zcta_area","intersected_area","percent_intersected_area","NAME","LSAD","new_constructions","existing_constructions","total_single_family_households_since_2000","total_single_family_households","new_existing_constructions_ratio","share_single_family_new_constructions","area_type","brks","B25024_3_1._attached","B25024_4_2","B25024_5_3_or_4","B25024_6_5_to_9","AFFGEOID10","GEOID10","ALAND10","AWATER10"
"20612",267,267,0,0,0,0,0,144,84,0,0,0,0,84,60,0,0,0,0,0,0,60,0,0,0,0,60,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,70,0,74,28,0,0,0,0,480,480,400,0,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,24,"009",213.152,1955041.30456537,24115.0488567352,0.0123348027483728,"Calvert","County",55,194,55,249,0.28,1,"Exurban","0.37",0,0,0,0,"8600000US20612","20612",604744,1337569
"20613",5148,4498,11,0,0,261,22,3525,2620,1107,130,195,782,1513,905,268,118,17,32,69,150,637,243,51,10,182,394,4106,82,7,15,14,7,20,7,0,11,42,25,9,15,72,12,197,193,423,529,1172,778,353,87,23,8,5,14261,13195,4144,8099,238,209,0,40,465,9,456,1066,408,207,0,0,0,423,28,20,8,638,582,0,0,0,0,0,44,28,14,13,80,0,0,0,0,0,5,9,84,74,90,66,18,57,0,56,24,"017",457.749,199585354.825032,15431766.1316346,0.0773191306805202,"Charles","County",1967,2553,1967,4481,0.77,1,"Exurban","6.1",328,0,4,24,"8600000US20613","20613",195760331,3774286
"20613",5148,4498,11,0,0,261,22,3525,2620,1107,130,195,782,1513,905,268,118,17,32,69,150,637,243,51,10,182,394,4106,82,7,15,14,7,20,7,0,11,42,25,9,15,72,12,197,193,423,529,1172,778,353,87,23,8,5,14261,13195,4144,8099,238,209,0,40,465,9,456,1066,408,207,0,0,0,423,28,20,8,638,582,0,0,0,0,0,44,28,14,13,80,0,0,0,0,0,5,9,84,74,90,66,18,57,0,56,24,"033",482.691,199585354.825032,184139041.535729,0.922607982420134,"Prince George's","County",1967,2553,1967,4481,0.77,1,"Suburban","6.1",328,0,4,24,"8600000US20613","20613",195760331,3774286
"20613",5148,4498,11,0,0,261,22,3525,2620,1107,130,195,782,1513,905,268,118,17,32,69,150,637,243,51,10,182,394,4106,82,7,15,14,7,20,7,0,11,42,25,9,15,72,12,197,193,423,529,1172,778,353,87,23,8,5,14261,13195,4144,8099,238,209,0,40,465,9,456,1066,408,207,0,0,0,423,28,20,8,638,582,0,0,0,0,0,44,28,14,13,80,0,0,0,0,0,5,9,84,74,90,66,18,57,0,56,24,"009",213.152,199585354.825032,14731.5612844825,7.38108329511302e-05,"Calvert","County",1967,2553,1967,4481,0.77,1,"Exurban","6.1",328,0,4,24,"8600000US20613","20613",195760331,3774286
"20615",161,161,0,0,0,0,0,161,121,74,0,0,74,47,40,18,0,0,0,0,18,22,0,0,0,0,22,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,100,0,29,0,10,0,0,456,456,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"009",213.152,2143286.18298912,2143286.18298912,1,"Calvert","County",0,161,0,161,0,-1,"Exurban","0",0,0,0,0,"8600000US20615","20615",1883246,220895
"20616",2285,1802,0,21,0,47,0,1573,1099,377,50,83,244,722,474,154,81,61,0,20,73,320,186,0,59,127,134,1825,38,0,0,0,0,0,0,0,0,0,0,0,0,8,8,119,195,492,557,269,32,79,19,9,0,0,6100,5533,1640,3147,50,217,0,0,479,16,463,567,259,83,0,0,0,22,203,0,203,240,183,0,6,0,0,15,0,0,0,10,0,0,17,0,45,0,0,23,0,14,46,7,0,0,0,57,24,"017",457.749,29082435.0115622,29082381.3882902,0.99999815616292,"Charles","County",543,1475,543,1989,0.37,1,"Exurban","0.37",407,0,8,0,"8600000US20616","20616",25416318,3717652
"20616",2285,1802,0,21,0,47,0,1573,1099,377,50,83,244,722,474,154,81,61,0,20,73,320,186,0,59,127,134,1825,38,0,0,0,0,0,0,0,0,0,0,0,0,8,8,119,195,492,557,269,32,79,19,9,0,0,6100,5533,1640,3147,50,217,0,0,479,16,463,567,259,83,0,0,0,22,203,0,203,240,183,0,6,0,0,15,0,0,0,10,0,0,17,0,45,0,0,23,0,14,46,7,0,0,0,57,24,"033",482.691,29082435.0115622,53.6231812909245,1.84383395921303e-06,"Prince George's","County",543,1475,543,1989,0.37,1,"Suburban","0.37",407,0,8,0,"8600000US20616","20616",25416318,3717652
"20617",309,277,0,0,0,32,0,241,194,50,7,9,34,144,47,31,0,0,0,0,31,16,8,0,0,8,8,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,58,114,113,0,0,0,0,0,719,719,584,61,0,0,0,0,74,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"017",457.749,16982806.3976395,16982806.3976395,1,"Charles","County",18,259,18,277,0.07,1,"Exurban","0.09",0,0,0,0,"8600000US20617","20617",16956206,14456
"20619",4805,3059,349,341,92,53,0,3089,2434,1287,375,259,653,1147,655,31,0,0,0,0,31,624,494,55,67,372,130,2948,45,0,0,16,0,10,0,0,15,0,0,0,14,85,146,144,46,532,611,936,208,105,8,0,0,27,12124,11158,8999,855,0,415,0,29,860,0,860,966,887,19,0,0,0,47,13,13,0,1556,1516,0,18,15,29,0,0,0,0,0,14,0,37,0,14,0,37,106,376,300,261,263,46,0,0,40,24,"009",213.152,43792138.1075767,349.935843586922,7.99083713901554e-06,"Calvert","County",2157,2294,1568,3532,0.94,0.73,"Exurban","6.1",693,40,26,152,"8600000US20619","20619",40585274,3657882
"20622",1775,1599,0,0,0,88,0,1287,1072,447,145,79,223,625,215,80,26,0,15,11,54,135,45,7,38,0,90,1466,35,0,0,0,0,0,0,9,0,0,0,0,9,0,11,29,42,175,251,483,225,189,8,0,0,0,6135,5949,4728,963,75,37,0,6,140,0,140,186,152,12,0,0,0,22,0,0,0,223,184,0,0,0,16,0,0,11,0,23,23,0,11,0,0,22,14,0,0,0,27,37,0,0,0,39,24,"017",457.749,98447824.6889968,82611536.8484531,0.839140296999232,"Charles","County",460,1141,460,1556,0.4,1,"Exurban","6.1",43,22,0,23,"8600000US20622","20622",96810317,1645405
"20623",962,962,0,0,0,0,0,789,632,241,14,89,138,391,157,28,0,0,0,0,28,129,47,17,0,30,82,829,11,0,0,0,9,0,0,9,0,0,0,0,0,0,0,20,40,232,159,197,115,27,0,0,0,10,3162,3080,574,2315,0,56,0,0,135,6,129,82,15,35,0,0,18,14,0,0,0,79,79,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,57,0,0,0,0,24,"033",482.691,5034275.22545433,5034275.22545433,1,"Prince George's","County",159,749,159,908,0.21,1,"Suburban","0.37",0,0,0,0,"8600000US20623","20623",4987632,19273
"20625",471,471,0,0,0,0,0,195,154,78,23,0,55,76,41,0,0,0,0,0,0,41,24,24,0,0,17,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,55,0,53,12,102,27,9,0,0,0,0,828,828,744,69,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,9,0,0,0,0,0,0,0,24,"017",457.749,1542025.13611295,1512576.01621056,0.980902308780369,"Charles","County",61,248,61,309,0.25,1,"Exurban","0.37",0,0,0,0,"8600000US20625","20625",1279761,255198
"20629",279,111,32,0,0,0,0,97,97,36,36,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,62,0,0,0,0,312,312,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,24,"009",213.152,1534518.79738092,1534518.79738092,1,"Calvert","County",73,58,73,131,1.26,1,"Exurban","6.1",101,0,0,35,"8600000US20629","20629",1116992,448506
"20632",119,111,0,0,0,8,0,112,94,38,17,9,12,56,18,10,0,0,0,0,10,8,0,0,0,0,8,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,49,14,0,6,0,0,0,0,384,347,341,0,0,0,0,0,6,0,6,37,0,0,0,0,0,0,37,9,28,18,18,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"017",457.749,19473833.6890022,19473833.6890022,1,"Charles","County",28,83,28,111,0.34,1,"Exurban","0.37",0,0,0,0,"8600000US20632","20632",19035992,424172
"20636",4154,3842,0,0,0,140,0,2905,2518,1044,170,178,696,1474,387,109,32,0,22,10,77,278,188,60,86,42,90,3243,10,0,13,0,0,0,0,0,0,29,0,22,0,30,0,167,205,417,529,736,548,376,126,35,0,0,10789,10467,9635,491,0,155,0,0,186,0,186,322,217,0,0,0,0,105,0,0,0,499,465,0,0,0,0,0,0,0,23,0,0,0,0,16,9,13,34,37,120,78,73,40,22,0,0,34,24,"009",213.152,116598488.955488,49813.5047372282,0.000427222558229247,"Calvert","County",990,2654,958,3574,0.37,0.97,"Exurban","0.37",60,20,21,71,"8600000US20636","20636",95322850,21276913
"20637",1805,1769,0,0,0,0,0,1429,1257,511,42,109,360,746,172,64,0,0,0,0,64,108,10,0,0,10,98,1564,29,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,61,175,529,338,327,47,13,10,9,5164,4898,3614,879,0,244,0,19,142,0,142,266,194,52,0,0,0,0,20,0,20,202,184,0,0,0,0,0,0,0,100,0,0,0,23,0,0,0,0,0,25,8,8,20,0,0,0,18,24,"017",457.749,83539558.9947183,83451807.9227146,0.998949586602327,"Charles","County",612,1154,612,1766,0.53,1,"Exurban","6.1",36,0,0,0,"8600000US20637","20637",80154890,3428514
"20637",1805,1769,0,0,0,0,0,1429,1257,511,42,109,360,746,172,64,0,0,0,0,64,108,10,0,0,10,98,1564,29,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,61,175,529,338,327,47,13,10,9,5164,4898,3614,879,0,244,0,19,142,0,142,266,194,52,0,0,0,0,20,0,20,202,184,0,0,0,0,0,0,0,100,0,0,0,23,0,0,0,0,0,25,8,8,20,0,0,0,18,24,"009",213.152,83539558.9947183,23820.2614637315,0.000285137505516848,"Calvert","County",612,1154,612,1766,0.53,1,"Exurban","6.1",36,0,0,0,"8600000US20637","20637",80154890,3428514
"20637",1805,1769,0,0,0,0,0,1429,1257,511,42,109,360,746,172,64,0,0,0,0,64,108,10,0,0,10,98,1564,29,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,61,175,529,338,327,47,13,10,9,5164,4898,3614,879,0,244,0,19,142,0,142,266,194,52,0,0,0,0,20,0,20,202,184,0,0,0,0,0,0,0,100,0,0,0,23,0,0,0,0,0,25,8,8,20,0,0,0,18,24,"033",482.691,83539558.9947183,42597.8390376056,0.000509912184720759,"Prince George's","County",612,1154,612,1766,0.53,1,"Suburban","6.1",36,0,0,0,"8600000US20637","20637",80154890,3428514
"20639",5084,4872,0,0,31,59,0,4122,3310,1356,150,152,1054,1954,812,322,121,24,27,70,201,490,164,18,16,130,326,4430,33,0,0,16,0,0,0,0,0,0,0,0,0,0,41,0,86,165,358,1276,1361,790,256,16,15,17,15238,14898,12373,1419,0,357,0,0,749,0,749,340,122,0,0,103,0,90,25,0,25,413,360,0,0,0,0,0,0,12,0,0,0,0,27,0,26,14,0,33,11,51,40,53,81,12,0,53,24,"033",482.691,113424461.25664,45579.0318587217,0.000401844816838868,"Prince George's","County",1109,3675,1052,4669,0.3,0.95,"Suburban","0.37",38,44,27,13,"8600000US20639","20639",108467930,4920694
"20639",5084,4872,0,0,31,59,0,4122,3310,1356,150,152,1054,1954,812,322,121,24,27,70,201,490,164,18,16,130,326,4430,33,0,0,16,0,0,0,0,0,0,0,0,0,0,41,0,86,165,358,1276,1361,790,256,16,15,17,15238,14898,12373,1419,0,357,0,0,749,0,749,340,122,0,0,103,0,90,25,0,25,413,360,0,0,0,0,0,0,12,0,0,0,0,27,0,26,14,0,33,11,51,40,53,81,12,0,53,24,"009",213.152,113424461.25664,113378885.897052,0.999598187559522,"Calvert","County",1109,3675,1052,4669,0.3,0.95,"Exurban","0.37",38,44,27,13,"8600000US20639","20639",108467930,4920694
"20640",4236,2788,27,0,10,83,0,2570,1626,758,153,184,421,868,944,148,64,13,0,51,84,796,358,0,96,262,438,2874,52,7,8,14,6,10,14,45,84,23,62,45,14,261,165,243,182,391,325,574,236,83,10,15,5,0,10658,10285,4484,4807,96,275,6,4,613,0,613,373,206,4,0,5,0,80,78,66,12,889,833,23,10,0,0,0,0,0,21,0,21,17,40,50,0,29,30,79,149,120,126,100,7,11,0,56,24,"017",457.749,118423934.563102,118165369.568468,0.997816615403067,"Charles","County",864,2854,826,3524,0.3,0.96,"Exurban","0.37",1171,19,72,66,"8600000US20640","20640",107949450,18435559
"20645",416,406,0,0,0,0,0,284,230,114,9,0,105,116,54,26,10,0,0,10,16,28,28,0,0,28,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,32,82,82,36,10,17,0,0,0,1029,1029,880,115,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,61,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,16,0,0,0,8,24,"017",457.749,6414480.78047568,5878690.24628311,0.916471721947723,"Charles","County",179,158,179,337,1.13,1,"Exurban","6.1",10,0,0,0,"8600000US20645","20645",5703031,4074979
"20646",7156,5553,356,120,89,55,0,5157,3962,1485,247,302,936,2477,1195,283,51,28,0,23,232,912,555,189,43,323,357,5472,55,0,41,0,10,7,12,9,7,0,0,6,16,60,51,159,161,647,783,1711,1096,521,47,14,0,59,20118,19393,14023,4326,25,525,0,11,483,0,483,725,519,17,0,0,0,178,11,11,0,1375,1347,14,57,44,0,0,0,0,29,0,0,0,0,0,20,189,107,93,348,227,133,66,20,0,0,28,24,"033",482.691,215582725.379325,0,0,"Prince George's","County",1756,5061,1563,6232,0.35,0.89,"Suburban","0.37",936,0,19,28,"8600000US20646","20646",213707990,1853409
"20646",7156,5553,356,120,89,55,0,5157,3962,1485,247,302,936,2477,1195,283,51,28,0,23,232,912,555,189,43,323,357,5472,55,0,41,0,10,7,12,9,7,0,0,6,16,60,51,159,161,647,783,1711,1096,521,47,14,0,59,20118,19393,14023,4326,25,525,0,11,483,0,483,725,519,17,0,0,0,178,11,11,0,1375,1347,14,57,44,0,0,0,0,29,0,0,0,0,0,20,189,107,93,348,227,133,66,20,0,0,28,24,"017",457.749,215582725.379325,215582725.379325,1,"Charles","County",1756,5061,1563,6232,0.35,0.89,"Exurban","0.37",936,0,19,28,"8600000US20646","20646",213707990,1853409
"20657",7755,7380,0,0,76,0,0,4875,3751,1567,257,360,950,2184,1124,315,201,21,0,180,114,809,515,75,105,335,294,5477,26,16,19,0,13,0,0,0,13,0,0,18,45,172,114,515,697,1381,915,733,242,383,88,55,16,16,18959,18196,14572,2749,0,220,0,21,634,0,634,763,640,22,0,0,0,101,0,0,0,1172,1126,0,0,0,0,0,43,0,0,0,46,54,0,0,0,6,56,89,227,357,172,76,0,0,0,46,24,"009",213.152,88509899.2170671,88248614.9379716,0.997047965465933,"Calvert","County",1122,5527,1076,6327,0.2,0.96,"Exurban","0.37",53,138,108,0,"8600000US20657","20657",77903250,22483510
"20658",375,331,0,0,0,10,0,284,256,86,7,15,64,170,28,13,13,13,0,0,0,15,6,6,0,0,9,264,5,0,11,0,0,6,0,0,0,0,0,9,0,6,7,6,21,80,30,45,4,30,4,0,0,0,1054,993,658,181,20,20,0,0,114,0,114,61,48,0,0,0,0,0,13,0,13,96,92,0,0,0,0,0,0,0,6,0,0,0,5,8,0,12,0,0,11,23,27,0,0,0,0,4,24,"017",457.749,7780603.00986481,7780603.00986481,1,"Charles","County",6,344,6,326,0.02,1,"Exurban","0.09",10,16,8,0,"8600000US20658","20658",7793940,14245
"20659",8327,7727,46,0,0,350,0,6328,5121,2224,459,398,1367,2897,1207,366,146,0,0,146,220,841,345,10,42,293,496,6834,62,18,26,0,0,13,0,7,10,41,9,12,0,23,39,169,386,947,1733,2118,624,439,58,57,0,43,23946,23397,20390,2286,29,229,8,9,446,0,446,549,372,29,0,0,0,148,0,0,0,914,742,0,0,0,0,0,0,0,8,0,54,15,18,10,8,0,118,8,105,139,233,26,0,0,0,172,24,"017",457.749,264986377.565095,10802180.9409336,0.040765042490835,"Charles","County",1438,6065,1425,7390,0.24,0.99,"Exurban","0.37",96,83,10,15,"8600000US20659","20659",243538182,28591006
"20659",8327,7727,46,0,0,350,0,6328,5121,2224,459,398,1367,2897,1207,366,146,0,0,146,220,841,345,10,42,293,496,6834,62,18,26,0,0,13,0,7,10,41,9,12,0,23,39,169,386,947,1733,2118,624,439,58,57,0,43,23946,23397,20390,2286,29,229,8,9,446,0,446,549,372,29,0,0,0,148,0,0,0,914,742,0,0,0,0,0,0,0,8,0,54,15,18,10,8,0,118,8,105,139,233,26,0,0,0,172,24,"009",213.152,264986377.565095,15096.0960874092,5.69693288618232e-05,"Calvert","County",1438,6065,1425,7390,0.24,0.99,"Exurban","0.37",96,83,10,15,"8600000US20659","20659",243538182,28591006
"20662",1239,1106,0,0,0,126,0,712,595,228,20,38,170,367,117,65,19,0,0,19,46,52,0,0,0,0,52,976,32,0,0,32,0,0,6,0,0,0,0,0,14,38,32,62,28,193,62,261,148,49,6,13,0,0,3127,3127,1863,1023,0,0,0,0,241,0,241,0,0,0,0,0,0,0,0,0,0,85,73,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,10,24,19,0,0,0,0,0,0,12,24,"017",457.749,154331075.977407,153680682.153536,0.995785723518399,"Charles","County",236,742,236,978,0.32,1,"Exurban","0.37",7,0,0,0,"8600000US20662","20662",147925772,25017481
"20664",1509,1386,0,30,24,0,0,837,631,210,62,27,121,421,206,85,42,0,22,20,43,121,46,37,0,9,75,893,22,0,0,0,10,0,0,0,0,0,0,0,0,0,24,81,138,135,84,107,124,50,41,28,8,41,2931,2891,2302,484,27,56,0,0,22,0,22,40,40,0,0,0,0,0,0,0,0,273,255,0,0,9,0,0,0,0,0,6,0,0,0,44,8,0,56,0,12,73,47,0,0,0,0,18,24,"017",457.749,111086049.810629,110654267.142273,0.996113079283206,"Charles","County",141,1025,141,1148,0.14,1,"Exurban","0.19",55,14,0,0,"8600000US20664","20664",106495350,14123467
"20675",710,710,0,0,0,0,0,507,387,143,35,13,95,244,120,23,0,0,0,0,23,97,0,0,0,0,97,628,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,12,92,115,198,89,28,10,0,0,0,1766,1758,1232,297,52,5,0,0,172,13,159,8,8,0,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,34,0,0,17,0,0,24,"017",457.749,15660367.4530485,15660367.4530485,1,"Charles","County",71,616,71,687,0.12,1,"Exurban","0.19",0,0,0,0,"8600000US20675","20675",15647643,0
"20676",1571,1571,0,0,0,0,0,1150,829,388,95,134,159,441,321,71,65,22,6,37,6,250,114,0,0,114,136,1074,8,0,0,0,0,0,0,0,0,0,0,21,6,0,56,19,16,80,171,329,236,106,26,0,0,0,4234,4141,3686,387,0,0,0,0,68,0,68,93,57,0,0,0,0,36,0,0,0,311,244,0,0,0,0,0,0,9,0,0,0,0,0,0,26,0,0,16,62,6,46,79,0,0,0,67,24,"009",213.152,43580569.192838,43580569.192838,1,"Calvert","County",385,1000,385,1385,0.38,1,"Exurban","6.1",0,0,0,0,"8600000US20676","20676",42867831,2991717
"20677",829,790,0,0,0,32,0,569,487,157,0,38,119,330,82,38,0,0,0,0,38,44,16,0,0,16,28,691,12,0,0,0,10,0,0,0,0,0,11,12,0,0,0,0,27,29,103,197,128,143,19,0,0,0,2177,2177,1714,393,0,23,0,0,47,0,47,0,0,0,0,0,0,0,0,0,0,36,19,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,17,24,"017",457.749,44780216.9608692,44780216.9608817,1.00000000000028,"Charles","County",176,519,176,695,0.34,1,"Exurban","0.37",7,0,0,0,"8600000US20677","20677",39784276,5019646
"20678",4655,3374,144,134,103,168,0,3228,2295,895,152,106,637,1400,933,208,129,68,0,61,79,725,427,198,51,178,298,3221,19,7,7,7,23,15,0,0,0,0,0,0,0,16,32,39,59,474,566,1117,402,284,73,48,25,8,12452,11679,8255,2709,0,197,0,0,518,0,518,773,394,118,0,0,0,158,103,103,0,1187,1164,42,0,54,0,47,65,0,16,7,52,85,35,11,68,0,53,99,242,184,55,25,24,0,0,23,24,"017",457.749,129035832.94957,2721.54730924964,2.109140730167e-05,"Charles","County",1197,3066,1091,3720,0.39,0.91,"Exurban","6.1",570,101,22,39,"8600000US20678","20678",110760283,20969252
"20678",4655,3374,144,134,103,168,0,3228,2295,895,152,106,637,1400,933,208,129,68,0,61,79,725,427,198,51,178,298,3221,19,7,7,7,23,15,0,0,0,0,0,0,0,16,32,39,59,474,566,1117,402,284,73,48,25,8,12452,11679,8255,2709,0,197,0,0,518,0,518,773,394,118,0,0,0,158,103,103,0,1187,1164,42,0,54,0,47,65,0,16,7,52,85,35,11,68,0,53,99,242,184,55,25,24,0,0,23,24,"009",213.152,129035832.94957,128979835.95714,0.999566035331813,"Calvert","County",1197,3066,1091,3720,0.39,0.91,"Exurban","6.1",570,101,22,39,"8600000US20678","20678",110760283,20969252
"20678",4655,3374,144,134,103,168,0,3228,2295,895,152,106,637,1400,933,208,129,68,0,61,79,725,427,198,51,178,298,3221,19,7,7,7,23,15,0,0,0,0,0,0,0,16,32,39,59,474,566,1117,402,284,73,48,25,8,12452,11679,8255,2709,0,197,0,0,518,0,518,773,394,118,0,0,0,158,103,103,0,1187,1164,42,0,54,0,47,65,0,16,7,52,85,35,11,68,0,53,99,242,184,55,25,24,0,0,23,24,"033",482.691,129035832.94957,9352.29001271725,7.24782395628995e-05,"Prince George's","County",1197,3066,1091,3720,0.39,0.91,"Suburban","6.1",570,101,22,39,"8600000US20678","20678",110760283,20969252
"20685",2430,2377,0,0,10,18,0,1641,1326,429,30,80,319,897,315,82,13,5,0,8,69,233,135,25,19,91,98,1938,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,48,297,364,544,289,235,108,0,0,14,6423,6246,5051,767,77,38,0,0,313,0,313,177,156,0,0,0,0,15,6,6,0,282,237,0,0,0,12,0,0,0,0,0,0,0,9,0,0,0,0,22,47,64,24,59,0,0,0,45,24,"009",213.152,78460595.061444,78440042.3400044,0.999738050400669,"Calvert","County",476,1726,476,2167,0.28,1,"Exurban","0.37",0,0,25,0,"8600000US20685","20685",57675588,23140939
"20688",1205,416,208,30,301,0,0,473,405,56,0,9,47,349,68,43,12,0,0,12,31,25,0,0,0,0,25,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,64,48,38,83,72,55,49,0,0,1864,1818,1679,76,0,11,0,0,52,0,52,46,45,1,0,0,0,0,0,0,0,578,567,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,12,12,240,190,58,15,0,11,24,"009",213.152,6535441.16286209,6530869.07143283,0.99930041579209,"Calvert","County",367,632,178,478,0.58,0.49,"Exurban","6.1",163,40,0,47,"8600000US20688","20688",3708371,5807350
"20689",680,680,0,0,0,0,0,501,403,166,17,40,109,237,98,0,0,0,0,0,0,98,8,0,0,8,90,648,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,18,22,86,155,123,138,35,0,0,0,1919,1856,1330,487,0,0,0,0,39,0,39,63,52,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,"009",213.152,20260282.8685574,20260282.8685574,1,"Calvert","County",188,466,188,654,0.4,1,"Exurban","6.1",0,0,0,0,"8600000US20689","20689",20159519,57159
