"","statefips","countyfips","tract","blkgrp","area_type","pop","bg_med_inc_real"
"540","11","001","009803","4","Urban",823,51028.6459595637
"541","11","001","009804","1","Urban",2634,44505.9273550609
"542","11","001","009805","2","Urban",119,48045.9531857899
"543","11","001","009805","3","Urban",1252,40548.8626506792
"544","11","001","009806","1","Urban",2306,44129.2470820843
"545","11","001","009806","2","Urban",3615,31128.0121500096
"546","11","001","009807","1","Urban",314,65396.3078002424
"547","11","001","009807","2","Urban",588,105931.71758403
"548","11","001","009807","3","Urban",2482,47801.8797436061
"549","11","001","009808","4","Urban",2362,49439.2858281778
"550","11","001","009809","1","Urban",1559,0
"551","11","001","009809","2","Urban",0,NA
"552","11","001","009810","1","Urban",2607,35924.9201160788
"553","11","001","009820","1","Urban",890,24263.2063588239
"554","11","001","009820","2","Urban",1367,39660.9734358059
"555","11","001","009901","1","Urban",0,NA
"556","11","001","009901","3","Urban",798,117274.406212131
"557","11","001","009901","4","Urban",600,113834.315964028
"558","11","001","009901","5","Urban",391,61429.6339052235
"559","11","001","009901","6","Urban",869,67149.02417246
"560","11","001","009902","1","Urban",509,103254.597072517
"561","11","001","009902","2","Urban",2699,74163.7333375853
"562","11","001","009902","3","Urban",67,145731.063365011
"563","11","001","009902","4","Urban",0,NA
"564","11","001","009903","1","Urban",2834,29519.4336373493
"565","11","001","009903","5","Urban",399,58556.4859047133
"566","11","001","009904","3","Urban",999,25577.7436379871
"567","11","001","009904","4","Urban",724,47144.6111040245
"568","11","001","009904","5","Urban",230,52195.2017029147
"569","11","001","009904","6","Urban",1274,43195.2337521526
"570","11","001","009905","2","Urban",1092,46558.4504751579
"571","11","001","009905","3","Urban",884,39687.8791695899
"572","11","001","009905","4","Urban",809,49097.198641495
"573","11","001","009905","5","Urban",475,47171.5168378085
"574","11","001","009906","1","Urban",1418,48093.9991389757
"575","11","001","009906","2","Urban",444,55689.1034185854
"576","11","001","009907","2","Urban",3097,43963.9690031252
"577","24","009","860100","1","Exurban",927,94529.4519739779
"578","24","009","860100","2","Exurban",1337,128574.814401429
"579","24","009","860100","3","Exurban",1661,122457.603641814
"580","24","009","860100","4","Exurban",890,141324.28853881
"581","24","009","860298","1","Exurban",1548,111708.762995089
"582","24","009","860298","2","Exurban",1911,96674.2233241916
"583","24","009","860300","1","Exurban",1131,126912.4244212
"584","24","009","860300","2","Exurban",1254,115500.549620512
"585","24","009","860300","3","Exurban",697,100712.005229925
"586","24","009","860400","1","Exurban",1351,75972.1830154984
"587","24","009","860400","2","Exurban",933,68275.2213151349
"588","24","009","860400","3","Exurban",1433,86667.2121946553
"589","24","009","860400","4","Exurban",1270,104382.71605332
"590","24","009","860400","5","Exurban",1980,90647.3389565661
"591","24","009","860400","6","Exurban",637,70387.3214171822
"592","24","009","860500","1","Exurban",648,98526.8752790357
"593","24","009","860500","2","Exurban",342,74753.7376427068
"594","24","009","860500","3","Exurban",1539,90631.9642515467
"595","24","009","860500","4","Exurban",1228,106715.827540022
"596","24","009","860500","5","Exurban",1354,118390.994164169
"597","24","009","860600","1","Exurban",1758,112711.962497608
"598","24","009","860600","2","Exurban",1681,108693.398973149
"599","24","009","860600","3","Exurban",1275,97283.4460105874
"600","24","009","860700","1","Exurban",1466,77217.5341220741
"601","24","009","860700","2","Exurban",846,93689.6087122903
"602","24","009","860700","3","Exurban",1007,62630.7827348683
"603","24","009","860700","4","Exurban",985,68294.4396964092
"604","24","009","860700","5","Exurban",1631,81678.1204158428
"605","24","009","860800","1","Exurban",816,93689.6087122903
"606","24","009","860800","2","Exurban",872,94375.7049237834
"607","24","009","860800","3","Exurban",1747,82364.2166273359
"608","24","009","860800","4","Exurban",589,119953.448561771
"609","24","009","860800","5","Exurban",2162,77603.8235856879
"610","24","009","860800","6","Exurban",778,81197.660883985
"611","24","009","860900","1","Exurban",1582,70892.7648446967
"612","24","009","860900","2","Exurban",879,99247.5645768225
"613","24","009","860900","3","Exurban",617,70627.5511831112
"614","24","009","860900","4","Exurban",753,75072.7627718604
"615","24","009","861000","1","Exurban",813,87347.5428917661
"616","24","009","861000","2","Exurban",2527,73608.3221187576
"617","24","009","861000","3","Exurban",1298,70867.7809490401
"618","24","009","861000","4","Exurban",1194,78574.3518400408
"619","24","009","861100","6","Exurban",25,117922.065661075
"620","24","009","861200","6","Exurban",0,NA
"621","24","017","850100","1","Exurban",535,78891.455131067
"622","24","017","850100","2","Exurban",1485,96207.2166592257
"623","24","017","850100","3","Exurban",1247,85548.7024044901
"624","24","017","850100","4","Exurban",778,63831.931564513
"625","24","017","850100","5","Exurban",771,84720.3901715671
"626","24","017","850100","6","Exurban",579,86482.7157344218
"627","24","017","850201","1","Exurban",905,57311.1347981376
"628","24","017","850202","1","Exurban",1277,71759.5138401684
"629","24","017","850202","2","Exurban",1549,58965.8374258562
"630","24","017","850202","4","Exurban",1574,69822.3010077173
"631","24","017","850300","1","Exurban",1381,67556.4538554755
"632","24","017","850300","2","Exurban",697,76633.2953313349
"633","24","017","850400","1","Exurban",834,64462.2944703106
"634","24","017","850400","2","Exurban",1761,70212.4341475859
"635","24","017","850400","3","Exurban",1379,62459.7391415269
"636","24","017","850500","1","Exurban",1393,81395.6102111104
"637","24","017","850500","2","Exurban",1131,111345.535589004
"638","24","017","850600","1","Exurban",678,67564.1412079852
"639","24","017","850600","2","Exurban",1565,81101.5689776134
"640","24","017","850600","3","Exurban",1707,119759.3429109
"641","24","017","850600","4","Exurban",1022,93022.7308820716
"642","24","017","850701","1","Exurban",1744,122082.845206965
"643","24","017","850701","2","Exurban",1295,134678.572294151
"644","24","017","850701","3","Exurban",1636,116203.942375151
"645","24","017","850702","1","Exurban",585,104184.766726194
"646","24","017","850702","2","Exurban",2020,97598.6274634862
"647","24","017","850702","3","Exurban",395,109498.649148543
"648","24","017","850702","4","Exurban",1302,93272.5698386377
"649","24","017","850702","5","Exurban",1793,72216.9113144971
"650","24","017","850702","6","Exurban",806,83736.4090503221
"651","24","017","850703","1","Exurban",2713,108314.796862045
"652","24","017","850703","2","Exurban",2387,89229.0224185216
"653","24","017","850703","3","Exurban",1026,82450.6993430703
"654","24","017","850703","4","Exurban",1800,88152.7930671599
"655","24","017","850801","1","Exurban",975,107150.162956821
"656","24","017","850801","2","Exurban",1009,108689.555296894
"657","24","017","850801","3","Exurban",1483,119774.717615919
"658","24","017","850801","4","Exurban",1831,122178.937113336
"659","24","017","850802","1","Exurban",1703,104380.794215192
"660","24","017","850802","2","Exurban",796,82850.4416735761
"661","24","017","850802","3","Exurban",1000,99572.3552203584
"662","24","017","850802","4","Exurban",143,75336.0545953186
"663","24","017","850901","1","Exurban",217,106402.56792525
"664","24","017","850901","2","Exurban",2304,72749.2604757957
"665","24","017","850901","3","Exurban",2944,57255.4014924421
"666","24","017","850902","1","Exurban",447,100116.235410422
"667","24","017","850902","2","Exurban",1923,109683.145608776
"668","24","017","850902","3","Exurban",1806,96091.9063715798
"669","24","017","850902","4","Exurban",1912,101601.816282926
"670","24","017","850903","1","Exurban",2087,108114.925696792
"671","24","017","850903","2","Exurban",1657,68809.4923145609
"672","24","017","850903","3","Exurban",3732,82141.2834045539
"673","24","017","850903","4","Exurban",2044,95509.5894189681
"674","24","017","850904","1","Exurban",126,145237.150966261
"675","24","017","850904","2","Exurban",222,100896.501690159
"676","24","017","850904","3","Exurban",535,96839.5014031507
"677","24","017","850904","4","Exurban",358,149526.693666688
"678","24","017","851000","1","Exurban",851,101371.195707634
"679","24","017","851000","2","Exurban",766,88781.23413483
"680","24","017","851000","3","Exurban",1625,53181.1046622871
"681","24","017","851000","4","Exurban",675,68623.0740162
"682","24","017","851000","5","Exurban",1616,120704.887269596
"683","24","017","851000","6","Exurban",884,73635.2278525416
"684","24","017","851000","7","Exurban",1120,115796.512692136
"685","24","017","851000","8","Exurban",2098,123337.805504178
"686","24","017","851100","1","Exurban",1657,90872.1940174756
"687","24","017","851100","2","Exurban",646,59803.7588494164
"688","24","017","851200","1","Exurban",1161,80248.2728490337
"689","24","017","851200","2","Exurban",1305,70867.7809490401
"690","24","017","851200","3","Exurban",235,58948.5408827094
"691","24","017","851200","4","Exurban",405,33439.9834173098
"692","24","017","851200","5","Exurban",659,46012.6484469673
"693","24","017","851300","1","Exurban",2266,88183.5424771988
"694","24","017","851300","2","Exurban",1044,102114.94706295
"695","24","017","851300","3","Exurban",0,NA
"696","24","017","851300","4","Exurban",184,68004.242139167
"697","24","017","851300","5","Exurban",2426,97712.0159130047
"698","24","017","851400","1","Exurban",1476,90086.1622233561
"699","24","017","851400","2","Exurban",1154,91287.3110530008
"700","24","017","851400","3","Exurban",867,119153.963900759
"701","24","017","851400","4","Exurban",1030,75981.7922061356
"702","24","021","750100","1","Exurban",1001,26869.2188596211
"703","24","021","750100","2","Exurban",857,57328.4313412845
"704","24","021","750200","1","Exurban",761,47056.2065501626
"705","24","021","750200","2","Exurban",803,59015.8052171695
"706","24","021","750200","3","Exurban",499,45090.1661458001
"707","24","021","750300","1","Exurban",968,33684.0568594936
"708","24","021","750300","2","Exurban",873,49671.828241597
"709","24","021","750400","1","Exurban",1149,65509.6962497608
"710","24","021","750400","2","Exurban",913,71138.760125008
"711","24","021","750400","3","Exurban",1933,70985.0130748134
"712","24","021","750501","1","Exurban",1050,90558.9344027043
"713","24","021","750501","2","Exurban",980,61860.1256457682
"714","24","021","750501","3","Exurban",577,50361.768129345
"715","24","021","750501","4","Exurban",1506,68100.3340455386
"716","24","021","750501","5","Exurban",927,73510.3083742586
"717","24","021","750501","6","Exurban",1080,69357.2161808789
"718","24","021","750501","7","Exurban",916,97785.0457618471
"719","24","021","750502","1","Exurban",270,97102.7932266088
"720","24","021","750502","2","Exurban",802,105701.097008738
"721","24","021","750502","3","Exurban",1342,99443.5920658205
"722","24","021","750502","4","Exurban",1842,65502.0088972511
"723","24","021","750502","5","Exurban",1342,73798.5840933733
"724","24","021","750502","6","Exurban",339,78710.8023470885
"725","24","021","750600","1","Exurban",1291,74951.6869698323
"726","24","021","750600","2","Exurban",801,112452.514350405
"727","24","021","750600","3","Exurban",781,82077.8627463486
"728","24","021","750700","1","Exurban",1303,102562.735346642
"729","24","021","750700","2","Exurban",1753,81410.9849161299
"730","24","021","750700","3","Exurban",1842,53215.6977485809
"731","24","021","750700","4","Exurban",904,72680.0743032081
"732","24","021","750700","5","Exurban",1065,71786.4195739524
"733","24","021","750800","1","Exurban",1239,95492.2928758212
"734","24","021","750800","2","Exurban",1489,98129.0547866573
"735","24","021","750800","3","Exurban",738,75730.0314114421
"736","24","021","750800","4","Exurban",868,58856.2926525926
"737","24","021","750800","5","Exurban",656,38836.5048791377
"738","24","021","750800","6","Exurban",1418,59778.7749537598
"739","24","021","750900","1","Exurban",1440,41217.6623190254
"740","24","021","750900","2","Exurban",555,47500.1511575993
"741","24","021","751000","1","Exurban",1632,100535.196122202
"742","24","021","751000","2","Exurban",1502,73243.1728745456
"743","24","021","751000","3","Exurban",1672,80388.5670323362
"744","24","021","751000","4","Exurban",849,70523.7719242299
"745","24","021","751000","5","Exurban",802,73270.0786083296
"746","24","021","751100","9","Exurban",818,64060.6303016774
"747","24","021","751200","1","Exurban",907,90601.2148415078
"748","24","021","751200","2","Exurban",1988,86121.4101664647
"749","24","021","751200","3","Exurban",1295,129845.149403661
"750","24","021","751200","4","Exurban",1035,133081.524810256
"751","24","021","751300","1","Exurban",104,72336.0652783979
"752","24","021","751300","2","Exurban",1326,76122.0863894381
"753","24","021","751300","3","Exurban",3004,88650.5491421647
"754","24","021","751300","4","Exurban",1263,100444.869730212
"755","24","021","751400","1","Exurban",1616,84560.8776069902
"756","24","021","751400","2","Exurban",1669,116597.919191275
"757","24","021","751400","3","Exurban",594,113742.067733912
"758","24","021","751400","4","Exurban",1206,69132.3611199694
"759","24","021","751400","5","Exurban",1161,101342.368135723
"760","24","021","751400","6","Exurban",1300,76339.2540978379
"761","24","021","751500","1","Exurban",1214,75005.4984374003
"762","24","021","751500","2","Exurban",1384,79148.9814401429
"763","24","021","751600","1","Exurban",1214,74098.3908412526
"764","24","021","751600","2","Exurban",1426,75949.1209579693
"765","24","021","751700","1","Exurban",809,86161.7687671408
"766","24","021","751700","2","Exurban",1397,81163.0677976912
"767","24","021","751700","3","Exurban",1262,96297.543051215
"768","24","021","751700","4","Exurban",1220,81787.6651891065
"769","24","021","751700","5","Exurban",740,88485.2710632056
"770","24","021","751700","6","Exurban",1132,89501.9234326169
"771","24","021","751800","1","Exurban",761,81459.0308693156
"772","24","021","751800","2","Exurban",1598,100089.329676638
"773","24","021","751800","3","Exurban",1901,110290.446457044
"774","24","021","751900","1","Exurban",2078,92607.6138465463
"775","24","021","751900","2","Exurban",1093,71294.4290133299
"776","24","021","751900","3","Exurban",566,115631.234613177
"777","24","021","752000","1","Exurban",1710,101851.655239492
"778","24","021","752000","2","Exurban",931,86277.0790547867
"779","24","021","752000","3","Exurban",993,118948.327221124
"780","24","021","752000","4","Exurban",920,116334.627367817
"781","24","021","752000","5","Exurban",897,106379.505867721
"782","24","021","752000","6","Exurban",1455,98451.9235920658
"783","24","021","752100","1","Exurban",1347,123203.276835257
"784","24","021","752100","2","Exurban",1089,111105.305823075
"785","24","021","752100","3","Exurban",1566,112129.645544996
"786","24","021","752100","4","Exurban",2292,105868.296925824
"787","24","021","752200","1","Exurban",1174,80044.558007526
"788","24","021","752200","2","Exurban",1209,106479.441450348
"789","24","021","752200","3","Exurban",662,98373.1282288411
"790","24","021","752300","1","Exurban",831,95371.217073793
"791","24","021","752300","2","Exurban",1743,89511.532623254
"792","24","021","752300","3","Exurban",1176,81862.6168760763
"793","24","021","752300","4","Exurban",1169,75416.7717966707
"794","24","021","752400","1","Exurban",903,60943.4088589834
"795","24","021","752400","2","Exurban",716,66664.7209643472
"796","24","021","752400","3","Exurban",1807,58389.2859876268
"797","24","021","752400","4","Exurban",612,62350.1943682633
"798","24","021","752400","5","Exurban",882,59892.1634032783
"799","24","021","752400","6","Exurban",707,43350.9026404745
"800","24","021","752400","7","Exurban",962,65763.3788825818
"801","24","021","752500","1","Exurban",1346,73604.4784425027
"802","24","021","752500","2","Exurban",1108,84706.937304675
"803","24","021","752500","3","Exurban",1246,77263.6582371325
"804","24","021","752500","4","Exurban",1856,90753.0400535748
"805","24","021","752600","1","Exurban",795,88885.0133937113
"806","24","021","752600","2","Exurban",1122,94746.6196823777
"807","24","021","752600","3","Exurban",852,75972.1830154984
"808","24","021","752600","4","Exurban",851,84424.4270999426
"809","24","021","752600","5","Exurban",1693,98615.2798328975
"810","24","021","752600","6","Exurban",576,82279.6557497289
"811","24","021","752600","7","Exurban",1383,94150.8498628739
"812","24","021","752600","8","Exurban",606,85762.026436635
"813","24","021","752700","1","Exurban",1457,78922.2045411059
"814","24","021","752700","2","Exurban",829,101096.372855412
"815","24","021","752700","3","Exurban",1159,106189.243893105
"816","24","021","752800","1","Exurban",1209,80402.0198992283
"817","24","021","752800","2","Exurban",1818,76406.518432298
"818","24","021","752800","3","Exurban",1111,84080.4180751323
"819","24","021","752900","1","Exurban",1124,68023.4605204414
"820","24","021","752900","2","Exurban",1465,70683.2844888067
"821","24","021","753000","1","Exurban",1275,61715.9877862109
"822","24","021","753000","2","Exurban",850,67483.4240066331
"823","24","021","753000","3","Exurban",1195,60282.2965431469
"824","24","021","753000","4","Exurban",891,64308.5474201161
"825","24","021","753000","5","Exurban",753,62090.74622106
"826","24","021","753100","1","Exurban",877,66263.056795714
"827","24","021","753100","2","Exurban",1111,63831.931564513
"828","24","021","753100","3","Exurban",1076,69113.1427386951
"829","24","021","753200","1","Exurban",1273,57378.3991325977
"830","24","021","753200","2","Exurban",1335,65081.1263473436
"831","24","021","753200","3","Exurban",1802,46983.1767013202
"832","24","031","700101","1","Suburban",1006,127490.897697557
"833","24","031","700101","2","Suburban",781,188073.000988583
"834","24","031","700101","3","Suburban",1474,166371.604853626
"835","24","031","700102","1","Suburban",1696,107801.666082021
"836","24","031","700102","2","Suburban",2178,106608.204604886
"837","24","031","700102","3","Suburban",2864,105801.032591364
"838","24","031","700103","1","Suburban",1319,115652.374832579
"839","24","031","700103","2","Suburban",1673,124727.294470311
"840","24","031","700202","1","Suburban",629,108343.624433956
"841","24","031","700202","2","Suburban",748,108495.449646023
"842","24","031","700202","3","Suburban",1803,100173.890554245
"843","24","031","700202","4","Suburban",2348,80803.6840678615
"844","24","031","700202","5","Suburban",376,119017.513393711
"845","24","031","700202","6","Suburban",223,102205.27345494
"846","24","031","700203","1","Suburban",934,162993.013425601
"847","24","031","700203","2","Suburban",5269,114478.131736718
"848","24","031","700203","3","Suburban",1887,131251.934912941
"849","24","031","700203","4","Suburban",465,120259.020824032
"850","24","031","700298","1","Suburban",1222,102034.229861598
"851","24","031","700298","2","Suburban",862,95405.8101600867
"852","24","031","700302","1","Suburban",1091,101326.993430703
"853","24","031","700302","2","Suburban",1022,104013.723132853
"854","24","031","700302","3","Suburban",922,101567.223196632
"855","24","031","700304","1","Suburban",465,162018.641494993
"856","24","031","700306","1","Suburban",2051,123082.201033229
"857","24","031","700307","1","Suburban",3134,99889.4585113847
"858","24","031","700307","2","Suburban",1720,104275.093118184
"859","24","031","700307","3","Suburban",2414,83417.3839211684
"860","24","031","700307","4","Suburban",3260,83407.7747305313
"861","24","031","700400","1","Suburban",848,90601.2148415078
"862","24","031","700400","2","Suburban",1186,101138.653294215
"863","24","031","700500","1","Suburban",792,85681.3092352829
"864","24","031","700500","2","Suburban",2269,113388.449518464
"865","24","031","700500","3","Suburban",1736,103677.401460552
"866","24","031","700500","4","Suburban",422,116494.139932394
"867","24","031","700601","1","Suburban",2167,121661.962657057
"868","24","031","700601","2","Suburban",1316,89928.5714969067
"869","24","031","700601","3","Suburban",3225,86386.6238280503
"870","24","031","700604","1","Suburban",1446,165722.023566554
"871","24","031","700604","2","Suburban",1888,188997.405127878
"872","24","031","700604","3","Suburban",678,200443.873014861
"873","24","031","700604","4","Suburban",1319,190800.089291409
"874","24","031","700605","1","Suburban",1668,124708.076089036
"875","24","031","700605","2","Suburban",3249,140989.888704637
"876","24","031","700605","3","Suburban",1659,170330.591396135
"877","24","031","700606","1","Suburban",1543,150230.086421328
"878","24","031","700606","2","Suburban",1078,153130.140155622
"879","24","031","700606","3","Suburban",878,153439.556094139
"880","24","031","700606","4","Suburban",1463,109010.502264175
"881","24","031","700607","1","Suburban",4908,129766.354040436
"882","24","031","700607","2","Suburban",805,162260.79309905
"883","24","031","700607","3","Suburban",606,114260.964028318
"884","24","031","700607","4","Suburban",301,139769.521493718
"885","24","031","700608","1","Suburban",857,195310.643376491
"886","24","031","700608","2","Suburban",1428,223548.210982843
"887","24","031","700608","3","Suburban",959,288277.640952867
"888","24","031","700704","1","Suburban",851,100246.920403087
"889","24","031","700704","2","Suburban",722,125528.70096945
"890","24","031","700704","3","Suburban",738,54309.2236430895
"891","24","031","700705","1","Suburban",1212,69241.905893233
"892","24","031","700705","2","Suburban",1339,64327.7658013904
"893","24","031","700705","3","Suburban",2894,98699.8407105045
"894","24","031","700705","4","Suburban",773,65763.3788825818
"895","24","031","700705","5","Suburban",0,NA
"896","24","031","700706","9","Suburban",2835,81870.304228586
"897","24","031","700707","1","Suburban",3333,50263.754384846
"898","24","031","700707","9","Suburban",11601,74942.0777791951
"899","24","031","700708","9","Suburban",7704,73231.641845781
"900","24","031","700709","1","Suburban",2055,119399.95918107
"901","24","031","700709","2","Suburban",1400,114541.552394923
"902","24","031","700709","3","Suburban",871,112029.70996237
"903","24","031","700709","4","Suburban",1001,87472.4623700491
"904","24","031","700709","5","Suburban",5022,101792.078257542
"905","24","031","700709","6","Suburban",1095,76152.835799477
"906","24","031","700710","1","Suburban",861,137007.840104599
"907","24","031","700710","2","Suburban",1179,141491.488455896
"908","24","031","700710","3","Suburban",1473,128547.908667645
"909","24","031","700710","4","Suburban",2602,76694.7941514127
"910","24","031","700711","1","Suburban",2001,125132.802315199
"911","24","031","700711","2","Suburban",415,110740.156578863
"912","24","031","700711","3","Suburban",3464,102013.089642197
"913","24","031","700801","9","Suburban",8860,84299.5076216595
"914","24","031","700805","1","Suburban",1493,88237.3539447669
"915","24","031","700805","2","Suburban",817,66063.1856304611
"916","24","031","700805","3","Suburban",1088,77913.2395242044
"917","24","031","700805","4","Suburban",1136,132518.426238918
"918","24","031","700805","5","Suburban",2537,126722.162446585
"919","24","031","700806","1","Suburban",2550,138810.524268129
"920","24","031","700808","1","Suburban",757,60658.9768161235
"921","24","031","700808","2","Suburban",2933,88617.8778939983
"922","24","031","700808","3","Suburban",1699,78074.6739269086
"923","24","031","700809","1","Suburban",1366,78091.9704700555
"924","24","031","700809","2","Suburban",3685,102453.190573378
"925","24","031","700809","3","Suburban",1129,116930.397187321
"926","24","031","700810","1","Suburban",5478,115402.535876013
"927","24","031","700811","1","Suburban",3325,104507.635531603
"928","24","031","700811","9","Suburban",531,100569.789208495
"929","24","031","700812","1","Suburban",3739,96293.6993749601
"930","24","031","700813","1","Suburban",5400,96751.0968492889
"931","24","031","700814","1","Suburban",1841,61097.1559091779
"932","24","031","700814","2","Suburban",856,79877.3580904394
"933","24","031","700814","3","Suburban",1378,89229.0224185216
"934","24","031","700814","4","Suburban",988,103298.799349448
"935","24","031","700814","5","Suburban",1411,97243.0874099113
"936","24","031","700814","6","Suburban",2501,102086.119491039
"937","24","031","700814","7","Suburban",1101,82746.6624146948
"938","24","031","700814","8","Suburban",975,60808.8801900631
"939","24","031","700815","1","Suburban",683,96418.6188532432
"940","24","031","700815","2","Suburban",2181,88842.7329549078
"941","24","031","700815","3","Suburban",883,72068.9297786849
"942","24","031","700815","4","Suburban",869,112585.121181198
"943","24","031","700901","1","Suburban",2396,68671.1199693858
"944","24","031","700902","1","Suburban",2176,49604.5639071369
"945","24","031","700902","2","Suburban",1480,94934.959818866
"946","24","031","700903","1","Suburban",1683,80098.3694750941
"947","24","031","700904","1","Suburban",1538,46729.4940684993
"948","24","031","700905","1","Suburban",3510,63507.1409209771
"949","24","031","701001","1","Suburban",1224,110582.565852414
"950","24","031","701001","3","Suburban",862,50023.524618917
"951","24","031","701001","9","Suburban",3141,144585.647841061
"952","24","031","701002","1","Suburban",3936,179459.322501435
"953","24","031","701003","9","Suburban",5670,142536.968397219
"954","24","031","701004","1","Suburban",4298,107163.615823713
"955","24","031","701004","2","Suburban",994,137936.087920148
"956","24","031","701005","1","Suburban",738,142517.750015945
"957","24","031","701005","2","Suburban",1350,106275.72660884
"958","24","031","701101","1","Suburban",1202,112196.909879457
"959","24","031","701101","2","Suburban",751,124398.66015052
"960","24","031","701101","3","Suburban",1041,84966.3854518783
"961","24","031","701101","4","Suburban",746,96885.6255182091
"962","24","031","701101","5","Suburban",734,76873.5250972639
"963","24","031","701102","1","Suburban",1199,85172.0221315135
"964","24","031","701102","2","Suburban",645,93124.5883028254
"965","24","031","701102","3","Suburban",1127,95190.5642898144
"966","24","031","701102","4","Suburban",818,73750.5381401875
"967","24","031","701102","5","Suburban",939,88725.5008291345
"968","24","031","701102","6","Suburban",868,87895.2667580841
"969","24","031","701201","1","Suburban",1010,98501.891383379
"970","24","031","701201","2","Suburban",1702,93881.7925250335
"971","24","031","701201","3","Suburban",1881,96163.0143822948
"972","24","031","701202","1","Suburban",1364,131017.470661394
"973","24","031","701202","2","Suburban",1294,117820.208240321
"974","24","031","701203","1","Suburban",9823,104968.876682186
"975","24","031","701203","4","Suburban",586,100020.14350405
"976","24","031","701204","1","Suburban",3880,69239.9840551056
"977","24","031","701204","2","Suburban",2549,49646.8443459404
"978","24","031","701205","1","Suburban",3248,213612.307864022
"979","24","031","701205","2","Suburban",2492,175461.899196377
"980","24","031","701206","1","Suburban",1901,155776.511257095
"981","24","031","701206","2","Suburban",3427,146999.476529115
"982","24","031","701206","3","Suburban",1124,191451.592416608
"983","24","031","701209","1","Suburban",1216,172002.590567
"984","24","031","701209","9","Suburban",467,187102.472734231
"985","24","031","701210","1","Suburban",4479,196978.798871101
"986","24","031","701211","1","Suburban",303,59371.3452707443
"987","24","031","701211","2","Suburban",2420,146728.497353148
"988","24","031","701212","1","Suburban",879,131670.895624721
"989","24","031","701212","2","Suburban",1179,139844.473180688
"990","24","031","701212","3","Suburban",806,151454.297308502
"991","24","031","701303","1","Suburban",3480,173149.927929077
"992","24","031","701303","2","Suburban",609,147297.361438867
"993","24","031","701304","1","Suburban",2574,142798.33838255
"994","24","031","701304","2","Suburban",1095,129504.984055106
"995","24","031","701304","3","Suburban",3201,131643.989890937
"996","24","031","701306","1","Suburban",862,142919.414184578
"997","24","031","701306","2","Suburban",1687,150625.985075579
"998","24","031","701307","1","Suburban",1966,173488.171439505
"999","24","031","701308","1","Suburban",314,145025.748772243
"1000","24","031","701308","9","Suburban",1464,162935.358281778
"1001","24","031","701309","1","Suburban",5214,124419.800369922
"1002","24","031","701310","1","Suburban",1455,96328.2924612539
"1003","24","031","701310","2","Suburban",2597,115590.876012501
"1004","24","031","701310","3","Suburban",334,69920.3147522163
"1005","24","031","701311","1","Suburban",657,132699.079022897
"1006","24","031","701311","2","Suburban",1933,145167.964793673
"1007","24","031","701311","3","Suburban",2051,98152.1168441865
"1008","24","031","701311","4","Suburban",1245,151081.46071178
"1009","24","031","701311","5","Suburban",1673,115629.312775049
"1010","24","031","701311","6","Suburban",2167,147170.520122457
"1011","24","031","701407","1","Suburban",347,151125.662988711
"1012","24","031","701407","9","Suburban",5318,146215.366573123
"1013","24","031","701408","1","Suburban",1634,119936.152018624
"1014","24","031","701408","2","Suburban",479,195527.811084891
"1015","24","031","701408","3","Suburban",1143,118381.384973531
"1016","24","031","701408","4","Suburban",1930,146223.053925633
"1017","24","031","701409","1","Suburban",1314,154782.920945213
"1018","24","031","701409","2","Suburban",1411,141981.557178391
"1019","24","031","701409","3","Suburban",1103,121585.08913196
"1020","24","031","701410","1","Suburban",247,117674.148542637
"1021","24","031","701410","2","Suburban",3710,102426.284839594
"1022","24","031","701410","3","Suburban",1348,117743.334715224
"1023","24","031","701411","1","Suburban",1167,126059.128292621
"1024","24","031","701411","2","Suburban",5219,72316.8468971235
"1025","24","031","701411","3","Suburban",2187,81462.8745455705
"1026","24","031","701411","4","Suburban",1961,76898.5089929205
"1027","24","031","701412","1","Suburban",2632,108249.454365712
"1028","24","031","701412","2","Suburban",1965,120443.517284266
"1029","24","031","701412","3","Suburban",741,141339.663243829
"1030","24","031","701412","4","Suburban",1163,116455.703169845
"1031","24","031","701413","1","Suburban",1084,87138.062535876
"1032","24","031","701414","1","Suburban",1903,113054.049684291
"1033","24","031","701414","2","Suburban",1222,142091.101951655
"1034","24","031","701414","3","Suburban",1643,128930.354455004
"1035","24","031","701414","4","Suburban",1619,95069.4884877862
"1036","24","031","701415","1","Suburban",976,151521.561642962
"1037","24","031","701415","2","Suburban",1581,130152.64350405
"1038","24","031","701415","3","Suburban",421,144908.51664647
"1039","24","031","701415","4","Suburban",1220,129687.558677212
"1040","24","031","701415","5","Suburban",3532,113784.348172715
"1041","24","031","701503","1","Suburban",1819,147802.804866382
"1042","24","031","701503","2","Suburban",1419,131407.603801263
"1043","24","031","701503","3","Suburban",1134,136437.054180751
"1044","24","031","701503","4","Suburban",1133,110498.004974807
"1045","24","031","701503","5","Suburban",756,127902.171056828
"1046","24","031","701504","1","Suburban",6511,61272.0431787742
"1047","24","031","701504","2","Suburban",1201,148950.142228458
"1048","24","031","701505","3","Suburban",2500,148035.347279801
"1049","24","031","701505","4","Suburban",3288,80984.33685184
"1050","24","031","701506","2","Suburban",980,148110.298966771
"1051","24","031","701506","3","Suburban",981,151902.085592193
"1052","24","031","701506","4","Suburban",3139,132470.380285733
"1053","24","031","701507","1","Suburban",1569,156958.441705466
"1054","24","031","701507","2","Suburban",1162,156647.103928822
