"","statefips","countyfips","tract","blkgrp","area_type","pop","bg_med_inc_real"
"1129","24","031","703205","2","Suburban",5853,97414.1310032528
"1130","24","031","703205","3","Suburban",1514,135971.969353913
"1131","24","031","703205","4","Suburban",2076,144137.85955737
"1132","24","031","703205","5","Suburban",1628,154792.530135851
"1133","24","031","703205","6","Suburban",265,139971.314497098
"1134","24","031","703205","7","Suburban",1864,75866.4819184897
"1135","24","031","703205","8","Suburban",360,70758.2361757765
"1136","24","031","703206","1","Suburban",726,118435.1964411
"1137","24","031","703206","2","Suburban",97,99405.1553032719
"1138","24","031","703206","9","Suburban",2908,117380.10730914
"1139","24","031","703207","1","Suburban",3247,96478.1958351936
"1140","24","031","703207","2","Suburban",1237,75883.7784616366
"1141","24","031","703208","1","Suburban",2855,140394.118885133
"1142","24","031","703208","2","Suburban",2222,134851.53772562
"1143","24","031","703209","1","Suburban",3119,79097.0918107022
"1144","24","031","703209","2","Suburban",1005,108541.573761082
"1145","24","031","703210","1","Suburban",2210,120212.896708974
"1146","24","031","703210","2","Suburban",1054,103433.328018369
"1147","24","031","703301","1","Suburban",1087,111533.875725493
"1148","24","031","703301","2","Suburban",794,104576.82170419
"1149","24","031","703301","3","Suburban",1051,105993.216404107
"1150","24","031","703301","4","Suburban",1079,94790.8219593086
"1151","24","031","703302","1","Suburban",1436,101882.404649531
"1152","24","031","703302","2","Suburban",925,104382.71605332
"1153","24","031","703302","3","Suburban",790,88285.3998979527
"1154","24","031","703302","4","Suburban",354,95023.3643727279
"1155","24","031","703401","1","Suburban",1789,100079.720486
"1156","24","031","703401","2","Suburban",833,91446.8236175777
"1157","24","031","703401","3","Suburban",919,107778.604024491
"1158","24","031","703401","4","Suburban",868,78074.6739269086
"1159","24","031","703402","1","Suburban",1313,97273.8368199503
"1160","24","031","703402","2","Suburban",385,104513.401045985
"1161","24","031","703402","3","Suburban",794,112392.937368455
"1162","24","031","703402","4","Suburban",613,107277.004273232
"1163","24","031","703403","1","Suburban",1116,84424.4270999426
"1164","24","031","703403","2","Suburban",806,83090.6714395051
"1165","24","031","703403","3","Suburban",1087,90111.1461190127
"1166","24","031","703404","1","Suburban",873,76873.5250972639
"1167","24","031","703404","2","Suburban",1807,68096.4903692838
"1168","24","031","703501","1","Suburban",1759,53822.9985968493
"1169","24","031","703501","2","Suburban",697,63603.2328273487
"1170","24","031","703501","3","Suburban",372,81278.3780853371
"1171","24","031","703501","4","Suburban",1359,81391.7665348555
"1172","24","031","703501","5","Suburban",780,79798.5627272148
"1173","24","031","703501","6","Suburban",680,95365.4515594107
"1174","24","031","703502","1","Suburban",2977,102095.728681676
"1175","24","031","703502","3","Suburban",139,122148.187703297
"1176","24","031","703601","1","Suburban",1894,85883.1022386632
"1177","24","031","703601","2","Suburban",1306,113006.003731105
"1178","24","031","703601","3","Suburban",764,98261.6616174501
"1179","24","031","703602","1","Suburban",1211,96287.9338605778
"1180","24","031","703602","2","Suburban",706,96824.1266981313
"1181","24","031","703602","3","Suburban",876,109116.203361184
"1182","24","031","703701","1","Suburban",910,98054.1030996875
"1183","24","031","703701","2","Suburban",613,82988.8140187512
"1184","24","031","703701","3","Suburban",928,98050.2594234326
"1185","24","031","703701","4","Suburban",828,80619.187607628
"1186","24","031","703702","1","Suburban",725,110955.402449136
"1187","24","031","703702","2","Suburban",661,81172.6769883283
"1188","24","031","703702","3","Suburban",1034,95663.3364691626
"1189","24","031","703702","4","Suburban",866,88885.0133937113
"1190","24","031","703800","1","Suburban",1544,69987.5790866764
"1191","24","031","703901","1","Suburban",1240,124902.181739907
"1192","24","031","703901","2","Suburban",899,113480.697748581
"1193","24","031","703901","3","Suburban",771,116451.85949359
"1194","24","031","703902","1","Suburban",1217,74815.2364627846
"1195","24","031","703902","3","Suburban",930,107463.422571593
"1196","24","031","703902","4","Suburban",448,106462.144907201
"1197","24","031","703902","5","Suburban",4057,75755.0153070987
"1198","24","031","704000","1","Suburban",951,116920.787996683
"1199","24","031","704000","2","Suburban",488,86482.7157344218
"1200","24","031","704000","3","Suburban",1530,65286.7630269788
"1201","24","031","704000","4","Suburban",2009,82708.2256521462
"1202","24","031","704000","5","Suburban",619,89486.5487275974
"1203","24","031","704100","1","Suburban",1346,125396.094138657
"1204","24","031","704100","2","Suburban",795,173132.63138593
"1205","24","031","704100","3","Suburban",1335,175752.096753619
"1206","24","031","704100","4","Suburban",911,207166.462784616
"1207","24","031","704200","1","Suburban",497,97973.3858983354
"1208","24","031","704200","2","Suburban",1212,89686.4198928503
"1209","24","031","704300","1","Suburban",754,79756.2822884113
"1210","24","031","704300","2","Suburban",1563,117420.465909816
"1211","24","031","704300","3","Suburban",570,119442.239619874
"1212","24","031","704300","4","Suburban",631,141460.739045858
"1213","24","031","704401","1","Suburban",758,156312.704094649
"1214","24","031","704401","2","Suburban",483,151365.89275464
"1215","24","031","704401","3","Suburban",776,131542.132470183
"1216","24","031","704401","4","Suburban",652,108672.258753747
"1217","24","031","704402","1","Suburban",3119,103783.102557561
"1218","24","031","704402","2","Suburban",1514,131897.672523758
"1219","24","031","704402","3","Suburban",992,189600.862299892
"1220","24","031","704501","1","Suburban",812,109000.893073538
"1221","24","031","704501","2","Suburban",1170,156635.572900057
"1222","24","031","704501","3","Suburban",747,105510.835034122
"1223","24","031","704501","4","Suburban",894,141424.224121436
"1224","24","031","704502","1","Suburban",2655,180608.581701639
"1225","24","031","704503","1","Suburban",785,133832.963518082
"1226","24","031","704503","2","Suburban",600,127273.729989157
"1227","24","031","704503","3","Suburban",1513,156631.729223803
"1228","24","031","704503","4","Suburban",629,99172.6128898527
"1229","24","031","704600","1","Suburban",767,117968.189776134
"1230","24","031","704600","2","Suburban",1921,99539.6839721921
"1231","24","031","704600","3","Suburban",1078,145642.658811149
"1232","24","031","704600","4","Suburban",1025,149680.440716882
"1233","24","031","704700","1","Suburban",686,141556.830952229
"1234","24","031","704700","2","Suburban",732,147168.598284329
"1235","24","031","704700","3","Suburban",1200,202894.216627336
"1236","24","031","704700","4","Suburban",994,173574.654155239
"1237","24","031","704801","1","Suburban",1320,73079.8166337139
"1238","24","031","704801","2","Suburban",631,36532.2209643472
"1239","24","031","704801","3","Suburban",541,78524.3840487276
"1240","24","031","704802","1","Suburban",983,69933.7676191084
"1241","24","031","704802","2","Suburban",1264,60140.0805217169
"1242","24","031","704802","3","Suburban",1314,85333.4565342177
"1243","24","031","705000","1","Suburban",1190,145771.421965687
"1244","24","031","705000","2","Suburban",603,145761.812775049
"1245","24","031","705000","3","Suburban",676,126287.827029785
"1246","24","031","705000","4","Suburban",636,96391.7131194591
"1247","24","031","705000","5","Suburban",1176,74471.2274379744
"1248","24","031","705100","1","Suburban",1422,152655.446138147
"1249","24","031","705100","2","Suburban",1712,144137.85955737
"1250","24","031","705100","3","Suburban",642,201589.28853881
"1251","24","031","705100","4","Suburban",833,168345.332610498
"1252","24","031","705200","1","Suburban",902,203680.248421455
"1253","24","031","705200","2","Suburban",980,202888.451112954
"1254","24","031","705200","3","Suburban",484,195164.583678806
"1255","24","031","705200","4","Suburban",706,158272.978984629
"1256","24","031","705300","1","Suburban",949,284774.130046559
"1257","24","031","705300","2","Suburban",1129,224616.752981695
"1258","24","031","705400","1","Suburban",656,232444.399674724
"1259","24","031","705400","2","Suburban",975,206268.964379106
"1260","24","031","705400","3","Suburban",1073,143232.673799349
"1261","24","031","705500","1","Suburban",4957,122115.516455131
"1262","24","031","705500","2","Suburban",856,288277.640952867
"1263","24","031","705601","2","Suburban",890,145344.773901397
"1264","24","031","705601","3","Suburban",748,140693.925633012
"1265","24","031","705601","4","Suburban",864,138289.706135595
"1266","24","031","705602","1","Suburban",3351,87139.9843740034
"1267","24","031","705701","1","Suburban",841,195779.571879584
"1268","24","031","705701","2","Suburban",937,177456.767172651
"1269","24","031","705701","3","Suburban",1112,103946.458798393
"1270","24","031","705701","4","Suburban",887,185484.285030933
"1271","24","031","705702","1","Suburban",1063,171877.671088717
"1272","24","031","705702","2","Suburban",1929,182578.465782257
"1273","24","031","705702","3","Suburban",1377,288277.640952867
"1274","24","031","705800","1","Suburban",2092,125667.073314625
"1275","24","031","705800","2","Suburban",2898,150768.201097009
"1276","24","031","705800","3","Suburban",585,154215.978697621
"1277","24","031","705901","1","Suburban",1105,214932.610657567
"1278","24","031","705901","2","Suburban",1443,176720.703169845
"1279","24","031","705901","3","Suburban",1278,221691.715351744
"1280","24","031","705902","1","Suburban",1428,172802.075228012
"1281","24","031","705902","2","Suburban",1053,157206.358823905
"1282","24","031","705902","3","Suburban",1344,252946.568818164
"1283","24","031","705903","1","Suburban",1675,170909.064672492
"1284","24","031","705903","2","Suburban",1432,195660.417915683
"1285","24","031","705903","3","Suburban",1009,152720.788634479
"1286","24","031","706003","1","Suburban",3463,198954.448466101
"1287","24","031","706003","9","Suburban",4053,169615.66761273
"1288","24","031","706004","2","Suburban",2950,221720.542923656
"1289","24","031","706004","9","Suburban",2832,81993.3018687416
"1290","24","031","706005","1","Suburban",1391,224224.698003699
"1291","24","031","706005","2","Suburban",233,288277.640952867
"1292","24","031","706005","9","Suburban",2672,288277.640952867
"1293","24","031","706006","1","Suburban",1296,275952.893041648
"1294","24","031","706006","3","Suburban",1400,156139.73866318
"1295","24","031","706006","9","Suburban",6343,288277.640952867
"1296","24","031","706007","1","Suburban",2698,211492.520409465
"1297","24","031","706007","2","Suburban",2570,224958.840168378
"1298","24","031","706007","3","Suburban",773,288277.640952867
"1299","24","031","706007","4","Suburban",1019,208896.117099305
"1300","24","031","706100","2","Suburban",0,NA
"1301","24","033","800102","1","Suburban",1461,71613.4541424836
"1302","24","033","800102","2","Suburban",1332,71179.118725684
"1303","24","033","800103","1","Suburban",690,83328.9793673066
"1304","24","033","800103","2","Suburban",1362,56709.5994642516
"1305","24","033","800104","1","Suburban",8358,83651.8481727151
"1306","24","033","800105","1","Suburban",3403,92234.7772498246
"1307","24","033","800202","1","Suburban",3656,92440.4139294598
"1308","24","033","800202","9","Suburban",598,104044.472542892
"1309","24","033","800203","1","Suburban",2245,144193.592863065
"1310","24","033","800203","2","Suburban",1878,129837.462051151
"1311","24","033","800203","9","Suburban",28,64862.0368008164
"1312","24","033","800204","1","Suburban",9378,70456.5075897698
"1313","24","033","800206","1","Suburban",3912,84774.2016391351
"1314","24","033","800207","1","Suburban",5109,78647.3816888832
"1315","24","033","800208","1","Suburban",4821,116217.395242043
"1316","24","033","800300","1","Suburban",54,98173.2570635882
"1317","24","033","800401","1","Suburban",1120,113150.141590663
"1318","24","033","800401","2","Suburban",437,144137.85955737
"1319","24","033","800401","3","Suburban",640,110936.184067861
"1320","24","033","800402","1","Suburban",3280,105764.517666943
"1321","24","033","800402","2","Suburban",2548,124994.429970024
"1322","24","033","800403","1","Suburban",2098,117374.341794757
"1323","24","033","800403","2","Suburban",784,118777.283627782
"1324","24","033","800404","1","Suburban",3964,139838.707666305
"1325","24","033","800404","2","Suburban",1793,124792.636966643
"1326","24","033","800404","3","Suburban",1473,123178.292939601
"1327","24","033","800406","1","Suburban",0,NA
"1328","24","033","800406","2","Suburban",3194,93136.11933159
"1329","24","033","800406","3","Suburban",1774,115852.245997832
"1330","24","033","800407","1","Suburban",5650,91433.3707506856
"1331","24","033","800407","2","Suburban",978,127308.323075451
"1332","24","033","800503","1","Suburban",2606,119655.563652019
"1333","24","033","800503","2","Suburban",2016,118010.470214937
"1334","24","033","800504","1","Suburban",244,143094.301454174
"1335","24","033","800504","2","Suburban",2398,120082.211716308
"1336","24","033","800504","3","Suburban",2209,110572.956661777
"1337","24","033","800505","1","Suburban",1360,111895.18129345
"1338","24","033","800505","2","Suburban",1877,113082.877256203
"1339","24","033","800506","2","Suburban",988,127475.522992538
"1340","24","033","800506","3","Suburban",8745,101496.115185917
"1341","24","033","800506","4","Suburban",1501,130867.567287455
"1342","24","033","800506","5","Suburban",2226,116547.951399962
"1343","24","033","800507","1","Suburban",998,108343.624433956
"1344","24","033","800508","2","Suburban",2401,144522.227182856
"1345","24","033","800509","2","Suburban",4051,124854.135786721
"1346","24","033","800601","1","Suburban",3026,109419.853785318
"1347","24","033","800601","2","Suburban",3641,103133.521270489
"1348","24","033","800602","1","Suburban",4291,98069.4778047069
"1349","24","033","800701","1","Suburban",1980,77528.871898718
"1350","24","033","800701","2","Suburban",1352,117979.720804898
"1351","24","033","800702","1","Suburban",3031,102255.241246253
"1352","24","033","800703","1","Suburban",5540,119050.184641878
"1353","24","033","800800","1","Suburban",1499,118773.439951528
"1354","24","033","800800","2","Suburban",1127,104745.943459404
"1355","24","033","800800","3","Suburban",406,92088.7175521398
"1356","24","033","800900","1","Suburban",507,85431.4702787168
"1357","24","033","800900","2","Suburban",993,85352.6749154921
"1358","24","033","801001","1","Suburban",4388,96991.3266152178
"1359","24","033","801001","2","Suburban",892,66489.8336947509
"1360","24","033","801002","1","Suburban",1577,110494.161298552
"1361","24","033","801002","2","Suburban",2879,116513.358313668
"1362","24","033","801101","1","Suburban",222,50448.2508450794
"1363","24","033","801104","1","Suburban",10228,59523.1704828114
"1364","24","033","801201","1","Suburban",2635,104836.269851394
"1365","24","033","801201","2","Suburban",3118,106590.908061739
"1366","24","033","801201","3","Suburban",1887,111266.74022578
"1367","24","033","801201","4","Suburban",265,90837.6009311818
"1368","24","033","801202","1","Suburban",1194,110955.402449136
"1369","24","033","801202","2","Suburban",2848,116853.523662223
"1370","24","033","801202","3","Suburban",521,91973.4072644939
"1371","24","033","801202","4","Suburban",1627,123564.582403214
"1372","24","033","801203","1","Suburban",771,125165.473563365
"1373","24","033","801203","2","Suburban",4785,109096.984979909
"1374","24","033","801203","3","Suburban",198,122271.185343453
"1375","24","033","801204","1","Suburban",3034,118671.582530774
"1376","24","033","801204","2","Suburban",2513,99301.3760443906
"1377","24","033","801204","3","Suburban",1386,124856.057624849
"1378","24","033","801205","1","Suburban",2728,77165.6444926335
"1379","24","033","801205","2","Suburban",1192,81293.7527903565
"1380","24","033","801301","1","Suburban",1298,123285.915874737
"1381","24","033","801301","2","Suburban",2553,101184.777409274
"1382","24","033","801301","3","Suburban",1813,100060.502104726
"1383","24","033","801301","4","Suburban",921,63145.83535302
"1384","24","033","801302","1","Suburban",1628,89486.5487275974
"1385","24","033","801302","2","Suburban",450,99672.2908029849
"1386","24","033","801304","1","Suburban",3215,109085.453951145
"1387","24","033","801304","2","Suburban",4021,110828.561132725
"1388","24","033","801304","3","Suburban",1994,95371.217073793
"1389","24","033","801398","1","Suburban",2089,144235.873301869
"1390","24","033","801398","2","Suburban",5176,125150.098858346
"1391","24","033","801398","3","Suburban",3521,151982.802793546
"1392","24","033","801401","1","Suburban",5360,107549.905287327
"1393","24","033","801401","2","Suburban",2888,76873.5250972639
"1394","24","033","801402","1","Suburban",4175,82998.4232093884
"1395","24","033","801402","2","Suburban",1937,106268.03925633
"1396","24","033","801402","3","Suburban",1171,112035.475476752
"1397","24","033","801403","1","Suburban",1595,126697.178550928
"1398","24","033","801403","2","Suburban",3365,122432.619746157
"1399","24","033","801403","3","Suburban",1529,147262.768352574
"1400","24","033","801404","1","Suburban",3308,76446.877032974
"1401","24","033","801404","2","Suburban",355,88218.1355634926
"1402","24","033","801405","1","Suburban",699,67919.6812615601
"1403","24","033","801405","2","Suburban",2849,77077.2399387716
"1404","24","033","801500","1","Suburban",1229,82971.5174756043
"1405","24","033","801500","2","Suburban",1648,91959.9543976019
"1406","24","033","801600","1","Suburban",3603,63286.1295363225
"1407","24","033","801701","1","Suburban",3821,76692.8723132853
"1408","24","033","801701","2","Suburban",656,104413.465463359
"1409","24","033","801702","1","Suburban",2605,67333.5206326934
"1410","24","033","801703","1","Suburban",9701,69138.1266343517
"1411","24","033","801703","2","Suburban",526,71000.3877798329
"1412","24","033","801704","1","Suburban",5436,59592.3566553989
"1413","24","033","801706","1","Suburban",2059,81870.304228586
"1414","24","033","801801","1","Suburban",2330,72657.0122456789
"1415","24","033","801802","1","Suburban",4203,69422.5586772116
"1416","24","033","801804","1","Suburban",2158,94068.2108233943
"1417","24","033","801805","1","Suburban",2506,71669.1874481791
"1418","24","033","801806","1","Suburban",8684,64200.9244849799
"1419","24","033","801901","1","Suburban",439,93460.909975126
"1420","24","033","801901","2","Suburban",1777,118888.750239173
"1421","24","033","801901","3","Suburban",1185,119102.074271318
"1422","24","033","801901","4","Suburban",1440,117599.196855667
"1423","24","033","801902","1","Suburban",2570,70345.0409783787
"1424","24","033","801902","2","Suburban",3215,68646.1360737292
"1425","24","033","801902","3","Suburban",555,117626.102589451
"1426","24","033","801904","1","Suburban",2062,64952.3631928057
"1427","24","033","801904","2","Suburban",1328,115504.393296766
"1428","24","033","801905","1","Suburban",1284,108612.681771797
"1429","24","033","801905","2","Suburban",1613,111312.864340838
"1430","24","033","801905","3","Suburban",247,74471.2274379744
"1431","24","033","801906","1","Suburban",2616,81322.580362268
"1432","24","033","802001","1","Suburban",5782,61170.1857580203
"1433","24","033","802002","1","Suburban",2863,50419.4232731679
"1434","24","033","802103","1","Suburban",1252,87193.7958415715
"1435","24","033","802103","2","Suburban",1104,76961.9296511257
"1436","24","033","802104","1","Suburban",2000,67704.4353912877
"1437","24","033","802105","1","Suburban",7837,66831.9208814338
"1438","24","033","802106","1","Suburban",910,109125.812551821
"1439","24","033","802201","1","Suburban",1331,84347.5535748453
"1440","24","033","802203","1","Suburban",3412,79660.1903820397
"1441","24","033","802203","2","Suburban",1416,91402.6213406467
"1442","24","033","802203","3","Suburban",347,122155.875055807
"1443","24","033","802204","1","Suburban",2985,107522.999553543
"1444","24","033","802204","2","Suburban",2191,100246.920403087
"1445","24","033","802301","1","Suburban",2838,86895.9109318196
"1446","24","033","802301","2","Suburban",1403,103654.339403023
"1447","24","033","802401","1","Suburban",7113,74528.8825817973
"1448","24","033","802403","1","Suburban",4487,57497.5530964985
"1449","24","033","802403","2","Suburban",612,84614.6890745583
"1450","24","033","802404","1","Suburban",4784,60858.8479813764
"1451","24","033","802500","1","Suburban",4483,65182.9837680975
"1452","24","033","802500","2","Suburban",1797,70804.3602908349
"1453","24","033","802600","1","Suburban",2060,75172.6983544869
"1454","24","033","802600","2","Suburban",1839,63928.0234708846
"1455","24","033","802700","2","Suburban",980,80717.2013521271
"1456","24","033","802700","3","Suburban",1130,62575.0494291728
"1457","24","033","802700","4","Suburban",868,77774.8671790293
"1458","24","033","802803","1","Suburban",3868,71417.4266534856
"1459","24","033","802804","1","Suburban",1660,110982.30818292
"1460","24","033","802804","2","Suburban",4762,61018.3605459532
"1461","24","033","802805","1","Suburban",3143,95576.8537534281
"1462","24","033","802806","1","Suburban",1672,77513.4971936986
"1463","24","033","802901","1","Suburban",354,66428.3348746731
"1464","24","033","802901","2","Suburban",1274,91936.8923400727
"1465","24","033","802901","3","Suburban",440,50011.9935901524
"1466","24","033","802901","4","Suburban",389,100060.502104726
"1467","24","033","802901","5","Suburban",611,64862.0368008164
"1468","24","033","802903","1","Suburban",980,15801.3530837426
"1469","24","033","802903","2","Suburban",427,40598.8304419925
"1470","24","033","803001","1","Suburban",1259,59006.1960265323
"1471","24","033","803001","2","Suburban",281,57954.9505708272
"1472","24","033","803001","3","Suburban",589,57655.1438229479
"1473","24","033","803001","4","Suburban",295,54985.7106639454
"1474","24","033","803002","1","Suburban",359,59457.8279864787
"1475","24","033","803002","2","Suburban",2544,76727.4653995791
"1476","24","033","803100","1","Suburban",243,69933.7676191084
"1477","24","033","803100","2","Suburban",1670,51203.53322916
"1478","24","033","803100","3","Suburban",887,60658.9768161235
"1479","24","033","803200","1","Suburban",3276,57785.8288156132
"1480","24","033","803300","1","Suburban",2443,70942.73263601
"1481","24","033","803300","2","Suburban",1550,66216.9326806556
"1482","24","033","803300","3","Suburban",698,87683.8645640666
"1483","24","033","803401","1","Suburban",1800,57186.2153198546
"1484","24","033","803402","1","Suburban",5219,63543.6558453983
"1485","24","033","803505","1","Suburban",5878,106760.029816953
"1486","24","033","803506","1","Suburban",9475,93668.4684928886
"1487","24","033","803507","1","Suburban",6924,71213.7118119778
"1488","24","033","803508","1","Suburban",840,97731.234294279
"1489","24","033","803508","2","Suburban",3292,45501.4395050705
"1490","24","033","803509","1","Suburban",1422,45803.1680910772
"1491","24","033","803509","2","Suburban",3365,45215.0856240832
"1492","24","033","803510","1","Suburban",4598,134242.315039224
"1493","24","033","803510","2","Suburban",1445,132155.198832834
"1494","24","033","803511","3","Suburban",4897,123109.106767013
"1495","24","033","803601","1","Suburban",394,107930.429236558
"1496","24","033","803601","2","Suburban",1902,109892.625964666
"1497","24","033","803602","1","Suburban",0,NA
"1498","24","033","803602","2","Suburban",1616,90362.9069137062
"1499","24","033","803602","3","Suburban",554,60057.4414822374
"1500","24","033","803605","1","Suburban",3088,105439.727023407
"1501","24","033","803605","2","Suburban",1818,115104.650966261
"1502","24","033","803605","3","Suburban",818,68465.4832897506
"1503","24","033","803606","1","Suburban",1267,98123.289272275
"1504","24","033","803606","2","Suburban",2484,102351.333152625
"1505","24","033","803606","3","Suburban",1158,101572.988711015
"1506","24","033","803607","1","Suburban",1448,111078.400089291
"1507","24","033","803607","2","Suburban",815,108426.263473436
"1508","24","033","803608","1","Suburban",1121,107478.797276612
"1509","24","033","803608","2","Suburban",3041,107042.540021685
"1510","24","033","803608","3","Suburban",957,64097.1452260986
"1511","24","033","803609","1","Suburban",7001,61558.3970597615
"1512","24","033","803610","1","Suburban",2900,101786.31274316
"1513","24","033","803611","1","Suburban",1310,98361.5972000765
"1514","24","033","803700","1","Suburban",1141,84080.4180751323
"1515","24","033","803700","2","Suburban",1030,83232.887460935
"1516","24","033","803801","1","Suburban",2313,92588.395465272
"1517","24","033","803803","1","Suburban",5282,75345.6637859557
"1518","24","033","803900","1","Suburban",717,93689.6087122903
"1519","24","033","803900","2","Suburban",2173,65423.2135340264
"1520","24","033","803900","3","Suburban",581,90566.621755214
"1521","24","033","804001","1","Suburban",4510,51270.7975636201
"1522","24","033","804002","1","Suburban",1589,95351.9986925187
"1523","24","033","804002","2","Suburban",1912,60601.3216723005
"1524","24","033","804002","3","Suburban",0,NA
"1525","24","033","804101","1","Suburban",3170,90172.6449390905
"1526","24","033","804102","1","Suburban",3940,74557.7101537088
"1527","24","033","804102","2","Suburban",1520,68340.5638114676
"1528","24","033","804200","1","Suburban",439,119592.142993813
"1529","24","033","804200","2","Suburban",1344,93764.5603992602
"1530","24","033","804200","3","Suburban",1439,106742.733273806
"1531","24","033","804300","1","Suburban",304,71038.8245423815
"1532","24","033","804300","2","Suburban",2771,57858.8586644556
"1533","24","033","804300","3","Suburban",0,NA
"1534","24","033","804300","4","Suburban",120,51649.3996747242
"1535","24","033","804400","1","Suburban",1236,57534.0680209197
"1536","24","033","804400","2","Suburban",1249,75580.1280375024
"1537","24","033","804600","1","Suburban",2614,66063.1856304611
"1538","24","033","804600","2","Suburban",360,79690.9397920786
"1539","24","033","804700","1","Suburban",1562,84937.5578799668
"1540","24","033","804700","2","Suburban",905,77834.4441609796
"1541","24","033","804700","3","Suburban",560,66920.3254352956
"1542","24","033","804700","4","Suburban",747,82479.5269149818
"1543","24","033","804800","1","Suburban",2958,44896.0604949295
"1544","24","033","804800","2","Suburban",1647,55252.8461636584
"1545","24","033","804900","1","Suburban",1641,66205.4016518911
"1546","24","033","804900","2","Suburban",1745,78218.811786466
"1547","24","033","804900","3","Suburban",380,85081.6957395242
"1548","24","033","805000","1","Suburban",3577,69743.5056444926
"1549","24","033","805000","2","Suburban",1329,75157.3236494674
"1550","24","033","805101","1","Suburban",3392,55395.0621850883
"1551","24","033","805102","1","Suburban",840,57484.1002296065
"1552","24","033","805201","1","Suburban",1571,79110.5446775942
"1553","24","033","805201","2","Suburban",1868,68792.195771414
"1554","24","033","805202","1","Suburban",3445,56897.9396007398
"1555","24","033","805203","1","Suburban",847,92551.8805408508
"1556","24","033","805203","2","Suburban",652,90257.2058166975
"1557","24","033","805300","1","Suburban",973,84239.9306397092
"1558","24","033","805300","2","Suburban",295,77559.6213087569
"1559","24","033","805400","1","Suburban",1040,79635.2064863831
"1560","24","033","805400","2","Suburban",810,105228.32482939
"1561","24","033","805500","1","Suburban",2793,57339.9623700491
"1562","24","033","805500","2","Suburban",1098,98123.289272275
"1563","24","033","805600","1","Suburban",8771,55698.7126092225
"1564","24","033","805600","2","Suburban",890,42439.9513680719
"1565","24","033","805700","1","Suburban",1687,63339.9410038906
"1566","24","033","805700","2","Suburban",1296,81343.7205816698
"1567","24","033","805700","3","Suburban",1701,53947.9180751323
"1568","24","033","805801","1","Suburban",341,93689.6087122903
"1569","24","033","805801","2","Suburban",3222,90016.9760507685
"1570","24","033","805802","1","Suburban",3107,80094.5257988392
"1571","24","033","805802","3","Suburban",218,82746.6624146948
"1572","24","033","805901","1","Suburban",4156,57835.7966069265
"1573","24","033","805902","1","Suburban",1927,58616.0628866637
"1574","24","033","805904","1","Suburban",1729,109473.665252886
"1575","24","033","805904","2","Suburban",941,76633.2953313349
"1576","24","033","805905","1","Suburban",5917,62215.6656993431
"1577","24","033","806000","1","Suburban",3103,66753.1255182091
"1578","24","033","806000","2","Suburban",657,58735.2168505645
"1579","24","033","806100","1","Suburban",1585,75981.7922061356
"1580","24","033","806100","2","Suburban",1553,65919.0477709038
"1581","24","033","806200","1","Suburban",2330,57791.5943299955
"1582","24","033","806200","2","Suburban",1528,85189.3186746604
"1583","24","033","806300","1","Suburban",346,70268.1674532815
"1584","24","033","806300","2","Suburban",207,59256.0349830984
"1585","24","033","806300","3","Suburban",424,88885.0133937113
"1586","24","033","806300","4","Suburban",789,63960.694719051
"1587","24","033","806400","1","Suburban",768,185092.230052937
"1588","24","033","806400","2","Suburban",1315,121341.015689776
"1589","24","033","806400","3","Suburban",729,119592.142993813
"1590","24","033","806501","1","Suburban",467,73070.2074430767
"1591","24","033","806501","2","Suburban",891,78676.2092607947
"1592","24","033","806501","3","Suburban",342,77942.0670961158
"1593","24","033","806501","4","Suburban",1745,49814.044263027
"1594","24","033","806502","1","Suburban",209,54051.6973340136
"1595","24","033","806502","2","Suburban",768,79848.530518528
"1596","24","033","806502","3","Suburban",310,63793.4948019644
"1597","24","033","806601","1","Suburban",3732,67802.4491357867
"1598","24","033","806602","1","Suburban",3699,68630.7613687097
"1599","24","033","806703","1","Suburban",6315,60643.602111104
"1600","24","033","806704","1","Suburban",1327,61108.6869379425
"1601","24","033","806704","2","Suburban",2015,82733.2095478028
"1602","24","033","806705","1","Suburban",2839,94533.2956502328
"1603","24","033","806705","2","Suburban",7927,92538.4276739588
"1604","24","033","806706","1","Suburban",2290,116474.921551119
"1605","24","033","806707","1","Suburban",1205,78011.2532687034
"1606","24","033","806708","1","Suburban",4213,64704.446074367
"1607","24","033","806800","1","Suburban",2161,101770.93803814
"1608","24","033","806800","2","Suburban",791,104907.377862109
"1609","24","033","806900","1","Suburban",2426,86159.8469290133
"1610","24","033","806900","2","Suburban",1411,95638.352573506
"1611","24","033","807000","1","Suburban",773,74171.420690095
"1612","24","033","807000","2","Suburban",1080,59429.0004145673
"1613","24","033","807000","3","Suburban",353,52602.6313859302
"1614","24","033","807000","4","Suburban",1886,35331.0721347025
"1615","24","033","807000","5","Suburban",850,78341.8094266216
"1616","24","033","807000","6","Suburban",0,NA
"1617","24","033","807101","1","Suburban",755,122052.095796926
"1618","24","033","807102","1","Suburban",1640,52850.5485043689
"1619","24","033","807102","2","Suburban",1001,98947.7578289432
"1620","24","033","807102","3","Suburban",0,NA
"1621","24","033","807102","4","Suburban",1454,32081.2438612156
"1622","24","033","807200","1","Suburban",961,45643.6555265004
"1623","24","033","807200","2","Suburban",6568,45322.7085592193
"1624","24","033","807200","3","Suburban",573,101734.423113719
"1625","24","033","807301","1","Suburban",3162,88027.8735888768
