B25127_79_50_or_more,18252,148,419,0,209,0,262,115,416,0,501,0,0,48,2012-2016
"B25127_80_mobile_home,_boat,_rv,_van,_etc.",236,0,17,0,11,0,0,0,32,16,28,0,14,11,2012-2016
B25127_81_built_1939_or_earlier,296554,2500,4180,1006,11101,721,6881,3254,6171,328,10866,552,1221,4624,2012-2016
"B25127_82_1,_detached__or_attached",29891,1137,1897,516,4352,496,3017,1717,2974,207,5011,481,558,2107,2012-2016
B25127_83_2_to_4,141837,1000,925,335,5100,113,2545,989,2263,91,3052,20,392,2005,2012-2016
B25127_84_5_to_19,70959,232,574,144,852,58,776,397,483,26,2086,41,208,242,2012-2016
B25127_85_20_to_49,23555,50,384,0,240,45,185,76,66,4,269,10,49,158,2012-2016
B25127_86_50_or_more,29963,78,362,11,536,9,290,45,261,0,411,0,14,112,2012-2016
"B25127_87_mobile_home,_boat,_rv,_van,_etc.",349,3,38,0,21,0,68,30,124,0,37,0,0,0,2012-2016
B03002_1_total,5227575,104458,930514,50338,526615,121452,702890,307083,685378,33461,489698,14022,167016,167896,2012-2016
B03002_2_not_hispanic_or_latino,3926732,93292,800550,45754,361501,100844,556282,269356,572198,31485,401357,13194,151354,146816,2012-2016
B03002_3_white_alone,2241001,81476,635648,44013,305349,87391,445468,252800,447069,30718,267388,12892,140836,128780,2012-2016
B03002_4_black_or_african_american_alone,1232816,6988,42320,713,28207,7725,46668,3759,75365,294,118723,47,5445,11998,2012-2016
B03002_5_american_indian_and_alaska_native_alone,5250,49,486,24,539,45,637,117,599,0,987,19,307,590,2012-2016
B03002_6_asian_alone,355071,2575,102474,359,19559,3821,48172,8102,34899,124,6542,70,2324,2266,2012-2016
B03002_7_native_hawaiian_and_other_pacific_islander_alone,1167,0,302,0,83,0,310,36,105,0,130,22,117,10,2012-2016
B03002_8_some_other_race_alone,9425,81,1148,114,782,31,888,345,808,0,713,0,114,73,2012-2016
B03002_9_two_or_more_races,82002,2123,18172,531,6982,1831,14139,4197,13353,349,6874,144,2211,3099,2012-2016
B03002_10_two_races_including_some_other_race,5727,64,1887,56,183,283,710,132,625,0,272,0,61,205,2012-2016
"B03002_11_two_races_excluding_some_other_race,_and_three_or_more_races",76275,2059,16285,475,6799,1548,13429,4065,12728,349,6602,144,2150,2894,2012-2016
B03002_12_hispanic_or_latino,1300843,11166,129964,4584,165114,20608,146608,37727,113180,1976,88341,828,15662,21080,2012-2016
B03002_13_white_alone,724529,6225,98384,3296,76317,13555,115403,30764,61430,1284,35479,656,12223,17200,2012-2016
B03002_14_black_or_african_american_alone,16132,199,1471,95,1338,208,1423,248,1148,10,1993,0,463,408,2012-2016
B03002_15_american_indian_and_alaska_native_alone,9046,17,1486,18,1361,41,479,151,867,60,517,0,21,52,2012-2016
B03002_16_asian_alone,2774,9,610,0,88,0,518,89,271,0,160,0,27,17,2012-2016
B03002_17_native_hawaiian_and_other_pacific_islander_alone,643,0,34,0,39,0,43,61,44,0,65,0,35,16,2012-2016
B03002_18_some_other_race_alone,505713,4053,22648,1034,81466,5673,24174,4832,44805,556,44153,156,1915,2278,2012-2016
B03002_19_two_or_more_races,42006,663,5331,141,4505,1131,4568,1582,4615,66,5974,16,978,1109,2012-2016
B03002_20_two_races_including_some_other_race,27677,399,3021,131,2998,690,2364,812,2988,30,3903,16,599,666,2012-2016
"B03002_21_two_races_excluding_some_other_race,_and_three_or_more_races",14329,264,2310,10,1507,441,2204,770,1627,36,2071,0,379,443,2012-2016
B11005_1_total,1951606,37367,338987,18509,173718,39275,243276,110109,224959,12091,184140,5482,62429,62994,2012-2016
B11005_2_households_with_one_or_more_people_under_18_years,592979,11520,114339,6673,70029,18661,94395,40669,92035,3999,60457,1611,21272,21421,2012-2016
B11005_3_family_households,589106,11376,113702,6596,69435,18407,93803,40277,91485,3872,59775,1584,20873,21114,2012-2016
B11005_4_married-couple_family,366029,7457,90003,4909,51449,14564,70661,31549,69388,2732,33979,1023,14996,13188,2012-2016
B11005_5_other_family,223077,3919,23699,1687,17986,3843,23142,8728,22097,1140,25796,561,5877,7926,2012-2016
"B11005_6_male_householder,_no_wife_present",48238,1056,5967,395,5203,716,5793,2275,5670,392,5857,203,1781,2023,2012-2016
"B11005_7_female_householder,_no_husband_present",174839,2863,17732,1292,12783,3127,17349,6453,16427,748,19939,358,4096,5903,2012-2016
B11005_8_nonfamily_households,3873,144,637,77,594,254,592,392,550,127,682,27,399,307,2012-2016
B11005_9_male_householder,2296,90,502,10,447,102,528,221,454,127,587,14,242,252,2012-2016
B11005_10_female_householder,1577,54,135,67,147,152,64,171,96,0,95,13,157,55,2012-2016
B11005_11_households_with_no_people_under_18_years,1358627,25847,224648,11836,103689,20614,148881,69440,132924,8092,123683,3871,41157,41573,2012-2016
B11005_12_family_households,596499,11507,124499,6835,60040,12844,85162,41757,78841,4904,63467,2301,23280,20414,2012-2016
B11005_13_married-couple_family,433399,9824,104798,5800,50020,10723,72775,35510,65808,4292,47487,2069,19312,16816,2012-2016
B11005_14_other_family,163100,1683,19701,1035,10020,2121,12387,6247,13033,612,15980,232,3968,3598,2012-2016
"B11005_15_male_householder,_no_wife_present",49022,533,6184,336,3794,1029,4224,2174,4474,243,4884,64,967,1430,2012-2016
"B11005_16_female_householder,_no_husband_present",114078,1150,13517,699,6226,1092,8163,4073,8559,369,11096,168,3001,2168,2012-2016
B11005_17_nonfamily_households,762128,14340,100149,5001,43649,7770,63719,27683,54083,3188,60216,1570,17877,21159,2012-2016
B11005_18_male_householder,346942,7293,44139,2485,19590,3861,27846,13128,25538,1701,28548,853,8436,9927,2012-2016
B11005_19_female_householder,415186,7047,56010,2516,24059,3909,35873,14555,28545,1487,31668,717,9441,11232,2012-2016
