index,12011,12061,12085,12086,12093,12099,12111,estimate_year
FILEID,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,ACSSF,2012-2016
"B25063_24_$2,500_to_$2,999",5068,87,116,7183,0,3850,58,2012-2016
"B25063_25_$3,000_to_$3,499",2609,87,146,2713,0,1930,86,2012-2016
"B25063_26_$3,500_or_more",2118,122,100,3023,0,1350,101,2012-2016
B25063_27_no_cash_rent,8432,634,1074,14342,403,7819,1749,2012-2016
B25071_1_median_gross_rent_as_a_percentage_of_household_income,35.9,34.1,32.5,39.2,30.9,35.5,37.6,2012-2016
B25036_1_total,672988,57829,62980,853624,12850,538549,108796,2012-2016
B25036_2_owner_occupied,422354,43135,47589,449174,9104,369536,78137,2012-2016
B25036_3_built_2014_or_later,552,154,114,810,13,1194,245,2012-2016
B25036_4_built_2010_to_2013,2552,730,577,3328,122,4106,731,2012-2016
B25036_5_built_2000_to_2009,46103,12437,8113,53471,1677,63442,26662,2012-2016
B25036_6_built_1990_to_1999,76737,7906,9244,62007,1800,71991,14757,2012-2016
B25036_7_built_1980_to_1989,79933,10997,13691,72421,2295,102646,18870,2012-2016
B25036_8_built_1970_to_1979,106718,6116,10418,83186,1979,68510,9951,2012-2016
B25036_9_built_1960_to_1969,61538,2418,2979,56010,834,28756,3312,2012-2016
B25036_10_built_1950_to_1959,40886,1662,1697,80401,210,20021,2565,2012-2016
B25036_11_built_1940_to_1949,4630,292,373,23948,95,3891,424,2012-2016
B25036_12_built_1939_or_earlier,2705,423,383,13592,79,4979,620,2012-2016
B25036_13_renter_occupied,250634,14694,15391,404450,3746,169013,30659,2012-2016
B25036_14_built_2014_or_later,1177,29,72,1706,0,858,64,2012-2016
B25036_15_built_2010_to_2013,4836,30,154,7792,22,3056,454,2012-2016
B25036_16_built_2000_to_2009,29070,3856,2439,54016,590,28860,9329,2012-2016
B25036_17_built_1990_to_1999,41375,2825,2398,44140,780,28703,4323,2012-2016
B25036_18_built_1980_to_1989,47052,2742,4489,60041,859,46594,6314,2012-2016
B25036_19_built_1970_to_1979,58075,2129,3657,81346,1075,30870,5400,2012-2016
B25036_20_built_1960_to_1969,39288,999,1140,57767,264,14453,2254,2012-2016
B25036_21_built_1950_to_1959,23587,1054,693,52155,130,8880,1544,2012-2016
B25036_22_built_1940_to_1949,3095,431,205,27334,19,3249,408,2012-2016
B25036_23_built_1939_or_earlier,3079,599,144,18153,7,3490,569,2012-2016
