B11003_13_6_to_17_years_only,65,1389,190,2844,1318,18691,451,255,2320,58,145,93,33,432,2007-2011
B11003_14_no_own_children_under_18_years,177,2683,260,4374,2689,44780,630,315,3759,131,331,240,263,528,2007-2011
"B11003_15_female_householder,_no_husband_present",943,13286,907,21193,13825,210869,3238,1799,16883,408,2368,1885,1435,1982,2007-2011
B11003_16_with_own_children_under_18_years,495,7976,506,12453,7988,126615,1778,987,9756,170,1436,1049,766,1313,2007-2011
B11003_17_under_6_years_only,171,1510,76,1698,1420,25151,440,304,2170,25,510,156,194,291,2007-2011
B11003_18_under_6_years_and_6_to_17_years,101,1211,24,2413,1599,27133,318,310,1725,59,299,193,266,239,2007-2011
B11003_19_6_to_17_years_only,223,5255,406,8342,4969,74331,1020,373,5861,86,627,700,306,783,2007-2011
B11003_20_no_own_children_under_18_years,448,5310,401,8740,5837,84254,1460,812,7127,238,932,836,669,669,2007-2011
B25075_1_total,8043,78290,9934,142467,74342,801419,18981,9903,115629,4047,11775,9320,8588,10098,2007-2011
"B25075_2_less_than_$10,000",37,1500,186,719,1170,6665,434,496,1112,115,236,183,213,345,2007-2011
"B25075_3_$10,000_to_$14,999",170,675,115,613,568,5744,428,295,1291,62,229,85,120,122,2007-2011
"B25075_4_$15,000_to_$19,999",25,679,43,604,537,4495,369,152,1200,118,180,99,205,151,2007-2011
"B25075_5_$20,000_to_$24,999",278,795,54,632,384,4578,506,247,1241,135,176,247,155,312,2007-2011
"B25075_6_$25,000_to_$29,999",42,1260,191,512,670,4531,573,261,866,136,413,108,20,331,2007-2011
"B25075_7_$30,000_to_$34,999",130,661,151,836,841,5439,636,239,1406,145,267,302,54,356,2007-2011
"B25075_8_$35,000_to_$39,999",72,984,89,451,723,5029,454,218,822,136,340,163,34,176,2007-2011
"B25075_9_$40,000_to_$49,999",164,1601,307,1137,1731,13580,1346,669,2363,332,383,303,341,648,2007-2011
"B25075_10_$50,000_to_$59,999",125,2883,193,1170,2082,18316,1628,535,3161,253,616,324,248,978,2007-2011
"B25075_11_$60,000_to_$69,999",346,2600,320,1724,2585,27078,1372,748,3449,293,589,551,215,664,2007-2011
"B25075_12_$70,000_to_$79,999",457,2372,357,2751,3184,37287,1262,489,3764,314,538,426,405,509,2007-2011
"B25075_13_$80,000_to_$89,999",263,4136,297,4615,3914,50211,1376,801,4990,188,661,502,554,648,2007-2011
"B25075_14_$90,000_to_$99,999",378,3729,260,6346,3597,59092,1193,425,4105,188,756,344,391,396,2007-2011
"B25075_15_$100,000_to_$124,999",650,9021,1439,15249,9028,128653,1863,1576,11517,587,1556,908,926,927,2007-2011
"B25075_16_$125,000_to_$149,999",783,8268,1039,15105,7806,102238,1392,648,11155,318,795,815,815,946,2007-2011
"B25075_17_$150,000_to_$174,999",985,11000,1485,18713,8595,83716,1480,633,11518,157,1294,790,691,735,2007-2011
"B25075_18_$175,000_to_$199,999",466,6501,878,13095,5721,48497,777,234,8182,102,435,409,470,432,2007-2011
"B25075_19_$200,000_to_$249,999",696,9182,1130,19868,8459,61218,777,517,12221,151,852,820,923,536,2007-2011
"B25075_20_$250,000_to_$299,999",606,4756,678,12429,5144,35982,387,225,8303,131,572,648,669,344,2007-2011
"B25075_21_$300,000_to_$399,999",597,3160,446,14410,3926,39916,425,373,9984,82,560,633,359,348,2007-2011
"B25075_22_$400,000_to_$499,999",267,1449,72,5432,1844,19480,77,10,5162,4,110,279,115,99,2007-2011
"B25075_23_$500,000_to_$749,999",188,771,84,4438,1173,19535,154,74,4688,35,39,246,397,54,2007-2011
"B25075_24_$750,000_to_$999,999",173,96,105,947,308,9069,24,4,1629,65,52,46,230,12,2007-2011
"B25075_25_$1,000,000_or_more",145,211,15,671,352,11070,48,34,1500,0,126,89,38,29,2007-2011
B03002_1_total,28150,307695,33486,565295,289658,4025409,75317,36662,443622,14511,66833,41990,33261,41083,2007-2011
B03002_2_not_hispanic_or_latino,21749,223633,27196,431226,225730,2404344,62265,22864,354261,13429,55803,30142,28852,25946,2007-2011
B03002_3_white_alone,18623,166324,23564,207229,172074,1353868,52344,17473,319029,11741,39159,18966,22205,19735,2007-2011
B03002_4_black_or_african_american_alone,2749,35848,2751,120189,40146,747398,8500,3987,17554,1527,15061,10176,5896,5815,2007-2011
B03002_5_american_indian_and_alaska_native_alone,62,1031,53,912,733,7501,238,127,737,6,166,29,129,14,2007-2011
B03002_6_asian_alone,15,16082,336,94478,8639,246924,358,744,9215,113,694,229,480,97,2007-2011
B03002_7_native_hawaiian_and_other_pacific_islander_alone,0,31,18,31,56,2118,56,0,249,0,0,0,0,0,2007-2011
B03002_8_some_other_race_alone,28,427,0,1219,500,9362,68,20,464,0,33,0,0,50,2007-2011
B03002_9_two_or_more_races,272,3890,474,7168,3582,37173,701,513,7013,42,690,742,142,235,2007-2011
B03002_10_two_races_including_some_other_race,0,558,0,910,178,3041,50,49,268,18,21,21,31,0,2007-2011
"B03002_11_two_races_excluding_some_other_race,_and_three_or_more_races",272,3332,474,6258,3404,34132,651,464,6745,24,669,721,111,235,2007-2011
B03002_12_hispanic_or_latino,6401,84062,6290,134069,63928,1621065,13052,13798,89361,1082,11030,11848,4409,15137,2007-2011
B03002_13_white_alone,5145,65166,3980,100496,53954,1110242,7228,11632,68785,1033,9447,9500,3551,11665,2007-2011
B03002_14_black_or_african_american_alone,15,891,105,1782,331,12451,67,68,707,0,32,41,85,195,2007-2011
B03002_15_american_indian_and_alaska_native_alone,0,355,99,708,464,9149,87,21,928,0,0,423,50,13,2007-2011
B03002_16_asian_alone,0,0,6,656,26,2424,0,0,92,0,0,30,0,0,2007-2011
B03002_17_native_hawaiian_and_other_pacific_islander_alone,0,43,0,0,60,329,0,0,9,0,0,0,0,0,2007-2011
B03002_18_some_other_race_alone,1041,15443,1670,25779,7139,454521,5359,1695,16391,38,1345,1484,647,3014,2007-2011
B03002_19_two_or_more_races,200,2164,430,4648,1954,31949,311,382,2449,11,206,370,76,250,2007-2011
B03002_20_two_races_including_some_other_race,133,1390,107,2878,977,20130,283,141,1321,11,90,227,1,184,2007-2011
"B03002_21_two_races_excluding_some_other_race,_and_three_or_more_races",67,774,323,1770,977,11819,28,241,1128,0,116,143,75,66,2007-2011
B25063_1_total,2459,25629,1548,35513,33654,589684,5236,3558,40083,846,8302,4333,4025,4502,2007-2011
B25063_2_with_cash_rent,2072,23810,1380,32142,31447,571206,4443,3136,37385,686,7753,3965,3338,3953,2007-2011
B25063_3_less_than_$100,0,11,0,15,61,1029,43,0,17,0,0,0,16,45,2007-2011
B25063_4_$100_to_$149,47,2,0,24,6,1440,0,0,84,0,30,5,0,17,2007-2011
B25063_5_$150_to_$199,2,88,12,47,255,2970,5,0,279,0,48,79,68,69,2007-2011
B25063_6_$200_to_$249,67,62,0,85,267,3141,55,33,524,23,119,31,62,104,2007-2011
B25063_7_$250_to_$299,90,290,0,228,336,2821,139,129,461,26,143,21,91,93,2007-2011
B25063_8_$300_to_$349,58,255,0,101,278,3280,94,179,260,33,154,9,56,161,2007-2011
B25063_9_$350_to_$399,26,157,29,145,551,4147,49,125,536,24,216,129,77,191,2007-2011
B25063_10_$400_to_$449,71,561,11,118,507,7640,133,275,575,86,88,57,160,215,2007-2011
B25063_11_$450_to_$499,37,1004,106,354,727,12828,388,140,815,94,244,176,104,98,2007-2011
B25063_12_$500_to_$549,143,1084,108,468,966,22255,286,218,775,22,420,293,82,451,2007-2011
B25063_13_$550_to_$599,144,1458,28,642,1155,31398,318,143,1193,83,454,238,340,352,2007-2011
B25063_14_$600_to_$649,156,1292,114,897,1865,36494,315,266,1477,13,774,149,112,368,2007-2011
B25063_15_$650_to_$699,179,1356,82,792,1979,40121,285,305,1564,76,1320,333,250,510,2007-2011
B25063_16_$700_to_$749,112,1330,158,1189,2161,40338,374,178,2040,52,453,194,181,263,2007-2011
B25063_17_$750_to_$799,160,1783,89,1360,2027,39635,301,212,2583,40,438,391,216,230,2007-2011
B25063_18_$800_to_$899,154,2801,179,3049,3536,74037,460,287,5012,19,993,383,649,294,2007-2011
B25063_19_$900_to_$999,233,2456,202,3744,3959,59831,420,209,4091,50,567,343,210,236,2007-2011
"B25063_20_$1,000_to_$1,249",223,4111,88,7262,6057,93873,586,374,6513,41,508,595,462,161,2007-2011
"B25063_21_$1,250_to_$1,499",97,1808,111,5069,2493,48311,192,15,4002,4,196,160,181,38,2007-2011
"B25063_22_$1,500_to_$1,999",73,1326,55,4465,1581,33668,0,48,3169,0,543,134,0,57,2007-2011
"B25063_23_$2,000_or_more",0,575,8,2088,680,11949,0,0,1415,0,45,245,21,0,2007-2011
B25063_24_no_cash_rent,387,1819,168,3371,2207,18478,793,422,2698,160,549,368,687,549,2007-2011
B25071_1_median_gross_rent_as_a_percentage_of_household_income,24.4,27.1,22.0,27.4,31.5,29.8,28.0,31.1,27.6,29.8,35.2,27.6,28.9,28.9,2007-2011
B25036_1_total,10502,103919,11482,177980,107996,1391103,24217,13461,155712,4893,20077,13653,12613,14600,2007-2011
B25036_2_owner_occupied,8043,78290,9934,142467,74342,801419,18981,9903,115629,4047,11775,9320,8588,10098,2007-2011
B25036_3_built_2005_or_later,655,9351,1789,25642,8590,79011,1459,337,20037,283,550,777,636,567,2007-2011
B25036_4_built_2000_to_2004,924,12943,1958,30329,10588,101734,2101,657,23061,180,1458,1616,676,463,2007-2011
B25036_5_built_1990_to_1999,1264,15422,2069,33416,11599,106414,4721,930,29689,738,2789,2520,1639,1366,2007-2011
B25036_6_built_1980_to_1989,1821,11862,1127,26710,10524,131254,3283,2008,17415,1226,3249,1555,1560,1376,2007-2011
B25036_7_built_1970_to_1979,1193,13066,1040,18452,11731,154320,3260,1780,17515,715,1812,1415,1411,1583,2007-2011
B25036_8_built_1960_to_1969,506,6840,737,3516,8619,90412,1567,1587,4879,372,937,605,866,1388,2007-2011
B25036_9_built_1950_to_1959,562,5442,640,2743,5920,83164,1290,1050,1667,177,585,321,569,1509,2007-2011
B25036_10_built_1940_to_1949,381,2034,264,705,3090,29817,580,538,676,119,196,264,285,735,2007-2011
B25036_11_built_1939_or_earlier,737,1330,310,954,3681,25293,720,1016,690,237,199,247,946,1111,2007-2011
B25036_12_renter_occupied,2459,25629,1548,35513,33654,589684,5236,3558,40083,846,8302,4333,4025,4502,2007-2011
B25036_13_built_2005_or_later,30,2957,90,5046,3111,51351,114,81,6879,32,823,772,255,106,2007-2011
B25036_14_built_2000_to_2004,198,2977,249,6733,3521,56916,490,128,7655,11,699,383,114,221,2007-2011
B25036_15_built_1990_to_1999,275,3492,273,6260,3735,70344,1290,284,8210,113,2009,1005,783,464,2007-2011
B25036_16_built_1980_to_1989,386,5102,164,7847,5897,111240,959,734,7508,214,1791,949,552,614,2007-2011
B25036_17_built_1970_to_1979,790,5597,462,6339,6424,158520,867,923,6392,213,2275,687,1018,1154,2007-2011
B25036_18_built_1960_to_1969,194,2395,110,1694,3261,67612,518,579,1988,74,344,229,280,712,2007-2011
B25036_19_built_1950_to_1959,297,1802,164,739,3147,39088,490,446,710,99,161,148,284,531,2007-2011
B25036_20_built_1940_to_1949,142,705,0,282,2154,18664,328,172,287,23,54,109,232,240,2007-2011
B25036_21_built_1939_or_earlier,147,602,36,573,2404,15949,180,211,454,67,146,51,507,460,2007-2011
