B03002_6_asian_alone,114145,144440,56102,1050,350,1084,1152,1117,734,2115,0,97150,267,2012-2016
B03002_7_native_hawaiian_and_other_pacific_islander_alone,571,1163,517,59,0,0,623,46,31,22,51,3133,19,2012-2016
B03002_8_some_other_race_alone,2234,3916,2063,98,15,47,89,138,114,64,4,2570,52,2012-2016
B03002_9_two_or_more_races,20912,42335,20053,2494,526,1321,2810,1835,1625,2057,42,41120,838,2012-2016
B03002_10_two_races_including_some_other_race,1182,3040,1104,41,44,14,52,31,64,75,0,1563,37,2012-2016
"B03002_11_two_races_excluding_some_other_race,_and_three_or_more_races",19730,39295,18949,2453,482,1307,2758,1804,1561,1982,42,39557,801,2012-2016
B03002_12_hispanic_or_latino,132845,987849,142619,40134,6308,13218,31135,21428,13788,14720,1657,541947,11425,2012-2016
B03002_13_white_alone,105524,752145,113528,28871,5290,4600,27307,16948,10594,12076,1278,402112,10357,2012-2016
B03002_14_black_or_african_american_alone,1134,8906,1946,591,20,48,95,127,10,29,0,6347,3,2012-2016
B03002_15_american_indian_and_alaska_native_alone,1121,4369,883,1600,23,72,258,0,338,0,28,3402,12,2012-2016
B03002_16_asian_alone,770,1240,461,7,25,26,68,0,23,25,0,945,0,2012-2016
B03002_17_native_hawaiian_and_other_pacific_islander_alone,54,330,16,0,0,0,5,7,19,7,0,150,11,2012-2016
B03002_18_some_other_race_alone,17412,196620,20076,7108,885,8385,2596,3448,2459,1662,311,110908,639,2012-2016
B03002_19_two_or_more_races,6830,24239,5709,1957,65,87,806,898,345,921,40,18083,403,2012-2016
B03002_20_two_races_including_some_other_race,3490,14018,3124,723,29,63,336,631,249,416,28,9190,239,2012-2016
"B03002_21_two_races_excluding_some_other_race,_and_three_or_more_races",3340,10221,2585,1234,36,24,470,267,96,505,12,8893,164,2012-2016
B11005_1_total,314918,894542,265790,53803,21040,31154,53880,35739,43270,29392,3241,682967,21427,2012-2016
B11005_2_households_with_one_or_more_people_under_18_years,133785,330093,107559,22219,5463,9929,21199,15156,15165,13018,1348,264119,7897,2012-2016
B11005_3_family_households,133085,328292,106863,22093,5386,9890,21044,15019,15080,12870,1348,262528,7807,2012-2016
B11005_4_married-couple_family,104328,195970,79994,16090,4035,6699,14896,10443,11403,10492,871,171771,5805,2012-2016
B11005_5_other_family,28757,132322,26869,6003,1351,3191,6148,4576,3677,2378,477,90757,2002,2012-2016
"B11005_6_male_householder,_no_wife_present",6899,30956,5753,1191,353,582,1996,1232,1172,433,86,21987,474,2012-2016
"B11005_7_female_householder,_no_husband_present",21858,101366,21116,4812,998,2609,4152,3344,2505,1945,391,68770,1528,2012-2016
B11005_8_nonfamily_households,700,1801,696,126,77,39,155,137,85,148,0,1591,90,2012-2016
B11005_9_male_householder,532,1395,475,100,59,31,124,49,39,133,0,1147,62,2012-2016
B11005_10_female_householder,168,406,221,26,18,8,31,88,46,15,0,444,28,2012-2016
B11005_11_households_with_no_people_under_18_years,181133,564449,158231,31584,15577,21225,32681,20583,28105,16374,1893,418848,13530,2012-2016
B11005_12_family_households,100044,255711,82125,19981,8730,11618,20438,12498,17776,10920,1119,211249,8462,2012-2016
B11005_13_married-couple_family,86823,189744,69204,17263,7778,9714,17400,10026,15867,9478,940,168180,7322,2012-2016
B11005_14_other_family,13221,65967,12921,2718,952,1904,3038,2472,1909,1442,179,43069,1140,2012-2016
"B11005_15_male_householder,_no_wife_present",4144,23802,4535,856,332,702,1016,874,547,411,111,14599,225,2012-2016
"B11005_16_female_householder,_no_husband_present",9077,42165,8386,1862,620,1202,2022,1598,1362,1031,68,28470,915,2012-2016
B11005_17_nonfamily_households,81089,308738,76106,11603,6847,9607,12243,8085,10329,5454,774,207599,5068,2012-2016
B11005_18_male_householder,37536,148871,35582,5400,2902,4624,5798,3607,5147,2123,266,99276,2389,2012-2016
B11005_19_female_householder,43553,159867,40524,6203,3945,4983,6445,4478,5182,3331,508,108323,2679,2012-2016
