B03002_20_two_races_including_some_other_race,3285,15240,4108,556,38,166,409,415,248,362,0,8321,179,2008-2012
"B03002_21_two_races_excluding_some_other_race,_and_three_or_more_races",2858,6878,6859,495,0,229,132,151,25,100,0,4142,228,2008-2012
B11005_1_total,283025,849874,237732,50327,20631,30682,51776,34597,41640,26141,3221,651877,20352,2008-2012
B11005_2_households_with_one_or_more_people_under_18_years,122474,320095,98137,22706,5768,10067,21467,15432,15183,12215,1286,259177,7668,2008-2012
B11005_3_family_households,121898,318584,97631,22470,5737,10056,21133,15336,15048,12131,1270,257502,7554,2008-2012
B11005_4_married-couple_family,95902,194617,73734,16150,4254,6773,15229,10656,11442,9703,929,171675,5923,2008-2012
B11005_5_other_family,25996,123967,23897,6320,1483,3283,5904,4680,3606,2428,341,85827,1631,2008-2012
"B11005_6_male_householder,_no_wife_present",6239,27181,5605,1577,365,743,1772,1091,1205,837,75,19232,387,2008-2012
"B11005_7_female_householder,_no_husband_present",19757,96786,18292,4743,1118,2540,4132,3589,2401,1591,266,66595,1244,2008-2012
B11005_8_nonfamily_households,576,1511,506,236,31,11,334,96,135,84,16,1675,114,2008-2012
B11005_9_male_householder,414,1008,423,147,31,4,221,96,107,84,16,1213,94,2008-2012
B11005_10_female_householder,162,503,83,89,0,7,113,0,28,0,0,462,20,2008-2012
B11005_11_households_with_no_people_under_18_years,160551,529779,139595,27621,14863,20615,30309,19165,26457,13926,1935,392700,12684,2008-2012
B11005_12_family_households,86824,236727,71072,17734,9040,10776,18708,11980,16347,9088,921,194149,8265,2008-2012
B11005_13_married-couple_family,74995,176138,60687,15224,8217,9299,16130,10221,14301,7981,869,155538,7240,2008-2012
B11005_14_other_family,11829,60589,10385,2510,823,1477,2578,1759,2046,1107,52,38611,1025,2008-2012
"B11005_15_male_householder,_no_wife_present",4647,21177,3560,946,184,477,1088,741,617,365,0,13210,226,2008-2012
"B11005_16_female_householder,_no_husband_present",7182,39412,6825,1564,639,1000,1490,1018,1429,742,52,25401,799,2008-2012
B11005_17_nonfamily_households,73727,293052,68523,9887,5823,9839,11601,7185,10110,4838,1014,198551,4419,2008-2012
B11005_18_male_householder,33799,143155,32164,4377,2743,4665,5374,3184,4597,1900,458,95287,2430,2008-2012
B11005_19_female_householder,39928,149897,36359,5510,3080,5174,6227,4001,5513,2938,556,103264,1989,2008-2012
