"NAME","year","CBSA","hhs_type","hhs_share","hhs_type_name"
NA,2000,47900,"hhs_3",0.356979210861264,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.401801613072169,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.421539673164009,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.375858425779186,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.378579481397971,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.332356634575136,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.387334767906548,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.431002759889604,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.459139784946237,"hh size: 3 to 4"
NA,2009,47900,"hhs_3",0.327894925863219,"hh size: 3 to 4"
NA,2013,47900,"hhs_3",0.299713409422294,"hh size: 3 to 4"
NA,2017,47900,"hhs_3",0.304498269896194,"hh size: 3 to 4"
NA,2000,47900,"hhs_3",0.32974843933494,"hh size: 3 to 4"
NA,1990,47900,"hhs_3",0.358227552371311,"hh size: 3 to 4"
NA,1980,47900,"hhs_3",0.349662162162162,"hh size: 3 to 4"
NA,1970,47900,"hhs_3",NA,"hh size: 3 to 4"
"Atlanta-Sandy Springs-Roswell, GA",1970,12060,"hhs_4",NA,"hh size: 5+"
"Atlanta-Sandy Springs-Roswell, GA",1980,12060,"hhs_4",0.129757667945163,"hh size: 5+"
"Atlanta-Sandy Springs-Roswell, GA",1990,12060,"hhs_4",0.100528818837436,"hh size: 5+"
"Atlanta-Sandy Springs-Roswell, GA",2000,12060,"hhs_4",0.114475551095269,"hh size: 5+"
"Atlanta-Sandy Springs-Roswell, GA",2009,12060,"hhs_4",0.101099878929728,"hh size: 5+"
"Atlanta-Sandy Springs-Roswell, GA",2013,12060,"hhs_4",0.105316020548806,"hh size: 5+"
"Atlanta-Sandy Springs-Roswell, GA",2017,12060,"hhs_4",0.105060262340165,"hh size: 5+"
"Boston-Cambridge-Newton, MA-NH",1970,14460,"hhs_4",NA,"hh size: 5+"
"Boston-Cambridge-Newton, MA-NH",1980,14460,"hhs_4",0.142514445366171,"hh size: 5+"
"Boston-Cambridge-Newton, MA-NH",1990,14460,"hhs_4",0.107022251713359,"hh size: 5+"
"Boston-Cambridge-Newton, MA-NH",2000,14460,"hhs_4",0.100459599632892,"hh size: 5+"
"Boston-Cambridge-Newton, MA-NH",2009,14460,"hhs_4",0.0865821007511517,"hh size: 5+"
"Boston-Cambridge-Newton, MA-NH",2013,14460,"hhs_4",0.0850264230212352,"hh size: 5+"
"Boston-Cambridge-Newton, MA-NH",2017,14460,"hhs_4",0.0825264835910375,"hh size: 5+"
"Chicago-Naperville-Elgin, IL-IN-WI",1970,16980,"hhs_4",NA,"hh size: 5+"
"Chicago-Naperville-Elgin, IL-IN-WI",1980,16980,"hhs_4",0.15496080509003,"hh size: 5+"
"Chicago-Naperville-Elgin, IL-IN-WI",1990,16980,"hhs_4",0.135378066573205,"hh size: 5+"
"Chicago-Naperville-Elgin, IL-IN-WI",2000,16980,"hhs_4",0.139726611113499,"hh size: 5+"
"Chicago-Naperville-Elgin, IL-IN-WI",2009,16980,"hhs_4",0.120412144035773,"hh size: 5+"
"Chicago-Naperville-Elgin, IL-IN-WI",2013,16980,"hhs_4",0.118221858346031,"hh size: 5+"
"Chicago-Naperville-Elgin, IL-IN-WI",2017,16980,"hhs_4",0.110460370030994,"hh size: 5+"
"Dallas-Fort Worth-Arlington, TX",1970,19100,"hhs_4",NA,"hh size: 5+"
"Dallas-Fort Worth-Arlington, TX",1980,19100,"hhs_4",0.122075819735565,"hh size: 5+"
"Dallas-Fort Worth-Arlington, TX",1990,19100,"hhs_4",0.111455141350252,"hh size: 5+"
"Dallas-Fort Worth-Arlington, TX",2000,19100,"hhs_4",0.127248569415348,"hh size: 5+"
"Dallas-Fort Worth-Arlington, TX",2009,19100,"hhs_4",0.119961463330737,"hh size: 5+"
"Dallas-Fort Worth-Arlington, TX",2013,19100,"hhs_4",0.122049322657671,"hh size: 5+"
"Dallas-Fort Worth-Arlington, TX",2017,19100,"hhs_4",0.122741263922041,"hh size: 5+"
"Houston-The Woodlands-Sugar Land, TX",1970,26420,"hhs_4",NA,"hh size: 5+"
"Houston-The Woodlands-Sugar Land, TX",1980,26420,"hhs_4",0.140953304679789,"hh size: 5+"
"Houston-The Woodlands-Sugar Land, TX",1990,26420,"hhs_4",0.134826776338142,"hh size: 5+"
"Houston-The Woodlands-Sugar Land, TX",2000,26420,"hhs_4",0.146861714413193,"hh size: 5+"
"Houston-The Woodlands-Sugar Land, TX",2009,26420,"hhs_4",0.131304406306613,"hh size: 5+"
"Houston-The Woodlands-Sugar Land, TX",2013,26420,"hhs_4",0.135241269353228,"hh size: 5+"
"Houston-The Woodlands-Sugar Land, TX",2017,26420,"hhs_4",0.134651457742055,"hh size: 5+"
"Los Angeles-Long Beach-Anaheim, CA",1970,31080,"hhs_4",NA,"hh size: 5+"
"Los Angeles-Long Beach-Anaheim, CA",1980,31080,"hhs_4",0.137384392852447,"hh size: 5+"
"Los Angeles-Long Beach-Anaheim, CA",1990,31080,"hhs_4",0.16876343118525,"hh size: 5+"
"Los Angeles-Long Beach-Anaheim, CA",2000,31080,"hhs_4",0.185696609373316,"hh size: 5+"
"Los Angeles-Long Beach-Anaheim, CA",2009,31080,"hhs_4",0.153954454277627,"hh size: 5+"
"Los Angeles-Long Beach-Anaheim, CA",2013,31080,"hhs_4",0.15480152725044,"hh size: 5+"
"Los Angeles-Long Beach-Anaheim, CA",2017,31080,"hhs_4",0.146433685309897,"hh size: 5+"
"Miami-Fort Lauderdale-West Palm Beach, FL",1970,33100,"hhs_4",NA,"hh size: 5+"
"Miami-Fort Lauderdale-West Palm Beach, FL",1980,33100,"hhs_4",0.0857023808429612,"hh size: 5+"
"Miami-Fort Lauderdale-West Palm Beach, FL",1990,33100,"hhs_4",0.0741662947389851,"hh size: 5+"
"Miami-Fort Lauderdale-West Palm Beach, FL",2000,33100,"hhs_4",0.116039675629177,"hh size: 5+"
"Miami-Fort Lauderdale-West Palm Beach, FL",2009,33100,"hhs_4",0.0895380639914934,"hh size: 5+"
"Miami-Fort Lauderdale-West Palm Beach, FL",2013,33100,"hhs_4",0.0930138151451106,"hh size: 5+"
"Miami-Fort Lauderdale-West Palm Beach, FL",2017,33100,"hhs_4",0.0913333346167989,"hh size: 5+"
"New York-Newark-Jersey City, NY-NJ-PA",1970,35620,"hhs_4",NA,"hh size: 5+"
"New York-Newark-Jersey City, NY-NJ-PA",1980,35620,"hhs_4",0.139441303324292,"hh size: 5+"
"New York-Newark-Jersey City, NY-NJ-PA",1990,35620,"hhs_4",0.127235158284905,"hh size: 5+"
"New York-Newark-Jersey City, NY-NJ-PA",2000,35620,"hhs_4",0.131411823099954,"hh size: 5+"
"New York-Newark-Jersey City, NY-NJ-PA",2009,35620,"hhs_4",0.111458230467155,"hh size: 5+"
"New York-Newark-Jersey City, NY-NJ-PA",2013,35620,"hhs_4",0.11425326310451,"hh size: 5+"
"New York-Newark-Jersey City, NY-NJ-PA",2017,35620,"hhs_4",0.111129882741792,"hh size: 5+"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1970,37980,"hhs_4",NA,"hh size: 5+"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1980,37980,"hhs_4",0.148467399810536,"hh size: 5+"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1990,37980,"hhs_4",0.118621162937188,"hh size: 5+"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2000,37980,"hhs_4",0.11028473113929,"hh size: 5+"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2009,37980,"hhs_4",0.0944160407330261,"hh size: 5+"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013,37980,"hhs_4",0.0937443159643425,"hh size: 5+"
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2017,37980,"hhs_4",0.0890799127213086,"hh size: 5+"
"Washington-Arlington-Alexandria, DC-VA-MD-WV",1970,47900,"hhs_4",NA,"hh size: 5+"
"Washington-Arlington-Alexandria, DC-VA-MD-WV",1980,47900,"hhs_4",0.129720108207342,"hh size: 5+"
"Washington-Arlington-Alexandria, DC-VA-MD-WV",1990,47900,"hhs_4",0.107838600502672,"hh size: 5+"
"Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,47900,"hhs_4",0.113418347464437,"hh size: 5+"
"Washington-Arlington-Alexandria, DC-VA-MD-WV",2009,47900,"hhs_4",0.101516601797417,"hh size: 5+"
"Washington-Arlington-Alexandria, DC-VA-MD-WV",2013,47900,"hhs_4",0.107106533205885,"hh size: 5+"
"Washington-Arlington-Alexandria, DC-VA-MD-WV",2017,47900,"hhs_4",0.108628251907574,"hh size: 5+"
NA,2009,47900,"hhs_4",0.0529548545606107,"hh size: 5+"
NA,2013,47900,"hhs_4",0.0522588744884297,"hh size: 5+"
NA,2017,47900,"hhs_4",0.0541755850135799,"hh size: 5+"
NA,2000,47900,"hhs_4",0.0800675811577296,"hh size: 5+"
NA,1990,47900,"hhs_4",0.0928588064280379,"hh size: 5+"
NA,1980,47900,"hhs_4",0.11766234175222,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.113237371359387,"hh size: 5+"
NA,2013,47900,"hhs_4",0.120492837046858,"hh size: 5+"
NA,2017,47900,"hhs_4",0.120303858623101,"hh size: 5+"
NA,2000,47900,"hhs_4",0.13874469089193,"hh size: 5+"
NA,1990,47900,"hhs_4",0.147577742373281,"hh size: 5+"
NA,1980,47900,"hhs_4",0.196235557212076,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.11233178820118,"hh size: 5+"
NA,2013,47900,"hhs_4",0.108201455694968,"hh size: 5+"
NA,2017,47900,"hhs_4",0.123208700080017,"hh size: 5+"
NA,2000,47900,"hhs_4",0.128902219556089,"hh size: 5+"
NA,1990,47900,"hhs_4",0.145563854982693,"hh size: 5+"
NA,1980,47900,"hhs_4",0.220131966867893,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.104313802692128,"hh size: 5+"
NA,2013,47900,"hhs_4",0.102563211601052,"hh size: 5+"
NA,2017,47900,"hhs_4",0.100519872919953,"hh size: 5+"
NA,2000,47900,"hhs_4",0.11003351636597,"hh size: 5+"
NA,1990,47900,"hhs_4",0.111092156639751,"hh size: 5+"
NA,1980,47900,"hhs_4",0.147820054431933,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.108189794216199,"hh size: 5+"
NA,2013,47900,"hhs_4",0.110507733738625,"hh size: 5+"
NA,2017,47900,"hhs_4",0.110326019250248,"hh size: 5+"
NA,2000,47900,"hhs_4",0.116843109497138,"hh size: 5+"
NA,1990,47900,"hhs_4",0.104643641106669,"hh size: 5+"
NA,1980,47900,"hhs_4",0.128131044429116,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.116145359589443,"hh size: 5+"
NA,2013,47900,"hhs_4",0.122445549546699,"hh size: 5+"
NA,2017,47900,"hhs_4",0.126891950934808,"hh size: 5+"
NA,2000,47900,"hhs_4",0.132321646607361,"hh size: 5+"
NA,1990,47900,"hhs_4",0.12443294048252,"hh size: 5+"
NA,1980,47900,"hhs_4",0.149854054102011,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.0481268617875375,"hh size: 5+"
NA,2013,47900,"hhs_4",0.049293836153048,"hh size: 5+"
NA,2017,47900,"hhs_4",0.0501710487733359,"hh size: 5+"
NA,2000,47900,"hhs_4",0.068760552304739,"hh size: 5+"
NA,1990,47900,"hhs_4",0.0592672550638136,"hh size: 5+"
NA,1980,47900,"hhs_4",0.05338519881769,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.0645161290322581,"hh size: 5+"
NA,2013,47900,"hhs_4",0.092831541218638,"hh size: 5+"
NA,2017,47900,"hhs_4",0.084051724137931,"hh size: 5+"
NA,2000,47900,"hhs_4",0.0866666666666667,"hh size: 5+"
NA,1990,47900,"hhs_4",0.12520908004779,"hh size: 5+"
NA,1980,47900,"hhs_4",0.134863701578192,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.130560578661844,"hh size: 5+"
NA,2013,47900,"hhs_4",0.113161668433194,"hh size: 5+"
NA,2017,47900,"hhs_4",0.142365029399537,"hh size: 5+"
NA,2000,47900,"hhs_4",0.110443584890132,"hh size: 5+"
NA,1990,47900,"hhs_4",0.12254549192968,"hh size: 5+"
NA,1980,47900,"hhs_4",0.151359197677487,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.103487137429767,"hh size: 5+"
NA,2013,47900,"hhs_4",0.112180309201145,"hh size: 5+"
NA,2017,47900,"hhs_4",0.11130967512329,"hh size: 5+"
NA,2000,47900,"hhs_4",0.122307339749885,"hh size: 5+"
NA,1990,47900,"hhs_4",0.110704130155013,"hh size: 5+"
NA,1980,47900,"hhs_4",0.131196256954982,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.107861704470381,"hh size: 5+"
NA,2013,47900,"hhs_4",0.113229571984436,"hh size: 5+"
NA,2017,47900,"hhs_4",0.110253951044577,"hh size: 5+"
NA,2000,47900,"hhs_4",0.11870883402886,"hh size: 5+"
NA,1990,47900,"hhs_4",0.128002911914584,"hh size: 5+"
NA,1980,47900,"hhs_4",0.172092625822439,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.121676846684537,"hh size: 5+"
NA,2013,47900,"hhs_4",0.144368533697206,"hh size: 5+"
NA,2017,47900,"hhs_4",0.143224593772414,"hh size: 5+"
NA,2000,47900,"hhs_4",0.122377797433287,"hh size: 5+"
NA,1990,47900,"hhs_4",0.112333866701499,"hh size: 5+"
NA,1980,47900,"hhs_4",0.153747666044278,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.159506128946241,"hh size: 5+"
NA,2013,47900,"hhs_4",0.173978043218918,"hh size: 5+"
NA,2017,47900,"hhs_4",0.170753592810073,"hh size: 5+"
NA,2000,47900,"hhs_4",0.149838372314128,"hh size: 5+"
NA,1990,47900,"hhs_4",0.144919078188832,"hh size: 5+"
NA,1980,47900,"hhs_4",0.182087849401027,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.0422626788036411,"hh size: 5+"
NA,2013,47900,"hhs_4",0.0558111008892978,"hh size: 5+"
NA,2017,47900,"hhs_4",0.0788885340146918,"hh size: 5+"
NA,2000,47900,"hhs_4",0.0876251788268956,"hh size: 5+"
NA,1990,47900,"hhs_4",0.0982318271119843,"hh size: 5+"
NA,1980,47900,"hhs_4",0.150232558139535,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.139272548537724,"hh size: 5+"
NA,2013,47900,"hhs_4",0.148816802129037,"hh size: 5+"
NA,2017,47900,"hhs_4",0.136740682548118,"hh size: 5+"
NA,2000,47900,"hhs_4",0.131802041012188,"hh size: 5+"
NA,1990,47900,"hhs_4",0.143376541258299,"hh size: 5+"
NA,1980,47900,"hhs_4",0.179363905325444,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.151805341486217,"hh size: 5+"
NA,2013,47900,"hhs_4",0.139978187680781,"hh size: 5+"
NA,2017,47900,"hhs_4",0.163479986768111,"hh size: 5+"
NA,2000,47900,"hhs_4",0.14928988585081,"hh size: 5+"
NA,1990,47900,"hhs_4",0.141799105076377,"hh size: 5+"
NA,1980,47900,"hhs_4",0.177547185227551,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.0778706555213374,"hh size: 5+"
NA,2013,47900,"hhs_4",0.0915409744908598,"hh size: 5+"
NA,2017,47900,"hhs_4",0.100352360817477,"hh size: 5+"
NA,2000,47900,"hhs_4",0.0945979381443299,"hh size: 5+"
NA,1990,47900,"hhs_4",0.0933601609657948,"hh size: 5+"
NA,1980,47900,"hhs_4",0.119949012109624,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.0347597836461979,"hh size: 5+"
NA,2013,47900,"hhs_4",0.048187979011458,"hh size: 5+"
NA,2017,47900,"hhs_4",0.0532164338872464,"hh size: 5+"
NA,2000,47900,"hhs_4",0.0597405112316034,"hh size: 5+"
NA,1990,47900,"hhs_4",0.0529211816184341,"hh size: 5+"
NA,1980,47900,"hhs_4",0.0557496242739348,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.104826277718487,"hh size: 5+"
NA,2013,47900,"hhs_4",0.0937352802637777,"hh size: 5+"
NA,2017,47900,"hhs_4",0.0960112954465231,"hh size: 5+"
NA,2000,47900,"hhs_4",0.103456882565831,"hh size: 5+"
NA,1990,47900,"hhs_4",0.089515800895158,"hh size: 5+"
NA,1980,47900,"hhs_4",0.115356781010276,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.0716707021791768,"hh size: 5+"
NA,2013,47900,"hhs_4",0.0683266932270916,"hh size: 5+"
NA,2017,47900,"hhs_4",0.0953278070836473,"hh size: 5+"
NA,2000,47900,"hhs_4",0.0675313059033989,"hh size: 5+"
NA,1990,47900,"hhs_4",0.0683453237410072,"hh size: 5+"
NA,1980,47900,"hhs_4",0.0675263774912075,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.0424575985622824,"hh size: 5+"
NA,2013,47900,"hhs_4",0.0511299723898149,"hh size: 5+"
NA,2017,47900,"hhs_4",0.0569152509837796,"hh size: 5+"
NA,2000,47900,"hhs_4",0.0489735345040811,"hh size: 5+"
NA,1990,47900,"hhs_4",0.0712277413308341,"hh size: 5+"
NA,1980,47900,"hhs_4",0.0699678891330066,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
NA,2009,47900,"hhs_4",0.171605256377222,"hh size: 5+"
NA,2013,47900,"hhs_4",0.168157720344599,"hh size: 5+"
NA,2017,47900,"hhs_4",0.158054226475279,"hh size: 5+"
NA,2000,47900,"hhs_4",0.156554942723801,"hh size: 5+"
NA,1990,47900,"hhs_4",0.129569498271708,"hh size: 5+"
NA,1980,47900,"hhs_4",0.146682417798779,"hh size: 5+"
NA,2009,47900,"hhs_4",0.153724247226624,"hh size: 5+"
NA,2013,47900,"hhs_4",0.165050732807215,"hh size: 5+"
NA,2017,47900,"hhs_4",0.222059439095856,"hh size: 5+"
NA,2000,47900,"hhs_4",0.190285889947741,"hh size: 5+"
NA,1990,47900,"hhs_4",0.157773689052438,"hh size: 5+"
NA,1980,47900,"hhs_4",0.253763440860215,"hh size: 5+"
NA,2009,47900,"hhs_4",0.0942486275716998,"hh size: 5+"
NA,2013,47900,"hhs_4",0.105083211825632,"hh size: 5+"
NA,2017,47900,"hhs_4",0.10577662437524,"hh size: 5+"
NA,2000,47900,"hhs_4",0.0852339452376537,"hh size: 5+"
NA,1990,47900,"hhs_4",0.106300132388443,"hh size: 5+"
NA,1980,47900,"hhs_4",0.152722575516693,"hh size: 5+"
NA,1970,47900,"hhs_4",NA,"hh size: 5+"
